50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[70.9, 60.3]",,,,,,,,,,,,,2.417504,,,,,,,,,,,acc21989-f5c3-4e9e-9c81-99f7fe52bf4f,1234,,"[67.9, 65.3]",3920419,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Azzedine Ounahi,46258.0,Right Center Midfield,58,Morocco,788,"['0d9fb21c-8913-40ef-af83-975eae2772e8', '5683d70f-f860-4e40-8750-8fab994afe4a']",37,,,,,,,,,,,,,,,,,Morocco,788,00:36:37.426,Carry,
,,,,"[117.8, 6.5]",,,,,,,,,,,,,1.195119,,,,,,,,,,,7e8772a5-bf99-4ecc-8f03-ae9432b94fd0,1237,,"[116.4, 8.2]",3920419,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yahia Attiyat allah,31295.0,Left Back,58,Morocco,788,"['369e71d4-ea6b-4cea-9012-2501a6feaec4', '13f7f1d5-b4f3-4cfe-af68-8792bb0cd8df']",43,,,,,,,,,,,,,,,,,Morocco,788,00:36:43.888,Carry,
,,,,"[99.1, 9.4]",,,,,,,,,,,,,2.606982,,,,,,,,,,,209d18bc-5d41-4cbc-a01b-5158d89a08c6,1240,,"[99.4, 9.4]",3920419,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sofiane Boufal,3625.0,Left Midfield,58,Morocco,788,"['cc8256f6-e839-4a26-9201-5ad7631981bd', '6cb53cb3-b18a-4822-83cf-a61c4b2eea43']",47,,,,,,,,,,,,,,,,,Morocco,788,00:36:47.060,Carry,
,,,,"[99.7, 23.1]",,,,,,,,,,,,,0.093809,,,,,,,,,,,3cc5959c-44f5-44ae-88c1-0c471f830a01,1244,,"[100.1, 21.9]",3920419,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Azzedine Ounahi,46258.0,Right Center Midfield,58,Morocco,788,"['a3a38e01-723c-4cdd-b64b-907a0a6d3735', '43293fe1-85eb-4ef0-bec6-78928beeaa7b', '082796d4-9f96-47d8-8ea9-b7d37e115637']",50,,,,,,,,,,,,,,,,,Morocco,788,00:36:50.383,Carry,True
,,,,"[83.6, 22.2]",,,,,,,,,,,,,1.70476,,,,,,,,,,,d9dc3d6f-edeb-4f00-be2f-5cb2b3ca2190,1247,,"[83.0, 22.2]",3920419,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sofyan Amrabat,5234.0,Center Defensive Midfield,58,Morocco,788,"['58468fa1-2a74-4e39-92bd-8c75e26b7da4', 'b62f1c52-5f38-4eb9-aba6-b98429f31ab6']",52,,,,,,,,,,,,,,,,,Morocco,788,00:36:52.792,Carry,
,,,,"[81.9, 30.5]",,,,,,,,,,,,,1.010963,,,,,,,,,,,a506147b-2abd-47f1-a0c7-6b42fb44afd9,1250,,"[81.7, 30.5]",3920419,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sofiane Boufal,3625.0,Left Midfield,58,Morocco,788,"['8e62aaa6-7ceb-4bbc-a526-8c7fe2dba9ae', '1735fc6e-7ceb-40ce-bba8-2ddf31c034a2']",55,,,,,,,,,,,,,,,,,Morocco,788,00:36:55.603,Carry,
,,,,"[114.3, 60.0]",,,,,,,,,,,,,0.105146,,,,,,,,,,,e81d8673-a630-4e61-afa5-4c440f4ad3ea,1253,,"[114.3, 60.0]",3920419,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Achraf Hakimi Mouh,5245.0,Right Back,58,Morocco,788,"['aa5109aa-376b-4838-8b4d-b1ac5599512f', 'b79a0134-5098-45d7-8e03-feff275464fe']",59,,,,,,,,,,,,,,,,,Morocco,788,00:36:59.093,Carry,
,,,,"[50.6, 7.7]",,,,,,,,,,,,,3.308724,,,,,,,,,,,4f653543-55c0-49e8-a888-52547d690106,1269,,"[49.5, 10.3]",3920419,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lubambo Musonda,23420.0,Left Back,59,Zambia,4963,"['af7a6f95-a90e-44b6-b854-52e4b8c3c2e8', '0394c88d-548e-4b2a-9ba1-a956e090dd0d']",21,,,,,,,,,,,,,,,,,Zambia,4963,00:38:21.271,Carry,
,,,,"[41.9, 12.4]",,,,,,,,,,,,,0.635232,,,,,,,,,,,acc189e6-158d-4b6d-aae1-30d159bd0f62,1272,,"[43.8, 12.4]",3920419,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Emmanuel Justine Rabby Banda,23260.0,Left Defensive Midfield,59,Zambia,4963,"['baed3df2-21ce-4b6d-a72c-41c74bdbf899', '0f63249e-2f22-4c5a-9e77-097a23e9ab74', 'b8753e74-811b-4a5c-9771-bc5ac722916e']",25,,,,,,,,,,,,,,,,,Zambia,4963,00:38:25.467,Carry,True
,,,,"[35.3, 31.0]",,,,,,,,,,,,,0.216393,,,,,,,,,,,ed4b4619-57be-4df7-bebe-73f6fcbd4018,1276,,"[35.3, 30.4]",3920419,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frankie Musonda,47979.0,Left Center Back,59,Zambia,4963,"['d12dfbaa-90ad-436d-8dc9-84a759264cae', '4aa2f611-1e5f-4faf-b2d4-5aa21c08bddd']",28,,,,,,,,,,,,,,,,,Zambia,4963,00:38:28.534,Carry,
,,,,"[40.9, 42.8]",,,,,,,,,,,,,2.971845,,,,,,,,,,,9e64a3e1-a303-42a2-9c36-8e0b5be69885,1279,,"[35.5, 44.4]",3920419,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Stopilla Sunzu,23203.0,Right Center Back,59,Zambia,4963,"['fa0e8201-ce79-4fc0-aa31-6684c26a3f13', 'e553af5d-f488-4b19-b925-bac302e3a16f']",30,,,,,,,,,,,,,,,,,Zambia,4963,00:38:30.164,Carry,
,,,,"[28.3, 21.3]",,,,,,,,,,,,,1.169789,,,,,,,,,,,58a60986-b28f-4a2c-9ec4-a3fbfab01017,1282,,"[31.1, 22.3]",3920419,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frankie Musonda,47979.0,Left Center Back,59,Zambia,4963,"['8c333c8d-a89d-4b29-81ac-e1cc6ebc0f8e', 'ef6c6a8c-338a-4f55-94f2-775d162a0638']",35,,,,,,,,,,,,,,,,,Zambia,4963,00:38:35.066,Carry,
,,,,"[8.9, 40.8]",,,,,,,,,,,,,1.438095,,,,,,,,,,,59dee702-241f-4678-bc0c-b9de0070f236,1285,,"[8.5, 40.1]",3920419,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tresford Lawrence Mulenga,389156.0,Goalkeeper,59,Zambia,4963,"['8ec3a1d0-b3ba-4cf8-aba4-16e8e08fc0e1', 'c383e124-252c-418d-b3ab-95cdc5f4bf86']",38,,,,,,,,,,,,,,,,,Zambia,4963,00:38:38.400,Carry,
,,,,"[20.7, 35.4]",,,,,,,,,,,,,0.204343,,,,,,,,,,,b8a7ede9-1ff1-48c8-b38f-b6d249c6125a,1292,,"[20.9, 34.5]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Bounou,6785.0,Goalkeeper,60,Morocco,788,"['8fe1d743-aea7-407e-9b17-0933d9864fde', '11f9869b-f82a-4c8e-ba4a-7ea08b9b9b3a']",1,,,,,,,,,,,,,,,,,Morocco,788,00:39:01.099,Carry,
,,,,"[30.8, 46.6]",,,,,,,,,,,,,1.152238,,,,,,,,,,,39fa934f-162a-488d-903b-fef272f40b59,1295,,"[29.5, 42.4]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nayef Aguerd,12149.0,Right Center Back,60,Morocco,788,"['590d5442-0d21-4c23-ba99-7b53c64a551c', '0b012a38-2168-4548-af83-aef171654421']",1,,,,,,,,,,,,,,,,,Morocco,788,00:39:01.901,Carry,
,,,,"[42.0, 64.1]",,,,,,,,,,,,,2.458584,,,,,,,,,,,96eef13c-059d-44cd-b2a5-e9975a9d3ad1,1298,,"[42.0, 64.1]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,60,Morocco,788,"['961ee16d-d700-4c17-8d68-f94c8552b732', '96acc3b0-f079-4abb-a27a-38ad641ab761']",4,,,,,,,,,,,,,,,,,Morocco,788,00:39:04.601,Carry,
,,,,"[44.8, 59.4]",,,,,,,,,,,,,0.057708,,,,,,,,,,,2e01908d-3637-45b5-93bd-b2f538473cdc,1301,,"[45.3, 59.4]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,60,Morocco,788,"['b3fc0caa-2cbb-4812-92d6-6fdc92ac2c55', '2560b1bc-e66b-4764-90f4-c0fcaf31af07']",7,,,,,,,,,,,,,,,,,Morocco,788,00:39:07.792,Carry,
,,,,"[37.4, 58.0]",,,,,,,,,,,,,2.135358,,,,,,,,,,,24612bf7-059f-438c-85bf-629bed437d7e,1304,,"[38.1, 65.3]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,60,Morocco,788,"['87427d20-7e1a-48ea-aa14-2558ddf089d9', '0227e2cc-67d5-4cdb-93a4-1c77fffabcd6']",8,,,,,,,,,,,,,,,,,Morocco,788,00:39:08.858,Carry,
,,,,"[48.2, 18.9]",,,,,,,,,,,,,3.12871,,,,,,,,,,,f7e4b166-9d8f-43c9-9be9-dab2ed31018b,1307,,"[35.5, 31.7]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yunis Abdelhamid,7378.0,Left Center Back,60,Morocco,788,"['0407bba7-d507-44d0-be3d-83a4286425ec', 'd316eb0b-0906-4106-a23b-53a1d71e0e91']",13,,,,,,,,,,,,,,,,,Morocco,788,00:39:13.739,Carry,
,,,,"[65.4, 4.6]",,,,,,,,,,,,,1.719815,,,,,,,,,,,fb2f49af-a8fc-4453-9d4e-a6f15e9659aa,1310,,"[64.8, 3.4]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Midfield,60,Morocco,788,"['d2c9009e-0517-47c7-90cb-c08fb1a6a30a', '37e7ee34-e8a2-458a-be92-8ccd0ce5027f', '0fad7cde-bf6b-41a8-b098-916c60bb149d']",17,,,,,,,,,,,,,,,,,Morocco,788,00:39:17.977,Carry,True
,,,,"[69.5, 12.5]",,,,,,,,,,,,,2.597119,,,,,,,,,,,3d6a67cd-bcb6-4a08-a109-b775a519d981,1314,,"[65.4, 4.6]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Midfield,60,Morocco,788,"['ec6295d8-10fe-4fd7-b0b2-cd5ddf6b1cb7', '532d0370-6e5a-49fc-a80f-50c176aa8e60', '37e7ee34-e8a2-458a-be92-8ccd0ce5027f']",19,,,,,,,,,,,,,,,,,Morocco,788,00:39:19.697,Carry,True
,,,,"[65.8, 21.4]",,,,,,,,,,,,,0.035065,,,,,,,,,,,9c9359a1-5dda-4b0a-ac91-9048ca75110b,1317,,"[66.0, 22.2]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yahia Attiyat allah,31295.0,Left Back,60,Morocco,788,"['6b484ad7-b36c-4c38-96dc-271bd1ab24f9', '9ee184b0-5d9f-4f88-bab7-cc98ef6f7f24']",22,,,,,,,,,,,,,,,,,Morocco,788,00:39:22.840,Carry,
,,,,"[79.8, 29.2]",,,,,,,,,,,,,1.028212,,,,,,,,,,,50a0bb10-2dec-4148-babe-6c7a94fae5a5,1320,,"[73.8, 21.1]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Midfield,60,Morocco,788,"['3f3d777a-cfaa-4475-a52d-1533bd76dc77', '927e59d5-e412-41fa-b0e6-b41eaa695a62']",23,,,,,,,,,,,,,,,,,Morocco,788,00:39:23.649,Carry,
,,,,"[83.6, 7.2]",,,,,,,,,,,,,1.696754,,,,,,,,,,,239104ef-1518-430a-a8d2-1205711869f1,1325,,"[89.2, 11.0]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismael Saibari,39174.0,Left Center Midfield,60,Morocco,788,"['f7111bba-0dfd-44be-8ae6-b649a108434f', '0769691a-64d5-4ccd-ab5d-94e8f3c33e94', 'c56af443-ac1d-4816-aab2-efbd93e0febf']",26,,,,,,,,,,,,,,,,,Morocco,788,00:39:26.914,Carry,True
,,,,"[83.8, 15.7]",,,,,,,,,,,,,1.286175,,,,,,,,,,,15af5ff4-61c9-47fa-a9d0-8dc3ce4322ea,1328,,"[81.0, 15.7]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yahia Attiyat allah,31295.0,Left Back,60,Morocco,788,"['08999d63-d075-4a2c-886d-dd11823b3949', '6b46d3d1-79ad-433c-96ec-f46b616c8c4f']",29,,,,,,,,,,,,,,,,,Morocco,788,00:39:29.258,Carry,
,,,,"[107.0, 9.8]",,,,,,,,,,,,,1.182092,,,,,,,,,,,dcb751b8-d1db-4ae3-953b-3c084388d84e,1331,,"[108.1, 9.1]",3920419,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Midfield,60,Morocco,788,"['ff854f42-c6da-4eb8-9271-17c11ed05ca2', 'dd1e96b1-4528-4d91-98dd-98def1a5c47b']",33,,,,,,,,,,,,,,,,,Morocco,788,00:39:33.477,Carry,
,,,,"[29.8, 53.2]",,,,,,,,,,,,,2.822296,,,,,,,,,,,98a1f08a-0645-4433-b678-ba26f1481bdf,1350,,"[22.6, 50.4]",3920419,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stopilla Sunzu,23203.0,Right Center Back,63,Zambia,4963,"['e17a1998-5c0e-4dc0-861b-635fe0e7e73c', '8bb75b4f-d717-485f-84c6-36179c923fc7']",30,,,,,,,,,,,,,,,,,Zambia,4963,00:40:30.956,Carry,
,,,,"[77.2, 22.3]",,,,,,,,,,,,,1.238319,,,,,,,,,,,c2273d17-e013-45a0-96db-e7a512e650f5,1356,,"[73.0, 21.0]",3920419,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lameck Banda,44751.0,Left Wing,63,Zambia,4963,"['fac0f42c-45cc-4b61-be98-dec8f7e9a396', '135bc7b3-e40d-454a-9557-fd3cf4f131aa', '87036da9-dc84-4c43-8a97-ab435352aecc']",39,,,,,,,,,,,,,,,,,Zambia,4963,00:40:39.257,Carry,True
,,,,"[68.4, 63.4]",,,,,,,,,,,,,2.855056,,,,,,,,,,,c057cc73-2dfc-4a4d-9859-58c7f7a64ee3,1363,,"[53.0, 61.0]",3920419,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,64,Morocco,788,"['a839b6f7-e0fa-47b0-8481-a4f01f0568ac', '06ddffcc-dfef-4eae-92ea-693342c94d16']",42,,,,,,,,,,,,,,,,,Morocco,788,00:40:42.789,Carry,
,,,,"[74.3, 74.0]",,,,,,,,,,,,,4.838363,,,,,,,,,,,34a672ef-591e-423b-8e80-c6a157d84307,1366,,"[68.0, 71.8]",3920419,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,64,Morocco,788,"['eef6ae16-1d57-40db-97f9-2eb7207dd3d8', '49f8deb5-7b6e-4308-959a-1a717b3a8fc5']",46,,,,,,,,,,,,,,,,,Morocco,788,00:40:46.855,Carry,
,,,,"[79.2, 67.2]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,f168545f-b9cc-4373-9f6e-676c277e6f5f,1369,,"[79.2, 67.2]",3920419,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,64,Morocco,788,"['71159641-cb25-4f99-bf99-b6f46b12c25c', 'ac3b3683-46a2-42d2-8b1a-98bfb3bffe7e']",52,,,,,,,,,,,,,,,,,Morocco,788,00:40:52.553,Carry,
,,,,"[76.8, 74.2]",,,,,,,,,,,,,1.198856,,,,,,,,,,,5cddbf61-40df-4122-bbce-5425e2011247,1372,,"[76.8, 74.2]",3920419,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,64,Morocco,788,"['c018c9b2-2017-421d-b4ae-162d3b99aaa5', '8790a5b5-80dd-4aae-9a92-71830eb04643']",53,,,,,,,,,,,,,,,,,Morocco,788,00:40:53.332,Carry,
,,,,"[76.3, 68.2]",,,,,,,,,,,,,0.16341901,,,,,,,,,,,c1c16d78-fea1-48fd-91c6-e6ecc7b0de3e,1375,,"[76.3, 68.2]",3920419,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,64,Morocco,788,"['649f0845-7833-44c3-a80e-b49836082590', '58913b7d-47af-4e8b-af63-2169aaceeed3']",54,,,,,,,,,,,,,,,,,Morocco,788,00:40:54.897,Carry,
,,,,"[73.4, 75.9]",,,,,,,,,,,,,0.267681,,,,,,,,,,,42c0493a-ed18-409f-bab8-a1737bad6c73,1378,,"[74.0, 75.9]",3920419,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,64,Morocco,788,"['9b859d75-f545-4886-ad21-32b6d46ee17e', 'ee0d2538-d872-49e8-bf15-78ddee4d8236']",56,,,,,,,,,,,,,,,,,Morocco,788,00:40:56.717,Carry,
,,,,"[57.9, 58.8]",,,,,,,,,,,,,1.448295,,,,,,,,,,,eef46d3f-34c7-4065-a21c-dc80dfa3dd23,1381,,"[58.8, 66.3]",3920419,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,64,Morocco,788,"['66dfe828-eeb0-40fe-9e46-11a858859752', 'f099cb5c-edd2-4057-bf11-d9792d1db495']",58,,,,,,,,,,,,,,,,,Morocco,788,00:40:58.125,Carry,
,,,,"[67.3, 24.3]",,,,,,,,,,,,,1.898871,,,,,,,,,,,554815b3-9bbe-4473-b654-51563b0f6198,1384,,"[64.1, 27.5]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yunis Abdelhamid,7378.0,Left Center Back,64,Morocco,788,"['405a7b14-6352-4350-83a3-26b572ee6eeb', '006a8ca7-e54e-4428-8d19-4ff22370391b']",1,,,,,,,,,,,,,,,,,Morocco,788,00:41:01.501,Carry,
,,,,"[72.1, 9.5]",,,,,,,,,,,,,2.528569,,,,,,,,,,,e8010156-a1a4-47a1-9eec-c54f77c6286e,1387,,"[70.9, 9.1]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yahia Attiyat allah,31295.0,Left Back,64,Morocco,788,"['2eb54a84-1cfd-4ec8-be80-7acec291016a', '5a54b162-1962-4f7d-b183-7954ff0784e0', '903def44-23c9-4f32-a02d-f5ac32aa8db6']",4,,,,,,,,,,,,,,,,,Morocco,788,00:41:04.523,Carry,True
,,,,"[56.3, 24.7]",,,,,,,,,,,,,1.585093,,,,,,,,,,,83891a2a-7ce2-4ce0-8663-301eb552cf4e,1391,,"[55.0, 17.6]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yunis Abdelhamid,7378.0,Left Center Back,64,Morocco,788,"['b80f766b-9ce3-49ba-ad6c-d29c01eb356f', '216acd07-cebf-4c30-b258-2c77a1354d62']",9,,,,,,,,,,,,,,,,,Morocco,788,00:41:09.377,Carry,
,,,,"[62.8, 66.1]",,,,,,,,,,,,,1.769588,,,,,,,,,,,11cbfbcd-85ce-4479-b4cc-c03c930a6b19,1394,,"[58.1, 59.0]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,64,Morocco,788,"['93b613c1-575e-4c1a-8bb4-b0b7c282d1a2', 'ad4f8977-cd40-47d7-888c-d2a92b1c65c2']",12,,,,,,,,,,,,,,,,,Morocco,788,00:41:12.883,Carry,
,,,,"[71.5, 70.7]",,,,,,,,,,,,,1.63651,,,,,,,,,,,31986c7d-bfe7-4100-960d-4276b0828b97,1397,,"[71.4, 65.6]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,64,Morocco,788,"['bb6d44e9-065a-4968-a5d2-5a8c9153a4f5', '0ed6bee0-5fe9-4fa9-b5a8-b5aece3b28a1']",15,,,,,,,,,,,,,,,,,Morocco,788,00:41:15.673,Carry,
,,,,"[80.6, 67.6]",,,,,,,,,,,,,0.102265,,,,,,,,,,,6be14f44-7bd1-4afb-acea-6f4b6ea25e15,1401,,"[79.4, 67.7]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael Saibari,39174.0,Left Center Midfield,64,Morocco,788,"['23a2c313-3b86-4858-b92d-c98dbab43934', '36ab3b44-c354-4101-b1af-0dd158d61240', '613d63f9-b2af-4501-ab8c-e45bd57fb7de']",18,,,,,,,,,,,,,,,,,Morocco,788,00:41:18.071,Carry,True
,,,,"[80.5, 69.5]",,,,,,,,,,,,,0.452569,,,,,,,,,,,332d3cb1-dc73-4e57-8eaf-7d106339a376,1404,,"[78.2, 68.6]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,64,Morocco,788,"['7e5318f9-9054-4ba5-8ba0-485f0511823d', '4c0c398d-eb19-41fc-a85a-f839edab9682']",18,,,,,,,,,,,,,,,,,Morocco,788,00:41:18.820,Carry,
,,,,"[112.6, 59.6]",,,,,,,,,,,,,1.858866,,,,,,,,,,,21a9254d-c20e-46eb-aaef-01ef9e488836,1407,,"[98.4, 74.2]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,64,Morocco,788,"['e388c05f-cc46-4aa6-a085-6ae2580ca082', '34820f1c-8e2d-440c-a725-021ecb87d77f', 'c8db3186-59fa-4838-af9b-1cba0306c3c8']",20,,,,,,,,,,,,,,,,,Morocco,788,00:41:20.744,Carry,True
,,,,"[6.9, 20.5]",,,,,,,,,,,,,1.803369,,,,,,,,,,,556064e4-1a6b-4445-97fe-3232bfb35147,1411,,"[7.5, 20.5]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lameck Banda,44751.0,Left Wing,64,Morocco,788,"['9ee760d0-2642-4e1c-8e6f-0f72afe27bb3', 'b8f1ff38-72bd-49f6-8d53-98652c826a17']",22,,,,,,,,,,,,,,,,,Zambia,4963,00:41:22.603,Carry,
,,,,"[9.1, 14.5]",,,,,,,,,,,,,1.792612,,,,,,,,,,,6e4ef539-bbd5-4b48-8d39-dd9541160671,1414,,"[11.6, 19.8]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lubambo Musonda,23420.0,Left Back,64,Morocco,788,"['34fa8e04-bcd3-4c2d-94cd-eac383d5d069', '693942b3-9435-4399-a96c-6b89be2f165a', 'ddc40167-04a7-4fdf-ac9d-d1c3b3d93ba8']",24,,,,,,,,,,,,,,,,,Zambia,4963,00:41:24.906,Carry,True
,,,,"[97.0, 75.6]",,,,,,,,,,,,,1.404953,,,,,,,,,,,197035b6-988e-49d1-a160-66b5b67eb97b,1422,,"[96.3, 75.9]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,64,Morocco,788,"['6dcb3adc-2807-4ce7-94d1-d92f0be20ac4', 'f762d48c-5d9f-4e14-a182-444f2162aa57']",35,,,,,,,,,,,,,,,,,Morocco,788,00:41:35.331,Carry,
,,,,"[111.5, 66.1]",,,,,,,,,,,,,0.240072,,,,,,,,,,,8b651a4d-75bc-42dd-921f-2d0345637181,1425,,"[111.5, 66.1]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,64,Morocco,788,"['e67b4881-690c-4773-83d5-faade4abc063', 'fea9124f-a5e8-47f1-83c7-36862a00e10f']",39,,,,,,,,,,,,,,,,,Morocco,788,00:41:39.039,Carry,
,,,,"[28.3, 39.3]",,,,,,,,,,,,,1.523293,,,,,,,,,,,3d601bca-f650-4aa7-a048-02e3dc0c901a,1430,,"[21.0, 34.4]",3920419,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kennedy Musonda,389675.0,Center Attacking Midfield,65,Zambia,4963,"['3f8f4322-e394-4f7c-9318-f18feecabc24', '2653c5cb-1a90-47f9-972a-135c0d6898f8', 'ab6ff490-97c8-44e1-8734-a1a932361e47']",42,,,,,,,,,,,,,,,,,Zambia,4963,00:41:42.509,Carry,True
,,,,"[38.1, 37.1]",,,,,,,,,,,,,0.823754,,,,,,,,,,,720c5c0e-87e7-4ad9-83cc-413f23dac0b9,1447,,"[35.9, 39.6]",3920419,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismael Saibari,39174.0,Left Center Midfield,67,Morocco,788,"['a6593364-e0f9-4a8d-8172-9baf559eda41', 'afc17e7b-533b-460d-9c0c-cc3e65dfdf7d', '76aec208-bb08-414b-9793-45a88af639de']",16,,,,,,,,,,,,,,,,,Morocco,788,00:42:16.534,Carry,True
,,,,"[41.6, 30.8]",,,,,,,,,,,,,1.462607,,,,,,,,,,,344a2252-93c6-4397-9104-deec774c12b9,1451,,"[41.2, 29.7]",3920419,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,67,Morocco,788,"['e9f31425-7907-4867-a7bf-e199c2ab74e1', '516e684f-d512-45da-8b38-5e06d6e65a4f', '7890fc52-fd45-4c78-a3dd-5e28e1ee747b']",17,,,,,,,,,,,,,,,,,Morocco,788,00:42:17.972,Carry,True
,,,,"[55.0, 25.0]",,,,,,,,,,,,,0.097564,,,,,,,,,,,c2236499-ccf9-4d5a-9d60-5c8057d3d517,1455,,"[54.9, 24.9]",3920419,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoub El Kaabi,5229.0,Center Forward,67,Morocco,788,"['548785ca-4fcf-4d35-817c-1ae214fb9246', '2a531d38-ec3b-4d37-8a67-2ae722e0871a']",20,,,,,,,,,,,,,,,,,Morocco,788,00:42:20.504,Carry,
