50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2358de2d-1e28-4a32-a8d1-ef6043c86535,1853,,"[60.6, 11.4]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Janio Bikel Figueiredo Silva,36813.0,Center Defensive Midfield,104,Guinea-Bissau,4894,['387d9254-e1b4-46c7-897e-720e47961fcc'],13,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:15:13.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3eed96d1-8d20-4239-bfed-35abb9740db5,1856,,"[66.0, 74.9]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibán Salvador Edu,30423.0,Right Wing,105,Equatorial Guinea,4992,['bbf017a3-48a3-4238-ac93-451be5f87275'],13,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:13.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26c396ef-36f1-457a-acb5-458d78d4e2f4,1859,,"[66.7, 61.6]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,105,Equatorial Guinea,4992,['70679e68-6eb8-48c4-b6c5-9e49f85d3ddc'],15,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:15.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,52b11f52-92b2-4f12-9343-8f3e47230fee,1862,,"[57.7, 40.2]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,105,Equatorial Guinea,4992,['433e489c-3ac4-4293-b3d3-fdceb024d68a'],19,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:19.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,76f55865-4ddb-442e-8e30-6939bdccb685,1865,,"[47.3, 35.0]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,105,Equatorial Guinea,4992,['d8c924e8-6496-4283-8a3e-b9fbb4cb391a'],21,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:21.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fee838cd-58c8-4e18-80ef-3bf6093f4275,1868,,"[63.3, 9.9]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,105,Equatorial Guinea,4992,['b86cfda5-1482-4126-8829-cdbc3d0b4b99'],24,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:24.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a70930a-5de8-45e2-80e9-c2f6d1b53656,1871,,"[62.7, 18.2]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,105,Equatorial Guinea,4992,['81429339-569f-404b-89b3-b0717b0ef12d'],26,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:26.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e32507a-0946-4c4e-9e35-e17584cbdf5a,1874,,"[63.6, 33.8]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,105,Equatorial Guinea,4992,['d70e1a8e-6612-494e-a3e3-c885321a52d1'],29,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:29.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,342f1115-af09-4b63-887d-70777a1dc2f0,1878,,"[49.7, 28.8]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,105,Equatorial Guinea,4992,['79a69189-a9aa-4571-84ba-fd2170207023'],31,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:31.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c1aad903-889a-4e86-a665-e7450c82fd09,1881,,"[73.7, 6.5]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,105,Equatorial Guinea,4992,['8e3003eb-e7eb-4be6-9df6-c84a39164795'],37,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:37.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ffd3328b-94b0-4108-82ee-350be0876120,1883,,"[65.3, 23.8]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,105,Equatorial Guinea,4992,['dc0c0973-27ec-4860-8f2f-bfdf587bfc6c'],39,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:39.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,70a4b6c9-0468-4a2c-a0a3-8eb7db8949dc,1886,,"[76.4, 44.4]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,105,Equatorial Guinea,4992,['daa78315-e71e-4506-aecd-93e600209634'],41,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:41.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,13dc755f-97ab-4ae4-9c3f-fdc79dc9007a,1890,,"[105.2, 36.6]",3920397,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emilio Nsue López,13581.0,Center Forward,105,Equatorial Guinea,4992,['a6e16d8a-7625-41eb-8492-c4568458b43d'],45,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:45.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1fc26ae8-9d00-4eb9-bc72-1c7302a8c68d,1902,,"[42.5, 38.6]",3920397,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Janio Bikel Figueiredo Silva,36813.0,Center Defensive Midfield,106,Guinea-Bissau,4894,['909d2232-d08d-4178-a24f-e06690b4ad86'],16,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:19:16.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0ceeabe-3052-418e-b3a0-c618042fc116,1906,,"[65.2, 15.8]",3920397,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manconi Soriano Mané,30104.0,Left Center Back,107,Guinea-Bissau,4894,['18f2aca0-67af-4a13-99db-ce8ad0b93d1a'],45,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:19:45.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fa0ab3ad-f593-407c-8de5-48cefe1dda03,1909,,"[111.6, 2.1]",3920397,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fali Candé,41052.0,Left Back,107,Guinea-Bissau,4894,['9e422631-bbf6-4882-a3f6-bb4e3466d45c'],50,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:19:50.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8a179e5c-1e1d-4143-9a61-a4f684dfaf64,1919,,"[72.4, 47.8]",3920397,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jefferson Anilson Silva Encada,32433.0,Right Back,108,Guinea-Bissau,4894,['80735260-b954-4a58-9f15-fd4fec0b930d'],50,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:20:50.586,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9ae760fc-054d-47fb-beb0-c3a1b3977499,1922,,"[109.3, 29.1]",3920397,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marciano Sanca Tchami,391434.0,Right Wing,108,Guinea-Bissau,4894,['eaab6294-d89d-4694-b1a0-85dd502a3413'],57,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:20:57.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,039afa61-d59a-4e2d-8fd3-55adb4ddad31,1926,,"[21.7, 22.7]",3920397,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,109,Equatorial Guinea,4992,['90f68659-390f-49f0-a53d-e65a2e18a1bd'],17,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:17.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,879f9a09-70e0-4c5d-a1b7-193f71050a39,1930,,"[32.8, 33.8]",3920397,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,109,Equatorial Guinea,4992,"['6120d3fa-444a-4211-9a62-10d92b7ad203', 'a2988bd2-19c9-46bf-9b46-1a0556f794f3']",21,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:21.647,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,56ddc9af-09d3-4341-bdc4-63108c7f82ab,1933,,"[63.8, 6.3]",3920397,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Miranda Boacho,105762.0,Left Wing,109,Equatorial Guinea,4992,['0f34ee3b-a6b4-4915-a021-c2db31fee703'],25,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:21:25.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,84d93fdb-9c64-4205-8643-081e1e9aea26,1936,,"[84.9, 76.1]",3920397,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Franculino Gluda Djú,143863.0,Center Forward,110,Guinea-Bissau,4894,"['86d986d7-21d1-428b-b247-bbb8d6594edc', '6c77e4ef-d684-4938-86b8-7eece306de48']",38,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:21:38.036,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,b48af2b3-e658-4a08-861e-0c6899ba3c93,1946,,"[11.1, 27.1]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,112,Equatorial Guinea,4992,['7f77ffee-fa53-476e-957f-539b2ddd0563'],13,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:13.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8ffde92a-2135-45dc-a648-1bea34bdda04,1949,,"[22.2, 49.9]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Esteban Orozco Fernández,482851.0,Right Center Back,112,Equatorial Guinea,4992,['7e49b256-c22c-44e1-ac21-a4ceb7abc603'],16,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:16.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,84fcb7a3-2517-4f1d-a5c6-4727819df269,1952,,"[19.6, 38.5]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,112,Equatorial Guinea,4992,"['10f0ef6e-bc36-4c59-ae26-bda88639ec5d', 'fcdd9b21-97d8-4bf5-beed-e046b86ab2af']",19,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:19.219,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,e28d66f4-f510-4017-ac45-09acd46f0d92,1957,,"[68.8, 26.9]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio Miranda Boacho,105762.0,Left Wing,112,Equatorial Guinea,4992,['bbc7916a-144a-4db4-828a-76e5daa7b0bb'],24,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:24.545,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4e14ed4e-f2c3-41e0-b9ef-2bfbbdacb011,1960,,"[78.2, 37.1]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emilio Nsue López,13581.0,Center Forward,112,Equatorial Guinea,4992,['82f692a6-a14f-435e-87ee-450f56c3d35f'],26,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:26.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f4160b80-11ae-4591-a434-3a131ee87a06,1962,,"[30.8, 33.3]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manconi Soriano Mané,30104.0,Left Center Back,112,Equatorial Guinea,4992,['c8a2beb1-eb9b-46f2-8700-d505ce6dc49e'],28,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:22:28.266,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d4ddb190-04d7-4a0a-8bb0-d861a7257277,1965,,"[64.1, 43.1]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Franculino Gluda Djú,143863.0,Center Forward,112,Equatorial Guinea,4992,['32b876a4-0478-48be-a49e-919df6d4d3e7'],30,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:22:30.500,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b4e9fa93-5e06-4884-b70e-d7b876fe9f59,1967,,"[67.9, 39.4]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,112,Equatorial Guinea,4992,['82deeb8d-41b2-4d97-a197-b825a77ccc6b'],32,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:32.000,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5f65461e-8863-432a-b65d-5fe7235b565d,1970,,"[51.3, 50.8]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alfa Semedo Esteves,10323.0,Right Center Midfield,112,Equatorial Guinea,4992,['f0ae6ad8-3a1f-4846-9430-403dd9539217'],33,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:22:33.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8e68da-fa93-452c-9748-82319d096d12,1976,,"[83.0, 7.0]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,112,Equatorial Guinea,4992,['17c1ae5d-0531-42b7-807e-6fd22913c924'],39,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:39.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f1cf4dd-1d4d-4935-8399-82dd9fee0694,1984,,"[28.9, 69.7]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Janio Bikel Figueiredo Silva,36813.0,Center Defensive Midfield,113,Guinea-Bissau,4894,['64fd45a7-3476-4eef-a2f1-f828edc93be2'],48,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:22:48.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b6f7a97a-bf20-4926-9b83-15330966f810,1987,,"[25.3, 76.8]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson Anilson Silva Encada,32433.0,Right Back,113,Guinea-Bissau,4894,['836202ad-5046-495a-bfdf-fd4b9a93dd1e'],49,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:22:49.966,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,fd825e20-5fe8-4a75-96db-c88fadb19938,1991,,"[99.5, 61.3]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Franculino Gluda Djú,143863.0,Center Forward,113,Guinea-Bissau,4894,['a5959520-1e26-4f80-8f77-6f5b0143d610'],57,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:22:57.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2a297f0e-b661-4df3-bb0c-1bcbea4e2af9,1995,,"[4.9, 41.8]",3920397,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,114,Equatorial Guinea,4992,['f54bc038-461c-4936-86cd-d9401f89bd81'],59,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:59.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8ce46a98-2c31-4a9d-9e64-afab3b3aea68,1999,,"[40.9, 4.0]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,114,Equatorial Guinea,4992,['a1092950-c668-423a-a458-c6ff36c80431'],5,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:05.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5c65a71c-71f3-4edb-87e6-3aa84f394447,2002,,"[41.4, 16.9]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,114,Equatorial Guinea,4992,['2ef6fe67-1ca0-439a-afaf-0779687e9525'],8,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:08.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cbc3e9df-fe88-4895-a6f5-b5a40d441cfc,2005,,"[49.1, 34.4]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,114,Equatorial Guinea,4992,['da70f3c6-03ac-457d-9858-f84ac2c98e9e'],10,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:10.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7a1b1b1c-8474-4618-ad94-178a4f9aea46,2008,,"[56.5, 74.0]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Akapo Martínez,17618.0,Right Back,114,Equatorial Guinea,4992,['a31b44e4-59c4-40e7-9e7a-525351322e36'],13,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:13.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ddff2e25-37d3-43a1-b6ab-700841bc8755,2011,,"[78.3, 61.4]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibán Salvador Edu,30423.0,Right Wing,114,Equatorial Guinea,4992,['e2b9f7e2-1b6b-403b-a284-8adaaecca9de'],18,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:18.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5662d3ec-544b-4d60-8e2a-c7a4bf1e0016,2014,,"[43.2, 60.5]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esteban Orozco Fernández,482851.0,Right Center Back,114,Equatorial Guinea,4992,['d957e19b-9c43-4f68-8957-bc3535b37508'],24,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:24.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,749dbaf2-65d4-475d-9cfd-6020a3d82908,2017,,"[51.3, 36.1]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,114,Equatorial Guinea,4992,['c6a59c1a-4646-4266-810f-d15ecc67b6f2'],27,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:27.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,22d485a6-97f9-44f9-8442-70dab5ae1fee,2020,,"[48.5, 53.2]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esteban Orozco Fernández,482851.0,Right Center Back,114,Equatorial Guinea,4992,['550647ba-c5b0-4291-a902-e3e0d7235951'],30,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:30.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,29dfaf81-cc5d-4450-8b4c-0f27cb88c700,2024,,"[19.1, 47.7]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,114,Equatorial Guinea,4992,['08b017c3-52f0-49f6-9758-1d04bdfe4841'],36,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:36.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eab8e898-ecbd-43c1-a13f-db2cd17c8392,2028,,"[27.7, 28.3]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,114,Equatorial Guinea,4992,['7a1bfba9-8552-4063-9c1d-d71a4006db21'],38,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:23:38.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f5fbb198-f6d6-4a2e-9f7b-18aee29f9366,2041,,"[89.1, 3.3]",3920397,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Mendes Gomes,12175.0,Left Center Midfield,116,Guinea-Bissau,4894,['957f6ee9-6cb0-46b7-a4a3-8037c7311f43'],58,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:23:58.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eeeca358-ab0e-4ba7-a251-3051ea6d1229,2044,,"[100.2, 12.0]",3920397,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauro Daniel Rodrigues Teixeira,43007.0,Left Wing,116,Guinea-Bissau,4894,['f451610e-474c-422e-8177-4fa9f9665f3c'],1,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:01.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4057a542-d11d-47c6-90fd-8e76e46acd82,2047,,"[100.8, 2.1]",3920397,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fali Candé,41052.0,Left Back,116,Guinea-Bissau,4894,['94df042a-d83d-4acc-afdb-195752967b64'],2,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:02.253,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e8dd7746-e0d3-47c5-a1de-e67098f5d923,2050,,"[109.5, 33.4]",3920397,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marciano Sanca Tchami,391434.0,Right Wing,116,Guinea-Bissau,4894,['9209e532-81e2-43e6-aa48-e44b53528838'],4,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:04.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9599b71e-f6de-4f80-a394-9146f274e777,2054,,"[88.5, 2.3]",3920397,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fali Candé,41052.0,Left Back,116,Guinea-Bissau,4894,"['99fd4844-2eb0-4ed5-b931-4f7c917bc925', '53957a25-44fd-41c7-9e4f-832af73a3c3d']",8,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:08.792,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,03a34e7c-e86c-43f1-b081-7c7070958851,2059,,"[70.5, 28.6]",3920397,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfa Semedo Esteves,10323.0,Right Center Midfield,117,Guinea-Bissau,4894,['4ef57fde-5fb1-4d91-9e61-edcf231685bf'],18,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:18.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d01dad1a-f7ac-4e27-8687-f21813550b46,2062,,"[83.9, 69.5]",3920397,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson Anilson Silva Encada,32433.0,Right Back,117,Guinea-Bissau,4894,['7fe2008f-f98c-41bd-9d17-0308265fa523'],23,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:23.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a0392681-19d2-46a1-ac13-a910218cc7b0,2065,,"[76.2, 52.5]",3920397,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfa Semedo Esteves,10323.0,Right Center Midfield,117,Guinea-Bissau,4894,['f26c51e6-1f95-40bf-9f5b-5f65d5ce47f1'],25,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:25.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,928ed7b3-6c80-4ea4-a485-2cc59eabeee0,2069,,"[77.3, 38.3]",3920397,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Mendes Gomes,12175.0,Left Center Midfield,117,Guinea-Bissau,4894,['96712112-9c1e-4ca5-bbec-e2a826bed2be'],28,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:28.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab16fb78-7995-4d62-b7da-523518d7cd49,2073,,"[81.8, 73.8]",3920397,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson Anilson Silva Encada,32433.0,Right Back,117,Guinea-Bissau,4894,"['f825ff80-3e63-49ff-975e-e0cff675df32', '266d4389-a4b0-4ae8-bc7b-d555815999cc']",33,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:33.477,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,a333fcd0-e8ea-49c4-a8fe-becff4b70426,2079,,"[92.7, 53.2]",3920397,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfa Semedo Esteves,10323.0,Right Center Midfield,117,Guinea-Bissau,4894,['7fa6cae2-1f40-40e4-98c1-de020d49cff1'],39,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:39.062,Ball Receipt*,
