50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.719997,,,,,,,,,,,,,,,5d6b6f45-c3cc-4fef-bfbc-eae6b820613f,439,,"[50.2, 71.2]",3920410,16,,,,-1.4909663,,Right Foot,,,,"[53.0, 36.2]",,Ground Pass,,35.11182,,,,Reinildo Isnard Mandava,10848.0,,,,,Free Kick,1,From Free Kick,Edson André Sitoe,3250.0,Right Center Back,26,Mozambique,4978,['72e74a62-a883-4f83-8c45-7737719b1c55'],53,,,,,,,,,,,,,,,,Mozambique,4978,00:16:53.579,Pass,
,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,b2f28c8d-9a8a-463e-a7aa-a9e0f0ed3f3c,442,,"[52.6, 32.5]",3920410,16,,,,-1.0991808,,Left Foot,,,,"[62.8, 12.5]",,Ground Pass,,22.450834,,,,Bruno Alberto Langa,106070.0,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,26,Mozambique,4978,['0dc8a25a-3be8-4ad2-9deb-d7a72d2976ab'],56,,,,,,,,,,,,,,,,Mozambique,4978,00:16:56.339,Pass,
,,,,,,,,,,,,,,,,,1.279999,,,,,,,,,,,,,,,cbe758f3-180d-40de-a2b7-ac47e2005a05,445,,"[60.6, 6.8]",3920410,16,,,,1.9686707,,Right Foot,,,,"[51.9, 27.5]",,Ground Pass,,22.453953,,,,Reinildo Isnard Mandava,10848.0,,,,,,1,From Free Kick,Bruno Alberto Langa,106070.0,Left Back,26,Mozambique,4978,['2b3042de-d092-4251-8873-dc55e248fe85'],59,,,,,,,,,,,,,,,,Mozambique,4978,00:16:59.659,Pass,
,,,,,,,,,,,,,,,,,2.079995,,,,,,,,,,,,,,,6d6e6af4-22c8-40d6-b124-88cd4ac37511,448,,"[51.7, 27.0]",3920410,17,,,,1.7654431,,Left Foot,,,,"[44.8, 62.0]",,Ground Pass,,35.67366,,,,Edson André Sitoe,3250.0,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,26,Mozambique,4978,['2ec546e0-237a-454a-90ff-6a2797c74ad1'],1,,,,,,,,,,,,,,,,Mozambique,4978,00:17:01.659,Pass,
,,,,,,,,,,,,,,,,,1.999996,,,,,,,,,,,,,,,bbc54160-37c3-4f94-bba8-bb8654e129ec,452,,"[41.7, 61.2]",3920410,17,,,,-1.5988501,,Right Foot,,,,"[40.6, 22.0]",,Ground Pass,,39.21543,,,,Reinildo Isnard Mandava,10848.0,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Right Center Back,26,Mozambique,4978,"['08444178-7006-422f-87e1-5e58c925c06e', 'bb1980f7-c3ff-4717-bda4-679822d2289c']",4,,,,,,,,,,,,,,,,Mozambique,4978,00:17:04.579,Pass,True
,,,,,,,,,,,,,,,,,2.759996,,,,,,,,,,,,,,,5af310e0-b04c-4097-8d3a-4da512240608,455,,"[38.5, 22.3]",3920410,17,,,,2.4399312,,Left Foot,,,,"[15.9, 41.4]",,Ground Pass,,29.590033,,,,Ivane Carminio Francisco Urrubal,161718.0,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,26,Mozambique,4978,['1fdcc363-4c05-4f62-9bb8-9550773e1a84'],8,,,,,,,,,,,,,,,,Mozambique,4978,00:17:08.059,Pass,
,,,,,,,,,,,,,,,,,1.559998,,,,,,,,,,,,,,,573730a2-38ff-43bb-8465-69531d680a1d,458,,"[16.3, 41.4]",3920410,17,,,,1.2207514,,Right Foot,,,,"[20.9, 54.0]",,Ground Pass,,13.413426,,,,Edson André Sitoe,3250.0,,,,,,1,From Free Kick,Ivane Carminio Francisco Urrubal,161718.0,Goalkeeper,26,Mozambique,4978,['ce027b3e-7a11-4664-9e0c-799dc8670d9d'],11,,,,,,,,,,,,,,,,Mozambique,4978,00:17:11.739,Pass,
,,,,,,,,,,,,,,,,,1.719993,,,,,,,,,,,,,,,f6a3e6a5-347b-4dd3-b6a4-2ac1b7302cf7,461,,"[23.7, 54.4]",3920410,17,,,,-1.4453586,,Right Foot,,,,"[28.0, 20.3]",,Ground Pass,,34.370045,,,,Reinildo Isnard Mandava,10848.0,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Right Center Back,26,Mozambique,4978,['624bee02-239f-419c-abc3-92f9d45d2352'],15,,,,,,,,,,,,,,,,Mozambique,4978,00:17:15.739,Pass,
,,,,,,,,,,,,,,,,,2.279976,,,,,,,,,,,,,,,7f16d969-4620-4496-8d57-4a0b00ba04f0,464,,"[27.6, 18.8]",3920410,17,,,,0.053924944,,Left Foot,,,,"[62.8, 20.7]",,High Pass,,35.25124,,,,Ricardo Martins Guimarães,29482.0,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,26,Mozambique,4978,['1aaab49b-6121-433c-bf1b-01121e724a94'],19,,,,,,,,,,,,,,,,Mozambique,4978,00:17:19.859,Pass,
,,,,,,,,,,,,,,,,,0.959985,,,,,,,,,,,,,,,4512099d-b02e-4b57-9573-e837047d30a6,470,,"[62.8, 20.5]",3920410,17,True,,,-1.0172628,,Right Foot,,,,"[68.3, 11.6]",,Ground Pass,,10.462314,,,,Bruno Alberto Langa,106070.0,,,,,Free Kick,1,From Free Kick,Ricardo Martins Guimarães,29482.0,Center Attacking Midfield,27,Mozambique,4978,['fb07eb59-8b4c-45cc-a75c-ab0d569eb8be'],27,,,,,,,,,,,,,,,,Mozambique,4978,00:17:27.659,Pass,
,,,,,,,,,,,,,,,,,2.759997,,,,,,,,,,,,,,,8c086d3d-3652-4e2e-8118-6820339ffa70,472,,"[65.6, 3.3]",3920410,17,,,,1.6046816,,Left Foot,,,,"[65.2, 15.1]",,Ground Pass,,11.806778,,,,Ricardo Martins Guimarães,29482.0,,,,,,1,From Free Kick,Bruno Alberto Langa,106070.0,Left Back,27,Mozambique,4978,['0c7522db-123e-4504-9422-8a784c94a07b'],29,,,,,,,,,,,,,,,,Mozambique,4978,00:17:29.307,Pass,
,,,,,,,,,,,,,,,,,1.239998,,,,,,,,,,,,,,,e5f62030-6dfc-4cbe-8ba5-675c1622be7c,475,,"[63.7, 15.3]",3920410,17,,,,-1.7681919,,Right Foot,,,,"[61.7, 5.3]",,Ground Pass,,10.198039,,,,Feliciano João Jone,129475.0,,,,,,1,From Free Kick,Ricardo Martins Guimarães,29482.0,Center Attacking Midfield,27,Mozambique,4978,['cd2dc737-3f90-48b1-a086-59256d2653c4'],32,,,,,,,,,,,,,,,,Mozambique,4978,00:17:32.587,Pass,
,,,,,,,,,,,,,,,,,3.616628,,,,,,,,,,,,,,,1726a580-3eb0-4436-8190-051b960d506f,478,,"[60.6, 4.2]",3920410,17,,,,0.33532438,,Right Foot,,,,"[120.0, 24.9]",,High Pass,,62.903496,,Out,,Pachoio Lau Há King,106082.0,,,,,,1,From Free Kick,Feliciano João Jone,129475.0,Left Defensive Midfield,27,Mozambique,4978,['ba6d1869-ab39-495f-bb85-ce4f21897250'],35,,,,,,,,,,,,,,,,Mozambique,4978,00:17:35.987,Pass,
,,,,,,,,,,,,,,,,,2.145698,,,,,,,,,,,,,,,bd33caf4-7416-4c2f-9996-b6b99db2e5b0,480,,"[6.7, 43.5]",3920410,18,,,,-0.080229424,,Right Foot,,,,"[66.4, 38.7]",,High Pass,,59.892654,,,,Majeed Ashimeru,30693.0,,,,,Goal Kick,1,From Goal Kick,Richard Ofori Antwi,68757.0,Goalkeeper,28,Ghana,4885,['a6140a90-4126-45b4-a154-18b57b305e44'],15,,,,,,,,,,,,,,,,Ghana,4885,00:18:15.835,Pass,
,,,,,,,,,,,,,,,,,1.657988,,,,,,,,,,,,,,,88f050cd-9b4e-4a1e-be64-ff1dc2f088d8,482,,"[66.4, 38.7]",3920410,18,,,,-0.39305803,,Head,,,,"[91.0, 28.5]",,High Pass,,26.63081,,Incomplete,,Alexander Djiku,2989.0,,,,,,1,From Goal Kick,Majeed Ashimeru,30693.0,Right Defensive Midfield,28,Ghana,4885,"['2a501399-a489-46ba-aa01-9829bb71f4f2', '7d9a9709-96d7-42e3-89b7-ba1640ae4295']",17,,,,,,,,,,,,,,,,Ghana,4885,00:18:17.981,Pass,
,,,,,,,,,,,,,,,,,3.279994,,,,,,,,,,,,,,,2a501399-a489-46ba-aa01-9829bb71f4f2,484,,"[29.1, 51.6]",3920410,18,,,,2.4521947,,Head,,,,"[21.7, 57.7]",,High Pass,,9.590099,,,,Edson André Sitoe,3250.0,,,,,Recovery,1,From Goal Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,28,Ghana,4885,"['ea686c59-d8c8-40ee-9507-e0b9ea430aac', '88f050cd-9b4e-4a1e-be64-ff1dc2f088d8']",19,,,,,,,,,,,,,,,,Mozambique,4978,00:18:19.639,Pass,
,,,,,,,,,,,,,,,,,2.764786,,,,,,,,,,,,,,,5aa69d01-d729-4b07-8083-c8da33cc594c,487,,"[21.7, 57.7]",3920410,18,,,,0.9207522,,Right Foot,,,,"[32.8, 72.3]",,High Pass,,18.340393,,Incomplete,,Infren David da Conceição Matola,417067.0,,,,,,1,From Goal Kick,Edson André Sitoe,3250.0,Right Center Back,28,Ghana,4885,"['525262db-4ea9-474c-8634-e206e7bf5f79', '13ab4f27-6c64-4fdd-b7b6-14a0da64dcac']",23,,,,,,,,,,,,,,,,Mozambique,4978,00:18:23.119,Pass,
,,,,,,,,,,,,,,,,,1.857185,,,,,,,,,,,,,,,eb4e8a3a-2a6b-4ef3-af71-fd192116167a,491,,"[91.0, 0.1]",3920410,18,,,,0.66390646,,,,,,"[110.3, 15.2]",,Low Pass,,24.505102,,Unknown,,Antoine Semenyo,9286.0,,,,,Throw-in,1,From Throw In,Gideon Mensah,23615.0,Left Back,29,Ghana,4885,['bab2e6b1-9859-4ecb-ab6b-efb6bb8868f2'],42,,,,,,,,,,,,,,,,Ghana,4885,00:18:42.234,Pass,
,,,,,,,,,,,,,,,,,1.774558,,,,,,,,,,,,,,,5972ae7a-675b-4397-946d-70a0c4cd37ac,496,,"[9.8, 64.4]",3920410,19,,,,-0.35004488,,Right Foot,,,,"[53.9, 48.3]",,High Pass,,46.94699,,Incomplete,,Ricardo Martins Guimarães,29482.0,,,,,Free Kick,1,From Free Kick,Edson André Sitoe,3250.0,Right Center Back,30,Mozambique,4978,"['26ff5464-9e43-4db8-8798-c296a6270b19', 'f89dce3f-132f-4c6e-b4e9-c256e08c1c9c']",4,,,,,,,,,,,,,,,,Mozambique,4978,00:19:04.864,Pass,
,,,,,,,,,,,,,,,,,1.89288,,,,,,,,,,,,,,,56b81518-263a-43c8-bb40-507682b74a13,502,,"[61.6, 15.7]",3920410,19,,,,0.013697773,,Left Foot,,,,"[90.8, 16.1]",,High Pass,,29.20274,,,,Antoine Semenyo,9286.0,,,,,Free Kick,1,From Free Kick,Mohamed Salisu,30519.0,Left Center Back,31,Ghana,4885,['3c781530-40a4-45a1-b552-91b26a858897'],47,,,,,,,,,,,,,,,,Ghana,4885,00:19:47.138,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,5e3e63f1-52ca-410e-9c19-e572cec4bfd8,513,,"[31.7, 66.2]",3920410,19,,,,-2.106216,,Right Foot,,,,"[28.2, 60.3]",,Ground Pass,,6.860029,,,,Edson André Sitoe,3250.0,,,,,Recovery,1,Regular Play,Infren David da Conceição Matola,417067.0,Right Back,32,Mozambique,4978,['dfdd272d-2729-450f-8bbf-e634c2c71247'],52,,,,,,,,,,,,,,,,Mozambique,4978,00:19:52.999,Pass,
,,,,,,,,,,,,,,,,,1.664587,,,,,,,,,,,,,,,eed1c69e-33fa-4a7f-b072-3ca2e9fbfeb0,517,,"[28.0, 59.4]",3920410,19,,,,-0.065408744,,Right Foot,,,,"[50.9, 57.9]",,Ground Pass,,22.949074,,Incomplete,,Witiness Chimoio João Quembo,10865.0,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Right Center Back,32,Mozambique,4978,"['8e25c21d-bf4d-4b7d-8436-d2774982d2ee', 'ee3b5283-0547-45e7-bb6e-85de91666ade', '58074cda-c96f-4b5a-890e-b803f1a40308']",54,,,,,,,,,,,,,,,,Mozambique,4978,00:19:54.919,Pass,True
,,,,,,,,,,,True,,,,,,0.80254,,,,,,,,,,,,,,,8e25c21d-bf4d-4b7d-8436-d2774982d2ee,519,,"[69.2, 22.2]",3920410,19,,,,1.1392232,,Right Foot,,,,"[72.7, 29.8]",,Ground Pass,,8.367198,,,,Majeed Ashimeru,30693.0,,,,,Interception,1,Regular Play,Salis Abdul Samed,31029.0,Left Defensive Midfield,33,Ghana,4885,"['eed1c69e-33fa-4a7f-b072-3ca2e9fbfeb0', 'a2d781c1-4311-4769-accf-b06062fd653f']",56,,,,,,,,,,,,,,,,Ghana,4885,00:19:56.584,Pass,
,,,,,,,,,,,,,,,,,1.4367,,,,,,,,,,,,,,,8781df50-4d27-42dc-ab4f-f5fe93ad5a4f,521,,"[72.7, 29.8]",3920410,19,,,,2.6597238,,Right Foot,,,,"[55.3, 38.9]",,Ground Pass,,19.635937,,,,Alexander Djiku,2989.0,,,,,,1,Regular Play,Majeed Ashimeru,30693.0,Right Defensive Midfield,33,Ghana,4885,['dbc7aff0-c48b-4389-85b3-2afa5d9e28c4'],57,,,,,,,,,,,,,,,,Ghana,4885,00:19:57.387,Pass,
,,,,,,,,,,,,,,,,,0.992947,,,,,,,,,,,,,,,5bc3199f-a1ba-4fe7-898b-775fc6cd62c4,524,,"[55.8, 36.3]",3920410,20,,,,-1.5383753,,Right Foot,,,,"[56.4, 17.8]",,Ground Pass,,18.509727,,,,Mohamed Salisu,30519.0,,,,,,1,Regular Play,Alexander Djiku,2989.0,Right Center Back,33,Ghana,4885,['510a71db-f516-4e7c-8c72-7ff8e1a43940'],0,,,,,,,,,,,,,,,,Ghana,4885,00:20:00.111,Pass,
,,,,,,,,,,,,,,,,,0.621428,,,,,,,,,,,,,,,3b1a7053-5ec0-4052-bec1-a0b9804df8d5,527,,"[56.4, 17.8]",3920410,20,,,,-0.402114,,Left Foot,,,,"[73.8, 10.4]",,Ground Pass,,18.9082,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Mohamed Salisu,30519.0,Left Center Back,33,Ghana,4885,['072ac3c7-1db5-4b4a-8ec1-9a3a8c231112'],2,,,,,,,,,,,,,,,,Ghana,4885,00:20:02.489,Pass,
,,,,,,,,,,,,,,,,,1.076346,,,,,,,,,,,,,,,05ff9837-0c97-464e-9992-5121e80e8b84,531,,"[71.2, 9.8]",3920410,20,,,,-2.1934671,,Right Foot,,,,"[68.4, 5.9]",,Ground Pass,,4.8010416,,,,Gideon Mensah,23615.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,33,Ghana,4885,"['d370ea18-fdca-4c4a-87a6-ade14bbbdc68', 'f00ef644-5e4f-45ef-a786-a547770cf7d0']",4,,,,,,,,,,,,,,,,Ghana,4885,00:20:04.663,Pass,True
,,,,,,,,,,,,,,,,,1.203274,,,,,,,,,,,,,,,cc5a54bd-a62d-4e4e-9578-e084d53c677d,534,,"[68.4, 5.9]",3920410,20,,,,0.3167001,,Left Foot,,,,"[80.3, 9.8]",,Ground Pass,,12.522779,,Incomplete,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Gideon Mensah,23615.0,Left Back,33,Ghana,4885,"['f25cd1d7-8f9e-4661-8927-b90d29a857d7', 'bf3cb64d-57b0-462f-90d0-5a8289c0fea2']",6,,,,,,,,,,,,,,,,Ghana,4885,00:20:06.042,Pass,
,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,1000b26a-b387-42b2-ae8b-64c9c77f4442,539,,"[41.3, 71.6]",3920410,20,,,,1.1856388,,Right Foot,,,,"[42.8, 75.3]",,Ground Pass,,3.992493,,,,Geny Cipriano Catamo,127300.0,,,,,,1,Regular Play,Infren David da Conceição Matola,417067.0,Right Back,34,Mozambique,4978,"['c8c4e5aa-84cf-44d5-92c4-9b48b31e3799', '3310231c-5add-4a9d-8c3b-e11a70a7f8a8']",8,,,,,,,,,,,,,,,,Mozambique,4978,00:20:08.165,Pass,True
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,9124ecab-64ee-4f7c-8f59-8ae6f2714860,542,,"[42.8, 75.1]",3920410,20,,,,-1.0265158,,Left Foot,,,,"[47.4, 67.5]",,Ground Pass,,8.883693,,,,Alfons Amade,23706.0,,,,,,1,Regular Play,Geny Cipriano Catamo,127300.0,Right Wing,34,Mozambique,4978,['ef6ac9b5-34af-40af-bb31-458b02d3a194'],9,,,,,,,,,,,,,,,,Mozambique,4978,00:20:09.045,Pass,
,,,,,,,,,,,,,,,,,2.399997,,,,,,,,,,,,,,,8e27b65c-1bd8-4f0a-9213-040e875d6499,545,,"[44.3, 64.0]",3920410,20,,,,-1.326299,,Left Foot,,,,"[56.5, 15.1]",,High Pass,,50.39891,,,,Bruno Alberto Langa,106070.0,,True,,,,1,Regular Play,Alfons Amade,23706.0,Right Defensive Midfield,34,Mozambique,4978,['95c30630-1861-41f8-90e6-f8db6095773b'],11,,,,,,,,,,,,,,,,Mozambique,4978,00:20:11.932,Pass,
,,,,,,,,,,,,,,,,,1.449279,,,,,,,,,,,,,,,aceb2311-afa2-42c6-a458-81db889b99ae,549,,"[64.5, 80.0]",3920410,20,,,,-1.1926012,,,,,,"[73.4, 57.6]",,High Pass,,24.10332,,Incomplete,,Mohammed Kudus,17033.0,,,,,Throw-in,1,From Throw In,Denis Odoi,12259.0,Right Back,35,Ghana,4885,"['06c3860f-c0d2-46c8-b8ed-981a7a930d90', '1d3f76c5-8b0e-45a1-a868-5a6e5e162414']",33,,,,,,,,,,,,,,,,Ghana,4885,00:20:33.673,Pass,
,,,,,,,,,,,,,,,,,2.098543,,,,,,,,,,,,,,,4f3e5e34-4cc4-4b95-9ef2-81a7912eb4fe,554,,"[59.2, 49.4]",3920410,20,,,,-1.9044985,,Right Foot,,,,"[54.0, 34.4]",,Ground Pass,,15.875768,,,,Mohamed Salisu,30519.0,,,,,,1,From Throw In,Salis Abdul Samed,31029.0,Left Defensive Midfield,35,Ghana,4885,['679cb94f-61a6-4798-bd3e-8cc617d57ca7'],38,,,,,,,,,,,,,,,,Ghana,4885,00:20:38.598,Pass,
,,,,,,,,,,,,,,,,,2.220967,,,,,,,,,,,,,,,ea427db5-ca64-4c75-b2bc-d89371c6efd2,557,,"[54.5, 30.2]",3920410,20,,,,-0.7853982,,Left Foot,,,,"[80.8, 3.9]",,Ground Pass,,37.193817,,,,Gideon Mensah,23615.0,,,,,,1,From Throw In,Mohamed Salisu,30519.0,Left Center Back,35,Ghana,4885,['071c809d-72df-44db-9f33-472aa063fa14'],41,,,,,,,,,,,,,,,,Ghana,4885,00:20:41.999,Pass,
,,,,,,,,,,,,,,,,,2.19818,,,,,,,,,,,,,,,ac3e225a-0d42-4449-b092-ed17696a6f08,561,,"[78.8, 6.1]",3920410,20,,,,2.8645594,,Left Foot,,,,"[47.5, 15.0]",,Ground Pass,,32.540745,,,,Mohamed Salisu,30519.0,,,,,,1,From Throw In,Gideon Mensah,23615.0,Left Back,35,Ghana,4885,"['651af6c5-1f96-4561-a839-1896f53ed65e', '3ac80c47-c0ad-4ef2-841f-c2aa562d0ca8']",46,,,,,,,,,,,,,,,,Ghana,4885,00:20:46.615,Pass,True
,,,,,,,,,,,,,,,,,2.2221,,,,,,,,,,,,,,,dbccb559-f05f-4f16-9bba-8b42bbcd8e03,564,,"[43.4, 15.7]",3920410,20,,,,1.658074,,Left Foot,,,,"[39.9, 55.7]",,Ground Pass,,40.152832,,,,Alexander Djiku,2989.0,,True,,,,1,From Throw In,Mohamed Salisu,30519.0,Left Center Back,35,Ghana,4885,['7be26144-2b18-45c2-910f-61cad07ad61b'],50,,,,,,,,,,,,,,,,Ghana,4885,00:20:50.680,Pass,
,,,,,,,,,,,,,,,,,1.48854,,,,,,,,,,,,,,,78acd58e-8c09-4e9d-9f18-a0b9d63db958,567,,"[39.9, 55.7]",3920410,20,,,,1.1430614,,Right Foot,,,,"[49.2, 76.1]",,Ground Pass,,22.419857,,,,Denis Odoi,12259.0,,,,,,1,From Throw In,Alexander Djiku,2989.0,Right Center Back,35,Ghana,4885,['3f23c58c-da7a-4fb9-a03b-36a77e2d5f34'],53,,,,,,,,,,,,,,,,Ghana,4885,00:20:53.695,Pass,
,,,,,,,,,,,,,,,,,0.719773,,,,,,,,,,,,,,,bebc5e7d-4009-4bbd-9d9d-482a3e66af77,570,,"[49.2, 76.1]",3920410,20,,,,-1.3129318,,Right Foot,,,,"[51.6, 67.0]",,Ground Pass,,9.411163,,,,Majeed Ashimeru,30693.0,,,,,,1,From Throw In,Denis Odoi,12259.0,Right Back,35,Ghana,4885,['d819211d-8c81-4108-8bc3-0a7fc3757b50'],55,,,,,,,,,,,,,,,,Ghana,4885,00:20:55.603,Pass,
,,,,,,,,,,,,,,,,,1.112671,,,,,,,,,,,,,,,f0b56ca5-53d9-4d19-b6e3-a540f192e1a6,576,,"[51.2, 75.7]",3920410,20,,,,-1.4415213,,Right Foot,,,,"[52.5, 65.7]",,Low Pass,,10.084146,,,,Denis Odoi,12259.0,,,,,,1,From Throw In,Majeed Ashimeru,30693.0,Right Defensive Midfield,35,Ghana,4885,"['96429ea7-9665-46f4-b5d2-222e0baf5f37', 'b54ae6d3-4746-472e-8ba5-9d66178d70f7']",59,,,,,,,,,,,,,,,,Ghana,4885,00:20:59.100,Pass,True
,,,,,,,,,,,,,,,,,1.278018,,,,,,,,,,,,,,,15cb0f8b-8aed-44e5-8b6e-07277232f9f6,579,,"[53.6, 64.1]",3920410,21,,,,-1.728973,,Right Foot,,,,"[51.0, 47.8]",,Ground Pass,,16.50606,,,,Salis Abdul Samed,31029.0,,,,,,1,From Throw In,Denis Odoi,12259.0,Right Back,35,Ghana,4885,['5a8f9227-a29e-4eeb-b57e-06b74318ea48'],1,,,,,,,,,,,,,,,,Ghana,4885,00:21:01.328,Pass,
,,,,,,,,,,,,,,,,,1.365009,,,,,,,,,,,,,,,dee2d255-49c2-4c60-91f9-5bd7872dcd11,582,,"[61.6, 41.3]",3920410,21,,,,-0.8293259,,Right Foot,,,True,"[70.3, 31.8]",,Ground Pass,,12.88177,,,,Mohammed Kudus,17033.0,,,,,,1,From Throw In,Salis Abdul Samed,31029.0,Left Defensive Midfield,35,Ghana,4885,['265597a8-de04-4e4d-90bf-11631d3e3e96'],5,,,,,,,,,,,,,,,,Ghana,4885,00:21:05.317,Pass,
,,,,,,,,,,,,,,,,,2.306846,,,,,,,,,,,,,,,1e819afb-1912-4b5c-87e3-510653ed5482,586,,"[83.6, 26.8]",3920410,21,,,,-0.9751769,,Left Foot,,,,"[97.9, 5.7]",,Ground Pass,,25.489214,,,,Jordan Ayew,3450.0,,,,,,1,From Throw In,Mohammed Kudus,17033.0,Center Attacking Midfield,35,Ghana,4885,['cfb518cb-6cf9-40c0-8d0e-25b205ee4074'],10,,,,,,,,,,,,,,,,Ghana,4885,00:21:10.332,Pass,
,,,,,,,,,,,,,,,,,2.366233,,,,,,,,,,,,,,,578b3a5b-8e44-413e-a2e2-ba34a4425093,589,,"[94.5, 7.0]",3920410,21,,,,1.1193899,,Left Foot,True,,,"[120.0, 59.6]",,High Pass,,58.455196,,Out,,Joseph Paintsil,16546.0,,True,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,35,Ghana,4885,['8df18885-2ef6-4a5d-9bd8-8206ed372e1b'],16,,,,,,,,,,,,,,,,Ghana,4885,00:21:16.834,Pass,
,,,,,,,,,,,,,,,,,6.175447,,,,,,,,,,,,,,,c4019ad9-4926-4006-92e2-b5883ba710e7,591,,"[4.3, 32.9]",3920410,21,True,,,-0.25803867,,Right Foot,,,,"[45.6, 22.0]",,High Pass,,42.714165,,,,Witiness Chimoio João Quembo,10865.0,,,,,Goal Kick,1,From Goal Kick,Ivane Carminio Francisco Urrubal,161718.0,Goalkeeper,36,Mozambique,4978,['d9727c3b-5c85-40d7-b29f-1419539f54e7'],32,,,,,,,,,,,,,,,,Mozambique,4978,00:21:32.430,Pass,
,,,,,,,,,,,,,,,,,1.439999,,,,,,,,,,,,,,,0f2f47b1-9f88-4b36-acd4-a1b82e7e652a,593,,"[51.1, 2.3]",3920410,21,,,,2.3813148,,Left Foot,,,,"[40.9, 12.0]",,Low Pass,,14.075866,,,,Ricardo Martins Guimarães,29482.0,,,,,,1,From Goal Kick,Witiness Chimoio João Quembo,10865.0,Left Wing,36,Mozambique,4978,['12486b80-65bc-4bca-bb96-6a78b088f282'],42,,,,,,,,,,,,,,,,Mozambique,4978,00:21:42.975,Pass,
,,,,,,,,,,,,,,,,,2.92,,,,,,,,,,,,,,,e70f427c-57ee-4a10-b8be-0527836db341,596,,"[40.9, 12.0]",3920410,21,,,,1.6250417,,Right Foot,,,,"[38.5, 56.2]",,Ground Pass,,44.26511,,,,Edson André Sitoe,3250.0,,True,,,,1,From Goal Kick,Ricardo Martins Guimarães,29482.0,Center Attacking Midfield,36,Mozambique,4978,['d4f86cd7-b8c7-45ac-8376-bb6f2adf9b3e'],46,,,,,,,,,,,,,,,,Mozambique,4978,00:21:46.148,Pass,
,,,,,,,,,,,,,,,,,1.279996,,,,,,,,,,,,,,,fc48ef41-e57e-4f0c-950b-b9d5629b8492,599,,"[43.7, 57.7]",3920410,21,,,,-0.4636476,,Right Foot,,,,"[56.7, 51.2]",,Ground Pass,,14.534442,,,,Alfons Amade,23706.0,,,,,,1,From Goal Kick,Edson André Sitoe,3250.0,Right Center Back,36,Mozambique,4978,['bd44237c-9e9a-4b23-bc99-e1becb7aef08'],51,,,,,,,,,,,,,,,,Mozambique,4978,00:21:51.571,Pass,
,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,,,,c18c921a-1f63-4cc9-9fbd-0468c3415c91,602,,"[56.7, 51.2]",3920410,21,,,,-1.9251763,,Left Foot,,,,"[53.0, 41.2]",,Ground Pass,,10.662551,,,,Ricardo Martins Guimarães,29482.0,,,,,,1,From Goal Kick,Alfons Amade,23706.0,Right Defensive Midfield,36,Mozambique,4978,['c7a205b8-e059-4c53-a642-4819759f8682'],53,,,,,,,,,,,,,,,,Mozambique,4978,00:21:53.571,Pass,
