50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b16e59-39ca-4174-94b1-70329a0d0f7a,1435,,"[57.1, 35.6]",3920409,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando de Lacerda Gomes,363738.0,Right Defensive Midfield,73,Guinea-Bissau,4894,['b4509dc3-5109-442e-8859-51c4c6d70071'],17,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:40:17.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a78363cd-adcb-4a38-a5c5-d863bdefa536,1439,,"[58.3, 72.6]",3920409,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Houboulang Mendes,9361.0,Right Back,73,Guinea-Bissau,4894,"['81b875f4-878d-4081-835f-1882b7ece3fc', '15d2d012-34d1-4fdc-8949-280436715cb7']",22,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:40:22.646,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e0aab24-804b-4092-a7d6-f7e3fd2b1897,1442,,"[52.6, 61.1]",3920409,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando de Lacerda Gomes,363738.0,Right Defensive Midfield,73,Guinea-Bissau,4894,['b00ae3ad-2a91-4fb5-9a83-695505f9ecd6'],24,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:40:24.207,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b1e092c-df55-4874-91f1-d7ed1298124c,1445,,"[79.5, 43.9]",3920409,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zinho Gano,20840.0,Center Forward,73,Guinea-Bissau,4894,['a6cb8e83-c2e2-433d-8f19-bcc33554e6da'],28,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:40:28.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10c49881-9040-4c15-b091-1d8fb5b9f877,1449,,"[67.7, 41.2]",3920409,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Attacking Midfield,73,Guinea-Bissau,4894,['b1cc0639-8c4d-4ac9-bafc-4fd4fcda6d2d'],32,,,,,,,,,,,,,,,,,,Nigeria,775,00:40:32.954,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f639a71-9a2f-4d19-ba99-474217299fa9,1453,,"[87.3, 31.8]",3920409,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor James Osimhen,11277.0,Center Forward,73,Guinea-Bissau,4894,['8e4f2b70-fe09-49b2-919d-054109f6a888'],33,,,,,,,,,,,,,,,,,,Nigeria,775,00:40:33.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68148761-a848-4aa5-a9e2-02c6da413988,1465,,"[39.2, 69.0]",3920409,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bright Osayi-Samuel,3806.0,Right Wing Back,74,Nigeria,775,['2f6f3103-e234-4bcb-a28c-ac7a29a7200e'],43,,,,,,,,,,,,,,,,,,Nigeria,775,00:40:43.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69bba296-fbb6-4884-b858-5216f01cb02a,1468,,"[46.0, 55.9]",3920409,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,74,Nigeria,775,['449e62d9-2d0f-4a47-a3f8-094ed21bc3c1'],45,,,,,,,,,,,,,,,,,,Nigeria,775,00:40:45.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e787c55c-fb04-438d-b7e5-feaccd359c5d,1474,,"[38.9, 41.4]",3920409,40,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Aribo,3856.0,Left Defensive Midfield,75,Nigeria,775,['408f4c1e-b8ef-467d-a415-bc0daf845e20'],52,,,,,,,,,,,,,,,,,,Nigeria,775,00:40:52.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63badbb6-eef2-42d1-b034-211059d15968,1477,,"[63.2, 4.0]",3920409,40,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,75,Nigeria,775,['7629d8a2-9a51-459b-bad0-6a4cb6e8b60f'],55,,,,,,,,,,,,,,,,,,Nigeria,775,00:40:55.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd7efce4-3ca9-4bdc-a0d7-c8d1fb16586b,1483,,"[44.1, 42.4]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Euciodálcio Gomes,10854.0,Center Attacking Midfield,76,Guinea-Bissau,4894,['aa74ef8a-17bb-42bc-aa8e-6d261b89fdf8'],4,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:04.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d2cd0f6-77de-4cec-a7bc-71b3f8ac1478,1486,,"[41.1, 13.9]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eulânio Ângelo Chipela Gomes,23013.0,Left Back,76,Guinea-Bissau,4894,['ab91e560-4834-4f02-b556-f012670ef1f7'],8,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:08.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858a4068-9bc0-49c8-aa2c-28aa8df1d467,1488,,"[57.1, 3.0]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Mendes Gomes,12175.0,Left Wing,76,Guinea-Bissau,4894,['87e62f1d-28dd-4825-b4d3-902bacce6234'],9,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:09.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32b7779d-fb44-416a-8515-d151fa1201a9,1491,,"[51.7, 20.5]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,76,Guinea-Bissau,4894,['5f07a8d4-15f7-43a7-b22e-932ed34c5e72'],13,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:13.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88d6517c-3b0b-46cc-90c2-d11805570a65,1494,,"[56.9, 33.7]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando de Lacerda Gomes,363738.0,Right Defensive Midfield,76,Guinea-Bissau,4894,['d38f5ada-2407-4c2f-a21c-6633d168a602'],15,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:15.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5ebf8f8-ce89-482b-9921-a527964cb3db,1496,,"[58.1, 28.0]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,76,Guinea-Bissau,4894,['757a0bf0-3b87-494a-8b4e-14dfb094f21d'],16,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:16.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c46d287b-48a9-4d4a-bb71-3f2f89a4d666,1499,,"[68.2, 25.0]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Euciodálcio Gomes,10854.0,Center Attacking Midfield,76,Guinea-Bissau,4894,['198b4ef5-1394-43f4-b0e5-34496e217226'],20,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:20.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7dc8818-cd07-4877-8804-d2840a0d57ad,1502,,"[72.4, 4.0]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eulânio Ângelo Chipela Gomes,23013.0,Left Back,76,Guinea-Bissau,4894,['e65db389-df7e-4cfc-8d93-838b9adfe560'],25,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:25.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4aeaa2e-fc1d-4b99-b0dd-f1e909c3f05e,1504,,"[68.0, 9.5]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Euciodálcio Gomes,10854.0,Center Attacking Midfield,76,Guinea-Bissau,4894,['1bb81901-7500-435c-9d2d-16d337d1949f'],27,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:27.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562677bb-0f2c-46ec-9360-44d5b7b3ea90,1506,,"[67.8, 25.2]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Mendes Gomes,12175.0,Left Wing,76,Guinea-Bissau,4894,['29e650e9-91c2-47dc-be47-024e79de3584'],28,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:28.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899242a-2101-4c75-b053-331a2fcefc0c,1509,,"[104.8, 4.4]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eulânio Ângelo Chipela Gomes,23013.0,Left Back,76,Guinea-Bissau,4894,['ae5c0702-1c95-40a7-bff4-2db5fddd4a55'],34,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:34.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cbbb30c-8cbe-4d44-b0e9-0d75c9268265,1512,,"[12.7, 58.5]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,77,Nigeria,775,['52f5443f-7c6b-44ce-b48c-12f733cad9a1'],49,,,,,,,,,,,,,,,,,,Nigeria,775,00:41:49.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c25911c7-6e91-45d1-ad2a-03e92353b7b4,1515,,"[22.4, 24.2]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Calvin Bassey Ughelumba,43779.0,Left Center Back,77,Nigeria,775,['b60f1116-5020-4cd5-8ab4-f125f6c1f2f6'],54,,,,,,,,,,,,,,,,,,Nigeria,775,00:41:54.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac435104-83d9-49ed-a7fb-b667a13a5313,1518,,"[48.6, 25.7]",3920409,41,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Aribo,3856.0,Left Defensive Midfield,77,Nigeria,775,['2136e1ac-56dd-4f8a-9b9a-bade2f5c66fc'],56,,,,,,,,,,,,,,,,,,Nigeria,775,00:41:56.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15c1ef1a-54e1-4a43-89e1-446042021937,1524,,"[56.9, 36.5]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,78,Guinea-Bissau,4894,['b19aa3bd-2a1d-4b38-9d14-425234bf0e66'],2,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:42:02.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af179702-965b-4b7e-9cc9-65edf259ea28,1528,,"[70.8, 28.0]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Euciodálcio Gomes,10854.0,Center Attacking Midfield,78,Guinea-Bissau,4894,['2e79ee78-c0f6-4511-9e34-1fcf4bc50fab'],4,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:42:04.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34bea932-3c54-46b5-934c-f71cc38dfd5d,1531,,"[85.2, 37.7]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Famana Quizera,46312.0,Right Wing,78,Guinea-Bissau,4894,['e87bf6c1-33b1-48fa-9d67-d335a42ae017'],7,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:42:07.840,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d83b3597-70d4-4db9-bbb3-843623504f0b,1538,,"[58.9, 34.8]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor James Osimhen,11277.0,Center Forward,78,Guinea-Bissau,4894,['9f63a977-4277-4b09-af14-1177fcd1b1d1'],13,,,,,,,,,,,,,,,,,,Nigeria,775,00:42:13.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729fbc53-93e5-41cc-b05e-f16a28f47984,1542,,"[54.2, 44.0]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Attacking Midfield,78,Guinea-Bissau,4894,['a0167acd-2d6c-43af-8eac-89e6aead8bb1'],16,,,,,,,,,,,,,,,,,,Nigeria,775,00:42:16.442,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d882a43f-4993-4797-8efe-9a6f2d59653a,1545,,"[67.5, 19.7]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Attacking Midfield,78,Guinea-Bissau,4894,['5b474c4a-807b-4d47-b6cc-8c5c9417b739'],20,,,,,,,,,,,,,,,,,,Nigeria,775,00:42:20.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8411103-af5c-4c14-902b-dc33c6ff3233,1547,,"[34.5, 74.2]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Miguel Ié,4376.0,Right Center Back,79,Guinea-Bissau,4894,['40e50ade-e609-4eed-ad4c-558d62653e37'],30,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:42:30.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a3bf0d9-2091-4ff6-a888-17ebd3fe6b3b,1549,,"[30.2, 47.6]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Opa Sangante,7568.0,Left Center Back,79,Guinea-Bissau,4894,['7d0ac274-3b59-4340-ab18-767488aa7b18'],32,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:42:32.208,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f159cde-0c89-460c-82b4-4cc3ea2ce827,1551,,"[63.3, 33.7]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Euciodálcio Gomes,10854.0,Center Attacking Midfield,79,Guinea-Bissau,4894,['7cf2b059-cd79-478c-b06a-299ca91ea245'],37,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:42:37.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a5b4ee6-a134-4ad9-b386-d9348488b531,1555,,"[49.8, 37.0]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Opa Sangante,7568.0,Left Center Back,79,Guinea-Bissau,4894,['fa157263-4ef9-4a91-9978-39030e710006'],39,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:42:39.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ed6cb5-98d1-43ee-962d-3214c52048b4,1559,,"[19.4, 39.8]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Asvedo Mendes,68500.0,Goalkeeper,79,Guinea-Bissau,4894,['c0fe64b3-efd0-4f61-b0aa-fcb0dfd9dbbc'],42,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:42:42.424,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198f586b-5253-4ba7-b01c-d040c04e3096,1562,,"[65.6, 38.9]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zinho Gano,20840.0,Center Forward,79,Guinea-Bissau,4894,['817d16dd-984d-4e3c-8833-b43d74890b04'],50,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:42:50.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e0fa263-a4aa-47c1-af8b-b27395bfa76a,1564,,"[38.4, 34.6]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Calvin Bassey Ughelumba,43779.0,Left Center Back,80,Nigeria,775,['622d480d-c11a-4ae5-986b-40b3ea0b54a6'],51,,,,,,,,,,,,,,,,,,Nigeria,775,00:42:51.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a74cb6e-83be-47c4-ab9e-8f50d739d86f,1567,,"[52.9, 27.7]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Aribo,3856.0,Left Defensive Midfield,80,Nigeria,775,['8d24233a-13ae-4381-a2f3-9b7566308b82'],55,,,,,,,,,,,,,,,,,,Nigeria,775,00:42:55.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e054981-3944-48e9-9cdb-6c353a16b8eb,1570,,"[40.8, 25.7]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Calvin Bassey Ughelumba,43779.0,Left Center Back,80,Nigeria,775,['7eb206cc-e1e3-4291-b021-d45e151d2c39'],56,,,,,,,,,,,,,,,,,,Nigeria,775,00:42:56.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e57d5b54-b57c-4b1f-9e49-6f6e45eedee4,1573,,"[43.6, 57.5]",3920409,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,80,Nigeria,775,['0559feea-71ec-4ef5-bd12-c2ec7301ffaa'],59,,,,,,,,,,,,,,,,,,Nigeria,775,00:42:59.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f8637dc-91a7-470a-9313-3ae8539441c3,1580,,"[106.0, 36.7]",3920409,44,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zinho Gano,20840.0,Center Forward,81,Guinea-Bissau,4894,['c5c57e8d-7871-41e4-bb98-d5b3e2ce24fb'],46,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:44:46.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596c32d-cc47-489a-a7d7-727ef9772d16,1584,,"[15.9, 22.4]",3920409,44,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Calvin Bassey Ughelumba,43779.0,Left Center Back,82,Nigeria,775,['bbd9bbf8-7cd6-47a7-8c3f-b542346763ef'],57,,,,,,,,,,,,,,,,,,Nigeria,775,00:44:57.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc0c7288-f044-4eb1-8276-20ec108ab46b,1587,,"[59.4, 18.8]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Aribo,3856.0,Left Defensive Midfield,82,Nigeria,775,['00ea1294-125a-4f21-afc3-43e645914e20'],5,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:05.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a15a967-d352-4c88-b58d-ff7e6f0b96c0,1590,,"[71.7, 4.4]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Calvin Bassey Ughelumba,43779.0,Left Center Back,82,Nigeria,775,['2e6f147e-eb57-4c9e-a9ed-16afcf9756d7'],11,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:11.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf011d7d-fa2a-430d-98d4-8716bc164d47,1594,,"[63.0, 7.5]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Aribo,3856.0,Left Defensive Midfield,82,Nigeria,775,['4db4374f-a3a1-4daf-9206-5381b1746ff6'],13,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:13.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e7bd07-8baa-48dc-8435-3e0c561ac3ff,1597,,"[66.7, 1.6]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Calvin Bassey Ughelumba,43779.0,Left Center Back,82,Nigeria,775,['03792f2d-11a8-4721-a2d7-30639ebca550'],14,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:14.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959ab3ec-9d9e-4fb9-9aa8-89b87da3ed34,1601,,"[81.8, 2.7]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,82,Nigeria,775,['15b51bf6-000d-4ba5-9be6-8448795ab489'],17,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:17.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603ddc8c-3fa0-485e-9851-738cff3b4476,1604,,"[80.6, 15.5]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Aribo,3856.0,Left Defensive Midfield,82,Nigeria,775,['f684e5ed-56af-41a4-9f2a-503ddf509270'],21,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:21.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f68b1915-de4f-4024-8803-62fd3c3ccf7b,1607,,"[63.2, 28.0]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kenneth Josiah Omeruo,5830.0,Center Back,82,Nigeria,775,['07cbd1ea-24d2-460a-9e1f-9a860283e4e4'],24,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:24.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a854f475-b0b7-4043-a953-b858edca45ba,1610,,"[70.5, 10.5]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Calvin Bassey Ughelumba,43779.0,Left Center Back,82,Nigeria,775,['b787f96b-f6c5-40c6-89d4-8c27249d60af'],25,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:25.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628090b-ca21-4336-a80b-e5c72f4584ec,1614,,"[76.9, 20.5]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Aribo,3856.0,Left Defensive Midfield,82,Nigeria,775,"['4c5a9f86-ad86-48dc-81e4-ca29d722900a', '366f15f8-4efb-41e0-ab1c-ebe8f36a7215']",28,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:28.064,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3067e0b3-eedc-4c5a-bd85-941179cacf1e,1616,,"[71.2, 4.9]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Calvin Bassey Ughelumba,43779.0,Left Center Back,82,Nigeria,775,['1c020f57-2253-4174-8efc-1dd8175f0996'],29,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:29.463,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348eb5b3-fe1a-4b32-b870-5d3459cb2c6d,1619,,"[104.2, 40.3]",3920409,45,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bright Osayi-Samuel,3806.0,Right Wing Back,82,Nigeria,775,['ab4f9c7f-1b75-4ce1-adc1-879a789bca79'],34,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:34.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cd86c03-f7be-4997-9e48-5e25e0c73092,1624,,"[86.4, 23.4]",3920409,46,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zinho Gano,20840.0,Center Forward,83,Guinea-Bissau,4894,['d00d8a8a-b149-4f38-84c9-057d8bff871b'],10,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:46:10.247,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a78859f1-fe72-474d-b9bd-d1573951db4c,1627,,"[83.5, 40.6]",3920409,46,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Mendes Gomes,12175.0,Left Wing,83,Guinea-Bissau,4894,['a0024472-026b-403d-a837-03b166a75f9c'],12,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:46:12.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3918f145-9a4e-4943-a0d7-0f55f2044c0b,1632,,"[68.2, 19.1]",3920409,46,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,83,Guinea-Bissau,4894,['882888f3-c647-405f-b9eb-ab887c7011e7'],16,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:46:16.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259d158-e829-444f-ab4e-1a5ceee4ac24,1635,,"[61.2, 36.5]",3920409,46,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edgar Miguel Ié,4376.0,Right Center Back,83,Guinea-Bissau,4894,['7a43039a-0b94-45c5-9eb3-6b99fd178616'],18,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:46:18.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08c36479-ea04-4c9a-939a-4954ce16c165,1638,,"[71.3, 72.2]",3920409,46,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Houboulang Mendes,9361.0,Right Back,83,Guinea-Bissau,4894,['677c5d76-4553-422e-890e-fd77fff8a489'],21,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:46:21.331,Ball Receipt*,
