50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.356723,,,,,,,,,,,,80c8c17d-10e8-48d9-b360-81672dcaa747,1859,,,"[39.8, 20.5]",3920412,50,,,,,-0.4301673,,Right Foot,,"[48.3, 16.6]",,Ground Pass,,9.352005,,,,Kalidou Koulibaly,5675.0,,,,,,2,Regular Play,Pape Gueye,21026.0,Center Defensive Midfield,106,Senegal,787,['dd43e381-913a-4512-8cb2-23da362aff6f'],36,,,,,,,,,,,,,,,,,Senegal,787,00:05:36.013,Pass,
,,,,,,,,,,,,,,,,,0.9924,,,,,,,,,,,,c071756c-bc8b-4aa8-a4b1-5ea7243cfe20,1862,,,"[52.5, 16.9]",3920412,50,,,,,-0.15264933,,Right Foot,,"[61.6, 15.5]",,Ground Pass,,9.207063,,,,Nampalys Mendy,4506.0,,,,,,2,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,106,Senegal,787,['96c24c2c-d0f4-480b-842a-848acd312df8'],38,,,,,,,,,,,,,,,,,Senegal,787,00:05:38.695,Pass,
,,,,,,,,,,,,,,,,,0.596178,,,,,,,,,,,,339e8020-0b1d-4afc-ae4a-7682a9a3c8a0,1865,,,"[72.2, 14.0]",3920412,50,,,,,0.2025413,,Right Foot,,"[83.4, 16.3]",,Ground Pass,,11.4337225,,,,Sadio Mané,3629.0,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Left Center Midfield,106,Senegal,787,['063aadd1-cd21-42a7-8bbc-9c69c25187c9'],43,,,,,,,,,,,,,,,,,Senegal,787,00:05:43.646,Pass,
,,,,,,,,,,,,,,,,,1.256412,,,,,,,,,,,,e3439de8-7087-4ca0-b538-9ccbe5a58be1,1871,,,"[86.5, 16.5]",3920412,51,,,,,0.8462367,,Left Foot,True,"[105.0, 37.4]",,High Pass,,27.911646,,Incomplete,,Habibou Mouhamadou Diallo,18516.0,,,,,Free Kick,2,From Free Kick,Ismail Jakobs,32915.0,Left Back,107,Senegal,787,"['d02f074b-36e9-4634-9b4d-bf383f059340', 'f08543b2-966d-4c41-97aa-b5c00447c03e']",31,,,,,,,,,,,,,,,,,Senegal,787,00:06:31.241,Pass,
,,,,,,,,,,,,,,,,,1.371038,,,,,,,,,,,,cf1627e8-c07b-436e-8af3-e265b7f6bf5d,1876,,,"[98.3, 56.7]",3920412,51,,,,,2.4343758,,Right Foot,,"[86.6, 66.7]",,Ground Pass,,15.391232,,,,Nampalys Mendy,4506.0,,,,,,2,From Free Kick,Pape Matar Sarr,50498.0,Right Center Midfield,107,Senegal,787,['66f792b9-f8ba-45cc-b167-e6b6e432c4a5'],35,,,,,,,,,,,,,,,,,Senegal,787,00:06:35.736,Pass,
,,,,,,,,,,,,,,,,,2.344469,,,,,,,,,,,,d309b588-04f6-4c25-8fb3-63f5289c05ca,1879,,,"[86.6, 66.7]",3920412,51,,,,,-0.88905215,1d6e0d03-f14f-4c24-abc2-e545217e347c,Right Foot,True,"[113.3, 33.8]",,High Pass,,42.37098,,,,Abdoulaye Seck,25759.0,True,,,,,2,From Free Kick,Nampalys Mendy,4506.0,Left Center Midfield,107,Senegal,787,['b205c75c-58ae-4d7d-817d-90443e59dd6c'],37,,,,,,,,,,,,,,,,,Senegal,787,00:06:37.267,Pass,
,,,,,,,,,,,,,,,,,4.77689,,,,,,,,,,,,c6f8c9c9-a560-45d1-b956-b8dbc8c4090d,1883,,,"[6.4, 46.9]",3920412,51,,True,,,0.9311156,,Right Foot,,"[18.9, 63.7]",,Ground Pass,,20.940153,,,,Antoine Conte,131849.0,,,,,Goal Kick,2,From Goal Kick,Ibrahim Kone,182573.0,Goalkeeper,108,Guinea,4892,['66cad15a-de44-49f7-afb1-6161de74c77a'],58,,,,,,,,,,,,,,,,,Guinea,4892,00:06:58.383,Pass,
,,,,,,,,,,,,,,,,,1.761815,,,,,,,,,,,,a5bbdb59-36b6-4c0c-abc8-908b727580da,1885,,,"[38.2, 75.5]",3920412,52,,True,,,-0.49135906,,Right Foot,,"[56.7, 65.6]",,Ground Pass,,20.982374,,,,Aguibou Camara,39559.0,,,,,,2,From Goal Kick,Antoine Conte,131849.0,Right Back,108,Guinea,4892,['db128f7e-9b4d-4f10-9c78-eacce6a92dcf'],3,,,,,,,,,,,,,,,,,Guinea,4892,00:07:03.227,Pass,
,,,,,,,,,,,,,,,,,1.565197,,,,,,,,,,,,c9cb9e9b-5d2d-4259-b5f1-b75b0dc44813,1892,,,"[45.6, 78.9]",3920412,54,,True,,,-2.8130395,,Right Foot,,"[28.0, 72.9]",,Ground Pass,,18.594624,,,,Saidou Sow,46008.0,,,,,Free Kick,2,From Free Kick,Antoine Conte,131849.0,Right Back,109,Guinea,4892,['7480cfc1-25bd-4da2-8784-122f8a6b210a'],25,,,,,,,,,,,,,,,,,Guinea,4892,00:09:25.670,Pass,
,,,,,,,,,,,,,,,,,2.049258,,,,,,,,,,,,5eb32368-6d2a-4668-bc7b-cc484d2ae176,1894,,,"[23.0, 72.1]",3920412,54,,,,,-2.2346027,,Right Foot,,"[5.4, 49.6]",,Ground Pass,,28.56589,,,,Ibrahim Kone,182573.0,,,,,,2,From Free Kick,Saidou Sow,46008.0,Right Center Back,109,Guinea,4892,['614eec27-5dfd-4077-93ff-db1266fc0989'],27,,,,,,,,,,,,,,,,,Guinea,4892,00:09:27.990,Pass,
,,,,,,,,,,,,,,,,,2.979874,,,,,,,,,,,,57887751-d121-4f62-a1af-506190173e4a,1898,,,"[5.8, 48.0]",3920412,54,,,,,-0.11532921,,Right Foot,,"[64.5, 41.2]",,High Pass,,59.092556,,Incomplete,,Serhou Guirassy,9102.0,,,,,,2,From Free Kick,Ibrahim Kone,182573.0,Goalkeeper,109,Guinea,4892,"['73d2d836-a17e-4447-9252-d0454f653b1e', '2c34779b-3eb9-4546-8190-7022651df769', '4ef856fc-527c-4748-a1bd-0d429892e77d']",31,,,,,,,,,,,,,,,,,Guinea,4892,00:09:31.958,Pass,True
,,,,,,,,,,,,,,,,,4.48709,,,,,,,,,,,,73d2d836-a17e-4447-9252-d0454f653b1e,1901,,,"[55.6, 38.9]",3920412,54,,,,True,-1.2014626,,,,"[61.6, 23.4]",,Low Pass,,16.62077,,Incomplete,,Nampalys Mendy,4506.0,,,,,Recovery,2,From Free Kick,Abdoulaye Seck,25759.0,Right Center Back,109,Guinea,4892,"['48bfe682-32cd-462d-a713-c9e3f7bc7bec', '1053c32f-55de-4f48-8e5f-659a1843dad3', 'ee2160f1-73cc-4c05-ba1b-6d5fbb4ddc25', '57887751-d121-4f62-a1af-506190173e4a']",34,,,,,,,,,,,,,,,,,Senegal,787,00:09:34.938,Pass,True
,,,,,,,,,,,,,,,,,1.308369,,,,,,,,,,,,1053c32f-55de-4f48-8e5f-659a1843dad3,1904,,,"[58.5, 56.7]",3920412,54,,,,,1.7818897,,Right Foot,,"[56.7, 65.1]",,Ground Pass,,8.5906925,,,,Saidou Sow,46008.0,,,,,Recovery,2,From Free Kick,Antoine Conte,131849.0,Right Back,109,Guinea,4892,"['97d0221b-fdec-4ae0-bef1-7698d875a12e', '73d2d836-a17e-4447-9252-d0454f653b1e']",39,,,,,,,,,,,,,,,,,Guinea,4892,00:09:39.425,Pass,
,,,,,,,,,,,,,,,,,0.942429,,,,,,,,,,,,ed5c10e9-869c-448a-8ace-f9c6718d2bd7,1908,,,"[40.3, 60.6]",3920412,54,,,,,-0.30694678,,Right Foot,,"[62.7, 53.5]",,Low Pass,,23.498299,,Incomplete,,Serhou Guirassy,9102.0,,,,,,2,From Free Kick,Saidou Sow,46008.0,Right Center Back,109,Guinea,4892,"['260356e5-4f5f-4f54-8dd6-35def2613d07', 'e4185a92-46dd-423d-a13b-93483df1fb01', '63892b61-93e6-4d09-a66d-08ff105945d4']",40,,,,,,,,,,,,,,,,,Guinea,4892,00:09:40.818,Pass,True
,,,,,,,,,,,,,,,,,2.869798,,,,,,,,,,,,e4185a92-46dd-423d-a13b-93483df1fb01,1910,,,"[57.4, 26.6]",3920412,54,,,,,-0.6396144,,Left Foot,,"[86.3, 5.1]",,High Pass,,36.02027,,,,Sadio Mané,3629.0,,,,,Recovery,2,From Free Kick,Pape Matar Sarr,50498.0,Right Center Midfield,109,Guinea,4892,"['2c2cf01f-21d9-4ee4-9957-c4937c299658', 'ed5c10e9-869c-448a-8ace-f9c6718d2bd7']",41,,,,,,,,,,,,,,,,,Senegal,787,00:09:41.761,Pass,
,,,,,,,,,,,,,,,,,1.309314,,,,,,,,,,,,bb9a2528-e009-49f8-bed2-dc63c53ac081,1920,,,"[120.0, 0.1]",3920412,55,,True,,,2.7401216,,Left Foot,,"[109.4, 4.6]",,Ground Pass,,11.515641,,,,Krépin Diatta,20758.0,,,,,Corner,2,From Corner,Ismail Jakobs,32915.0,Left Back,110,Senegal,787,['8866aa0e-de2c-4ec9-bfa0-da31e3f4a72a'],2,,,,,,,,,,,,,,,,,Senegal,787,00:10:02.320,Pass,
,,,,,,,,,,,,,,,,,1.24568,,,,,,,,,,,,53e0a15e-543e-47b6-8bc4-7d0779fbd2ff,1923,,,"[111.0, 9.6]",3920412,55,,,,,1.3437457,,Right Foot,True,"[117.7, 38.6]",,High Pass,,29.763905,,Incomplete,,Habibou Mouhamadou Diallo,18516.0,,,,,,2,From Corner,Krépin Diatta,20758.0,Right Back,110,Senegal,787,"['f5094ca1-5f17-4940-b402-f8bd12e8b9b3', '8b65e87e-ec13-48de-94b5-28b3ad30678e', '10e279c9-1329-409e-8759-473e3e077fab']",4,,,,,,,,,,,,,,,,,Senegal,787,00:10:04.720,Pass,True
,,,,,,,,,,,,,,,,,2.589668,,,,,,,,,,,,6c585c61-38a4-42f6-b66d-78710f8560a6,1927,,,"[16.5, 46.0]",3920412,55,,,,,0.074678384,,Right Foot,,"[71.3, 50.1]",,High Pass,,54.953163,,Incomplete,,Serhou Guirassy,9102.0,,,,,,2,From Keeper,Ibrahim Kone,182573.0,Goalkeeper,111,Guinea,4892,"['1eda9b3e-68cd-46f6-b35c-d7348646b2e8', '7390f0cd-9eb8-4f06-824f-70b8121dd53f']",30,,,,,,,,,,,,,,,,,Guinea,4892,00:10:30.158,Pass,
,,,,,,,,,,,,,,,,,0.043617,,,,,,,,,,,,1bc8ccb5-f92e-465d-be6e-8293bb5fdca7,1931,,,"[56.6, 26.5]",3920412,55,,,,,-0.5404195,,Right Foot,,"[59.1, 25.0]",,Low Pass,,2.9154758,,Incomplete,,Habibou Mouhamadou Diallo,18516.0,,,,,,2,From Keeper,Kalidou Koulibaly,5675.0,Left Center Back,111,Guinea,4892,"['b28c7cb6-8df5-4a43-a880-793cf0f6beac', '9eacf5a7-8717-4d99-a0d1-ad46c21f832e']",33,,,,,,,,,,,,,,,,,Senegal,787,00:10:33.860,Pass,
,,,,,,,,,,,,,,,,,1.328717,,,,,,,,,,,,5663e526-fa3d-4a58-8f2c-0571d7bee014,1936,,,"[80.0, 41.5]",3920412,55,,,,,-0.3068263,0133d433-9715-4daa-b7ca-0518f4c072b4,Right Foot,,"[100.2, 35.1]",,Ground Pass,,21.189621,,,,Facinet Conte,406457.0,True,,,,,2,From Keeper,Naby Deco Keïta,8505.0,Right Center Forward,111,Guinea,4892,['bc4d6260-3867-4b56-a9d4-53107a23c785'],37,,,,,,,,,,,,,,,,,Guinea,4892,00:10:37.147,Pass,
,,,,,,,,,,,,,,,,,1.26926,,,,,,,,,,,,012daf09-1344-499d-b00a-61ab88546a59,1946,,,"[80.0, 42.3]",3920412,55,,,,,-1.0243345,,Left Foot,,"[91.8, 22.9]",,Low Pass,,22.706827,,,,Issiaga Sylla,4352.0,,,,,,2,From Keeper,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,111,Guinea,4892,"['407b3dd5-b2c5-457e-983f-1458ca9ff2e0', 'c4b6c2e6-a421-48ae-9600-6730bed01d8b']",42,,,,,,,,,,,,,,,,,Guinea,4892,00:10:42.068,Pass,True
,,,,,,,,,,,,,,,,,1.500769,,,,,,,,,,,,b0a9364d-7949-42c3-80e3-0b6cf3c4df11,1949,,,"[94.1, 22.0]",3920412,55,,,,,-1.3734008,,Left Foot,,"[94.4, 20.5]",,Ground Pass,,1.5297059,,,,Naby Deco Keïta,8505.0,,,,,,2,From Keeper,Issiaga Sylla,4352.0,Left Back,111,Guinea,4892,['0e008b4e-6fd5-4d2b-870b-9b8b183cf32d'],43,,,,,,,,,,,,,,,,,Guinea,4892,00:10:43.519,Pass,
,,,,,,,,,,,,,,,,,2.469769,,,,,,,,,,,,af853a2b-34c3-4c88-bbf2-40f5151ceb16,1952,,,"[94.1, 13.4]",3920412,55,,,,,3.0123532,,Right Foot,,"[66.4, 17.0]",,Ground Pass,,27.932955,,,,Mohamed Aly Camara,16025.0,,,,,,2,From Keeper,Naby Deco Keïta,8505.0,Right Center Forward,111,Guinea,4892,['b389ae83-dd29-4c0d-b672-690b9cac2a4d'],47,,,,,,,,,,,,,,,,,Guinea,4892,00:10:47.828,Pass,
,,,,,,,,,,,,,,,,,2.363981,,,,,,,,,,,,118043c9-55d3-4318-889b-85d91ba1c2e5,1957,,,"[63.1, 15.0]",3920412,55,,,,,1.9956285,,Right Foot,,"[51.7, 40.2]",,Ground Pass,,27.658634,,Incomplete,,Saidou Sow,46008.0,,,,,,2,From Keeper,Mohamed Aly Camara,16025.0,Left Center Back,111,Guinea,4892,"['1459695c-0bd9-45d9-9f9e-9d0410572156', 'b69e3f42-d43b-41cf-8a5a-f5e95f8464ff', 'b70dc192-487d-4e3d-b9a6-586016be30dd']",51,,,,,,,,,,,,,,,,,Guinea,4892,00:10:51.062,Pass,True
,,,,,,,,,,,,,,,,,5.544899,,,,,,,,,,,,ad11013e-8b8d-473c-9356-82f18aab28a4,1966,,,"[7.0, 47.7]",3920412,56,,,,,-0.04682411,,Right Foot,,"[100.9, 43.3]",,High Pass,,94.00303,,Incomplete,,Naby Deco Keïta,8505.0,,,,,Goal Kick,2,From Goal Kick,Ibrahim Kone,182573.0,Goalkeeper,113,Guinea,4892,"['3f28d7ef-8efd-4d02-be0e-c2ef425313a9', 'cece5b46-22dc-49ea-9f37-9b2fee11b62e']",45,,,,,,,,,,,,,,,,,Guinea,4892,00:11:45.287,Pass,
,,,,,,,,,,,,,,,,,1.460192,,,,,,,,,,,,3f28d7ef-8efd-4d02-be0e-c2ef425313a9,1968,,,"[19.2, 36.8]",3920412,56,,,,,-3.068993,,Head,,"[8.2, 36.0]",,Low Pass,,11.029053,,,,Edouard Mendy,7379.0,,,,,Recovery,2,Regular Play,Pape Gueye,21026.0,Center Defensive Midfield,114,Senegal,787,"['ad11013e-8b8d-473c-9356-82f18aab28a4', '210d15f5-62ac-42e3-8e09-e96283fde9a6']",50,,,,,,,,,,,,,,,,,Senegal,787,00:11:50.832,Pass,
,,,,,,,,,,,,,,,,,1.374104,,,,,,,,,,,,125da8c2-3379-4952-9f0d-d25bf263b946,1971,,,"[13.6, 47.6]",3920412,56,,,,,0.8379812,,Keeper Arm,,"[22.6, 57.6]",,Ground Pass,,13.453624,,,,Abdoulaye Seck,25759.0,,,,,,2,Regular Play,Edouard Mendy,7379.0,Goalkeeper,114,Senegal,787,['ebb927c7-27b8-498e-aa21-13c9266a290c'],57,,,,,,,,,,,,,,,,,Senegal,787,00:11:57.034,Pass,
,,,,,,,,,,,,,,,,,1.671158,,,,,,,,,,,,df700412-7046-40cb-bce3-1c468c5385b9,1974,,,"[22.6, 57.6]",3920412,57,,,,,-1.8089101,,Right Foot,,"[17.6, 37.0]",,Ground Pass,,21.198112,,,,Pape Gueye,21026.0,,,,,,2,Regular Play,Abdoulaye Seck,25759.0,Right Center Back,114,Senegal,787,['0c2430bb-4210-446f-866c-b4dad71850c1'],0,,,,,,,,,,,,,,,,,Senegal,787,00:12:00.271,Pass,
,,,,,,,,,,,,,,,,,1.842148,,,,,,,,,,,,97e1696d-22d2-48c8-acd8-6936c35a21fc,1977,,,"[33.3, 29.0]",3920412,57,,,,,-1.3026855,,Right Foot,,"[38.3, 10.8]",,Ground Pass,,18.874321,,,,Kalidou Koulibaly,5675.0,,,,,,2,Regular Play,Pape Gueye,21026.0,Center Defensive Midfield,114,Senegal,787,['6b7ee7eb-f50f-4c63-9ed3-33f58175e719'],7,,,,,,,,,,,,,,,,,Senegal,787,00:12:07.752,Pass,
,,,,,,,,,,,,,,,,,0.634266,,,,,,,,,,,,efc2945b-f8ec-49c2-bd96-5d14245eb8d7,1980,,,"[39.9, 11.1]",3920412,57,,,,,0.5736667,,Right Foot,,"[46.4, 15.3]",,Ground Pass,,7.738863,,,,Nampalys Mendy,4506.0,,,,,,2,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,114,Senegal,787,['247618b9-f520-4064-bcfa-db850d299975'],10,,,,,,,,,,,,,,,,,Senegal,787,00:12:10.799,Pass,
,,,,,,,,,,,,,,,,,1.331101,,,,,,,,,,,,21fa44d3-1f1b-4d42-8357-c254ec4bd5e4,1983,,,"[54.1, 14.8]",3920412,57,,,,,-0.55707437,,Right Foot,,"[77.7, 0.1]",,Ground Pass,,27.803776,,Out,,Ismail Jakobs,32915.0,,,,,,2,Regular Play,Nampalys Mendy,4506.0,Left Center Midfield,114,Senegal,787,['bb0ce55b-824f-4612-ba02-db52f9a6daa0'],14,,,,,,,,,,,,,,,,,Senegal,787,00:12:14.673,Pass,
,,,,,,,,,,,,,,,,,0.901518,,,,,,,,,,,,d67af12a-28cd-4bf1-93e2-da5670e8844d,1985,,,"[46.2, 80.0]",3920412,57,,,,,-0.3186546,,,,"[55.9, 76.8]",,Low Pass,,10.214206,,,,Serhou Guirassy,9102.0,,,,,Throw-in,2,From Throw In,Antoine Conte,131849.0,Right Back,115,Guinea,4892,['f55b9fd7-15a1-4cd5-aacc-bb9a43ca5a16'],29,,,,,,,,,,,,,,,,,Guinea,4892,00:12:29.511,Pass,
,,,,,,,,,,,,,,,,,1.06774,,,,,,,,,,,,bef76bbe-b38c-4c22-8bba-d2513b0f057a,1989,,,"[53.8, 76.8]",3920412,57,,,,,3.0221636,,Other,,"[48.8, 77.4]",,Low Pass,,5.0358715,,,,Antoine Conte,131849.0,,,,,,2,From Throw In,Serhou Guirassy,9102.0,Left Center Forward,115,Guinea,4892,"['df73e2fe-1167-4103-9dfc-cf146ec758db', '8e4ff1b3-5339-453f-8488-eadb405efcc8']",30,,,,,,,,,,,,,,,,,Guinea,4892,00:12:30.486,Pass,True
,,,,,,,,,,,,,,,,,1.259522,,,,,,,,,,,,73021c88-9e17-424c-add4-170a6ea76870,1993,,,"[47.9, 76.8]",3920412,57,,,,,0.1013465,,Right Foot,,"[53.8, 77.4]",,High Pass,,5.93043,,,,Serhou Guirassy,9102.0,,,,,,2,From Throw In,Antoine Conte,131849.0,Right Back,115,Guinea,4892,"['7bbf4279-2a6e-478a-bfee-92997485f476', 'f0648714-7ea3-4eac-ac5a-65feb8858852']",31,,,,,,,,,,,,,,,,,Guinea,4892,00:12:31.613,Pass,True
,,,,,,,,,,,,,,,,,0.544366,,,,,,,,,,,,55fb46e1-c650-4cbb-a49b-d7ab689d525a,1995,,,"[53.8, 77.4]",3920412,57,,,,,-1.9554011,,Head,,"[52.1, 73.2]",,Low Pass,,4.5310044,,,,Antoine Conte,131849.0,,,,,,2,From Throw In,Serhou Guirassy,9102.0,Left Center Forward,115,Guinea,4892,['9242b8bd-bdb4-43bf-9ac2-13c173663636'],32,,,,,,,,,,,,,,,,,Guinea,4892,00:12:32.912,Pass,
,,,,,,,,,,,,,,,,,1.765391,,,,,,,,,,,,97ada1cb-745e-4dad-92ed-f61618a6537c,2001,,,"[79.0, 3.2]",3920412,57,,,,,0.975109,,Left Foot,,"[95.2, 27.1]",,Low Pass,,28.872997,,Incomplete,,Habibou Mouhamadou Diallo,18516.0,,,,,,2,From Throw In,Sadio Mané,3629.0,Left Midfield,115,Guinea,4892,"['9bd96f05-f41e-421f-a8fc-ac8fb4e250c1', 'a6590d14-f20c-4ac9-943d-bde46473fbae']",36,,,,,,,,,,,,,,,,,Senegal,787,00:12:36.283,Pass,
,,,,,,,,,,,,,,,,,1.562485,,,,,,,,,,,,4f18db73-3a19-41c2-b0b0-6290494c7e3b,2005,,,"[17.2, 73.0]",3920412,57,,,,,0.18797176,,Right Foot,,"[54.0, 80.0]",,High Pass,,37.459846,,Out,,Aguibou Camara,39559.0,,,,,,2,From Throw In,Mohamed Aly Camara,16025.0,Left Center Back,115,Guinea,4892,['c370d829-f5ea-4af7-bb56-f2e77d5bc356'],40,,,,,,,,,,,,,,,,,Guinea,4892,00:12:40.889,Pass,
,,,,,,,,,,,,,,,,,0.689851,,,,,,,,,,,,ce5a21cf-3f79-4983-9613-1b3c0d282484,2007,,,"[70.0, 0.1]",3920412,57,,,,,1.1866269,,,,"[71.9, 4.8]",,Low Pass,,5.0695167,,,,Nampalys Mendy,4506.0,,,,,Throw-in,2,From Throw In,Ismail Jakobs,32915.0,Left Back,116,Senegal,787,['dc3bab75-4bd7-46c0-95b4-778ef1cc5db1'],46,,,,,,,,,,,,,,,,,Senegal,787,00:12:46.186,Pass,
,,,,,,,,,,,,,,,,,0.909076,,,,,,,,,,,,4e010239-3ab6-4187-ba46-91dab910468c,2011,,,"[77.9, 6.6]",3920412,57,,,,,0.17162807,,Right Foot,,"[92.9, 9.2]",,Ground Pass,,15.223666,,,,Habibou Mouhamadou Diallo,18516.0,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Left Center Midfield,116,Senegal,787,"['a37b6fe4-1919-487e-a929-ffb9f1e136d3', '564656d1-a57f-4582-8b62-98a10346681a']",48,,,,,,,,,,,,,,,,,Senegal,787,00:12:48.457,Pass,True
,,,,,,,,,,,,,,,,,1.219158,,,,,,,,,,,,82bca610-5303-46c2-b8a9-43a202410670,2014,,,"[92.9, 9.2]",3920412,57,,,,,2.3884413,,Right Foot,,"[88.1, 13.7]",,Ground Pass,,6.5795135,,,,Sadio Mané,3629.0,,,,,,2,From Throw In,Habibou Mouhamadou Diallo,18516.0,Center Forward,116,Senegal,787,['27c3837b-cc70-4720-a516-66bfeb91c433'],50,,,,,,,,,,,,,,,,,Senegal,787,00:12:50.007,Pass,
,,,,,,,,,,,,,,,,,0.487018,,,,,,,,,,,,a31d9676-204d-438b-9924-7f0f8cf5fa07,2023,,,"[28.6, 65.8]",3920412,57,,,,,-1.706324,,Right Foot,,"[28.0, 61.4]",,Ground Pass,,4.4407206,,,,Antoine Conte,131849.0,,,,,,2,Regular Play,Mohamed Aly Camara,16025.0,Left Center Back,117,Guinea,4892,"['a5ec12e1-2b5c-41a7-b1b0-60784e0c6602', '245e7f77-491e-497b-9c92-14bf3c426644']",54,,,,,,,,,,,,,,,,,Guinea,4892,00:12:54.360,Pass,True
,,,,,,,,,,,,,,,,,0.500502,,,,,,,,,,,,acc60934-dd18-4692-a874-0c69a8b9f82c,2026,,,"[28.0, 61.4]",3920412,57,,,,,2.55359,,Right Foot,,"[22.0, 65.4]",,Ground Pass,,7.2111025,,,,Amadou Diawara,8284.0,,,,,,2,Regular Play,Antoine Conte,131849.0,Right Back,117,Guinea,4892,['5982d6f2-5d82-4190-8cfa-7d60033838cc'],55,,,,,,,,,,,,,,,,,Guinea,4892,00:12:55.340,Pass,
,,,,,,,,,,,,,,,,,1.945696,,,,,,,,,,,,18d1cc61-6bd8-44d2-b1c5-c8c5da2f6735,2030,,,"[19.3, 65.4]",3920412,57,,,,,-2.5256076,,Right Foot,,"[1.5, 52.8]",,Ground Pass,,21.808256,,,,Ibrahim Kone,182573.0,,,,,,2,Regular Play,Amadou Diawara,8284.0,Right Defensive Midfield,117,Guinea,4892,"['53e2008c-ac12-4070-a4bd-5e858ad32f6f', '7dd50f98-b6dc-4052-9658-66b9ade708d3']",57,,,,,,,,,,,,,,,,,Guinea,4892,00:12:57.073,Pass,True
,,,,,,,,,,,,,,,,,3.213388,,,,,,,,,,,,1b5fbc8f-36e4-4646-988d-320fa1eeb0cf,2033,,,"[1.5, 52.8]",3920412,57,,,,,0.16756803,,Right Foot,,"[41.7, 59.6]",,High Pass,,40.77107,,Incomplete,,Serhou Guirassy,9102.0,,,,,,2,Regular Play,Ibrahim Kone,182573.0,Goalkeeper,117,Guinea,4892,"['6acdd24d-5338-4dca-bec0-0694ef632cc4', '7187df3f-6fb0-4fb7-8ffe-3eb83616c0d8']",59,,,,,,,,,,,,,,,,,Guinea,4892,00:12:59.099,Pass,
,,,,,,,,,,,,,,,,,1.81827,,,,,,,,,,,,7187df3f-6fb0-4fb7-8ffe-3eb83616c0d8,2035,,,"[78.4, 20.5]",3920412,58,,,,,1.0941625,,Head,,"[86.3, 35.8]",,High Pass,,17.219175,,,,Ismaïla Sarr,2941.0,,,,,Recovery,2,Regular Play,Pape Matar Sarr,50498.0,Right Center Midfield,118,Senegal,787,"['2c8a460d-8d82-4c67-ae92-44122b5884dd', '1b5fbc8f-36e4-4646-988d-320fa1eeb0cf']",2,,,,,,,,,,,,,,,,,Senegal,787,00:13:02.312,Pass,
,,,,,,,,,,,,,,,,,0.99032,,,,,,,,,,,,c127b697-48e2-43dd-8084-af7a207b51aa,2041,,,"[77.7, 37.8]",3920412,58,,True,,,2.0594387,,Left Foot,,"[73.5, 45.7]",,Ground Pass,,8.947066,,,,Abdoulaye Seck,25759.0,,,,,Free Kick,2,From Free Kick,Pape Matar Sarr,50498.0,Right Center Midfield,119,Senegal,787,['7c4bc93b-1b82-4ed1-bbbc-e64e70aaf05c'],20,,,,,,,,,,,,,,,,,Senegal,787,00:13:20.072,Pass,
,,,,,,,,,,,,,,,,,0.902114,,,,,,,,,,,,0efc37f1-23f4-435e-9e7b-4241c05ae49d,2043,,,"[73.5, 45.7]",3920412,58,,,,,-2.4894211,,Right Foot,,"[68.0, 41.5]",,Ground Pass,,6.92026,,,,Pape Gueye,21026.0,,,,,,2,From Free Kick,Abdoulaye Seck,25759.0,Right Center Back,119,Senegal,787,['24ab34b5-5ac2-4dc3-b1cc-5fd2579355ec'],21,,,,,,,,,,,,,,,,,Senegal,787,00:13:21.874,Pass,
