50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[62.9, 74.8]",,,,,,,,,,,,1.256552,,,,,,,,,,,,,41059e79-dabe-42f6-bc66-d37a0addaf6a,893,,"[58.3, 72.2]",3920385,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,35,Egypt,774,"['fa78b858-9b49-4eed-bccc-39dc2812979c', 'a71b73df-f298-43e5-9804-9cbb9b7347f3']",40,,,,,,,,,,,,,,,,,Egypt,774,00:21:40.336,Carry,
,,,,,,"[93.9, 56.5]",,,,,,,,,,,,5.846217,,,,,,,,,,,,,faf4a27d-eee6-45bd-a458-9d06e1e75946,896,,"[80.5, 76.9]",3920385,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ahmed Sayed,66878.0,Right Wing,35,Egypt,774,"['b2fbd89e-f91a-485f-810a-1e3606d1de29', 'f853efbb-0c60-43f1-8790-15220c857f32']",43,,,,,,,,,,,,,,,,,Egypt,774,00:21:43.225,Carry,
,,,,,,"[107.2, 51.0]",,,,,,,,,,,,2.809633,,,,,,,,,,,,,cd1740cf-cf29-4857-9bdb-f5be6491dd18,905,,"[110.3, 47.1]",3920385,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ahmed Sayed,66878.0,Right Wing,35,Egypt,774,"['c7ecea31-e512-4044-a42b-e4a938768ac1', 'dc8426f1-de5d-41fc-898a-ef1fddd43bb5']",52,,,,,,,,,,,,,,,,,Egypt,774,00:21:52.856,Carry,
,,,,,,"[116.5, 68.0]",,,,,,,,,,,,0.856543,,,,,,,,,,,,,69126d88-a674-4ba9-b837-e7fd36c7731f,910,,"[114.9, 70.0]",3920385,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,35,Egypt,774,"['87a161cb-0cb3-4798-9875-7e2e0bc69911', '800535c4-5403-4bb1-84a4-02f7367666db']",57,,,,,,,,,,,,,,,,,Egypt,774,00:21:57.339,Carry,
,,,,,,"[48.7, 40.7]",,,,,,,,,,,,4.099336,,,,,,,,,,,,,5195673f-8963-494d-a911-3fc7f2e3bd14,916,,"[44.1, 39.8]",3920385,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elias Gaspar Pelembe,106074.0,Center Attacking Midfield,36,Mozambique,4978,"['d1dcde43-82ee-4155-9273-876d7390a759', '0bac9eb3-651d-4337-8648-a70366d6d89f']",2,,,,,,,,,,,,,,,,,Mozambique,4978,00:22:02.869,Carry,
,,,,,,"[68.3, 78.1]",,,,,,,,,,,,4.407988,,,,,,,,,,,,,41110512-0b49-422e-adaf-4aa9b32b24c3,925,,"[58.5, 77.9]",3920385,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Domingos João Macandza,389641.0,Right Back,37,Mozambique,4978,"['81402863-df38-451c-8179-6d371c1d2705', '27af787d-5bb5-48bd-a90d-4b8202f5dbc3']",22,,,,,,,,,,,,,,,,,Mozambique,4978,00:22:22.825,Carry,
,,,,,,"[49.5, 50.2]",,,,,,,,,,,,1.68,,,,,,,,,,,,,eb8309b3-dbff-4065-b1ea-0af8ac8a2c8c,928,,"[48.1, 58.1]",3920385,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Right Center Back,37,Mozambique,4978,"['ee99828d-7e74-4a53-92a4-adc05807d6c0', '058599de-5714-45b0-a4e7-4fd79bd292dd']",29,,,,,,,,,,,,,,,,,Mozambique,4978,00:22:29.129,Carry,
,,,,,,"[52.7, 24.3]",,,,,,,,,,,,0.673791,,,,,,,,,,,,,4baf6cb3-7c22-44ab-8fb5-2d43746312a6,931,,"[50.9, 27.1]",3920385,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edmilson Gabriel Dove,65742.0,Left Center Back,37,Mozambique,4978,"['edebd0bd-a220-469d-a001-108ca6e06faf', 'eab991d5-52c0-438d-9cf6-e440ed2c770f']",32,,,,,,,,,,,,,,,,,Mozambique,4978,00:22:32.449,Carry,
,,,,,,"[63.6, 17.0]",,,,,,,,,,,,2.100454,,,,,,,,,,,,,1694e2ff-016c-4487-ae9a-01bb4d6a189e,934,,"[63.6, 16.8]",3920385,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Back,37,Mozambique,4978,"['814716e9-cca9-4d7a-86ed-2b1d04c38971', '17cee9c8-9a61-4af2-a18d-efe39a6c4253']",34,,,,,,,,,,,,,,,,,Mozambique,4978,00:22:34.225,Carry,
,,,,,,"[57.4, 27.1]",,,,,,,,,,,,2.073499,,,,,,,,,,,,,9c94a908-842c-41fd-9af8-dfe1c1f57184,937,,"[55.6, 23.1]",3920385,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edmilson Gabriel Dove,65742.0,Left Center Back,37,Mozambique,4978,"['fc986aab-25c9-4614-84cc-b36db053b3c4', '2d9c29a7-bf90-4fb1-a02d-83470cd867ca']",37,,,,,,,,,,,,,,,,,Mozambique,4978,00:22:37.546,Carry,
,,,,,,"[46.5, 41.5]",,,,,,,,,,,,4.283613,,,,,,,,,,,,,fec6fb1d-c096-4b48-b7ef-82f8c3a1ac9d,940,,"[47.6, 42.1]",3920385,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Right Center Back,37,Mozambique,4978,"['82c452f3-e5af-4b45-b47b-6e5af14839e6', '791520e9-124e-46a8-bba1-17d1fee69972', 'bca7b56a-165e-42f6-a21c-f33686e0dea5']",40,,,,,,,,,,,,,,,,,Mozambique,4978,00:22:40.979,Carry,True
,,,,,,"[14.5, 36.5]",,,,,,,,,,,,11.22865,,,,,,,,,,,,,f7125d3a-d983-4e3c-b4a1-de9666879413,944,,"[12.0, 37.4]",3920385,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ernan Alberto Siluane,136064.0,Goalkeeper,37,Mozambique,4978,"['f530d389-0882-4a54-b2b8-e1a6eec0d6e5', '21b2fc87-6230-4d90-a258-63427ecc5515']",48,,,,,,,,,,,,,,,,,Mozambique,4978,00:22:48.870,Carry,
,,,,,,"[29.9, 3.0]",,,,,,,,,,,,1.572186,,,,,,,,,,,,,1120427a-e595-40f4-ad0a-a52da44079fa,947,,"[27.5, 5.0]",3920385,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edmilson Gabriel Dove,65742.0,Left Center Back,37,Mozambique,4978,"['364922e2-bf3c-4800-bf30-50923cd7d69d', '3b646ac9-b782-4b75-be8d-024c37b6706b', 'dd91b2a2-71ab-45f2-96d0-c874812d415a']",1,,,,,,,,,,,,,,,,,Mozambique,4978,00:23:01.449,Carry,True
,,,,,,"[93.2, 71.5]",,,,,,,,,,,,2.354591,,,,,,,,,,,,,b3991120-391e-4a4d-8439-fa4269952000,957,,"[86.3, 67.4]",3920385,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Witiness Chimoio João Quembo,10865.0,Right Midfield,38,Mozambique,4978,"['cd76b7ca-d139-4ab5-9dd0-2b21898ddf18', '8240b35c-e59e-4189-b76d-f3a8a8a5023c']",26,,,,,,,,,,,,,,,,,Mozambique,4978,00:23:26.009,Carry,
,,,,,,"[38.8, 52.7]",,,,,,,,,,,,6.854121,,,,,,,,,,,,,d112a95e-5fed-4133-9bca-073d61113591,962,,"[11.1, 75.1]",3920385,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ahmed Sayed,66878.0,Right Wing,39,Egypt,774,"['6c2c6dac-f104-4acf-9f51-76f4f70aa7fc', '9e6d5f86-5cc9-4046-90c6-11ed95375151', '494eddd5-79ce-4f46-b84b-dff51527a5a5']",33,,,,,,,,,,,,,,,,,Egypt,774,00:23:33.687,Carry,True
,,,,,,"[47.4, 5.3]",,,,,,,,,,,,1.325669,,,,,,,,,,,,,bb7a56a0-9f7a-4748-b6d4-1f46391a89f9,966,,"[45.5, 9.1]",3920385,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,39,Egypt,774,"['24dc3d1d-9130-4734-a398-11c2a4871548', '42a34125-e16a-4773-886e-385e618dcd90']",43,,,,,,,,,,,,,,,,,Egypt,774,00:23:43.404,Carry,
,,,,,,"[41.1, 3.1]",,,,,,,,,,,,1.517469,,,,,,,,,,,,,6447b6df-fbe4-404c-9bd9-dfcc18f338ab,971,,"[44.8, 2.8]",3920385,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,39,Egypt,774,"['548beef3-54ae-453a-8d43-054773abfe4d', '91267790-a123-4add-a27e-16d4f3bce8f3']",47,,,,,,,,,,,,,,,,,Egypt,774,00:23:47.393,Carry,
,,,,,,"[33.4, 10.4]",,,,,,,,,,,,0.770567,,,,,,,,,,,,,7645e597-6844-4d81-ba3b-cc5032485fd0,974,,"[33.4, 10.4]",3920385,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,39,Egypt,774,"['052e8d73-9e15-4916-baf7-baef969babff', '6f86d4b2-6da5-48ae-81ae-d6abe77547c8']",50,,,,,,,,,,,,,,,,,Egypt,774,00:23:50.434,Carry,
,,,,,,"[44.5, 10.5]",,,,,,,,,,,,1.848395,,,,,,,,,,,,,25f99399-a7d7-4762-b474-1ce6c5ab1316,977,,"[43.5, 10.2]",3920385,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamdi Fathi,66887.0,Left Defensive Midfield,39,Egypt,774,"['01a14369-350c-40fc-981c-9234ae445f63', '0479c9b0-27f4-4adc-aba3-fccc6bbe8c69']",52,,,,,,,,,,,,,,,,,Egypt,774,00:23:52.932,Carry,
,,,,,,"[50.3, 3.8]",,,,,,,,,,,,1.107022,,,,,,,,,,,,,2417bebb-279d-4ac2-ad46-c94a61cd0d57,980,,"[50.3, 3.8]",3920385,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,39,Egypt,774,"['2d97db2d-669b-4386-9c82-ca1fedc36672', '9de3b0f9-08e2-4634-a490-8a8351f5a0c0']",55,,,,,,,,,,,,,,,,,Egypt,774,00:23:55.914,Carry,
,,,,,,"[35.2, 18.4]",,,,,,,,,,,,1.075879,,,,,,,,,,,,,1259b6ca-00f1-4bc6-8aea-9a2f20740307,983,,"[36.8, 12.7]",3920385,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,39,Egypt,774,"['79f4f187-b06d-4bed-854d-8bfc86a44221', '797f7142-720e-4130-9228-487a38ea271a']",58,,,,,,,,,,,,,,,,,Egypt,774,00:23:58.152,Carry,
,,,,,,"[37.7, 48.3]",,,,,,,,,,,,1.606823,,,,,,,,,,,,,c832636b-4d77-4d79-b4fb-9b1b966277a9,986,,"[35.2, 39.0]",3920385,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,39,Egypt,774,"['347a4617-8e8a-4aca-9baa-093dba2e642f', '991b8bf2-cbb0-468a-944a-c056175dbb6c']",0,,,,,,,,,,,,,,,,,Egypt,774,00:24:00.872,Carry,
,,,,,,"[46.8, 76.4]",,,,,,,,,,,,1.759487,,,,,,,,,,,,,0239a701-00ce-49aa-8b83-5c58d9d8db2f,989,,"[46.8, 76.4]",3920385,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,39,Egypt,774,"['4b301018-7409-469c-ba82-fc9a00d42a32', '816de256-60c0-4258-8738-4b2bf0b363cc']",4,,,,,,,,,,,,,,,,,Egypt,774,00:24:04.153,Carry,
,,,,,,"[22.7, 47.3]",,,,,,,,,,,,0.961218,,,,,,,,,,,,,aac4b54a-61e2-4d48-9649-ed8c8c7f442e,992,,"[24.7, 55.2]",3920385,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,39,Egypt,774,"['a40aab70-ab89-413a-88b9-797b9bd81bca', '02fbf04a-43f2-4802-8629-2612f0737663']",8,,,,,,,,,,,,,,,,,Egypt,774,00:24:08.201,Carry,
,,,,,,"[38.8, 12.7]",,,,,,,,,,,,5.076665,,,,,,,,,,,,,6bd26c44-0975-4eb1-b8a2-be386d43c563,995,,"[27.3, 29.1]",3920385,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,39,Egypt,774,"['d18bf43f-5da7-4df4-8e09-30c01d8c4ba4', 'f3abd742-4f18-4c3c-9c9e-0bbd617fc73c', '8226869c-9300-47cf-a53a-36d584450499']",10,,,,,,,,,,,,,,,,,Egypt,774,00:24:10.869,Carry,True
,,,,,,"[42.7, 2.6]",,,,,,,,,,,,0.703494,,,,,,,,,,,,,489e34c1-0fba-46f4-abd6-fff0c3f9a1ce,999,,"[42.7, 2.6]",3920385,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,39,Egypt,774,"['eb5e5fa7-f40b-4b66-9e16-cabcb35b8700', 'c0cc0582-c21d-4a7c-be8d-77860f67cd0a']",17,,,,,,,,,,,,,,,,,Egypt,774,00:24:17.156,Carry,
,,,,,,"[42.3, 14.9]",,,,,,,,,,,,1.047499,,,,,,,,,,,,,56cd64fb-ae7a-487c-81d3-f67f7fe1a1bb,1002,,"[41.7, 13.5]",3920385,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,39,Egypt,774,"['32f1a392-9bd0-45f5-97a7-a6b47f6ca83f', 'b2130049-3789-452b-93af-984bd4ba24e5']",19,,,,,,,,,,,,,,,,,Egypt,774,00:24:19.525,Carry,
,,,,,,"[70.2, 26.3]",,,,,,,,,,,,0.733062,,,,,,,,,,,,,95364b6e-101a-4e9a-af33-0a9414b9b14b,1005,,"[69.8, 26.1]",3920385,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Ibrahim Hassan,5261.0,Left Wing,39,Egypt,774,"['4ad305bf-a155-44a9-9cbf-5a94efa3a34f', '1cad9f8e-6a13-40ba-b51b-59e6358d6def']",21,,,,,,,,,,,,,,,,,Egypt,774,00:24:21.803,Carry,
,,,,,,"[93.5, 23.3]",,,,,,,,,,,,4.451176,,,,,,,,,,,,,6af9018b-2ca2-4585-805f-b28c79415787,1008,,"[91.1, 14.6]",3920385,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mostafa Mohamed Ahmed Abdallah,66886.0,Center Forward,39,Egypt,774,"['4813b0c8-1aa7-4eee-bdac-5eafa435b7fe', 'd99dd57a-234d-49b5-9398-abfc525e7fcf']",24,,,,,,,,,,,,,,,,,Egypt,774,00:24:24.497,Carry,
,,,,,,"[93.1, 36.6]",,,,,,,,,,,,0.521339,,,,,,,,,,,,,1493af23-9a99-4af8-9ad7-ebd3b1f67c22,1011,,"[93.1, 36.4]",3920385,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Center Attacking Midfield,39,Egypt,774,"['3d7c2a4a-4311-4872-b415-0ea41b2bc228', '29734928-2d76-4256-81b5-5884dcb23703', 'ef730bda-071c-4498-afc6-12e74700e314']",30,,,,,,,,,,,,,,,,,Egypt,774,00:24:30.046,Carry,True
,,,,,,"[108.3, 27.1]",,,,,,,,,,,,0.419501,,,,,,,,,,,,,ac6ae4f6-c7ab-4a47-8df5-a55aa8118186,1017,,"[107.0, 27.3]",3920385,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mostafa Mohamed Ahmed Abdallah,66886.0,Center Forward,39,Egypt,774,"['46859d94-c872-4208-88aa-174f9cba13b3', '2fbfeb2d-3cd7-4214-84f7-0e1af136574b', '046efd39-53c9-4b54-8979-c1dc868e6868']",32,,,,,,,,,,,,,,,,,Egypt,774,00:24:32.085,Carry,True
,,,,,,"[15.7, 40.9]",,,,,,,,,,,,3.61672,,,,,,,,,,,,,b9b14785-0fda-4da2-b846-2338bb6266e3,1026,,"[9.3, 38.0]",3920385,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ricardo Martins Guimarães,29482.0,Right Defensive Midfield,40,Mozambique,4978,"['6a501b54-665f-4ae6-b232-5578c13c2ce9', 'dea16af5-2ccd-45f1-bc4a-bd3610f287e0']",14,,,,,,,,,,,,,,,,,Mozambique,4978,00:25:14.308,Carry,
,,,,,,"[39.2, 46.0]",,,,,,,,,,,,2.447537,,,,,,,,,,,,,3353efa5-37cc-40cd-8b5c-83077d234b3e,1029,,"[35.3, 49.6]",3920385,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alfons Amade,23706.0,Left Defensive Midfield,40,Mozambique,4978,"['0f148020-3ab2-458c-9583-65ce4ce38fca', '0d02b5a2-4f4b-40ff-a621-27f0a64e2c6f']",19,,,,,,,,,,,,,,,,,Mozambique,4978,00:25:19.039,Carry,
,,,,,,"[58.2, 20.5]",,,,,,,,,,,,3.455239,,,,,,,,,,,,,3979c970-c83c-412c-9a7a-d58444a7e3e0,1032,,"[40.2, 29.4]",3920385,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Elias Gaspar Pelembe,106074.0,Center Attacking Midfield,40,Mozambique,4978,"['b289966a-1cb5-4b13-83b3-58e1f4588c47', '99a3a8e9-5f03-48c7-8e46-428c715d4b9d']",22,,,,,,,,,,,,,,,,,Mozambique,4978,00:25:22.982,Carry,
,,,,,,"[80.6, 3.0]",,,,,,,,,,,,1.479999,,,,,,,,,,,,,917cf428-d448-4aab-8e7f-951b7bc44a51,1035,,"[80.4, 2.4]",3920385,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Reinildo Isnard Mandava,10848.0,Left Back,40,Mozambique,4978,"['b053dc98-9001-4da9-90c0-97ea0a8cac4b', 'fda8027c-3351-4b36-b10d-7305cca3612e']",27,,,,,,,,,,,,,,,,,Mozambique,4978,00:25:27.660,Carry,
,,,,,,"[75.1, 14.6]",,,,,,,,,,,,3.039997,,,,,,,,,,,,,3630554a-8650-418e-966a-7b72612d2ef6,1038,,"[69.1, 10.3]",3920385,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Elias Gaspar Pelembe,106074.0,Center Attacking Midfield,40,Mozambique,4978,"['0f7815ff-2f4f-4032-94a8-ecfeaea40b38', '7acc5f52-9d36-49ea-a5f8-d59dfc08b164']",30,,,,,,,,,,,,,,,,,Mozambique,4978,00:25:30.151,Carry,
,,,,,,"[62.4, 5.9]",,,,,,,,,,,,1.919997,,,,,,,,,,,,,d725244b-03ee-42a1-b2f8-4360d0463888,1044,,"[61.0, 5.9]",3920385,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edmilson Gabriel Dove,65742.0,Left Center Back,41,Mozambique,4978,"['a6b0ef90-cd8d-4afc-8852-4481493e57da', 'a5ae6c73-1dd4-4481-ad31-44c0f3d2006b']",44,,,,,,,,,,,,,,,,,Mozambique,4978,00:25:44.910,Carry,
,,,,,,"[77.2, 6.7]",,,,,,,,,,,,2.128566,,,,,,,,,,,,,3c14196b-6044-4049-81b3-b535497a5cac,1047,,"[75.6, 5.7]",3920385,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elias Gaspar Pelembe,106074.0,Center Attacking Midfield,41,Mozambique,4978,"['fc99c423-a8c5-4b0a-bbcc-aa4516660efb', '6e03766b-4e76-4054-be12-de1adb71158d']",47,,,,,,,,,,,,,,,,,Mozambique,4978,00:25:47.964,Carry,
,,,,,,"[70.1, 26.5]",,,,,,,,,,,,2.119998,,,,,,,,,,,,,e049ca8c-557b-402a-bf48-7a66dee564c0,1050,,"[72.2, 15.4]",3920385,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfons Amade,23706.0,Left Defensive Midfield,41,Mozambique,4978,"['87b64c72-c614-4868-ac01-f62d38bf94f5', 'e4fda0cf-13f5-441b-8348-12eb694a79e7']",51,,,,,,,,,,,,,,,,,Mozambique,4978,00:25:51.351,Carry,
,,,,,,"[58.0, 50.4]",,,,,,,,,,,,1.813602,,,,,,,,,,,,,29b9dffb-a587-41a8-b702-03fb9cf363a0,1053,,"[57.2, 45.1]",3920385,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edson André Sitoe,3250.0,Right Center Back,41,Mozambique,4978,"['be62761e-1d7f-405c-ab58-c6d332788355', '95e52227-0fc9-49a6-bbe8-d41cf77bda8b']",55,,,,,,,,,,,,,,,,,Mozambique,4978,00:25:55.213,Carry,
,,,,,,"[68.7, 77.5]",,,,,,,,,,,,1.76,,,,,,,,,,,,,02983b5d-f9c9-4e1a-ae44-e564d7cfe4af,1057,,"[75.3, 76.5]",3920385,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Witiness Chimoio João Quembo,10865.0,Right Midfield,41,Mozambique,4978,"['33d9eaa5-6588-4acd-9a0b-8142c4fdb811', 'e5ef0209-ef32-42f1-8207-447bccdf926c', 'adf3b7c9-3987-472c-ad85-78ed09ad7a13']",58,,,,,,,,,,,,,,,,,Mozambique,4978,00:25:58.900,Carry,True
,,,,,,"[53.6, 71.5]",,,,,,,,,,,,1.241453,,,,,,,,,,,,,7c108bc1-1b2b-431c-9141-e4477d34d94f,1060,,"[53.6, 71.5]",3920385,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edson André Sitoe,3250.0,Right Center Back,41,Mozambique,4978,"['941858c2-0e32-4045-818d-8320eaa9b735', 'b6ade1a8-8044-4473-ab17-23c3a4fb6540']",2,,,,,,,,,,,,,,,,,Mozambique,4978,00:26:02.292,Carry,
,,,,,,"[39.4, 74.8]",,,,,,,,,,,,4.802912,,,,,,,,,,,,,10901d74-3e9b-4f18-88d8-67b67dfe4ee0,1063,,"[64.9, 69.6]",3920385,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Martins Guimarães,29482.0,Right Defensive Midfield,41,Mozambique,4978,"['ecf48fb3-8a56-4e72-b09d-90500f3c6136', 'e8ed2f25-d870-421a-9817-cfb0bd816b7a', '014a495e-23da-4125-a935-d24baa6722ef']",4,,,,,,,,,,,,,,,,,Mozambique,4978,00:26:04.133,Carry,True
,,,,,,"[11.3, 45.3]",,,,,,,,,,,,2.0,,,,,,,,,,,,,f0f047b4-85a4-404b-a602-2fb30872b781,1067,,"[10.6, 50.8]",3920385,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ernan Alberto Siluane,136064.0,Goalkeeper,41,Mozambique,4978,"['a7269bf1-4187-408d-b95d-33d5e7fb5148', '56652686-7657-4955-ae12-ee4dbb97b8dd']",12,,,,,,,,,,,,,,,,,Mozambique,4978,00:26:12.176,Carry,
,,,,,,"[39.6, 5.3]",,,,,,,,,,,,3.96,,,,,,,,,,,,,f3f89ffe-c57e-42a5-870a-257c37c4da31,1070,,"[26.2, 16.1]",3920385,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edmilson Gabriel Dove,65742.0,Left Center Back,41,Mozambique,4978,"['a34eb932-910e-4029-8b20-2406644fde68', '3cc01e37-6a80-480c-a067-9bf6c19ad465', 'dc3571f6-5dd8-4808-aa49-4f68304da5e3']",15,,,,,,,,,,,,,,,,,Mozambique,4978,00:26:15.655,Carry,True
,,,,,,"[46.3, 41.6]",,,,,,,,,,,,0.208284,,,,,,,,,,,,,c8a6b95a-f8c7-4a53-bf11-910d355f26b5,1076,,"[46.3, 41.6]",3920385,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,42,Egypt,774,"['3372c517-d724-466b-93e2-c9bfdec99f6c', 'e6817469-77f0-412a-a124-6a24f305ac00']",23,,,,,,,,,,,,,,,,,Egypt,774,00:26:23.875,Carry,
,,,,,,"[41.9, 46.3]",,,,,,,,,,,,5.145976,,,,,,,,,,,,,0f5ea01e-189b-4069-a6fd-e852f7af6e76,1079,,"[35.7, 43.4]",3920385,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,42,Egypt,774,"['a09b8ec6-3d0c-4dfa-a808-f4345fb5fe7a', 'e15240b8-bea9-41b7-a036-145461640857']",25,,,,,,,,,,,,,,,,,Egypt,774,00:26:25.279,Carry,
,,,,,,"[42.9, 52.5]",,,,,,,,,,,,4.131791,,,,,,,,,,,,,4e55a07a-aa61-47c8-b62d-316065c7a321,1082,,"[42.9, 52.5]",3920385,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,42,Egypt,774,"['9c06a104-a615-4bb1-95f6-a0cc67b39bb2', 'b4186643-0de2-499d-bf50-545488ca8247']",31,,,,,,,,,,,,,,,,,Egypt,774,00:26:31.287,Carry,
,,,,,,"[41.5, 26.3]",,,,,,,,,,,,3.702403,,,,,,,,,,,,,e83cd67d-3f2f-48e0-be8b-d93d8557c363,1085,,"[37.4, 25.2]",3920385,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,42,Egypt,774,"['e48117a0-bb19-413b-a87c-d3fc59d96592', '44961a05-165b-47d7-aa7a-0addd6e192dd']",37,,,,,,,,,,,,,,,,,Egypt,774,00:26:37.219,Carry,
,,,,,,"[39.3, 34.4]",,,,,,,,,,,,4.114948,,,,,,,,,,,,,f2cab595-9083-4374-9c6c-7dd6397e9ad2,1088,,"[39.2, 34.4]",3920385,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,42,Egypt,774,"['6e5cf4c4-6ef1-4c85-8caf-bed4efe9cb96', 'a205a235-7cdc-4bd9-b629-306d2a4937ff']",42,,,,,,,,,,,,,,,,,Egypt,774,00:26:42.334,Carry,
