50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,0bc4d0fe-d86a-47db-b318-3a126fab9f6a,1433,,,"[106.6, 40.8]",3920400,44,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,91,Cameroon,2722,['2ee86e81-a597-4419-8e14-894ce8327b32'],59,,,,,,,,,,,,,,,,,,Cameroon,2722,00:44:59.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee6050b0-9fd9-4d23-a240-96985cd96732,1438,,,"[14.4, 43.2]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Onana,8064.0,Goalkeeper,91,Cameroon,2722,['92aacf94-fc26-4d8b-b326-430cf9e8b896'],10,,,,,,,,,,,,,,,,,,Cameroon,2722,00:45:10.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5156eba9-a0f7-4e2e-8ab5-b6681ac77790,1441,,,"[31.9, 56.6]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Enzo Gianni Tchato Mbiayi,135043.0,Right Back,91,Cameroon,2722,['552537fe-ab3c-43e4-a4ad-f3729910025f'],14,,,,,,,,,,,,,,,,,,Cameroon,2722,00:45:14.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a37ad64e-8308-4ace-abe2-f0900e3d60b0,1444,,,"[47.1, 51.7]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,91,Cameroon,2722,['9410ca8d-ea84-45db-951b-238bc8b6bdd3'],18,,,,,,,,,,,,,,,,,,Cameroon,2722,00:45:18.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26dbe822-f41e-46f7-a5b2-f7edac91fe0d,1447,,,"[47.5, 28.0]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jean-Charles Castelletto,7426.0,Left Center Back,91,Cameroon,2722,['03fe14d7-9cb7-4499-9e99-a11008c29d98'],21,,,,,,,,,,,,,,,,,,Cameroon,2722,00:45:21.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,adac8bca-cce4-4202-84c2-940c0973d23d,1450,,,"[60.8, 13.9]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nouhou Tolo,13454.0,Left Back,91,Cameroon,2722,['bfc764f5-e296-478a-b80c-a34717b699f9'],23,,,,,,,,,,,,,,,,,,Cameroon,2722,00:45:23.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a099c382-2b6c-425f-8e37-5f28b668adba,1455,,,"[8.4, 24.1]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Abdou Diallo,8553.0,Left Center Back,92,Senegal,787,['a79dbe8e-d478-4245-a6d7-c83ea5953c33'],41,,,,,,,,,,,,,,,,,,Senegal,787,00:45:41.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e5a690f-a664-4d65-9166-8e4859e4815f,1457,,,"[17.2, 57.0]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kalidou Koulibaly,5675.0,Right Center Back,92,Senegal,787,['a4e5c8b2-935c-460a-b2c5-54c434ac51bf'],46,,,,,,,,,,,,,,,,,,Senegal,787,00:45:46.865,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,fc2a7f6b-1b0a-43f3-9f96-67e52c419aba,1465,,,"[68.7, 63.9]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape Matar Sarr,50498.0,Right Center Midfield,94,Senegal,787,['9d2a6a32-49a7-45ce-9757-e036467153a6'],26,,,,,,,,,,,,,,,,,,Senegal,787,00:46:26.291,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e1dce246-67c1-4437-9652-9da29f9d564b,1467,,,"[67.4, 17.7]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,94,Senegal,787,['7b195035-345d-4685-9da9-cf4467b24213'],28,,,,,,,,,,,,,,,,,,Cameroon,2722,00:46:28.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b1baaffa-4cec-49c5-a552-a100b568b246,1469,,,"[57.4, 74.4]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krépin Diatta,20758.0,Right Back,94,Senegal,787,['369a7764-5cc3-4761-9983-11437320874e'],29,,,,,,,,,,,,,,,,,,Senegal,787,00:46:29.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,33755e03-001c-4a0a-a762-4f6434e56eb5,1471,,,"[64.7, 68.6]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Habibou Mouhamadou Diallo,18516.0,Center Forward,94,Senegal,787,['4c440b19-60c3-456f-a0db-820ce533e65d'],31,,,,,,,,,,,,,,,,,,Senegal,787,00:46:31.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d907bba0-4cbd-4e0f-adec-17a21e68b3e7,1475,,,"[51.0, 66.2]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Right Center Back,94,Senegal,787,['27018f0c-2d31-422d-a7ce-7d68873c209a'],34,,,,,,,,,,,,,,,,,,Senegal,787,00:46:34.487,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f4c2b063-5f56-450f-bb82-cf50f92dc6bc,1479,,,"[87.5, 74.2]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krépin Diatta,20758.0,Right Back,94,Senegal,787,['e58ce53a-1274-4698-853d-da2226e9d4e4'],36,,,,,,,,,,,,,,,,,,Senegal,787,00:46:36.998,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,12932e65-1189-48dd-a9c1-aa7212b8906b,1483,,,"[34.7, 13.4]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nouhou Tolo,13454.0,Left Back,94,Senegal,787,['11a4a0cd-e749-487f-8e77-7dbd4ca462bf'],38,,,,,,,,,,,,,,,,,,Cameroon,2722,00:46:38.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,32152ada-422a-4d73-bf95-1d793d270bb6,1486,,,"[78.1, 68.0]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Habibou Mouhamadou Diallo,18516.0,Center Forward,94,Senegal,787,['975d1ec0-efc5-4a8e-8121-8b0c1f5d5413'],39,,,,,,,,,,,,,,,,,,Senegal,787,00:46:39.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0226ecf8-4229-42a7-87ee-43206c3a4b54,1489,,,"[91.2, 60.0]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaïla Sarr,2941.0,Right Midfield,94,Senegal,787,['d943b3dd-21d2-4b08-b854-6b23da6c4ff6'],40,,,,,,,,,,,,,,,,,,Senegal,787,00:46:40.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab594d9-5729-40f9-87bd-8610b5d663b4,1496,,,"[46.5, 7.2]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,95,Cameroon,2722,['948e8b14-63a6-497b-a750-0695848ed9ed'],45,,,,,,,,,,,,,,,,,,Cameroon,2722,00:46:45.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,000d5529-4ff3-4e91-bd68-ab5cfe698a44,1499,,,"[36.2, 16.2]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,95,Cameroon,2722,['9f56613d-37f5-47f6-9455-efe38a8755f7'],47,,,,,,,,,,,,,,,,,,Cameroon,2722,00:46:47.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26548316-d171-457a-84be-8853ef1d147f,1502,,,"[37.5, 50.0]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christopher Wooh,74588.0,Right Center Back,95,Cameroon,2722,['a78c713f-284d-4745-9954-7d3f99e49ef1'],54,,,,,,,,,,,,,,,,,,Cameroon,2722,00:46:54.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4a34ea65-89ee-4f4a-9760-d5c0bde424f4,1505,,,"[54.6, 42.9]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Michel Kemen,7355.0,Right Center Midfield,95,Cameroon,2722,['bb657294-0a2b-441b-92f2-9f7a978ef047'],57,,,,,,,,,,,,,,,,,,Cameroon,2722,00:46:57.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d9ceefc-05a0-418f-baf1-692c9b1e5d6d,1509,,,"[47.3, 34.2]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,95,Cameroon,2722,['c9653271-bd16-415a-b1d1-9180aea46bd7'],58,,,,,,,,,,,,,,,,,,Cameroon,2722,00:46:58.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1591a622-68e4-4e1d-b5b4-cb4e11ce5684,1512,,,"[53.3, 22.6]",3920400,47,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,95,Cameroon,2722,['a0198b2f-3c77-4cc0-81d1-295ccaf5f5e9'],0,,,,,,,,,,,,,,,,,,Cameroon,2722,00:47:00.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c18e6293-aba8-41fa-9310-500610b2d62c,1515,,,"[68.5, 28.0]",3920400,47,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Michel Kemen,7355.0,Right Center Midfield,95,Cameroon,2722,['4a06018b-b69a-4061-9f97-2c1f43c421d5'],4,,,,,,,,,,,,,,,,,,Cameroon,2722,00:47:04.844,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6988c85b-6663-4754-a02d-7f4a14836025,1519,,,"[63.1, 17.9]",3920400,47,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,95,Cameroon,2722,['85d22290-f4b4-411e-985c-0d1ac5b1a26c'],6,,,,,,,,,,,,,,,,,,Cameroon,2722,00:47:06.282,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,3ed031bf-620f-4293-9b65-f9a803f4725e,1526,,,"[105.9, 67.7]",3920400,47,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ismaïla Sarr,2941.0,Right Midfield,97,Senegal,787,['1df70256-67b7-436f-a424-2394481b3a9b'],53,,,,,,,,,,,,,,,,,,Senegal,787,00:47:53.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1b82fb2e-882c-4117-84e8-92281a76a06f,1530,,,"[116.6, 73.5]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pape Matar Sarr,50498.0,Right Center Midfield,98,Senegal,787,"['e5332a30-2e54-4892-af11-6948d0fdfd7c', '8505c520-bee7-4b4e-962d-46abbed6539e']",10,,,,,,,,,,,,,,,,,,Senegal,787,00:48:10.914,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,c40c2d55-17e0-4504-b157-83bb1a581a62,1534,,,"[107.7, 75.4]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Krépin Diatta,20758.0,Right Back,98,Senegal,787,['61bd8ae3-711f-4b1e-8dab-7f607b0c6dd5'],13,,,,,,,,,,,,,,,,,,Senegal,787,00:48:13.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,79af4e67-a2c7-42a5-8489-5f83be77433f,1544,,,"[13.1, 16.4]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nouhou Tolo,13454.0,Left Back,99,Cameroon,2722,"['75d2afa4-2720-4b27-9a7a-9097db8db780', '1441477d-8ec8-453f-836e-55c697f67ec8']",18,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:18.389,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6d4a823e-87cc-46c9-8f1b-8302126fe969,1548,,,"[24.0, 20.5]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,99,Cameroon,2722,['cc1d94a1-d400-47da-b35d-9c859637f41f'],19,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:19.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e18f094f-7514-48b8-bf2a-b3a5955a481c,1552,,,"[19.1, 8.3]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,99,Cameroon,2722,['b69de1a6-0941-4aef-a084-4bf41a5b57c3'],21,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:21.674,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,4e9fc95e-60d6-4358-994b-23d84b2a6933,1555,,,"[57.6, 16.9]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frank Magri,189348.0,Center Forward,99,Cameroon,2722,['16d585ba-9565-4709-bfba-94d71ec711c5'],24,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:24.797,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f20bb9a2-691f-40ae-af7b-71cffcbc703f,1557,,,"[86.0, 64.5]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape Matar Sarr,50498.0,Right Center Midfield,99,Cameroon,2722,['4fd0b555-339b-48e8-a5a1-2d801d89bb55'],26,,,,,,,,,,,,,,,,,,Senegal,787,00:48:26.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,46cee64a-d883-4511-ba7b-edcdc3f17c7e,1561,,,"[36.6, 14.9]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,99,Cameroon,2722,['c837e66f-7239-4e9a-850d-2fdaddd7ade0'],33,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:33.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,79528b33-bd69-42b6-b8c3-3797aded3a4d,1564,,,"[32.8, 28.2]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christopher Wooh,74588.0,Right Center Back,99,Cameroon,2722,['cc41ed93-4833-4dc2-bff3-85f8d79430fb'],37,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:37.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c6500ce-88b3-49bd-a97a-9f08a00d5d59,1567,,,"[38.1, 25.8]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,99,Cameroon,2722,['d265fc56-8e68-48f0-8c42-da363f622038'],39,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:39.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7cad6117-3cf9-456a-bd62-a6ee6a7ffb1d,1570,,,"[57.2, 17.9]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nouhou Tolo,13454.0,Left Back,99,Cameroon,2722,['0917fd74-4381-4415-97d5-ebd15beb9f52'],42,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:42.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,064c35e3-24c6-42c8-bfe8-dedcf947f3fd,1573,,,"[44.3, 22.2]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,99,Cameroon,2722,['e6c63725-1374-4c54-af0b-c93933544237'],43,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:43.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8cb2c6f6-6282-4834-b038-1aa0dae3a3dd,1577,,,"[52.9, 45.7]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Michel Kemen,7355.0,Right Center Midfield,99,Cameroon,2722,"['5835af02-9964-4d3d-b033-a21dda80283d', '319d8225-e8b2-4b9d-ae50-7a580389a8cd']",48,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:48.088,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,cf96969e-c8f5-4b93-9391-832b52e6986d,1580,,,"[37.5, 33.3]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christopher Wooh,74588.0,Right Center Back,99,Cameroon,2722,['9efaf6c6-a9f3-415e-807d-5ae2d367a376'],49,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:49.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,53a35ad2-e4ec-4c8a-b50d-dd79bb10d188,1583,,,"[47.5, 48.7]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Michel Kemen,7355.0,Right Center Midfield,99,Cameroon,2722,['1191d9f3-cfae-47d2-a7b8-27ce3e46bbf4'],54,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:54.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5b458d56-25a2-4ffd-b594-0a1157a3962c,1587,,,"[21.0, 39.7]",3920400,48,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Onana,8064.0,Goalkeeper,99,Cameroon,2722,['81baa912-65c6-4511-b330-bc3cec9b6d92'],56,,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:56.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0699d2d-cf46-4beb-8804-2d7269705fe0,1596,,,"[48.7, 34.7]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,100,Cameroon,2722,['73e22b2b-74be-40e1-b281-1d1deb6e046f'],1,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:01.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,436d0886-c8c1-49f4-8b66-23892837a03c,1599,,,"[38.7, 27.9]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christopher Wooh,74588.0,Left Center Back,100,Cameroon,2722,['c282aad2-194b-4cab-a23f-d966a70b9873'],3,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:03.388,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,2fe55cad-ae51-4327-940f-64e73867c6e5,1602,,,"[81.7, 71.5]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nicolas Moumi Ngamaleu,16015.0,Right Midfield,100,Cameroon,2722,['cf5d0a26-a93f-4c66-8290-1fd28284bbc8'],8,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:08.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d88e06e2-cd73-49dc-9195-973992967c61,1604,,,"[44.4, 13.4]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lamine Camara,392153.0,Left Center Midfield,101,Senegal,787,['2a31e3ba-2a7a-450f-b8c7-275d8477a42b'],26,,,,,,,,,,,,,,,,,,Senegal,787,00:00:26.900,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,262cc937-65ca-4f53-aed3-3252503c1801,1607,,,"[54.8, 12.8]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pape Matar Sarr,50498.0,Right Center Midfield,101,Senegal,787,['d2eab24c-1987-4d18-b5ed-d3e468c38aa7'],28,,,,,,,,,,,,,,,,,,Senegal,787,00:00:28.616,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,b391752a-4fdf-4a7f-9639-0d57f38b8164,1612,,,"[85.3, 64.7]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Magri,189348.0,Center Forward,101,Senegal,787,['43b218fe-5e97-4ba9-b039-f8e0867d52e4'],32,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:32.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,13817a92-b258-411d-b576-4577e1feb472,1614,,,"[8.1, 42.8]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edouard Mendy,7379.0,Goalkeeper,101,Senegal,787,['24da4d8a-b0cf-4866-b476-326ccaea2510'],34,,,,,,,,,,,,,,,,,,Senegal,787,00:00:34.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d7015cd5-3a49-47fe-bd06-115421f0d7f6,1618,,,"[57.2, 66.2]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismaïla Sarr,2941.0,Right Midfield,101,Senegal,787,['d9f87449-f7a6-4d39-9a53-cf91a5239648'],38,,,,,,,,,,,,,,,,,,Senegal,787,00:00:38.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,59f94fae-d36a-43f0-a9ee-4a73d0686e3a,1629,,,"[57.5, 11.3]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christopher Wooh,74588.0,Left Center Back,102,Cameroon,2722,['eac827ad-a582-47d5-bda8-3245142dfb9c'],45,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:45.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,011c4461-5d85-4ab5-aab8-97c1b0f708b5,1632,,,"[59.3, 18.5]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,102,Cameroon,2722,['7adc6fef-7957-4d25-8646-0de245a155c2'],48,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:48.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,501e331b-85cf-4e1d-b342-2050ea631e7d,1635,,,"[81.7, 13.5]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nouhou Tolo,13454.0,Left Back,102,Cameroon,2722,['65fc5583-c385-4a27-97ae-7551da9ecca5'],51,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:51.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,be9384c4-1eaa-41c7-bb87-584e287470ed,1638,,,"[74.7, 2.5]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Michel Kemen,7355.0,Left Center Midfield,102,Cameroon,2722,['e38d2ec3-e5a7-402f-bcee-3276084679d3'],53,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:53.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6f574853-b4f7-4032-b04b-0edae2919452,1641,,,"[74.3, 24.1]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,102,Cameroon,2722,['c5903c1a-c96d-4940-ac92-2e446c34b851'],58,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:58.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,55f1ec2d-f57d-4fa2-9fab-1a03e1aee3e8,1644,,,"[80.9, 0.5]",3920400,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Midfield,102,Cameroon,2722,['30409dac-c0db-4bf2-b395-ff49cb37f47d'],59,,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:59.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,95f1fd7d-e242-46a7-98ab-c20bcde0a390,1647,,,"[86.9, 9.9]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Michel Kemen,7355.0,Left Center Midfield,102,Cameroon,2722,['6a0ad2bc-d107-4b15-8a09-52b4ce064555'],1,,,,,,,,,,,,,,,,,,Cameroon,2722,00:01:01.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b3d6add-6822-47c8-960b-5289151adef5,1650,,,"[80.7, 4.7]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Midfield,102,Cameroon,2722,['40cc1651-8201-4cb2-8f85-f23151ca96eb'],2,,,,,,,,,,,,,,,,,,Cameroon,2722,00:01:02.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ec63337-5c35-477c-907a-7c7645a4df32,1656,,,"[68.9, 1.9]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nouhou Tolo,13454.0,Left Back,103,Cameroon,2722,['4ac2525b-6398-46b9-b6a5-9bbb542febc3'],12,,,,,,,,,,,,,,,,,,Cameroon,2722,00:01:12.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2d252d52-dce7-469a-8c95-bc7ab5a55c98,1659,,,"[45.9, 26.3]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christopher Wooh,74588.0,Left Center Back,103,Cameroon,2722,['17a975c2-0f7a-45db-8059-f4e8686661a8'],15,,,,,,,,,,,,,,,,,,Cameroon,2722,00:01:15.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bfb2f8cd-c0ca-42de-b612-53a141e6f55e,1662,,,"[56.3, 23.5]",3920400,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yvan Neyou Noupa,43073.0,Center Defensive Midfield,103,Cameroon,2722,['c9a252ac-73eb-4a23-ad99-94eefe3a1811'],19,,,,,,,,,,,,,,,,,,Cameroon,2722,00:01:19.162,Ball Receipt*,
