50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81737580-e95a-4578-b92d-6965a01457b0,1756,,,"[49.0, 46.6]",3920407,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kennedy Amutenya,264381.0,Right Center Back,113,Namibia,4980,['660b620a-6392-4492-bac9-f9fee4686e4f'],20,,,,,,,,,,,,,,,,,Namibia,4980,00:08:20.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac293ba-46dd-4c20-bb6b-db23887abf75,1759,,,"[60.1, 64.2]",3920407,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryan Nyambe,4218.0,Right Back,113,Namibia,4980,['d88b71d7-f6c8-4519-87dc-77b2ae710248'],23,,,,,,,,,,,,,,,,,Namibia,4980,00:08:23.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94e6b06-87a9-4795-a7b4-cb5e2a82b750,1762,,,"[70.2, 58.6]",3920407,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Muzeu Bethuel,389319.0,Right Wing,113,Namibia,4980,['b9060fe2-2b0a-4ff7-986d-81f025e57ab7'],26,,,,,,,,,,,,,,,,,Namibia,4980,00:08:26.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5998fb1-b9c2-4239-8f92-6fb79e6286fa,1775,,,"[98.1, 39.6]",3920407,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deon Hotto Kavendji,64612.0,Left Wing,113,Namibia,4980,['13073669-8058-4109-bae7-ff4db7efe7d9'],32,,,,,,,,,,,,,,,,,Namibia,4980,00:08:32.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc5484c0-7ce9-4a8a-aa37-7b19df995179,1779,,,"[117.9, 64.2]",3920407,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Prins Menelik Tjiueza,103803.0,Center Attacking Midfield,113,Namibia,4980,['7fca90f5-8646-4c25-98cf-247cd875a0a7'],37,,,,,,,,,,,,,,,,,Namibia,4980,00:08:37.263,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c9d3f25-2b5d-478d-bbc6-e3072c78576e,1782,,,"[74.1, 25.4]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Evidence Makgopa,65853.0,Center Forward,114,South Africa,4976,['b7e9ade3-a14f-4a6d-90d4-99efd921b8bb'],18,,,,,,,,,,,,,,,,,South Africa,4976,00:09:18.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595b2dc1-673c-4b78-9809-d4b6c696d34c,1785,,,"[56.8, 37.1]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Left Wing,115,Namibia,4980,['f36659da-3bab-489e-9970-dca79b76400e'],20,,,,,,,,,,,,,,,,,Namibia,4980,00:09:20.856,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,072e58c3-e6c1-4887-8163-f6c211208725,1788,,,"[68.0, 43.8]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Shalulile,65723.0,Center Forward,115,Namibia,4980,['f1e93bb1-8757-49ce-ac11-e0bbe5616354'],20,,,,,,,,,,,,,,,,,Namibia,4980,00:09:20.954,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52c63c96-7de4-4680-8e4c-d7e95da6a3f9,1796,,,"[75.4, 74.8]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Shalulile,65723.0,Center Forward,115,Namibia,4980,['9e1efd90-6241-4761-9112-19b6748eb341'],27,,,,,,,,,,,,,,,,,Namibia,4980,00:09:27.496,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e53ebbf4-a83b-4bcc-8be7-36ce750b641c,1798,,,"[62.7, 11.6]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Percy Tau,29367.0,Left Wing,116,South Africa,4976,['35d384bc-cb24-4ae9-87d2-88c09c56800c'],28,,,,,,,,,,,,,,,,,South Africa,4976,00:09:28.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2a33b49-bb11-41c8-bebe-9ab466423dc2,1802,,,"[56.7, 27.3]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,116,South Africa,4976,['5d62e540-5f0a-431e-a248-94a0c7bc7a5b'],30,,,,,,,,,,,,,,,,,South Africa,4976,00:09:30.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d675e27-426a-4dc4-b444-b8184b979694,1804,,,"[52.1, 20.8]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,116,South Africa,4976,['a3e8b422-85fa-4f53-9903-ccf1ec2173d9'],31,,,,,,,,,,,,,,,,,South Africa,4976,00:09:31.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aee40c74-fbf4-40a0-945c-0422d7e7cf2f,1806,,,"[66.4, 69.4]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thapelo James Morena,65727.0,Right Wing,116,South Africa,4976,['94b1df81-9f27-4727-9528-a2e775643565'],34,,,,,,,,,,,,,,,,,South Africa,4976,00:09:34.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a2f89a-a0ff-44c2-b4a7-3ea35a4f0fa0,1808,,,"[56.0, 70.1]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,116,South Africa,4976,['50c084b4-5b53-4fe6-ad57-45846d440376'],35,,,,,,,,,,,,,,,,,South Africa,4976,00:09:35.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9443268-861a-4c99-8f93-de0960c5a2d0,1811,,,"[65.1, 78.3]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thapelo James Morena,65727.0,Right Wing,116,South Africa,4976,['78494d0a-f382-4587-b975-4ca06f7d82f7'],37,,,,,,,,,,,,,,,,,South Africa,4976,00:09:37.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72b7b1f3-04b0-43fa-853f-150b7ae7cc79,1815,,,"[91.2, 76.8]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,116,South Africa,4976,"['d5bcd162-ca50-4d3e-9d1c-129c5d1d8d83', '6b4df292-3714-4a2c-a4ad-ca2b4e717b22']",41,,,,,,,,,,,,,,,,,South Africa,4976,00:09:41.697,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37630304-c430-443e-85ab-880412ce4d0d,1823,,,"[51.2, 31.6]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Prins Menelik Tjiueza,103803.0,Center Attacking Midfield,117,Namibia,4980,['cd256aeb-b696-42d8-9721-811f15a4e6e5'],46,,,,,,,,,,,,,,,,,Namibia,4980,00:09:46.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9abae702-7b84-4594-90c4-5a3bc23614e2,1829,,,"[95.8, 39.6]",3920407,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deon Hotto Kavendji,64612.0,Left Wing,118,Namibia,4980,['c981b1a3-349e-453c-bd68-87e87a904c6e'],16,,,,,,,,,,,,,,,,,Namibia,4980,00:10:16.156,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c0273d-612f-47bb-b73a-1c471e63fc1b,1831,,,"[109.3, 27.8]",3920407,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Peter Shalulile,65723.0,Center Forward,118,Namibia,4980,['7fe450ef-0afa-4e72-98e1-5371a5f54828'],17,,,,,,,,,,,,,,,,,Namibia,4980,00:10:17.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b26ff715-a0e1-473d-acb5-0da203412f9b,1836,,,"[75.5, 21.7]",3920407,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Evidence Makgopa,65853.0,Center Forward,119,South Africa,4976,"['db09effc-eaed-4514-927a-9b586536a317', '0151e4bf-3831-4396-ac53-99c2bebe29c1']",37,,,,,,,,,,,,,,,,,South Africa,4976,00:10:37.540,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559809d7-aaab-4c0e-af17-5ef48b0c8224,1838,,,"[81.5, 7.7]",3920407,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Percy Tau,29367.0,Left Wing,119,South Africa,4976,['53f1e4b7-671d-4525-aefa-1171345bd8c8'],37,,,,,,,,,,,,,,,,,South Africa,4976,00:10:37.706,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1ba89bc-e17c-4c19-99b4-f55c4c4eff7e,1841,,,"[95.4, 5.6]",3920407,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Evidence Makgopa,65853.0,Center Forward,120,South Africa,4976,['c8dda731-bedf-4247-93a5-1ab4218783fa'],53,,,,,,,,,,,,,,,,,South Africa,4976,00:10:53.516,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da440eb4-6c8c-4373-98e8-d902706caba5,1846,,,"[56.2, 69.4]",3920407,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peter Shalulile,65723.0,Center Forward,120,South Africa,4976,['0d427829-149c-405b-bc4b-6d320de7bc53'],56,,,,,,,,,,,,,,,,,Namibia,4980,00:10:56.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4869e863-af5b-43e6-bdbc-4b713358260b,1851,,,"[49.3, 56.2]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khuliso Johnson Mudau,65719.0,Right Back,120,South Africa,4976,['91c82952-4b7e-410d-a70f-5d30886acf52'],1,,,,,,,,,,,,,,,,,South Africa,4976,00:11:01.468,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15967b7d-69cf-4afc-be59-3c8d7b01f813,1853,,,"[97.4, 72.9]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thapelo James Morena,65727.0,Right Wing,120,South Africa,4976,['a11c2f9d-118e-48ee-9147-43b9dcfdb2cb'],4,,,,,,,,,,,,,,,,,South Africa,4976,00:11:04.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84b1101f-3950-4ae4-9337-fcb3596dc450,1857,,,"[55.3, 16.1]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riaan Hanamub,65555.0,Left Back,121,Namibia,4980,['270af029-2243-4d4e-a9b1-4eaa97e49c55'],31,,,,,,,,,,,,,,,,,Namibia,4980,00:11:31.303,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d725552f-fb48-40da-aa09-e05821aa3e3f,1860,,,"[72.1, 30.7]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Prins Menelik Tjiueza,103803.0,Center Attacking Midfield,121,Namibia,4980,['17003242-f30a-44b8-9a40-13a00fc9d98c'],33,,,,,,,,,,,,,,,,,Namibia,4980,00:11:33.206,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c206d886-93ea-4957-8320-5cc3c98dd13f,1863,,,"[67.2, 39.5]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Evidence Makgopa,65853.0,Center Forward,121,Namibia,4980,['20a96025-2f01-47df-9514-25d0c0b08ec8'],34,,,,,,,,,,,,,,,,,South Africa,4976,00:11:34.993,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86f4d263-d647-4c4a-9d03-44dccc1605c3,1866,,,"[57.2, 31.6]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,121,Namibia,4980,['f82af21c-2145-4a1c-9098-26b60fccf4c9'],36,,,,,,,,,,,,,,,,,Namibia,4980,00:11:36.639,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962aa1f9-94a8-427b-857d-0dd768aedeb5,1868,,,"[67.6, 72.7]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Themba Zwane,65726.0,Center Attacking Midfield,121,Namibia,4980,['ce79ffbc-3d02-4d66-9d32-9ff0d474dd7e'],37,,,,,,,,,,,,,,,,,South Africa,4976,00:11:37.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ab46b2-7558-4a9b-b36e-1b77022e841b,1872,,,"[20.8, 29.1]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,121,Namibia,4980,['f54cd6a8-377b-4184-9c29-0857dd72dd35'],40,,,,,,,,,,,,,,,,,Namibia,4980,00:11:40.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05d90068-f1c9-46e7-915c-4f1e10594d56,1875,,,"[29.3, 45.4]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kennedy Amutenya,264381.0,Right Center Back,121,Namibia,4980,['16f032cf-cb12-47aa-96f6-585b69f859e4'],44,,,,,,,,,,,,,,,,,Namibia,4980,00:11:44.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4405dd97-2344-4479-942c-566131c60756,1878,,,"[108.0, 72.5]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Muzeu Bethuel,389319.0,Right Wing,121,Namibia,4980,['7d8a25e2-6429-4bef-9b23-ac4eae4a5ffd'],51,,,,,,,,,,,,,,,,,Namibia,4980,00:11:51.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312fccad-59db-4d98-9fae-c14db77f981c,1884,,,"[101.8, 75.9]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aprocious Petrus,136406.0,Right Defensive Midfield,122,Namibia,4980,['780bba49-caea-4659-8471-cf551f7de57f'],4,,,,,,,,,,,,,,,,,Namibia,4980,00:12:04.003,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87437a52-5aba-486a-b3a4-8bc556ca5c7f,1887,,,"[105.3, 41.9]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peter Shalulile,65723.0,Center Forward,122,Namibia,4980,['558d2490-45db-45c8-99e8-91318ec74bb7'],7,,,,,,,,,,,,,,,,,Namibia,4980,00:12:07.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380d87fb-1517-4bd6-b689-cce1a688998f,1893,,,"[53.9, 37.1]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lubeni Haukongo,135004.0,Left Center Back,122,Namibia,4980,['df00c322-bfbc-491b-8a19-a1d7806102f6'],13,,,,,,,,,,,,,,,,,Namibia,4980,00:12:13.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00473311-efa6-4c70-b347-de295a9d1ea2,1896,,,"[56.6, 54.3]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kennedy Amutenya,264381.0,Right Center Back,122,Namibia,4980,['b5f1117c-517d-4db2-8d67-1e5ac5c956de'],15,,,,,,,,,,,,,,,,,Namibia,4980,00:12:15.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5478aa01-0451-42b7-b7b9-38ec56b48c0f,1899,,,"[70.0, 59.3]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aprocious Petrus,136406.0,Right Defensive Midfield,122,Namibia,4980,['f4491a11-dd44-4fcb-abba-14bbe54892da'],17,,,,,,,,,,,,,,,,,Namibia,4980,00:12:17.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3353e8d5-6eb2-4e28-8531-8e6043ca2e9a,1902,,,"[63.0, 50.5]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,122,Namibia,4980,['abec91e2-44f4-40b1-adad-fe7792d42a2a'],20,,,,,,,,,,,,,,,,,Namibia,4980,00:12:20.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9da2fbad-6132-4825-9a98-7140dbc206a6,1906,,,"[71.9, 55.3]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aprocious Petrus,136406.0,Right Defensive Midfield,122,Namibia,4980,['de6a9852-5a28-4b43-9fba-f32d298f42b9'],25,,,,,,,,,,,,,,,,,Namibia,4980,00:12:25.353,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05cfecf8-56cd-4ee2-9961-87bd1b2d3e5a,1910,,,"[92.3, 75.5]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryan Nyambe,4218.0,Right Back,122,Namibia,4980,['c14e96d0-52ff-4cc1-8fa4-57fbc3f1d23e'],28,,,,,,,,,,,,,,,,,Namibia,4980,00:12:28.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d59d755e-83c4-49c9-9fea-5aa73345002a,1916,,,"[35.0, 4.5]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,123,South Africa,4976,['8ecfaf2f-25f3-48d5-a47e-87dcc93d7f88'],30,,,,,,,,,,,,,,,,,South Africa,4976,00:12:30.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b4baf8-1429-4b0b-b1ae-f57d069a211c,1918,,,"[24.1, 9.5]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,123,South Africa,4976,['c42c5c44-c5b4-4cbd-9460-fd7a3b3d6626'],31,,,,,,,,,,,,,,,,,South Africa,4976,00:12:31.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820162fb-e4a0-499d-9ffe-a66ad1484463,1921,,,"[31.3, 3.5]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,123,South Africa,4976,['6f2cea13-7ba3-435f-9e8f-0523e33373e3'],32,,,,,,,,,,,,,,,,,South Africa,4976,00:12:32.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38fb391c-e9e4-46f4-a37d-893ebee328f1,1924,,,"[32.7, 19.2]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,123,South Africa,4976,['ac981b9e-e327-46be-9e8f-5d0ebafb9868'],33,,,,,,,,,,,,,,,,,South Africa,4976,00:12:33.781,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e3d77c1-5281-4810-9c10-8d17ba6e4088,1928,,,"[72.2, 60.5]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thapelo James Morena,65727.0,Right Wing,123,South Africa,4976,['70615fc2-8184-4147-9ab7-53a13fd996f2'],37,,,,,,,,,,,,,,,,,South Africa,4976,00:12:37.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104a82c9-5757-44bf-8535-b5432552eaaa,1932,,,"[71.5, 57.0]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thapelo James Morena,65727.0,Right Wing,123,South Africa,4976,['54bf042e-4f17-4f09-9d5e-d24cb2048783'],40,,,,,,,,,,,,,,,,,South Africa,4976,00:12:40.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804fd78c-0fc8-4546-b9c9-7f6c8a3ca4a2,1939,,,"[51.6, 26.0]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Prins Menelik Tjiueza,103803.0,Center Attacking Midfield,124,Namibia,4980,['58464aec-eb7b-47cf-8310-c39c715b84e5'],43,,,,,,,,,,,,,,,,,Namibia,4980,00:12:43.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f935be1-fb71-41be-8fc4-359ddeaee42f,1942,,,"[85.5, 5.7]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Left Wing,124,Namibia,4980,['1a218b31-aa0f-4bbf-b43e-771028c6cec0'],47,,,,,,,,,,,,,,,,,Namibia,4980,00:12:47.805,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb50cafe-95d1-481e-b4d3-1bd87def5e75,1945,,,"[106.8, 42.5]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Shalulile,65723.0,Center Forward,124,Namibia,4980,['01a9a529-66ee-4175-9662-08dd9ca2e3c4'],49,,,,,,,,,,,,,,,,,Namibia,4980,00:12:49.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46aac9b8-6d5f-48f5-9a40-7cb3ab998f94,1948,,,"[84.3, 9.6]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,125,Namibia,4980,['7434950a-2b53-4b28-8d8e-68aed09f2de5'],55,,,,,,,,,,,,,,,,,Namibia,4980,00:12:55.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a70537b8-4c71-46c4-9b8b-c144c35184ba,1951,,,"[85.5, 1.8]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deon Hotto Kavendji,64612.0,Left Wing,125,Namibia,4980,['a3461c5d-c907-4ee9-9187-1d4f918b0360'],56,,,,,,,,,,,,,,,,,Namibia,4980,00:12:56.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d0dd1a5-918b-4253-a5fe-93413fdaa744,1955,,,"[77.4, 9.6]",3920407,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,125,Namibia,4980,['91a21f15-50cd-412b-892b-0f06552638bb'],0,,,,,,,,,,,,,,,,,Namibia,4980,00:13:00.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7e8f896-869e-464b-bc93-dab1112f8cf7,1958,,,"[85.5, 16.5]",3920407,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Prins Menelik Tjiueza,103803.0,Center Attacking Midfield,125,Namibia,4980,['83a48206-43a0-4c9f-8300-75cffc5bd7f1'],1,,,,,,,,,,,,,,,,,Namibia,4980,00:13:01.823,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b9a9349-8a97-4dc3-9b69-76a4ec2bd2ff,1961,,,"[99.4, 53.5]",3920407,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Muzeu Bethuel,389319.0,Right Wing,125,Namibia,4980,['597be50b-a0c6-43cf-b496-920e218e6b24'],4,,,,,,,,,,,,,,,,,Namibia,4980,00:13:04.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8df3c372-9103-47f3-ae03-2558b75ad6e5,1963,,,"[34.4, 30.0]",3920407,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Percy Tau,29367.0,Left Wing,126,South Africa,4976,['930d9d97-1643-4475-92e2-8b5802df28a0'],6,,,,,,,,,,,,,,,,,South Africa,4976,00:13:06.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a2846fe-50b0-48e7-8b5b-77ff8430061a,1966,,,"[47.4, 32.0]",3920407,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,126,South Africa,4976,['7e6d3989-55cc-405e-ab99-6100bf12519a'],7,,,,,,,,,,,,,,,,,South Africa,4976,00:13:07.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e333afb-e05a-4dd6-8721-2efe5adac035,1970,,,"[42.6, 36.8]",3920407,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Percy Tau,29367.0,Left Wing,126,South Africa,4976,['afc1db46-6e9f-43fa-b406-48c83dac9002'],8,,,,,,,,,,,,,,,,,South Africa,4976,00:13:08.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccbaa249-98b8-4ac0-86d6-c4d308838ff9,1972,,,"[38.3, 39.9]",3920407,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,126,South Africa,4976,['55bff879-11b9-4abf-9ab8-bb9cb4170b0a'],9,,,,,,,,,,,,,,,,,South Africa,4976,00:13:09.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7daf8fa2-1a5b-4abd-9cbf-edc2bbb2d82c,1974,,,"[37.7, 7.6]",3920407,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,126,South Africa,4976,['70e8c894-8953-41a1-b757-31babc436faa'],13,,,,,,,,,,,,,,,,,South Africa,4976,00:13:13.119,Ball Receipt*,
