50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[74.4, 53.0]",,,,,,,,,,,0.079999,,,,,,,,,,,,,,0d284fd9-ebd1-4b31-897f-8ee9e03ac56a,614,,"[72.2, 52.2]",3922243,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,34,Morocco,788,"['2e591a77-bbef-4109-be03-ae6a07515463', '077ce6fd-e091-48b8-b368-ea0cdf145f6b', 'd1b087bf-8782-454a-869d-02daaa929b35', '669185d0-e57a-4d2f-a18c-4008ca1ac2bb']",51,,,,,,,,,,,,,,,,,Morocco,788,00:19:51.183,Carry,True
,,,"[78.4, 44.2]",,,,,,,,,,,1.4791,,,,,,,,,,,,,,15d41309-b7c6-472f-9f35-5d27f818fa04,617,,"[71.6, 48.5]",3922243,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,34,Morocco,788,"['9fb55841-8b19-4879-b998-a566c17bbeab', 'e3f05295-c739-406e-aebe-9d4f0f3a7996', 'abaf60ea-1b22-478c-8879-8f1dd5a0b88b']",52,,,,,,,,,,,,,,,,,Morocco,788,00:19:52.733,Carry,True
,,,"[113.5, 57.5]",,,,,,,,,,,1.425096,,,,,,,,,,,,,,c0b137e3-b6af-46eb-b5ce-3db1203dc859,621,,"[106.1, 58.4]",3922243,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef En-Nesyri,6301.0,Center Forward,34,Morocco,788,"['a3fc9c73-e1f9-46b8-9c27-0b751fbc17e6', 'eea9b427-e463-4f95-8b5c-02a378d1c749']",56,,,,,,,,,,,,,,,,,Morocco,788,00:19:56.231,Carry,
,,,"[111.8, 77.0]",,,,,,,,,,,1.598197,,,,,,,,,,,,,,cbbc8331-7357-482f-9168-8faf0b7fb7f6,626,,"[114.7, 69.2]",3922243,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef En-Nesyri,6301.0,Center Forward,34,Morocco,788,"['1f531a59-7664-445e-a81a-270ad8200c0a', 'cf811473-bb92-4e41-850c-c7849891d277', '2debc462-ece6-447b-a709-13c665d17803']",59,,,,,,,,,,,,,,,,,Morocco,788,00:19:59.328,Carry,True
,,,"[98.3, 73.3]",,,,,,,,,,,1.069077,,,,,,,,,,,,,,a1f94644-744e-4c20-b48c-f394d93446b8,630,,"[101.4, 73.9]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amine Adli,33401.0,Right Wing,34,Morocco,788,"['cff65f4c-4226-4879-b877-c385a971f956', '13bea28f-624d-4d27-b734-68aec8662650']",2,,,,,,,,,,,,,,,,,Morocco,788,00:20:02.169,Carry,
,,,"[97.6, 74.4]",,,,,,,,,,,0.564861,,,,,,,,,,,,,,c12ada51-646f-4f2c-8355-c249e0fcff65,635,,"[98.5, 74.2]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amine Adli,33401.0,Right Wing,34,Morocco,788,"['4aa925ba-828f-4d8c-a6ce-d1b00ec04ebd', 'cbe5cd18-d371-490b-887d-2f07ed62b122']",4,,,,,,,,,,,,,,,,,Morocco,788,00:20:04.794,Carry,
,,,"[81.2, 38.2]",,,,,,,,,,,0.758119,,,,,,,,,,,,,,7097a922-cc32-430f-a9d0-d556bc442b0d,638,,"[82.7, 39.9]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noussair Mazraoui,15890.0,Left Back,34,Morocco,788,"['df4541f9-df67-46df-a697-3d532860dcb8', '09fbc352-c3e7-4588-b781-d55bee467314']",7,,,,,,,,,,,,,,,,,Morocco,788,00:20:07.171,Carry,
,,,"[60.3, 39.3]",,,,,,,,,,,0.8272,,,,,,,,,,,,,,6af2cc83-afef-464f-936a-f5e067711118,641,,"[59.5, 39.1]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,34,Morocco,788,"['4529e92e-a6db-4a04-883a-78fe6b145bdd', 'e708f5ef-addf-41ed-bca0-783fcb1f745e']",10,,,,,,,,,,,,,,,,,Morocco,788,00:20:10.494,Carry,
,,,"[71.5, 70.6]",,,,,,,,,,,1.149551,,,,,,,,,,,,,,551d8bc1-8007-4213-bb56-809b992d0cc1,644,,"[67.9, 65.7]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,34,Morocco,788,"['238780da-36f8-4615-b25f-8cfc3811e2e1', '029f7ba5-c8e6-41fb-bbf0-ef69c74b6fef']",13,,,,,,,,,,,,,,,,,Morocco,788,00:20:13.305,Carry,
,,,"[85.5, 70.1]",,,,,,,,,,,1.437403,,,,,,,,,,,,,,4c15a88c-bbb5-4e53-a4c8-99803e5ae11f,647,,"[85.9, 68.4]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,34,Morocco,788,"['3fb90f99-b9d0-47a5-8039-d6ee9fe202da', 'a6a10176-de48-4f86-8700-f1db69b59809']",15,,,,,,,,,,,,,,,,,Morocco,788,00:20:15.276,Carry,
,,,"[98.9, 71.9]",,,,,,,,,,,2.522979,,,,,,,,,,,,,,e7b459ff-a56f-47ac-ba17-35d811cc8a3d,650,,"[93.9, 76.4]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amine Adli,33401.0,Right Wing,34,Morocco,788,"['7d300e24-5242-4f20-8fd3-37cfb9fe3841', 'ef257cc1-4dd3-468e-a125-36a7ba393cf9', '65513758-1df6-4751-99bd-85daf2f00a7a']",18,,,,,,,,,,,,,,,,,Morocco,788,00:20:18.210,Carry,True
,,,"[26.1, 22.9]",,,,,,,,,,,0.761581,,,,,,,,,,,,,,ef58a58c-499c-4661-a562-18f7227a7be9,656,,"[25.5, 24.1]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Themba Zwane,65726.0,Left Center Forward,34,Morocco,788,"['322c3e9b-5540-4f43-8adc-571b34a582a3', '1e485f70-b8e6-452f-92ed-ea5553de5747', 'c2503337-afca-4b4b-83b4-185b15e74437']",22,,,,,,,,,,,,,,,,,South Africa,4976,00:20:22.548,Carry,True
,,,"[16.5, 26.5]",,,,,,,,,,,0.975861,,,,,,,,,,,,,,c78afde2-9a55-4523-b5a2-54ac8a858772,660,,"[16.5, 26.1]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mothobi Mvala,65732.0,Left Center Back,34,Morocco,788,"['f75915e8-a7a1-423d-b4b4-51781bee10b4', '87128a8d-657c-4caa-a776-ecdd4aad8512', 'c024c59b-be78-481a-81e4-fb4b3158a26f']",24,,,,,,,,,,,,,,,,,South Africa,4976,00:20:24.281,Carry,True
,,,"[61.5, 66.7]",,,,,,,,,,,5.419167,,,,,,,,,,,,,,b0a59f71-4708-45e2-926c-d282b4847282,671,,"[39.7, 51.4]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Themba Zwane,65726.0,Left Center Forward,35,South Africa,4976,"['505e5ce2-f2cd-4768-b20f-81eddb0ec136', 'a0690666-89ab-4885-8a87-541d528e9492']",30,,,,,,,,,,,,,,,,,South Africa,4976,00:20:30.507,Carry,
,,,"[66.8, 76.9]",,,,,,,,,,,0.441401,,,,,,,,,,,,,,9a71dc67-8e1a-4f9e-bc6a-0386296f4259,674,,"[66.1, 75.3]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thapelo James Morena,65727.0,Right Midfield,35,South Africa,4976,"['eba4dbcb-fc64-443a-ad8c-3fb58b235863', '15fb58ee-23b0-4e0c-9730-71b991a1cc05']",36,,,,,,,,,,,,,,,,,South Africa,4976,00:20:36.993,Carry,
,,,"[63.3, 71.0]",,,,,,,,,,,0.233837,,,,,,,,,,,,,,2c3b5cf3-397b-439e-bc90-9ac0687cf6a4,677,,"[63.3, 71.0]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Themba Zwane,65726.0,Left Center Forward,35,South Africa,4976,"['22a4e3db-aa6e-4c02-b33b-9be84a9f43bc', '2c88c3b7-9ae3-4b12-8091-e2a3e5651fee']",37,,,,,,,,,,,,,,,,,South Africa,4976,00:20:37.978,Carry,
,,,"[43.0, 2.1]",,,,,,,,,,,1.412411,,,,,,,,,,,,,,3a25a71f-3e1e-428e-89aa-fa5cac1ca013,681,,"[34.7, 7.4]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,36,Morocco,788,"['c5f68e49-5d84-4ec2-b093-20dcd8288271', '486a1f0d-b95d-4a84-83b5-96ab921c7b33', 'f49a33be-fc53-40f1-8e70-45cc30981d14']",40,,,,,,,,,,,,,,,,,Morocco,788,00:20:40.020,Carry,True
,,,"[53.1, 25.7]",,,,,,,,,,,0.037692,,,,,,,,,,,,,,cb5903ea-22d2-4a71-8ab9-887096aabf87,685,,"[53.3, 25.7]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amine Adli,33401.0,Right Wing,36,Morocco,788,"['df5df11c-3b5e-4cfa-a5b4-72201e8a863f', 'a0a08633-4e43-49ef-ba99-2c79b5442a54']",43,,,,,,,,,,,,,,,,,Morocco,788,00:20:43.736,Carry,
,,,"[48.0, 27.2]",,,,,,,,,,,0.908358,,,,,,,,,,,,,,728183ac-e913-4605-8c56-de055628675c,689,,"[47.3, 21.8]",3922243,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,36,Morocco,788,"['b60d64f0-f227-4940-873c-ac880413fc5f', 'ceb73d8f-77b9-49a3-800f-7fa326af322c', '2527f936-7b91-46a0-b07f-900e5bf294ab', 'f4d41aaf-7adf-427f-99e2-fe43441848e7']",44,,,,,,,,,,,,,,,,,Morocco,788,00:20:44.570,Carry,True
,,,"[51.5, 43.3]",,,,,,,,,,,4.246088,,,,,,,,,,,,,,7a8afa88-e352-4739-a54c-6b489e9e5823,698,,"[41.4, 49.9]",3922243,21,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofyan Amrabat,5234.0,Center Defensive Midfield,37,Morocco,788,"['5bd9becc-6c45-453b-abb5-88962751e474', '3fcdb3e6-ffc9-44f5-9364-5c1b0d28f784']",6,,,,,,,,,,,,,,,,,Morocco,788,00:21:06.068,Carry,
,,,"[50.2, 52.2]",,,,,,,,,,,2.062109,,,,,,,,,,,,,,05771945-69ea-4269-b5f0-9cdfd56713ee,701,,"[46.7, 56.7]",3922243,21,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,37,Morocco,788,"['3e969af2-1ac6-4705-b89e-20715e55e025', 'cd0b4b5c-5701-4791-a656-2a1ca75f34f1']",12,,,,,,,,,,,,,,,,,Morocco,788,00:21:12.547,Carry,
,,,"[65.5, 10.7]",,,,,,,,,,,3.685865,,,,,,,,,,,,,,02715229-8f9c-4d97-bb23-e22a7ac4e8d3,704,,"[52.3, 17.3]",3922243,21,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Romain Saïss,5219.0,Left Center Back,37,Morocco,788,"['241b6353-848e-4910-9996-2a0fca359f94', 'b39c64fa-31ba-4551-bf45-2d12fdba43c9']",17,,,,,,,,,,,,,,,,,Morocco,788,00:21:17.001,Carry,
,,,"[119.2, 1.1]",,,,,,,,,,,7.984507,,,,,,,,,,,,,,3e9fb57a-9c7f-4fb0-8bad-8b6dc276b202,707,,"[104.2, 12.6]",3922243,21,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Selim Amallah,23774.0,Left Center Midfield,37,Morocco,788,"['e60261de-848a-4756-a5a6-d36fe8761c04', '0d747e4c-0b78-4298-bfe9-ed28f9f54e56', '5b2a4425-4a12-4eeb-8b3f-564416c0d0fc']",22,,,,,,,,,,,,,,,,,Morocco,788,00:21:22.742,Carry,True
,,,"[30.5, 70.8]",,,,,,,,,,,3.070999,,,,,,,,,,,,,,e2a3eef9-9133-429c-9c83-250f71507e2a,714,,"[29.9, 73.5]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Khuliso Johnson Mudau,65719.0,Right Back,38,South Africa,4976,"['90481631-a4f3-47f0-846b-ebfc23706cbc', '02b1a912-6c3c-4b67-8aaa-c32cb4fec4ba']",1,,,,,,,,,,,,,,,,,South Africa,4976,00:22:01.997,Carry,
,,,"[35.4, 30.4]",,,,,,,,,,,3.584644,,,,,,,,,,,,,,41703de8-c968-4a49-870c-147c1a236410,717,,"[28.4, 36.1]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,38,South Africa,4976,"['5838357d-028f-4918-9c4c-83c927e93643', 'b0a2f41d-0f6f-437b-a4fe-69809934113a']",6,,,,,,,,,,,,,,,,,South Africa,4976,00:22:06.981,Carry,
,,,"[45.5, 8.0]",,,,,,,,,,,3.017688,,,,,,,,,,,,,,bfde3fab-0a2a-4fb9-8d4a-179a140347d3,720,,"[45.5, 7.4]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,38,South Africa,4976,"['28a5b173-caf4-4e4e-9a42-1f24d98d49d6', '84d373e1-edc3-411a-8ada-860e6fc1fa80']",11,,,,,,,,,,,,,,,,,South Africa,4976,00:22:11.844,Carry,
,,,"[33.1, 16.6]",,,,,,,,,,,2.079082,,,,,,,,,,,,,,f2ae1ac5-59e1-4c3c-ac17-bec79640424e,723,,"[32.9, 16.2]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,38,South Africa,4976,"['265915e0-d258-4f15-902f-051804744804', '7c5b7b0f-e6a1-4bd1-9173-c1fe74573369']",16,,,,,,,,,,,,,,,,,South Africa,4976,00:22:16.159,Carry,
,,,"[29.1, 33.2]",,,,,,,,,,,1.445737,,,,,,,,,,,,,,a6044276-65ef-4f3d-8ed4-650e6eff8ad9,726,,"[29.1, 32.0]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronwen Williams,66721.0,Goalkeeper,38,South Africa,4976,"['b8f9afd5-76e0-4ee5-a4ed-c92612effd6b', 'ef640082-a806-4d83-b168-1c958c9efda8']",19,,,,,,,,,,,,,,,,,South Africa,4976,00:22:19.526,Carry,
,,,"[49.2, 25.0]",,,,,,,,,,,1.44901,,,,,,,,,,,,,,ade4c0bd-f7ef-49b5-85bc-f3d296e19eaf,729,,"[52.6, 21.1]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,38,South Africa,4976,"['761a2ab9-dcdc-469a-8b9e-f95f8b6e6adb', '031a0cb4-1630-48a1-bb48-1c539eb1f699']",22,,,,,,,,,,,,,,,,,South Africa,4976,00:22:22.616,Carry,
,,,"[44.8, 59.5]",,,,,,,,,,,5.809153,,,,,,,,,,,,,,5b1547d1-23d1-42bb-a359-f4d38206a11e,732,,"[43.2, 61.1]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,38,South Africa,4976,"['77a31065-eb89-4ef8-b8bb-f5ba1b2d0a7e', '638a2639-4af2-47bc-89d5-43baf9b40d0a']",26,,,,,,,,,,,,,,,,,South Africa,4976,00:22:26.109,Carry,
,,,"[43.1, 26.5]",,,,,,,,,,,1.08869,,,,,,,,,,,,,,2575cc6a-f351-4cc9-8f08-6d5be53c2d5c,735,,"[44.4, 23.8]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,38,South Africa,4976,"['2f57ac45-19b5-4955-9995-fb79c3ef6bc8', 'e1238691-67b2-40c4-b88e-0ff1337751af']",33,,,,,,,,,,,,,,,,,South Africa,4976,00:22:33.562,Carry,
,,,"[62.4, 49.7]",,,,,,,,,,,3.025985,,,,,,,,,,,,,,57c301e7-4895-496e-9545-23d7aa428623,738,,"[56.3, 45.6]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,38,South Africa,4976,"['e45cd658-630a-47f3-8aff-8a07b12e4130', 'c7a6389a-8a17-42b1-83d2-e06bc4d063c7']",35,,,,,,,,,,,,,,,,,South Africa,4976,00:22:35.904,Carry,
,,,"[69.2, 60.9]",,,,,,,,,,,1.643634,,,,,,,,,,,,,,b9778fb6-57bf-4cfc-9097-76daba477f65,741,,"[70.9, 60.9]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thapelo James Morena,65727.0,Right Midfield,38,South Africa,4976,"['0a57adc8-dcce-4468-9e49-c424ff7e4a94', '27d113e2-4080-4a67-bcca-53f4b3871fa0']",40,,,,,,,,,,,,,,,,,South Africa,4976,00:22:40.374,Carry,
,,,"[52.2, 62.6]",,,,,,,,,,,1.558637,,,,,,,,,,,,,,54a6db5e-31ea-42ea-9830-a6e67a4dc272,744,,"[49.5, 67.8]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,38,South Africa,4976,"['bf6f5b43-04f4-49b9-b2ae-6f29c9598007', '97b75293-f24b-4a48-a214-49cc42a14cf7']",43,,,,,,,,,,,,,,,,,South Africa,4976,00:22:43.464,Carry,
,,,"[52.8, 36.1]",,,,,,,,,,,1.690067,,,,,,,,,,,,,,2d1056e5-aa72-43e4-ba92-532ffaf1b3ae,747,,"[52.9, 35.3]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,38,South Africa,4976,"['c59b4adb-36b7-409c-a5f6-4c078bf7347b', 'ad448338-5892-49ae-ab39-4e1f543902eb', 'e5426e00-a254-4a38-a644-536212e981b4']",46,,,,,,,,,,,,,,,,,South Africa,4976,00:22:46.578,Carry,True
,,,"[52.9, 53.1]",,,,,,,,,,,4.707529,,,,,,,,,,,,,,c2d177b8-bb7b-429f-8523-e1c90869753a,751,,"[51.8, 56.0]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,38,South Africa,4976,"['53bfb754-6bfb-4a9c-8d07-be38e8801a72', 'a3fcab3c-24ce-4fa3-badb-cf3a5432d4ac']",49,,,,,,,,,,,,,,,,,South Africa,4976,00:22:49.771,Carry,
,,,"[53.5, 35.6]",,,,,,,,,,,1.078121,,,,,,,,,,,,,,6742d2f0-b34e-4a04-9865-724bbb4ff6c2,754,,"[53.5, 35.6]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,38,South Africa,4976,"['be59daca-664c-48e2-9437-4d062339a497', '1f7a0e68-f652-42bd-b2c5-2ee5ca78eb1d']",56,,,,,,,,,,,,,,,,,South Africa,4976,00:22:56.222,Carry,
,,,"[61.3, 15.6]",,,,,,,,,,,2.988457,,,,,,,,,,,,,,1c97c8c3-67b3-4aa8-8256-40fc39290359,757,,"[58.3, 11.1]",3922243,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,38,South Africa,4976,"['bf6b3c21-4a39-4c47-aadd-fa709bdfc11a', '2c5206d6-effc-4a72-b9e7-f9e61cf75282']",58,,,,,,,,,,,,,,,,,South Africa,4976,00:22:58.441,Carry,
,,,"[46.9, 26.7]",,,,,,,,,,,1.099715,,,,,,,,,,,,,,0e0745b9-1ba2-41df-b0b6-78902599e7fc,760,,"[46.9, 23.2]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,38,South Africa,4976,"['69e98bbe-08ef-4f43-ae4e-624fd64ec464', 'cecb68ca-1178-4c67-8c16-dcc552b86ec5']",3,,,,,,,,,,,,,,,,,South Africa,4976,00:23:03.136,Carry,
,,,"[59.2, 54.8]",,,,,,,,,,,4.871448,,,,,,,,,,,,,,9cacfb4e-4d6d-48c8-93cb-5fe50b97e706,763,,"[54.3, 47.4]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,38,South Africa,4976,"['af68354e-dbc1-42ef-ab8f-58b3b06bbaf2', '08abbafd-3d35-40c0-b789-8f7976de65f3']",5,,,,,,,,,,,,,,,,,South Africa,4976,00:23:05.376,Carry,
,,,"[56.9, 30.6]",,,,,,,,,,,1.503889,,,,,,,,,,,,,,03fe2d75-d4f4-4f86-b1d9-778916259be5,766,,"[56.9, 31.0]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,38,South Africa,4976,"['2c76aa4f-49eb-4c3d-8858-994c42a0eeb5', '92aef963-a713-42b1-bcb9-55b6a0c52c3a']",11,,,,,,,,,,,,,,,,,South Africa,4976,00:23:11.993,Carry,
,,,"[65.3, 10.5]",,,,,,,,,,,1.66725,,,,,,,,,,,,,,4ae92cc3-7f92-41dc-b1df-30653378a55e,769,,"[65.5, 9.2]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Percy Tau,29367.0,Left Midfield,38,South Africa,4976,"['0a2cecf2-6c20-41b7-9ad9-a47994fa6fc3', 'd850571b-3da0-424b-8184-5111cc8d1796']",14,,,,,,,,,,,,,,,,,South Africa,4976,00:23:14.526,Carry,
,,,"[69.5, 23.1]",,,,,,,,,,,0.047452,,,,,,,,,,,,,,f03d663c-c279-46bd-ae11-2202aeee38f9,773,,"[69.8, 22.3]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,38,South Africa,4976,"['587135f6-f637-49d4-bde5-880d89fda71a', '198b188c-9d2b-44f3-b3ff-d3234b1cbd61', '155ab46a-911a-4241-9def-3d727db25199', 'f37311c8-3d27-42cf-844a-19e5ac848824']",17,,,,,,,,,,,,,,,,,South Africa,4976,00:23:17.301,Carry,True
,,,"[67.0, 56.6]",,,,,,,,,,,1.955085,,,,,,,,,,,,,,e4329c96-7357-473f-9a82-19088169b5f5,778,,"[66.8, 46.4]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,39,South Africa,4976,"['8ce2f2b4-214e-4aa4-b2f5-9be8b1339a45', '9c02fb72-301f-4eac-8d91-9935b2024e30']",31,,,,,,,,,,,,,,,,,South Africa,4976,00:23:31.698,Carry,
,,,"[70.5, 76.3]",,,,,,,,,,,1.853077,,,,,,,,,,,,,,25939c5b-0a25-425d-a06a-a9788756fa21,781,,"[77.1, 75.5]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Khuliso Johnson Mudau,65719.0,Right Back,39,South Africa,4976,"['83f34333-c318-4947-bf2b-23a9d283ae8e', 'ce4025de-744c-41f0-8bb0-c918599f78c8']",35,,,,,,,,,,,,,,,,,South Africa,4976,00:23:35.404,Carry,
,,,"[63.3, 69.2]",,,,,,,,,,,1.208928,,,,,,,,,,,,,,74c190a5-35ee-453d-bdb0-d7d220356547,784,,"[63.3, 69.2]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,39,South Africa,4976,"['e1493370-68a9-4bab-b5f1-ed10f5754dd4', '9f43f443-5965-4889-86f0-1229db6b66b9']",38,,,,,,,,,,,,,,,,,South Africa,4976,00:23:38.574,Carry,
,,,"[53.4, 54.6]",,,,,,,,,,,2.312832,,,,,,,,,,,,,,223fa89f-8c47-467a-933d-de87a4ea6498,787,,"[52.9, 62.2]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,39,South Africa,4976,"['b1274d83-fc76-4c60-85f4-104bc96abaff', '4b7a6e4e-24c6-4aca-8ebe-35915695bb81']",41,,,,,,,,,,,,,,,,,South Africa,4976,00:23:41.662,Carry,
,,,"[52.6, 22.6]",,,,,,,,,,,1.01526,,,,,,,,,,,,,,396e8de8-d3e6-4f7b-99f5-013ce374a481,790,,"[52.9, 26.3]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,39,South Africa,4976,"['8bc74cab-3be2-4c8e-89c8-ddf92d6301c8', 'd9d64b63-dffb-41b6-b72d-5661fb061633']",45,,,,,,,,,,,,,,,,,South Africa,4976,00:23:45.331,Carry,
,,,"[58.1, 26.3]",,,,,,,,,,,4.067876,,,,,,,,,,,,,,3e2aa16c-aaa4-4d98-b6da-c0596497b72b,793,,"[60.0, 8.3]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Percy Tau,29367.0,Left Midfield,39,South Africa,4976,"['9d46c748-7cb3-402a-9e5b-92927c13d079', '27e6c44f-5404-4671-9538-46f65dfbdb70']",47,,,,,,,,,,,,,,,,,South Africa,4976,00:23:47.371,Carry,
,,,"[50.0, 23.2]",,,,,,,,,,,4.754479,,,,,,,,,,,,,,0445ac11-b9c3-4620-ad35-923f41ebb51d,796,,"[46.7, 20.7]",3922243,23,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,39,South Africa,4976,"['fb53d5b2-d091-4875-bfb1-7951184ed052', '6e7a3370-9c63-461a-ab7d-62bd8a0d62a5']",52,,,,,,,,,,,,,,,,,South Africa,4976,00:23:52.598,Carry,
,,,"[17.4, 70.1]",,,,,,,,,,,0.925924,,,,,,,,,,,,,,a6424546-4405-48b5-8557-388e8e9f3479,804,,"[15.8, 68.2]",3922243,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,40,Morocco,788,"['908c76ad-50a8-49bc-80ed-626a85d72cb3', '49b1aee5-5684-4842-8f2d-a1c1c7211416', 'b01bcaab-4347-4d3a-9583-a14e8ac3c352']",6,,,,,,,,,,,,,,,,,Morocco,788,00:24:06.028,Carry,True
