ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.072717,,,,,,,,,,,,c0087e10-c33f-420b-b860-bedbe63f014a,1388,,"[15.3, 55.7]",3920417,48,,,,-0.37920937,,Left Foot,,,,"[28.6, 50.4]",Ground Pass,,14.317122,,,Hamari Traoré,3248.0,,,,,,,1,From Corner,Fousseni Diabaté,3710.0,Right Midfield,85,Namibia,4980,['81f6d1c6-7ce1-4299-8ae5-2d084e7fc92f'],51,,,,,,,,,,,,,,,,,,Mali,4930,00:48:51.925,Pass,
,,,,,,,,,,,,,2.199999,,,,,,,,,,,,7a91309d-da3e-4493-8bf9-58b0ab77cf05,1398,,"[61.0, 40.1]",3920417,45,,,,-2.595363,,Right Foot,,,,"[38.3, 26.3]",Ground Pass,,26.565578,,,Lubeni Haukongo,135004.0,,,,,,Kick Off,2,From Kick Off,Prins Menelik Tjiueza,103803.0,Right Center Midfield,86,Namibia,4980,['5ddb32be-f561-4571-b87e-83153bd4fd68'],0,,,,,,,,,,,,,,,,,,Namibia,4980,00:00:00.808,Pass,
,,,,,,,,,,,,,3.21725,,,,,,,,,,,,88d70313-b599-4107-ae7b-cc4e59a926ec,1401,,"[39.4, 24.1]",3920417,45,,,,0.51623064,,Left Foot,,,,"[98.6, 57.7]",High Pass,,68.07055,Incomplete,,Peter Shalulile,65723.0,,,,,,,2,From Kick Off,Lubeni Haukongo,135004.0,Left Center Back,86,Namibia,4980,"['906f75c3-0c7a-4774-aae0-08c91a872d68', '682110a7-524e-459f-8eb5-1222647ba9b4']",4,,,,,,,,,,,,,,,,,,Namibia,4980,00:00:04.901,Pass,
,,,,,,,,,,,,,3.205166,,,,,,,,,,,,48a2d444-5e63-45eb-a227-e3cf547fef8f,1405,,"[32.0, 37.2]",3920417,45,,,,0.50599515,,Right Foot,,,,"[55.1, 50.0]",High Pass,,26.409279,,,Youssoufou Niakaté,51750.0,,,,,,Recovery,2,Regular Play,Aliou Dieng,67714.0,Right Defensive Midfield,87,Mali,4930,['537bf358-56dd-4401-bee7-0bb9a30e0551'],9,,,,,,,,,,,,,,,,,,Mali,4930,00:00:09.589,Pass,
,,,,,,,,,,,,,0.966117,,,,,,,,,,,,36120acd-7065-48a8-8f57-7114e03b10d5,1407,,"[55.4, 51.6]",3920417,45,,,,1.8308276,,Head,,,,"[52.5, 62.5]",Low Pass,,11.279184,,,Fousseni Diabaté,3710.0,,,,,,,2,Regular Play,Youssoufou Niakaté,51750.0,Right Center Forward,87,Mali,4930,['6d1916e4-6c8f-4f94-b057-67e433f925e3'],13,,,,,,,,,,,,,,,,,,Mali,4930,00:00:13.017,Pass,
,,,,,,,,,,,,,0.665663,,,,,,,,,,,,cec1c45c-842f-4484-acd4-1b13ec5f2e8e,1410,,"[52.5, 63.3]",3920417,45,,,,-0.9707461,,Right Foot,,,,"[59.0, 53.8]",Low Pass,,11.510864,,,Youssoufou Niakaté,51750.0,,,,,,,2,Regular Play,Fousseni Diabaté,3710.0,Right Midfield,87,Mali,4930,['faa17eae-562d-449d-89ca-a231fea3a850'],14,,,,,,,,,,,,,,,,,,Mali,4930,00:00:14.188,Pass,
,,,,,,,,,,,,,2.325488,,,,,,,,,,,,2c507038-d4d0-4c8a-a44e-5b17d41e7714,1418,,"[68.4, 21.0]",3920417,45,,,,0.4286215,,Left Foot,,,,"[98.6, 34.8]",Ground Pass,,33.203613,Incomplete,,Peter Shalulile,65723.0,,,,Through Ball,True,,2,Regular Play,Deon Hotto Kavendji,64612.0,Left Midfield,87,Mali,4930,"['6b8075c0-c51c-4398-bdc6-7c8d13cc9f3b', '4d9a1957-e5da-4615-982e-ccf81c7a80f8']",17,,,,,,,,,,,,,,,,,,Namibia,4980,00:00:17.649,Pass,
,,,,,,,,,,,,,3.796487,,,,,,,,,,,,4f9e0292-6371-4d9b-8f4b-d8e4fdcca144,1422,,"[17.3, 40.8]",3920417,45,True,,,0.1878184,,Drop Kick,,,,"[85.7, 53.8]",High Pass,,69.62442,Incomplete,,Fousseni Diabaté,3710.0,,,,,,,2,Regular Play,Djigui Diarra,102992.0,Goalkeeper,87,Mali,4930,"['cd7df231-be2d-4fee-a2a7-c67cccf9c0b2', 'a3b0857f-7b1c-40ea-aefe-92abef92392a']",36,,,,,,,,,,,,,,,,,,Mali,4930,00:00:36.727,Pass,
,,,,,,,,,,,,,2.72437,,,,,,,,,,,,a3b0857f-7b1c-40ea-aefe-92abef92392a,1424,,"[34.4, 26.3]",3920417,45,,,,3.0584514,,Head,,,,"[5.6, 28.7]",Low Pass,,28.899826,,,Lloyd Junior Kazapua,125324.0,,,,,,Recovery,2,Regular Play,Riaan Hanamub,65555.0,Left Back,87,Mali,4930,"['4f9e0292-6371-4d9b-8f4b-d8e4fdcca144', 'baa439c0-d1da-4aee-9c39-e5eacf694a77']",40,,,,,,,,,,,,,,,,,,Namibia,4980,00:00:40.523,Pass,
,,,,,,,,,,,,,3.426257,,,,,,,,,,,,fd19b3c4-4ee4-4077-837d-c99f0205e7f9,1427,,"[17.6, 45.1]",3920417,46,,,,0.26093477,,Right Foot,,,,"[92.5, 65.1]",High Pass,,77.524254,Incomplete,,Peter Shalulile,65723.0,,,,,,,2,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,87,Mali,4930,"['67ddd9ab-17d3-43f4-9c11-ebc8e5305026', '68b66aa5-6d51-430d-a234-d6adfde9bc6f']",6,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:06.467,Pass,
,,,,,,,,,,,,,2.299547,,,,,,,,,,,,68b66aa5-6d51-430d-a234-d6adfde9bc6f,1430,,"[27.6, 15.0]",3920417,46,,,True,0.11658601,,,,,,"[38.7, 16.3]",High Pass,,11.175867,,,Nene Dorgeles,199653.0,,,,,,Recovery,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,87,Mali,4930,"['c290313d-1fe2-4e40-990a-eb763867689e', 'fd19b3c4-4ee4-4077-837d-c99f0205e7f9', 'adb64276-2798-4dc2-b18f-706889f8d0a7']",9,,,,,,,,,,,,,,,,,,Mali,4930,00:01:09.894,Pass,True
,,,,,,,,,,,,,1.607292,,,,,,,,,,,,0086b407-e90c-4076-ab21-c0e93e5b3825,1433,,"[38.7, 17.4]",3920417,46,,,True,0.5232783,,,,,,"[46.5, 21.9]",High Pass,,9.004998,Incomplete,,Lassine Sinayoko,105182.0,,,,,,,2,Regular Play,Nene Dorgeles,199653.0,Left Midfield,87,Mali,4930,"['bebf4972-cd02-41ad-b18f-7838bc2466ad', '6f70519b-aa50-4884-9605-45da4b502071', '0d8176b3-9a3d-4028-baf2-b26f3c14bcd2']",12,,,,,,,,,,,,,,,,,,Mali,4930,00:01:12.234,Pass,True
,,,,,,,,,,,,,2.269893,,,,,,,,,,,,bebf4972-cd02-41ad-b18f-7838bc2466ad,1435,,"[73.6, 58.2]",3920417,46,,,,1.0500679,,Left Foot,,,,"[81.4, 71.8]",Ground Pass,,15.67801,,,Muzeu Bethuel,389319.0,,,,,,Recovery,2,Regular Play,Ngero Kaanjuka Katua,389316.0,Left Center Midfield,88,Namibia,4980,"['2ccfd574-b490-4b24-bcc3-4ffd809eda9d', '0086b407-e90c-4076-ab21-c0e93e5b3825']",13,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:13.842,Pass,
,,,,,,,,,,,,,2.954025,,,,,,,,,,,,98740945-2fbc-45ed-af1e-0437ec6ea34e,1442,,"[75.3, 66.3]",3920417,46,,,,-1.3928812,,Left Foot,,,,"[85.1, 11.8]",High Pass,,55.374092,,,Deon Hotto Kavendji,64612.0,,,True,,,,2,Regular Play,Muzeu Bethuel,389319.0,Right Midfield,88,Namibia,4980,['82e38bcd-7f9f-4021-9c4b-f7c176c8c62e'],18,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:18.471,Pass,
,,,,,,,,,,,,,2.151887,,,,,,,,,,,,79f302ba-a820-4b0e-9515-0264d4dc07bb,1445,,"[84.0, 9.1]",3920417,46,,,,-3.070285,,Left Foot,,,,"[67.2, 7.9]",Ground Pass,,16.842802,,,Riaan Hanamub,65555.0,,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Left Midfield,88,Namibia,4980,['5ca0854f-4bda-4b08-b8c0-413ed36bd534'],22,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:22.354,Pass,
,,,,,,,,,,,,,1.6,,,,,,,,,,,,675ae86b-48f2-48df-8090-111c324882da,1448,,"[65.6, 6.3]",3920417,46,,,,3.027681,,Right Foot,,,,"[42.0, 9.0]",Ground Pass,,23.753946,,,Lubeni Haukongo,135004.0,,,,,,,2,Regular Play,Riaan Hanamub,65555.0,Left Back,88,Namibia,4980,['f66518ee-bf48-4911-aae1-11feb1a9d1ee'],25,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:25.146,Pass,
,,,,,,,,,,,,,1.079996,,,,,,,,,,,,3e276621-85c9-4a3a-a180-9c4566e3f468,1451,,"[42.2, 7.7]",3920417,46,,,,0.9784927,,Left Foot,,,,"[49.4, 18.4]",Ground Pass,,12.896899,,,Aprocious Petrus,136406.0,,,,,,,2,Regular Play,Lubeni Haukongo,135004.0,Left Center Back,88,Namibia,4980,['a48d8611-bd08-4470-b6d4-8e2839903a38'],29,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:29.052,Pass,
,,,,,,,,,,,,,1.394071,,,,,,,,,,,,cac3dec8-e25d-49d1-9d67-7ce74afe937b,1455,,"[48.6, 16.6]",3920417,46,,,,-0.4073225,,Left Foot,,,,"[73.4, 5.9]",High Pass,,27.009813,Incomplete,,Deon Hotto Kavendji,64612.0,,,,,,,2,Regular Play,Aprocious Petrus,136406.0,Center Defensive Midfield,88,Namibia,4980,"['12e64c5e-1f10-4635-b143-96338287b87b', '273a4955-875f-4616-b9ff-ff4136257b4c']",30,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:30.212,Pass,
,,,,,,,,,,,,,1.086605,,,,,,,,,,,,5b7f5c75-7a2d-48e4-b13b-ad625466bb8d,1459,,"[14.4, 72.0]",3920417,46,,,,-2.0086884,,Left Foot,,,,"[6.3, 54.7]",Ground Pass,,19.102356,,,Djigui Diarra,102992.0,,,,,,Recovery,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,89,Mali,4930,['208a641f-b59c-41f9-a000-de8d31834ca1'],35,,,,,,,,,,,,,,,,,,Mali,4930,00:01:35.856,Pass,
,,,,,,,,,,,,,2.98104,,,,,,,,,,,,13cc8208-1fe3-42b9-ac8d-11b452998180,1461,,"[7.3, 55.3]",3920417,46,,,,0.1759847,,Right Foot,,,,"[55.1, 63.8]",High Pass,,48.54987,Incomplete,,Lassine Sinayoko,105182.0,,,,,,,2,Regular Play,Djigui Diarra,102992.0,Goalkeeper,89,Mali,4930,"['f8dde755-156e-4313-94ab-69f8854a7d2f', '5cbe7f9d-3ee8-4a07-95ad-29a66a5e1387']",36,,,,,,,,,,,,,,,,,,Mali,4930,00:01:36.942,Pass,
,,,,,,,,,,,,,3.432145,,,,,,,,,,,,f8dde755-156e-4313-94ab-69f8854a7d2f,1463,,"[65.0, 16.3]",3920417,46,,,,-0.19576068,,Head,,,,"[100.3, 9.3]",High Pass,,35.98736,Pass Offside,,Prins Menelik Tjiueza,103803.0,,,,,,Recovery,2,Regular Play,Ngero Kaanjuka Katua,389316.0,Left Center Midfield,89,Mali,4930,"['e3c8dcdc-37d0-41d2-8d03-0a5797ef7236', '13cc8208-1fe3-42b9-ac8d-11b452998180']",39,,,,,,,,,,,,,,,,,,Namibia,4980,00:01:39.923,Pass,
,,,,,,,,,,,,,0.32562,,,,,,,,,,,,0aaba3f8-f291-42e5-b2da-639eaab1c5d0,1465,,"[19.0, 69.2]",3920417,47,True,,,-0.6242249,,Right Foot,,,,"[71.2, 31.6]",Ground Pass,,64.331955,,,Boubakar Kouyate,23331.0,,,,,,Free Kick,2,From Free Kick,Sikou Niakate,7295.0,Left Center Back,90,Mali,4930,['5230705b-d6d3-4712-9b30-928a6a26e59e'],3,,,,,,,,,,,,,,,,,,Mali,4930,00:02:03.285,Pass,
,,,,,,,,,,,,,3.453534,,,,,,,,,,,,363c81d4-68c8-4543-b64b-3a72ce151ef6,1467,,"[59.8, 43.8]",3920417,47,True,,,-0.8026378,,Right Foot,,,,"[71.2, 32.0]",Ground Pass,,16.407316,Incomplete,,Lassine Sinayoko,105182.0,,,,,,,2,From Free Kick,Boubakar Kouyate,23331.0,Right Center Back,90,Mali,4930,"['60efef75-42db-464e-b71f-8a7e06dff212', 'c6070bd7-70c4-400f-b13e-2bd2cf60eb11']",4,,,,,,,,,,,,,,,,,,Mali,4930,00:02:04.259,Pass,
,,,,,,,,,,,,,1.719983,,,,,,,,,,,,c6070bd7-70c4-400f-b13e-2bd2cf60eb11,1469,,"[48.9, 48.1]",3920417,47,,,,0.36813077,,Right Foot,,,,"[62.9, 53.5]",Ground Pass,,15.005332,,,Muzeu Bethuel,389319.0,,,,,,Recovery,2,Regular Play,Ivan Kamberipa,103799.0,Right Back,91,Namibia,4980,"['de14093b-5acb-47e0-aa5a-87f2b7e4ad98', '363c81d4-68c8-4543-b64b-3a72ce151ef6']",7,,,,,,,,,,,,,,,,,,Namibia,4980,00:02:07.713,Pass,
,,,,,,,,,,,,,1.510724,,,,,,,,,,,,c4ef7f1e-c8b6-480d-96d4-01ed9c098242,1473,,"[62.0, 52.4]",3920417,47,,,,2.1138613,,Right Foot,,,,"[55.3, 63.5]",Low Pass,,12.965339,,,Ivan Kamberipa,103799.0,,,,,,,2,Regular Play,Muzeu Bethuel,389319.0,Right Midfield,91,Namibia,4980,['d7ecc523-eef6-4b17-8d9f-df8d0ad1e3a5'],10,,,,,,,,,,,,,,,,,,Namibia,4980,00:02:10.153,Pass,
,,,,,,,,,,,,,1.719999,,,,,,,,,,,,8c6f4260-e0a5-41d9-8816-9a88ebb0b192,1476,,"[55.1, 62.0]",3920417,47,,,,-2.9293678,,Right Foot,,,,"[37.0, 58.1]",Ground Pass,,18.5154,,,Kennedy Amutenya,264381.0,,,,,,,2,Regular Play,Ivan Kamberipa,103799.0,Right Back,91,Namibia,4980,['e2e6dc94-c765-4b77-8396-8b61ed9a74af'],13,,,,,,,,,,,,,,,,,,Namibia,4980,00:02:13.352,Pass,
,,,,,,,,,,,,,2.773694,,,,,,,,,,,,e879fe99-2cf3-4b00-b7aa-b7a36ce98951,1479,,"[37.6, 60.6]",3920417,47,,,,0.0053475425,,Right Foot,,,,"[93.7, 60.9]",High Pass,,56.100803,Incomplete,,Prins Menelik Tjiueza,103803.0,,,,,,,2,Regular Play,Kennedy Amutenya,264381.0,Right Center Back,91,Namibia,4980,"['18c475f1-ab27-4501-876a-c4890a85bd09', 'b1d4994a-a1e8-44f4-81b2-7e4e61788c87']",16,,,,,,,,,,,,,,,,,,Namibia,4980,00:02:16.699,Pass,
,,,,,,,,,,,,,1.803382,,,,,,,,,,,,18c475f1-ab27-4501-876a-c4890a85bd09,1481,,"[26.4, 19.2]",3920417,47,,,,-0.75943,,Head,,,,"[42.2, 4.2]",Low Pass,,21.786234,,,Moussa Diarra,32952.0,,,,,,Recovery,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,92,Mali,4930,"['e879fe99-2cf3-4b00-b7aa-b7a36ce98951', 'ea8f3d6b-37e6-42e5-a2f3-0bbccf8173f5']",19,,,,,,,,,,,,,,,,,,Mali,4930,00:02:19.472,Pass,
,,,,,,,,,,,,,0.017597,,,,,,,,,,,,fb00572c-0813-41e3-81f4-8b94aabacc60,1485,,"[41.2, 3.3]",3920417,47,,,,0.07982998,,Left Foot,,,,"[43.7, 3.5]",Low Pass,,2.5079873,Incomplete,,Lassine Sinayoko,105182.0,,,,,,,2,Regular Play,Moussa Diarra,32952.0,Left Back,92,Mali,4930,"['b90b44eb-bfe2-45ed-9290-63f5bfa55f37', 'a2ff7cc1-1c02-4de7-93b7-95ae3b2df912']",21,,,,,,,,,,,,,,,,,,Mali,4930,00:02:21.484,Pass,
,,,,,,,,,,,,,1.545191,,,,,,,,,,,,20448d18-4655-4861-8860-8f76588c94fa,1489,,"[44.7, 0.1]",3920417,47,True,,,2.767866,,,,,,"[24.3, 8.1]",Low Pass,,21.912554,,,Sikou Niakate,7295.0,,,,,,Throw-in,2,From Throw In,Moussa Diarra,32952.0,Left Back,93,Mali,4930,['a02468c4-675c-4935-a12f-b6453d89f973'],26,,,,,,,,,,,,,,,,,,Mali,4930,00:02:26.574,Pass,
,,,,,,,,,,,,,2.115499,,,,,,,,,,,,89e3861b-3194-48d2-88d4-109cd32ccf80,1491,,"[25.0, 9.1]",3920417,47,,,,1.610775,,Left Foot,,,,"[23.7, 41.6]",Ground Pass,,32.52599,,,Boubakar Kouyate,23331.0,,,,,,,2,From Throw In,Sikou Niakate,7295.0,Left Center Back,93,Mali,4930,['4378ac03-6aef-4fcb-b537-6915811900dc'],29,,,,,,,,,,,,,,,,,,Mali,4930,00:02:29.251,Pass,
,,,,,,,,,,,,,1.169149,,,,,,,,,,,,33fe1e0a-39d1-4293-a6c6-4656fd4232f6,1494,,"[29.5, 48.1]",3920417,47,,,,-1.1150225,,Right Foot,,,,"[39.5, 27.7]",Ground Pass,,22.719154,,,Yves Bissouma,4385.0,,,,,,,2,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,93,Mali,4930,['3803f93d-af93-4f65-a6c2-563a002e8214'],34,,,,,,,,,,,,,,,,,,Mali,4930,00:02:34.968,Pass,
,,,,,,,,,,,,,3.275326,,,,,,,,,,,,f39f2f36-112a-4490-ad14-b1a8693a2276,1497,,"[43.2, 38.9]",3920417,47,,,,0.21735121,,Right Foot,,,,"[107.5, 53.1]",High Pass,,65.8493,Incomplete,,Fousseni Diabaté,3710.0,,,,,,,2,From Throw In,Yves Bissouma,4385.0,Left Defensive Midfield,93,Mali,4930,"['da890bf7-b904-403a-972b-355abeb79c17', 'efc886fa-289a-4abf-a26d-8698dbfbb5c5']",37,,,,,,,,,,,,,,,,,,Mali,4930,00:02:37.836,Pass,
,,,,,,,,,,,,,3.097546,,,,,,,,,,,,ed824c3f-3730-40e8-bc63-4b12be770d66,1500,,"[14.4, 41.3]",3920417,48,True,,,0.2799498,,Right Foot,,,,"[86.4, 62.0]",High Pass,,74.91656,Incomplete,,Muzeu Bethuel,389319.0,,,,,,,2,From Throw In,Lloyd Junior Kazapua,125324.0,Goalkeeper,93,Mali,4930,"['9ecc0931-12b6-41a5-925a-464363b3279d', 'd1a0cb4d-ccff-4d73-a020-4bfafbfef034']",1,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:01.644,Pass,
,,,,,,,,,,,,,0.977698,,,,,,,,,,,,d1a0cb4d-ccff-4d73-a020-4bfafbfef034,1503,,"[33.7, 18.1]",3920417,48,,,True,1.2105253,,,,,,"[39.2, 32.7]",High Pass,,15.601603,,,Aliou Dieng,67714.0,,,,,,Recovery,2,From Throw In,Moussa Diarra,32952.0,Left Back,93,Mali,4930,"['acdee26a-e327-43b4-9028-65dacd6b3819', 'ed824c3f-3730-40e8-bc63-4b12be770d66', 'e7a6d94f-b2ae-423e-89f9-6f535c74577c']",4,,,,,,,,,,,,,,,,,,Mali,4930,00:03:04.741,Pass,True
,,,,,,,,,,,,,0.417031,,,,,,,,,,,,1c9a3bb0-108d-43c0-9b52-235ad002f7b4,1506,,"[38.6, 33.6]",3920417,48,,,,-0.21765062,,Right Foot,,,,"[49.0, 31.3]",Low Pass,,10.651291,,,Youssoufou Niakaté,51750.0,,,,,,,2,From Throw In,Aliou Dieng,67714.0,Right Defensive Midfield,93,Mali,4930,['3f949506-8269-43ea-8bca-9c4531ca3f33'],5,,,,,,,,,,,,,,,,,,Mali,4930,00:03:05.926,Pass,
,,,,,,,,,,,,,0.333927,,,,,,,,,,,,efe60bba-3af1-47c6-885d-b71d6badb2f2,1514,,"[79.2, 53.4]",3920417,48,,,,1.8105395,,Right Foot,,,,"[78.1, 57.9]",Ground Pass,,4.632494,,,Muzeu Bethuel,389319.0,,,,,,,2,Regular Play,Prins Menelik Tjiueza,103803.0,Right Center Midfield,94,Namibia,4980,"['fa41cc26-6a1d-4d23-898d-fd6d8a3d9e45', '0e474489-d3d2-42e9-885a-b3c87c745dbd']",8,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:08.336,Pass,True
,,,,,,,,,,,,,0.999999,,,,,,,,,,,,3377ef40-745e-4378-bdef-076bd944ad0c,1517,,"[77.0, 56.0]",3920417,48,,,,-1.5022345,,Right Foot,,,,"[78.6, 32.7]",Ground Pass,,23.354872,,,Ngero Kaanjuka Katua,389316.0,,,,,,,2,Regular Play,Muzeu Bethuel,389319.0,Right Midfield,94,Namibia,4980,['a89c96e5-5f20-4caf-8ae9-f0330e371cd6'],10,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:10.658,Pass,
,,,,,,,,,,,,,0.697572,,,,,,,,,,,,9c332915-72ca-4ab3-966d-68770a61e5cf,1520,,"[79.2, 32.1]",3920417,48,,,,-0.6883588,,Left Foot,,,,"[85.4, 27.0]",Ground Pass,,8.028076,,,Deon Hotto Kavendji,64612.0,,,,,,,2,Regular Play,Ngero Kaanjuka Katua,389316.0,Left Center Midfield,94,Namibia,4980,['b4fc0930-a887-429c-9ab2-c222e7bab184'],11,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:11.733,Pass,
,,,,,,,,,,,,,0.57727,,,,,,,,,,,,d5712f92-da85-4a2e-896e-559e6cbb5c66,1523,,"[84.8, 24.6]",3920417,48,,,,-2.0634813,,Left Foot,,,,"[79.7, 15.1]",Ground Pass,,10.782393,,,Ngero Kaanjuka Katua,389316.0,,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Left Midfield,94,Namibia,4980,['9571346f-ac7c-4227-9682-3e799bbe340f'],13,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:13.072,Pass,
,,,,,,,,,,,,,1.36,,,,,,,,,,,,4d30d58a-7a95-4a71-95eb-027c30c7c4e1,1526,,"[71.4, 25.9]",3920417,48,,,,-2.582442,,Left Foot,,,,"[55.1, 15.7]",Ground Pass,,19.228365,,,Lubeni Haukongo,135004.0,,,,,,,2,Regular Play,Ngero Kaanjuka Katua,389316.0,Left Center Midfield,94,Namibia,4980,['d889dd54-04db-4d6a-ab64-e17e10e4d0ca'],18,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:18.529,Pass,
,,,,,,,,,,,,,2.48,,,,,,,,,,,,7306452b-f124-4347-b43c-2fc3b4b31ee2,1529,,"[52.8, 17.6]",3920417,48,,,,2.3646688,,Left Foot,,,,"[29.0, 41.0]",Ground Pass,,33.37664,,,Lloyd Junior Kazapua,125324.0,,,,,,,2,Regular Play,Lubeni Haukongo,135004.0,Left Center Back,94,Namibia,4980,['d724ca9c-2d96-405f-9b19-8242c83a0847'],21,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:21.152,Pass,
,,,,,,,,,,,,,3.438364,,,,,,,,,,,,0effad7d-beb4-4be1-94f8-0b45cac338b9,1532,,"[32.9, 40.1]",3920417,48,,,,-0.3612671,,Right Foot,,,,"[94.3, 16.9]",High Pass,,65.63688,Incomplete,,Deon Hotto Kavendji,64612.0,,,,,,,2,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,94,Namibia,4980,"['6a969862-999f-4821-814e-a3d88087232b', '040481df-2e60-4345-913d-6fb373c10a1f']",25,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:25.090,Pass,
,,,,,,,,,,,,,0.160282,,,,,,,,,,,,8bb753ec-ae55-498c-8627-8fe468ef7ff1,1539,,"[9.2, 71.7]",3920417,48,,,,0.2730087,,Right Foot,,,,"[11.7, 72.4]",Ground Pass,,2.596151,Incomplete,,Hamari Traoré,3248.0,,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,94,Namibia,4980,"['c0c6a4a3-6a71-4a40-aee8-8fe0fe432529', '5cb390d5-dd75-4ca4-9b65-1392fd0959c7', 'ab5dae11-f7bc-4fea-8dab-8c529edc98c8']",33,,,,,,,,,,,,,,,,,,Mali,4930,00:03:33.414,Pass,True
,,,,,,,,,,,,,2.327576,,,,,,,,,,,,7cb604c5-05a5-4c2c-9f80-3a5a47e1a7b7,1542,,"[27.6, 80.0]",3920417,48,,,,-0.19555168,,,,,,"[58.9, 73.8]",High Pass,,31.90815,Incomplete,,Fousseni Diabaté,3710.0,,,,,,Throw-in,2,From Throw In,Hamari Traoré,3248.0,Right Back,95,Mali,4930,"['c20566d6-bfba-4cd6-98d5-4deea7c7ec8e', '2ea08e7a-5850-4ccd-ab69-72a4fc6e1075']",56,,,,,,,,,,,,,,,,,,Mali,4930,00:03:56.143,Pass,
,,,,,,,,,,,,,3.403562,,,,,,,,,,,,c20566d6-bfba-4cd6-98d5-4deea7c7ec8e,1544,,"[61.2, 6.3]",3920417,48,,,,0.044415217,,Left Foot,,,,"[101.7, 8.1]",High Pass,,40.53998,Incomplete,,Peter Shalulile,65723.0,,,,,,Interception,2,From Throw In,Aprocious Petrus,136406.0,Center Defensive Midfield,95,Mali,4930,"['22033e76-43a2-417e-a4b6-573fc3984521', '7cb604c5-05a5-4c2c-9f80-3a5a47e1a7b7', 'd97daace-89d0-413d-aebd-3d7313b3fb4a']",58,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:58.471,Pass,
,,,,,,,,,,,,,2.093797,,,,,,,,,,,,b405771d-244a-4b04-a7f5-b11752666269,1548,,"[95.8, 0.1]",3920417,49,,,,0.51748776,,,,,,"[115.3, 11.2]",Low Pass,,22.437914,,,Peter Shalulile,65723.0,,,,,,Throw-in,2,From Throw In,Riaan Hanamub,65555.0,Left Back,96,Namibia,4980,['3ee17caf-a31b-4b42-a0aa-8301c20ccc29'],20,,,,,,,,,,,,,,,,,,Namibia,4980,00:04:20.710,Pass,
,,,,,,,,,,,,,0.83119,,,,,,,,,,,,103a366f-bb3b-4ff0-a8ae-6fc28ed02459,1552,,"[15.1, 80.0]",3920417,49,,,,-1.0059915,,,,,,"[21.5, 69.9]",Low Pass,,11.957006,,,Aliou Dieng,67714.0,,,,,,Throw-in,2,From Throw In,Hamari Traoré,3248.0,Right Back,97,Mali,4930,['62b8ba75-ce3f-49b1-a7e5-0ee634363f54'],36,,,,,,,,,,,,,,,,,,Mali,4930,00:04:36.013,Pass,
