50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a2c4b09-53c0-4c13-bf7a-d02e1097b6d3,2369,,"[36.5, 64.0]",3920406,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,117,Tanzania,4953,['0856fc17-4894-45bc-b97e-17113f555968'],35,,,,,,,,,,,,,,,,,Tanzania,4953,00:22:35.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e274272d-0e81-4fc9-96e9-11dadc27df28,2372,,"[25.5, 31.6]",3920406,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,117,Tanzania,4953,['36ba9e36-5506-4671-81e3-d1fdc470f60b'],38,,,,,,,,,,,,,,,,,Tanzania,4953,00:22:38.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e6043e-e029-48d4-8188-7e02326cd474,2375,,"[50.1, 6.1]",3920406,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,117,Tanzania,4953,['5926c919-04b2-46c9-93ab-5e845000af20'],42,,,,,,,,,,,,,,,,,Tanzania,4953,00:22:42.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,35687e9c-e2b8-4839-9eeb-e8876c04ab6d,2378,,"[49.5, 22.2]",3920406,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mzamiru Yassin,105769.0,Left Defensive Midfield,117,Tanzania,4953,['d543cba8-defb-4de4-acf1-5ca5dfedd426'],43,,,,,,,,,,,,,,,,,Tanzania,4953,00:22:43.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b1a9a9ac-3d7d-48aa-a0b6-a176102f01c4,2380,,"[46.3, 4.9]",3920406,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,117,Tanzania,4953,['15f329f8-c5d0-449a-836f-2906abbfa973'],45,,,,,,,,,,,,,,,,,Tanzania,4953,00:22:45.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d32cb5e-d5d7-4228-b510-8e8d4ee52c61,2383,,"[44.8, 18.4]",3920406,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mzamiru Yassin,105769.0,Left Defensive Midfield,117,Tanzania,4953,['081014e4-c109-4a9b-92c9-ea55a26abce5'],46,,,,,,,,,,,,,,,,,Tanzania,4953,00:22:46.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f67f18d-c534-487d-97bf-5c1315f352b3,2386,,"[14.9, 31.4]",3920406,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aishi Manula,103262.0,Goalkeeper,117,Tanzania,4953,['2e5778ed-e150-4aaa-aee4-f97de24c0a62'],50,,,,,,,,,,,,,,,,,Tanzania,4953,00:22:50.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fdf1b138-bb1d-4dee-9971-aba88e5ba8c3,2389,,"[28.0, 60.0]",3920406,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,117,Tanzania,4953,['7e561f33-2876-4744-99cd-762fe4b42d20'],54,,,,,,,,,,,,,,,,,Tanzania,4953,00:22:54.214,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7579e00b-5064-43f0-83d5-f0cc6dac0d62,2392,,"[98.2, 67.0]",3920406,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Happygod Msuva,103270.0,Right Wing,117,Tanzania,4953,['05be6e51-07b3-4e33-a977-27f93425b75a'],2,,,,,,,,,,,,,,,,,Tanzania,4953,00:23:02.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,669f2daf-372b-40d3-b228-7f94861773b0,2395,,"[21.7, 19.3]",3920406,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frankie Musonda,47979.0,Left Center Back,118,Zambia,4963,['11cc134f-2f9c-4ff2-a5a7-8261d115e201'],11,,,,,,,,,,,,,,,,,Zambia,4963,00:23:11.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,47adf226-ee2b-47c3-ab3f-befabf67c245,2397,,"[32.9, 4.5]",3920406,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lubambo Musonda,23420.0,Left Back,118,Zambia,4963,['160294ef-5ca7-4da5-b323-cf84c2b559dd'],15,,,,,,,,,,,,,,,,,Zambia,4963,00:23:15.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,472503d6-c109-432c-af0c-a624ced9052c,2400,,"[2.8, 27.8]",3920406,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tresford Lawrence Mulenga,389156.0,Goalkeeper,118,Zambia,4963,['3bb20cd1-d4b1-4c67-96bf-478c10964df3'],18,,,,,,,,,,,,,,,,,Zambia,4963,00:23:18.082,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,8e0bcf52-eb9d-47eb-ae42-851be35732bf,2404,,"[42.5, 19.5]",3920406,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patson Daka,8785.0,Left Center Forward,118,Zambia,4963,['ada073ee-a161-4649-8bf1-3b0c60f80f45'],23,,,,,,,,,,,,,,,,,Zambia,4963,00:23:23.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b63fc2c4-00ff-4a4a-bdd0-fc15b38bfb2b,2410,,"[72.8, 40.2]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mudathiri Yahya,136057.0,Right Defensive Midfield,119,Tanzania,4953,['e793f2d2-544f-4acd-808c-1813296488bf'],27,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:27.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d06740c1-5bbf-4ec7-acfa-a7507a5ec9ca,2412,,"[76.4, 12.3]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,119,Tanzania,4953,['7df17624-4db0-4eed-827f-e7d6264e8b4d'],29,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:29.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f134a644-fc2f-4e1b-a183-549b24660d75,2415,,"[57.3, 23.9]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,119,Tanzania,4953,['2601ed44-a48a-4952-a1be-12f8cd465629'],34,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:34.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e842d0b5-4a8a-4ca8-831c-f47f0ac5dd3d,2418,,"[49.2, 59.7]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,119,Tanzania,4953,['25211147-9b43-46bb-8eae-4a0e15a19a45'],37,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:37.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3a37851-e92c-4e37-bfa7-4bee6fb498cc,2421,,"[42.3, 27.7]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,119,Tanzania,4953,['4282cabb-46c7-4005-98e6-ccf9ecd1c997'],40,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:40.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d1b47513-59d1-47bb-b83d-7c2a398f70a2,2424,,"[57.7, 8.9]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,119,Tanzania,4953,['cb4e456a-1d4b-4ec3-bda4-93ef8004101e'],42,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:42.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2fb02e80-9ade-462e-85db-1b349cc5df9e,2426,,"[59.6, 20.8]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mudathiri Yahya,136057.0,Right Defensive Midfield,119,Tanzania,4953,['8954a507-b4bd-4887-ab1e-cce55ce36944'],43,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:43.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5a93f7-8c31-4e92-ba65-2b70ef23c567,2430,,"[66.4, 3.0]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mbwana Ally Samatta,16548.0,Left Wing,119,Tanzania,4953,['e0719154-316e-4943-b21e-a3480c026b83'],46,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:46.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5db0b066-53aa-4d3d-8836-8ad576bff26f,2434,,"[47.5, 2.5]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,119,Tanzania,4953,['ea584385-e04f-4e68-b25b-19f1ac2fead1'],48,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:48.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,831eecfd-33a4-459a-8121-7af61a81bece,2438,,"[10.3, 19.0]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aishi Manula,103262.0,Goalkeeper,119,Tanzania,4953,"['f2e4be8e-2fda-4e73-9e8f-7379b389d7c2', '49eaed84-9868-4480-b338-f59c9a19c26d']",52,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:52.920,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7977ef27-d5bf-4a52-aedd-c2c8bd065c90,2441,,"[61.8, 32.6]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charles M'Mombwa,80307.0,Center Forward,119,Tanzania,4953,['93398419-82e5-4a14-aeea-1178c5be44d4'],55,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:55.899,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e4f21091-06d1-4d4e-8197-1878aeb9de75,2444,,"[81.0, 52.8]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patson Daka,8785.0,Left Center Forward,119,Tanzania,4953,['a502d774-00a0-4594-b3e8-320d9f3ec978'],57,,,,,,,,,,,,,,,,,Zambia,4963,00:24:57.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,599350ad-a3a1-4b3d-9ea0-aacf04993a9c,2449,,"[53.5, 28.2]",3920406,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Morice Michael Abraham,138493.0,Center Attacking Midfield,119,Tanzania,4953,"['a2d388cc-0233-4514-89a3-3269f0a7b9b6', '194d6efc-3bb8-40bb-b634-f693fef7a9e1']",59,,,,,,,,,,,,,,,,,Tanzania,4953,00:24:59.746,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,eaf4252e-e238-4353-87b8-de54000985e4,2451,,"[46.3, 30.9]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mudathiri Yahya,136057.0,Left Defensive Midfield,119,Tanzania,4953,['c8076e84-6a52-4545-92fc-ea2e269acba2'],0,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:00.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed67e98-39ec-4452-8599-b5dc351b78e4,2453,,"[46.6, 10.5]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,119,Tanzania,4953,['801a5ead-ffc3-43d1-ba45-65cec8c1d189'],1,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:01.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,94bc0b8a-d364-44c1-9bad-a093d30a746b,2456,,"[61.9, 2.3]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mbwana Ally Samatta,16548.0,Left Wing,119,Tanzania,4953,['ad3e0679-641c-4894-9d08-be202b319ab3'],4,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:04.133,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,beb24268-7bbd-42c0-9645-c972f6d13fec,2459,,"[100.7, 28.6]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charles M'Mombwa,80307.0,Center Forward,119,Tanzania,4953,['4fc107ed-b5de-45d9-b8b6-ccf0ffd409c4'],11,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:11.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,af058856-2563-4d54-9881-271a529fa3c0,2462,,"[21.1, 19.8]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frankie Musonda,47979.0,Left Center Back,120,Zambia,4963,['698b1fed-978d-457f-98e5-88d603fbb524'],21,,,,,,,,,,,,,,,,,Zambia,4963,00:25:21.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,05101521-1830-4918-9d11-af13b6d6c78b,2464,,"[11.2, 40.5]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tresford Lawrence Mulenga,389156.0,Goalkeeper,120,Zambia,4963,['74598228-b92e-4a23-a8aa-118007195e7e'],29,,,,,,,,,,,,,,,,,Zambia,4963,00:25:29.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d1477b39-d895-4446-954b-890e87a8bbd9,2467,,"[22.9, 18.4]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frankie Musonda,47979.0,Left Center Back,120,Zambia,4963,['2d5a9639-0ca4-499d-be67-19cffb533d62'],33,,,,,,,,,,,,,,,,,Zambia,4963,00:25:33.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20eaec7f-b31b-4c2d-a102-3bc496e25225,2470,,"[12.9, 38.8]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tresford Lawrence Mulenga,389156.0,Goalkeeper,120,Zambia,4963,['733ac375-e677-4661-ba39-4c953658be27'],36,,,,,,,,,,,,,,,,,Zambia,4963,00:25:36.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2405fc55-0282-4082-a2f7-9c9d4a7870cb,2474,,"[16.5, 63.6]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stopilla Sunzu,23203.0,Right Center Back,120,Zambia,4963,['c9d76cf3-edc2-48e3-92bd-84e15fe34dd8'],40,,,,,,,,,,,,,,,,,Zambia,4963,00:25:40.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,91b8fd20-cc84-4b58-b0e7-23afbafb047c,2478,,"[44.7, 54.2]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fashion Sakala,23708.0,Right Center Forward,120,Zambia,4963,"['47fab944-b36d-44c7-a263-5c1516ffbb03', '0d897fdc-6f2a-4a66-92a5-b7cec3ee1f68']",45,,,,,,,,,,,,,,,,,Zambia,4963,00:25:45.282,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,e8bf589d-adf8-4110-8d00-7c762afe5656,2481,,"[42.5, 75.7]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benedict Chepeshi,108280.0,Right Back,120,Zambia,4963,['4d475c7b-8d8e-4e4b-97e5-fd0ecc27c176'],47,,,,,,,,,,,,,,,,,Zambia,4963,00:25:47.158,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,9a68b489-fbc3-4a85-9064-9847fb144d68,2485,,"[92.9, 52.5]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patson Daka,8785.0,Left Center Forward,120,Zambia,4963,['f1ad5a96-5834-4a51-b023-89b656cac3b8'],51,,,,,,,,,,,,,,,,,Zambia,4963,00:25:51.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0956b9af-efea-49bc-94fd-034b63d9b0bf,2487,,"[38.0, 11.5]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,121,Tanzania,4953,['a5cec3d9-be79-44aa-8403-ac427abd5130'],52,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:52.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5330e97d-7646-4e02-bb6a-efb790c75676,2491,,"[54.3, 18.4]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morice Michael Abraham,138493.0,Center Attacking Midfield,121,Tanzania,4953,['330208e2-41c8-4edd-9fc1-08ecf2398418'],57,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:57.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc4e4128-f4d1-428f-9d5b-f75cc67e40a1,2494,,"[44.4, 19.8]",3920406,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mudathiri Yahya,136057.0,Left Defensive Midfield,121,Tanzania,4953,['c31e89c4-7d77-49b9-b955-d22325121861'],59,,,,,,,,,,,,,,,,,Tanzania,4953,00:25:59.486,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,4da981ab-4f8c-49b9-b739-9d5255ee8383,2497,,"[44.4, 27.9]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mzamiru Yassin,105769.0,Right Defensive Midfield,121,Tanzania,4953,['99927520-80ea-4d31-be4c-4ba364643722'],0,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:00.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a78c0d9c-b659-4845-b894-52f7ef0e3e41,2505,,"[44.9, 6.5]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,121,Tanzania,4953,['54808fde-a032-4fd1-86bc-2aeb536569fe'],5,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:05.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ef2797c3-74ba-43a8-bc2b-1f5000d25c03,2508,,"[48.4, 16.2]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morice Michael Abraham,138493.0,Center Attacking Midfield,121,Tanzania,4953,['79592d7b-d14c-48ca-9a64-b147aa7522ae'],8,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:08.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,84bb504e-c0ba-4fa3-8826-a2150dc079e1,2511,,"[44.0, 23.8]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mudathiri Yahya,136057.0,Left Defensive Midfield,121,Tanzania,4953,['1db8db07-4db8-489e-aa01-5ff17cfeea30'],9,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:09.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3ca98d-054d-4c95-b4f0-a7fc4434c92d,2514,,"[51.3, 41.5]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mzamiru Yassin,105769.0,Right Defensive Midfield,121,Tanzania,4953,['975f26e0-1a27-4de9-b752-80e4cb3dd72a'],11,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:11.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e89174-80d8-4c89-97d4-1aeb5e60ab45,2518,,"[55.6, 69.5]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,121,Tanzania,4953,['928c37dd-5b23-4f12-bd0a-db10d99787aa'],15,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:15.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0b54348e-02f3-497d-8740-cc708bcfe1c5,2521,,"[66.2, 77.7]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Happygod Msuva,103270.0,Right Wing,121,Tanzania,4953,['ea3f8489-7943-43ca-8a9b-b27ce7fe61fb'],16,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:16.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,117ab1b1-7957-421b-a520-9c8ddd263494,2525,,"[82.5, 63.6]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles M'Mombwa,80307.0,Center Forward,121,Tanzania,4953,['fc20779d-2887-4798-9af5-2293a1979736'],19,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:19.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d292a294-2403-4bee-8604-b6cd8ec4b532,2527,,"[85.8, 61.4]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Happygod Msuva,103270.0,Right Wing,121,Tanzania,4953,['8b1f039f-7b18-4d8e-849e-a4b9fcab63f7'],20,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:20.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a9ff4df-9e54-4121-bfff-4c29a7a1d023,2530,,"[97.5, 37.4]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morice Michael Abraham,138493.0,Center Attacking Midfield,121,Tanzania,4953,['c77b2a99-9552-4653-bd38-72592d385cb8'],23,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:23.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6318a55f-833d-4593-8a6b-86d31868196c,2534,,"[105.9, 11.5]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Morice Michael Abraham,138493.0,Center Attacking Midfield,122,Tanzania,4953,['027ec497-6c19-45f7-8275-b334b155906e'],37,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:37.976,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f51d275a-c11d-4dce-b9ff-606383153bf7,2536,,"[100.5, 12.2]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mbwana Ally Samatta,16548.0,Left Wing,122,Tanzania,4953,['6e821999-86f9-4f0a-96f1-e1f7fab47722'],40,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:40.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b4922b1-5f2d-4fa8-a859-058590ca7f6c,2539,,"[115.8, 25.2]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Morice Michael Abraham,138493.0,Center Attacking Midfield,122,Tanzania,4953,['558ee751-3750-41b7-b1da-11055ce9763f'],43,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:43.983,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,da660937-b3b1-4bab-8e6e-579f43a60af0,2541,,"[109.9, 37.0]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Simon Happygod Msuva,103270.0,Right Wing,122,Tanzania,4953,['4e2b4f1c-1925-4177-b7f9-8477ecf22aba'],44,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:44.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d4cb5b-8b05-48cc-8971-cec2b1848096,2550,,"[105.5, 19.3]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Morice Michael Abraham,138493.0,Center Attacking Midfield,122,Tanzania,4953,['152ba62e-287f-4359-ba84-7128dc129191'],55,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:55.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6c4af6f0-85ae-4ccd-b0ea-77e9a46c254f,2553,,"[96.2, 21.5]",3920406,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mbwana Ally Samatta,16548.0,Left Wing,122,Tanzania,4953,['a0616d02-d108-41f1-8033-c43179786e24'],57,,,,,,,,,,,,,,,,,Tanzania,4953,00:26:57.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e32cfa89-291c-417f-8a31-18060e24e35a,2557,,"[82.7, 61.6]",3920406,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lusajo Mwaikenda,136596.0,Right Back,122,Tanzania,4953,['ff3ccf4d-96cd-4730-99f0-316a461a0044'],1,,,,,,,,,,,,,,,,,Tanzania,4953,00:27:01.783,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e0add2a1-9159-476e-9608-ff3cf7427531,2560,,"[110.0, 37.0]",3920406,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mbwana Ally Samatta,16548.0,Left Wing,122,Tanzania,4953,['32e6f92b-369c-45db-b526-74ecdba76c2e'],4,,,,,,,,,,,,,,,,,Tanzania,4953,00:27:04.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a428409f-9ee3-4dc1-ab3b-3c40def23e16,2565,,"[23.9, 27.9]",3920406,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emmanuel Justine Rabby Banda,23260.0,Center Defensive Midfield,122,Tanzania,4953,"['31487538-1cfc-46ee-845b-9bdefa87bd89', '4e5d4633-7943-435d-b5d3-fd55b3e2d53d']",8,,,,,,,,,,,,,,,,,Zambia,4963,00:27:08.241,Ball Receipt*,True
