50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f7ab1494-778e-4c84-bd2b-363a44a05d8b,1,,,3920408,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Equatorial Guinea,4992,,0,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 105765, 'name': 'Jesús Lázaro Owono Ngua Akeng'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 17618, 'name': 'Carlos Akapo Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 482851, 'name': 'Esteban Orozco Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 52324, 'name': 'Saúl Basilio Coco-Bassey Oubiña'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 105764, 'name': 'Basilio Ndong Owono Nchamaaa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 11}, {'player': {'id': 105942, 'name': 'Pablo Ganet Cómitre'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 34845, 'name': 'Federico Bikoro Akieme Nchama'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 30423, 'name': 'Ibán Salvador Edu'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 6}, {'player': {'id': 105762, 'name': 'José Antonio Miranda Boacho'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 23559, 'name': 'José Ndong Machín Dicombo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 13581, 'name': 'Emilio Nsue López'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Equatorial Guinea,4992,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fe6bcf31-5cc6-4ca7-8fe4-c44e37cdb212,2,,,3920408,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Equatorial Guinea,4992,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 36629, 'name': 'Yahia Fofana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 36539, 'name': 'Wilfried Stephane Singo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 9933, 'name': 'Willy Boly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 12}, {'player': {'id': 7713, 'name': 'Obite Evan Ndicka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 10039, 'name': 'Ghislain Konan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7023, 'name': 'Franck Yannick Kessié'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3017, 'name': 'Ibrahim Sangaré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 7791, 'name': 'Seko Fofana'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 212489, 'name': 'Oumar Diakité'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 12496, 'name': 'Christian Kouamé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 3013, 'name': 'Nicolas Pépé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Côte d'Ivoire,3374,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,208ccf73-2299-425b-b09f-79f69e9fc987,3,,,3920408,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Equatorial Guinea,4992,['053d6e63-a33b-468e-b7a6-e6124028fc96'],0,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,053d6e63-a33b-468e-b7a6-e6124028fc96,4,,,3920408,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Equatorial Guinea,4992,['208ccf73-2299-425b-b09f-79f69e9fc987'],0,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d6ae67a7-e283-4601-9c4c-872fd22556df,1293,,,3920408,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,82,Côte d'Ivoire,3374,['0df2e2c2-dcbd-4205-985d-d1312a98f63a'],0,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0df2e2c2-dcbd-4205-985d-d1312a98f63a,1294,,,3920408,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,82,Côte d'Ivoire,3374,['d6ae67a7-e283-4601-9c4c-872fd22556df'],0,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.965195,,,,,,,,,,,11383653-4fed-474b-a8fb-e6904d578990,5,,"[60.0, 40.0]",3920408,0,,,,,-2.82569,,Right Foot,,,"[34.3, 31.6]",,Ground Pass,,27.037937,,,,Saúl Basilio Coco-Bassey Oubiña,52324.0,,,,,,Kick Off,1,From Kick Off,Ibán Salvador Edu,30423.0,Right Midfield,2,Equatorial Guinea,4992,['21a9fb09-1c9c-4772-a00f-693f7aa9c12c'],0,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:00:00.340,Pass,
,,,,,,,,,,,,,,,,,0.147476,,,,,,,,,,,6a6f1c55-7045-4e00-84e9-8e8b7e9f64d8,8,,"[32.8, 32.0]",3920408,0,,,,,0.06241881,,Right Foot,,,"[39.2, 32.4]",,High Pass,,6.412488,,Incomplete,,,,,,,,,,1,From Kick Off,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,2,Equatorial Guinea,4992,['3a5fbea7-3ff6-45de-9806-1b5f3c3242a4'],3,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:00:03.783,Pass,
,,,,,,,,,,,,,,,,,3.179632,,,,,,,,,,,f373960a-cd42-40ff-92db-68a9ae9f3486,10,,"[28.1, 54.9]",3920408,0,,,,,0.30853546,,Right Foot,,,"[62.3, 65.8]",,High Pass,,35.894985,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Esteban Orozco Fernández,482851.0,Right Center Back,2,Equatorial Guinea,4992,['d80684a6-9195-4704-8308-94fa2a26402e'],7,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:00:07.150,Pass,
,,,,,,,,,,,,,,,,,1.519949,,,,,,,,,,,fffafcbc-9bcb-4085-ae86-55e086554882,14,,"[57.0, 16.3]",3920408,0,,,,,2.2296023,,Left Foot,,,"[49.8, 25.6]",,Ground Pass,,11.761377,,,,Franck Yannick Kessié,7023.0,,,,,,,1,Regular Play,Ghislain Konan,10039.0,Left Back,3,Côte d'Ivoire,3374,['fce019e5-b808-44c5-b99b-fbda4d9caa70'],12,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:12.172,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,ce55fa7e-8522-4c88-bd07-1c600cc79e50,17,,"[50.1, 28.2]",3920408,0,,,,,1.6654844,,Right Foot,,,"[46.7, 64.0]",,Ground Pass,,35.96109,,,,Wilfried Stephane Singo,36539.0,,,,,,,1,Regular Play,Franck Yannick Kessié,7023.0,Center Defensive Midfield,3,Côte d'Ivoire,3374,['3b703652-5255-48be-a6f1-3c0f6832f562'],14,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:14.971,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,81a196b2-0f4b-4f95-93f7-fdca9000b5bd,20,,"[50.1, 72.0]",3920408,0,,,,,0.65634835,,Right Foot,,,"[57.5, 77.7]",,Ground Pass,,9.340771,,,,Ibrahim Sangaré,3017.0,,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,3,Côte d'Ivoire,3374,['0439ae69-530c-4977-94ca-1b695e91822f'],18,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:18.331,Pass,
,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,79356715-425d-4a88-8488-6e7b6088539d,23,,"[57.3, 77.6]",3920408,0,,,,,-2.870114,,Right Foot,,,"[47.6, 74.9]",,Ground Pass,,10.068764,,,,Wilfried Stephane Singo,36539.0,,,,,,,1,Regular Play,Ibrahim Sangaré,3017.0,Right Center Midfield,3,Côte d'Ivoire,3374,['cf8b7a53-c0b3-412d-abe7-e4366b214bf1'],19,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:19.691,Pass,
,,,,,,,,,,,,,,,,,1.239998,,,,,,,,,,,4bbc6f80-99c6-431b-887c-f1f6e7ce401c,26,,"[48.3, 74.0]",3920408,0,,,,,-1.962151,,Right Foot,,,"[37.2, 47.1]",,Ground Pass,,29.100172,,,,Willy Boly,9933.0,,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,3,Côte d'Ivoire,3374,['c78c96be-f535-4b9e-8b9e-1fd5b3b254a5'],22,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:22.051,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,ce5819b6-0a8b-4436-9c3a-843e24c81724,29,,"[39.5, 42.3]",3920408,0,,,,,-1.0722791,,Right Foot,,,"[48.7, 25.4]",,Ground Pass,,19.241882,,,,Obite Evan Ndicka,7713.0,,,,,,,1,Regular Play,Willy Boly,9933.0,Right Center Back,3,Côte d'Ivoire,3374,['ff7d2542-77f4-4881-b158-5b4c291b5093'],24,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:24.571,Pass,
,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,a2700112-03f8-4001-adfc-4108a8e39091,32,,"[63.9, 20.7]",3920408,0,,,,,2.764813,,Left Foot,,,"[50.0, 26.2]",,Ground Pass,,14.948579,,,,Willy Boly,9933.0,,,,,,,1,Regular Play,Obite Evan Ndicka,7713.0,Left Center Back,3,Côte d'Ivoire,3374,['df81c8c4-61ac-46d5-840f-713af42c6d08'],30,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:30.571,Pass,
,,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,af44e097-4964-45da-bce5-ee1e556da902,35,,"[43.6, 26.2]",3920408,0,,,,,1.4584663,,Right Foot,,,"[47.3, 59.0]",,Ground Pass,,33.00803,,,,Wilfried Stephane Singo,36539.0,,,,,,,1,Regular Play,Willy Boly,9933.0,Right Center Back,3,Côte d'Ivoire,3374,['c384a6a9-e4f8-474c-91d5-1c6baeca9c20'],32,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:32.691,Pass,
,,,,,,,,,,,,,,,,,2.91999,,,,,,,,,,,be9cd177-7452-4a4e-bd69-49101b8933c9,38,,"[70.4, 57.3]",3920408,0,,,,,0.39030492,,Right Foot,,,"[103.7, 71.0]",,High Pass,,36.008053,,,,Oumar Diakité,212489.0,,,,,,,1,Regular Play,Wilfried Stephane Singo,36539.0,Right Back,3,Côte d'Ivoire,3374,['5a104fcf-40ca-4f69-8229-02f5f5aa3b86'],39,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:39.091,Pass,
,,,,,,,,,,,,,,,,,0.096786,,,,,,,,,,,275ce25d-db5d-4fdf-a473-b04a854f3204,41,,"[116.5, 69.9]",3920408,0,,,,,-1.2691773,,Right Foot,,,"[117.9, 65.4]",,High Pass,,4.7127485,,Incomplete,,Christian Kouamé,12496.0,,,,,,,1,Regular Play,Oumar Diakité,212489.0,Right Wing,3,Côte d'Ivoire,3374,"['f99628ce-9850-4047-b8ac-b44d5f87c090', '65859c44-5757-450a-8dd1-4418c1f0aacf']",43,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:00:43.411,Pass,
,,,,,,,,,,,,,,,,,5.279996,,,,,,,,,,,aa3f76c2-0ad2-40aa-8c0d-05e6763388d2,44,,"[120.0, 80.0]",3920408,1,,,,,-1.6923602,,Left Foot,,,"[110.3, 0.6]",,High Pass,True,79.99031,,Out,,Ibrahim Sangaré,3017.0,,,True,Inswinging,,Corner,1,From Corner,Nicolas Pépé,3013.0,Center Forward,4,Côte d'Ivoire,3374,['6c759336-7511-4d6b-ac8d-032a1dd3e3ad'],38,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:01:38.723,Pass,
,,,,,,,,,,,,,,,,,1.637288,,,,,,,,,,,e4a497f2-efd9-44d2-9c98-ccc203bd421d,46,,"[12.0, 80.0]",3920408,2,,,,,-0.16776305,,,,,"[36.8, 75.8]",,High Pass,,25.153131,,Incomplete,,Emilio Nsue López,13581.0,,,,,,Throw-in,1,From Throw In,Carlos Akapo Martínez,17618.0,Right Back,5,Equatorial Guinea,4992,"['065bb6f0-2189-4771-9a83-0055067b990b', '9f7825f0-3e7b-443e-aa1d-ab70158a1d56']",6,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:06.479,Pass,
,,,,,,,,,,,,,,,,,1.359951,,,,,,,,,,,9f7825f0-3e7b-443e-aa1d-ab70158a1d56,48,,"[83.3, 4.3]",3920408,2,,,,,1.5518112,,Head,,,"[83.6, 20.1]",,High Pass,,15.802848,,,,Seko Fofana,7791.0,,,,,,Interception,1,Regular Play,Ghislain Konan,10039.0,Left Back,6,Côte d'Ivoire,3374,"['49d777b9-3a0a-4e90-ba22-368540cb48eb', 'e4a497f2-efd9-44d2-9c98-ccc203bd421d']",8,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:08.116,Pass,
,,,,,,,,,,,,,,,,,1.199997,,,,,,,,,,,ce0a3d63-738f-4469-b471-be49d2691f23,51,,"[83.9, 20.9]",3920408,2,,,,,2.103006,,Right Foot,,,"[78.6, 29.9]",,Low Pass,,10.444615,,,,Franck Yannick Kessié,7023.0,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,6,Côte d'Ivoire,3374,['c2b9f049-eb77-47fe-b737-91a6de272819'],9,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:09.636,Pass,
,,,,,,,,,,,,,,,,,3.441636,,,,,,,,,,,b9a18104-a3cc-4cf4-a805-da264f296743,54,,"[78.6, 29.9]",3920408,2,,,,,0.4499966,,Right Foot,,,"[114.0, 47.0]",,High Pass,,39.31374,,Incomplete,,Oumar Diakité,212489.0,,,,,,,1,Regular Play,Franck Yannick Kessié,7023.0,Center Defensive Midfield,6,Côte d'Ivoire,3374,"['5b12ca2c-5443-4ec0-a554-2915f7f6b119', '5b5e3b6d-e542-4ae2-bfe7-b4f72e3410fa']",11,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:11.076,Pass,
,,,,,,,,,,,,,,,,,3.455287,,,,,,,,,,,58128b05-3798-4586-9a6c-f958a7354641,58,,"[15.3, 41.6]",3920408,2,,,,,0.43478024,,Right Foot,,,"[68.7, 66.4]",,High Pass,,58.87784,,Incomplete,,Emilio Nsue López,13581.0,,,,,,,1,Regular Play,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,6,Côte d'Ivoire,3374,"['10170c4e-4cd2-435d-a4e8-4c2637567c43', '6348908f-bb4e-42e1-b8b6-b57f02adcff8']",32,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:32.317,Pass,
,,,,,,,,,,,,,,,,,1.911243,,,,,,,,,,,e5ce8744-1d4e-4847-bd68-42cda97ebbdf,61,,"[62.2, 75.3]",3920408,2,,,,,0.14562838,,Right Foot,,,"[84.7, 78.6]",,Low Pass,,22.740713,,Out,,Emilio Nsue López,13581.0,,,,,,Recovery,1,Regular Play,Carlos Akapo Martínez,17618.0,Right Back,6,Côte d'Ivoire,3374,['f4f913fe-3346-4ea9-8599-be9c834f6b38'],37,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:37.609,Pass,
,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,21009f08-71c8-4bed-83f8-37778f3d6470,63,,"[36.5, 0.1]",3920408,2,,,,,2.1260595,,,,,"[29.8, 10.9]",,Low Pass,,12.709445,,,,Obite Evan Ndicka,7713.0,,,,,,Throw-in,1,From Throw In,Ghislain Konan,10039.0,Left Back,7,Côte d'Ivoire,3374,['a699ce4c-70c7-490c-ad61-4cb1f0a9c989'],52,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:52.945,Pass,
,,,,,,,,,,,,,,,,,2.811928,,,,,,,,,,,cb9d0e32-76d8-44d0-a1e4-d675639707f0,66,,"[29.8, 7.0]",3920408,2,,,,,0.5539973,,Left Foot,,,"[63.1, 27.6]",,High Pass,,39.156734,,Incomplete,,Nicolas Pépé,3013.0,,,,,,,1,From Throw In,Obite Evan Ndicka,7713.0,Left Center Back,7,Côte d'Ivoire,3374,"['61910dd8-de6e-4a9b-847a-6e26130d303f', '83c3b9fa-6627-47c4-bdd6-ea5dad17b673']",53,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:02:53.825,Pass,
,,,,,,,,,,,,,,,,,0.818239,,,,,,,,,,,61910dd8-de6e-4a9b-847a-6e26130d303f,68,,"[57.0, 52.5]",3920408,2,,,,,0.4535977,,Head,,,"[65.0, 56.4]",,High Pass,,8.9,,Incomplete,,José Ndong Machín Dicombo,23559.0,,,,,,Recovery,1,From Throw In,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,7,Côte d'Ivoire,3374,"['cb9d0e32-76d8-44d0-a1e4-d675639707f0', 'b3faad53-2383-4e6f-8f8b-d76e98cdb942', '530bb43f-e086-45e4-9d22-f7420fef206f']",56,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:56.637,Pass,
,,,,,,,,,,,,,,,,,2.479999,,,,,,,,,,,51f0d814-2f93-4a25-bd10-cb51028d4ade,78,,"[48.3, 22.3]",3920408,3,,True,,,1.9059689,,Right Foot,,,"[35.9, 57.9]",,Ground Pass,,37.697746,,,,Wilfried Stephane Singo,36539.0,,,,,,Free Kick,1,From Free Kick,Franck Yannick Kessié,7023.0,Center Defensive Midfield,8,Côte d'Ivoire,3374,['d45ab407-f345-4cba-b6ea-bc350af90982'],11,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:11.015,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,2508b773-29f1-453c-ae5d-b5c9a07aa5ac,80,,"[40.9, 63.2]",3920408,3,,,,,0.80344677,,Right Foot,,,"[54.5, 77.3]",,Ground Pass,,19.590048,,,,Oumar Diakité,212489.0,,,,,,,1,From Free Kick,Wilfried Stephane Singo,36539.0,Right Back,8,Côte d'Ivoire,3374,['ae2c0bae-0404-49e4-8e94-dfbddcb2a290'],14,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:14.261,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,019f2001-51d4-41c4-ad43-942d63e80948,83,,"[54.7, 75.2]",3920408,3,,,,,-1.2460784,,Right Foot,,,"[58.1, 65.1]",,Ground Pass,,10.656922,,,,Franck Yannick Kessié,7023.0,,,,,,,1,From Free Kick,Oumar Diakité,212489.0,Right Wing,8,Côte d'Ivoire,3374,['cf66d048-c0b5-405a-a9b6-49efd4a058f0'],17,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:17.781,Pass,
,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,8b4fe847-5f1a-42e8-bae0-bb7b8a7a4475,86,,"[56.4, 63.8]",3920408,3,,,,,2.568465,,Left Foot,,,"[42.3, 72.9]",,Ground Pass,,16.781538,,,,Wilfried Stephane Singo,36539.0,,,,,,,1,From Free Kick,Franck Yannick Kessié,7023.0,Center Defensive Midfield,8,Côte d'Ivoire,3374,['eb6851bd-7444-47ee-8e4c-967c6e45d0ba'],18,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:18.661,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,1b9420b2-e531-4ba8-b4f4-c42ab865b81c,89,,"[42.6, 70.1]",3920408,3,,,,,-2.0745459,,Right Foot,,,"[35.6, 57.4]",,Ground Pass,,14.501379,,,,Willy Boly,9933.0,,,,,,,1,From Free Kick,Wilfried Stephane Singo,36539.0,Right Back,8,Côte d'Ivoire,3374,['3c9c3d9e-3147-4ba8-a009-c98735df47ab'],22,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:22.061,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,0c5280f6-2615-4aac-a64b-652a92c8d8a4,92,,"[40.4, 53.7]",3920408,3,,,,,-1.6214287,,Right Foot,,,"[38.9, 24.1]",,Ground Pass,,29.637983,,,,Obite Evan Ndicka,7713.0,,,,,,,1,From Free Kick,Willy Boly,9933.0,Right Center Back,8,Côte d'Ivoire,3374,['af9f91d8-7d9c-46f5-8c9f-c18b2a0846c6'],24,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:24.941,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,c55de6c7-501e-4a2a-9a9a-9aecd3a74008,95,,"[41.7, 21.0]",3920408,3,,,,,-0.9609313,,Left Foot,,,"[52.6, 5.4]",,Ground Pass,,19.030764,,,,Ghislain Konan,10039.0,,,,,,,1,From Free Kick,Obite Evan Ndicka,7713.0,Left Center Back,8,Côte d'Ivoire,3374,['210f4470-2005-426b-b34b-4e6c344e1a1f'],27,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:27.861,Pass,
,,,,,,,,,,,,,,,,,2.399993,,,,,,,,,,,52850744-60a2-49c9-a259-1e4480e5c67e,102,,"[85.3, 14.1]",3920408,3,,,,,1.3299865,,Left Foot,,,"[96.4, 59.3]",,High Pass,,46.54299,,,,Oumar Diakité,212489.0,,,True,,,,1,From Free Kick,Ghislain Konan,10039.0,Left Back,8,Côte d'Ivoire,3374,['48207fdd-45a4-49b3-8956-aad61d42dbf9'],34,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:34.661,Pass,
,,,,,,,,,,,,,,,,,1.279998,,,,,,,,,,,c36c459c-7dfd-4fa4-8b37-5cf15b4d87fe,105,,"[96.4, 58.7]",3920408,3,,,,,-0.26299474,,Right Foot,,,"[109.4, 55.2]",,Ground Pass,,13.462912,,,,Ibrahim Sangaré,3017.0,,,,,,,1,From Free Kick,Oumar Diakité,212489.0,Right Wing,8,Côte d'Ivoire,3374,['f4ec6507-4cf0-49c6-a929-aeefc7f71ff8'],38,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:38.061,Pass,
,,,,,,,,,,,,,,,,,0.033155,,,,,,,,,,,7a57214b-7c28-4ae3-8a9f-08b419fe1016,108,,"[109.7, 55.6]",3920408,3,,,,,-0.80426383,,Right Foot,,,"[112.3, 52.9]",,Ground Pass,,3.748333,,Incomplete,,Nicolas Pépé,3013.0,,,,,,,1,From Free Kick,Ibrahim Sangaré,3017.0,Right Center Midfield,8,Côte d'Ivoire,3374,"['3fa86f84-a2f5-4448-809b-950cde1177a4', '1b5c2aca-ebbe-4ce4-8872-0eb04d57e254']",39,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:03:39.741,Pass,
,,,,,,,,,,,,,,,,,2.189724,,,,,,,,,,,1f216bdc-fa70-4f86-a463-c84a8b6699f9,111,,"[120.0, 80.0]",3920408,4,,,,,-1.7622547,,Left Foot,,,"[111.2, 34.6]",,High Pass,True,46.245,,Incomplete,,Wilfried Stephane Singo,36539.0,,,True,Inswinging,,Corner,1,From Corner,Nicolas Pépé,3013.0,Center Forward,9,Côte d'Ivoire,3374,"['8208d089-98dc-4681-a3d6-671ea4389a8c', '81f60e76-9a74-4308-95b8-be2cf6cd1603']",28,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:04:28.769,Pass,
,,,,,,,,,,,,,,,,,4.701449,,,,,,,,,,,cbeb2627-873c-4db4-8ce3-becec7ebcb9b,123,,"[8.9, 44.1]",3920408,5,,True,,,0.2022061,,Drop Kick,,,"[72.8, 57.2]",,High Pass,,65.22898,,Incomplete,,Emilio Nsue López,13581.0,,,,,,,1,From Keeper,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,10,Equatorial Guinea,4992,"['64fab564-ebb8-4c91-a85a-6e276188ecec', '6f69b51e-0094-41f9-97ab-971953ba4eb8']",28,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:28.533,Pass,
,,,,,,,,,,,,,,,,,1.629298,,,,,,,,,,,6f69b51e-0094-41f9-97ab-971953ba4eb8,125,,"[47.3, 22.9]",3920408,5,,,,True,0.37011895,,,,,"[72.3, 32.6]",,High Pass,,26.815853,,Incomplete,,Christian Kouamé,12496.0,,,,,,Recovery,1,From Keeper,Willy Boly,9933.0,Right Center Back,10,Equatorial Guinea,4992,"['29ad858b-42e3-4fba-bcf4-9ded53e1bea8', 'b8d046a6-5cc8-40d7-a19c-65da483c8ba5', 'cbeb2627-873c-4db4-8ce3-becec7ebcb9b', '309249ae-c670-4970-9deb-bc9401d8ccb5']",33,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:05:33.234,Pass,True
,,,,,,,,,,,,,,,,,5.066157,,,,,,,,,,,1a5a2ed6-326b-41b7-8733-7f30fc8ff1b4,131,,"[55.7, 32.7]",3920408,6,,,,,-0.12394057,,Right Foot,,,"[115.1, 25.3]",,High Pass,,59.85917,,Incomplete,,José Antonio Miranda Boacho,105762.0,,,,,,Free Kick,1,From Free Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,11,Equatorial Guinea,4992,"['70319701-480d-4b0d-8e73-96c7faabab3f', '43a86b86-8c76-4da9-9372-703e5205a9a0']",6,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:06.373,Pass,
