50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.190676,,,,,,,,,,,3c23084b-dbfe-4944-9187-520baa5ca896,144,,,"[43.5, 60.4]",3920387,2,,,,-1.4810381,,Right Foot,,,"[44.4, 50.4]",,Ground Pass,,10.040419,,,,Majeed Ashimeru,30693.0,,,,,Recovery,1,From Throw In,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,6,Ghana,4885,"['c603baef-a309-4a26-9f1e-54376f1758b6', '8f36dd88-53aa-4f17-a185-357565c1cdd6']",11,,,,,,,,,,,,,,,,,Ghana,4885,00:02:11.733,Pass,
,,,,,,,,,,,,,,,,,1.075539,,,,,,,,,,,d92517fe-e325-4c7d-ab82-dccc76031525,152,,,"[37.0, 47.8]",3920387,2,,,,-1.707199,,Right Foot,,,"[33.5, 22.3]",,Ground Pass,,25.739075,,,,Gideon Mensah,23615.0,,,,,,1,From Throw In,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,6,Ghana,4885,['24c9f969-3e2f-4f84-adcc-b4f805b0345e'],15,,,,,,,,,,,,,,,,,Ghana,4885,00:02:15.233,Pass,
,,,,,,,,,,,,,,,,,2.712238,,,,,,,,,,,1d72c9e6-2d65-4872-a19d-ed640d179ab5,155,,,"[47.7, 14.0]",3920387,2,,,,-0.4351614,,Left Foot,,,"[77.6, 0.1]",,Ground Pass,,32.97302,,Out,,Jordan Ayew,3450.0,,,,,,1,From Throw In,Gideon Mensah,23615.0,Left Back,6,Ghana,4885,['7ef72767-d650-4a6e-81ea-4298f3768221'],19,,,,,,,,,,,,,,,,,Ghana,4885,00:02:19.377,Pass,
,,,,,,,,,,,,,,,,,0.827702,,,,,,,,,,,14d33668-aa3c-456c-81ea-dbdf68f0390a,157,,,"[42.4, 80.0]",3920387,2,True,,,-2.3288789,,,,,"[24.6, 61.2]",,Low Pass,,25.889767,,,,Logan Costa,45557.0,,,,,Throw-in,1,From Throw In,Steven Moreira,7197.0,Right Back,7,Cape Verde Islands,4924,['40882f18-3822-4342-8388-ca69837b2ba5'],29,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:29.241,Pass,
,,,,,,,,,,,,,,,,,1.605423,,,,,,,,,,,f6c0cd31-f5de-45fb-b537-e7fb536676ea,159,,,"[19.4, 57.4]",3920387,2,,,,-1.5325009,,Right Foot,,,"[20.4, 31.3]",,Ground Pass,,26.11915,,,,Roberto Lopes,36271.0,,,,,,1,From Throw In,Logan Costa,45557.0,Right Center Back,7,Cape Verde Islands,4924,['2f67cf2e-67e8-4be3-a3a7-8f55558d81f0'],30,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:30.401,Pass,
,,,,,,,,,,,,,,,,,1.058587,,,,,,,,,,,7dd89cd0-0259-44a9-b056-a5883a96e2fd,162,,,"[24.3, 31.2]",3920387,2,,,,-0.060900208,,Right Foot,,,"[40.7, 30.2]",,Ground Pass,,16.43046,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,,1,From Throw In,Roberto Lopes,36271.0,Left Center Back,7,Cape Verde Islands,4924,['14f8dbeb-2207-4391-86be-f520d54672f0'],32,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:32.778,Pass,
,,,,,,,,,,,,,,,,,1.253877,,,,,,,,,,,2bcc7298-ea5a-45ed-a602-6a2a3daa3446,166,,,"[37.7, 36.5]",3920387,2,,,,1.923576,,Right Foot,,,"[29.6, 58.5]",,Ground Pass,,23.443762,,,,Logan Costa,45557.0,,,,,,1,From Throw In,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,7,Cape Verde Islands,4924,['53b8a697-33c7-47bd-81a2-560b8c473718'],34,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:34.986,Pass,
,,,,,,,,,,,,,,,,,1.273644,,,,,,,,,,,756b6c24-8355-4776-93a1-a36f31f036ea,169,,,"[36.9, 53.5]",3920387,2,,,,-1.1437457,,Right Foot,,,"[45.0, 35.7]",,Ground Pass,,19.55633,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,,1,From Throw In,Logan Costa,45557.0,Right Center Back,7,Cape Verde Islands,4924,['e891c1e5-e994-4315-a55a-26fe58dde2c6'],38,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:38.380,Pass,
,,,,,,,,,,,,,,,,,1.310884,,,,,,,,,,,703dfb43-0b3e-4465-b100-688eac8a4df9,173,,,"[46.4, 36.4]",3920387,2,,,,1.7262877,,Right Foot,,,"[43.5, 54.9]",,Ground Pass,,18.725918,,,,Logan Costa,45557.0,,,,,,1,From Throw In,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,7,Cape Verde Islands,4924,['f27968dc-7f20-493b-9961-9b57eb5cf0ad'],42,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:42.464,Pass,
,,,,,,,,,,,,,,,,,4.006008,,,,,,,,,,,1332c8c1-6776-4162-bcb6-95cf05980fa5,176,,,"[44.5, 56.7]",3920387,2,,,,0.19118446,,Other,,,"[109.6, 69.3]",,High Pass,,66.30814,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,,1,From Throw In,Logan Costa,45557.0,Right Center Back,7,Cape Verde Islands,4924,"['b7d66d4d-415b-4d9c-a139-012645882257', 'da2a8282-d07f-4550-9203-4907c101c82d']",45,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:45.461,Pass,
,,,,,,,,,,,,,,,,,1.805647,,,,,,,,,,,798e8dec-1cd8-4564-914f-8a6a9fc7f6c5,180,,,"[120.0, 80.0]",3920387,3,,,,-1.863189,cadd8d6f-0c07-4923-9c0a-631775d588ee,Right Foot,,,"[108.2, 40.8]",,High Pass,,40.937515,,,True,Kevin Lenini Gonçalves Pereira de Pina,132800.0,True,,Outswinging,,Corner,1,From Corner,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,8,Cape Verde Islands,4924,['968513e0-8b96-4a27-986d-a6d1bd09780a'],19,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:03:19.634,Pass,
,,,,,,,,,,,,,,,,,3.202253,,,,,,,,,,,f048bb10-9aa6-45a2-b777-143655c95326,191,,,"[11.5, 42.9]",3920387,3,,,,1.5931389,,Left Foot,,,"[10.7, 78.7]",,High Pass,,35.808937,,Out,,,,,,,,,1,From Corner,Alexander Djiku,2989.0,Right Center Back,8,Cape Verde Islands,4924,['25e08da9-5241-450f-b0dd-9d2d78b010aa'],23,,,,,,,,,,,,,,,,,Ghana,4885,00:03:23.874,Pass,True
,,,,,,,,,,,,,,,,,1.231208,,,,,,,,,,,2462aa39-29dd-4867-96c8-c402e3c34bb4,192,,,"[109.6, 0.1]",3920387,4,,,,0.89455163,,,,,"[116.1, 8.2]",,Low Pass,,10.385567,,,,Jovane Eduardo Borges Cabral,10598.0,,,,,Throw-in,1,From Throw In,João Paulo Moreira Fernandes,133038.0,Left Back,9,Cape Verde Islands,4924,['2602e15e-bf75-45de-a0c2-7045dc2987f0'],23,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:04:23.990,Pass,
,,,,,,,,,,,,,,,,,1.545504,,,,,,,,,,,06b6251c-0c18-4a4a-b25b-165d93e2ff1a,199,,,"[120.0, 0.1]",3920387,4,,,,1.7161063,,Right Foot,,,"[114.0, 41.1]",,High Pass,True,41.4367,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,10,Cape Verde Islands,4924,['ccbe3ee4-7be6-4095-912a-d6c360d9afd9'],46,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:04:46.823,Pass,
,,,,,,,,,,,,,,,,,0.105464,,,,,,,,,,,f81a9736-412d-48df-a80f-2874b236a66c,203,,,"[108.5, 78.0]",3920387,4,,,,-1.2304144,,Right Foot,,,"[110.2, 73.2]",,Low Pass,,5.0921507,,Incomplete,,Roberto Lopes,36271.0,,,,,,1,From Corner,Logan Costa,45557.0,Right Center Back,10,Cape Verde Islands,4924,"['f076c520-04b9-4d13-ae09-d9c0eef6b329', '8ee645a3-6d27-4cb3-af7b-9a5c6c28a598']",54,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:04:54.735,Pass,
,,,,,,,,,,,,,,,,,0.978544,,,,,,,,,,,4c895b7b-b1ea-4fdd-ac17-bfe5795e32cb,208,,,"[108.9, 80.0]",3920387,5,,,,-1.5308176,,,,,"[109.3, 70.0]",,Low Pass,,10.007997,,,,Ryan Isaac Mendes da Graça,40485.0,,,,,Throw-in,1,From Throw In,Steven Moreira,7197.0,Right Back,11,Cape Verde Islands,4924,['8cefb3c8-068e-4825-9636-56cdf0f5f10d'],21,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:21.385,Pass,
,,,,,,,,,,,,,,,,,0.737597,,,,,,,,,,,fcc2db8f-d455-4bd5-b24e-a3464b02b6d7,212,,,"[110.1, 71.6]",3920387,5,,,,2.3471856,,Right Foot,,,"[104.6, 77.2]",,Ground Pass,,7.8492036,,,,Steven Moreira,7197.0,,,,,,1,From Throw In,Ryan Isaac Mendes da Graça,40485.0,Right Wing,11,Cape Verde Islands,4924,"['7c23c65c-9432-4cc1-92a7-4c0e77f3e360', '9b301c13-1c48-4e48-84a4-34cdfd422794']",23,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:23.562,Pass,True
,,,,,,,,,,,,,,,,,0.760323,,,,,,,,,,,e5b79263-c8ee-4795-865c-783648336711,216,,,"[103.8, 75.8]",3920387,5,,,,-2.6731374,,Right Foot,,,"[95.5, 71.6]",,Ground Pass,,9.302151,,,,Deroy Duarte,8349.0,,,,,,1,From Throw In,Steven Moreira,7197.0,Right Back,11,Cape Verde Islands,4924,"['eca8149d-af01-44ac-ad4e-02602306b3c3', '68a8b34d-b336-4a8d-868a-f154a2fc658c']",24,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:24.715,Pass,True
,,,,,,,,,,,,,,,,,0.78479,,,,,,,,,,,9496afd5-e268-44b1-92dd-c13a02ee9c72,220,,,"[96.8, 72.9]",3920387,5,,,,0.7476802,,Right Foot,,,"[102.3, 78.0]",,Ground Pass,,7.5006666,,,,Ryan Isaac Mendes da Graça,40485.0,,,,,,1,From Throw In,Deroy Duarte,8349.0,Right Center Midfield,11,Cape Verde Islands,4924,['43695e12-354a-4247-a3f0-cf5275574e99'],25,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:25.863,Pass,
,,,,,,,,,,,,,,,,,2.211065,,,,,,,,,,,99d4092d-80cd-418b-92a2-67bc2103dbc7,224,,,"[91.8, 75.8]",3920387,5,,,,-2.2754078,,Left Foot,,,"[70.8, 51.1]",,Low Pass,,32.420517,,,,Roberto Lopes,36271.0,,,,,,1,From Throw In,Ryan Isaac Mendes da Graça,40485.0,Right Wing,11,Cape Verde Islands,4924,['1da1b158-c91d-4a53-8e6d-493ee1810d4e'],28,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:28.651,Pass,
,,,,,,,,,,,,,,,,,0.98308,,,,,,,,,,,0d8d70ec-300c-491a-8346-92732443d9c8,228,,,"[72.7, 46.0]",3920387,5,,,,-0.68920475,,Right Foot,,,"[85.2, 35.7]",,Ground Pass,,16.196913,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,,1,From Throw In,Roberto Lopes,36271.0,Left Center Back,11,Cape Verde Islands,4924,"['1ea3d23d-1d39-4988-8f24-23ed1cfb46c1', '907c1ce9-6828-4080-865e-c51ed1368ceb']",33,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:33.190,Pass,True
,,,,,,,,,,,,,,,,,0.101254,,,,,,,,,,,99feed40-2364-4197-89f1-43cbd87e3c4d,232,,,"[87.3, 31.7]",3920387,5,,,,-1.3397057,,Right Foot,,,"[88.1, 28.3]",,Ground Pass,,3.4928498,,Incomplete,,João Paulo Moreira Fernandes,133038.0,,,,,,1,From Throw In,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,11,Cape Verde Islands,4924,"['564489c0-58a4-49a0-97d5-f0da6619e37c', '9b8e1f1d-d423-4ef3-abb3-b87094285c4a', '5d59bb04-2cad-4412-89b5-2302f62e2421']",35,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:35.499,Pass,True
,,,,,,,,,,,,,,,,,1.489623,,,,,,,,,,,a623c263-0a87-4354-8d8b-57a5d97240a3,242,,,"[66.8, 29.6]",3920387,5,,,,-2.1572793,,Right Foot,,,"[56.7, 14.4]",,Ground Pass,,18.249657,,,,João Paulo Moreira Fernandes,133038.0,,,,,,1,From Throw In,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,11,Cape Verde Islands,4924,['1311260f-fc84-4567-aa14-2ed8fc3a86a1'],41,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:41.045,Pass,
,,,,,,,,,,,,,,,,,2.952894,,,,,,,,,,,e07d62e0-f358-45e7-a177-cbbd48df9de0,245,,,"[54.0, 14.0]",3920387,5,,,,2.6769226,,Left Foot,,,"[14.9, 33.6]",,Ground Pass,,43.73751,,,,Josimar José Évora Dias,105932.0,,,,,,1,From Throw In,João Paulo Moreira Fernandes,133038.0,Left Back,11,Cape Verde Islands,4924,['220e76cb-46e8-4fb5-abac-a04ff2027105'],43,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:43.917,Pass,
,,,,,,,,,,,,,,,,,2.006952,,,,,,,,,,,235471a0-b92f-4621-b791-fe205697b531,248,,,"[17.2, 33.1]",3920387,5,,,,1.158188,,Left Foot,,,"[28.8, 59.6]",,Ground Pass,,28.927668,,,,Logan Costa,45557.0,,,,,,1,From Throw In,Josimar José Évora Dias,105932.0,Goalkeeper,11,Cape Verde Islands,4924,['29e2c881-1e67-4254-aa9e-82cc82d01706'],48,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:48.380,Pass,
,,,,,,,,,,,,,,,,,1.8008,,,,,,,,,,,f54e5438-f146-464b-9238-c150db83cdb7,252,,,"[32.5, 60.8]",3920387,5,,,,-1.6291914,,Right Foot,,,"[30.6, 28.3]",,Ground Pass,,32.555492,,,,Roberto Lopes,36271.0,,,,,,1,From Throw In,Logan Costa,45557.0,Right Center Back,11,Cape Verde Islands,4924,['7486a79d-e679-4065-9667-678f962d1416'],53,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:53.460,Pass,
,,,,,,,,,,,,,,,,,0.976306,,,,,,,,,,,c25ea107-2256-46eb-858a-d4fb19d95532,255,,,"[30.6, 28.3]",3920387,5,,,,-0.19321148,,Right Foot,,,"[49.0, 24.7]",,Ground Pass,,18.748867,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,,1,From Throw In,Roberto Lopes,36271.0,Left Center Back,11,Cape Verde Islands,4924,['235b6c90-52fd-42d8-9cea-72c7958dd513'],56,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:56.123,Pass,
,,,,,,,,,,,,,,,,,1.425389,,,,,,,,,,,06826c9a-25b2-47cb-9691-a5e147beb401,260,,,"[46.4, 24.1]",3920387,5,,,,3.0358434,,Right Foot,,,"[28.5, 26.0]",,Ground Pass,,18.000555,,,,Roberto Lopes,36271.0,,,,,,1,From Throw In,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,11,Cape Verde Islands,4924,"['3f212a7f-7036-4b32-a7b6-f43203d15fbb', '4d1376f1-fb1e-4f98-ac51-15bb1e95bce3']",57,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:57.968,Pass,True
,,,,,,,,,,,,,,,,,2.038574,,,,,,,,,,,5a08919b-ff38-45f1-9d61-714260122858,264,,,"[28.0, 26.0]",3920387,6,,,,2.517973,,Left Foot,,,"[8.4, 40.1]",,Ground Pass,,24.144772,,,,Josimar José Évora Dias,105932.0,,,,,,1,From Throw In,Roberto Lopes,36271.0,Left Center Back,11,Cape Verde Islands,4924,['685bb421-916a-4ad1-aeff-53647faf153e'],0,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:00.162,Pass,
,,,,,,,,,,,,,,,,,2.881547,,,,,,,,,,,4495e5e3-4bb7-4749-b5c0-20274466965a,268,,,"[10.2, 43.1]",3920387,6,,,,0.92972386,,Right Foot,,,"[29.9, 69.5]",,Ground Pass,,32.940098,,,,Logan Costa,45557.0,,,,,,1,From Throw In,Josimar José Évora Dias,105932.0,Goalkeeper,11,Cape Verde Islands,4924,['5c718747-809a-47fe-9000-d27f8ee96f22'],4,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:04.558,Pass,
,,,,,,,,,,,,,,,,,1.056354,,,,,,,,,,,2ad60b83-5354-4365-967e-3265aedefc87,271,,,"[40.4, 70.0]",3920387,6,,,,-0.20668322,,Right Foot,,,"[59.0, 66.1]",,Ground Pass,,19.004473,,,,Ryan Isaac Mendes da Graça,40485.0,,,,,,1,From Throw In,Logan Costa,45557.0,Right Center Back,11,Cape Verde Islands,4924,['a7c8b978-827a-451c-9669-ad1a3fa813c5'],9,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:09.787,Pass,
,,,,,,,,,,,,,,,,,3.082783,,,,,,,,,,,a715c294-f82a-45fb-bd18-feb56bfecd8b,274,,,"[58.8, 65.8]",3920387,6,,,,0.5556305,,Right Foot,,,"[77.0, 77.1]",,Low Pass,,21.422651,,,,Steven Moreira,7197.0,,,,,,1,From Throw In,Ryan Isaac Mendes da Graça,40485.0,Right Wing,11,Cape Verde Islands,4924,"['9c10efb8-148e-4f49-ac10-49ab23b56a16', '33af231a-bfb7-490d-954f-9bc0b32950e8']",10,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:10.843,Pass,True
,,,,,,,,,,,,,,,,,1.00452,,,,,,,,,,,a0ba9385-4b25-4e2d-92dc-a408ef70458a,281,,,"[19.6, 19.7]",3920387,6,,,,0.20401798,,Left Foot,,,"[34.1, 22.7]",,Ground Pass,,14.807093,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Mohamed Salisu,30519.0,Left Center Back,12,Ghana,4885,['03495480-2518-4daf-88e4-681bffae75e5'],18,,,,,,,,,,,,,,,,,Ghana,4885,00:06:18.910,Pass,
,,,,,,,,,,,,,,,,,0.971947,,,,,,,,,,,b2edab5c-8eb9-4a21-a280-fa5c8b543116,285,,,"[28.6, 24.4]",3920387,6,,,,-2.6882539,,Right Foot,,,"[20.8, 20.6]",,Ground Pass,,8.676405,,,,Mohamed Salisu,30519.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,12,Ghana,4885,['0a8d38f8-c40c-435c-9a5b-64d71b5c6525'],22,,,,,,,,,,,,,,,,,Ghana,4885,00:06:22.765,Pass,
,,,,,,,,,,,,,,,,,1.183195,,,,,,,,,,,ab762949-bd61-4d89-97e7-d45182625e09,288,,,"[26.5, 16.3]",3920387,6,,,,-1.0397662,,Left Foot,,,"[33.9, 3.7]",,Ground Pass,,14.612324,,,,Gideon Mensah,23615.0,,,,,,1,Regular Play,Mohamed Salisu,30519.0,Left Center Back,12,Ghana,4885,['c63993d8-7548-4e5f-a199-ff9601367c05'],26,,,,,,,,,,,,,,,,,Ghana,4885,00:06:26.138,Pass,
,,,,,,,,,,,,,,,,,0.777909,,,,,,,,,,,4161e308-53ff-446e-be17-7923b51ccc25,291,,,"[35.1, 3.3]",3920387,6,,,,1.3130252,,Left Foot,,,"[38.0, 14.3]",,Ground Pass,,11.375852,,,,Majeed Ashimeru,30693.0,,,,,,1,Regular Play,Gideon Mensah,23615.0,Left Back,12,Ghana,4885,['81360590-b400-44bb-bb54-6d9144918974'],27,,,,,,,,,,,,,,,,,Ghana,4885,00:06:27.966,Pass,
,,,,,,,,,,,,,,,,,0.965889,,,,,,,,,,,2f089104-1255-4c63-8750-b2f652b8f8f3,294,,,"[37.4, 14.4]",3920387,6,,,,-2.2031157,,Right Foot,,,"[30.0, 4.3]",,Ground Pass,,12.520782,,,,Gideon Mensah,23615.0,,,,,,1,Regular Play,Majeed Ashimeru,30693.0,Left Defensive Midfield,12,Ghana,4885,"['296e4dc2-29aa-4caa-a541-125880dbbe77', 'ea21a2a3-6bc3-447b-aeab-3715017d65cf']",28,,,,,,,,,,,,,,,,,Ghana,4885,00:06:28.743,Pass,True
,,,,,,,,,,,,,,,,,1.210692,,,,,,,,,,,aac41159-598f-4f3e-a6b2-3029228bf44d,297,,,"[30.2, 3.8]",3920387,6,,,,1.3717506,,Left Foot,,,"[34.9, 27.1]",,Ground Pass,,23.769308,,,,Iddrisu Baba Mohammed,24087.0,,,,,,1,Regular Play,Gideon Mensah,23615.0,Left Back,12,Ghana,4885,['d32371aa-1338-40f8-8a29-9419fa1a3d4f'],29,,,,,,,,,,,,,,,,,Ghana,4885,00:06:29.903,Pass,
,,,,,,,,,,,,,,,,,1.609705,,,,,,,,,,,e3587bdd-d3f7-4ee1-a03a-4d5955994eae,301,,,"[41.5, 23.2]",3920387,6,,,,-0.8844111,,Right Foot,,,"[55.1, 6.6]",,Ground Pass,,21.45973,,,,Antoine Semenyo,9286.0,,,,,,1,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,12,Ghana,4885,"['2df21d87-38f6-4c31-8c64-3591e74187e8', '3e6903f4-d319-4dac-b739-c6a3ec3cc829']",33,,,,,,,,,,,,,,,,,Ghana,4885,00:06:33.774,Pass,True
,,,,,,,,,,,,,,,,,0.898985,,,,,,,,,,,7e84a6bd-9a62-498f-aea6-70898a60652c,304,,,"[55.8, 5.9]",3920387,6,,,,1.0184928,,Right Foot,,,"[61.1, 14.5]",,Low Pass,,10.10198,,Incomplete,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Antoine Semenyo,9286.0,Center Forward,12,Ghana,4885,"['0a9fbbfe-6e55-49b3-a549-96332a09111f', 'd43743a3-97c6-4c1b-9d84-87ba4a3ae443']",35,,,,,,,,,,,,,,,,,Ghana,4885,00:06:35.423,Pass,
,,,,,,,,,,,,,,,,,1.119397,,,,,,,,,,,0a9fbbfe-6e55-49b3-a549-96332a09111f,306,,,"[59.0, 65.6]",3920387,6,,,,0.4058343,,Right Foot,,,"[71.8, 71.1]",,Ground Pass,,13.931619,,,,Ryan Isaac Mendes da Graça,40485.0,,,,,Interception,1,Regular Play,Logan Costa,45557.0,Right Center Back,12,Ghana,4885,"['a6a80fb2-fcbb-4ddd-940b-296447872a92', '7e84a6bd-9a62-498f-aea6-70898a60652c']",36,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:36.322,Pass,
,,,,,,,,,,,,,,,,,0.84845,,,,,,,,,,,1c09cac4-85ac-4101-9aa8-80ac350b490c,310,,,"[72.1, 72.1]",3920387,6,,,,-1.3679123,,Right Foot,,,"[75.7, 54.6]",,High Pass,,17.86645,,Incomplete,,Jovane Eduardo Borges Cabral,10598.0,,,,,,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,12,Ghana,4885,"['3c44411e-d7fa-4dcd-b2cf-0db52cc2e12f', '63076b4c-bf63-47cd-b339-1f9ffae90514', 'a6e2b099-3e6d-4946-859c-b5ea6e1c31f2']",39,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:39.062,Pass,True
,,,,,,,,,,,,,,,,,1.137856,,,,,,,,,,,63076b4c-bf63-47cd-b339-1f9ffae90514,312,,,"[44.4, 25.5]",3920387,6,,,,-1.3036538,,Head,,,"[47.0, 16.0]",,High Pass,,9.849365,,,,Majeed Ashimeru,30693.0,,,,,Recovery,1,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,12,Ghana,4885,"['3c83eeb1-37f8-4976-9abf-1a242e63470e', '1c09cac4-85ac-4101-9aa8-80ac350b490c']",39,,,,,,,,,,,,,,,,,Ghana,4885,00:06:39.910,Pass,
,,,,,,,,,,,,,,,,,0.949371,,,,,,,,,,,4e8d06dd-7188-41c7-8546-b67879725398,315,,,"[43.0, 19.8]",3920387,6,,,,3.1415927,,Left Foot,,,"[28.1, 19.8]",,Ground Pass,,14.9,,,,Mohamed Salisu,30519.0,,,,,,1,Regular Play,Majeed Ashimeru,30693.0,Left Defensive Midfield,12,Ghana,4885,['5310f82b-ff0d-4b0a-a3a8-9c117a2f6582'],41,,,,,,,,,,,,,,,,,Ghana,4885,00:06:41.829,Pass,
,,,,,,,,,,,,,,,,,1.283759,,,,,,,,,,,6fa9da8c-ff72-4495-888a-0d95bfebc64a,318,,,"[28.1, 19.8]",3920387,6,,,,-1.1305559,,Left Foot,,,"[33.8, 7.7]",,Ground Pass,,13.37535,,,,Gideon Mensah,23615.0,,,,,,1,Regular Play,Mohamed Salisu,30519.0,Left Center Back,12,Ghana,4885,['c1cbb369-d148-4d19-a2f5-0658edd69e40'],42,,,,,,,,,,,,,,,,,Ghana,4885,00:06:42.858,Pass,
,,,,,,,,,,,,,,,,,1.934325,,,,,,,,,,,64fc703c-3446-4138-b966-e84ff186e992,323,,,"[31.8, 24.7]",3920387,6,,,,2.1943572,,Left Foot,,,"[15.4, 47.5]",,Ground Pass,,28.085583,,,,Alexander Djiku,2989.0,,,,,,1,Regular Play,Gideon Mensah,23615.0,Left Back,12,Ghana,4885,"['6334a606-1b8f-4d56-811d-5d58ba7c9b81', '7cc240c6-5413-4912-ba6e-27dba3e03505']",49,,,,,,,,,,,,,,,,,Ghana,4885,00:06:49.911,Pass,True
,,,,,,,,,,,,,,,,,1.650234,,,,,,,,,,,b1e9ce35-3a3d-47db-9e8d-ff02d0e8fbba,326,,,"[29.4, 54.4]",3920387,6,,,,0.8544705,,Left Foot,,,"[51.6, 79.9]",,Ground Pass,,33.809612,,Out,,Denis Odoi,12259.0,,,,,,1,Regular Play,Alexander Djiku,2989.0,Right Center Back,12,Ghana,4885,['02ec0ff8-d028-4d97-97dd-43e07c7260aa'],54,,,,,,,,,,,,,,,,,Ghana,4885,00:06:54.430,Pass,
,,,,,,,,,,,,,,,,,1.116401,,,,,,,,,,,751d0536-6e27-4517-a2b6-31d8e5b82f53,328,,,"[70.6, 0.1]",3920387,7,,,,2.1571834,,,,,"[61.1, 14.4]",,High Pass,,17.167994,,,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,,,Throw-in,1,From Throw In,Jovane Eduardo Borges Cabral,10598.0,Left Wing,13,Cape Verde Islands,4924,['fe355805-9865-4a11-b4aa-01e7fdabd281'],0,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:07:00.173,Pass,
