50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[112.4, 68.8]",,,,,,,,,,,0.059367,,,,,,,,,,,,6a1d3619-444f-4251-afcf-75cf197104f1,1206,,,"[112.4, 69.0]",3922658,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,62,Cape Verde Islands,4924,"['a58ef75e-00ec-462b-94cb-d43ac2e1751a', '6f7eff41-10ee-4ae3-8b29-300de2aa49e8']",12,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:35:12.070,Carry,
,,,,"[109.1, 63.0]",,,,,,,,,,,1.848081,,,,,,,,,,,,aae75080-eae6-43a5-83b1-3e2fcf6af1ae,1219,,,"[100.0, 60.7]",3922658,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Center Forward,62,Cape Verde Islands,4924,"['4563deba-0214-45d9-8d54-f9422e6d68b5', '8e7f0db2-ece0-4184-941a-736e98800d10', '0240db24-c4a7-455a-91b1-548ea855d664']",19,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:35:19.448,Carry,True
,,,,"[15.7, 15.8]",,,,,,,,,,,0.779593,,,,,,,,,,,,6f5515b6-9535-48aa-9193-1584e2126873,1224,,,"[16.1, 16.4]",3922658,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,63,South Africa,4976,"['ca6a005a-9db8-48a7-a4ac-6a458149976a', '9dfbe3d2-93fd-4708-9b20-097c70a89df8', 'e24c7292-78d1-4173-8d1e-574da735bf68', '283816c3-f387-49b2-8f4c-218c629a42db']",22,,,,,,,,,,,,,,,,,,,South Africa,4976,00:35:22.328,Carry,True
,,,,"[15.9, 49.8]",,,,,,,,,,,5.7691,,,,,,,,,,,,c284ba09-e87c-4f09-b8a3-14a0892e5240,1233,,,"[8.8, 47.8]",3922658,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josimar José Évora Dias,105932.0,Goalkeeper,65,Cape Verde Islands,4924,"['98145103-b9a4-4b0f-85aa-9a0175acd46e', '27095fdd-ba30-4aab-bf13-cd78a7d5ae04']",14,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:14.945,Carry,
,,,,"[56.1, 10.8]",,,,,,,,,,,2.316193,,,,,,,,,,,,0f0f26ff-3d68-46dd-8b36-e3d5c36a38fa,1238,,,"[62.7, 12.3]",3922658,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,65,Cape Verde Islands,4924,"['14e0ee45-96a1-4619-ab38-0dc7b2300923', '6037d34c-a8f2-41b6-8643-14f8d0add341']",28,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:28.265,Carry,
,,,,"[33.4, 14.7]",,,,,,,,,,,3.336237,,,,,,,,,,,,1edabc31-06f0-4baf-809b-b66e340f1636,1241,,,"[38.1, 12.6]",3922658,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,65,Cape Verde Islands,4924,"['b3ae67a4-d677-4e2c-aa98-ec99e3f9515f', '2f9ca15e-4ba6-444b-a75d-9eb2c9bf835d']",32,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:32.482,Carry,
,,,,"[19.7, 26.9]",,,,,,,,,,,2.939141,,,,,,,,,,,,23699d09-62f2-4eb3-9fdd-e7bf06914d95,1244,,,"[19.3, 26.9]",3922658,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josimar José Évora Dias,105932.0,Goalkeeper,65,Cape Verde Islands,4924,"['e270c2c1-483b-4322-b2ab-9186cb0961b9', '8e76f363-d197-448d-b161-344a7f2d4bcc']",37,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:37.418,Carry,
,,,,"[21.5, 29.0]",,,,,,,,,,,0.68,,,,,,,,,,,,a75eda24-1d4a-4e5a-9bfc-88ed6f7c9700,1247,,,"[21.5, 29.0]",3922658,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Logan Costa,45557.0,Right Center Back,65,Cape Verde Islands,4924,"['3aa298b8-620f-4daa-8e80-14e2ac07dbdc', '1e81bd0d-430a-4395-b118-b87158fe08c7']",41,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:41.492,Carry,
,,,,"[35.4, 12.3]",,,,,,,,,,,0.721123,,,,,,,,,,,,44989786-9bdb-4f6a-92be-184b12d0216c,1250,,,"[34.3, 11.7]",3922658,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,65,Cape Verde Islands,4924,"['127a5bf5-a08c-4c35-b237-ad075a92abcc', '38995979-7122-478c-ade3-1d05cef6c11c']",43,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:43.948,Carry,
,,,,"[15.7, 29.7]",,,,,,,,,,,2.391735,,,,,,,,,,,,ce7f94ca-ddd7-4e98-aab1-321773934942,1253,,,"[10.1, 25.8]",3922658,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josimar José Évora Dias,105932.0,Goalkeeper,65,Cape Verde Islands,4924,"['d4dff10c-80c0-4585-a646-9874afe35c0a', '533ff2bb-0f58-449c-a2b8-6fce3cf3273e']",47,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:47.582,Carry,
,,,,"[32.4, 35.4]",,,,,,,,,,,3.08903,,,,,,,,,,,,0df74e8c-fe4a-4b85-ad15-b76b9b52b488,1256,,,"[24.9, 36.5]",3922658,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Logan Costa,45557.0,Right Center Back,65,Cape Verde Islands,4924,"['95798340-eaef-44a6-ba2f-d0153640a23c', '0af869bc-37df-440f-86f2-cf8b9fabc668']",51,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:51.406,Carry,
,,,,"[63.4, 10.8]",,,,,,,,,,,3.220086,,,,,,,,,,,,cd617ff9-4bcd-474c-b036-9af42d1279a6,1259,,,"[44.6, 8.5]",3922658,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,65,Cape Verde Islands,4924,"['7dc11638-f9ae-4980-a3dc-0e2d0521047b', '86f5b5e1-03ac-49ae-9911-d1bf70a56b8d']",56,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:56.742,Carry,
,,,,"[76.0, 14.7]",,,,,,,,,,,0.716912,,,,,,,,,,,,15c12784-2c02-4db8-8cf5-e1280f23836f,1262,,,"[76.4, 13.4]",3922658,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,65,Cape Verde Islands,4924,"['a62d3319-6a52-4641-9d6f-6509d05d1be2', 'd9b30d8e-a92e-405b-b635-ee7118d9dae3']",0,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:37:00.972,Carry,
,,,,"[111.3, 7.2]",,,,,,,,,,,2.889083,,,,,,,,,,,,41f1be5c-eae1-4a17-9163-06437219b96f,1265,,,"[91.6, 3.4]",3922658,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Garry Mendes Rodrigues,16001.0,Left Wing,65,Cape Verde Islands,4924,"['c60adee5-9859-4a96-a71f-6cf436f5952a', '5b633fe1-247e-4f70-bab4-be37cc601890', 'f30665ef-37ff-42bc-b313-7bc6c2e86895']",3,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:37:03.400,Carry,True
,,,,"[74.7, 49.8]",,,,,,,,,,,0.072166,,,,,,,,,,,,4b577647-87f2-4a40-af6c-0d0954eb08c4,1294,,,"[76.2, 49.6]",3922658,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,68,Cape Verde Islands,4924,"['b1bbd50e-a3c1-4831-bc19-b8a55f59b4d6', 'a38a52c0-df0c-4135-8bcf-df62b7146eae', '5f7f7eda-4388-4d1b-80e5-3a8cfc6b02ee']",25,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:25.896,Carry,True
,,,,"[75.8, 59.6]",,,,,,,,,,,0.896355,,,,,,,,,,,,56520f55-e0e0-4350-b461-31f9445f9760,1297,,,"[73.6, 59.6]",3922658,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jovane Eduardo Borges Cabral,10598.0,Center Forward,68,Cape Verde Islands,4924,"['af539193-0cdf-4226-b98f-da978e154be0', '16cc56e9-88a0-426e-8f69-44f5f9a6bf9f', '972af8f2-6dd3-45db-9de5-54bd4061485d']",26,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:26.806,Carry,True
,,,,"[103.6, 62.6]",,,,,,,,,,,2.753942,,,,,,,,,,,,eb0bd881-2619-4c7f-82fc-27fda332b47f,1301,,,"[100.2, 73.1]",3922658,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Isaac Mendes da Graça,40485.0,Right Wing,68,Cape Verde Islands,4924,"['e80d3916-36d4-458f-965e-835e0c0996ef', 'b8d9c85f-9888-4780-bb5b-e965842e429f']",29,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:29.122,Carry,
,,,,"[109.8, 74.2]",,,,,,,,,,,2.348062,,,,,,,,,,,,40aff381-698e-4138-a093-cafeb8c036e4,1306,,,"[110.6, 70.7]",3922658,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Moreira,7197.0,Right Back,68,Cape Verde Islands,4924,"['69d3d64e-8a18-4a2b-9ba5-72f745cfefdf', 'ec506349-2751-4ad6-83da-161630218681']",34,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:34.371,Carry,
,,,,"[86.7, 72.9]",,,,,,,,,,,0.893698,,,,,,,,,,,,c11de0a8-6584-486d-b217-4662945c1331,1309,,,"[85.8, 73.7]",3922658,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Logan Costa,45557.0,Right Center Back,68,Cape Verde Islands,4924,"['b5f6ada1-1870-441e-aacd-066e60dcbe15', '0de7c5a1-ceba-4b20-8623-d5b1e6c5e17e', 'acd4071f-9054-47b1-9481-f575a8a3ab74']",38,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:38.757,Carry,True
,,,,"[2.6, 16.9]",,,,,,,,,,,1.435,,,,,,,,,,,,eddb86c5-150e-4e1b-8728-878272475126,1316,,,"[7.7, 23.7]",3922658,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mothobi Mvala,65732.0,Left Center Back,69,South Africa,4976,"['ab2c8031-972d-485f-97d2-67c98658e345', '0cd0c3d4-3860-4a95-8541-c64eb37b6ba4', '4a844bce-a162-446c-9654-7ecc6c1ed846']",42,,,,,,,,,,,,,,,,,,,South Africa,4976,00:38:42.019,Carry,True
,,,,"[3.0, 3.4]",,,,,,,,,,,1.686113,,,,,,,,,,,,cdc072e8-3259-4bb2-bc07-2cc66a078601,1320,,,"[10.3, 9.6]",3922658,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,69,South Africa,4976,"['c927bcd0-f4cd-4137-a3a3-01633e088955', 'f5059e93-90b2-4426-bcc7-eca6ef984a2b', 'd3ec00a3-ed7d-43f2-9529-ec867c9ad893']",44,,,,,,,,,,,,,,,,,,,South Africa,4976,00:38:44.044,Carry,True
,,,,"[56.5, 16.2]",,,,,,,,,,,1.563898,,,,,,,,,,,,c06d3e53-f3f8-4be1-a55f-048d869832fb,1329,,,"[56.3, 9.4]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Evidence Makgopa,65853.0,Center Forward,70,South Africa,4976,"['22daf8c7-71a6-470a-8734-adf4b6f67248', '14dc272b-74ba-48f6-8507-f19ef2da818b']",13,,,,,,,,,,,,,,,,,,,South Africa,4976,00:39:13.997,Carry,
,,,,"[63.2, 58.1]",,,,,,,,,,,1.201374,,,,,,,,,,,,8d496bb2-3922-4033-9da1-7bb54569193a,1332,,,"[63.4, 59.0]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,71,Cape Verde Islands,4924,"['3c65d32e-716c-4803-809a-7229ce66d8da', '9614d704-213b-42f7-adf1-480517193f3f', '7a44376c-b387-40e3-bc20-520230ddbc42']",16,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:16.051,Carry,True
,,,,"[48.6, 55.3]",,,,,,,,,,,3.047653,,,,,,,,,,,,4fa8790e-affd-4d6f-84bd-872dedc8bcf1,1336,,,"[49.5, 54.5]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,71,Cape Verde Islands,4924,"['e24d1e4e-687b-4bbd-8856-7e290a8012aa', 'd3855e8f-142f-4daf-81d0-1221d310d139']",18,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:18.807,Carry,
,,,,"[44.3, 61.1]",,,,,,,,,,,4.533096,,,,,,,,,,,,dbc9f2df-9c63-4c78-a375-0df6f8081771,1339,,,"[45.0, 65.2]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Logan Costa,45557.0,Right Center Back,71,Cape Verde Islands,4924,"['5c0f7e66-2893-4ef7-8af8-f2e7eea12992', '6f94b2ef-82b0-4fcd-8c77-7f5392a37033']",23,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:23.368,Carry,
,,,,"[49.5, 67.5]",,,,,,,,,,,0.529748,,,,,,,,,,,,4424fefd-45b7-48a5-9f33-2b7e8cf779c8,1342,,,"[49.7, 67.7]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Moreira,7197.0,Right Back,71,Cape Verde Islands,4924,"['d5b9fa57-6dcd-4d9d-904e-0945d71e2ffd', 'f61f0c2b-ac42-43b3-a1a4-d004c65949b5']",29,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:29.302,Carry,
,,,,"[62.3, 67.5]",,,,,,,,,,,2.707372,,,,,,,,,,,,b53948a4-378e-4544-98ee-5cc0dc98a747,1345,,,"[62.7, 53.4]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Center Forward,71,Cape Verde Islands,4924,"['a4f6f0a3-297b-41cf-9635-19fff7aec13d', '528f005d-25fa-4296-a561-9fa462790720', '2380a72b-640b-4337-9ddf-90c1f5b9d17b']",30,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:30.715,Carry,True
,,,,"[55.7, 74.2]",,,,,,,,,,,0.702685,,,,,,,,,,,,d02d70d9-0e5c-41ff-8fea-aa4004510051,1350,,,"[55.5, 73.5]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Moreira,7197.0,Right Back,71,Cape Verde Islands,4924,"['87e87673-2368-4bdc-b814-e7014e93a11a', 'd1652f65-bb64-4bef-ac5d-040323f37db4', 'dacd597f-c408-4b5f-8963-f798c6688953']",34,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:34.041,Carry,True
,,,,"[76.6, 66.7]",,,,,,,,,,,2.0490701,,,,,,,,,,,,03fd3222-0029-4b7b-9954-d10a9e086368,1354,,,"[64.2, 69.0]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Center Forward,71,Cape Verde Islands,4924,"['da23526f-5fe0-44d6-b7d3-8ca1b2acd5c2', 'd77057f6-508f-4562-8d5f-578237e73f00']",35,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:35.222,Carry,
,,,,"[76.2, 47.0]",,,,,,,,,,,0.08,,,,,,,,,,,,c103eb82-c2a4-4105-8ab1-c1cc0d570a96,1357,,,"[74.9, 45.3]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,71,Cape Verde Islands,4924,"['11ddfadb-77ea-4dbe-abb5-a7e1427cbd99', 'fc22245d-594e-4e75-8612-08d9876963db']",40,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:40.079,Carry,
,,,,"[92.3, 19.4]",,,,,,,,,,,1.474238,,,,,,,,,,,,588aaf81-7453-42df-b0b8-85e4a0d20861,1360,,,"[87.5, 10.0]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,71,Cape Verde Islands,4924,"['2a53cae9-17d1-4af1-99c5-97e5c111f52a', '06bd5495-073f-4372-8c49-bff5c70a8bfd']",42,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:42.180,Carry,
,,,,"[110.6, 43.2]",,,,,,,,,,,1.3319,,,,,,,,,,,,2a4577a4-261c-46b0-ae86-c0061fa4b1dc,1367,,,"[105.9, 42.9]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,71,Cape Verde Islands,4924,"['485153fe-0d99-45ac-a643-f79ce8a487ca', '2ecfe6f0-a44c-4e1c-8a94-d4e272138a60', 'd065c417-6d1f-43a7-a218-af0b4afb41e2']",46,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:46.652,Carry,True
,,,,"[96.5, 53.6]",,,,,,,,,,,2.779859,,,,,,,,,,,,897c35ae-af12-42f8-96c1-c1a122d4829c,1373,,,"[105.9, 51.3]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,71,Cape Verde Islands,4924,"['bf5568cf-4fb3-429b-81f1-e9245deb98fd', 'eafe26c0-f701-4390-9784-fc529414a3fd', 'cce637e9-0b71-4555-8b7d-14f008b7425c']",49,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:49.202,Carry,True
,,,,"[99.7, 64.5]",,,,,,,,,,,1.612895,,,,,,,,,,,,0280dbf5-a5bd-4595-94d3-5aef87fa969a,1377,,,"[103.6, 60.0]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,71,Cape Verde Islands,4924,"['d1c9bb06-535b-4bb3-8149-21b6857699cf', '6dd53c9a-fc7b-4833-a228-8dfe6d1dc4f7', 'a9a400bf-d656-4c43-b761-ea1fb5fde30f']",52,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:52.740,Carry,True
,,,,"[90.3, 54.1]",,,,,,,,,,,1.337797,,,,,,,,,,,,d82a2346-1dcc-4d72-bc98-937a1ac58ace,1383,,,"[91.2, 54.9]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Moreira,7197.0,Right Back,71,Cape Verde Islands,4924,"['0908ed87-540b-458c-9b16-cc50c96faaf3', 'e46bbadd-894a-4ace-9fd7-727575038ac4', 'c43757c8-dc46-4e22-8876-b92b4aa321e8']",57,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:57.599,Carry,True
,,,,"[81.1, 26.9]",,,,,,,,,,,3.338717,,,,,,,,,,,,625d0b92-6a45-4128-b795-bae084b31934,1387,,,"[85.8, 45.3]",3922658,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,71,Cape Verde Islands,4924,"['b058b6f4-9a83-4dbc-abb9-f47dae4b8b2c', 'ea1e7bb7-caef-4232-b990-37d7b7fd2e7b', '3e465be7-9b9c-4847-9b9b-abe6aecad25c']",59,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:59.929,Carry,True
,,,,"[68.1, 10.0]",,,,,,,,,,,1.90299,,,,,,,,,,,,0019256a-98d9-43f2-86c8-bab23503515c,1392,,,"[76.0, 11.1]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,71,Cape Verde Islands,4924,"['4d8f9781-a024-478b-9a1b-bf5894623223', 'ce00ff4a-7fbd-4bc9-b760-91703321a8ca']",4,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:40:04.765,Carry,
,,,,"[44.1, 25.4]",,,,,,,,,,,1.265715,,,,,,,,,,,,c353dae8-00aa-430d-bc95-4debb393a5e6,1395,,,"[44.1, 23.9]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,71,Cape Verde Islands,4924,"['71fad101-32bb-43a9-9c83-510857ce09ce', 'e5d0d32b-e369-44cf-972a-7b38ac161d72']",8,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:40:08.368,Carry,
,,,,"[51.8, 59.2]",,,,,,,,,,,1.775359,,,,,,,,,,,,e6a3f0e3-a410-43a0-b16b-225e6f7fff80,1398,,,"[50.5, 56.6]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Logan Costa,45557.0,Right Center Back,71,Cape Verde Islands,4924,"['9ecec913-d768-4095-a24f-f5492b9ec448', 'ef9224f1-a2e1-4448-a2cc-2b981f0db536']",11,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:40:11.160,Carry,
,,,,"[62.7, 61.1]",,,,,,,,,,,0.872674,,,,,,,,,,,,4fcbcdc7-0ed6-4e9a-8357-5ebb466c1286,1401,,,"[63.8, 61.8]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Moreira,7197.0,Right Back,71,Cape Verde Islands,4924,"['c8020110-5b01-4995-8c0e-82c734473c4e', '14d7dbcf-f4d9-4fd1-b1c1-7194c94da5cd', 'c14f598b-832f-44b2-a7e3-b095c72e4fc6']",14,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:40:14.204,Carry,True
,,,,"[61.9, 16.9]",,,,,,,,,,,1.27162,,,,,,,,,,,,68ee4e6d-00dc-4161-9a08-c9b61bc8a635,1407,,,"[61.0, 17.5]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,71,Cape Verde Islands,4924,"['8600a90f-669a-4616-81a5-3ffa357be78e', '4b906b30-c027-4d9d-8ce7-04140f721b49']",16,,,,,,,,,,,,,,,,,,,South Africa,4976,00:40:16.439,Carry,
,,,,"[64.2, 59.8]",,,,,,,,,,,2.082299,,,,,,,,,,,,649e67ec-c424-48b5-9875-253d90231333,1410,,,"[55.9, 58.1]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Moreira,7197.0,Right Back,71,Cape Verde Islands,4924,"['b0dec37e-b178-4514-89fe-1384204999b8', 'fecf8887-3e4c-4818-aff1-46b296f40f1a', '3a4de390-960d-40f3-a741-752852b485f9']",18,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:40:18.153,Carry,True
,,,,"[77.1, 70.9]",,,,,,,,,,,1.594686,,,,,,,,,,,,5cd5162d-0be0-4bcb-96e3-dc34e94970a9,1414,,,"[69.8, 72.4]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,71,Cape Verde Islands,4924,"['04b56b14-617b-448a-97ff-cce0936c0a7c', '190b4688-f777-4b98-9a03-27df5eb8e6f1']",21,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:40:21.135,Carry,
,,,,"[43.9, 22.0]",,,,,,,,,,,1.596428,,,,,,,,,,,,27ed1d15-53b0-4e0a-bf83-7d270a633815,1418,,,"[33.2, 22.8]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mothobi Mvala,65732.0,Left Center Back,71,Cape Verde Islands,4924,"['8ccee094-3c4b-4874-96d5-7353104dc57b', '818b7fcf-f2ec-4ae2-a95b-aaaef7458a77']",23,,,,,,,,,,,,,,,,,,,South Africa,4976,00:40:23.931,Carry,
,,,,"[56.9, 39.7]",,,,,,,,,,,0.085014,,,,,,,,,,,,a9e9b4bb-0a32-4a60-b55f-8e55ba724de6,1423,,,"[56.9, 40.2]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,71,Cape Verde Islands,4924,"['4141dd09-cc3d-4e49-baf8-5652fa39b52f', 'e9d1aba9-834a-4d60-998c-4dc9ca4b4239', 'f6e6193a-d464-46d8-b2af-ca85d7bc99ea']",26,,,,,,,,,,,,,,,,,,,South Africa,4976,00:40:26.926,Carry,True
,,,,"[54.6, 13.0]",,,,,,,,,,,3.852398,,,,,,,,,,,,b1d1ba82-1b10-4b8d-ba6b-6497865332ba,1427,,,"[61.4, 30.7]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,71,Cape Verde Islands,4924,"['b253599a-c501-47e6-8730-ea064102e47e', '43e48fcb-5932-4b90-91c9-fcb6c23d064c', '5c86f9eb-6530-4c08-bd77-fdc6b6f92b09']",28,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:40:28.723,Carry,True
,,,,"[62.7, 59.6]",,,,,,,,,,,9.788279,,,,,,,,,,,,95e8c87d-88fc-47dd-9e6c-22ff88fc4793,1434,,,"[19.7, 48.5]",3922658,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Logan Costa,45557.0,Right Center Back,71,Cape Verde Islands,4924,"['df5176c4-c7d1-4194-b38f-d197b99fce69', '0691b650-3f69-4f38-bcdc-4610b8d7b477']",39,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:40:39.121,Carry,
