bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.817298,,,,,,,,,,,,,09bcd09e-da5d-4c2e-99c0-1cf7c4adbf20,2109,,"[32.5, 34.5]",3922321,64,,,,,1.3863983,,Right Foot,,"[40.8, 79.0]",,Ground Pass,,45.26743,Out,,Eddie Marcos Melo Afonso,145058.0,,True,,,,2,From Keeper,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,114,Angola,4901,"['66392bc7-bf4e-45b1-aded-242a08e7f2da', 'ecb40109-db34-4b16-af1f-67fe9e2ad5ce']",7,,,,,,,,,,,,,,,,,Angola,4901,00:19:07.290,Pass,True
,,,,,,,,,,,,,,,1.758786,,,,,,,,,,,,,c9b7dcc2-9f7b-4def-8a0c-5977ca9c1c2b,2111,,"[77.3, 0.1]",3922321,64,,,,,0.24931514,,,,"[104.4, 7.0]",,High Pass,,27.96462,,,Victor James Osimhen,11277.0,,,,,Throw-in,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,115,Nigeria,775,['b4399ebb-aea7-412f-a8c8-57beaae3633f'],23,,,,,,,,,,,,,,,,,Nigeria,775,00:19:23.739,Pass,
,,,,,,,,,,,,,,,1.952837,,,,,,,,,,,,,acf779ae-1704-4e17-9bc0-3e0dc81e7d68,2116,,"[15.9, 80.0]",3922321,64,,,,,-2.3135662,,,,"[5.8, 69.0]",,Low Pass,,14.933519,,,Kialonda Gaspar,103208.0,,,,,Throw-in,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,116,Angola,4901,['9123ccf5-d6b8-4d5b-8805-4015408389ec'],38,,,,,,,,,,,,,,,,,Angola,4901,00:19:38.398,Pass,
,,,,,,,,,,,,,,,2.141594,,,,,,,,,,,,,73ce4601-2c33-477b-8bce-c27a18592a56,2119,,"[6.3, 69.2]",3922321,64,,,,,-0.16751754,,Right Foot,,"[54.2, 61.1]",,High Pass,,48.580036,Incomplete,,Cristóvão Paciência Mabululo,128881.0,,,,,,2,From Throw In,Kialonda Gaspar,103208.0,Right Center Back,116,Angola,4901,"['0c74aa13-6b1b-4ed3-ab36-fcbdcdc72806', '4a4f35ff-8320-4237-a44d-039c9b0f0653']",42,,,,,,,,,,,,,,,,,Angola,4901,00:19:42.036,Pass,
,,,,,,,,,,,,,,,1.801015,,,,,,,,,,,,,82fbcf84-73f7-4920-8f63-8edee271ef71,2123,,"[71.5, 20.9]",3922321,64,,,,,2.0613432,,Right Foot,,"[62.1, 38.5]",,High Pass,,19.952944,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,Recovery,2,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,116,Angola,4901,"['d7158ae3-d587-44df-ad3a-bc11b395fb53', '79901740-3003-4239-8ab5-4954fd1b5554']",44,,,,,,,,,,,,,,,,,Nigeria,775,00:19:44.938,Pass,True
,,,,,,,,,,,,,,,2.763461,,,,,,,,,,,,,8b38a54b-266b-467f-baf7-0df673515c5b,2126,,"[62.3, 38.0]",3922321,64,,,,,-0.7731539,,Right Foot,,"[99.5, 1.7]",,High Pass,,51.976246,Out,,Victor James Osimhen,11277.0,,,,,,2,From Throw In,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,116,Angola,4901,['d1f928f6-08bd-4cb3-a8e2-8b48f5160a26'],46,,,,,,,,,,,,,,,,,Nigeria,775,00:19:46.819,Pass,
,,,,,,,,,,,,,,,2.432959,,,,,,,,,,,,,f90316c0-e539-4f70-959e-9ce2c05b651f,2129,,"[40.0, 80.0]",3922321,65,,True,,,-0.6975743,,,,"[57.3, 65.5]",,High Pass,,22.572992,Incomplete,,,,,,,,Throw-in,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,117,Angola,4901,['0d8de2c2-93ab-496a-901f-282be8dcecd1'],35,,,,,,,,,,,,,,,,,Angola,4901,00:20:35.351,Pass,
,,,,,,,,,,,,,,,3.334047,,,,,,,,,,,,,e4389df3-b718-4c32-a148-f4d33ede2f48,2134,,"[36.8, 56.0]",3922321,65,,,,,-3.0324392,,Right Foot,,"[7.6, 52.8]",,Ground Pass,,29.374819,,,Signori Dominique Nymi António,408824.0,,,,,Recovery,2,From Throw In,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,117,Angola,4901,"['efffc309-f5e5-4de8-ac30-887cc9fa9515', '4c1965d2-f18a-4c82-9434-9bc5e9212f8e']",40,,,,,,,,,,,,,,,,,Angola,4901,00:20:40.962,Pass,True
,,,,,,,,,,,,,,,2.012048,,,,,,,,,,,,,b85f8630-200f-470b-b389-1ff936af1989,2137,,"[8.8, 41.1]",3922321,65,,,,,1.0666304,,Right Foot,,"[16.8, 55.6]",,Ground Pass,,16.560495,,,Kialonda Gaspar,103208.0,,,,,,2,From Throw In,Signori Dominique Nymi António,408824.0,Goalkeeper,117,Angola,4901,['375f8f50-8ba8-4811-9d14-53a8db099b65'],52,,,,,,,,,,,,,,,,,Angola,4901,00:20:52.350,Pass,
,,,,,,,,,,,,,,,2.034256,,,,,,,,,,,,,3270fce5-c5f9-4a06-a956-ad47fe953d42,2140,,"[29.5, 56.0]",3922321,65,,,,,-1.5266609,,Right Foot,,"[30.9, 24.3]",,Ground Pass,,31.7309,,,Jonathan Buatu Mananga,10573.0,,,,,,2,From Throw In,Kialonda Gaspar,103208.0,Right Center Back,117,Angola,4901,['33af656e-b5cc-46d6-a0c2-7fb27dcefea1'],58,,,,,,,,,,,,,,,,,Angola,4901,00:20:58.864,Pass,
,,,,,,,,,,,,,,,1.781294,,,,,,,,,,,,,68447964-2e12-4002-ae5d-970644705c82,2143,,"[36.3, 20.4]",3922321,66,,,,,-1.0682074,,Right Foot,,"[44.6, 5.3]",,Ground Pass,,17.230787,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,2,From Throw In,Jonathan Buatu Mananga,10573.0,Left Center Back,117,Angola,4901,['1ed6c631-6e06-4ad1-8d14-1aec05ccc44d'],2,,,,,,,,,,,,,,,,,Angola,4901,00:21:02.412,Pass,
,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,8be1e607-48fc-4e6c-b7d0-26e40830e729,2152,,"[95.2, 24.3]",3922321,66,,,,,-0.15037143,,Right Foot,,"[111.7, 21.8]",,Ground Pass,,16.68832,,,Frank Onyeka,24467.0,,,,,,2,From Throw In,Moses Daddy-Ajala Simon,18163.0,Left Attacking Midfield,117,Angola,4901,['98d94607-2d67-4018-b911-b60139079dd0'],15,,,,,,,,,,,,,,,,,Nigeria,775,00:21:15.184,Pass,
,,,,,,,,,,,,,,,0.864512,,,,,,,,,,,,,bc9337e8-447e-4484-bc91-1d9416db9d8e,2155,,"[112.1, 23.7]",3922321,66,,,,,1.581907,,Left Foot,True,"[111.9, 41.7]",,Ground Pass,,18.001112,Incomplete,,Victor James Osimhen,11277.0,,,,,,2,From Throw In,Frank Onyeka,24467.0,Right Defensive Midfield,117,Angola,4901,"['86337952-9a90-4664-a899-df1214c662e5', 'e169fbe1-da7c-416f-b75c-aade66324a16']",16,,,,,,,,,,,,,,,,,Nigeria,775,00:21:16.544,Pass,
,,,,,,,,,,,,,,,1.244008,,,,,,,,,,,,,6d35706a-a91a-4146-a706-43a3c9dd54cb,2159,,"[12.7, 80.0]",3922321,66,,True,,,-0.7767528,,,,"[30.2, 62.8]",,Low Pass,,24.537521,,,Manuel Luís da Silva Cafumana,31016.0,,,,,Throw-in,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,118,Angola,4901,['506f3c80-6535-4d98-a170-e49f0d2ade66'],36,,,,,,,,,,,,,,,,,Angola,4901,00:21:36.278,Pass,
,,,,,,,,,,,,,,,1.055217,,,,,,,,,,,,,ea278f37-e03f-4e49-9e2e-d9373dfb3aa4,2161,,"[39.6, 38.9]",3922321,66,,,,,-0.6586306,,Right Foot,,"[51.1, 30.0]",,Ground Pass,,14.541664,,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,,,2,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,118,Angola,4901,['8655f7fb-fa14-43a0-bb92-ba2eaa33aee0'],42,,,,,,,,,,,,,,,,,Angola,4901,00:21:42.303,Pass,
,,,,,,,,,,,,,,,1.893302,,,,,,,,,,,,,610ca657-f6d8-4009-a708-1795ecc74752,2164,,"[51.2, 26.8]",3922321,66,,,,,-1.2353947,,Right Foot,,"[57.3, 9.3]",,Ground Pass,,18.532675,,,Bruno Lourenço Pinto de Almeida Paz,22274.0,,,,,,2,From Throw In,Ambrosini Antonio Cabaça Salvador,136312.0,Left Center Midfield,118,Angola,4901,['d934ffdc-fe4e-4227-975d-2935c3c5185f'],44,,,,,,,,,,,,,,,,,Angola,4901,00:21:44.548,Pass,
,,,,,,,,,,,,,,,1.719929,,,,,,,,,,,,,72996d14-b401-47e3-8e6c-65a96cd93c19,2167,,"[57.1, 8.1]",3922321,66,,,,,1.7092091,,Right Foot,,"[54.3, 28.2]",,Ground Pass,,20.294088,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,2,From Throw In,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,118,Angola,4901,['9a1402fb-da08-4c12-8971-d55d009b6229'],47,,,,,,,,,,,,,,,,,Angola,4901,00:21:47.779,Pass,
,,,,,,,,,,,,,,,0.857663,,,,,,,,,,,,,fbed6d23-c33c-44c8-b9d9-ab198dddc3da,2170,,"[65.8, 36.6]",3922321,66,,,,,-0.031239834,,Right Foot,,"[81.8, 36.1]",,Ground Pass,,16.00781,,,Cristóvão Paciência Mabululo,128881.0,,,,,,2,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,118,Angola,4901,['65498e02-25dd-433b-b89c-4622527e372b'],54,,,,,,,,,,,,,,,,,Angola,4901,00:21:54.482,Pass,
,,,,,,,,,,,,,,,1.388813,,,,,,,,,,,,,2095308e-7621-4b22-a545-d491487f17b4,2174,,"[80.6, 36.6]",3922321,66,,,,,-2.997765,,Right Foot,,"[66.1, 34.5]",,Ground Pass,,14.651279,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,2,From Throw In,Cristóvão Paciência Mabululo,128881.0,Center Forward,118,Angola,4901,"['1d297bb4-01ee-4a9a-a702-5d0f1ce51ac9', 'c141f9e3-f5aa-419e-9b07-6f3dab9896b7']",56,,,,,,,,,,,,,,,,,Angola,4901,00:21:56.095,Pass,True
,,,,,,,,,,,,,,,1.334751,,,,,,,,,,,,,c3ffe3d1-f77d-4ca4-bb3e-867f17e7b53e,2177,,"[66.2, 33.9]",3922321,66,,,,,-1.6452851,,Right Foot,,"[64.7, 13.8]",,Ground Pass,,20.155893,,,Bruno Lourenço Pinto de Almeida Paz,22274.0,,,,,,2,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,118,Angola,4901,['52092b07-63d2-4c0d-a07e-c7271de46964'],58,,,,,,,,,,,,,,,,,Angola,4901,00:21:58.227,Pass,
,,,,,,,,,,,,,,,0.776217,,,,,,,,,,,,,64573a6f-96a7-4ed3-97cc-d68a1dfd2464,2180,,"[64.7, 13.8]",3922321,67,,,,,1.75558,,Right Foot,,"[62.7, 24.5]",,Ground Pass,,10.885311,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,2,From Throw In,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,118,Angola,4901,['d44dc14b-84f6-4e30-a309-71954b97a96e'],1,,,,,,,,,,,,,,,,,Angola,4901,00:22:01.538,Pass,
,,,,,,,,,,,,,,,1.355708,,,,,,,,,,,,,cc67c3a3-1fc5-4e16-aff7-d9f70f5a06e1,2183,,"[69.2, 26.1]",3922321,67,,,,,-1.2764142,,Right Foot,,"[74.9, 7.3]",,Ground Pass,,19.645102,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,2,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,118,Angola,4901,['c09e3ae0-6dc9-4a96-baea-387904db8673'],3,,,,,,,,,,,,,,,,,Angola,4901,00:22:03.947,Pass,
,,,,,,,,,,,,,,,0.803682,,,,,,,,,,,,,a1df8c31-c872-4413-9ffb-2fa39505d3d2,2186,,"[72.0, 5.9]",3922321,67,,,,,-0.45215386,,Left Foot,,"[79.0, 2.5]",,Ground Pass,,7.7820306,,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,,,2,From Throw In,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,118,Angola,4901,['883f84e7-dcae-46e9-b6c4-333ac8c1ddfe'],7,,,,,,,,,,,,,,,,,Angola,4901,00:22:07.273,Pass,
,,,,,,,,,,,,,,,0.871736,,,,,,,,,,,,,55b08340-a32a-457e-9cdb-cf70d590c162,2190,,"[94.5, 4.1]",3922321,67,,,,,1.323115,,Right Foot,,"[96.7, 12.8]",,Low Pass,,8.973851,,,Zito André Sebastião Luvumbo,90913.0,,,,,,2,From Throw In,Ambrosini Antonio Cabaça Salvador,136312.0,Left Center Midfield,118,Angola,4901,"['eb1037bb-24b6-496a-85b4-560f09dde172', '2ca6652d-542b-40a4-8c45-090dc7ac0a5d']",9,,,,,,,,,,,,,,,,,Angola,4901,00:22:09.026,Pass,True
,,,,,,,,,,,,,,,1.451956,,,,,,,,,,,,,0de5853e-1289-4ba7-bb80-fb75634ecbf7,2193,,"[96.5, 12.2]",3922321,67,,,,,-2.4297457,,Left Foot,,"[86.3, 3.4]",,Ground Pass,,13.471452,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,2,From Throw In,Zito André Sebastião Luvumbo,90913.0,Right Wing,118,Angola,4901,['79dcb01f-c1e5-49a7-97f2-1bde2bb906c6'],9,,,,,,,,,,,,,,,,,Angola,4901,00:22:09.960,Pass,
,,,,,,,,,,,,,,,1.027593,,,,,,,,,,,,,da4ab5c2-8f7d-49b8-8481-df3e1cea60a2,2196,,"[84.8, 5.5]",3922321,67,,,,,2.0373595,,Left Foot,,"[77.9, 19.2]",,Ground Pass,,15.339492,,,Bruno Lourenço Pinto de Almeida Paz,22274.0,,,,,,2,From Throw In,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,118,Angola,4901,['b19f0b63-5b4c-4119-9dc0-db020a638ede'],12,,,,,,,,,,,,,,,,,Angola,4901,00:22:12.075,Pass,
,,,,,,,,,,,,,,,1.501599,,,,,,,,,,,,,ded4f8c1-d5c5-4259-bf0f-3126def3b3f3,2199,,"[84.6, 15.1]",3922321,67,,,,,1.856418,,Right Foot,,"[80.9, 27.7]",,Ground Pass,,13.132022,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,2,From Throw In,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,118,Angola,4901,['c9f01ef9-318a-4eec-830f-2c547c9c3975'],14,,,,,,,,,,,,,,,,,Angola,4901,00:22:14.852,Pass,
,,,,,,,,,,,,,,,1.533676,,,,,,,,,,,,,5adfca08-5323-4beb-af3e-5fd2deb5a427,2202,,"[79.7, 33.3]",3922321,67,,,,,0.5394185,,Right Foot,,"[109.1, 50.9]",,High Pass,,34.265434,Incomplete,,Eddie Marcos Melo Afonso,145058.0,,,,,,2,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,118,Angola,4901,"['edfbf8e0-86bd-4230-9688-5d8f330ad102', '98427520-4b62-4e05-a342-1894071fa568']",17,,,,,,,,,,,,,,,,,Angola,4901,00:22:17.415,Pass,
,,,,,,,,,,,,,,,3.199993,,,,,,,,,,,,,edfbf8e0-86bd-4230-9688-5d8f330ad102,2204,,"[11.0, 29.2]",3922321,67,,,,,-1.0499822,,Head,,"[18.4, 16.3]",,High Pass,,14.871785,,,Moses Daddy-Ajala Simon,18163.0,,,,,Recovery,2,From Throw In,Zaidu Sanusi,31949.0,Left Wing Back,118,Angola,4901,"['6dc892f7-b3fb-43b4-8558-e9cfc896905e', '5adfca08-5323-4beb-af3e-5fd2deb5a427']",18,,,,,,,,,,,,,,,,,Nigeria,775,00:22:18.949,Pass,
,,,,,,,,,,,,,,,3.380376,,,,,,,,,,,,,e05bc335-841f-4b61-ae2e-81abd1122b79,2212,,"[107.3, 67.2]",3922321,67,,,,,-1.4708914,,Right Foot,True,"[111.5, 25.3]",,High Pass,,42.109974,Incomplete,,Cristóvão Paciência Mabululo,128881.0,,True,,,,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,118,Angola,4901,"['6b2ff577-1bf9-4eb0-ae3b-4e5066545aa7', '84e2a4f2-dde0-4ebd-9349-5881d79e8cce']",26,,,,,,,,,,,,,,,,,Angola,4901,00:22:26.684,Pass,
,,,,,,,,,,,,,,,1.584868,,,,,,,,,,,,,83779efc-eff4-437d-90ef-a2d514192d6f,2218,,"[66.6, 5.7]",3922321,67,,,,,-0.010308913,,Left Foot,,"[86.0, 5.5]",,Ground Pass,,19.401031,,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,,,2,From Throw In,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,118,Angola,4901,['80ebb728-e935-4f46-9286-e6321bf3567c'],36,,,,,,,,,,,,,,,,,Angola,4901,00:22:36.228,Pass,
,,,,,,,,,,,,,,,0.746807,,,,,,,,,,,,,7584ee9c-ec6b-4e8c-9e95-1afaa58a1256,2221,,"[85.8, 5.7]",3922321,67,,,,,1.1184264,,Right Foot,,"[91.0, 16.4]",,Ground Pass,,11.896638,,,Jacinto Muondo Dala,10577.0,,,,,,2,From Throw In,Ambrosini Antonio Cabaça Salvador,136312.0,Left Center Midfield,118,Angola,4901,['9d3597d8-e21e-4e89-a9ab-ab672309ce82'],38,,,,,,,,,,,,,,,,,Angola,4901,00:22:38.218,Pass,
,,,,,,,,,,,,,,,0.851258,,,,,,,,,,,,,f0fcef1c-f2a5-458d-82b3-cf4ca449a8fd,2225,,"[91.4, 18.1]",3922321,67,,,,,-1.1270137,,Right Foot,,"[97.2, 5.9]",,Ground Pass,,13.508515,Incomplete,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,,,2,From Throw In,Jacinto Muondo Dala,10577.0,Left Wing,118,Angola,4901,"['dc12ba72-c16f-4a1b-879f-d5624ff9caa9', '1366a56c-0df7-4eaf-85d1-01643aa6537f', '36885a3e-2bd1-4284-a60e-0a512115c19b']",39,,,,,,,,,,,,,,,,,Angola,4901,00:22:39.447,Pass,True
,,,,,,,,,True,,,,,,1.599996,,,,,,,,,,,,,dc12ba72-c16f-4a1b-879f-d5624ff9caa9,2227,,"[22.9, 74.2]",3922321,67,,,,,-1.8766752,,Right Foot,,"[19.3, 62.8]",,Ground Pass,,11.954915,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,Interception,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,119,Nigeria,775,"['c2f029a1-3053-4839-81d8-357538957e1f', 'f0fcef1c-f2a5-458d-82b3-cf4ca449a8fd']",40,,,,,,,,,,,,,,,,,Nigeria,775,00:22:40.299,Pass,
,,,,,,,,,,,,,,,0.961749,,,,,,,,,,,,,f785a135-db50-44f9-a50c-1373530e4b48,2231,,"[19.7, 63.5]",3922321,67,,,,,-0.6934595,,Right Foot,,"[27.4, 57.1]",,Ground Pass,,10.012492,,,Alex Iwobi,3647.0,,,,,,2,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,119,Nigeria,775,"['bdfc26a3-5cbf-445f-9444-62634d974ef9', 'dfd3a274-12ec-47d1-8ae6-ac634777cb67']",42,,,,,,,,,,,,,,,,,Nigeria,775,00:22:42.019,Pass,True
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,db7bd1c9-7f8c-487c-abe3-d89c68eb4efd,2234,,"[27.4, 56.9]",3922321,67,,,,,1.0085115,,Right Foot,,"[36.6, 71.5]",,Ground Pass,,17.256884,,,Ademola Lookman,3447.0,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,119,Nigeria,775,['b6936dfd-4b45-4978-9cb4-26247e0326fb'],43,,,,,,,,,,,,,,,,,Nigeria,775,00:22:43.060,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,e7c940f6-42df-4384-8e44-ffb85e10c9eb,2237,,"[42.4, 71.4]",3922321,67,,,,,-0.45188344,,Right Foot,,"[59.5, 63.1]",,Ground Pass,,19.007893,,,Victor James Osimhen,11277.0,,,,,,2,Regular Play,Ademola Lookman,3447.0,Right Attacking Midfield,119,Nigeria,775,['703cb751-5284-42fd-86d6-eff938c6023d'],45,,,,,,,,,,,,,,,,,Nigeria,775,00:22:45.500,Pass,
,,,,,,,,,,,,,,,1.903648,,,,,,,,,,,,,8e6a86bc-1b74-48c3-8f85-d2d799177c42,2241,,"[64.4, 78.5]",3922321,67,,,,,-1.6475682,,Right Foot,,"[64.2, 75.9]",,Ground Pass,,2.607681,Incomplete,,Ademola Lookman,3447.0,,,,,,2,Regular Play,Victor James Osimhen,11277.0,Center Forward,119,Nigeria,775,"['2120fad5-0b0e-4921-b3de-bacf083a7841', 'ad83bbbd-3099-452a-bd3e-e3117277f4b1']",48,,,,,,,,,,,,,,,,,Nigeria,775,00:22:48.838,Pass,
,,,,,,,,,,,,,,,1.9241,,,,,,,,,,,,,2573785f-b9f1-4253-a468-95ba79c56347,2248,,"[57.2, 3.8]",3922321,67,,True,,,1.6753092,,Right Foot,,"[54.2, 32.4]",,Ground Pass,,28.756912,,,Bruno Lourenço Pinto de Almeida Paz,22274.0,,,,,Free Kick,2,From Free Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,121,Angola,4901,['d5319449-3707-4f91-a54d-93a5939d3057'],57,,,,,,,,,,,,,,,,,Angola,4901,00:22:57.419,Pass,
,,,,,,,,,,,,,,,1.386622,,,,,,,,,,,,,d51365bb-f8e2-458f-954b-db324a77ec09,2250,,"[54.2, 32.9]",3922321,67,,,,,-1.1790963,,Right Foot,,"[58.0, 23.7]",,Ground Pass,,9.953894,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,2,From Free Kick,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,121,Angola,4901,['4138391c-945a-4ecf-862e-431e511b5711'],59,,,,,,,,,,,,,,,,,Angola,4901,00:22:59.522,Pass,
,,,,,,,,,,,,,,,1.428989,,,,,,,,,,,,,f7b25288-411a-415b-85af-9036b8971cdc,2253,,"[62.7, 23.4]",3922321,68,,,,,-0.810393,,Right Foot,,"[74.4, 11.1]",,Ground Pass,,16.975864,,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,,,2,From Free Kick,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,121,Angola,4901,['97e4f6af-3c89-45d0-aff7-513453d64ea9'],1,,,,,,,,,,,,,,,,,Angola,4901,00:23:01.381,Pass,
,,,,,,,,,,,,,,,1.545519,,,,,,,,,,,,,58900340-0bf1-45aa-871b-517e56f5eacc,2256,,"[72.0, 18.1]",3922321,68,,,,,1.8748922,,Right Foot,,"[66.1, 36.9]",,Ground Pass,,19.70406,,,Bruno Lourenço Pinto de Almeida Paz,22274.0,,,,,,2,From Free Kick,Ambrosini Antonio Cabaça Salvador,136312.0,Left Center Midfield,121,Angola,4901,['5d6bfa04-697d-41bd-944c-ac4dd6de63df'],4,,,,,,,,,,,,,,,,,Angola,4901,00:23:04.626,Pass,
,,,,,,,,,,,,,,,0.999887,,,,,,,,,,,,,cbe86712-8d2b-4010-89f8-675afd9c9a52,2259,,"[66.6, 36.7]",3922321,68,,,,,-1.7728214,,Right Foot,,"[64.9, 28.4]",,Ground Pass,,8.472308,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,2,From Free Kick,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,121,Angola,4901,['dae69f61-9655-42fa-aefb-eb9fa5978470'],6,,,,,,,,,,,,,,,,,Angola,4901,00:23:06.838,Pass,
,,,,,,,,,,,,,,,1.461665,,,,,,,,,,,,,6b38b90e-6a10-43b5-9e5b-fb94086cc8c3,2262,,"[65.3, 28.6]",3922321,68,,,,,0.6578886,,Right Foot,,"[74.1, 35.4]",,Ground Pass,,11.121151,,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,,,2,From Free Kick,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,121,Angola,4901,['a79ecefd-5111-490c-b4b4-ed8f54fece82'],8,,,,,,,,,,,,,,,,,Angola,4901,00:23:08.299,Pass,
,,,,,,,,,,,,,,,1.983074,,,,,,,,,,,,,35f06a52-22ca-40e9-8ce9-3573b9b0e3ee,2265,,"[71.5, 37.2]",3922321,68,,,,,1.3661016,,Right Foot,,"[78.6, 71.4]",,Ground Pass,,34.929214,,,Eddie Marcos Melo Afonso,145058.0,,,,,,2,From Free Kick,Ambrosini Antonio Cabaça Salvador,136312.0,Left Center Midfield,121,Angola,4901,['46a7ebd0-abc2-497a-a4a1-bde17a2cb4ea'],10,,,,,,,,,,,,,,,,,Angola,4901,00:23:10.850,Pass,
,,,,,,,,,,,,,,,1.581807,,,,,,,,,,,,,55985c1a-b33d-4844-804f-7b610096cd8a,2268,,"[77.9, 59.6]",3922321,68,,,,,-1.9866986,,Right Foot,,"[72.6, 47.6]",,Ground Pass,,13.118308,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,2,From Free Kick,Eddie Marcos Melo Afonso,145058.0,Right Back,121,Angola,4901,['be2987d1-eef6-4f1d-93c5-819a69df2991'],15,,,,,,,,,,,,,,,,,Angola,4901,00:23:15.361,Pass,
,,,,,,,,,,,,,,,0.905773,,,,,,,,,,,,,a9186e97-4ec5-4d04-815e-20e537dbc7df,2271,,"[73.8, 50.0]",3922321,68,,,,,0.018097572,,Right Foot,,"[95.9, 50.4]",,Low Pass,,22.10362,,,Zito André Sebastião Luvumbo,90913.0,,,,,,2,From Free Kick,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,121,Angola,4901,['5f135b54-a97c-4458-8f49-6c22e595911e'],17,,,,,,,,,,,,,,,,,Angola,4901,00:23:17.829,Pass,
