50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f05026b-14b3-405d-8b37-3a988326d62b,1288,,"[84.8, 61.0]",3920389,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Michel Kemen,7355.0,Center Defensive Midfield,68,Cameroon,2722,"['562bd053-ceca-4284-b981-b56c9ba63b4f', '9457ac60-b1b9-4733-adc6-6226b7e291a4']",28,,,,,,,,,,,,,,,,,Cameroon,2722,00:43:28.021,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75b2937c-3245-47aa-8ebb-491d4b8f5eb9,1290,,"[75.8, 59.1]",3920389,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Charles Castelletto,7426.0,Right Back,68,Cameroon,2722,['23ea44d0-475e-4606-8aea-817b314daef7'],28,,,,,,,,,,,,,,,,,Cameroon,2722,00:43:28.942,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,72b38478-2419-47bb-bdab-db00e398a895,1293,,"[107.4, 55.6]",3920389,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frank Magri,189348.0,Right Wing,68,Cameroon,2722,['d14652ac-e953-40d1-b09f-3be4aee56e0d'],31,,,,,,,,,,,,,,,,,Cameroon,2722,00:43:31.566,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,74d1c5fa-63ba-424d-9c66-31a78fe6a1ab,1297,,"[70.8, 36.7]",3920389,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Bayo,8454.0,Center Forward,69,Guinea,4892,['28501d0c-3cfc-4441-81bf-7ac25d8b9781'],51,,,,,,,,,,,,,,,,,Guinea,4892,00:43:51.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,656ab350-51bd-4258-8c39-a6a74db2bb92,1301,,"[69.4, 43.5]",3920389,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mory Konaté,35285.0,Right Defensive Midfield,70,Guinea,4892,['8749a215-cead-4fdb-99f3-143b3df61aad'],34,,,,,,,,,,,,,,,,,Guinea,4892,00:44:34.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c88ac96c-4f8c-426a-bac7-194b621dabb4,1304,,"[55.8, 30.0]",3920389,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,70,Guinea,4892,['96e6bb91-e653-4203-b9ec-d0b378a19ae3'],36,,,,,,,,,,,,,,,,,Guinea,4892,00:44:36.063,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f0f1fe95-5823-4eb1-a713-144a189327f5,1307,,"[94.2, 72.4]",3920389,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Bayo,8454.0,Center Forward,70,Guinea,4892,['b7629d40-8536-4b6b-af41-836e9fd2eedc'],39,,,,,,,,,,,,,,,,,Guinea,4892,00:44:39.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8b4a2bb-42ad-474d-b2ba-32a04e3fee23,1309,,"[38.2, 14.5]",3920389,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,71,Cameroon,2722,['fe6ebfde-2723-4597-bc38-3b896bbe964e'],41,,,,,,,,,,,,,,,,,Cameroon,2722,00:44:41.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20bd6163-f17c-4bf0-9469-36102d5ef4dc,1313,,"[62.8, 56.7]",3920389,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frank Magri,189348.0,Right Wing,71,Cameroon,2722,['a1a8385d-559c-46c8-adeb-ed89a0cb54e4'],46,,,,,,,,,,,,,,,,,Cameroon,2722,00:44:46.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a979430a-8cd4-4371-943a-3b2cbc571098,1319,,"[73.5, 31.2]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jules Olivier Ntcham,10530.0,Right Center Midfield,72,Cameroon,2722,['5433c9a3-44bf-4f82-a127-9c1b02a137bd'],58,,,,,,,,,,,,,,,,,Cameroon,2722,00:48:58.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dc94ee7-4d83-4038-8e98-faf340a38c80,1322,,"[87.9, 7.5]",3920389,49,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,72,Cameroon,2722,['c48e781c-9fd1-4ee8-b3b7-dc12aa32bb5d'],0,,,,,,,,,,,,,,,,,Cameroon,2722,00:49:00.834,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,605b122e-0b3b-44cb-90ed-f3ce4d436a0f,1328,,"[115.5, 42.0]",3920389,50,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,73,Cameroon,2722,['6aad4540-271f-43b9-ac08-56d07874a5bf'],11,,,,,,,,,,,,,,,,,Cameroon,2722,00:50:11.241,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cf9a21b3-6b5e-4bfe-b17a-10f509131ec8,1332,,"[73.0, 13.1]",3920389,50,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aguibou Camara,39559.0,Center Attacking Midfield,74,Guinea,4892,['6ea15843-f570-4681-a328-e04f328812ea'],38,,,,,,,,,,,,,,,,,Guinea,4892,00:50:38.145,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a4bb8d-06f5-4a83-ae03-267d3638e093,1335,,"[64.9, 73.7]",3920389,50,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Frank Magri,189348.0,Right Wing,74,Guinea,4892,['2191d30b-8f4a-4731-ab08-73fd3ed2d2e6'],41,,,,,,,,,,,,,,,,,Cameroon,2722,00:50:41.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4d2775-2379-445a-ac54-9972c7bdca60,1346,,"[57.2, 39.3]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moriba Kourouma Kourouma,39073.0,Right Defensive Midfield,76,Guinea,4892,['2bc3cd57-355f-4f01-b6cd-7f461e5c3b13'],1,,,,,,,,,,,,,,,,,Guinea,4892,00:00:01.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b881252-73d0-4be1-b82b-7f6864858113,1351,,"[77.8, 45.6]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Bayo,8454.0,Center Forward,76,Guinea,4892,['3b92bea7-0550-499f-ad6c-22bbc3702eb6'],5,,,,,,,,,,,,,,,,,Guinea,4892,00:00:05.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3091b8b7-e41e-41dc-b83a-9d58daef1a1a,1353,,"[76.1, 52.0]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moriba Kourouma Kourouma,39073.0,Right Defensive Midfield,76,Guinea,4892,['27fdfa10-629e-4125-be10-e23049760790'],5,,,,,,,,,,,,,,,,,Guinea,4892,00:00:05.850,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f5995583-9aea-438d-99a5-33f2bb440254,1356,,"[109.5, 75.0]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Morgan Guilavogui,47351.0,Right Midfield,76,Guinea,4892,['9408e59c-9057-41ec-a26f-f9f2c00b1bd2'],10,,,,,,,,,,,,,,,,,Guinea,4892,00:00:10.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a85ac4ce-9cd0-4071-be32-46deb7bbaaaf,1358,,"[7.8, 11.0]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harold Moukoudi,7386.0,Left Center Back,77,Cameroon,2722,['fcc33aa1-2518-4b5d-91c5-14bb522fd897'],17,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:17.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b3e57fe-c8ce-4b41-ac9f-5a0bd9fbca32,1361,,"[9.0, 5.9]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,77,Cameroon,2722,['170f091b-5c51-4681-a7f4-f9006123fd90'],20,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:20.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8906429-4edc-4741-90f7-ccbbc0f47b11,1364,,"[5.0, 13.2]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harold Moukoudi,7386.0,Left Center Back,77,Cameroon,2722,['7800bf45-e7e4-4e2c-85cf-36caaa508456'],22,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:22.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa35341a-c1ae-4686-8fd1-78daf176675a,1367,,"[14.8, 53.9]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christopher Wooh,74588.0,Right Center Back,77,Cameroon,2722,['27036025-adc8-45b8-a674-00ebf817ba5a'],25,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:25.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,881cc782-2a4d-4281-a77e-e8b5ec0f919b,1370,,"[39.0, 58.1]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Olivier Ntcham,10530.0,Right Defensive Midfield,77,Cameroon,2722,['eb71f184-9c22-42d9-b2e6-9ed8701010b6'],30,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:30.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f847d97-06c7-463d-ad34-d692c58b566f,1373,,"[42.1, 30.0]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harold Moukoudi,7386.0,Left Center Back,77,Cameroon,2722,['af264ee9-2790-4cb5-859c-f4b338e9f5bc'],34,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:34.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01d648dd-7704-439b-8680-293c676bdd2f,1376,,"[68.5, 4.9]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,77,Cameroon,2722,['283669c7-f02e-4bce-9837-a72d3919ff59'],38,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:38.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c70e824-37dc-48ec-b248-824abf503e30,1380,,"[86.8, 20.7]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,77,Cameroon,2722,['27f71ea6-3593-4ca8-904c-52737e013d24'],42,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:42.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8dc21f0-c4de-4e6e-a7bc-bbec1f2321f2,1384,,"[114.7, 7.8]",3920389,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,77,Cameroon,2722,"['722a9fac-579f-42df-9b4e-b506325bba99', '49408bbb-fbae-4a1e-aa72-a5ac919b9b06']",46,,,,,,,,,,,,,,,,,Cameroon,2722,00:00:46.353,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1d1826cc-e348-4285-8a61-809dae3e7123,1389,,"[72.8, 56.1]",3920389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Bayo,8454.0,Center Forward,78,Guinea,4892,['fd283c6b-9e3c-404c-bb78-8441810c4698'],19,,,,,,,,,,,,,,,,,Guinea,4892,00:01:19.995,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,de538baa-6b6a-4e00-82ee-91c5c7ba0f05,1391,,"[67.8, 24.6]",3920389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karl Brillant Toko Ekambi,3551.0,Center Forward,78,Guinea,4892,['40007d7f-cffb-4aaa-b881-5246104b9f66'],20,,,,,,,,,,,,,,,,,Cameroon,2722,00:01:20.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68f1b8ff-7527-4cc0-ae18-4cb423bd8df5,1393,,"[37.9, 49.4]",3920389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Julian Jeanvier,7360.0,Left Center Back,78,Guinea,4892,['49da033a-5ea1-4f3c-8833-7fd0d09b70a2'],23,,,,,,,,,,,,,,,,,Guinea,4892,00:01:23.086,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1bdf325b-7253-4f6a-a73e-8cb36628eb95,1396,,"[71.5, 60.3]",3920389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Morgan Guilavogui,47351.0,Right Midfield,78,Guinea,4892,['5cd3666e-f02f-4086-acc2-701edd214787'],27,,,,,,,,,,,,,,,,,Guinea,4892,00:01:27.704,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1f3e7030-c90f-4479-a482-b0eb32fa9098,1402,,"[67.2, 7.6]",3920389,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,79,Cameroon,2722,['9988841c-639b-46cd-a06f-05578db4d021'],30,,,,,,,,,,,,,,,,,Cameroon,2722,00:01:30.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,02adfe8a-13f5-4bfc-9ccd-287bed1bbe59,1406,,"[79.4, 60.6]",3920389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jules Olivier Ntcham,10530.0,Right Defensive Midfield,80,Cameroon,2722,['9460dd7c-5544-442e-a9ac-3488617205d5'],47,,,,,,,,,,,,,,,,,Cameroon,2722,00:01:47.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec53cb23-5809-4c8a-9734-4a11ec0c4f99,1408,,"[93.3, 76.3]",3920389,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Charles Castelletto,7426.0,Right Back,80,Cameroon,2722,['4e821283-4b6e-401e-a165-158f09e59fc4'],53,,,,,,,,,,,,,,,,,Cameroon,2722,00:01:53.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af567483-8c89-4f24-a4ff-9145b691f41c,1412,,"[80.3, 79.8]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jules Olivier Ntcham,10530.0,Right Defensive Midfield,80,Cameroon,2722,['b7817110-cd74-4f8b-a32a-5e69e8b15f52'],0,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:00.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,163d2d35-bc39-4534-8b99-f18ba74ab015,1415,,"[79.5, 5.4]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,80,Cameroon,2722,['d894ccb3-a319-4aa6-b71b-dd7e08b0e64d'],6,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:06.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d7cb5e0-b04d-4949-b69c-a681a5ff0b18,1418,,"[96.2, 24.0]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karl Brillant Toko Ekambi,3551.0,Center Forward,80,Cameroon,2722,['1f6bcfee-1ffa-481c-a89b-b7b4d1bd2030'],11,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:11.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,debccea0-98e4-41f2-a661-01fb1ba7f5d3,1423,,"[93.6, 5.2]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,80,Cameroon,2722,['77e16fd8-0f01-4ada-8797-225019fffc59'],14,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:14.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01fdd634-1837-4f94-9b4d-af2eeea939be,1429,,"[78.9, 10.6]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,81,Cameroon,2722,['d236900a-bad6-47ba-9e35-704e1f94146f'],24,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:24.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19985319-24eb-4020-b005-fdb7c0822db1,1431,,"[83.3, 37.0]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivier Michel Kemen,7355.0,Center Attacking Midfield,81,Cameroon,2722,['1bb8c50e-cd9a-4a84-a8bf-1154b12442a1'],29,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:29.473,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e02f8398-0ce8-4e3a-977b-3f4f1bf05171,1435,,"[81.5, 57.9]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Olivier Ntcham,10530.0,Right Defensive Midfield,81,Cameroon,2722,['da0b9dde-ddd5-4f52-babb-6cd0a8ef749f'],31,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:31.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b96e2d1e-b9fe-4748-b3e7-cca019747159,1437,,"[41.8, 33.1]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Bayo,8454.0,Center Forward,82,Guinea,4892,['2ab9af78-ea7b-4cb9-bbc7-c84f35b86fed'],32,,,,,,,,,,,,,,,,,Guinea,4892,00:02:32.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fcb6e99-9c58-4bbd-828f-90cb0fb60a6e,1440,,"[47.2, 22.8]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aguibou Camara,39559.0,Left Midfield,82,Guinea,4892,['83053ed8-6bd6-47db-a233-c773545da34b'],33,,,,,,,,,,,,,,,,,Guinea,4892,00:02:33.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb9fbeea-945d-4885-9726-393914fb2898,1443,,"[96.1, 57.8]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Guilavogui,47351.0,Right Midfield,82,Guinea,4892,['c4e88548-5dd5-435d-ae9d-b7f392e0e822'],39,,,,,,,,,,,,,,,,,Guinea,4892,00:02:39.337,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0eee35cd-6ada-4ec2-82b1-08563d88fde7,1446,,"[110.1, 44.7]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Bayo,8454.0,Center Forward,82,Guinea,4892,['0bf19ff3-5101-45af-bfbc-de72bd40a118'],41,,,,,,,,,,,,,,,,,Guinea,4892,00:02:41.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,feb66b5d-cc29-47ed-8859-bf54da42d4dd,1451,,"[91.8, 56.6]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Defensive Midfield,82,Guinea,4892,['749986f3-23ab-49af-b232-04083c857472'],45,,,,,,,,,,,,,,,,,Guinea,4892,00:02:45.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bce27d5-4841-4fb7-9a0b-d300f2623b57,1454,,"[77.5, 42.7]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mory Konaté,35285.0,Left Defensive Midfield,82,Guinea,4892,['2afcdb2b-c33a-4ecf-96b2-2991790e96e2'],49,,,,,,,,,,,,,,,,,Guinea,4892,00:02:49.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,783826e1-cb9f-4324-826e-9314dc0f13fb,1457,,"[70.9, 9.4]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sekou Oumar Sylla,132711.0,Left Back,82,Guinea,4892,['8d55de9a-90fa-4080-940d-96e9b4c807de'],52,,,,,,,,,,,,,,,,,Guinea,4892,00:02:52.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f595d425-100c-4ba2-a3ef-09a7c77e6790,1460,,"[44.0, 13.6]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Jeanvier,7360.0,Left Center Back,82,Guinea,4892,['97a0ee32-b8cc-496c-8b3d-bf66c4766236'],55,,,,,,,,,,,,,,,,,Guinea,4892,00:02:55.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,08493ba9-08ad-4cee-a459-590160ac6373,1463,,"[12.2, 30.3]",3920389,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Kone,182573.0,Goalkeeper,82,Guinea,4892,['0bdd7726-ab3a-4c04-82bf-40726124c7a6'],58,,,,,,,,,,,,,,,,,Guinea,4892,00:02:58.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5da6adfc-73b4-4099-b35a-741252881011,1466,,"[23.7, 12.7]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Jeanvier,7360.0,Left Center Back,82,Guinea,4892,['1e869ca6-9c69-41a9-80dd-fdfb76a36aa0'],1,,,,,,,,,,,,,,,,,Guinea,4892,00:03:01.074,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b3fa3ec6-19ba-49c1-9242-147978613977,1469,,"[72.0, 3.0]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aguibou Camara,39559.0,Left Midfield,82,Guinea,4892,['57cc7542-e72b-4d46-9336-d4c87a672f7a'],7,,,,,,,,,,,,,,,,,Guinea,4892,00:03:07.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ef3353d-5ab6-4b14-8f5f-22e3230a36fb,1471,,"[40.4, 66.0]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christopher Wooh,74588.0,Right Center Back,83,Cameroon,2722,['f1ddd142-a09e-4381-b519-ada6b4dccb19'],13,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:13.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11b81e88-4127-498a-bc40-4dff9bd1f7cc,1473,,"[40.8, 37.0]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harold Moukoudi,7386.0,Left Center Back,83,Cameroon,2722,['5cb37edc-77c8-4514-9dd1-4b6c01e9eda3'],15,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:15.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,407c3af3-fabd-4c3f-b814-612dc28e1d62,1476,,"[52.0, 53.1]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christopher Wooh,74588.0,Right Center Back,83,Cameroon,2722,['bdbc928b-945f-4e5d-b5e0-e164b0cfaa30'],21,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:21.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a62e1c4-37c8-4ea2-bab0-ae3923f6d63d,1479,,"[65.9, 57.0]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Olivier Ntcham,10530.0,Right Defensive Midfield,83,Cameroon,2722,['a1a09c73-2451-498a-b7bd-18ba8f713768'],23,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:23.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a96a72bf-33b2-4405-8c69-4c953ec144d4,1482,,"[70.8, 9.3]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,83,Cameroon,2722,['8522a01d-89b5-4227-9792-344c583600ab'],30,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:30.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e206654-8a8e-440f-9478-42d996e890b9,1486,,"[55.8, 21.0]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harold Moukoudi,7386.0,Left Center Back,83,Cameroon,2722,['16b0a33d-9768-4772-abd2-cd5394228c50'],35,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:35.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df540287-e484-4262-9f74-265fecbf70a8,1489,,"[71.4, 55.2]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Olivier Ntcham,10530.0,Right Defensive Midfield,83,Cameroon,2722,['b492e15d-fd51-4bfa-a732-53f2d82dd63c'],38,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:38.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,18e34b84-7bf2-48fa-9ec5-9cdb693cdd8c,1492,,"[90.6, 77.1]",3920389,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Magri,189348.0,Right Wing,83,Cameroon,2722,['31733b80-21e7-4cbc-bd0f-f486557c3ae9'],41,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:41.795,Ball Receipt*,
