50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,50687a90-be8c-4644-96da-2484c5b4b896,2219,,"[96.3, 3.4]",3922237,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacinto Muondo Dala,10577.0,Left Midfield,136,Angola,4901,"['07933e78-6d27-4bb0-abcf-4d28485f0ebb', '80120728-4527-4c61-886f-54fe2875ddc1']",29,,,,,,,,,,,,,,,,,,Angola,4901,00:28:29.544,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af9d051d-50b1-4bad-af88-e89e12c2df7e,2228,,"[43.5, 64.8]",3922237,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,136,Angola,4901,['38577f7b-848d-4f93-b5c9-0354be2d9667'],38,,,,,,,,,,,,,,,,,,Angola,4901,00:28:38.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ca4230-132a-4c07-8fcb-ecf9ab44df6d,2231,,"[60.4, 76.1]",3922237,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ambrosini Antonio Cabaça Salvador,136312.0,Right Midfield,136,Angola,4901,['ef82a785-b031-4e79-9434-908e865c7f47'],42,,,,,,,,,,,,,,,,,,Angola,4901,00:28:42.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da8dfaa5-5200-424f-8223-e4bbba226114,2245,,"[58.2, 71.2]",3922237,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Eddie Marcos Melo Afonso,145058.0,Right Back,137,Angola,4901,['0c35b943-a48a-4af7-bc65-eb6565378292'],52,,,,,,,,,,,,,,,,,,Angola,4901,00:29:52.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3e6193c-9ef2-46a5-a853-f97a4afed34b,2248,,"[50.3, 45.5]",3922237,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,137,Angola,4901,['8765fb18-e854-49cd-a791-28e93880d33b'],55,,,,,,,,,,,,,,,,,,Angola,4901,00:29:55.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3275d488-69c4-4c13-9db5-c28308e3bf18,2252,,"[66.4, 23.1]",3922237,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kialonda Gaspar,103208.0,Right Center Back,137,Angola,4901,"['4af03fde-d09a-4066-ac49-743afd2bd5e8', '79c156ba-fed7-4888-8d02-80de5492d708']",58,,,,,,,,,,,,,,,,,,Angola,4901,00:29:58.737,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8e8e786-0809-4c8e-83c6-442b5dc9fdc7,2255,,"[102.3, 58.6]",3922237,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jacinto Muondo Dala,10577.0,Left Midfield,137,Angola,4901,['76abd72a-d400-4bfb-8dc1-6188c65221fd'],3,,,,,,,,,,,,,,,,,,Angola,4901,00:30:03.212,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5959d88f-97ec-407a-aa5d-3e05206b035c,2259,,"[91.2, 32.2]",3922237,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Peter Shalulile,65723.0,Center Forward,138,Namibia,4980,['ce30bbab-a930-4551-abea-327cd4dd6b5c'],49,,,,,,,,,,,,,,,,,,Namibia,4980,00:31:49.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514a254-8703-4305-90c2-a6c6e6b0be8a,2262,,"[38.8, 52.8]",3922237,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Keliano,389784.0,Right Defensive Midfield,138,Namibia,4980,['f5af4028-f588-40ae-b44b-772e381668ac'],50,,,,,,,,,,,,,,,,,,Angola,4901,00:31:50.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1ddc33f-96cc-4f26-ae8a-13718f1417ef,2273,,"[49.9, 13.4]",3922237,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ananias Gebhardt,65837.0,Left Center Back,138,Namibia,4980,['3888afa1-b2a9-42fa-ae80-9a0823199722'],58,,,,,,,,,,,,,,,,,,Namibia,4980,00:31:58.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669b43a-be68-46ba-ae12-a8b6a43dae7c,2276,,"[49.9, 50.6]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Kamberipa,103799.0,Right Center Back,138,Namibia,4980,['b43b5cfb-5677-437a-8af2-26cc5e1f61c4'],2,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:02.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ad406a-5cd5-4d34-8b27-fa465229aa08,2280,,"[76.4, 50.2]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Peter Shalulile,65723.0,Center Forward,138,Namibia,4980,"['84cb9678-3c24-454b-9687-a513683b2744', '3087014b-93d0-4c7e-9d1a-df9a7609c4ed']",6,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:06.522,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf8b1cd5-d3ec-471d-b0f5-fc653c2e4a47,2283,,"[63.4, 74.8]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Kamberipa,103799.0,Right Center Back,138,Namibia,4980,['047a382f-27b1-4007-abeb-f64f9eefb134'],9,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:09.432,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fe0daa8-700b-4722-85f5-dd7494519025,2287,,"[104.4, 67.3]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Uetuuru Kambato,416889.0,Right Midfield,138,Namibia,4980,['d79f3252-5d9e-4bca-9d43-1988e443caf3'],13,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:13.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c86f944-e559-4839-aebf-58cababf69dd,2296,,"[106.6, 66.9]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Petrus Shitembi,125333.0,Right Defensive Midfield,139,Namibia,4980,['65e5f06d-1e32-4bdc-9de9-5cf90d37dd3a'],22,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:22.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107e3ec-6724-41de-8e8d-4fbb94726bf3,2298,,"[95.5, 75.2]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Absalom Iimbondi,103804.0,Right Back,139,Namibia,4980,['7a369f24-48ca-4f03-b7a6-e388a37ffd81'],25,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:25.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7573e0c-7b76-4c25-9409-7ed995fe6ae0,2301,,"[101.0, 75.2]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Uetuuru Kambato,416889.0,Right Midfield,139,Namibia,4980,['6dcc3378-11a8-46cb-ad85-ad431121c10a'],27,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:27.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83d7fbc7-dc23-4368-bd9a-6022e49f8066,2304,,"[99.3, 68.4]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Petrus Shitembi,125333.0,Right Defensive Midfield,139,Namibia,4980,['02e78195-5394-4a52-b1bf-a722f79080e9'],28,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:28.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0edb847e-bdc7-4c0e-9fb5-46668338901b,2307,,"[84.3, 74.4]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Absalom Iimbondi,103804.0,Right Back,139,Namibia,4980,['bc6057b2-35c6-49c7-84cc-197547887341'],31,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:31.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c16d384-2026-41ab-84e6-51124c7828bb,2310,,"[78.1, 51.3]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aprocious Petrus,136406.0,Left Defensive Midfield,139,Namibia,4980,['811fa8b2-b13d-46dd-bd3b-291cd93f4b50'],34,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:34.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68bdfdf8-da72-498a-b6dd-208f478e9ca7,2314,,"[69.4, 32.4]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ananias Gebhardt,65837.0,Left Center Back,139,Namibia,4980,['0a31e862-a948-4465-8873-2a15e529f38e'],37,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:37.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d50e1612-bdf0-49cf-bdfc-745e8620e47c,2317,,"[76.9, 6.6]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riaan Hanamub,65555.0,Left Back,139,Namibia,4980,['2be5aab0-10d9-4203-b367-565f868d1d83'],40,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:40.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a4db8cb-f9ba-49bc-a239-dd48d06e1fee,2319,,"[56.7, 10.2]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ananias Gebhardt,65837.0,Left Center Back,139,Namibia,4980,['2d5c864f-34ef-4626-898a-6cc84e129f79'],42,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:42.412,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4648149f-8874-452b-bba8-3f7ebd3c9a26,2322,,"[93.5, 25.6]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peter Shalulile,65723.0,Center Forward,139,Namibia,4980,['01c897b8-bd3c-4cb8-ae5c-83d3854d46a9'],46,,,,,,,,,,,,,,,,,,Namibia,4980,00:32:46.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b96f01e9-9f9e-495a-ada8-56a3cd210679,2324,,"[37.0, 58.6]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Keliano,389784.0,Right Defensive Midfield,140,Angola,4901,['02b02eef-f635-41c8-82be-e5fbc963fa95'],48,,,,,,,,,,,,,,,,,,Angola,4901,00:32:48.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ff2009a-848a-46dc-b8ce-7c93b5f8cd90,2327,,"[48.8, 74.0]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ambrosini Antonio Cabaça Salvador,136312.0,Right Midfield,140,Angola,4901,['277c645a-9db0-487f-9b32-8c3fb268a524'],51,,,,,,,,,,,,,,,,,,Angola,4901,00:32:51.435,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,03db6e1a-32ac-4578-9825-459f301f65c4,2330,,"[85.2, 78.5]",3922237,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristóvão Paciência Mabululo,128881.0,Center Forward,140,Angola,4901,['6f3e7107-6dbf-449d-b8d3-32b42d7874d5'],54,,,,,,,,,,,,,,,,,,Angola,4901,00:32:54.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706ab95c-1017-4566-a662-7837d6e13a64,2333,,"[90.9, 75.7]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ambrosini Antonio Cabaça Salvador,136312.0,Right Midfield,141,Angola,4901,['b10b45cb-b1ae-457e-890b-a84f76441e4c'],14,,,,,,,,,,,,,,,,,,Angola,4901,00:33:14.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb45b392-4eb9-4086-8868-0c0dc99142b9,2335,,"[83.0, 78.0]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,141,Angola,4901,['5058f0e2-4318-4c99-a8cf-65ed912f351a'],15,,,,,,,,,,,,,,,,,,Angola,4901,00:33:15.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03d8e5d1-42df-4ec2-98a9-5f8fd694639d,2338,,"[85.0, 71.6]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ambrosini Antonio Cabaça Salvador,136312.0,Right Midfield,141,Angola,4901,['90eb67cd-a4e4-4497-b9e4-74c6fff2ecc6'],17,,,,,,,,,,,,,,,,,,Angola,4901,00:33:17.059,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,551f30ba-1baa-4065-a646-a7a3dcf45ab1,2343,,"[100.4, 75.2]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,141,Angola,4901,['e457177c-4917-4761-a5af-20a49fe4937f'],19,,,,,,,,,,,,,,,,,,Angola,4901,00:33:19.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d49ac68-875b-423c-8d76-f3a90571b24a,2345,,"[12.7, 17.9]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ananias Gebhardt,65837.0,Left Center Back,142,Namibia,4980,['c8fc35b3-21e0-48a9-9309-dd8e43640708'],20,,,,,,,,,,,,,,,,,,Namibia,4980,00:33:20.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e920c2e-87dd-421d-ac5a-251e64da8a20,2348,,"[24.2, 4.4]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petrus Shitembi,125333.0,Right Defensive Midfield,142,Namibia,4980,"['6d2a983e-0bea-4a36-878c-caf980cb7e6a', '37d04d8f-afd9-43e0-9adf-f390e6009bbd']",21,,,,,,,,,,,,,,,,,,Namibia,4980,00:33:21.931,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec9919b3-c13d-4f9f-a5c3-9bf20c4f47fb,2357,,"[80.0, 30.8]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacinto Muondo Dala,10577.0,Left Midfield,144,Angola,4901,['15749707-93dc-47bb-a95e-8637f0e00daa'],36,,,,,,,,,,,,,,,,,,Angola,4901,00:33:36.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738fc636-b6c5-4d84-9c82-0e05935c1713,2367,,"[70.2, 19.2]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacinto Muondo Dala,10577.0,Left Midfield,144,Angola,4901,['2fd1e836-0d90-4a1e-891b-43a6894c275b'],40,,,,,,,,,,,,,,,,,,Angola,4901,00:33:40.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d7b8cd-e27d-40a1-9c14-b86af253d22a,2370,,"[66.4, 26.9]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,144,Angola,4901,['5e5c8242-5d94-4532-8104-58a4edc8184e'],44,,,,,,,,,,,,,,,,,,Angola,4901,00:33:44.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6065d011-9997-484d-925d-7e35054423fc,2373,,"[62.9, 17.5]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacinto Muondo Dala,10577.0,Left Midfield,144,Angola,4901,['10dcf43c-6799-4da8-983e-d7bb6ad6357f'],46,,,,,,,,,,,,,,,,,,Angola,4901,00:33:46.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd9543e1-19fe-4db0-b26b-0e2125adf7a9,2376,,"[63.8, 23.9]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,144,Angola,4901,['040f1b2e-192c-4228-b977-af6627ed405c'],47,,,,,,,,,,,,,,,,,,Angola,4901,00:33:47.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccb4d1b1-7c93-4f27-947c-76c68a4faf40,2388,,"[52.3, 57.3]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petrus Shitembi,125333.0,Right Defensive Midfield,145,Namibia,4980,['1408fb42-3e78-429e-8677-e6ff7081d602'],50,,,,,,,,,,,,,,,,,,Namibia,4980,00:33:50.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,addf515b-0b69-4392-8f5c-3eea76da27e6,2392,,"[85.2, 59.8]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Left Midfield,145,Namibia,4980,['b5dff2bd-6b51-4324-8ce5-c17974cd5dde'],53,,,,,,,,,,,,,,,,,,Namibia,4980,00:33:53.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b005a63d-d97d-40ca-91ac-f20ab813f70e,2397,,"[106.4, 47.0]",3922237,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Shalulile,65723.0,Center Forward,145,Namibia,4980,['eedec471-cba8-4762-aa73-4e86b289aba1'],57,,,,,,,,,,,,,,,,,,Namibia,4980,00:33:57.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd677385-d0e5-488e-9632-11fe290d479e,2400,,"[108.5, 65.2]",3922237,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Uetuuru Kambato,416889.0,Right Midfield,145,Namibia,4980,['1e259cfd-e652-4c46-9725-54f9b45ec685'],2,,,,,,,,,,,,,,,,,,Namibia,4980,00:34:02.086,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e83e5535-5dda-45a2-9f2c-a745b061fbe1,2405,,"[66.1, 52.8]",3922237,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristóvão Paciência Mabululo,128881.0,Center Forward,145,Namibia,4980,['6738e32a-c217-4d3e-947c-411f8b0f901c'],28,,,,,,,,,,,,,,,,,,Angola,4901,00:34:28.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e1b4f4-4b6a-4a48-9541-2881217ebe95,2409,,"[48.0, 25.8]",3922237,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ananias Gebhardt,65837.0,Left Center Back,145,Namibia,4980,['693e131b-e13d-46cc-bfbd-6c5e3a3e531b'],31,,,,,,,,,,,,,,,,,,Namibia,4980,00:34:31.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcfee2a3-eab7-4a59-bf1d-b385575f924c,2414,,"[65.1, 13.8]",3922237,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Left Midfield,145,Namibia,4980,"['6c9a15ab-c6da-40c4-8c8b-d39c4df85dd2', 'd9ad7258-2a9e-4649-9aa5-e8e4c096e229']",36,,,,,,,,,,,,,,,,,,Namibia,4980,00:34:36.244,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a55775e2-eb29-45df-a544-913552a58670,2424,,"[71.1, 49.4]",3922237,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ambrosini Antonio Cabaça Salvador,136312.0,Right Midfield,145,Namibia,4980,['87c1cf57-c301-42d0-bbc7-ab230f54bc44'],41,,,,,,,,,,,,,,,,,,Angola,4901,00:34:41.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f910e6e-1a05-41a2-b0f2-0e69fa6546ef,2429,,"[52.0, 40.4]",3922237,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petrus Shitembi,125333.0,Right Defensive Midfield,145,Namibia,4980,['d6a0bef3-24f8-4f72-bcee-6249dd37425f'],46,,,,,,,,,,,,,,,,,,Namibia,4980,00:34:46.249,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ea631f5-d91c-4a9e-8f86-13ad5eef1a3c,2432,,"[77.7, 50.0]",3922237,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Uetuuru Kambato,416889.0,Right Midfield,145,Namibia,4980,['227f60e8-374a-45ba-918e-efd6f605b8cc'],49,,,,,,,,,,,,,,,,,,Namibia,4980,00:34:49.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c32aa33e-207a-4161-acac-5d0525bc1446,2436,,"[39.8, 30.3]",3922237,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,146,Angola,4901,['3d6732f8-38ff-453e-a8cc-cf824a84720a'],52,,,,,,,,,,,,,,,,,,Angola,4901,00:34:52.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c173140d-3467-44db-9b0e-7773ed6ac794,2439,,"[63.4, 3.4]",3922237,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacinto Muondo Dala,10577.0,Left Midfield,146,Angola,4901,['d56f94f9-78fe-4017-afa3-a0aff8a9e708'],55,,,,,,,,,,,,,,,,,,Angola,4901,00:34:55.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a505002f-6cb7-4746-bb16-3b08fefdf5a0,2445,,"[49.2, 8.1]",3922237,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,147,Angola,4901,['e02b7932-2c2c-4d01-bcc7-bf6a3eff73cb'],2,,,,,,,,,,,,,,,,,,Angola,4901,00:35:02.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bf07c29-bb07-42c1-96a1-f11cae3e4e33,2447,,"[53.9, 3.8]",3922237,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,147,Angola,4901,['5e516659-02ff-40ee-bf09-ebc83fb6552e'],3,,,,,,,,,,,,,,,,,,Angola,4901,00:35:03.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ba2a4b4-056e-42aa-8651-8f08d69591cd,2451,,"[75.3, 16.9]",3922237,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristóvão Paciência Mabululo,128881.0,Center Forward,147,Angola,4901,['384daa47-8229-4c33-ba97-c0317bc2b50a'],5,,,,,,,,,,,,,,,,,,Angola,4901,00:35:05.884,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,126eb380-bc89-4217-bce2-b011baeea008,2454,,"[82.4, 20.7]",3922237,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ambrosini Antonio Cabaça Salvador,136312.0,Right Midfield,147,Angola,4901,['b8fd2aad-a917-43a6-a9a4-12bf3ecaed5e'],8,,,,,,,,,,,,,,,,,,Angola,4901,00:35:08.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cfe4605-6898-40eb-a028-25da3c9fc6d4,2456,,"[14.2, 42.3]",3922237,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,148,Namibia,4980,['04d84eed-db15-4011-967d-2d739a096ab8'],10,,,,,,,,,,,,,,,,,,Namibia,4980,00:35:10.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39e78985-e760-4780-84c0-84eaac75954f,2459,,"[25.9, 41.4]",3922237,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ananias Gebhardt,65837.0,Left Center Back,148,Namibia,4980,['b1c125a4-1a15-477c-87bf-7452fcce04fe'],13,,,,,,,,,,,,,,,,,,Namibia,4980,00:35:13.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57de6e1a-2b0f-492d-b0cf-08444cb7f8df,2462,,"[99.3, 68.4]",3922237,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Left Midfield,148,Namibia,4980,['677d27b8-818e-4ef5-a7e7-d62fa5d6abe3'],20,,,,,,,,,,,,,,,,,,Namibia,4980,00:35:20.565,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3275c4cd-4839-4fc5-b5e3-e0be3067f931,2467,,"[48.8, 6.6]",3922237,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristóvão Paciência Mabululo,128881.0,Center Forward,149,Angola,4901,['908abbe4-0495-4d92-9e98-0c4922e70c0a'],40,,,,,,,,,,,,,,,,,,Angola,4901,00:35:40.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ead318b7-3b02-4c4f-8666-23609df7d6e7,2469,,"[86.5, 75.2]",3922237,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Uetuuru Kambato,416889.0,Right Midfield,149,Angola,4901,['7d70ad05-9284-41ba-87b8-c3bf8f04424e'],41,,,,,,,,,,,,,,,,,,Namibia,4980,00:35:41.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671165c6-ead9-4488-99a1-1dfd762482e9,2474,,"[44.7, 14.9]",3922237,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacinto Muondo Dala,10577.0,Left Midfield,150,Angola,4901,"['a7b8b5d8-7fd7-487f-972c-48dc8d615628', '64483472-6e83-43b3-b9d8-2e3ea29ff7d4']",51,,,,,,,,,,,,,,,,,,Angola,4901,00:35:51.701,Ball Receipt*,True
