50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da8a23ff-2b48-4eda-a0bf-52c192a86e95,3379,,,"[81.2, 7.4]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Chibi,143165.0,Left Back,155,Morocco,788,['1e7b83bc-9785-408a-9aea-d2be31f40962'],15,,,,,,,,,,,,,,,,Morocco,788,00:49:15.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d76ca07-c6f8-498b-ac2e-d03f7d860409,3382,,,"[79.8, 24.6]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Midfield,155,Morocco,788,['3b0f3b85-ce83-4edb-b274-8c425f3a346f'],17,,,,,,,,,,,,,,,,Morocco,788,00:49:17.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89caeb4d-c27b-4214-b837-86ea717ec294,3386,,,"[78.5, 47.0]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,155,Morocco,788,['c75329a9-d039-4fc5-9ed2-41e4510a1160'],21,,,,,,,,,,,,,,,,Morocco,788,00:49:21.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,620cf650-36b7-4a4a-8ec8-0215bee08afc,3389,,,"[117.8, 73.3]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,155,Morocco,788,['dac3d8b3-221d-49f5-a2f3-df705a49636d'],26,,,,,,,,,,,,,,,,Morocco,788,00:49:26.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b1f27c5-5503-4169-b363-3ccd29ae0aaa,3396,,,"[79.2, 6.8]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,156,Morocco,788,['6fda7178-0edb-4408-ae21-eff0ed7d1875'],39,,,,,,,,,,,,,,,,Morocco,788,00:49:39.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f8e1e9b-cd11-416d-9511-648f6825de3f,3399,,,"[84.1, 13.1]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofiane Boufal,3625.0,Left Midfield,156,Morocco,788,['0f8b7c93-aaab-4c46-b4d6-9f23859076ee'],41,,,,,,,,,,,,,,,,Morocco,788,00:49:41.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d3efe3e-38c1-4dca-92d5-a734365e5cf8,3402,,,"[79.9, 43.6]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amine Harit,5243.0,Right Center Midfield,156,Morocco,788,['c0149d52-874f-430a-8221-92f1879e16ad'],42,,,,,,,,,,,,,,,,Morocco,788,00:49:42.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7825528c-925d-4c5f-8ca6-bb19bfff6606,3405,,,"[97.9, 77.1]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,156,Morocco,788,['c4026fdf-7e9a-43e1-87d5-11deb52800c4'],47,,,,,,,,,,,,,,,,Morocco,788,00:49:47.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,924cc48a-aa52-4a8c-b810-313407512ea8,3408,,,"[98.6, 64.9]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amine Harit,5243.0,Right Center Midfield,156,Morocco,788,['fb72467b-874a-4123-aa32-60469aad6c89'],49,,,,,,,,,,,,,,,,Morocco,788,00:49:49.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,49dafa3b-92c1-4b1a-8017-6f61140cb21e,3411,,,"[93.7, 66.3]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,156,Morocco,788,['aeb44f21-2260-4251-8453-3a40450fbceb'],50,,,,,,,,,,,,,,,,Morocco,788,00:49:50.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea73d7fe-3ce5-4abf-9046-be4d7c9ea46c,3415,,,"[105.2, 73.2]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amine Harit,5243.0,Right Center Midfield,156,Morocco,788,"['508cfc55-4786-43c7-9980-ca72afa75be3', 'fd4a0009-3dfc-47d9-8baf-d95b8be475f6']",54,,,,,,,,,,,,,,,,Morocco,788,00:49:54.141,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7edaa47d-fcad-42dc-8cca-566c6efe3939,3420,,,"[117.4, 48.9]",3920394,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,157,Morocco,788,['5314594c-3bad-4405-beca-e9e248102be8'],7,,,,,,,,,,,,,,,,Morocco,788,00:51:07.378,Ball Receipt*,
,,,,,"[47.7, 42.6]",,,,,,,,,,,,2.129079,,,,,,,,,,,ccd39ed0-40d5-43e3-8f44-b90fa1d51ec1,7,,,"[43.1, 40.6]",3920394,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sofyan Amrabat,5234.0,Center Defensive Midfield,2,Morocco,788,"['aed40a9e-aa87-45b3-a1d0-736b131b063e', 'b48ec887-bacd-4708-be73-616fd5007787']",3,,,,,,,,,,,,,,,,Morocco,788,00:00:03.403,Carry,
,,,,,"[51.1, 55.0]",,,,,,,,,,,,1.34604,,,,,,,,,,,d8293351-5c48-4957-9460-56320ca188f8,10,,,"[50.3, 49.8]",3920394,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Azzedine Ounahi,46258.0,Right Center Midfield,2,Morocco,788,"['a1bd2f81-a21e-4b2b-b21c-3f34b42918b7', 'd9e4a32a-33ad-4821-8ba6-e3418aa48970']",6,,,,,,,,,,,,,,,,Morocco,788,00:00:06.704,Carry,
,,,,,"[58.3, 74.3]",,,,,,,,,,,,0.877302,,,,,,,,,,,d8253316-c531-42c7-86a5-54c4bf149a3a,13,,,"[58.3, 74.3]",3920394,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hakim Ziyech,5237.0,Right Midfield,2,Morocco,788,"['c8a06c4e-283c-40d1-8892-f121466dccdb', 'cdfce00a-112b-4366-b925-6dde26b87000']",9,,,,,,,,,,,,,,,,Morocco,788,00:00:09.302,Carry,
,,,,,"[42.3, 69.8]",,,,,,,,,,,,0.962456,,,,,,,,,,,5dcdb905-01a9-4249-ba06-5c5bbad2cabf,16,,,"[42.3, 70.4]",3920394,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Morocco,788,"['3d2ac519-c4e1-4dad-b8af-1dee83206084', 'd133a9cf-6f2a-439a-b798-4d0baf64d808']",11,,,,,,,,,,,,,,,,Morocco,788,00:00:11.297,Carry,
,,,,,"[36.7, 59.3]",,,,,,,,,,,,2.526544,,,,,,,,,,,81e99787-176f-4013-93fe-9776fab20d41,19,,,"[36.0, 61.8]",3920394,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nayef Aguerd,12149.0,Right Center Back,2,Morocco,788,"['6f538790-c083-439d-9fc2-1a0cf2306d9f', 'dbcaf2f1-254a-4ffc-967c-2e798109717c']",13,,,,,,,,,,,,,,,,Morocco,788,00:00:13.096,Carry,
,,,,,"[43.6, 28.3]",,,,,,,,,,,,3.990053,,,,,,,,,,,cd636d2c-2ca4-447f-92d5-2bc93dcf17d1,22,,,"[35.6, 30.2]",3920394,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Romain Saïss,5219.0,Left Center Back,2,Morocco,788,"['530394f5-9a86-41bb-95b6-ace0bc96552d', 'a5c1cc1b-c4d0-4a0c-a058-e4fb39a9bdd2']",17,,,,,,,,,,,,,,,,Morocco,788,00:00:17.412,Carry,
,,,,,"[52.0, 48.9]",,,,,,,,,,,,0.862966,,,,,,,,,,,fb0a8e7a-8b05-4c92-8720-259653fca8ad,25,,,"[52.0, 46.4]",3920394,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sofyan Amrabat,5234.0,Center Defensive Midfield,2,Morocco,788,"['6b05df72-93c8-4e7f-b296-c16710c6fb41', 'c750d177-4889-4649-a0fe-7f23b0651a16', 'c57040e1-106b-43d5-9886-fd89442ac798']",23,,,,,,,,,,,,,,,,Morocco,788,00:00:23.119,Carry,True
,,,,,"[51.1, 64.6]",,,,,,,,,,,,2.368392,,,,,,,,,,,611460be-7730-41e3-9bdb-d80d78fa8f7e,29,,,"[43.5, 59.6]",3920394,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nayef Aguerd,12149.0,Right Center Back,2,Morocco,788,"['1fc565a7-85fe-4f5e-9f2b-c1b1980415bb', '157ab927-f3a1-4a13-9f92-027243c69fff']",25,,,,,,,,,,,,,,,,Morocco,788,00:00:25.006,Carry,
,,,,,"[118.4, 75.5]",,,,,,,,,,,,2.605307,,,,,,,,,,,745caf36-7cb9-4aaa-96b9-8a24f69a29df,33,,,"[113.8, 74.8]",3920394,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Back,2,Morocco,788,"['5b5ada0b-704f-4f9d-b73e-4e0ebb604ec9', 'fd204783-7262-43b6-a896-b4960c86acff', 'a71e7114-94c1-430e-b678-a085fc8dc67d']",31,,,,,,,,,,,,,,,,Morocco,788,00:00:31.750,Carry,True
,,,,,"[12.1, 20.0]",,,,,,,,,,,,3.034805,,,,,,,,,,,a1606b2c-75ba-4d58-9d3f-0b70d6c225ad,37,,,"[12.6, 26.9]",3920394,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,3,Tanzania,4953,"['7fb2b100-3e01-44e2-86eb-e11adcc3b53d', '9d0a80cf-e5ff-4e88-b8b6-7a5a359f956c']",35,,,,,,,,,,,,,,,,Tanzania,4953,00:00:35.637,Carry,
,,,,,"[37.7, 7.2]",,,,,,,,,,,,0.140547,,,,,,,,,,,b73496a1-c463-4116-ae78-0d473da85ef4,43,,,"[38.0, 6.5]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Novatus Dismas Miroshi,136055.0,Left Center Midfield,4,Tanzania,4953,"['68448e0c-7d48-401d-b4cb-6a4f8cb3f8e3', 'a1f6658a-a456-4a22-b05c-33b891352f39']",0,,,,,,,,,,,,,,,,Tanzania,4953,00:01:00.880,Carry,
,,,,,"[51.1, 63.5]",,,,,,,,,,,,1.670973,,,,,,,,,,,e8244228-f981-498c-8f87-daf490873ed3,50,,,"[57.3, 66.6]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,5,Morocco,788,"['99fb5dcd-f40b-40b0-b1d7-78b2bb687691', 'd26d3a30-84c2-4e16-9691-71ccdb7f8733', '7cca87dc-86e2-4139-9aa1-d5f1c17062b4']",4,,,,,,,,,,,,,,,,Morocco,788,00:01:04.382,Carry,True
,,,,,"[21.9, 52.8]",,,,,,,,,,,,3.24755,,,,,,,,,,,c17e7b5f-5943-49c5-8d3a-643075d3c557,54,,,"[20.7, 52.0]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,5,Morocco,788,"['9437bf3b-da3d-4c7b-bf0e-50f2a2f0751d', '7e7e7c2e-852a-47a6-8cb9-858eb3dcddf2']",8,,,,,,,,,,,,,,,,Morocco,788,00:01:08.576,Carry,
,,,,,"[28.8, 59.6]",,,,,,,,,,,,1.112744,,,,,,,,,,,d8d18371-e171-4b72-884d-8ff93778e6a9,57,,,"[28.5, 58.8]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,5,Morocco,788,"['dd382ef5-fbc7-48ef-b24c-cfc4242fe5f6', '8df476aa-c586-42d0-b6a3-88e29dbd9fc2']",13,,,,,,,,,,,,,,,,Morocco,788,00:01:13.081,Carry,
,,,,,"[45.5, 74.4]",,,,,,,,,,,,1.187158,,,,,,,,,,,3f567148-8588-44f2-afd3-b3119755d9d2,60,,,"[43.6, 73.6]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,5,Morocco,788,"['8c7ef24e-5e06-4c14-969f-7bd0903aab7b', '9a110395-32a2-4c95-9ad3-2b85b7b86f7f']",15,,,,,,,,,,,,,,,,Morocco,788,00:01:15.720,Carry,
,,,,,"[44.3, 59.6]",,,,,,,,,,,,4.268622,,,,,,,,,,,889e133a-a07a-4727-b3c4-adfede61926f,63,,,"[36.3, 63.9]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,5,Morocco,788,"['13c70965-60f5-4ef3-9d58-4b36251ebf90', 'a689572f-cd80-4d32-824e-f97eb6de38c1']",18,,,,,,,,,,,,,,,,Morocco,788,00:01:18.302,Carry,
,,,,,"[67.6, 76.0]",,,,,,,,,,,,1.143275,,,,,,,,,,,30a18d39-1f80-469e-a384-59281634fb1f,66,,,"[68.3, 74.3]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,5,Morocco,788,"['a6357507-8dd2-4b1b-84ea-7443339bdf67', 'dad555e0-9052-4d2a-bf46-f2d73a128aea']",24,,,,,,,,,,,,,,,,Morocco,788,00:01:24.405,Carry,
,,,,,"[22.0, 26.4]",,,,,,,,,,,,0.94281,,,,,,,,,,,4b7e1e91-d590-4c07-8a64-6d45496d2bad,71,,,"[21.5, 26.4]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,6,Tanzania,4953,"['f8eb60fd-9eef-477f-afdd-229d3e0a51d3', '458892e9-480f-4276-80dc-631729467aa6']",28,,,,,,,,,,,,,,,,Tanzania,4953,00:01:28.724,Carry,
,,,,,"[36.3, 33.1]",,,,,,,,,,,,2.409391,,,,,,,,,,,6d14959d-d7da-4ef3-ae4c-ce6f4b22407a,74,,,"[30.2, 29.3]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Himid Mao Mkami,86067.0,Center Defensive Midfield,6,Tanzania,4953,"['2a65eb83-7a62-4ccb-a553-a59d0b9695d8', 'dcbd143e-9e74-41cf-8822-116418e1b682']",30,,,,,,,,,,,,,,,,Tanzania,4953,00:01:30.431,Carry,
,,,,,"[27.4, 49.9]",,,,,,,,,,,,0.04,,,,,,,,,,,b0eb25de-121f-42ad-b08e-9b8209297130,78,,,"[27.4, 51.6]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haji Mnoga,51494.0,Right Back,6,Tanzania,4953,"['c59399ae-8707-4737-98a3-d5555c94ea08', '86a3b714-155c-4cc5-a22d-3e03bd3f44cb', '20f0ed53-56ff-4ec1-a8c0-91ae34677c85']",34,,,,,,,,,,,,,,,,Tanzania,4953,00:01:34.260,Carry,True
,,,,,"[8.7, 43.6]",,,,,,,,,,,,0.04,,,,,,,,,,,b92a4fb9-3f1d-490b-898d-370f43954c7d,81,,,"[8.7, 43.6]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aishi Manula,103262.0,Goalkeeper,6,Tanzania,4953,"['dcb81612-e428-401d-8209-62c0791d73d3', 'c3cbdc41-b631-4b0d-a8f2-765627a7a81d']",36,,,,,,,,,,,,,,,,Tanzania,4953,00:01:36.700,Carry,
,,,,,"[64.5, 3.8]",,,,,,,,,,,,0.502401,,,,,,,,,,,c79e3471-0014-4998-90a0-26fae869b07b,93,,,"[66.1, 6.2]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Back,7,Tanzania,4953,"['50140e25-f40f-462d-a8fa-346aafb3393b', '90e0755e-f48f-4121-9a58-ee9ff1789cb6', 'dddeaaaf-88c2-4362-82ce-279c1a1d7d8f']",0,,,,,,,,,,,,,,,,Tanzania,4953,00:02:00.082,Carry,True
,,,,,"[73.6, 67.5]",,,,,,,,,,,,2.588681,,,,,,,,,,,a2999882-3e9f-4130-ad1d-5493f2f3c246,103,,,"[57.0, 72.2]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,8,Morocco,788,"['e32a8203-784c-4ea4-adad-dd7e741fc9c7', 'ca719790-1fc6-48a8-b0d8-f832b16cc585']",6,,,,,,,,,,,,,,,,Morocco,788,00:02:06.880,Carry,
,,,,,"[86.0, 73.4]",,,,,,,,,,,,0.941547,,,,,,,,,,,82eecc04-b6b7-4627-a86d-03d42791c838,106,,,"[85.0, 73.4]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,8,Morocco,788,"['260dd7c4-09bc-4e62-b8e3-5471bdb9a5a4', 'd0843834-de0b-424b-a1d5-a648e30ac7da']",11,,,,,,,,,,,,,,,,Morocco,788,00:02:11.029,Carry,
,,,,,"[35.8, 47.0]",,,,,,,,,,,,1.175052,,,,,,,,,,,a74dcb30-3684-4864-b6cd-b5b6ebc5d893,113,,,"[28.8, 47.9]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mudathiri Yahya,136057.0,Right Center Midfield,9,Tanzania,4953,"['3e766875-89c7-48ed-bd33-6965a1f42065', '5a7e42f3-0e69-4ae3-9e17-72b044e9f3c8']",15,,,,,,,,,,,,,,,,Tanzania,4953,00:02:15.264,Carry,
,,,,,"[41.1, 47.9]",,,,,,,,,,,,1.677778,,,,,,,,,,,25c8247c-048b-4631-a261-d067e693fff9,123,,,"[40.5, 47.9]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Himid Mao Mkami,86067.0,Center Defensive Midfield,10,Tanzania,4953,"['ed08fbb8-e0fc-4306-aac7-9fa9a59d1c1d', '10cd2127-067f-4e74-bf7b-89256606f603']",30,,,,,,,,,,,,,,,,Tanzania,4953,00:02:30.823,Carry,
,,,,,"[43.1, 28.3]",,,,,,,,,,,,3.510145,,,,,,,,,,,d89a2dfa-ea42-4dea-a938-26875eb73ce1,126,,,"[41.2, 29.7]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Novatus Dismas Miroshi,136055.0,Left Center Midfield,10,Tanzania,4953,"['b0bba035-aa12-4c01-b9a2-eda5cf461bab', 'b2918bd3-3b7b-484b-9ad1-f73498a4f79f']",34,,,,,,,,,,,,,,,,Tanzania,4953,00:02:34.101,Carry,
,,,,,"[37.3, 5.8]",,,,,,,,,,,,0.618198,,,,,,,,,,,0498297a-727d-4c81-9225-593ed6c4108a,129,,,"[38.3, 6.7]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,10,Tanzania,4953,"['eded0537-d55f-4f83-b1b0-63f70fc6d65e', 'ea66a0e9-5d5d-487a-a631-92ff24570d3c']",39,,,,,,,,,,,,,,,,Tanzania,4953,00:02:39.211,Carry,
,,,,,"[28.5, 17.9]",,,,,,,,,,,,0.155724,,,,,,,,,,,13ce5498-4e20-47b5-81da-a02bd2a7b9fe,132,,,"[28.6, 17.6]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,10,Tanzania,4953,"['d654449a-7569-486b-8303-d50c1e42a5e0', '73f6fc45-8dd3-4ef4-9c17-e73a844c4e4d']",41,,,,,,,,,,,,,,,,Tanzania,4953,00:02:41.430,Carry,
,,,,,"[21.8, 51.4]",,,,,,,,,,,,1.55235,,,,,,,,,,,1b38b41e-c830-46d5-8594-07e59c7f05f4,135,,,"[21.5, 51.4]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,10,Tanzania,4953,"['8cdcd86c-8764-4b6e-b615-3a467d990c2f', '82473de1-fdef-4d90-a218-caf0b21d690f']",43,,,,,,,,,,,,,,,,Tanzania,4953,00:02:43.985,Carry,
,,,,,"[56.4, 78.3]",,,,,,,,,,,,0.122409,,,,,,,,,,,c3f28036-6a17-4d96-b9fc-985390c56513,139,,,"[56.7, 78.3]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mbwana Ally Samatta,16548.0,Right Wing,10,Tanzania,4953,"['4f0e3dd9-ee55-4190-acd6-b7487f10ae3e', '6185cd2c-2e61-4cd7-96d6-b2cf75027087', '8765d59e-d548-4744-bfaa-096d21a0382f']",47,,,,,,,,,,,,,,,,Tanzania,4953,00:02:47.714,Carry,True
,,,,,"[64.0, 64.5]",,,,,,,,,,,,0.04,,,,,,,,,,,d534d19b-9349-4fb0-83d5-c3524d81b3e5,142,,,"[64.2, 63.0]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mudathiri Yahya,136057.0,Right Center Midfield,10,Tanzania,4953,"['4b47e6e2-0cc8-42af-859a-df400b4893c6', '647f98dd-5264-47b8-ab72-7d7b1d57821f']",49,,,,,,,,,,,,,,,,Tanzania,4953,00:02:49.788,Carry,
,,,,,"[92.5, 71.0]",,,,,,,,,,,,3.01302,,,,,,,,,,,510df983-4dfc-4fa9-acf0-243a04d67c58,145,,,"[78.8, 75.9]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mbwana Ally Samatta,16548.0,Right Wing,10,Tanzania,4953,"['d57ecc5e-2be7-4c90-a17e-14cd0fc6e408', '91c8c6dc-b4bd-4002-8995-fa1dc5781618', '2f117395-75ae-41c9-8ac4-abccda94f801']",51,,,,,,,,,,,,,,,,Tanzania,4953,00:02:51.828,Carry,True
,,,,,"[84.8, 39.7]",,,,,,,,,,,,0.75031,,,,,,,,,,,fdc5a11c-8038-4fb6-819b-67bf4584f253,155,,,"[84.8, 41.1]",3920394,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mudathiri Yahya,136057.0,Right Center Midfield,11,Tanzania,4953,"['7f3126a8-8f65-47c6-b759-99c98a501e71', '25271ede-5beb-467f-b757-2a4aa0fa83ec']",44,,,,,,,,,,,,,,,,Tanzania,4953,00:03:44.481,Carry,
,,,,,"[96.5, 20.5]",,,,,,,,,,,,1.292806,,,,,,,,,,,14922939-c9c1-4ded-aafb-2093d73c073b,158,,,"[92.1, 23.0]",3920394,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tarryn Allarakhia,19426.0,Left Wing,11,Tanzania,4953,"['f1fb0174-e1ec-44dd-b689-79d18646a57b', 'a445a83b-b466-4279-8609-ea34691277f8']",46,,,,,,,,,,,,,,,,Tanzania,4953,00:03:46.826,Carry,
,,,,,"[106.2, 10.6]",,,,,,,,,,,,2.061188,,,,,,,,,,,23c72e0d-035e-4afe-9ed4-c8ecc7204aaa,161,,,"[105.7, 8.2]",3920394,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mbwana Ally Samatta,16548.0,Right Wing,11,Tanzania,4953,"['6b8d2510-28cf-4774-a54e-abdf92a2c8cd', '7b47f3c0-2198-4c74-8cb1-11df9306e992']",49,,,,,,,,,,,,,,,,Tanzania,4953,00:03:49.778,Carry,
,,,,,"[27.5, 64.6]",,,,,,,,,,,,0.70812,,,,,,,,,,,840ea350-ad80-43b3-9204-c11858eac285,171,,,"[27.5, 65.4]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,13,Morocco,788,"['f3204d2b-01db-4e02-892a-4d4a3eaab781', 'fe0e0858-95a6-4f2b-8c74-dddea0e1da55']",20,,,,,,,,,,,,,,,,Morocco,788,00:05:20.065,Carry,
,,,,,"[33.8, 44.0]",,,,,,,,,,,,1.588542,,,,,,,,,,,0b6021fc-a216-4132-9c7e-ed317d339647,174,,,"[29.5, 48.9]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,13,Morocco,788,"['5e99210e-a6d0-4607-bcf7-954e2e75f667', '81fd23cf-7ea8-4357-9f9a-e3dbe3221ff7']",21,,,,,,,,,,,,,,,,Morocco,788,00:05:21.767,Carry,
,,,,,"[33.4, 24.4]",,,,,,,,,,,,3.715628,,,,,,,,,,,3defd52b-502e-4627-93b9-809d8af77379,177,,,"[22.7, 29.7]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,13,Morocco,788,"['be47a95a-22ae-4219-8741-82b19f7b1e8b', '555e60a0-cddc-4dfc-8a3e-7d6bb0a7a205']",24,,,,,,,,,,,,,,,,Morocco,788,00:05:24.962,Carry,
,,,,,"[15.2, 71.2]",,,,,,,,,,,,2.946136,,,,,,,,,,,9ebeab4b-40f3-4ef0-9692-db0c28ef3ec7,182,,,"[14.0, 62.7]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haji Mnoga,51494.0,Right Back,14,Tanzania,4953,"['2bdbfbfd-5b37-42af-8409-902b57c00485', '1b68f868-0ee4-4eb6-8ff1-a454aefda125', 'b163f0ab-8bcd-400f-a246-67439cd7fbd3']",33,,,,,,,,,,,,,,,,Tanzania,4953,00:05:33.484,Carry,True
,,,,,"[49.4, 68.5]",,,,,,,,,,,,0.412102,,,,,,,,,,,9f3e8c89-2618-48f5-a443-f34395cfbdfc,188,,,"[49.4, 65.9]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles M'Mombwa,80307.0,Center Forward,14,Tanzania,4953,"['d8ab956a-6649-4a6a-899e-b1770f99b1bf', 'b3918232-61cd-411c-ad66-a8d3aaa41e83', '9496bf3b-f078-4703-95b5-d422dae0daa3', 'bdd72e56-ec23-4f25-b20f-64c2ae9c02f6']",37,,,,,,,,,,,,,,,,Tanzania,4953,00:05:37.634,Carry,True
