50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[64.2, 1.6]",,,,,,,,,,,0.930854,,,,,,,,,,,,,bf9b9644-67a8-4f4f-adff-26cb9c2ac59f,292,,"[66.9, 3.9]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacinto Muondo Dala,10577.0,Left Wing,19,Angola,4901,"['5bc5c13f-d393-4aa8-a287-f307011f8b9c', 'f4110cdc-5c6f-461f-8eaf-2a98462d1cd7', '309091d0-718e-495a-b15f-54c093aae82c']",22,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:22.905,Carry,True
,,,,,,"[57.3, 23.2]",,,,,,,,,,,4.507485,,,,,,,,,,,,,badb7086-2bea-4a57-96c0-bb2a7e328d12,296,,"[55.1, 8.6]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,19,Angola,4901,"['49695dda-c207-4d82-88cd-a0be9949d625', '96ae08ab-d889-4a0d-8e3a-2ddb66afb01e']",24,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:24.868,Carry,
,,,,,,"[46.4, 14.9]",,,,,,,,,,,1.802392,,,,,,,,,,,,,b14a2d07-c555-4984-8e43-1a4c1c3cf0a8,299,,"[46.4, 14.9]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Buatu Mananga,10573.0,Left Center Back,19,Angola,4901,"['dbc869b9-7df3-4bc7-a54f-1f692ed36f8c', '66765ab2-3ec7-4f36-9eda-40564fe5cabc']",30,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:30.840,Carry,
,,,,,,"[41.4, 44.2]",,,,,,,,,,,0.754108,,,,,,,,,,,,,f70b5b1b-2849-42bf-8b67-c15e121d4960,302,,"[39.3, 41.2]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,19,Angola,4901,"['3cae0067-54bc-4949-91f9-344e5558fce4', '44a1a39c-9a0d-41bc-ad3d-b2071626dfe5']",34,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:34.407,Carry,
,,,,,,"[44.7, 71.4]",,,,,,,,,,,1.378504,,,,,,,,,,,,,b1a58f3d-0a9b-4734-be8c-3ac3a0f9282b,305,,"[41.6, 73.7]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eddie Marcos Melo Afonso,145058.0,Right Back,19,Angola,4901,"['62c9d683-637f-4c93-994e-efc006d92015', 'ee0f1dcf-a3d0-499a-a91d-81331517284a']",37,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:37.241,Carry,
,,,,,,"[31.9, 53.3]",,,,,,,,,,,1.049426,,,,,,,,,,,,,ed9d1d95-0961-4bbc-bf99-10c175042503,308,,"[31.6, 57.2]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,19,Angola,4901,"['f6d86ca3-1963-4ebf-a53b-8d884150c03b', '87e7ef17-242d-4ac4-b937-b4b0bfdeb280']",40,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:40.139,Carry,
,,,,,,"[42.2, 20.0]",,,,,,,,,,,1.014804,,,,,,,,,,,,,125e38f4-070e-474e-8944-5f4505651d50,311,,"[44.3, 16.1]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,19,Angola,4901,"['4019787d-8e10-4630-aae8-52b76e1872f4', '0453af0b-10eb-4a67-97ac-14b19df4fa00']",43,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:43.377,Carry,
,,,,,,"[42.0, 52.7]",,,,,,,,,,,2.525746,,,,,,,,,,,,,87590376-dc9a-4348-899d-1775c8006d24,314,,"[39.3, 52.9]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,19,Angola,4901,"['acf9e270-1e8e-475f-82fd-88a2430d451c', 'f666e0ba-0af7-42d6-996f-f9f534d9ff59', 'f0e719f0-1154-40ee-b541-c508ba0bda6a']",46,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:46.170,Carry,True
,,,,,,"[52.8, 20.1]",,,,,,,,,,,4.260183,,,,,,,,,,,,,f45b156b-2b90-40b1-ac85-5f5fec88cc6a,318,,"[44.7, 25.0]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,19,Angola,4901,"['d1d13577-4683-4a52-97b7-088b6ca4e9bc', '5b9c17fa-7035-4cd4-96c5-ccc3ba2bb8a4']",50,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:50.479,Carry,
,,,,,,"[54.4, 18.4]",,,,,,,,,,,0.799999,,,,,,,,,,,,,609377ba-4140-4566-a574-0752ead9b69d,324,,"[54.4, 18.4]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,19,Angola,4901,"['c5046811-8af7-4b29-a0b8-cda4a09460ea', 'f3217f92-75a7-4e54-96af-51d89127b6e9']",56,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:56.841,Carry,
,,,,,,"[57.8, 52.7]",,,,,,,,,,,2.239147,,,,,,,,,,,,,8dd809bf-a8ac-457b-94f4-269c3f78572c,327,,"[52.8, 51.9]",3920403,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,19,Angola,4901,"['20873116-c366-4af7-b0d2-ea7b95e6f7ee', '73deb8b8-5696-4e50-a601-e25793065a98']",59,,,,,,,,,,,,,,,,,,,Angola,4901,00:08:59.555,Carry,
,,,,,,"[26.1, 78.5]",,,,,,,,,,,2.03033,,,,,,,,,,,,,3daa5181-7af2-4ff9-a421-7b03bfc97b5a,335,,"[31.4, 77.7]",3920403,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahima Keita,264956.0,Right Back,20,Mauritania,4932,"['ff857bd5-be2c-47b3-a02d-1dc7da4e6eb4', '0b315054-9504-4906-af7e-ce262daea203']",24,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:09:24.637,Carry,
,,,,,,"[23.7, 75.6]",,,,,,,,,,,0.693144,,,,,,,,,,,,,eaa833c9-ea71-4843-a8bc-ae68d91175eb,340,,"[25.6, 77.9]",3920403,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahima Keita,264956.0,Right Back,20,Mauritania,4932,"['7ef80ca1-8694-4720-a9ad-2220584bdcaa', '840ce24a-1fb0-4db2-b576-8d162a2f686e', '9e0e9e14-c050-47cc-a23c-8b1469a29a9e']",27,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:09:27.137,Carry,True
,,,,,,"[58.7, 10.9]",,,,,,,,,,,2.115633,,,,,,,,,,,,,11e5df9a-b30c-4b73-912f-5e2de1d2607b,347,,"[56.1, 4.9]",3920403,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Buatu Mananga,10573.0,Left Center Back,21,Angola,4901,"['7ae8eed9-a786-4e42-8d2b-534bbb6a51b9', '099d7730-e145-461d-888f-3dd1becd6c97']",41,,,,,,,,,,,,,,,,,,,Angola,4901,00:09:41.425,Carry,
,,,,,,"[70.9, 1.6]",,,,,,,,,,,0.647752,,,,,,,,,,,,,ce2a8d5c-e2a5-4fd5-baaa-cb9d04bb8b37,352,,"[69.2, 1.6]",3920403,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Núrio Domingos Matias Fortuna,23873.0,Left Back,21,Angola,4901,"['5d2c17bd-3992-484d-ad99-278443013dc8', '5e40f5a4-7a80-421f-9a94-88643916e6b7']",45,,,,,,,,,,,,,,,,,,,Angola,4901,00:09:45.866,Carry,
,,,,,,"[117.7, 20.3]",,,,,,,,,,,3.797124,,,,,,,,,,,,,50a597f4-f32a-4a0f-ba22-ef3f3c228372,355,,"[93.7, 0.6]",3920403,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacinto Muondo Dala,10577.0,Left Wing,21,Angola,4901,"['5d585ac4-94be-4127-8d34-41e323e1b220', '2fca6ce4-e0e6-4f34-b0dc-0807b98230ae', '28ee4b41-59cf-4175-97af-376325337d42']",47,,,,,,,,,,,,,,,,,,,Angola,4901,00:09:47.858,Carry,True
,,,,,,"[14.5, 34.5]",,,,,,,,,,,2.652347,,,,,,,,,,,,,cc6d4b1b-b8be-46c4-ab84-e06f365f0488,362,,"[3.1, 42.8]",3920403,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Babacar Niasse,36951.0,Goalkeeper,23,Mauritania,4932,"['783f4bb4-9840-4946-8697-fadcfd60c645', '6679d91e-bb3a-4c7c-8f45-d16a83f318ca', '260e19b0-1dc5-4e3e-858e-3e8bacffd184']",23,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:10:23.233,Carry,True
,,,,,,"[24.5, 54.8]",,,,,,,,,,,1.226425,,,,,,,,,,,,,5559756e-1faf-40bc-b3da-f6149fd7ab64,367,,"[24.3, 54.8]",3920403,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nouh Mohamed El Abd,389294.0,Right Center Back,24,Mauritania,4932,"['8848bb14-504e-4538-9f8c-1c07df32dd75', '073330e1-df54-434e-af70-cdb2b46ac30c']",42,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:10:42.327,Carry,
,,,,,,"[26.4, 25.1]",,,,,,,,,,,1.52823,,,,,,,,,,,,,71c45c0a-59cd-4122-97d7-40fc29729dfd,370,,"[29.0, 25.8]",3920403,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lamine Ba,264954.0,Left Center Back,24,Mauritania,4932,"['7d074e7c-aedb-4a88-a8b6-69f3933487b9', '072accc4-088e-4264-8068-f9ce6a56920f']",45,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:10:45.402,Carry,
,,,,,,"[42.0, 72.3]",,,,,,,,,,,4.81654,,,,,,,,,,,,,6414d0c1-cf61-422f-b33f-5bf056f250c5,373,,"[27.0, 52.4]",3920403,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nouh Mohamed El Abd,389294.0,Right Center Back,24,Mauritania,4932,"['ea3087fc-b5eb-4603-ab50-f59681f7961a', 'e58e84ea-36a0-4a17-b162-2457c5cae713']",48,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:10:48.552,Carry,
,,,,,,"[5.0, 54.6]",,,,,,,,,,,1.82808,,,,,,,,,,,,,3d44f5f0-8114-489e-a961-be60bff526a6,379,,"[2.4, 47.3]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adilson Cipriano da Cruz,135849.0,Goalkeeper,25,Angola,4901,"['710fcda7-4c61-4c49-a75a-9d0e0495b91c', '87c48d57-d3dc-4b79-bb51-3b9b7df65d49']",0,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:00.812,Carry,
,,,,,,"[100.8, 63.1]",,,,,,,,,,,5.018053,,,,,,,,,,,,,3de199e3-ea83-49c7-8937-2f17af975c33,382,,"[55.8, 71.4]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Deivi Miguel Vieira,389328.0,Right Wing,25,Angola,4901,"['81a462a5-d593-4564-9c59-e48b452da8e0', 'c20fccd1-d642-44bf-9199-9338e41ea82c', 'fa5e3660-7622-4744-803c-1cf3d0dd4efb']",5,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:05.994,Carry,True
,,,,,,"[13.3, 37.2]",,,,,,,,,,,2.032223,,,,,,,,,,,,,58d721e3-55fe-4af0-9486-73dc74a3278f,388,,"[5.6, 40.1]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Babacar Niasse,36951.0,Goalkeeper,26,Mauritania,4932,"['d227f0a3-ba1d-4cd9-84d9-797be8b98e2c', 'f0e05ddc-add8-4995-8c64-dd2ad970a7b8']",12,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:11:12.336,Carry,
,,,,,,"[36.5, 22.4]",,,,,,,,,,,2.660705,,,,,,,,,,,,,1f39b0a7-b9f4-4c03-8c79-10ec9d3cc27b,391,,"[31.2, 27.0]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bodda Mouhsine,146933.0,Left Center Midfield,26,Mauritania,4932,"['0410fda3-98ad-4871-b6b4-31f1a9a11a02', '81561269-39c6-4c71-96cf-9a7b78887a1d', 'f17eea55-5b90-4aa2-aa74-7de07bd5b7bc']",16,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:11:16.004,Carry,True
,,,,,,"[30.6, 63.9]",,,,,,,,,,,0.635531,,,,,,,,,,,,,a971d6f5-b7b1-4076-8d51-fcdb54d09e7e,399,,"[30.0, 64.1]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,27,Angola,4901,"['35196680-2356-4baa-b7ea-b6410241b5f1', 'bf6ff5dd-1ec2-4819-8795-a397a34da573']",26,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:26.573,Carry,
,,,,,,"[45.4, 54.5]",,,,,,,,,,,2.8,,,,,,,,,,,,,333f1040-2988-45db-98d8-46830c4e3505,402,,"[40.6, 60.4]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,27,Angola,4901,"['82a9e200-1dbd-4904-ab78-ae91983cec9f', '906213c4-4090-4860-a83f-3de62726bb35']",28,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:28.809,Carry,
,,,,,,"[41.1, 23.6]",,,,,,,,,,,0.641017,,,,,,,,,,,,,43736bdf-4cca-450c-b384-5b4d6a61a131,405,,"[40.8, 27.8]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Buatu Mananga,10573.0,Left Center Back,27,Angola,4901,"['9f1629d3-4b3e-4918-adf2-9f4899bd9a94', '5f418119-03bb-4415-b8d2-898d2bbccc98']",33,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:33.834,Carry,
,,,,,,"[58.2, 1.8]",,,,,,,,,,,3.483704,,,,,,,,,,,,,047384d5-5efb-49bd-8191-4f859f7b5477,408,,"[52.4, 3.2]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Núrio Domingos Matias Fortuna,23873.0,Left Back,27,Angola,4901,"['b2968cc6-427d-450b-b401-91531c1c604a', 'df264b1e-89c7-4736-b96a-3a16d9b5fa7f']",36,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:36.709,Carry,
,,,,,,"[43.0, 24.0]",,,,,,,,,,,1.249136,,,,,,,,,,,,,98b0a02f-41d1-4445-a862-09f54e4db5e3,411,,"[44.5, 16.1]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Buatu Mananga,10573.0,Left Center Back,27,Angola,4901,"['5b950f88-e104-46c8-aa09-fb594d58d003', '26235e5c-f283-482d-b220-be7d7cd19720']",41,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:41.906,Carry,
,,,,,,"[45.7, 56.6]",,,,,,,,,,,1.039035,,,,,,,,,,,,,1a157b50-ac6b-45cb-8392-30711da3d087,414,,"[45.7, 60.2]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,27,Angola,4901,"['0256c74a-99a3-4b26-8954-c69faa2b79aa', '72e412e9-9fce-4ff3-badf-44ec35c2109c', 'a3351fe6-1f07-4780-8c40-ca4ec1cc8b18']",44,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:44.955,Carry,True
,,,,,,"[31.4, 47.1]",,,,,,,,,,,0.130293,,,,,,,,,,,,,c1d02421-fe39-4b72-835c-23ba41067c58,418,,"[31.4, 47.1]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,27,Angola,4901,"['b32641c1-9480-4179-b121-af051654030c', '9d76f100-0f02-4f03-a3cc-8a6dddec7d00']",47,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:47.658,Carry,
,,,,,,"[67.9, 61.5]",,,,,,,,,,,2.757078,,,,,,,,,,,,,dc90c109-d242-4eba-86e3-f5944649d4a7,425,,"[56.7, 64.0]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahima Keita,264956.0,Right Back,27,Angola,4901,"['680ef2a1-8ff8-4f11-9972-a92d8ea7b26c', '228854db-663e-4db7-9fda-078d99e8b940', 'f629d98a-1222-4546-a4cc-4e2eb6143774']",53,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:11:53.621,Carry,True
,,,,,,"[54.4, 33.8]",,,,,,,,,,,0.846563,,,,,,,,,,,,,4696b5f7-b718-4992-9b78-11c91d849545,430,,"[51.0, 32.7]",3920403,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,27,Angola,4901,"['6cb232db-2d48-4b2f-b6ea-5755e0ce741e', '4e6ca95b-1335-40a4-ac0d-a9608e24e71b']",57,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:57.658,Carry,
,,,,,,"[87.9, 47.5]",,,,,,,,,,,0.162218,,,,,,,,,,,,,9f2b2585-9b62-42fe-b08a-27ec99c2829c,433,,"[85.5, 46.9]",3920403,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristóvão Paciência Mabululo,128881.0,Center Forward,27,Angola,4901,"['1728018c-2219-4c4b-b5f5-45512a22e8ec', '1ec57cea-71b3-4156-8190-b52aefee9c30']",0,,,,,,,,,,,,,,,,,,,Angola,4901,00:12:00.333,Carry,
,,,,,,"[11.0, 21.2]",,,,,,,,,,,6.478994,,,,,,,,,,,,,b62b8027-48f1-4279-a44a-1f47c9097b51,437,,"[8.0, 20.8]",3920403,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lamine Ba,264954.0,Left Center Back,28,Mauritania,4932,"['6868cfe1-a03c-43d6-a129-0e51f0df8f9e', 'a95e396c-1d0e-476f-9fb3-d627a3539d7f']",3,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:12:03.966,Carry,
,,,,,,"[25.5, 22.9]",,,,,,,,,,,1.231729,,,,,,,,,,,,,7601f288-b9c7-4cce-ae37-bd4ca9d48795,440,,"[29.1, 22.4]",3920403,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bodda Mouhsine,146933.0,Left Center Midfield,28,Mauritania,4932,"['ece8d751-e828-4e88-8e03-d03f327eb322', '04b7184b-c3b3-4510-9da6-763c8ebce55e']",11,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:12:11.599,Carry,
,,,,,,"[29.5, 3.3]",,,,,,,,,,,1.312687,,,,,,,,,,,,,35975788-4b4e-4a26-bb35-db25f00a0c67,443,,"[29.5, 3.3]",3920403,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yacoub Aly Abeid,11923.0,Left Back,28,Mauritania,4932,"['7be54810-af78-49c2-b51c-113fb91e8358', 'f42bd0d7-ee5a-4d1d-bb1e-91751bc50ca2']",14,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:12:14.064,Carry,
,,,,,,"[91.3, 33.6]",,,,,,,,,,,1.863938,,,,,,,,,,,,,8a7b8780-ce75-4c42-86a0-250afcfd6a3b,449,,"[87.1, 32.1]",3920403,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacinto Muondo Dala,10577.0,Left Wing,29,Angola,4901,"['e0cab0c7-0daa-4bea-90ec-f542006ae4a8', 'ca76f5d3-d521-4381-85a4-b5a47815ac67']",19,,,,,,,,,,,,,,,,,,,Angola,4901,00:12:19.926,Carry,
,,,,,,"[106.7, 52.5]",,,,,,,,,,,1.757536,,,,,,,,,,,,,774bd25d-c4bc-4233-b1a7-044ce71ace19,452,,"[102.0, 52.1]",3920403,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristóvão Paciência Mabululo,128881.0,Center Forward,29,Angola,4901,"['566dc8ca-2529-41b7-abff-5a955a1f7be2', 'ecfe9a55-8038-4ab5-875e-9472f395e4ea']",22,,,,,,,,,,,,,,,,,,,Angola,4901,00:12:22.768,Carry,
,,,,,,"[107.5, 1.2]",,,,,,,,,,,0.597417,,,,,,,,,,,,,ec26514f-62b1-45ad-a2e5-b4c7cde05d28,461,,"[107.5, 1.4]",3920403,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jonathan Buatu Mananga,10573.0,Left Center Back,30,Angola,4901,"['e03c4974-0c98-4fd7-beca-3acdc7ed2bb2', '1e8630c9-1077-43c8-85f1-d6acc275b793']",3,,,,,,,,,,,,,,,,,,,Angola,4901,00:13:03.663,Carry,
,,,,,,"[97.5, 2.8]",,,,,,,,,,,0.228241,,,,,,,,,,,,,b305532c-fb8a-41e7-be5e-5d69cea8cf73,464,,"[97.5, 2.8]",3920403,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Núrio Domingos Matias Fortuna,23873.0,Left Back,30,Angola,4901,"['24a4d76c-d5f1-4d4a-bdbf-673359106143', 'c269db6a-8dcd-454a-adc6-d6ffd5d0bf56']",5,,,,,,,,,,,,,,,,,,,Angola,4901,00:13:05.862,Carry,
,,,,,,"[117.6, 16.6]",,,,,,,,,,,2.441574,,,,,,,,,,,,,aa6374db-d646-45e8-8d94-667253e0b94a,467,,"[108.9, 14.7]",3920403,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ambrosini Antonio Cabaça Salvador,136312.0,Center Attacking Midfield,30,Angola,4901,"['8bdd2354-22ce-4e9c-a973-8a42699373c0', '86316754-92b4-4ba0-aa3f-ae2028620da1', 'f44842e5-65e4-45b9-9f5e-ad7a94f02c66']",6,,,,,,,,,,,,,,,,,,,Angola,4901,00:13:06.899,Carry,True
,,,,,,"[118.9, 33.6]",,,,,,,,,,,2.275501,,,,,,,,,,,,,d6d54740-df34-47b4-9467-e4c18f69c8a3,471,,"[117.6, 16.6]",3920403,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ambrosini Antonio Cabaça Salvador,136312.0,Center Attacking Midfield,30,Angola,4901,"['16260887-8788-4d7f-a150-34983e7611d9', 'bb9f8896-b749-4d1c-bc6d-824a644bd8e5', '8bdd2354-22ce-4e9c-a973-8a42699373c0', 'f669f31a-8364-4401-9456-4f24a300d7ed', '86316754-92b4-4ba0-aa3f-ae2028620da1']",9,,,,,,,,,,,,,,,,,,,Angola,4901,00:13:09.340,Carry,True
,,,,,,"[7.5, 37.6]",,,,,,,,,,,0.91928,,,,,,,,,,,,,4c546ce8-8993-4205-8985-b4326119cff7,485,,"[7.5, 39.3]",3920403,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pape Ibnou Bâ,45064.0,Center Forward,31,Angola,4901,"['4483c7f6-4851-4234-aaaa-b8d99e2229d9', '79d29ab4-6a95-44d4-954f-b044ad671d5c']",47,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:13:47.791,Carry,
,,,,,,"[47.0, 51.7]",,,,,,,,,,,0.309868,,,,,,,,,,,,,0d9b42b3-c40b-4d90-9ab8-5883471beb2f,488,,"[50.1, 52.9]",3920403,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Eddie Marcos Melo Afonso,145058.0,Right Back,31,Angola,4901,"['92670173-bdd4-4fca-a43a-6977baa86c7b', '516bec0b-2bc9-499a-aa6c-34bc4f4a3e46']",53,,,,,,,,,,,,,,,,,,,Angola,4901,00:13:53.929,Carry,
,,,,,,"[16.0, 45.3]",,,,,,,,,,,6.479996,,,,,,,,,,,,,1df279e0-6108-46fa-b921-4005efb77dbe,491,,"[20.2, 42.3]",3920403,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adilson Cipriano da Cruz,135849.0,Goalkeeper,31,Angola,4901,"['0579e702-c63d-4216-90fa-17aca30efa00', '4fb41a3e-bb9f-40a3-b4ef-c7208e76f05d']",56,,,,,,,,,,,,,,,,,,,Angola,4901,00:13:56.502,Carry,
,,,,,,"[33.7, 27.8]",,,,,,,,,,,1.517906,,,,,,,,,,,,,f5c4be82-560a-408d-984f-e29e87b71138,494,,"[31.6, 28.4]",3920403,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jonathan Buatu Mananga,10573.0,Left Center Back,31,Angola,4901,"['cb981013-9083-475d-8f29-3eee5745da62', 'e0193759-dfb3-422a-a47b-c1a30cc3db7f']",4,,,,,,,,,,,,,,,,,,,Angola,4901,00:14:04.846,Carry,
,,,,,,"[49.9, 25.0]",,,,,,,,,,,2.065953,,,,,,,,,,,,,4972293d-2379-404c-9c22-da1af90efbd1,497,,"[47.2, 25.5]",3920403,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,31,Angola,4901,"['3c930e0d-912a-4c7c-93df-7ec10723d7b8', '468ff5aa-9131-48e6-9b2f-84d2acbd1d44']",7,,,,,,,,,,,,,,,,,,,Angola,4901,00:14:07.826,Carry,
,,,,,,"[59.7, 1.4]",,,,,,,,,,,1.1854,,,,,,,,,,,,,dc502b68-c85f-4fe1-8f92-64bf4d16a2c5,500,,"[58.4, 2.6]",3920403,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Núrio Domingos Matias Fortuna,23873.0,Left Back,31,Angola,4901,"['a0c143aa-1783-4e53-92d6-34ff28c7e4e0', '917634cb-526a-4291-a396-5fd0e7a459a5']",11,,,,,,,,,,,,,,,,,,,Angola,4901,00:14:11.305,Carry,
