50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[34.8, 4.9]",,,,,,,,,,,,,6.447643,,,,,,,,,,,,,fefc0f3b-8432-4835-94e3-7fec7a4b2899,924,,"[28.6, 9.2]",3920413,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacob Mendy,47762.0,Left Back,59,Gambia,4934,"['b941e9ca-2aa6-46bd-b94a-3bb326fd9ee7', 'f1401c2f-0687-4ed4-acbd-2396a9c48ed9']",48,,,,,,,,,,,,,,,,,Gambia,4934,00:32:48.152,Carry,
,,,,,,,"[49.3, 50.3]",,,,,,,,,,,,,2.477186,,,,,,,,,,,,,0a151df4-762a-448d-a134-5f2b51dda1d3,928,,"[42.9, 71.9]",3920413,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,60,Cameroon,2722,"['6eca83f1-30bf-4f53-83b7-8b2d81e8e686', 'effd3522-b17c-48f9-875f-e3d00f8e8eb6', '41251d9a-89b6-42e2-b9a5-11478a6c679b']",56,,,,,,,,,,,,,,,,,Cameroon,2722,00:32:56.774,Carry,True
,,,,,,,"[65.7, 77.0]",,,,,,,,,,,,,2.272149,,,,,,,,,,,,,04f1271f-5fd3-4f6f-98c6-b886eb264e57,934,,"[54.3, 76.1]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Gianni Tchato Mbiayi,135043.0,Right Wing Back,60,Cameroon,2722,"['a1f56963-7588-49a4-94e4-0b509a84417f', 'b7a97b96-2186-462c-a9f1-104b188aca3a']",2,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:02.074,Carry,
,,,,,,,"[83.2, 76.3]",,,,,,,,,,,,,4.763495,,,,,,,,,,,,,e4f67b88-8542-4b89-aa85-12dd95bd8e4c,937,,"[77.4, 79.9]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karl Brillant Toko Ekambi,3551.0,Right Wing,60,Cameroon,2722,"['c3aca419-458b-4791-8f31-033a388e6c3c', '84c3a836-32a5-4658-b09b-55ab528fdf61']",5,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:05.285,Carry,
,,,,,,,"[85.0, 79.9]",,,,,,,,,,,,,0.603128,,,,,,,,,,,,,7e9a3404-8657-408d-9967-1354d328b811,940,,"[85.0, 79.9]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Gianni Tchato Mbiayi,135043.0,Right Wing Back,60,Cameroon,2722,"['970d82d2-1e8b-4e65-a970-cbbeda35da65', '1923a6ed-78f2-491f-89da-0324d0827319']",10,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:10.901,Carry,
,,,,,,,"[79.1, 78.9]",,,,,,,,,,,,,0.710589,,,,,,,,,,,,,a23fa968-8a0b-4f28-ab54-e9283a518673,943,,"[74.4, 77.9]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,60,Cameroon,2722,"['ce46152f-afe4-487b-9e28-1ca52e97242b', '8a3fdaf5-f7bf-4ed5-99f0-67dddc7f85c1']",12,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:12.306,Carry,
,,,,,,,"[106.9, 70.8]",,,,,,,,,,,,,0.611641,,,,,,,,,,,,,796e5e5c-b2da-48c8-b8a9-0b083e0a0423,955,,"[107.2, 70.3]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,61,Cameroon,2722,"['3ed3020b-e471-49a5-bf37-5c699b43dace', '9ddfe29e-80f1-4f20-9a8c-6c6ae4508fc7']",40,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:40.193,Carry,
,,,,,,,"[110.3, 79.4]",,,,,,,,,,,,,0.875281,,,,,,,,,,,,,5feab9bb-99fc-4866-8ee3-e8a795412c7c,958,,"[108.7, 79.1]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,61,Cameroon,2722,"['ad14af32-85f6-4962-aaa0-acac83531bd3', 'bb393337-abf6-408c-9757-87e6e43c6a36']",41,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:41.918,Carry,
,,,,,,,"[110.5, 77.3]",,,,,,,,,,,,,0.473185,,,,,,,,,,,,,684218d7-1d48-4443-855a-6a188ac28994,963,,"[109.3, 78.9]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,61,Cameroon,2722,"['8a297091-e3f2-4c44-a631-641e1c4455d7', 'f04edc75-ce59-4311-9a73-c1ff29620ca7', 'd0ce7f5b-6e62-4e73-a35e-020c0871694d']",43,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:43.869,Carry,True
,,,,,,,"[111.1, 69.2]",,,,,,,,,,,,,0.563937,,,,,,,,,,,,,6994a65c-f136-4490-a45c-be93be3fd653,967,,"[110.5, 77.3]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,61,Cameroon,2722,"['8c18ade9-990f-4b35-84c4-b07338aac1e5', '8a297091-e3f2-4c44-a631-641e1c4455d7', '6c10dda4-a3e0-41d1-96d8-cd6cfb80e1f5', 'f04edc75-ce59-4311-9a73-c1ff29620ca7']",44,,,,,,,,,,,,,,,,,Cameroon,2722,00:33:44.342,Carry,True
,,,,,,,"[20.8, 4.8]",,,,,,,,,,,,,2.001733,,,,,,,,,,,,,72a9ee60-eb3e-49e7-9088-2f915021575d,970,,"[9.8, 25.1]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Musa Barrow,6988.0,Center Attacking Midfield,62,Gambia,4934,"['cbe9519a-81c4-45f7-9c21-c99a6fc0b471', '0463bc13-9db5-4558-a2b3-f9a644be7e64', '6f508950-5c25-4253-bba3-c583b0bceba0']",46,,,,,,,,,,,,,,,,,Gambia,4934,00:33:46.125,Carry,True
,,,,,,,"[56.4, 1.0]",,,,,,,,,,,,,0.100281,,,,,,,,,,,,,9d0505fe-3a73-432d-a08a-76382b47ee5a,975,,"[54.8, 3.8]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ablie Jallow,4471.0,Right Midfield,62,Gambia,4934,"['3826c92f-a6f9-4fff-a249-111cfb2f85e3', '1511ec19-7c97-4528-8236-660baea5efe7', 'b3dfcf7e-ef08-4f98-9f16-8da561ab661a', '3e11aadd-22c2-4b11-8fe3-1249305e49e1']",50,,,,,,,,,,,,,,,,,Gambia,4934,00:33:50.207,Carry,True
,,,,,,,"[79.1, 5.1]",,,,,,,,,,,,,3.349366,,,,,,,,,,,,,8061d5fa-4663-4325-803e-294c5faaa070,978,,"[56.4, 1.0]",3920413,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ablie Jallow,4471.0,Right Midfield,62,Gambia,4934,"['44bb6687-58ef-404f-aeec-72ef5714f383', '3826c92f-a6f9-4fff-a249-111cfb2f85e3', '087c0881-222b-4938-b8db-db7a9181f6b7', 'b3dfcf7e-ef08-4f98-9f16-8da561ab661a']",50,,,,,,,,,,,,,,,,,Gambia,4934,00:33:50.307,Carry,True
,,,,,,,"[15.6, 40.0]",,,,,,,,,,,,,8.627728,,,,,,,,,,,,,367efff5-7f70-4d9a-8981-d78bad43fdae,993,,"[2.2, 45.8]",3920413,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Baboucarr Gaye,185579.0,Goalkeeper,65,Cameroon,2722,"['aa1bed46-54c2-4905-949e-781bbe4a9c92', '8134c230-b112-4353-bd7b-13b29191d88b']",7,,,,,,,,,,,,,,,,,Gambia,4934,00:35:07.154,Carry,
,,,,,,,"[54.3, 38.9]",,,,,,,,,,,,,2.182919,,,,,,,,,,,,,b4654940-dcee-4ca2-bc61-d623b5f47f82,996,,"[51.7, 39.0]",3920413,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Musa Barrow,6988.0,Center Attacking Midfield,65,Cameroon,2722,"['6002f33b-1c80-4a5f-800c-942ab4ebfa32', '03ce0844-509b-48fc-8a4b-ccf4c9aec4c5']",17,,,,,,,,,,,,,,,,,Gambia,4934,00:35:17.748,Carry,
,,,,,,,"[60.6, 38.2]",,,,,,,,,,,,,0.553944,,,,,,,,,,,,,f348a477-c09d-457c-8555-59a6092b69da,999,,"[65.8, 41.2]",3920413,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jean-Charles Castelletto,7426.0,Right Center Back,65,Cameroon,2722,"['027ae917-3d8f-4697-9327-3b46d6ccda87', 'ff4aab1c-9023-4f04-bf0b-7349f33c9bd9', '839fd092-8207-4bd0-a88f-2bc605c75fdb']",19,,,,,,,,,,,,,,,,,Cameroon,2722,00:35:19.931,Carry,True
,,,,,,,"[71.5, 23.1]",,,,,,,,,,,,,0.72657603,,,,,,,,,,,,,5246ddd5-af92-42b6-914c-267bc6e4ae35,1004,,"[69.9, 26.2]",3920413,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,66,Cameroon,2722,"['872d7ed4-6c30-449d-952d-30e0bb4f012b', '975d3f58-04bf-4460-b217-46b1b8181772']",26,,,,,,,,,,,,,,,,,Cameroon,2722,00:35:26.629,Carry,
,,,,,,,"[111.1, 16.9]",,,,,,,,,,,,,5.486241,,,,,,,,,,,,,bf6e6469-98f9-4864-b92c-558462e85694,1007,,"[89.9, 3.4]",3920413,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,66,Cameroon,2722,"['4a98a787-5050-4fb8-8a36-90f703e2b1db', 'ef085355-391d-4cef-9327-22e380bb74be', '3e20eb86-14d0-4257-89ba-c95973c2813a']",28,,,,,,,,,,,,,,,,,Cameroon,2722,00:35:28.929,Carry,True
,,,,,,,"[112.1, 16.9]",,,,,,,,,,,,,0.331655,,,,,,,,,,,,,1e06ab00-662e-4b6f-bfd6-bd0734405ec1,1014,,"[112.6, 16.7]",3920413,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,67,Cameroon,2722,"['394ea8b9-93f7-4a71-9019-6e97c516c3e7', 'eeda64fc-ab72-41db-84ab-77a144996e29', 'b0d9f344-b782-4e35-b6a0-12d9e0368f30']",47,,,,,,,,,,,,,,,,,Cameroon,2722,00:35:47.790,Carry,True
,,,,,,,"[106.9, 7.6]",,,,,,,,,,,,,1.369145,,,,,,,,,,,,,657c3606-6a48-4f81-a5f6-47175bf9c39a,1018,,"[105.1, 3.9]",3920413,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darlin Zidane Yongwa Ngameni,32190.0,Left Wing Back,67,Cameroon,2722,"['11284ad1-9377-484d-9f51-5f2ed0007b13', '799831be-6daa-40ed-9dea-338c89269660']",49,,,,,,,,,,,,,,,,,Cameroon,2722,00:35:49.855,Carry,
,,,,,,,"[21.3, 20.7]",,,,,,,,,,,,,1.087484,,,,,,,,,,,,,657a9f25-0c25-473d-b2b4-59540688c7d9,1024,,"[15.0, 18.9]",3920413,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yankuba Minteh,307271.0,Left Midfield,68,Gambia,4934,"['1e47c4a0-634a-4bcb-9e4e-a5d3bdf9f31f', '5208c20d-f659-4d3b-9e02-ff894e2b2c31', '6bef400e-ae57-450d-aae9-7b69c0282ec1']",55,,,,,,,,,,,,,,,,,Gambia,4934,00:35:55.193,Carry,True
,,,,,,,"[19.7, 22.6]",,,,,,,,,,,,,0.30867,,,,,,,,,,,,,bdd2835c-c887-43c0-bcfd-db29cb788551,1028,,"[20.3, 27.2]",3920413,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yusupha Bobb,105952.0,Left Defensive Midfield,68,Gambia,4934,"['a8d548e1-b172-4f23-a2af-56b7ffd7f240', 'ba5ee34d-0e68-41a9-a042-653d386237a1', 'fff5d28a-21ab-4146-bbc9-9fae161c2e32']",57,,,,,,,,,,,,,,,,,Gambia,4934,00:35:57.731,Carry,True
,,,,,,,"[16.6, 3.3]",,,,,,,,,,,,,0.058415,,,,,,,,,,,,,af8819ec-3096-4af4-9d26-2fe78f04b804,1032,,"[16.6, 3.5]",3920413,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacob Mendy,47762.0,Left Back,68,Gambia,4934,"['9566758d-3251-4f2b-b26e-dffa9d44d50f', '5336b3ef-baea-456c-8b55-0a55f12144d7']",0,,,,,,,,,,,,,,,,,Gambia,4934,00:36:00.291,Carry,
,,,,,,,"[34.0, 0.1]",,,,,,,,,,,,,1.197002,,,,,,,,,,,,,ba0b5a5b-123a-48ed-ae26-1d6b8be01776,1038,,"[38.2, 1.2]",3920413,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Omar Colley,12498.0,Left Center Back,69,Gambia,4934,"['928e4948-745b-45b5-a79e-17314ffbb8d1', '3e174080-5698-4880-a57e-dc398d91b60c', '4a798a0e-368d-4ba6-910a-e7b50c2d280c']",18,,,,,,,,,,,,,,,,,Gambia,4934,00:36:18.236,Carry,True
,,,,,,,"[16.1, 20.8]",,,,,,,,,,,,,11.29606,,,,,,,,,,,,,98804e9e-a7f5-4036-b0f7-85c6a3494df1,1042,,"[10.8, 22.3]",3920413,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Baboucarr Gaye,185579.0,Goalkeeper,69,Gambia,4934,"['d9594003-b520-4107-9ef7-03959c586fcc', '5d55d911-9864-43ad-973e-8cc37d1cd2c6']",21,,,,,,,,,,,,,,,,,Gambia,4934,00:36:21.511,Carry,
,,,,,,,"[56.9, 2.3]",,,,,,,,,,,,,1.942647,,,,,,,,,,,,,2ec361d1-ad29-4375-8aef-b03b8699ac75,1048,,"[55.9, 3.3]",3920413,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yusupha Bobb,105952.0,Left Defensive Midfield,70,Gambia,4934,"['dfae0816-27bf-40c7-aa1b-dd2e71aab838', '55416824-6e2e-45ce-b0bb-4791c12a3a71', 'e413cf88-3bed-4ff3-8af2-c12b15387ac1']",42,,,,,,,,,,,,,,,,,Gambia,4934,00:36:42.880,Carry,True
,,,,,,,"[63.2, 0.6]",,,,,,,,,,,,,0.479996,,,,,,,,,,,,,0c40240f-88b5-4f4d-b44c-a6a04286f5fa,1053,,"[62.4, 0.6]",3920413,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacob Mendy,47762.0,Left Back,70,Gambia,4934,"['d5375bcd-c5b4-4723-bbbd-bd56b9197051', '04502cc7-a8a6-478e-8808-4b58d2741611', '83898834-bb0e-4664-a6b7-3da6d133273b', '0b7bed00-3dc6-4bd8-9195-00d8abc10e3c']",45,,,,,,,,,,,,,,,,,Gambia,4934,00:36:45.249,Carry,True
,,,,,,,"[83.6, 19.7]",,,,,,,,,,,,,3.122762,,,,,,,,,,,,,1ea3ff49-53d9-4722-90da-5356ed3dc110,1056,,"[63.2, 0.6]",3920413,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacob Mendy,47762.0,Left Back,70,Gambia,4934,"['56bb89e4-156c-498b-815e-97135c7cdc7d', 'd5375bcd-c5b4-4723-bbbd-bd56b9197051', 'edeffee0-3adf-44fb-bf48-9beda293ac1a', '83898834-bb0e-4664-a6b7-3da6d133273b']",45,,,,,,,,,,,,,,,,,Gambia,4934,00:36:45.729,Carry,True
,,,,,,,"[46.4, 60.9]",,,,,,,,,,,,,0.2,,,,,,,,,,,,,d32606c6-1667-43b2-8dec-293e5e602d8f,1063,,"[43.1, 64.0]",3920413,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,70,Gambia,4934,"['d1475575-a80c-4d2a-925f-d55179e39945', 'dfab87b8-0556-4143-9397-8838bc62734b', '65d44c6c-55e3-4459-9d6e-3231cddbdaab', '6c8b125c-2778-4184-8a48-a006863c27b8']",51,,,,,,,,,,,,,,,,,Cameroon,2722,00:36:51.506,Carry,True
,,,,,,,"[52.2, 65.4]",,,,,,,,,,,,,2.093324,,,,,,,,,,,,,76626669-b950-4f15-8950-22d6e5f7ad23,1066,,"[46.4, 60.9]",3920413,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,70,Gambia,4934,"['d1475575-a80c-4d2a-925f-d55179e39945', 'dfab87b8-0556-4143-9397-8838bc62734b', '2d13b610-ef73-4214-bc50-f97be4bea4df', '65d44c6c-55e3-4459-9d6e-3231cddbdaab']",51,,,,,,,,,,,,,,,,,Cameroon,2722,00:36:51.706,Carry,True
,,,,,,,"[96.0, 76.1]",,,,,,,,,,,,,2.8454,,,,,,,,,,,,,d672e871-4e28-4424-be30-337440e9c594,1069,,"[77.9, 76.8]",3920413,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karl Brillant Toko Ekambi,3551.0,Right Wing,70,Gambia,4934,"['62f530d8-2248-4008-91c2-389ded5baa2d', '581e38cc-0454-4448-9b62-1129d6dcf3aa']",55,,,,,,,,,,,,,,,,,Cameroon,2722,00:36:55.738,Carry,
,,,,,,,"[54.8, 66.4]",,,,,,,,,,,,,1.879997,,,,,,,,,,,,,b3c9d099-5cac-46d7-bb2e-5cc166126e35,1078,,"[55.2, 70.7]",3920413,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alasana Manneh,28212.0,Right Defensive Midfield,71,Gambia,4934,"['9cd3592a-17ec-4926-a8bf-564f1bb59ad9', '894f0312-bdae-4d5a-a70c-3691080a595d']",15,,,,,,,,,,,,,,,,,Gambia,4934,00:37:15.543,Carry,
,,,,,,,"[48.6, 43.2]",,,,,,,,,,,,,1.4,,,,,,,,,,,,,9fbd3b1f-7429-4d2e-9372-d8b19d71339b,1081,,"[42.7, 45.8]",3920413,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,James Gomez,35689.0,Right Center Back,71,Gambia,4934,"['991b2dbb-bd95-470e-a2d6-7ffa3d2c415c', '8d1b3cde-68ec-4d6a-839a-73f6c50d0621']",19,,,,,,,,,,,,,,,,,Gambia,4934,00:37:19.023,Carry,
,,,,,,,"[62.7, 3.1]",,,,,,,,,,,,,1.719996,,,,,,,,,,,,,dd57fb93-b021-45e4-a629-17661857974c,1084,,"[62.7, 3.1]",3920413,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jacob Mendy,47762.0,Left Back,71,Gambia,4934,"['bd5028ea-415d-4aa1-ad4e-cb90b8190524', '9dca7c92-f108-4e75-a387-2795851b4076']",22,,,,,,,,,,,,,,,,,Gambia,4934,00:37:22.823,Carry,
,,,,,,,"[116.3, 11.4]",,,,,,,,,,,,,4.548923,,,,,,,,,,,,,b5c3832c-ac73-4f14-bf32-a1ac877e6b8d,1088,,"[109.0, 0.7]",3920413,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yankuba Minteh,307271.0,Left Midfield,71,Gambia,4934,"['590d9aed-0e60-4587-88f5-cdd891d7787f', '1ad13bd4-14e2-4e7b-bf4e-f41f6c8ba885', '1ae59d93-8a0a-403e-b76d-8ccb8422f428', '4a4bf16f-4a30-4de9-baec-ec17dc937f77']",27,,,,,,,,,,,,,,,,,Gambia,4934,00:37:27.735,Carry,True
,,,,,,,"[2.0, 67.2]",,,,,,,,,,,,,1.411087,,,,,,,,,,,,,ca67dc48-7142-476e-b230-c5e40cf6e196,1092,,"[3.8, 68.7]",3920413,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Enzo Gianni Tchato Mbiayi,135043.0,Right Wing Back,71,Gambia,4934,"['2c32fe2f-b411-4464-b8ea-16154b859fc8', 'fd309ced-884a-4b87-b108-edec0cac3c41', '6672ffe6-7863-436a-8db3-94b8c1454084']",32,,,,,,,,,,,,,,,,,Cameroon,2722,00:37:32.283,Carry,True
,,,,,,,"[116.4, 12.4]",,,,,,,,,,,,,3.955464,,,,,,,,,,,,,a177347a-687a-4db4-9031-d2f976b86b2a,1100,,"[110.6, 10.8]",3920413,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yankuba Minteh,307271.0,Left Midfield,71,Gambia,4934,"['1b347bee-9483-4d63-9291-d26d91d9ce11', '64f7f9d7-cb06-4db3-a48e-4ee9ccd9fda8', '8cc73c6a-6c3c-4e70-95ab-7092eb8d6bbf', '2cbdd128-bf31-4ed6-a811-dc48b0fcd5d6']",36,,,,,,,,,,,,,,,,,Gambia,4934,00:37:36.053,Carry,True
,,,,,,,"[117.9, 24.7]",,,,,,,,,,,,,2.482039,,,,,,,,,,,,,46ef7761-7d8b-4452-a7e9-80274b304a2f,1103,,"[116.4, 12.4]",3920413,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yankuba Minteh,307271.0,Left Midfield,71,Gambia,4934,"['8182e47d-2252-4298-8091-ed1c9ac27fb3', '1b347bee-9483-4d63-9291-d26d91d9ce11', 'ddfb995e-9bba-447c-af3d-4402e6e0e88c', '8cc73c6a-6c3c-4e70-95ab-7092eb8d6bbf']",40,,,,,,,,,,,,,,,,,Gambia,4934,00:37:40.009,Carry,True
,,,,,,,"[105.9, 31.3]",,,,,,,,,,,,,2.143792,,,,,,,,,,,,,c1b67a84-5084-48df-bb10-e8d93bf5e2c0,1110,,"[109.1, 25.7]",3920413,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Musa Barrow,6988.0,Center Attacking Midfield,71,Gambia,4934,"['d2e81184-955a-4411-a4ff-e471201f083a', '438fb271-807a-4eb9-bff1-650c6ccdcf67', '3d9babc2-6dea-4ec6-ab4c-bee8176e9be5']",44,,,,,,,,,,,,,,,,,Gambia,4934,00:37:44.700,Carry,True
,,,,,,,"[79.4, 51.8]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,ec038d90-94d5-4f24-8784-1532f73a6797,1121,,"[79.7, 52.8]",3920413,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ablie Jallow,4471.0,Right Midfield,73,Gambia,4934,"['e400ce27-026e-4d51-bb13-516fb2231a75', 'e90971dc-cfb4-4ad5-9b6d-3405f8150ea2']",1,,,,,,,,,,,,,,,,,Gambia,4934,00:39:01.635,Carry,
,,,,,,,"[63.2, 37.2]",,,,,,,,,,,,,1.168792,,,,,,,,,,,,,5b87aa0a-4224-481a-8414-ca21f44614f2,1124,,"[64.5, 43.1]",3920413,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yusupha Bobb,105952.0,Left Defensive Midfield,73,Gambia,4934,"['44f9acca-5e0a-43f2-8bc4-55a7a579ffc5', 'e8ed7c7a-2d73-4698-af9f-919cf3f007cc']",3,,,,,,,,,,,,,,,,,Gambia,4934,00:39:03.355,Carry,
,,,,,,,"[77.5, 2.7]",,,,,,,,,,,,,1.72,,,,,,,,,,,,,1b3dbe4d-65df-48a9-80b6-90f048db3017,1127,,"[77.8, 2.3]",3920413,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacob Mendy,47762.0,Left Back,73,Gambia,4934,"['491c1627-015f-4f50-b756-cd6b19b23574', '811452fe-721c-498b-abb9-7f0c6d6dca41', '75965052-c2ee-48e6-8600-3c3d5a1a0e03']",6,,,,,,,,,,,,,,,,,Gambia,4934,00:39:06.764,Carry,True
,,,,,,,"[54.9, 5.8]",,,,,,,,,,,,,0.943992,,,,,,,,,,,,,5fe29ad0-99b1-45c0-b970-51299056dcd4,1131,,"[54.8, 6.6]",3920413,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Omar Colley,12498.0,Left Center Back,73,Gambia,4934,"['efff07b0-0d55-4e18-b304-81a649bb58da', '76f6baa2-632b-4915-bc7f-1a0023a4dc07']",10,,,,,,,,,,,,,,,,,Gambia,4934,00:39:10.484,Carry,
,,,,,,,"[78.6, 8.3]",,,,,,,,,,,,,0.504172,,,,,,,,,,,,,a058a222-dee6-45da-9477-4b9425a3167e,1134,,"[78.6, 8.3]",3920413,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ablie Jallow,4471.0,Right Midfield,73,Gambia,4934,"['1b9cb2bb-f907-4859-864e-e0a696328449', 'c18c6b81-d04e-4702-814e-75de6baa408a']",12,,,,,,,,,,,,,,,,,Gambia,4934,00:39:12.694,Carry,
,,,,,,,"[38.2, 22.7]",,,,,,,,,,,,,2.019784,,,,,,,,,,,,,a8e66d30-9e00-40ed-bf63-73af0f7ce999,1142,,"[40.8, 22.7]",3920413,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,76,Cameroon,2722,"['c74a8607-7b22-4fa8-ad3f-a59bb57b50bf', '5f99ec0e-c407-42f8-94d5-2ede4d703b09', '72d4bc14-a23d-448a-a4bf-5d28647d9534']",22,,,,,,,,,,,,,,,,,Cameroon,2722,00:41:22.733,Carry,True
,,,,,,,"[30.1, 26.8]",,,,,,,,,,,,,1.882763,,,,,,,,,,,,,c96bc7d6-fcbf-4545-91a9-c7d0980f8e25,1149,,"[26.6, 31.5]",3920413,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nouhou Tolo,13454.0,Left Center Back,77,Cameroon,2722,"['c50d0e7a-64d8-49ad-a8bf-159f8b0139b4', '648a32d6-858b-4b5a-9f59-694f70a08660']",32,,,,,,,,,,,,,,,,,Cameroon,2722,00:41:32.986,Carry,
