50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.856597,,,,,,,,,,,,894df233-4f41-4f82-9747-9e66d3cd9357,1779,,,"[103.5, 80.0]",3920395,49,,,,,-1.4230143,,,,,,"[108.1, 49.1]",,High Pass,,31.240519,,,,Stopilla Sunzu,23203.0,,,,,Throw-in,2,From Throw In,Tandi Mwape,108291.0,Right Back,95,Zambia,4963,['5a1793bd-1737-49b7-ba3f-387068055204'],52,,,,,,,,,,,,,,,,,Zambia,4963,00:04:52.759,Pass,
,,,,,,,,,,,,,,,,,,1.117604,,,,,,,,,,,,2366edc8-5f7c-46aa-88bb-609518a96793,1781,,,"[108.1, 49.1]",3920395,49,,,,,-1.6052654,,Head,,,,"[107.6, 34.6]",,High Pass,,14.508618,,Incomplete,,Patson Daka,8785.0,,,,,,2,From Throw In,Stopilla Sunzu,23203.0,Right Center Back,95,Zambia,4963,"['49f85d73-fb42-443e-8792-e17fa65cecbe', '7e1282c7-a728-4d78-9330-24fac9ab39c9']",54,,,,,,,,,,,,,,,,,Zambia,4963,00:04:54.615,Pass,
,,,,,,,,,,,,,,,,,,0.975496,,,,,,,,,,,,4d4c1b78-3c50-432b-b77e-828dfeac4e42,1786,,,"[96.8, 18.9]",3920395,50,,,,,-1.4501727,,Left Foot,,,,"[98.0, 9.0]",,Ground Pass,,9.972462,,,,Fashion Sakala,23708.0,,,,,,2,From Throw In,Emmanuel Justine Rabby Banda,23260.0,Left Defensive Midfield,95,Zambia,4963,['36f372a4-ca66-4302-bd92-39e5d72df3b7'],0,,,,,,,,,,,,,,,,,Zambia,4963,00:05:00.651,Pass,
,,,,,,,,,,,,,,,,,,1.410247,,,,,,,,,,,,5597d8a1-9cf1-434b-9035-113e2ece066c,1789,,,"[100.6, 5.9]",3920395,50,,,,,2.9660006,,Right Foot,,,,"[88.2, 8.1]",,Ground Pass,,12.593649,,,,Emmanuel Justine Rabby Banda,23260.0,,,,,,2,From Throw In,Fashion Sakala,23708.0,Left Wing,95,Zambia,4963,['c68754c1-16fd-4db0-8a9a-5a3b32b96b4a'],4,,,,,,,,,,,,,,,,,Zambia,4963,00:05:04.686,Pass,
,,,,,,,,,,,,,,,,,,2.098757,,,,,,,,,,,,a44461df-7d8e-4f5c-b3a1-723cb1b0bced,1792,,,"[90.2, 8.1]",3920395,50,,,,,1.0496582,,Left Foot,True,,,"[111.9, 45.9]",,High Pass,,43.58589,,Incomplete,,Stopilla Sunzu,23203.0,,,,,,2,From Throw In,Emmanuel Justine Rabby Banda,23260.0,Left Defensive Midfield,95,Zambia,4963,"['dffefa66-2cdb-41e8-a4e9-2606e792f3bc', '7cb576a5-a7b5-4c15-af61-11e6147fd89d']",6,,,,,,,,,,,,,,,,,Zambia,4963,00:05:06.742,Pass,
,,,,,,,,,,,,,,,,,,0.792614,,,,,,,,,,,,3df15117-528f-49fa-92a4-1c96bf08281d,1796,,,"[106.3, 63.0]",3920395,50,,,,,-2.4805496,7952c45b-4956-424e-9766-b56baffa37d5,Right Foot,,,,"[98.2, 56.7]",,Low Pass,,10.261579,,,,Kings Kangwa,44402.0,True,,,,Recovery,2,From Throw In,Tandi Mwape,108291.0,Right Back,95,Zambia,4963,['2f371bcf-44d8-44e8-baa1-87ef7f1a7edc'],10,,,,,,,,,,,,,,,,,Zambia,4963,00:05:10.793,Pass,
,,,,,,,,,,,,,,,,,,1.103759,,,,,,,,,,,,d83da835-eca6-4ab5-8a4e-e6cd9f54d29d,1804,,,"[27.6, 23.7]",3920395,50,,,,,-0.9854819,,Head,,,,"[33.3, 15.1]",,High Pass,,10.317461,,,,Yoane Wissa,7294.0,,,,,Recovery,2,From Counter,Gaël Kakuta,3130.0,Center Attacking Midfield,96,Congo DR,4881,['6b089fb2-a65b-4239-ba7e-1fca8ff32b64'],14,,,,,,,,,,,,,,,,,Congo DR,4881,00:05:14.598,Pass,
,,,,,,,,,,,,,,,,,,3.087202,,,,,,,,,,,,6441ba61-2337-43d3-a8f1-15e1424eb3a5,1808,,,"[67.4, 30.2]",3920395,50,,,,,0.57017916,5cd83481-f3a1-4a11-880b-e6d7603ebc40,Right Foot,,,,"[106.7, 55.4]",,Ground Pass,,46.685436,,,,Cédric Bakambu,6862.0,True,,,,,2,From Counter,Yoane Wissa,7294.0,Left Wing,96,Congo DR,4881,['781de0b9-c122-416a-8ff4-c7f6f2dc3730'],19,,,,,,,,,,,,,,,,,Congo DR,4881,00:05:19.710,Pass,
,,,,,,,,,,,,,,,,,,1.965251,,,,,,,,,,,,6f42c7d1-383b-4fcd-920e-d59e3f2cd1f6,1812,,,"[6.0, 33.5]",3920395,50,,True,,,-0.65042144,,Right Foot,,,,"[15.2, 26.5]",,Ground Pass,,11.560277,,,,Frankie Musonda,47979.0,,,,,Goal Kick,2,From Goal Kick,Tresford Lawrence Mulenga,389156.0,Goalkeeper,97,Zambia,4963,['760e9974-8836-4063-887a-1edc15bd6f25'],39,,,,,,,,,,,,,,,,,Zambia,4963,00:05:39.925,Pass,
,,,,,,,,,,,,,,,,,,1.68074,,,,,,,,,,,,d2573b9b-6697-4501-84f5-ba10d84fbe16,1814,,,"[20.7, 27.3]",3920395,50,,True,,,0.7853982,,Right Foot,,,,"[31.1, 37.7]",,Ground Pass,,14.707821,,,,Emmanuel Justine Rabby Banda,23260.0,,,,,,2,From Goal Kick,Frankie Musonda,47979.0,Left Center Back,97,Zambia,4963,['00a81c4b-aec6-49be-86ce-06061766227a'],43,,,,,,,,,,,,,,,,,Zambia,4963,00:05:43.701,Pass,
,,,,,,,,,,,,,,,,,,2.236219,,,,,,,,,,,,e2101abf-a4ef-49e3-a54f-474cb5ed1198,1816,,,"[41.0, 49.4]",3920395,50,,True,,,-0.72613335,,Right Foot,,,,"[77.6, 16.9]",,High Pass,,48.947014,,Incomplete,,Fashion Sakala,23708.0,,,,,,2,From Goal Kick,Emmanuel Justine Rabby Banda,23260.0,Left Defensive Midfield,97,Zambia,4963,"['93c79906-e093-402e-bdc9-20da736906c1', '9ca4ce72-0104-4543-a373-490881a44468']",47,,,,,,,,,,,,,,,,,Zambia,4963,00:05:47.441,Pass,
,,,,,,,,,,,,,,,,,,1.14129,,,,,,,,,,,,247a0afc-b1c5-4b26-b7cb-a87728103ca9,1821,,,"[58.4, 45.7]",3920395,50,,,,,-2.0434935,,Right Foot,,,,"[53.9, 36.9]",,Ground Pass,,9.883825,,,,Samuel Moutoussamy,4412.0,,,,,,2,Regular Play,Gedeon Kalulu Kyatengwa,30193.0,Right Back,98,Congo DR,4881,['ec79eec1-af4a-458e-91a6-6ca44cd1cc86'],56,,,,,,,,,,,,,,,,,Congo DR,4881,00:05:56.268,Pass,
,,,,,,,,,,,,,,,,,,1.409833,,,,,,,,,,,,e5fb5ff6-c6be-4faa-9675-560d40ff312d,1824,,,"[56.3, 32.7]",3920395,50,,,,,-0.9310265,,Left Foot,,,,"[75.5, 6.9]",,Ground Pass,,32.160225,,,,Yoane Wissa,7294.0,,,,,,2,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,98,Congo DR,4881,['ee866798-06b0-470c-9b91-afee12385507'],59,,,,,,,,,,,,,,,,,Congo DR,4881,00:05:59.099,Pass,
,,,,,,,,,,,,,,,,,,1.241691,,,,,,,,,,,,5c45c9d6-2b08-4ec6-96ce-d8acc3e38443,1827,,,"[77.8, 6.7]",3920395,51,,,,,3.0049496,,Right Foot,,,,"[69.8, 7.8]",,Ground Pass,,8.075271,,,,Arthur Masuaku,3587.0,,,,,,2,Regular Play,Yoane Wissa,7294.0,Left Wing,98,Congo DR,4881,['83757512-e950-4e79-a4c8-70dfd641b56a'],2,,,,,,,,,,,,,,,,,Congo DR,4881,00:06:02.848,Pass,
,,,,,,,,,,,,,,,,,,0.978505,,,,,,,,,,,,fe0609c6-067f-42a7-8ccc-a12eadd93d79,1830,,,"[69.2, 8.2]",3920395,51,,,,,2.125792,,Left Foot,,,,"[63.0, 18.2]",,Ground Pass,,11.766053,,,,Samuel Moutoussamy,4412.0,,,,,,2,Regular Play,Arthur Masuaku,3587.0,Left Back,98,Congo DR,4881,['a9673338-b545-4870-98c8-0cf6ab4bff63'],4,,,,,,,,,,,,,,,,,Congo DR,4881,00:06:04.530,Pass,
,,,,,,,,,,,,,,,,,,1.74034,,,,,,,,,,,,8a75e8ea-0791-4377-8a06-320beebc5e70,1833,,,"[64.1, 21.6]",3920395,51,,,,,1.8756434,,Left Foot,,,,"[56.8, 44.8]",,Ground Pass,,24.32139,,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,98,Congo DR,4881,['3a1ef8bc-4cc1-4813-8a51-3679aaef9a64'],7,,,,,,,,,,,,,,,,,Congo DR,4881,00:06:07.065,Pass,
,,,,,,,,,,,,,,,,,,1.674489,,,,,,,,,,,,66d8d63e-fb31-453c-b4ed-f5587fe687a2,1839,,,"[80.0, 55.2]",3920395,52,,,,,-0.7030896,,Left Foot,,,,"[106.9, 32.4]",,High Pass,,35.262585,,Incomplete,,Cédric Bakambu,6862.0,,,,,Free Kick,2,From Free Kick,Arthur Masuaku,3587.0,Left Back,99,Congo DR,4881,"['d1dae4da-d6e1-4dfa-9af4-cd84b48b749b', '946a56e2-7b89-41e8-8bd9-aaa6845ef9f1']",12,,,,,,,,,,,,,,,,,Congo DR,4881,00:07:12.028,Pass,
,,,,,,,,,,,,,,,,,,2.551336,,,,,,,,,,,,4eb38548-812f-4414-b13d-39c3794a7d74,1845,,,"[22.0, 52.9]",3920395,52,,,,,-0.3152147,,Right Foot,,,,"[45.0, 45.4]",,Ground Pass,,24.19194,True,Incomplete,,Kings Kangwa,44402.0,,,,,,2,From Free Kick,Kelvin Kapumbu,151066.0,Right Defensive Midfield,99,Congo DR,4881,"['c27bd3d2-17dd-4698-8c19-24172732963f', '820932b9-f8b5-4e13-ac5b-ac616d600223']",16,,,,,,,,,,,,,,,,,Zambia,4963,00:07:16.696,Pass,
,,,,,,,,,,,,,,,,,,2.355875,,,,,,,,,,,,80797cf6-276b-408d-8a27-4b9780d5aac2,1849,,,"[77.8, 36.3]",3920395,52,,,,,1.1228542,,Left Foot,,,,"[96.3, 74.8]",,High Pass,,42.714165,,,,Théo Bongonda Mbul'Ofeko Batombo,23785.0,,,,,,2,From Free Kick,Samuel Moutoussamy,4412.0,Left Defensive Midfield,99,Congo DR,4881,['03f5ed2b-92a8-4a4a-a450-d2530dbd9a22'],20,,,,,,,,,,,,,,,,,Congo DR,4881,00:07:20.030,Pass,
,,,,,,,,,,,,,,,,,,0.258783,,,,,,,,,,,,ea4700c5-3227-4402-9b99-fb246f576b02,1853,,,"[96.5, 77.9]",3920395,52,,,,,-1.1784562,,Left Foot,,,,"[97.7, 75.0]",,Ground Pass,,3.138471,,Incomplete,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,2,From Free Kick,Théo Bongonda Mbul'Ofeko Batombo,23785.0,Right Wing,99,Congo DR,4881,"['05fa54aa-6169-49a5-9a45-adaf0bc5cfb4', '6cd687c8-ef6f-4007-b81b-e0c5fa03a2c4']",25,,,,,,,,,,,,,,,,,Congo DR,4881,00:07:25.295,Pass,
,,,,,,,,,,,,,,,,,,1.450008,,,,,,,,,,,,e1f9bc30-2131-41c6-bd30-7e3e7187920d,1856,,,"[99.1, 80.0]",3920395,52,,True,,,-1.8850282,afe7564a-9311-45e8-a3a0-aecd7fdb684f,,,,,"[95.2, 68.0]",,Low Pass,,12.617845,,,,Gaël Kakuta,3130.0,True,,,,Throw-in,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,100,Congo DR,4881,['6f502fe5-15f3-4073-a2c6-cf0dc6a5f67e'],35,,,,,,,,,,,,,,,,,Congo DR,4881,00:07:35.409,Pass,
,,,,,,,,,,,,,,,,,,1.783393,,,,,,,,,,,,8ad10e53-275a-45a3-808a-3a820c5eae5c,1861,,,"[10.6, 33.8]",3920395,52,,True,,,-0.54908144,,Right Foot,,,,"[25.8, 24.5]",,Ground Pass,,17.819372,,,,Emmanuel Justine Rabby Banda,23260.0,,,,,,2,From Keeper,Tresford Lawrence Mulenga,389156.0,Goalkeeper,102,Zambia,4963,['f635d956-694b-4cfa-8adf-c2cccbbe1095'],47,,,,,,,,,,,,,,,,,Zambia,4963,00:07:47.743,Pass,
,,,,,,,,,,,,,,,,,,2.069268,,,,,,,,,,,,11ab32d3-cd63-4e61-be21-fb5538ff2ea2,1863,,,"[32.0, 19.8]",3920395,52,,True,,,-2.1196034,,Right Foot,,,,"[22.4, 4.1]",,Ground Pass,,18.402445,,,,Roderick Kabwe,68505.0,,,,,,2,From Keeper,Emmanuel Justine Rabby Banda,23260.0,Left Defensive Midfield,102,Zambia,4963,['a9935b6d-3f19-4daa-81f3-9dc885ddec9e'],49,,,,,,,,,,,,,,,,,Zambia,4963,00:07:49.952,Pass,
,,,,,,,,,,,,,,,,,,2.242028,,,,,,,,,,,,e3c33b5a-3928-4448-b724-0a21cdcf4763,1865,,,"[23.2, 6.1]",3920395,52,,,,,2.2955403,,Left Foot,,,,"[11.6, 19.2]",,Ground Pass,,17.497715,,,,Frankie Musonda,47979.0,,,,,,2,From Keeper,Roderick Kabwe,68505.0,Left Back,102,Zambia,4963,['771ad862-9394-468c-8cfb-2135866c092b'],52,,,,,,,,,,,,,,,,,Zambia,4963,00:07:52.141,Pass,
,,,,,,,,,,,,,,,,,,1.063922,,,,,,,,,,,,6c1c4594-15ad-4e72-b525-175dd23c6db1,1868,,,"[31.7, 30.2]",3920395,53,,,,,0.5079734,,Right Foot,,,,"[51.1, 41.0]",,Ground Pass,,22.203604,,,,Kelvin Kapumbu,151066.0,,,,,,2,From Keeper,Frankie Musonda,47979.0,Left Center Back,102,Zambia,4963,['172d3175-729b-44fc-914d-8a8c61c670f4'],0,,,,,,,,,,,,,,,,,Zambia,4963,00:08:00.928,Pass,
,,,,,,,,,,,,,,,,,,1.752188,,,,,,,,,,,,081a1b9f-ca18-4e3f-b2f5-ce949851d534,1872,,,"[46.8, 39.5]",3920395,53,,,,,-2.5617597,,Right Foot,,,,"[32.6, 30.2]",,Ground Pass,,16.974392,,,,Frankie Musonda,47979.0,,,,,,2,From Keeper,Kelvin Kapumbu,151066.0,Right Defensive Midfield,102,Zambia,4963,"['1aad0d77-69fb-4024-89fc-43bcc21f9d05', 'f85f944b-d709-44a5-a222-7fe9aaf035ce']",2,,,,,,,,,,,,,,,,,Zambia,4963,00:08:02.914,Pass,True
,,,,,,,,,,,,,,,,,,1.651086,,,,,,,,,,,,998e389f-cd89-4c11-bef7-2a64078b8302,1875,,,"[37.7, 26.7]",3920395,53,,,,,1.5520486,,Right Foot,,,,"[38.3, 58.7]",,Ground Pass,,32.005623,,,,Stopilla Sunzu,23203.0,,,,,,2,From Keeper,Frankie Musonda,47979.0,Left Center Back,102,Zambia,4963,['6bc58878-13ab-4c2b-b93e-79b8dff38f81'],8,,,,,,,,,,,,,,,,,Zambia,4963,00:08:08.802,Pass,
,,,,,,,,,,,,,,,,,,1.127626,,,,,,,,,,,,7a606f05-e92c-4108-9e3b-9935450b3e22,1878,,,"[45.0, 62.8]",3920395,53,,,,,1.1587745,,Right Foot,,,,"[50.9, 76.3]",,Ground Pass,,14.732956,,,,Tandi Mwape,108291.0,,,,,,2,From Keeper,Stopilla Sunzu,23203.0,Right Center Back,102,Zambia,4963,['2dccdb39-b3f7-48ac-b8b7-0c9738dc36a4'],13,,,,,,,,,,,,,,,,,Zambia,4963,00:08:13.167,Pass,
,,,,,,,,,,,,,,,,,,0.898639,,,,,,,,,,,,9b95f681-b605-4f9d-b1a4-726bc99c6c20,1881,,,"[51.8, 76.8]",3920395,53,,,,,0.0,,Right Foot,,,,"[67.2, 76.8]",,Ground Pass,,15.4,,,,Lubambo Musonda,23420.0,,,,,,2,From Keeper,Tandi Mwape,108291.0,Right Back,102,Zambia,4963,['50e8f7f0-967e-47be-b8f7-71874041ad73'],15,,,,,,,,,,,,,,,,,Zambia,4963,00:08:15.172,Pass,
,,,,,,,,,,,,,,,,,,1.257969,,,,,,,,,,,,11e5c54b-694f-43ee-9740-27f2fc1a7bf4,1890,,,"[52.9, 8.4]",3920395,53,,,,,-1.851096,,Right Foot,,,,"[51.0, 1.8]",,Ground Pass,,6.868042,,,,Arthur Masuaku,3587.0,,,,,,2,Regular Play,Yoane Wissa,7294.0,Left Wing,103,Congo DR,4881,"['61778136-7b0b-48a8-bed4-d3906ec31fb5', 'd8c721c9-ad7d-45ac-ad4c-940c8e03f694']",21,,,,,,,,,,,,,,,,,Congo DR,4881,00:08:21.722,Pass,True
,,,,,,,,,,,,,,,,,,1.827187,,,,,,,,,,,,0977968b-d5fb-4bbc-a93d-fa9860877a66,1893,,,"[50.6, 2.3]",3920395,53,,,,,2.4835296,,Left Foot,,,,"[34.3, 14.9]",,Ground Pass,,20.602184,,,,Henoc Inonga Baka,105946.0,,,,,,2,Regular Play,Arthur Masuaku,3587.0,Left Back,103,Congo DR,4881,['9e3be402-b436-460a-8f94-29ce28dfec7b'],23,,,,,,,,,,,,,,,,,Congo DR,4881,00:08:23.717,Pass,
,,,,,,,,,,,,,,,,,,1.594752,,,,,,,,,,,,d0fc9c8a-f6ad-4b53-a2cf-66f4613dc447,1896,,,"[34.9, 16.3]",3920395,53,,,,,1.5507417,,Right Foot,,,,"[35.6, 51.2]",,Ground Pass,,34.90702,,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,Regular Play,Henoc Inonga Baka,105946.0,Left Center Back,103,Congo DR,4881,['c3fb2f0e-bdd4-4314-96c5-46007428df48'],26,,,,,,,,,,,,,,,,,Congo DR,4881,00:08:26.508,Pass,
,,,,,,,,,,,,,,,,,,1.635279,,,,,,,,,,,,ea1b48aa-ecaf-4d58-ace7-a66b4b8bc76a,1899,,,"[40.7, 58.3]",3920395,53,,,,,0.8086498,,Right Foot,,,,"[59.6, 78.1]",,Ground Pass,,27.37243,,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,103,Congo DR,4881,['afc924d6-956f-46f3-addb-7233d12f54c8'],29,,,,,,,,,,,,,,,,,Congo DR,4881,00:08:29.663,Pass,
,,,,,,,,,,,,,,,,,,0.985955,,,,,,,,,,,,0a797499-e564-4878-af8c-224dca027949,1902,,,"[61.0, 77.5]",3920395,53,,,,,-1.4640607,,Right Foot,,,,"[61.9, 69.1]",,Ground Pass,,8.448076,,,,Théo Bongonda Mbul'Ofeko Batombo,23785.0,,,,,,2,Regular Play,Gedeon Kalulu Kyatengwa,30193.0,Right Back,103,Congo DR,4881,['a899015d-b962-4cf1-ac08-d2f14c084857'],32,,,,,,,,,,,,,,,,,Congo DR,4881,00:08:32.293,Pass,
,,,,,,,,,,,,,,,,,,0.849128,,,,,,,,,,,,6cde04dd-6946-4cd3-b7fc-00add8210464,1905,,,"[70.7, 63.6]",3920395,53,,,,,-1.3336761,,Left Foot,,,,"[73.6, 51.6]",,Ground Pass,,12.345445,,,,Charles Pickel,28415.0,,,,,,2,Regular Play,Théo Bongonda Mbul'Ofeko Batombo,23785.0,Right Wing,103,Congo DR,4881,['14abc2bb-f0e1-493a-8328-82ff96c143fe'],35,,,,,,,,,,,,,,,,,Congo DR,4881,00:08:35.961,Pass,
,,,,,,,,,,,,,,,,,,1.431179,,,,,,,,,,,,717e3890-e185-4315-ae63-3bc3ab00e3a9,1908,,,"[72.4, 59.1]",3920395,53,,,,,0.94339234,,Right Foot,,,,"[84.8, 76.2]",,Ground Pass,,21.122736,,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,2,Regular Play,Charles Pickel,28415.0,Right Defensive Midfield,103,Congo DR,4881,['911a36f5-5607-41c1-b4ae-6a28fd18bed0'],38,,,,,,,,,,,,,,,,,Congo DR,4881,00:08:38.066,Pass,
,,,,,,,,,,,,,,,,,,2.106557,,,,,,,,,,,,63921528-9761-4ea3-bd35-ce4e359512a5,1911,,,"[86.3, 74.6]",3920395,53,,,,,-0.9208526,,Right Foot,True,,,"[112.6, 40.0]",,High Pass,,43.460903,,Incomplete,,Cédric Bakambu,6862.0,,,,,,2,Regular Play,Gedeon Kalulu Kyatengwa,30193.0,Right Back,103,Congo DR,4881,"['55945df0-5ead-4f00-9923-61a46695397d', '352a912c-f48f-4382-8a1a-a6f5443500f5']",42,,,,,,,,,,,,,,,,,Congo DR,4881,00:08:42.033,Pass,
,,,,,,,,,,,,,,,,,,0.162344,,,,,,,,,,,,8b201fda-66d7-43dc-87d0-845b1986bb45,1922,,,"[116.9, 56.3]",3920395,53,,,,,-1.5707964,,Right Foot,,,,"[116.9, 53.0]",,Ground Pass,,3.3,,Incomplete,,Yoane Wissa,7294.0,,,,,,2,Regular Play,Théo Bongonda Mbul'Ofeko Batombo,23785.0,Right Wing,103,Congo DR,4881,"['e3417840-d03b-489b-9866-ecb6eacc4ec9', 'c5b42dcb-9f95-4f7f-a9ff-8f52887ff71e']",59,,,,,,,,,,,,,,,,,Congo DR,4881,00:08:59.270,Pass,
,,,,,,,,,,,,,,,,,,1.528179,,,,,,,,,,,,5b6ec678-ecd2-4b36-9945-b6734bf4cab1,1927,,,"[109.7, 55.9]",3920395,54,,,,,-2.5488954,af752471-b385-4ea6-bc5f-4a73fe9df723,Right Foot,,,,"[95.0, 46.0]",,Ground Pass,,17.722866,,,,Gaël Kakuta,3130.0,True,,,,,2,Regular Play,Gedeon Kalulu Kyatengwa,30193.0,Right Back,103,Congo DR,4881,['3e80967c-cfa8-40c7-abec-0fb68c502ce6'],1,,,,,,,,,,,,,,,,,Congo DR,4881,00:09:01.513,Pass,
,,,,,,,,,,,,,,,,,,1.799495,,,,,,,,,,,,a835ba51-fe00-48d9-a67c-d1e1911cb66d,1931,,,"[6.0, 32.8]",3920395,54,,True,,,-0.37433362,,Right Foot,,,,"[11.6, 30.6]",,Ground Pass,,6.0166435,,,,Frankie Musonda,47979.0,,,,,Goal Kick,2,From Goal Kick,Tresford Lawrence Mulenga,389156.0,Goalkeeper,104,Zambia,4963,['18290f8f-a241-4cf5-9527-d7c3f4949e16'],25,,,,,,,,,,,,,,,,,Zambia,4963,00:09:25.489,Pass,
,,,,,,,,,,,,,,,,,,1.256562,,,,,,,,,,,,8bcf0447-c5ad-44a5-a59f-bb5543af3ebe,1933,,,"[13.4, 30.6]",3920395,54,,True,,,-0.051050495,,Right Foot,,,,"[27.1, 29.9]",,Ground Pass,,13.717872,,Unknown,,Emmanuel Justine Rabby Banda,23260.0,,,,,,2,From Goal Kick,Frankie Musonda,47979.0,Left Center Back,104,Zambia,4963,['1279d3bb-8ed3-431c-9b99-f7ced6753dc5'],27,,,,,,,,,,,,,,,,,Zambia,4963,00:09:27.288,Pass,
,,,,,,,,,,,,,,,,,,2.896813,,,,,,,,,,,,e187e9dd-4bca-4251-899e-c75a41063741,1940,,,"[14.3, 40.3]",3920395,56,,True,,,-0.07837317,,Drop Kick,,,,"[52.5, 37.3]",,High Pass,,38.31762,,Incomplete,,,,,,,,,2,From Keeper,Tresford Lawrence Mulenga,389156.0,Goalkeeper,106,Zambia,4963,['59f0f4c7-b693-485e-935a-f08009d1af3c'],6,,,,,,,,,,,,,,,,,Zambia,4963,00:11:06.808,Pass,
,,,,,,,,,,,,,,,,,,1.60824,,,,,,,,,,,,59f0f4c7-b693-485e-935a-f08009d1af3c,1941,,,"[67.6, 42.8]",3920395,56,,True,,,-2.738938,,Right Foot,,,,"[56.8, 38.2]",,Ground Pass,,11.738825,,,,Henoc Inonga Baka,105946.0,,,,,Recovery,2,Regular Play,Charles Pickel,28415.0,Right Defensive Midfield,107,Congo DR,4881,"['b5f1d770-e29e-4bf7-a2c4-b34500df4f28', 'e187e9dd-4bca-4251-899e-c75a41063741']",9,,,,,,,,,,,,,,,,,Congo DR,4881,00:11:09.704,Pass,
,,,,,,,,,,,,,,,,,,1.515829,,,,,,,,,,,,a5b6720d-69ac-455f-9c57-19d78a9a10ca,1943,,,"[57.2, 35.5]",3920395,56,,,,,-1.3815973,,Left Foot,,,,"[61.7, 12.0]",,Ground Pass,,23.926971,,,,Samuel Moutoussamy,4412.0,,,,,,2,Regular Play,Henoc Inonga Baka,105946.0,Left Center Back,107,Congo DR,4881,['1193a336-c4e7-4069-b360-707d728f8d02'],12,,,,,,,,,,,,,,,,,Congo DR,4881,00:11:12.917,Pass,
,,,,,,,,,,,,,,,,,,0.891141,,,,,,,,,,,,d00dd9d6-756c-4ca7-8e23-e187dbbc73bb,1946,,,"[62.3, 8.2]",3920395,56,,,,,-0.24053425,,Left Foot,,,,"[78.2, 4.3]",,Ground Pass,,16.371317,,,,Gaël Kakuta,3130.0,,,,,,2,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,107,Congo DR,4881,['73c8af09-22e8-40c5-9a45-aeabd560e351'],15,,,,,,,,,,,,,,,,,Congo DR,4881,00:11:15.329,Pass,
,,,,,,,,,,,,,,,,,,1.429744,,,,,,,,,,,,139646bc-9cb2-434a-ad44-db254e2cbf59,1949,,,"[85.1, 3.8]",3920395,56,,,,,0.6842948,,Left Foot,,,,"[96.5, 13.1]",,Ground Pass,,14.71224,,,,Yoane Wissa,7294.0,,,,,,2,Regular Play,Gaël Kakuta,3130.0,Center Attacking Midfield,107,Congo DR,4881,['c500c242-3f97-43d3-9db6-8e2f3078e9df'],18,,,,,,,,,,,,,,,,,Congo DR,4881,00:11:18.021,Pass,
,,,,,,,,,,,,,,,,,,1.256024,,,,,,,,,,,,28f5b99c-e2bb-47ad-a827-cf0334a7813c,1952,,,"[96.7, 12.9]",3920395,56,,,,,1.9045945,,Right Foot,,,,"[88.1, 37.7]",,Ground Pass,,26.24881,,,,Charles Pickel,28415.0,,,,,,2,Regular Play,Yoane Wissa,7294.0,Left Wing,107,Congo DR,4881,['49a2a72c-7ade-4cc5-b507-684f608488e4'],23,,,,,,,,,,,,,,,,,Congo DR,4881,00:11:23.093,Pass,
