50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dd74cd8-6d85-4f95-92e5-9407ffa0e7c9,948,,"[31.9, 62.7]",3922356,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mouctar Diakhaby,4267.0,Right Center Back,50,Guinea,4892,['5e6cfa04-af2c-4ca7-8466-a187232e2cbf'],12,,,,,,,,,,,,,,,,,Guinea,4892,00:35:12.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d636b14f-710f-4f3e-ad9c-5f2f441cdb0f,951,,"[49.0, 78.4]",3922356,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Diakité,176683.0,Right Back,50,Guinea,4892,['bc32d87a-d79f-4ae6-9078-d000df63957a'],15,,,,,,,,,,,,,,,,,Guinea,4892,00:35:15.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8800865-e9bd-429e-9fa3-bc5a1ad8e656,954,,"[47.1, 72.2]",3922356,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Diawara,8284.0,Right Defensive Midfield,50,Guinea,4892,['7359f4b2-c742-40ed-a81f-2e88c221913b'],17,,,,,,,,,,,,,,,,,Guinea,4892,00:35:17.157,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f63e1e5a-5d2b-4132-873b-ca0df69cda03,957,,"[60.8, 76.0]",3922356,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Guilavogui,47351.0,Right Wing,50,Guinea,4892,['e9865d04-34e4-4fdc-8795-7f4ecf8f9fe8'],20,,,,,,,,,,,,,,,,,Guinea,4892,00:35:20.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41a5851a-0935-48dd-a65e-7015c5b33372,959,,"[23.9, 4.4]",3922356,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henoc Inonga Baka,105946.0,Left Center Back,51,Congo DR,4881,['5f7bf0c4-f511-464e-abd0-3a53075dec6e'],35,,,,,,,,,,,,,,,,,Congo DR,4881,00:35:35.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23329be4-6928-44ea-a480-4861261fed23,961,,"[11.4, 31.7]",3922356,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Mpasi-Nzau,35413.0,Goalkeeper,51,Congo DR,4881,['0c021c51-e3df-45b7-816b-28c34f37e533'],38,,,,,,,,,,,,,,,,,Congo DR,4881,00:35:38.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78d2a389-5818-484e-877b-054492a950e2,964,,"[35.5, 62.7]",3922356,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,51,Congo DR,4881,['e3cb7fc6-0ad7-4e8e-98e1-c0cf500d2bae'],42,,,,,,,,,,,,,,,,,Congo DR,4881,00:35:42.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d025982-83ff-49b1-8b22-b58c2653b278,968,,"[98.7, 49.0]",3922356,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Bakambu,6862.0,Center Forward,51,Congo DR,4881,"['ec2ed6de-2c7e-4975-a1d1-30fa4435ce45', 'f036ac7a-19af-4d75-91f8-57c2a026ab3d']",47,,,,,,,,,,,,,,,,,Congo DR,4881,00:35:47.914,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8024f082-bdad-4130-a0e9-8be95113737f,982,,"[92.0, 75.3]",3922356,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,51,Congo DR,4881,['35443299-b78c-4d02-bc36-b30201336591'],56,,,,,,,,,,,,,,,,,Congo DR,4881,00:35:56.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26213e23-0dc0-4078-a129-29809135fb1d,985,,"[77.2, 72.9]",3922356,35,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Moutoussamy,4412.0,Left Defensive Midfield,51,Congo DR,4881,['4ebe101e-77e6-4589-a7b0-9a8edf08d544'],59,,,,,,,,,,,,,,,,,Congo DR,4881,00:35:59.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1c87545-9523-4fd0-b880-4a6fb0ca5459,989,,"[56.1, 64.1]",3922356,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,51,Congo DR,4881,['000e104a-1b6c-4a81-8c72-1819e095ff36'],2,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:02.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c0faa2-2f1f-46d3-ac49-e3b21975e752,992,,"[57.5, 32.4]",3922356,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henoc Inonga Baka,105946.0,Left Center Back,51,Congo DR,4881,['51a9b658-5e84-4e85-bc32-7a005a9e6772'],6,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:06.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31a048ce-d0f5-4d70-8524-e79247d54e6c,995,,"[74.6, 1.4]",3922356,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Masuaku,3587.0,Left Back,51,Congo DR,4881,['9868979a-1998-4f8e-9a8f-63a05bbf01fd'],8,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:08.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb871bf7-9ad9-4956-aed2-4b4b203d2c8d,998,,"[28.9, 30.3]",3922356,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Mpasi-Nzau,35413.0,Goalkeeper,51,Congo DR,4881,['e5b0144b-17d8-47d7-b2d9-0d92c528c386'],16,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:16.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0feb81f6-8011-409c-94a2-620dddcffbc5,1001,,"[43.2, 61.5]",3922356,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,51,Congo DR,4881,['8b37e86a-64ab-4ba3-b119-b4f23ad88c49'],19,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:19.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f17bf6e-7a54-44e4-baa7-2139d839c6ac,1004,,"[63.3, 70.1]",3922356,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,51,Congo DR,4881,['610f0995-6561-48bc-ade3-4b3845410b6b'],23,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:23.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66efd83d-c329-4a90-8bfa-0cad695d18dd,1007,,"[55.7, 51.2]",3922356,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Moutoussamy,4412.0,Left Defensive Midfield,51,Congo DR,4881,['28833d76-0ca0-415b-9370-226a88a4480b'],26,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:26.639,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b6afac3-ed2c-4e3e-8f42-f6fe5a282adc,1010,,"[81.2, 1.4]",3922356,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arthur Masuaku,3587.0,Left Back,51,Congo DR,4881,['865c4962-add9-4d3a-b01f-b859cc5f0d33'],31,,,,,,,,,,,,,,,,,Congo DR,4881,00:36:31.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3717fe3e-765d-45b4-b6ad-293f4847807f,1017,,"[7.7, 42.6]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Kone,182573.0,Goalkeeper,53,Guinea,4892,['d9bb610c-3964-40b2-aa32-9c9ff61b5205'],14,,,,,,,,,,,,,,,,,Guinea,4892,00:37:14.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b171290b-481d-461a-8fb6-39408dbc3166,1019,,"[20.2, 62.3]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mouctar Diakhaby,4267.0,Right Center Back,53,Guinea,4892,['bab6f415-3127-4813-8d0e-6242ac1d17bc'],16,,,,,,,,,,,,,,,,,Guinea,4892,00:37:16.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8bb8c72-ad3a-45a4-8bf0-f3bf921603de,1021,,"[8.7, 45.0]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Kone,182573.0,Goalkeeper,53,Guinea,4892,['8f992894-00e0-4497-ad7a-f2ccfbb658c8'],20,,,,,,,,,,,,,,,,,Guinea,4892,00:37:20.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451795ac-6ac5-4a79-9b50-0f1b754b8e90,1024,,"[22.2, 24.1]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,53,Guinea,4892,['2565c13d-5374-4bd9-a23f-883c3ba47543'],23,,,,,,,,,,,,,,,,,Guinea,4892,00:37:23.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc096e91-d023-4ace-b4cf-f2de3ed89b68,1027,,"[15.6, 59.9]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mouctar Diakhaby,4267.0,Right Center Back,53,Guinea,4892,['5e3956cd-1f0b-455c-81cc-755fcaec3e77'],27,,,,,,,,,,,,,,,,,Guinea,4892,00:37:27.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0855c0fe-102d-45cf-bfe7-958442e6b11d,1030,,"[26.4, 19.6]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,53,Guinea,4892,['e49b023c-c601-4801-8d2f-bed7a8c0d81f'],35,,,,,,,,,,,,,,,,,Guinea,4892,00:37:35.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56aa3a5b-ef58-49cb-8a64-d51bb81c18bf,1033,,"[33.4, 11.2]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Naby Deco Keïta,8505.0,Left Defensive Midfield,53,Guinea,4892,['9d0cd076-fc79-41d4-b928-933d522feabf'],36,,,,,,,,,,,,,,,,,Guinea,4892,00:37:36.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f2893db-2198-405a-bf95-df04b8cb1256,1036,,"[56.1, 32.5]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aguibou Camara,39559.0,Center Attacking Midfield,53,Guinea,4892,['42033923-66e2-47ab-9663-956519ae65aa'],41,,,,,,,,,,,,,,,,,Guinea,4892,00:37:41.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fe94cdf-b580-46e8-944c-cff71833bcd8,1040,,"[57.4, 17.2]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sekou Oumar Sylla,132711.0,Left Wing,53,Guinea,4892,['1f54cc8b-35bb-4354-b1a2-ef6595e18b16'],43,,,,,,,,,,,,,,,,,Guinea,4892,00:37:43.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842b55e-4dd0-47cd-8476-69737b75acc4,1043,,"[65.4, 5.3]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Issiaga Sylla,4352.0,Left Back,53,Guinea,4892,['2bb1839e-f1f6-4e89-bbb0-86a0f75ea2f5'],47,,,,,,,,,,,,,,,,,Guinea,4892,00:37:47.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b46f7b3d-dbbf-443f-b17f-45c8b4c18b00,1047,,"[35.1, 14.0]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,53,Guinea,4892,['152a29f7-ccc1-4f3c-91e5-f1e9ca0fc547'],50,,,,,,,,,,,,,,,,,Guinea,4892,00:37:50.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9dd0061-0cd2-47bc-b511-7a51cf9c4849,1050,,"[42.1, 63.9]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amadou Diawara,8284.0,Right Defensive Midfield,53,Guinea,4892,['fc20137f-3375-4c64-aae3-554e60f22d57'],54,,,,,,,,,,,,,,,,,Guinea,4892,00:37:54.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a423cea2-c234-4b4e-ad56-3fb99592fee0,1053,,"[69.6, 68.6]",3922356,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Morgan Guilavogui,47351.0,Right Wing,53,Guinea,4892,['7d2680c5-13e6-47e0-982e-873fce2c9cce'],58,,,,,,,,,,,,,,,,,Guinea,4892,00:37:58.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34bcbd9d-85fc-42cc-86fb-2ffa2bc740f9,1056,,"[56.4, 58.1]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aguibou Camara,39559.0,Center Attacking Midfield,53,Guinea,4892,['8988a8b7-22b6-440c-ba8a-e7d9846bb0ca'],0,,,,,,,,,,,,,,,,,Guinea,4892,00:38:00.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205d0050-1baf-430d-8708-21252ae3adbd,1059,,"[41.3, 48.1]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mouctar Diakhaby,4267.0,Right Center Back,53,Guinea,4892,['b92899e1-e7ed-43cd-9589-b8f0f98e7cff'],2,,,,,,,,,,,,,,,,,Guinea,4892,00:38:02.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef2f958f-b261-48dd-a0c6-89105bc90729,1062,,"[43.1, 30.7]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,53,Guinea,4892,['b8dbad5e-2ddb-4300-876b-dde81c23da83'],5,,,,,,,,,,,,,,,,,Guinea,4892,00:38:05.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75729e9e-2eb5-4c74-b3a1-5a9cdae9a024,1065,,"[41.8, 54.7]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mouctar Diakhaby,4267.0,Right Center Back,53,Guinea,4892,['6b4a0eb6-4a69-4e80-8de1-a1c236adad24'],11,,,,,,,,,,,,,,,,,Guinea,4892,00:38:11.184,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ce1b00-c725-497b-a206-a51197fcdc52,1068,,"[87.0, 75.2]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Diakité,176683.0,Right Back,53,Guinea,4892,['42dcde3e-c73c-4940-9c47-c735065bc1bd'],15,,,,,,,,,,,,,,,,,Guinea,4892,00:38:15.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b493204-550d-4808-8d05-12956da5f040,1070,,"[26.4, 18.0]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,54,Congo DR,4881,['06835616-981b-4e0c-84fc-3e78aa0392fd'],17,,,,,,,,,,,,,,,,,Congo DR,4881,00:38:17.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aad9e794-34b8-423b-8038-65288f4d8843,1075,,"[7.0, 31.4]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Mpasi-Nzau,35413.0,Goalkeeper,54,Congo DR,4881,"['f3ed8423-069b-4524-8c53-e7c36aa7d8d4', '91645550-f52a-404c-a7fe-df3f1f7add20']",20,,,,,,,,,,,,,,,,,Congo DR,4881,00:38:20.291,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81e7aace-f7f5-4df8-b54f-4d8871e6efae,1077,,"[29.3, 2.1]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoane Wissa,7294.0,Left Midfield,54,Congo DR,4881,['1fd8d70c-c8f9-4a89-baf2-e2e7b6cc4c3f'],23,,,,,,,,,,,,,,,,,Congo DR,4881,00:38:23.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1f38067-158b-4d29-931f-88316879424d,1079,,"[46.2, 70.8]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mouctar Diakhaby,4267.0,Right Center Back,55,Guinea,4892,['e735aa88-01ab-4f58-b6de-98b4acd626fd'],28,,,,,,,,,,,,,,,,,Guinea,4892,00:38:28.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156d33ab-20dd-4096-b650-047834f3a331,1081,,"[55.6, 77.6]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amadou Diawara,8284.0,Right Defensive Midfield,55,Guinea,4892,['5acba352-6b36-4588-9b66-4051db16b271'],31,,,,,,,,,,,,,,,,,Guinea,4892,00:38:31.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488f2186-6179-4a81-b0fa-c2910d974578,1084,,"[56.4, 64.8]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aguibou Camara,39559.0,Center Attacking Midfield,55,Guinea,4892,['d8db5b74-2f20-4d83-aa3f-0e8545521f56'],33,,,,,,,,,,,,,,,,,Guinea,4892,00:38:33.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb71ab13-4630-4ba0-974e-a2ab00b66990,1087,,"[43.2, 41.5]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Jeanvier,7360.0,Left Center Back,55,Guinea,4892,['4cc5acb3-d4c6-432a-8d5c-64ab75c1f27f'],36,,,,,,,,,,,,,,,,,Guinea,4892,00:38:36.928,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a91d044d-1857-44d9-96bf-e491789d348e,1090,,"[78.7, 76.4]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Diakité,176683.0,Right Back,55,Guinea,4892,['3fd20f32-7ee0-4db0-97c0-d4f0bba303c1'],41,,,,,,,,,,,,,,,,,Guinea,4892,00:38:41.026,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a82851dc-fa86-4224-a1f4-0c0ff4ee509b,1095,,"[95.7, 64.5]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Diakité,176683.0,Right Back,55,Guinea,4892,['a8e73a69-9506-41eb-b9e7-540e1bc82faf'],47,,,,,,,,,,,,,,,,,Guinea,4892,00:38:47.171,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735369c1-bf37-4151-9070-aa864e1fdc49,1100,,"[48.7, 9.7]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Bakambu,6862.0,Center Forward,55,Guinea,4892,['cca1ea99-1781-4546-a843-5c5f2fb38942'],51,,,,,,,,,,,,,,,,,Congo DR,4881,00:38:51.837,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e64af337-cebc-448e-9dc7-8f009685d347,1105,,"[84.2, 72.2]",3922356,38,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morgan Guilavogui,47351.0,Right Wing,55,Guinea,4892,['2b856cd5-9160-44ea-a5cf-976f8b0fcc93'],58,,,,,,,,,,,,,,,,,Guinea,4892,00:38:58.670,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f705652c-0e29-45b0-9ad7-76877a72d45c,1108,,"[60.8, 77.8]",3922356,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amadou Diawara,8284.0,Right Defensive Midfield,55,Guinea,4892,['6d1013f0-b157-4eab-94e5-a9b6c16332c0'],0,,,,,,,,,,,,,,,,,Guinea,4892,00:39:00.989,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2a505f2-3cc4-46ca-b45c-372f5d703e5f,1113,,"[60.9, 6.5]",3922356,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Théo Bongonda Mbul'Ofeko Batombo,23785.0,Center Attacking Midfield,55,Guinea,4892,['4f50dd6a-b905-4346-82ab-98cc4e2fc62e'],5,,,,,,,,,,,,,,,,,Congo DR,4881,00:39:05.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9b72bb-4185-427f-b84c-6c29d7f3a355,1117,,"[74.2, 42.4]",3922356,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sekou Oumar Sylla,132711.0,Left Wing,55,Guinea,4892,['ceb17353-099b-48f9-b9fb-a077956a4f08'],7,,,,,,,,,,,,,,,,,Guinea,4892,00:39:07.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b5a0765-f41f-4090-9459-f76711097b0e,1121,,"[81.9, 17.4]",3922356,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Issiaga Sylla,4352.0,Left Back,55,Guinea,4892,['8fb2f51d-90bd-4827-9b1d-5b17b85ddabd'],11,,,,,,,,,,,,,,,,,Guinea,4892,00:39:11.691,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73dab42a-4d34-416f-967a-980ad270a3b9,1124,,"[100.6, 41.5]",3922356,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Bayo,8454.0,Center Forward,55,Guinea,4892,['8c2c9f0b-b6bf-4fa7-a867-89dc444a74c1'],14,,,,,,,,,,,,,,,,,Guinea,4892,00:39:14.429,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a94af76-b19c-4642-9ede-deaece8e8643,1127,,"[112.4, 22.3]",3922356,39,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sekou Oumar Sylla,132711.0,Left Wing,56,Guinea,4892,['9b4e9fcd-68d8-42c4-84df-3d4fb1e7d28d'],21,,,,,,,,,,,,,,,,,Guinea,4892,00:39:21.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3de82cd9-29ba-4ee9-bb5f-c17836103579,1129,,"[35.2, 12.4]",3922356,39,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Henoc Inonga Baka,105946.0,Left Center Back,57,Congo DR,4881,['784b5f9d-fb99-4236-966b-2a2378ff2f05'],53,,,,,,,,,,,,,,,,,Congo DR,4881,00:39:53.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0a427e6-3592-4e30-9d73-07491f0932bf,1131,,"[33.5, 39.7]",3922356,39,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,57,Congo DR,4881,['6e6bf47f-7dee-4874-a341-c923eb82b9a0'],58,,,,,,,,,,,,,,,,,Congo DR,4881,00:39:58.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7e0c82f-de6b-499b-bc37-668f1717ddfa,1134,,"[32.7, 15.0]",3922356,40,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Henoc Inonga Baka,105946.0,Left Center Back,57,Congo DR,4881,['4f019281-3bca-48be-af66-98fd240c3f2b'],4,,,,,,,,,,,,,,,,,Congo DR,4881,00:40:04.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c68ad80-0483-4f32-a43e-09025804936f,1137,,"[38.3, 39.6]",3922356,40,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,57,Congo DR,4881,['c5a28732-4be4-4728-a5d4-fe90990ce124'],10,,,,,,,,,,,,,,,,,Congo DR,4881,00:40:10.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c215fa8b-ed2e-4bbd-b284-ab29e01b4df1,1140,,"[49.1, 55.4]",3922356,40,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gedeon Kalulu Kyatengwa,30193.0,Right Back,57,Congo DR,4881,['ab05109e-7407-4c69-a0c4-9688ee917e32'],15,,,,,,,,,,,,,,,,,Congo DR,4881,00:40:15.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514eb254-8146-493d-bcca-184e68cbe28a,1144,,"[19.8, 42.1]",3922356,40,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Mpasi-Nzau,35413.0,Goalkeeper,57,Congo DR,4881,['12439377-d1ef-4352-b864-8971006abaec'],20,,,,,,,,,,,,,,,,,Congo DR,4881,00:40:20.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764ba07-d56a-4cee-bdbd-accb65e59310,1148,,"[37.2, 13.2]",3922356,40,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Henoc Inonga Baka,105946.0,Left Center Back,57,Congo DR,4881,"['7545c45c-3625-40cc-a962-ae04df96d308', 'd2f2b334-9c1a-49c2-a0dc-d2d04ef8564c']",30,,,,,,,,,,,,,,,,,Congo DR,4881,00:40:30.215,Ball Receipt*,True
