50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.816751,,,,,,,,,,,,,,157d89af-04de-416d-85eb-0d5320aa0aac,2411,,,"[72.2, 11.0]",3920386,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Santiago Eneme Bocari,136298.0,Center Attacking Midfield,157,Equatorial Guinea,4992,"['887699d1-3cc2-4065-98d1-a804991468ac', '7840019e-b819-450b-8f9c-9ee1b4c6b1af']",57,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:40:57.240,Pressure,
,,,,,,,,,,,,True,,,,,,0.196128,,,,,,,,,,,,,,697aafae-f316-4ace-bf43-aea79ad91b16,2414,,,"[37.5, 13.1]",3920386,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,158,Nigeria,775,['7840019e-b819-450b-8f9c-9ee1b4c6b1af'],1,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:41:01.548,Pressure,
,,,,,,,,,,,,,,,,,,1.260915,,,,,,,,,,,,,,45fd350c-b97e-4cb8-a0f2-10bc93eb1eea,2436,,,"[53.5, 60.5]",3920386,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Akapo Martínez,17618.0,Right Back,159,Nigeria,775,"['17001dff-6241-4cd4-9761-86c709f3049b', 'eabeed2d-857e-4b74-a4e7-c5c5879040a6']",51,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:41:51.785,Pressure,
,,,,,,,,,,,,,,,,,,0.451154,,,,,,,,,,,,,,060c8d7c-bff0-4607-b5ff-b70445e32831,2439,,,"[50.5, 58.5]",3920386,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Bikoro Akieme Nchama,34845.0,Left Defensive Midfield,159,Nigeria,775,['eabeed2d-857e-4b74-a4e7-c5c5879040a6'],54,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:41:54.104,Pressure,
,,,,,,,,,,,,,,,,,,0.43592,,,,,,,,,,,,,,e0e5fe07-233f-40cf-8bff-544c9524deff,2444,,,"[55.1, 55.0]",3920386,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frank Onyeka,24467.0,Center Defensive Midfield,160,Equatorial Guinea,4992,['54f0e802-f72c-4f0d-9648-2b1db4351bf5'],26,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:42:26.401,Pressure,
,,,,,,,,,,,,,,,,,,1.684884,,,,,,,,,,,,,,96fd1a0e-69b9-44ec-89dd-e089eb331e7d,2451,,,"[61.1, 63.4]",3920386,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frank Onyeka,24467.0,Center Defensive Midfield,160,Equatorial Guinea,4992,"['97b9ab7f-2f83-423f-8002-5daadcbbe879', '89de0766-3863-420a-b176-ad71d062e4a2']",29,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:42:29.757,Pressure,
,,,,,,,,,,,,True,,,,,,0.196232,,,,,,,,,,,,,,598f0e55-1b6d-4d64-ad30-8cb65b05b930,2454,,,"[70.5, 14.3]",3920386,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emilio Nsue López,13581.0,Center Forward,161,Nigeria,775,,32,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:42:32.786,Pressure,
,,,,,,,,,,,,,,,,,,2.440638,,,,,,,,,,,,,,c673fbfc-9b82-42df-827a-615a15e1e719,2478,,,"[28.9, 12.5]",3920386,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibán Salvador Edu,30423.0,Left Wing,161,Nigeria,775,['10772439-da5d-453e-b330-f5f1afa3b6eb'],2,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:43:02.834,Pressure,
,,,,,,,,,,,,,,,,,,0.83785,,,,,,,,,,,,,,fd77015b-06b7-4aba-bd26-52b54d83eec8,2495,,,"[83.9, 73.5]",3920386,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bright Osayi-Samuel,3806.0,Right Back,162,Equatorial Guinea,4992,['77d8e68f-16b4-4663-993f-f673d9dc29c4'],17,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:43:17.081,Pressure,
,,,,,,,,,,,,,,,,,,0.988747,,,,,,,,,,,,,,eccc0595-4daa-494e-be40-0ca7ce18174e,2496,,,"[87.1, 73.1]",3920386,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,162,Equatorial Guinea,4992,,18,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:43:18.146,Pressure,
,,,,,,,,,,,,,,,,,,0.709426,,,,,,,,,,,,,,75502a33-c106-45ac-83bb-44630a06dbc4,2498,,,"[103.6, 58.3]",3920386,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor James Osimhen,11277.0,Center Forward,162,Equatorial Guinea,4992,"['50999422-0e21-47b4-9c8d-d407382ff5e5', 'ebbef37c-cf4d-4b50-a6cd-9cc7abb93980', 'ac5703c3-cbb5-4895-b30f-51b8a257d1e1']",21,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:43:21.830,Pressure,
,,,,,,,,,,,,,,,,,,0.611576,,,,,,,,,,,,,,ee5aa920-33ff-452f-8b6d-185c6c67e5d4,2513,,,"[51.6, 31.8]",3920386,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Balboa Bandeira,136417.0,Right Defensive Midfield,163,Nigeria,775,"['6d6f5a7b-0cb1-44a5-a38b-0ed09b3a8a3a', '61154794-f777-4324-abca-33ba0384a5af']",40,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:44:40.065,Pressure,
,,,,,,,,,,,,,,,,,,1.542728,,,,,,,,,,,,,,45c4190e-b383-48f6-8968-816a167b97c9,2524,,,"[79.6, 3.8]",3920386,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Onyeka,24467.0,Center Defensive Midfield,164,Equatorial Guinea,4992,"['1ac26ac9-08bc-4eae-b576-d82f8d1a8b78', '1a1fea4c-9125-4edd-8395-3f2c0b7a80e0', 'e000ad45-564d-4f23-b8f5-47d6eb7504a3']",15,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:15.792,Pressure,
,,,,,,,,,,,,True,,,,,,1.530398,,,,,,,,,,,,,,9e733ce1-5aa0-47e4-8f45-c6184453de8a,2536,,,"[20.2, 57.8]",3920386,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Carlos Akapo Martínez,17618.0,Right Back,165,Nigeria,775,"['f0d58d83-c5a6-4cdf-a035-3e59d83ffe88', '71b7ea25-9779-42d2-9700-9717d2024cf7', 'faf4e632-8a11-4b65-8556-0d84a9cc28b3']",24,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:45:24.979,Pressure,
,,,,,,,,,,,,,,,,,,0.535425,,,,,,,,,,,,,,883a0a34-6abb-44f4-890a-b6be8b4f823c,2540,,,"[115.3, 32.5]",3920386,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ademola Lookman,3447.0,Left Midfield,165,Nigeria,775,"['f5af9d98-d691-47a7-98f3-eaa88e30dffc', '12748728-b75c-4c2d-947a-4ea78230197f']",26,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:45:26.691,Pressure,
,,,,,,,,,,,,True,,,,,,0.584228,,,,,,,,,,,,,,4d32af7a-dc55-4da0-96b5-07a8dde257e5,2548,,,"[62.5, 75.2]",3920386,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carlos Akapo Martínez,17618.0,Right Back,166,Equatorial Guinea,4992,"['8103f219-7604-49cc-a5ef-d9fe33c2c841', '8c16a670-8387-4485-97ba-7af17fabd364', 'ae5abaa5-3476-446d-bbe1-7aa418a9bf7a']",58,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:45:58.568,Pressure,
,,,,,,,,,,,,,,,,,,1.045139,,,,,,,,,,,,,,75569e47-bd25-4094-a3b3-c14f93a353c0,2554,,,"[54.7, 12.7]",3920386,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ademola Lookman,3447.0,Left Midfield,166,Equatorial Guinea,4992,"['3df042b1-3af9-4922-a49c-44f757d449c5', '35489798-f292-4448-8286-4bb86b8fb17e']",0,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:46:00.179,Pressure,
,,,,,,,,,,,,,,,,,,0.65152,,,,,,,,,,,,,,e9958246-93a6-4149-8f40-bc5d47b697ae,2558,,,"[4.3, 21.3]",3920386,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Calvin Bassey Ughelumba,43779.0,Left Back,166,Equatorial Guinea,4992,"['8f1d2135-71fd-454c-9671-fc740a4bc849', '0e0c507f-3a9f-4512-8adf-15998d46af09']",7,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:46:07.896,Pressure,
,,,,,,,,,,,,,,,,,,0.455762,,,,,,,,,,,,,,ccdfaea8-22e6-4f86-b1db-705adda689cc,2564,,,"[62.5, 42.8]",3920386,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Left Defensive Midfield,167,Nigeria,775,,23,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:46:23.554,Pressure,
,,,,,,,,,,,,,,,,,,0.635391,,,,,,,,,,,,,,31a4fcda-78f7-43c0-b151-7c2a8480357b,2568,,,"[49.1, 29.7]",3920386,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,167,Nigeria,775,,25,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:46:25.338,Pressure,
,,,,,,,,,,,,,,,,,,0.465129,,,,,,,,,,,,,,71852e80-6b5c-4d36-95ac-29b38b03185d,2604,,,"[14.1, 13.1]",3920386,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibán Salvador Edu,30423.0,Left Wing,167,Nigeria,775,['59df41a2-a084-4d86-b33c-8a2623ced955'],12,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:47:12.698,Pressure,
,,,,,,,,,,,,,,,,,,0.451447,,,,,,,,,,,,,,33a78b8e-ee43-4681-9e47-f4043d9c48b1,2608,,,"[18.7, 16.2]",3920386,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibán Salvador Edu,30423.0,Left Wing,167,Nigeria,775,"['101a24c6-a256-42ff-acb7-7e348c13de81', 'b5697004-b7f1-4291-8d8e-d9b0d337db44']",15,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:47:15.522,Pressure,
,,,,,,,,,,,,,,,,,,0.854239,,,,,,,,,,,,,,b05c0037-2ec8-4a76-8960-7bed0da278c2,2618,,,"[53.9, 69.1]",3920386,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Troost-Ekong,5455.0,Right Center Back,168,Equatorial Guinea,4992,"['50d82a42-f47f-47ec-8fa0-9d417d925041', '88e8c0a7-d97e-484e-bc7f-12a8e8b71264']",24,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:47:24.898,Pressure,
,,,,,,,,,,,,,,,,,,1.738864,,,,,,,,,,,,,,f183f79e-4163-4fbd-ba43-f9fe71e16a96,2635,,,"[48.9, 3.4]",3920386,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Calvin Bassey Ughelumba,43779.0,Left Back,169,Equatorial Guinea,4992,"['ccfcb276-a86b-4ced-a2bd-6d6e685b52fe', '4524a21a-d51f-46d6-8541-93389bfe1fb7']",15,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:48:15.923,Pressure,
,,,,,,,,,,,,,,,,,,0.41039,,,,,,,,,,,,,,55cc772d-7c01-42c3-9017-9c5a156890ec,2636,,,"[49.3, 3.1]",3920386,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ademola Lookman,3447.0,Left Midfield,169,Equatorial Guinea,4992,['4524a21a-d51f-46d6-8541-93389bfe1fb7'],17,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:48:17.296,Pressure,
,,,,,,,,,,,,,,,,,,1.14156,,,,,,,,,,,,,,697a775d-ba6d-4e14-97f9-1b44c601e8d8,2639,,,"[74.5, 80.0]",3920386,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Nabil Onva Adjugu,422691.0,Right Wing,169,Equatorial Guinea,4992,['b1c8c1ae-d0e7-4dce-a671-645c9de01837'],18,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:48:18.813,Pressure,
,,,,,,,,,,,,True,,,,,,0.447159,,,,,,,,,,,,,,394b910d-afc9-4c85-93c7-712803771381,2641,,,"[74.2, 79.5]",3920386,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Nabil Onva Adjugu,422691.0,Right Wing,169,Equatorial Guinea,4992,"['98575ae8-bd7e-4b19-bc3c-49844c1823b3', 'dcfc9c28-c700-4116-ae97-b628ab79e567', '97e18d03-bc46-40a9-8267-8476ac61b6d7']",20,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:48:20.721,Pressure,
,,,,,,,,,,,,,,,,,,0.563839,,,,,,,,,,,,,,c3b2028d-7ff6-4f8f-8559-ce16b350106e,2650,,,"[6.7, 5.4]",3920386,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Left Center Back,169,Equatorial Guinea,4992,"['4275c2ef-da16-42e4-8312-fa3a15930ba2', 'e2c8b587-132a-4bf5-87a7-b0a70338e9c7']",27,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:48:27.551,Pressure,
,,,,,,,,,,,,True,,,,,,0.562923,,,,,,,,,,,,,,fdd3b6b6-4821-4cd8-b61c-e864b3f8f978,2691,,,"[87.1, 34.7]",3920386,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bright Osayi-Samuel,3806.0,Right Back,171,Nigeria,775,"['8953e4e3-4a8f-43e7-b3d0-adf4033e711d', 'f786abbb-a47a-436e-81fb-d734bd894ca9']",52,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:49:52.269,Pressure,
,,,,,,,,,,,,,,,,,,0.525013,,,,,,,,,,,,,,b99f5065-e942-4c6c-b42e-a9b920051b91,2695,,,"[26.4, 53.2]",3920386,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Frank Onyeka,24467.0,Center Defensive Midfield,171,Nigeria,775,['c08826e6-0505-45c7-b4d1-21e8feba8aea'],1,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:50:01.428,Pressure,
,,,,,,,,,,,,,,,,,,1.732547,,,,,,,,,,,,,,3cc44585-b2b8-4e83-a6b7-21336fbf439a,2703,,,"[48.8, 20.8]",3920386,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Federico Bikoro Akieme Nchama,34845.0,Left Defensive Midfield,171,Nigeria,775,['e26e07eb-e528-441f-8d38-c8aeea3541e6'],17,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:50:17.276,Pressure,
,,,,,,,,,,,,,,,,,,0.466463,,,,,,,,,,,,,,c959e29d-af80-433b-aa2b-0dc6273e2430,2704,,,"[49.6, 33.1]",3920386,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Miguel Nlavo Asue,136414.0,Left Wing,171,Nigeria,775,['6bfdd0a4-1693-4ac7-b3e5-265892773904'],21,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:50:21.068,Pressure,
,,,,,,,,,,,,,,,,,,2.479651,,,,,,,,,,,,,,c05f6439-585a-4a77-81b5-51bf44a4786b,2712,,,"[26.6, 13.8]",3920386,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,171,Nigeria,775,"['1ec68a1e-a7e3-49c5-8e6b-b4d45a6cab09', '0994835f-bc49-4b96-9c86-63bd6b28020e']",26,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:50:26.470,Pressure,
,,,,,,,,,,,,,,,,,,3.35646,,,,,,,,,,,,,,1e3e1662-6059-4a97-91b2-9b56759760d9,2716,,,"[9.2, 12.5]",3920386,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Federico Bikoro Akieme Nchama,34845.0,Left Defensive Midfield,171,Nigeria,775,"['2fa4325e-a046-4ca0-bd9c-327e4255da89', '15798efb-45fd-4dc2-b323-d704949c23ae']",30,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:50:30.751,Pressure,
,,,,,,,,,,,,,,,,,,0.39804,,,,,,,,,,,,,,984bf95e-5547-4291-99e9-6f81df816722,2722,,,"[34.6, 25.9]",3920386,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Miguel Nlavo Asue,136414.0,Left Wing,171,Nigeria,775,['cf691eb1-3905-4b1b-8454-237ae98e7de5'],40,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:50:40.956,Pressure,
,,,,,,,,,,,,,,,,,,0.682505,,,,,,,,,,,,,,7ff885a6-0ebd-4a48-ad0d-ea0c19600a2d,2726,,,"[34.8, 17.6]",3920386,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Miguel Nlavo Asue,136414.0,Left Wing,171,Nigeria,775,['7bc163f0-f083-42b5-bfb2-e5a59098b4ad'],44,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:50:44.220,Pressure,
,,,,,,,,,,,,,,,,,,0.327327,,,,,,,,,,,,,,8bdebc5d-4537-47d3-92f6-1a6691943fbf,2739,,,"[3.1, 24.6]",3920386,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,171,Nigeria,775,['2e8b67ee-5129-4e01-8268-e6e02a815dac'],58,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:50:58.458,Pressure,
,,,,,,,,,,,,,,,,,,0.327506,,,,,,,,,,,,,,8d91e666-8efb-4a74-b587-9146423ffa89,2743,,,"[14.0, 34.5]",3920386,96,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Santiago Eneme Bocari,136298.0,Center Attacking Midfield,171,Nigeria,775,"['59b0df7d-abd9-4778-8991-18ac842b6e0f', '6d6d118f-fb3e-4932-ac5e-b23c5f70bb59']",0,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:51:00.345,Pressure,
,,,,,,,,,,,,,,,,,,0.071555,,,,,,,,,,,,,,09ea155c-4ca6-4101-8c7a-9632641c1be3,2750,,,"[4.4, 32.8]",3920386,96,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,171,Nigeria,775,['ea6d5a70-bca4-4eae-85b3-2c0d4476e39f'],3,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:51:03.094,Pressure,
,,,,,,,,,,,,,,,,,,2.21235,,,,,,,,,,,,,,7343bd74-6fc2-4c93-a47b-e3e51b898834,2761,,,"[22.0, 62.0]",3920386,96,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Santiago Eneme Bocari,136298.0,Center Attacking Midfield,171,Nigeria,775,['f3407928-3e63-4c08-b378-75ecaf22dda7'],11,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:51:11.474,Pressure,
,,,,,,,,,,,,,,,,,,0.324228,,,,,,,,,,,,,,ea2afcb2-5d77-41f4-a71e-1408b0802bcd,2762,,,"[3.8, 58.5]",3920386,96,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carlos Akapo Martínez,17618.0,Right Back,171,Nigeria,775,,14,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:51:14.025,Pressure,
,,,,,,,,,,,,,,,,,,1.113654,,,,,,,,,,,,,,622fdf8d-987e-48e0-aee7-c5798596fd90,21,,,"[88.8, 32.8]",3920386,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alex Iwobi,3647.0,Left Center Midfield,2,Nigeria,775,['cc02e320-9a9a-405b-97e3-246aff72ddbd'],14,,Right Foot,"[117.9, 41.8, 1.2]",,"[{'location': [99.5, 26.6], 'player': {'id': 482851, 'name': 'Esteban Orozco Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.0, 43.1], 'player': {'id': 40128, 'name': 'Jannick Buyla Sam'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.7, 31.8], 'player': {'id': 34845, 'name': 'Federico Bikoro Akieme Nchama'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.1, 33.0], 'player': {'id': 105942, 'name': 'Pablo Ganet Cómitre'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.7, 15.3], 'player': {'id': 30423, 'name': 'Ibán Salvador Edu'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.0, 45.0], 'player': {'id': 105764, 'name': 'Basilio Ndong Owono Nchamaaa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.3, 36.8], 'player': {'id': 52324, 'name': 'Saúl Basilio Coco-Bassey Oubiña'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.1, 21.5], 'player': {'id': 17618, 'name': 'Carlos Akapo Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [71.5, 46.8], 'player': {'id': 5455, 'name': 'William Troost-Ekong'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.0, 40.9], 'player': {'id': 105765, 'name': 'Jesús Lázaro Owono Ngua Akeng'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 41.3], 'player': {'id': 11492, 'name': 'Temitayo Olufisayo Olaoluwa Aina'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [65.8, 21.4], 'player': {'id': 31949, 'name': 'Zaidu Sanusi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [75.6, 30.5], 'player': {'id': 24467, 'name': 'Frank Onyeka'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [94.9, 24.7], 'player': {'id': 18163, 'name': 'Moses Daddy-Ajala Simon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [81.1, 24.4], 'player': {'id': 27434, 'name': 'Alhassan Yusuf'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.4, 16.6], 'player': {'id': 3447, 'name': 'Ademola Lookman'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [92.7, 20.8], 'player': {'id': 11277, 'name': 'Victor James Osimhen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [81.5, 27.3], 'player': {'id': 23559, 'name': 'José Ndong Machín Dicombo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,,Saved,,,0.017026376,Half Volley,Open Play,,,,,,Nigeria,775,00:00:14.365,Shot,
,,,,,,,,,,,,,,,,,,1.321638,,,,,,,,,,,,,,f78cc9da-6a45-4209-a7f8-d7ca1ab899f6,159,,,"[99.9, 33.2]",3920386,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor James Osimhen,11277.0,Center Forward,17,Nigeria,775,['439cb4a4-9e2b-4f21-8128-6996c3e89362'],31,,Right Foot,"[120.0, 46.9, 6.6]",True,"[{'location': [101.9, 30.7], 'player': {'id': 482851, 'name': 'Esteban Orozco Fernández'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.8, 39.0], 'player': {'id': 105765, 'name': 'Jesús Lázaro Owono Ngua Akeng'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.4, 45.9], 'player': {'id': 105942, 'name': 'Pablo Ganet Cómitre'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.7, 24.3], 'player': {'id': 34845, 'name': 'Federico Bikoro Akieme Nchama'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 36.6], 'player': {'id': 52324, 'name': 'Saúl Basilio Coco-Bassey Oubiña'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.1, 21.3], 'player': {'id': 17618, 'name': 'Carlos Akapo Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 29.0], 'player': {'id': 3447, 'name': 'Ademola Lookman'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [86.9, 52.4], 'player': {'id': 18163, 'name': 'Moses Daddy-Ajala Simon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [90.7, 42.6], 'player': {'id': 27434, 'name': 'Alhassan Yusuf'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.3, 27.1], 'player': {'id': 3647, 'name': 'Alex Iwobi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",1ca91422-c29c-4db5-b2d1-0e3acef22b53,,,Off T,,,0.07751667,Half Volley,Open Play,,,,,,Nigeria,775,00:04:31.730,Shot,
