50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,5534562e-7513-4e95-abf5-de57189de7fa,1537,,,"[31.9, 36.1]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christopher Wooh,74588.0,Left Center Back,100,Cameroon,2722,['8391cdfb-1a71-43ec-a593-0485fdf5c739'],6,,,,,,,,,,,,,,,,Cameroon,2722,00:05:06.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,65ed1fda-2e3e-4cbd-a5fa-c238e41f2480,1540,,,"[45.2, 40.1]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,100,Cameroon,2722,['b3a773bd-3796-4e72-be16-f09658ec1a38'],12,,,,,,,,,,,,,,,,Cameroon,2722,00:05:12.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f944ab51-4848-4c57-9759-d28c3a2f63f5,1543,,,"[64.4, 73.3]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,100,Cameroon,2722,['f322e122-c6f1-4457-b34c-16d3770560b0'],19,,,,,,,,,,,,,,,,Cameroon,2722,00:05:19.332,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,146709a2-2b93-4024-853b-57cccc69b9d5,1546,,,"[95.2, 52.3]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Magri,189348.0,Center Forward,100,Cameroon,2722,['5c0697ea-a670-43fc-84cb-882d27ebcac7'],22,,,,,,,,,,,,,,,,Cameroon,2722,00:05:22.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7fb5ab65-eae7-4cab-9f5d-39781d51ab06,1548,,,"[31.5, 17.1]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,101,Nigeria,775,['9659612d-921b-4393-ae57-002c46976b09'],23,,,,,,,,,,,,,,,,Nigeria,775,00:05:23.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ad3d5c35-79a4-46d0-a13e-ad65dc3b0f0e,1552,,,"[37.9, 26.7]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,101,Nigeria,775,['874c7f1e-7a3f-44bd-9b5d-88c50cdbd5df'],24,,,,,,,,,,,,,,,,Nigeria,775,00:05:24.659,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,a7286341-9898-47d1-9e72-87e6029f06f0,1555,,,"[70.2, 18.8]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor James Osimhen,11277.0,Center Forward,101,Nigeria,775,['b1371937-7745-476d-9191-da21199a2cbe'],28,,,,,,,,,,,,,,,,Nigeria,775,00:05:28.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4757c9e7-d64e-4b64-a438-fae12362c291,1558,,,"[106.8, 11.9]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moses Daddy-Ajala Simon,18163.0,Right Wing,102,Nigeria,775,['b7c2bb16-9c74-41e8-8e44-7808f85a04c6'],52,,,,,,,,,,,,,,,,Nigeria,775,00:05:52.902,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,e5e51120-b11e-46fa-a321-4cc3544a80ac,1565,,,"[37.5, 69.0]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,102,Nigeria,775,['29737323-2b57-467d-bc63-aaa73d2fbaf3'],55,,,,,,,,,,,,,,,,Cameroon,2722,00:05:55.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bf35efa6-9cc0-4034-b223-e701eaf4ad34,1569,,,"[85.6, 25.6]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Onyeka,24467.0,Right Defensive Midfield,102,Nigeria,775,"['6c72c163-1692-42a8-88d0-cf6b82748c58', 'b7a47c8f-339c-4e19-9f7d-43fc617857f5']",57,,,,,,,,,,,,,,,,Nigeria,775,00:05:57.802,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,0b4e382e-2314-4553-acb3-5062ababc314,1571,,,"[84.3, 62.8]",3922238,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,102,Nigeria,775,['20541c06-960b-4970-887c-08abdd9be5dd'],59,,,,,,,,,,,,,,,,Nigeria,775,00:05:59.422,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,357760b8-883c-4ba9-9295-4c869d5e739d,1574,,,"[116.6, 26.5]",3922238,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ademola Lookman,3447.0,Left Wing,102,Nigeria,775,['cbe24159-1867-4a07-a8fb-0e94ec2660c1'],4,,,,,,,,,,,,,,,,Nigeria,775,00:06:04.912,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,6bb0e7c2-7977-4ef1-891d-64072ba16b4e,1576,,,"[78.3, 48.7]",3922238,51,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frank Magri,189348.0,Center Forward,103,Cameroon,2722,['062f6799-9c1d-4d88-9bdc-c46cc9e28cc2'],44,,,,,,,,,,,,,,,,Cameroon,2722,00:06:44.720,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,96efb34d-6e85-4f8a-862f-f8055571ae63,1580,,,"[47.5, 34.2]",3922238,51,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Victor James Osimhen,11277.0,Center Forward,103,Cameroon,2722,['dd67568e-dbe1-4dce-b3b3-54c9632bccbf'],48,,,,,,,,,,,,,,,,Nigeria,775,00:06:48.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,638fd47d-d861-4ddf-ba58-e38528614622,1582,,,"[81.3, 45.1]",3922238,51,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karl Brillant Toko Ekambi,3551.0,Right Wing,103,Cameroon,2722,['22f0ecbe-35a7-42d0-b8b3-651882a60ea4'],49,,,,,,,,,,,,,,,,Cameroon,2722,00:06:49.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,222282d8-a84f-48bc-bce6-4da16e92dd0a,1584,,,"[77.9, 51.7]",3922238,51,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frank Magri,189348.0,Center Forward,103,Cameroon,2722,['5032ea77-c5cb-4e9a-a9c0-8f1c37f3eaa2'],51,,,,,,,,,,,,,,,,Cameroon,2722,00:06:51.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,52a7540b-75aa-47f4-b21f-74de86da50c6,1588,,,"[71.9, 73.1]",3922238,51,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,103,Cameroon,2722,['c6358eed-4582-4440-b3dc-b78417f55bc5'],53,,,,,,,,,,,,,,,,Cameroon,2722,00:06:53.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,11eb6a59-8ce1-448d-a123-c6c991d77120,1594,,,"[67.9, 68.0]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,104,Cameroon,2722,['b3db0a54-2cdb-4b8b-8102-81a9bc4a98bb'],12,,,,,,,,,,,,,,,,Cameroon,2722,00:07:12.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4ecefcdc-37f0-48e1-a28d-155f46b283cb,1596,,,"[69.6, 74.2]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,104,Cameroon,2722,['b1bc8c41-c8fe-46da-8916-d99667a7a736'],13,,,,,,,,,,,,,,,,Cameroon,2722,00:07:13.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9269afcf-8d3f-4fa7-8bd8-98899677a6c8,1599,,,"[56.5, 74.6]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Charles Castelletto,7426.0,Right Center Back,104,Cameroon,2722,['332d7d00-af29-4bc3-bcf9-9e23eedfb58b'],14,,,,,,,,,,,,,,,,Cameroon,2722,00:07:14.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,de63e055-1787-47a8-ab46-bd8a2ba6b1bc,1603,,,"[39.6, 57.0]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oumar Gonzalez,28444.0,Center Back,104,Cameroon,2722,['caafa405-6c54-4b6c-a6e2-187470d175bc'],17,,,,,,,,,,,,,,,,Cameroon,2722,00:07:17.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a01cccb9-4a20-4233-b90b-e310775230b4,1606,,,"[44.8, 25.0]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christopher Wooh,74588.0,Left Center Back,104,Cameroon,2722,['98815cdf-9fb4-4e39-834a-7eb2fa18dc6e'],20,,,,,,,,,,,,,,,,Cameroon,2722,00:07:20.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d87fe5eb-3de2-464a-a464-0904320a9f99,1609,,,"[56.1, 39.3]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,104,Cameroon,2722,['1b1d9c1c-c4fd-455c-801f-e75502a48da8'],24,,,,,,,,,,,,,,,,Cameroon,2722,00:07:24.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,51fa8cd3-22fe-405a-af64-c97ec177af02,1612,,,"[68.3, 49.8]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,104,Cameroon,2722,['04e03a5e-ee65-413a-933c-4d666c4bcd0f'],28,,,,,,,,,,,,,,,,Cameroon,2722,00:07:28.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,607f55cc-195d-4c85-9e2e-aa949ac354f0,1615,,,"[57.2, 65.4]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Charles Castelletto,7426.0,Right Center Back,104,Cameroon,2722,['d6a22025-bcc1-40e2-9bb0-e975adcfb9a8'],29,,,,,,,,,,,,,,,,Cameroon,2722,00:07:29.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,82d5b9c9-6547-48bd-9a65-c6ebdc9509a1,1618,,,"[77.3, 74.4]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,104,Cameroon,2722,['6ff9f20e-9ce6-4b5a-b121-6914f0bb2fbc'],31,,,,,,,,,,,,,,,,Cameroon,2722,00:07:31.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,47633aae-a9aa-4f72-953f-5bc3db090e93,1622,,,"[67.2, 57.9]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,104,Cameroon,2722,['8cdb0656-d03d-4beb-b5f0-8750d8363156'],36,,,,,,,,,,,,,,,,Cameroon,2722,00:07:36.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6ee2e76f-8b55-4849-b1eb-eb897a9bc924,1625,,,"[65.3, 41.6]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,104,Cameroon,2722,['6a4fb92f-129b-427f-b217-8ddc0ffac214'],38,,,,,,,,,,,,,,,,Cameroon,2722,00:07:38.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,82762c96-01e9-4c4a-bb73-b733a698579c,1628,,,"[79.2, 27.3]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,104,Cameroon,2722,['7f086408-a4fe-4694-806e-090e2820646b'],40,,,,,,,,,,,,,,,,Cameroon,2722,00:07:40.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,65691c4e-f586-444a-8fa6-02ca097f77f0,1631,,,"[65.5, 26.7]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,104,Cameroon,2722,['d67063d5-d047-4fcf-a225-a7bd8ebd2580'],42,,,,,,,,,,,,,,,,Cameroon,2722,00:07:42.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1f44d14a-95a9-411e-ad7c-1297efeb0561,1635,,,"[61.9, 16.4]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christopher Wooh,74588.0,Left Center Back,104,Cameroon,2722,['dc5366bf-dcb0-4106-ac43-68156b5a3ddc'],44,,,,,,,,,,,,,,,,Cameroon,2722,00:07:44.503,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,5b4c3cef-1224-4be6-91ee-b333f436dc59,1647,,,"[57.2, 72.7]",3922238,55,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,107,Cameroon,2722,['f380283b-243a-428c-b610-e53f9ce9c868'],10,,,,,,,,,,,,,,,,Cameroon,2722,00:10:10.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,036ac88d-6bec-4615-9ce8-090a549e52d2,1650,,,"[70.8, 20.9]",3922238,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,108,Nigeria,775,['ee9f48d6-5885-4c8f-be00-c576ba2255d8'],10,,,,,,,,,,,,,,,,Nigeria,775,00:10:10.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ed5e80ea-6ee0-46ad-b293-f283073a6ddb,1654,,,"[71.9, 5.3]",3922238,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,108,Nigeria,775,"['a951ca1a-535a-4795-911f-a1159d710fcf', '6d96804e-1527-4606-9a2f-7a338cf9269c']",13,,,,,,,,,,,,,,,,Nigeria,775,00:10:13.634,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,253711ca-8931-4e18-9b84-2fdb2dc6d620,1656,,,"[104.4, 26.3]",3922238,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor James Osimhen,11277.0,Center Forward,108,Nigeria,775,['7c5c35d6-e57e-4fdc-a45e-012a26bf00b4'],16,,,,,,,,,,,,,,,,Nigeria,775,00:10:16.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,01781115-2364-40a3-8949-71cde70dcc6a,1658,,,"[20.2, 33.3]",3922238,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oumar Gonzalez,28444.0,Center Back,109,Cameroon,2722,['9f785a2e-f520-4589-93af-6d602ed03964'],53,,,,,,,,,,,,,,,,Cameroon,2722,00:10:53.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,75830d92-a23d-46de-a493-b56c479e9538,1661,,,"[20.0, 57.0]",3922238,55,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Charles Castelletto,7426.0,Right Center Back,109,Cameroon,2722,['914f959e-d550-4445-9e3f-da16b7110508'],56,,,,,,,,,,,,,,,,Cameroon,2722,00:10:56.992,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,77249545-e9da-45b9-9e21-8f33958c3740,1664,,,"[90.8, 61.1]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karl Brillant Toko Ekambi,3551.0,Right Wing,109,Cameroon,2722,['98f4a246-96a3-4ca6-acab-d25cc20dcf4d'],1,,,,,,,,,,,,,,,,Cameroon,2722,00:11:01.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,083f5a75-33d0-4c32-9b7b-e22958fe2c5f,1674,,,"[57.0, 71.2]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Charles Castelletto,7426.0,Right Center Back,109,Cameroon,2722,['0026de60-5f55-455b-b2d8-5e03a03434aa'],6,,,,,,,,,,,,,,,,Cameroon,2722,00:11:06.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ae6cd34d-82e3-4f8d-bff7-e4383e9cd555,1677,,,"[67.9, 75.7]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,109,Cameroon,2722,['6b35c50b-87ec-413f-9778-8b8dc35d79af'],7,,,,,,,,,,,,,,,,Cameroon,2722,00:11:07.368,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,a44575ec-9283-4e22-b5e6-ea2ecbc1508f,1681,,,"[57.4, 6.2]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ademola Lookman,3447.0,Left Wing,109,Cameroon,2722,['1111dd1b-4c0e-437d-bf05-26e0a2219ea4'],8,,,,,,,,,,,,,,,,Nigeria,775,00:11:08.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6ffa5ef9-0184-4a4e-8f2a-451403e39a81,1684,,,"[56.5, 17.5]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,110,Nigeria,775,['8571259a-0a44-4eb6-8145-7f8fd97838eb'],13,,,,,,,,,,,,,,,,Nigeria,775,00:11:13.045,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,06c430b4-af15-47fc-9ea4-1a1a4bed9f56,1688,,,"[94.4, 39.5]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moses Daddy-Ajala Simon,18163.0,Right Wing,110,Nigeria,775,['dafb7fbc-c8ef-4ef6-937d-08a13255eab9'],16,,,,,,,,,,,,,,,,Nigeria,775,00:11:16.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2af1a6e7-42cf-4fd7-b342-f50304f15dc2,1697,,,"[55.7, 9.8]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moses Daddy-Ajala Simon,18163.0,Right Wing,111,Nigeria,775,"['d10e95ff-1cd0-4d9f-8273-e191f4e724db', 'f0e6ef9a-0b0f-42fc-a97a-63cd00044bba']",59,,,,,,,,,,,,,,,,Nigeria,775,00:11:59.346,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,4e46e98f-4aac-46e9-8471-afe201ae4007,1705,,,"[74.3, 76.3]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,112,Cameroon,2722,['84c9904d-e986-4f4c-8d87-c159de03e8d3'],3,,,,,,,,,,,,,,,,Cameroon,2722,00:12:03.476,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,aa59a5ad-9f2b-422c-88e8-feb0aff91e1d,1709,,,"[98.2, 47.2]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Magri,189348.0,Center Forward,112,Cameroon,2722,['4ec381b7-43d0-4263-8dfa-477404e6ea86'],7,,,,,,,,,,,,,,,,Cameroon,2722,00:12:07.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f1b4c41f-078b-449e-9bf1-668ad735ed84,1712,,,"[88.2, 67.3]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,113,Cameroon,2722,['d864761d-ac64-49b2-b902-5a50a82c7e54'],17,,,,,,,,,,,,,,,,Cameroon,2722,00:12:17.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,24bf419d-de84-4f49-a517-de329c86005c,1714,,,"[91.4, 74.2]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,113,Cameroon,2722,['ee6523f9-9a08-49c9-a70a-02f4a233efb5'],18,,,,,,,,,,,,,,,,Cameroon,2722,00:12:18.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b8b81aae-5430-4320-8779-60c23c10e66f,1720,,,"[13.9, 13.2]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,114,Nigeria,775,['6f7e8b08-3eec-454e-8477-9e8df9aa7236'],20,,,,,,,,,,,,,,,,Nigeria,775,00:12:20.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5a71b72b-983c-4776-801c-66553b935b46,1724,,,"[13.1, 5.1]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,114,Nigeria,775,['a3813d96-234f-40d2-8433-0b07c35de727'],21,,,,,,,,,,,,,,,,Nigeria,775,00:12:21.856,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,f097c2d0-5ca7-4849-9230-7326f00e96f0,1727,,,"[28.1, 20.9]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,114,Nigeria,775,['59ea8d5f-fbb8-4e3d-9461-bbefdabdbb09'],22,,,,,,,,,,,,,,,,Nigeria,775,00:12:22.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a57a9245-297f-4fdf-8b1e-9759c76a8c07,1741,,,"[11.2, 7.9]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,114,Nigeria,775,['f59d217c-fba9-4072-8864-17ecd9cf7f43'],32,,,,,,,,,,,,,,,,Nigeria,775,00:12:32.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d5e065a3-400a-4770-b560-3c954278aefc,1747,,,"[94.8, 72.2]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,115,Cameroon,2722,['0884c159-6ec3-47bf-9ab1-8e9b4daac60d'],37,,,,,,,,,,,,,,,,Cameroon,2722,00:12:37.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,efac4dbd-b177-4ec2-a0bd-0b7b93f13f25,1751,,,"[101.0, 63.7]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,115,Cameroon,2722,['d7579586-8ccb-4bd7-8b24-0d10fc606930'],38,,,,,,,,,,,,,,,,Cameroon,2722,00:12:38.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8fe3b057-f59b-439a-86f9-9be13e7aff35,1758,,,"[86.7, 29.9]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nouhou Tolo,13454.0,Left Wing Back,115,Cameroon,2722,['f65f62c9-7273-4227-830b-d57f10b30d23'],48,,,,,,,,,,,,,,,,Cameroon,2722,00:12:48.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ecc8361b-c8c0-492f-a70c-346b2c95539c,1763,,,"[72.3, 37.8]",3922238,58,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Victor James Osimhen,11277.0,Center Forward,116,Nigeria,775,['2620fe21-cdad-41f0-b003-bf2c99fd9d71'],28,,,,,,,,,,,,,,,,Nigeria,775,00:13:28.736,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,ad2dcb2c-1f21-49f5-a86b-aa581ffbe73e,1766,,,"[81.5, 37.2]",3922238,58,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moses Daddy-Ajala Simon,18163.0,Right Wing,116,Nigeria,775,['36bb50a2-b0e7-476d-b8a5-a082c6bd4690'],29,,,,,,,,,,,,,,,,Nigeria,775,00:13:29.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0d4c4405-1ddc-483e-b14c-d6e6e2fb9b5a,1771,,,"[47.8, 61.5]",3922238,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,117,Cameroon,2722,['c8b2f217-3f9a-4d56-b045-e8ddf6eb79ba'],31,,,,,,,,,,,,,,,,Cameroon,2722,00:13:31.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6d9630b7-0bae-448d-affe-1c2df968427f,1775,,,"[41.8, 71.6]",3922238,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,117,Cameroon,2722,"['fdf2b156-7f19-4ecb-9f61-0c5ec02a9f27', '3abb237f-e60b-4758-a2de-e7ef2bafbc27']",32,,,,,,,,,,,,,,,,Cameroon,2722,00:13:32.986,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,9cd3140b-3184-47c6-a403-c379cd395a32,1784,,,"[45.2, 46.4]",3922238,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,William Troost-Ekong,5455.0,Center Back,119,Nigeria,775,['43e6510b-37b6-4bf6-8e53-3053e31328a6'],26,,,,,,,,,,,,,,,,Nigeria,775,00:14:26.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bb1f5cc4-149d-4c19-884f-a95f8ddbafc2,1787,,,"[52.0, 17.3]",3922238,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Calvin Bassey Ughelumba,43779.0,Left Center Back,119,Nigeria,775,['60513eed-db8c-4881-a041-a7caeafd4194'],30,,,,,,,,,,,,,,,,Nigeria,775,00:14:30.046,Ball Receipt*,
