50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec2cdbd5-b146-4b57-aebf-c27f48d2cb2e,1829,,"[47.3, 44.0]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Teboho Mokoena,66716.0,Right Defensive Midfield,88,South Africa,4976,['f06bfcbb-424c-4b49-a7f3-4a4ce57b4aab'],4,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:04.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453e47af-3991-42f0-9e0f-e43e2cf33b33,1832,,"[30.8, 25.5]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mothobi Mvala,65732.0,Left Center Back,88,South Africa,4976,['be8a8c9d-faa9-492a-97d0-6b8729d89e5c'],6,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:06.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1ea65b2-b1da-4f0b-93f3-b42ce73672e5,1835,,"[41.4, 6.6]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aubrey Maphosa Modiba,65733.0,Left Back,88,South Africa,4976,['189d0bde-92c1-4b03-a24a-0ae35d31c185'],8,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:08.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f131a2c8-48d5-4c45-abd1-1eede27a4ee7,1840,,"[64.4, 6.8]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,89,South Africa,4976,['90c7ad5f-7d13-478b-9a11-93b9f2e83bbc'],24,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:24.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65eee5b5-a3a3-4eb4-a922-54a72a1942cd,1843,,"[61.1, 1.6]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,89,South Africa,4976,['577f216b-ee77-44fb-b479-726c8aaf4b9e'],25,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:25.361,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f38938a-a8a1-4ed9-9be5-fed84e9ed9df,1848,,"[66.2, 70.1]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lassine Sinayoko,105182.0,Right Center Forward,89,South Africa,4976,['47f8c1aa-bb33-4892-b034-e5a89f62edea'],30,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:30.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f92f371b-653a-4418-9b70-e6102e8bf4bc,1856,,"[65.9, 14.1]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Themba Zwane,65726.0,Right Center Forward,89,South Africa,4976,"['dd948b77-3748-47e9-a6fa-153b6a76e515', '03818fb5-21e3-45a3-ae37-278ca6022038']",35,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:35.457,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35b7ae6c-d3bd-43f1-a6db-f49850d59110,1863,,"[50.6, 51.6]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,90,Mali,4930,"['6cec0bae-a221-4ca6-895b-2610a5328ee1', '69eb2eb4-506b-4aa4-a11f-64a728da63f0']",39,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:39.218,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca925be3-6899-4220-8081-5b42b87a3082,1866,,"[34.3, 43.8]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,90,Mali,4930,['c951a124-7c55-41ab-9ff6-4b393256128f'],40,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:40.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c0fdd9d-9706-41ea-954a-fd2f7312e530,1869,,"[31.0, 51.2]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,90,Mali,4930,['e8494b38-a6db-4b29-8597-751bf61b803c'],43,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:43.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603d10a0-4b1c-427e-8cf8-953b089fe8a0,1872,,"[40.5, 76.7]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Back,90,Mali,4930,['4fc4bf35-3e93-4f0d-afd2-6e940471783c'],46,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:46.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972f884f-5633-4d2d-a994-b7eb108d57cf,1875,,"[29.5, 62.7]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,90,Mali,4930,['1c42cc3a-65dd-4577-a91f-77be524204d6'],48,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:48.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0220774e-94d3-4065-93a2-d1e2673ba523,1878,,"[26.9, 37.1]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,90,Mali,4930,['63a33254-9909-4766-a599-3009f0dffcc7'],50,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:50.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41c6928b-1d6e-4b60-a85c-dc6537d566d1,1881,,"[45.1, 34.5]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yves Bissouma,4385.0,Center Defensive Midfield,90,Mali,4930,['bf4c4aa4-dd50-43ce-ae6e-af23b68203d4'],54,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:54.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ca8f9a2-52b0-46b6-b408-737ef07bdc81,1883,,"[33.8, 53.1]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,90,Mali,4930,['fd659486-3d57-40bd-b382-2ecc2c89a664'],56,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:56.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3afdcc95-a7e6-4448-94ab-7f543bf41ae2,1886,,"[43.2, 53.7]",3920391,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aliou Dieng,67714.0,Right Center Midfield,90,Mali,4930,['3fabc66b-a7a2-4e38-8f00-fe040985d4bd'],57,,,,,,,,,,,,,,,,,,,,Mali,4930,00:00:57.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17707b79-a0d4-41a6-8b9c-bb4e0e6803e9,1890,,"[28.9, 34.5]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,90,Mali,4930,['9dad78fb-7d31-460f-8188-52373fde04f5'],1,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:01.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44e293e1-0853-4248-ac7c-8d1c5b7e173d,1893,,"[33.6, 58.2]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,90,Mali,4930,['96d1dc14-13e7-4127-949e-8de45e5f350a'],3,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:03.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628e8ab9-13c0-4890-90d1-14455b03ae31,1896,,"[32.0, 34.5]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,90,Mali,4930,['01f55119-de40-496e-a9e5-985d323bb093'],8,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:08.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cc8df01-2692-43a6-9491-70ed95b110ff,1900,,"[15.9, 43.8]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djigui Diarra,102992.0,Goalkeeper,90,Mali,4930,['34de4423-e9d0-42d2-a6d4-6cf409bd3ca1'],11,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:11.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3afd6c0-acbc-419a-8720-9f99836ee51b,1903,,"[27.9, 4.8]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Falaye Sacko,12557.0,Left Back,90,Mali,4930,['59d7a611-72c3-4442-9c19-39ccfcaac597'],14,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:14.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9751d232-fbce-431c-a578-162cdc27d05c,1907,,"[32.7, 16.3]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yves Bissouma,4385.0,Center Defensive Midfield,90,Mali,4930,['df03e8db-e23d-464a-8583-2c59bb507422'],17,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:17.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52d07748-077d-45e7-b8e4-6f4402590219,1911,,"[34.3, 3.3]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Falaye Sacko,12557.0,Left Back,90,Mali,4930,['c7efd559-9c9a-4ad2-a4f8-c6f864dea302'],20,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:20.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10ababa1-c492-4363-8190-b442e15235d6,1915,,"[28.8, 24.1]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yves Bissouma,4385.0,Center Defensive Midfield,90,Mali,4930,['23b596cb-c601-4bdf-8428-081bfa9325d3'],23,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:23.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9f6d164-1674-4c2d-a6e3-5b45af8d9818,1919,,"[52.0, 12.4]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,90,Mali,4930,['9258d3da-1e19-4107-9d37-fbf7063e8b58'],25,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:25.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a62efb5f-ff74-4c95-ac84-2ff74a2ca252,1923,,"[62.5, 2.8]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,90,Mali,4930,['9b7bb038-7ad9-49c7-ad88-951658866a71'],27,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:27.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63200339-1150-4daf-94bc-8877fde082e7,1927,,"[50.1, 3.8]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Falaye Sacko,12557.0,Left Back,90,Mali,4930,['184636c1-b699-4f13-849a-c1207973fb86'],30,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:30.139,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b411991-757f-4c9a-9929-70be25646522,1930,,"[92.5, 24.5]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassine Sinayoko,105182.0,Right Center Forward,90,Mali,4930,['67a3600f-353a-4ec7-a431-490a9cb7b6c7'],34,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:34.929,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed74332d-258b-4514-85ea-48a406c5e076,1936,,"[101.8, 21.3]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassine Sinayoko,105182.0,Right Center Forward,90,Mali,4930,['9be889cc-08be-419e-b9df-b9d86d05c545'],37,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:37.877,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe20939-c48f-4faf-996e-5b23570bc11b,1940,,"[47.9, 55.0]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Themba Zwane,65726.0,Right Center Forward,90,Mali,4930,['3542f315-e5c4-45df-ae63-e4fd37a394bf'],40,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:40.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7404ca8-564b-44fe-961f-0c0bb04d7f46,1942,,"[87.6, 35.9]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,90,Mali,4930,['92d26f68-6695-4f76-9153-32598b7185ec'],43,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:43.067,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb29052-300f-4c46-b463-09b88450eb6d,1946,,"[91.7, 64.3]",3920391,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Back,90,Mali,4930,['22e8c3ed-1262-4186-8b3b-2be93a9e7028'],47,,,,,,,,,,,,,,,,,,,,Mali,4930,00:01:47.185,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f99ac056-a099-488e-a0c4-35f12977b82c,1948,,"[41.0, 14.0]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Themba Zwane,65726.0,Right Center Forward,91,South Africa,4976,['928e0ed2-e30c-4292-bb45-8f2747551cfe'],0,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:02:00.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc9613d0-9393-4ba7-beef-0eab6e97bdc7,1955,,"[11.8, 46.1]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djigui Diarra,102992.0,Goalkeeper,92,Mali,4930,['e2794bd8-54a6-4cb4-aea6-a7d0df017a90'],11,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:11.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c47c4f-400e-467a-a045-c2ac93d014ba,1958,,"[20.4, 31.3]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,92,Mali,4930,['b103ec9e-ecf5-414d-9016-178e3d2607c9'],13,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:13.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c433a1b-a879-48af-b27f-ee2b6163c8e7,1961,,"[16.5, 45.2]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djigui Diarra,102992.0,Goalkeeper,92,Mali,4930,['35add463-7dc8-4c18-9d4b-fd73c7c11934'],17,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:17.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a58cf66-06a4-491b-bac7-e95a074a81a1,1964,,"[21.1, 61.3]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,92,Mali,4930,['50417ee0-87a5-4870-a995-f05954b7916d'],19,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:19.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d150b711-b076-4e24-a962-cd5a8aba64f6,1967,,"[82.9, 71.2]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassine Sinayoko,105182.0,Right Center Forward,92,Mali,4930,['dc7bbfdd-6e4f-4f7f-ad18-bb0c1a39df0c'],26,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:26.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74fa26f1-f0f6-4435-b6e5-71945a2b164b,1973,,"[97.6, 72.5]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aliou Dieng,67714.0,Right Center Midfield,92,Mali,4930,['cbcd29c3-0814-4a60-902a-26286b9582f0'],35,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:35.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61441ee1-21d9-49aa-9b3b-3994f2d3f24d,1977,,"[82.0, 78.4]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Back,92,Mali,4930,['615e32d1-cd1e-4fd9-b23f-3fbb35a16798'],41,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:41.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280c4f30-347e-4ec3-9467-cb537eb55211,1981,,"[57.4, 34.7]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,92,Mali,4930,['c72339bd-c4cb-48ca-b422-0d93d8b4ef52'],45,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:45.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81bf99a0-3b62-45f6-bd35-5e2acfd893c3,1984,,"[82.8, 10.5]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Falaye Sacko,12557.0,Left Back,92,Mali,4930,['166184f2-538f-4f74-8398-b9792bd97cd6'],48,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:48.673,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad1ace45-27ad-46fb-8d0c-f1cabbca2a51,1988,,"[111.7, 39.1]",3920391,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassine Sinayoko,105182.0,Right Center Forward,92,Mali,4930,['0a5c88e0-7046-4b62-ae83-5d15229620ee'],53,,,,,,,,,,,,,,,,,,,,Mali,4930,00:02:53.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dd9c724-4d7c-4be0-878d-82e596a99c89,1995,,"[4.6, 38.1]",3920391,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronwen Williams,66721.0,Goalkeeper,93,South Africa,4976,['5269e709-fee9-4244-a406-f7a81e002a15'],20,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:20.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f3f1559-c350-43e3-a677-a2bab9284905,1999,,"[15.4, 18.1]",3920391,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mothobi Mvala,65732.0,Left Center Back,93,South Africa,4976,['ecd06ec6-b59d-42a3-b3c8-6748b436b393'],31,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:31.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af621d76-492e-4056-bdac-37b7c788b3be,2002,,"[37.7, 2.5]",3920391,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aubrey Maphosa Modiba,65733.0,Left Back,93,South Africa,4976,['93536a7a-ba32-4044-bc89-321a8ab45d77'],35,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:35.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae2a7c5-8f3c-4876-b76b-280eeac977ad,2005,,"[46.5, 11.7]",3920391,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,93,South Africa,4976,['4f767dcb-2bb9-45ac-8c53-395a058aa363'],36,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:36.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4a65e4-5d54-4a60-b3f6-72c6bd61ce3f,2009,,"[39.4, 11.3]",3920391,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aubrey Maphosa Modiba,65733.0,Left Back,93,South Africa,4976,['c8ee86d1-1d8d-4df0-a8c1-46df0f07067d'],38,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:38.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48fb5dac-b9de-4ebf-bd28-79910b75d106,2012,,"[44.6, 3.4]",3920391,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,93,South Africa,4976,['c1937c38-c7a0-45ad-8f7c-ae7ff974c054'],40,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:40.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e66a74c3-0d15-4364-90ac-a44a2823202d,2019,,"[80.7, 66.0]",3920391,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aliou Dieng,67714.0,Right Center Midfield,94,Mali,4930,['6116d68a-28bd-418a-b223-bfdc84b3ca88'],47,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:47.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34fa552b-99bf-4631-b8b0-808048c0f55a,2021,,"[93.1, 56.3]",3920391,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sekou Koita,23623.0,Left Center Forward,94,Mali,4930,['31e4bddd-90da-4e9c-888d-155721d7b29d'],48,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:48.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4203393-1d29-4444-8590-1673dc76c750,2024,,"[107.5, 33.8]",3920391,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,94,Mali,4930,['8fb4f077-d0cc-4a37-8cef-c2409f5c8725'],51,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:51.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03a58d94-909f-4188-bb37-eb7fbeb3e6dd,2028,,"[10.9, 20.6]",3920391,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mothobi Mvala,65732.0,Left Center Back,95,South Africa,4976,['6d1088a9-6dfc-4ca9-b153-d059da063259'],24,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:04:24.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9fbdb86-e227-4c38-ba4d-e6512fc2cded,2031,,"[50.0, 19.6]",3920391,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Themba Zwane,65726.0,Right Center Forward,95,South Africa,4976,"['e6ca3e40-1029-4cb1-8524-0ea8f3ea90c2', '0648da0c-5192-4abe-b3d5-a90e4f79a9fb']",28,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:04:28.680,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c55e0180-46f0-4572-abda-f6d771909152,2034,,"[48.3, 2.4]",3920391,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aubrey Maphosa Modiba,65733.0,Left Back,95,South Africa,4976,['2c8ce848-6445-4175-87c4-7f618d78718a'],31,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:04:31.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6b2e3c6-3f87-4829-9698-afd64e944f6f,2038,,"[61.1, 2.5]",3920391,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thapelo Maseko,202037.0,Left Midfield,95,South Africa,4976,"['e7efd74c-d8d5-4563-a220-13a8510dcce7', 'daa125f6-9527-442a-bd2d-8c3fee7e0797']",32,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:04:32.780,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc98b32-c297-4aee-b4bb-8b4d4ed2a9fa,2048,,"[64.8, 2.5]",3920391,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,96,South Africa,4976,['5aef0412-e591-4de7-838c-5cf928289342'],12,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:05:12.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed67af5b-85f1-4db0-9320-62f18f1e3992,2051,,"[49.7, 10.3]",3920391,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,96,South Africa,4976,['c549cf6d-0bae-4678-b241-dd2391a2fd03'],15,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:05:15.253,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351983e1-7230-45fa-8075-24a61dcf7770,2054,,"[88.5, 27.1]",3920391,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Percy Tau,29367.0,Right Midfield,96,South Africa,4976,['4e456582-4ee3-45ff-9757-a5712f13b42f'],21,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:05:21.198,Ball Receipt*,
