50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.487796,,,,,,,,,,,,,d9e3559c-86ba-4d86-a55a-d5e4c69a3f56,1929,,"[67.6, 77.2]",3920388,54,,,,,-0.25639224,,Right Foot,,,"[104.6, 67.5]",,Ground Pass,,38.25036,,,Ismaïla Sarr,2941.0,,,,,,,2,From Keeper,Krépin Diatta,20758.0,Right Back,101,Senegal,787,['888d8344-dc51-44ab-ab33-517c3843c591'],8,,,,,,,,,,,,,,,,,Senegal,787,00:09:08.245,Pass,
,,,,,,,,,,,,,,,2.120388,,,,,,,,,,,,,09a4823e-114c-4449-95e1-7ea80a02f029,1934,,"[106.4, 56.4]",3920388,54,,,,,1.2092186,,Right Foot,,,"[112.3, 72.0]",,Ground Pass,,16.678429,,Incomplete,Habibou Mouhamadou Diallo,18516.0,,,,,,,2,From Keeper,Ismaïla Sarr,2941.0,Right Wing,101,Senegal,787,"['4bfc1a09-976f-4237-b40a-f5a7ec0535c6', '89cfe6aa-b3ba-4ed2-88e5-fe54b28ccc59']",14,,,,,,,,,,,,,,,,,Senegal,787,00:09:14.408,Pass,
,,,,,,,,,,,,,,,1.930215,,,,,,,,,,,,,71c7ef02-7482-4d45-8587-7dbacd9a0678,1941,,"[105.5, 80.0]",3920388,54,,True,,,-3.0113301,,,,,"[82.6, 77.0]",,Low Pass,,23.09567,,,Abdou Diallo,8553.0,,,,,,Throw-in,2,From Throw In,Krépin Diatta,20758.0,Right Back,102,Senegal,787,['f9f3bb0f-5a07-4490-9296-48330aa481ae'],27,,,,,,,,,,,,,,,,,Senegal,787,00:09:27.510,Pass,
,,,,,,,,,,,,,,,1.564419,,,,,,,,,,,,,c1c93c75-c1de-44a0-ab30-c4a8cf9807e4,1943,,"[85.6, 74.4]",3920388,54,,,,,-2.5028992,,Right Foot,,,"[68.9, 62.0]",,Ground Pass,,20.80024,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Throw In,Abdou Diallo,8553.0,Center Defensive Midfield,102,Senegal,787,['4c077c0c-3473-4744-95bc-2f0d878b217e'],31,,,,,,,,,,,,,,,,,Senegal,787,00:09:31.356,Pass,
,,,,,,,,,,,,,,,1.798878,,,,,,,,,,,,,0ca4b37f-2d7c-4a16-a109-427323f94662,1946,,"[70.2, 57.3]",3920388,54,,,,,-1.1717736,,Right Foot,,,"[81.5, 30.5]",,Ground Pass,,29.084875,,,Moussa Niakhate,3198.0,,,,,,,2,From Throw In,Kalidou Koulibaly,5675.0,Right Center Back,102,Senegal,787,['ed5dda97-923a-4bf5-889c-9cdee79d4a69'],33,,,,,,,,,,,,,,,,,Senegal,787,00:09:33.504,Pass,
,,,,,,,,,,,,,,,0.720854,,,,,,,,,,,,,216c930a-bb38-4f7b-971d-9701ccc3da31,1949,,"[81.5, 30.5]",3920388,54,,,,,-0.44324228,,Left Foot,,,"[91.4, 25.8]",,Ground Pass,,10.959015,,,Sadio Mané,3629.0,,,,,,,2,From Throw In,Moussa Niakhate,3198.0,Left Center Back,102,Senegal,787,['ea2f5c4e-0d6a-4eef-bbaa-d67dd622b59f'],36,,,,,,,,,,,,,,,,,Senegal,787,00:09:36.594,Pass,
,,,,,,,,,,,,,,,1.184384,,,,,,,,,,,,,7bae64aa-2a2f-46d7-a863-216d837a847a,1951,,"[91.4, 25.8]",3920388,54,,,,,2.449094,,Right Foot,,,"[82.6, 33.1]",,Ground Pass,,11.4337225,,,Moussa Niakhate,3198.0,,,,,,,2,From Throw In,Sadio Mané,3629.0,Left Wing,102,Senegal,787,['d651f6e1-b32c-4063-85e6-af2482b273ab'],37,,,,,,,,,,,,,,,,,Senegal,787,00:09:37.315,Pass,
,,,,,,,,,,,,,,,1.040719,,,,,,,,,,,,,b1db25fc-df00-4a4c-b408-004701c0ac03,1955,,"[87.7, 36.5]",3920388,54,,,,,2.670699,,Left Foot,,,"[82.2, 39.3]",,Ground Pass,,6.1717095,,,Pape Gueye,21026.0,,,,,,,2,From Throw In,Moussa Niakhate,3198.0,Left Center Back,102,Senegal,787,['95e16578-9aea-4be8-8d71-4d44e59320fc'],40,,,,,,,,,,,,,,,,,Senegal,787,00:09:40.428,Pass,
,,,,,,,,,,,,,,,1.025258,,,,,,,,,,,,,28fd17e1-27b9-450e-89b7-fb2abad202d9,1957,,"[81.8, 39.1]",3920388,54,,,,,-1.2627436,,Left Foot,,,"[86.7, 23.7]",,Ground Pass,,16.160755,,,Sadio Mané,3629.0,,,,,,,2,From Throw In,Pape Gueye,21026.0,Left Center Midfield,102,Senegal,787,['bf4067f7-5eca-4d53-a635-fa4377b6d720'],41,,,,,,,,,,,,,,,,,Senegal,787,00:09:41.469,Pass,
,,,,,,,,,,,,,,,1.370009,,,,,,,,,,,,,ac84534e-6eac-48a3-81a5-c5c90127a1cc,1960,,"[82.0, 16.0]",3920388,54,,,,,2.2906716,,Right Foot,,,"[64.2, 36.3]",,Ground Pass,,26.998703,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Throw In,Sadio Mané,3629.0,Left Wing,102,Senegal,787,['e9a9d042-4731-4bf5-b591-6221120facce'],46,,,,,,,,,,,,,,,,,Senegal,787,00:09:46.407,Pass,
,,,,,,,,,,,,,,,1.101603,,,,,,,,,,,,,8f314666-a6d8-40b8-a8f7-793f8cf4ca83,1963,,"[64.2, 41.5]",3920388,54,,,,,0.77487224,,Right Foot,,,"[73.8, 50.9]",,Ground Pass,,13.435773,,,Lamine Camara,392153.0,,,,,,,2,From Throw In,Kalidou Koulibaly,5675.0,Right Center Back,102,Senegal,787,['4dbd2369-dce2-4e74-800c-cba4a24fb8c1'],49,,,,,,,,,,,,,,,,,Senegal,787,00:09:49.925,Pass,
,,,,,,,,,,,,,,,1.884145,,,,,,,,,,,,,eb593350-36bf-404e-9952-932477595c30,1966,,"[74.9, 53.4]",3920388,54,,,,,1.754837,,Right Foot,,,"[70.6, 76.5]",,Ground Pass,,23.496809,,,Abdou Diallo,8553.0,,,,,,,2,From Throw In,Lamine Camara,392153.0,Right Center Midfield,102,Senegal,787,['792b32bc-8703-414f-b868-796320b8ffe0'],53,,,,,,,,,,,,,,,,,Senegal,787,00:09:53.128,Pass,
,,,,,,,,,,,,,,,1.063349,,,,,,,,,,,,,945b1dde-9d82-4725-9190-c07fa0a18bb3,1969,,"[70.6, 76.5]",3920388,54,,,,,0.07958614,,Left Foot,,,"[86.9, 77.8]",,Ground Pass,,16.351759,,,Krépin Diatta,20758.0,,,,,,,2,From Throw In,Abdou Diallo,8553.0,Center Defensive Midfield,102,Senegal,787,['4a5a1d1e-6597-4834-a0bd-90a4803a7306'],55,,,,,,,,,,,,,,,,,Senegal,787,00:09:55.903,Pass,
,,,,,,,,,,,,,,,0.77043,,,,,,,,,,,,,7e6250d3-b37e-4b17-ba43-2eda0a4ec9be,1972,,"[86.9, 77.8]",3920388,54,,,,,-0.7695265,,Right Foot,,,"[93.3, 71.6]",,Ground Pass,,8.910667,,,Ismaïla Sarr,2941.0,,,,,,,2,From Throw In,Krépin Diatta,20758.0,Right Back,102,Senegal,787,['19880bb6-d266-4e90-b045-7f620268a7c1'],57,,,,,,,,,,,,,,,,,Senegal,787,00:09:57.739,Pass,
,,,,,,,,,,,,,,,1.479885,,,,,,,,,,,,,0770c4c9-f364-4510-b37d-f604cbf0cad3,1975,,"[93.3, 71.6]",3920388,54,,,,,3.061595,,Right Foot,,,"[69.6, 73.5]",,Low Pass,,23.77604,,,Abdou Diallo,8553.0,,,,,,,2,From Throw In,Ismaïla Sarr,2941.0,Right Wing,102,Senegal,787,['141012fb-4256-4e3b-92d9-4d46ea89f7b4'],59,,,,,,,,,,,,,,,,,Senegal,787,00:09:59.312,Pass,
,,,,,,,,,,,,,,,2.036513,,,,,,,,,,,,,4bb65066-d659-437b-984b-bf556132e3a1,1978,,"[69.8, 73.5]",3920388,55,,,,,-1.4643455,,Left Foot,,,"[75.1, 23.9]",,Ground Pass,,49.882362,,,Pape Gueye,21026.0,,,True,,,,2,From Throw In,Abdou Diallo,8553.0,Center Defensive Midfield,102,Senegal,787,['6c028ac3-f4c1-4f68-8176-160b6e0a9d60'],1,,,,,,,,,,,,,,,,,Senegal,787,00:10:01.903,Pass,
,,,,,,,,,,,,,,,1.693261,,,,,,,,,,,,,9dac9e89-8fd4-4aa8-b199-2008f9fa3c94,1981,,"[93.1, 18.8]",3920388,55,,,,,-0.17219082,,Left Foot,,,"[111.5, 15.6]",,Ground Pass,,18.676188,,,Ismail Jakobs,32915.0,,,,,,,2,From Throw In,Pape Gueye,21026.0,Left Center Midfield,102,Senegal,787,['11190a21-3612-484c-a295-4ea6f198b66d'],7,,,,,,,,,,,,,,,,,Senegal,787,00:10:07.532,Pass,
,,,,,,,,,,,,,,,0.516104,,,,,,,,,,,,,dee04528-d435-4ed2-b76d-6bffa16add9b,1989,,"[1.8, 52.8]",3920388,55,,,,,-1.3510013,,Left Foot,,,"[3.9, 43.4]",,Ground Pass,,9.631719,,Incomplete,,,,,,,,,2,From Throw In,Yankuba Minteh,307271.0,Right Midfield,102,Senegal,787,['5efa4105-7619-44b1-8a03-1c65d58c8ff4'],11,,,,,,,,,,,,,,,,,Gambia,4934,00:10:11.243,Pass,
,,,,,,,,,,,,,,,5.185977,,,,,,,,,,,,,b5ae1d8f-8a3f-443f-a8f4-8451811717ac,1995,,"[12.0, 42.5]",3920388,55,,,,,0.3157626,,Right Foot,,,"[87.3, 67.1]",,High Pass,,79.21648,,Incomplete,Yankuba Minteh,307271.0,,,,,,,2,From Keeper,Baboucarr Gaye,185579.0,Goalkeeper,104,Gambia,4934,"['a3ccae88-980b-409f-9bf0-1b1f202fa913', '6286fbf2-3d85-4d53-9007-0805063d863d']",37,,,,,,,,,,,,,,,,,Gambia,4934,00:10:37.274,Pass,
,,,,,,,,,,,,,,,1.735167,,,,,,,,,,,,,6286fbf2-3d85-4d53-9007-0805063d863d,1997,,"[32.8, 13.0]",3920388,55,,,,,0.5777334,,Head,,,"[50.9, 24.8]",,High Pass,,21.606712,,Incomplete,Lamine Camara,392153.0,,,,,,Recovery,2,From Keeper,Ismail Jakobs,32915.0,Left Back,104,Gambia,4934,"['6ec60c09-e572-412d-a653-f6034ca7d1f2', '7637c886-908f-4f7b-8e69-36ea880192b0', 'b5ae1d8f-8a3f-443f-a8f4-8451811717ac']",42,,,,,,,,,,,,,,,,,Senegal,787,00:10:42.460,Pass,
,,,,,,,,,,,,,,,2.788114,,,,,,,,,,,,,15aba00e-f3df-4dfc-b1d4-2ae401869dfc,2007,,"[55.6, 40.8]",3920388,56,,,,,0.39741808,,Left Foot,,,"[104.2, 61.2]",,High Pass,,52.707874,,Incomplete,Yankuba Minteh,307271.0,,,,,,Free Kick,2,From Free Kick,Alasana Manneh,28212.0,Right Defensive Midfield,105,Gambia,4934,"['c6895f71-95f9-462e-bebe-9b064ad9e0f9', '13a7f9bd-f93a-492f-abb0-edd92e29ea16']",2,,,,,,,,,,,,,,,,,Gambia,4934,00:11:02.225,Pass,
,,,,,,,,,,,,,,,2.814899,,,,,,,,,,,,,c6895f71-95f9-462e-bebe-9b064ad9e0f9,2009,,"[15.9, 18.9]",3920388,56,,,,,-0.5003543,,Head,,,"[29.8, 11.3]",,High Pass,,15.842032,,Incomplete,Pape Gueye,21026.0,,,,,,Recovery,2,From Free Kick,Ismail Jakobs,32915.0,Left Back,105,Gambia,4934,"['b00ce94f-c19b-490d-b691-48dd4d5a21e1', 'c909f88d-5e4b-4e58-8d9a-febd899eaef1', '15aba00e-f3df-4dfc-b1d4-2ae401869dfc']",5,,,,,,,,,,,,,,,,,Senegal,787,00:11:05.013,Pass,
,,,,,,,,,,,,,,,1.557992,,,,,,,,,,,,,b00ce94f-c19b-490d-b691-48dd4d5a21e1,2012,,"[90.3, 68.8]",3920388,56,,,,True,-0.43300587,,,,,"[100.9, 63.9]",,High Pass,,11.677756,,Incomplete,Yankuba Minteh,307271.0,,,,,,Recovery,2,From Free Kick,Saidy Janko,3417.0,Right Back,105,Gambia,4934,"['49a24012-f6b0-46ee-88eb-787f71d063f6', '0cc77074-61d4-41e3-ab9b-d7338820aae4', 'c6895f71-95f9-462e-bebe-9b064ad9e0f9', '4c70b860-f906-4f16-b529-3f3783396282']",7,,,,,,,,,,,,,,,,,Gambia,4934,00:11:07.828,Pass,True
,,,,,,,,,,,,,,,1.84181,,,,,,,,,,,,,0cc77074-61d4-41e3-ab9b-d7338820aae4,2014,,"[19.2, 16.2]",3920388,56,,,,,-0.8906417,,Left Foot,,,"[31.9, 0.5]",,High Pass,,20.193563,,Out,Sadio Mané,3629.0,,,,,,Recovery,2,From Free Kick,Ismail Jakobs,32915.0,Left Back,105,Gambia,4934,"['b00ce94f-c19b-490d-b691-48dd4d5a21e1', '2447922b-3bd1-4ec7-a3f7-ad96fc24fe77']",9,,,,,,,,,,,,,,,,,Senegal,787,00:11:09.386,Pass,
,,,,,,,,,,,,,,,0.949082,,,,,,,,,,,,,09ba14ac-caaf-4170-b7a8-979e9cb0c9af,2016,,"[81.1, 80.0]",3920388,56,,True,,,-2.6962917,,,,,"[67.9, 73.7]",,Low Pass,,14.626346,,,James Gomez,35689.0,,,,,,Throw-in,2,From Throw In,Saidy Janko,3417.0,Right Back,106,Gambia,4934,['0944fdea-4158-402a-90c3-617498d2a897'],17,,,,,,,,,,,,,,,,,Gambia,4934,00:11:17.530,Pass,
,,,,,,,,,,,,,,,1.383211,,,,,,,,,,,,,e24cc90a-631c-4fb9-9cb2-ec7f1140d382,2018,,"[69.8, 73.7]",3920388,56,,,,,-1.114317,,Right Foot,,,"[86.3, 40.1]",,Low Pass,,37.43274,,,Musa Barrow,6988.0,,,,,,,2,From Throw In,James Gomez,35689.0,Right Center Back,106,Gambia,4934,['f9350817-ea2f-4dfe-af46-ae327fa676ec'],19,,,,,,,,,,,,,,,,,Gambia,4934,00:11:19.769,Pass,
,,,,,,,,,,,,,,,1.332866,,,,,,,,,,,,,040bd1a1-4725-48ce-b839-98ae645676a3,2022,,"[87.1, 40.8]",3920388,56,,,,,0.38831872,,Right Foot,,,"[95.9, 44.4]",,Ground Pass,,9.507892,,Incomplete,,,,,,,,,2,From Throw In,Musa Barrow,6988.0,Left Midfield,106,Gambia,4934,"['65ba40bb-99be-4f64-81ed-50c956eb115e', '0436652d-4830-468e-b319-f8062642b512']",21,,,,,,,,,,,,,,,,,Gambia,4934,00:11:21.209,Pass,True
,,,,,,,,,,,,,,,0.645922,,,,,,,,,,,,,d3d631a5-5926-4cee-8965-eb7a93b0c132,2027,,"[92.3, 43.4]",3920388,56,,,,,0.8231161,,Right Foot,,,"[97.4, 48.9]",,Ground Pass,,7.5006666,,,Musa Barrow,6988.0,,,,,,,2,From Throw In,Ali Sowe,50938.0,Center Forward,106,Gambia,4934,"['fd03543b-a5bf-4029-b8ac-dd01faa84e8c', '70d0850f-7810-49c2-8033-e768db7c7c81']",24,,,,,,,,,,,,,,,,,Gambia,4934,00:11:24.207,Pass,True
,,,,,,,,,,,,,,,0.600356,,,,,,,,,,,,,b58efbce-4172-432f-9e97-021c7bf0fa36,2033,,"[105.3, 0.1]",3920388,56,,,,,1.5989579,,,,,"[105.1, 7.2]",,Low Pass,,7.102816,,,Musa Barrow,6988.0,,,,,,Throw-in,2,From Throw In,Ibou Touray,29816.0,Left Back,107,Gambia,4934,['27de4733-a32f-40f2-a050-b2569e844810'],54,,,,,,,,,,,,,,,,,Gambia,4934,00:11:54.783,Pass,
,,,,,,,,,,,,,,,0.962229,,,,,,,,,,,,,11270f9f-1adc-4c47-a62e-bcec4ec3285c,2036,,"[99.3, 7.2]",3920388,56,,,,,2.1633546,,Right Foot,,,"[92.5, 17.3]",,Ground Pass,,12.175796,,,Ebrima Darboe,50501.0,,,,,,,2,From Throw In,Musa Barrow,6988.0,Left Midfield,107,Gambia,4934,['d6c33ee2-152c-4408-a6b1-341003623f9a'],57,,,,,,,,,,,,,,,,,Gambia,4934,00:11:57.438,Pass,
,,,,,,,,,,,,,,,1.215981,,,,,,,,,,,,,4214413e-3db1-47a8-955c-f45e9b1fbaa8,2040,,"[88.2, 19.2]",3920388,56,,,,,1.8393757,,Right Foot,,,"[85.2, 30.1]",,Ground Pass,,11.305308,,,Alasana Manneh,28212.0,,,,,,,2,From Throw In,Ebrima Darboe,50501.0,Left Defensive Midfield,107,Gambia,4934,"['6e5fb388-bb77-4d01-9e4d-bae2b96e91fa', '4e1833f8-ba13-40bd-87de-a5da8b118360']",59,,,,,,,,,,,,,,,,,Gambia,4934,00:11:59.087,Pass,True
,,,,,,,,,,,,,,,1.274842,,,,,,,,,,,,,49cb8305-3f9b-4797-9c91-c2e80baa1dd1,2043,,"[80.5, 31.8]",3920388,57,,,,,2.4689221,,Left Foot,,,"[68.7, 41.2]",,Ground Pass,,15.086418,,,James Gomez,35689.0,,,,,,,2,From Throw In,Alasana Manneh,28212.0,Right Defensive Midfield,107,Gambia,4934,['69fe9e3c-7fc7-4a34-b830-cfa60b507816'],1,,,,,,,,,,,,,,,,,Gambia,4934,00:12:01.791,Pass,
,,,,,,,,,,,,,,,2.814619,,,,,,,,,,,,,ef1e6e7f-1229-45dc-99f9-de460fb2acf3,2046,,"[74.1, 40.4]",3920388,57,,,,,-1.0921284,,Right Foot,,,"[93.3, 3.4]",,High Pass,,41.68501,,,Ibou Touray,29816.0,,,,,,,2,From Throw In,James Gomez,35689.0,Right Center Back,107,Gambia,4934,['550ba2f5-71e7-4915-a022-92be24aa0ce5'],4,,,,,,,,,,,,,,,,,Gambia,4934,00:12:04.642,Pass,
,,,,,,,,,,,,,,,1.347182,,,,,,,,,,,,,cde87b72-1b2d-413f-9879-0249fac4d349,2048,,"[93.3, 3.4]",3920388,57,,,,,1.2055949,,Head,,,"[98.5, 17.0]",,Low Pass,,14.56022,,,Ali Sowe,50938.0,,,,,,,2,From Throw In,Ibou Touray,29816.0,Left Back,107,Gambia,4934,['67a086ac-4603-4945-a4bf-230f4e49d1ee'],7,,,,,,,,,,,,,,,,,Gambia,4934,00:12:07.611,Pass,
,,,,,,,,,,,,,,,0.746403,,,,,,,,,,,,,8b2c5597-69cd-4e3c-b8cf-2ebe8ee8eee0,2052,,"[92.0, 19.0]",3920388,57,,,,,1.5079422,,Right Foot,,,"[92.9, 33.3]",,Ground Pass,,14.328294,,,Musa Barrow,6988.0,,,,,,,2,From Throw In,Ali Sowe,50938.0,Center Forward,107,Gambia,4934,"['a2da4a83-0f1d-4c80-bfef-6c0d3281d1f1', '2bb9f6e8-c0d4-4443-b5cd-1c1bba9e7f19']",10,,,,,,,,,,,,,,,,,Gambia,4934,00:12:10.897,Pass,True
,,,,,,,,,,,,,,,1.465675,,,,,,,,,,,,,e77ccbae-ae6c-4c09-b3bc-6f8e035929f8,2063,,"[28.3, 44.0]",3920388,57,,,,,-0.5144513,,Left Foot,,,"[55.9, 28.4]",,Ground Pass,,31.703627,,,Habibou Mouhamadou Diallo,18516.0,,,,,,,2,Regular Play,Abdou Diallo,8553.0,Center Defensive Midfield,108,Senegal,787,['654c6ce4-3660-4cae-a5d1-30af0b59ef82'],15,,,,,,,,,,,,,,,,,Senegal,787,00:12:15.056,Pass,
,,,,,,,,,,,,,,,2.461802,,,,,,,,,,,,,56cf19be-da7b-4bfe-bce4-62cc13f8b2cc,2073,,"[82.2, 0.1]",3920388,58,,True,,,2.5526211,,,,,"[58.4, 16.0]",,Low Pass,,28.622543,,,Moussa Niakhate,3198.0,,,,,,Throw-in,2,From Throw In,Ismail Jakobs,32915.0,Left Back,109,Senegal,787,['ed11fa7a-c5bd-4b72-8f16-b4072819266b'],0,,,,,,,,,,,,,,,,,Senegal,787,00:13:00.329,Pass,
,,,,,,,,,,,,,,,1.624174,,,,,,,,,,,,,300cf19c-fad4-4b7a-bacf-e7fb29892ab1,2075,,"[58.2, 16.0]",3920388,58,,,,,1.6397923,,Left Foot,,,"[56.5, 40.6]",,Ground Pass,,24.65867,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Throw In,Moussa Niakhate,3198.0,Left Center Back,109,Senegal,787,['d4bcff93-80a3-4036-971b-0a31d55fe6ed'],3,,,,,,,,,,,,,,,,,Senegal,787,00:13:03.295,Pass,
,,,,,,,,,,,,,,,1.082923,,,,,,,,,,,,,c95c6381-59e4-46f9-877a-162a7f846154,2077,,"[56.5, 40.6]",3920388,58,,,,,-1.4288993,,Right Foot,,,"[57.2, 35.7]",,Ground Pass,,4.9497476,,,Pathé Ismaël Ciss,31751.0,,,,,,,2,From Throw In,Kalidou Koulibaly,5675.0,Right Center Back,109,Senegal,787,['a8653cee-9128-476e-a5e0-d9e221a50900'],4,,,,,,,,,,,,,,,,,Senegal,787,00:13:04.920,Pass,
,,,,,,,,,,,,,,,0.983355,,,,,,,,,,,,,18f31ba0-997c-49ab-bc8e-e9be49054c4c,2080,,"[57.2, 35.7]",3920388,58,,,,,-0.6852558,,Right Foot,,,"[68.7, 26.3]",,Ground Pass,,14.852946,,,Pape Gueye,21026.0,,,,,,,2,From Throw In,Pathé Ismaël Ciss,31751.0,Center Defensive Midfield,109,Senegal,787,['9e8a7481-19a0-429a-9074-1f41d569e6a4'],6,,,,,,,,,,,,,,,,,Senegal,787,00:13:06.893,Pass,
,,,,,,,,,,,,,,,1.069695,,,,,,,,,,,,,1f34abc1-01dc-4338-95d2-f25a3e96a2ef,2083,,"[68.1, 26.5]",3920388,58,,,,,2.6578135,,Left Foot,,,"[56.3, 32.7]",,Ground Pass,,13.329666,,,Pathé Ismaël Ciss,31751.0,,,,,,,2,From Throw In,Pape Gueye,21026.0,Left Center Midfield,109,Senegal,787,['3a6ff72b-55c3-4ca4-9bba-ca0e7a5ba756'],7,,,,,,,,,,,,,,,,,Senegal,787,00:13:07.877,Pass,
,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,bf1d7174-f7f4-47e7-bdd9-2662ea1faf04,2086,,"[56.7, 36.5]",3920388,58,,,,,1.1071488,,Left Foot,,,"[62.3, 47.7]",,Ground Pass,,12.52198,,,Kalidou Koulibaly,5675.0,,,,,,,2,From Throw In,Pathé Ismaël Ciss,31751.0,Center Defensive Midfield,109,Senegal,787,['37da8567-ea9f-4c3d-8f95-a52c6ff5579c'],9,,,,,,,,,,,,,,,,,Senegal,787,00:13:09.880,Pass,
,,,,,,,,,,,,,,,0.95971,,,,,,,,,,,,,56f55924-7dae-49c2-903e-b20627800090,2089,,"[64.4, 57.3]",3920388,58,,,,,0.1736712,,Right Foot,,,"[81.5, 60.3]",,Ground Pass,,17.361164,,,Lamine Camara,392153.0,,,,,,,2,From Throw In,Kalidou Koulibaly,5675.0,Right Center Back,109,Senegal,787,['7463d2f3-195e-4d41-89dc-f9ed66c8caca'],12,,,,,,,,,,,,,,,,,Senegal,787,00:13:12.918,Pass,
,,,,,,,,,,,,,,,0.763328,,,,,,,,,,,,,75175cd9-4073-43fa-a496-e2b6228593eb,2092,,"[85.8, 59.8]",3920388,58,,,,,-0.844154,7b411127-5c37-403f-aefa-d00508fd2af7,Right Foot,,,"[92.2, 52.6]",,Ground Pass,,9.633276,,,Ismaïla Sarr,2941.0,True,,,,,,2,From Throw In,Lamine Camara,392153.0,Right Center Midfield,109,Senegal,787,['bece3fc8-5fe2-434e-8aa8-cd1c817cc39f'],14,,,,,,,,,,,,,,,,,Senegal,787,00:13:14.522,Pass,
,,,,,,,,,,,,,,,3.259975,,,,,,,,,,,,,8121c472-4dec-4e41-aebd-5fcf1ca4fa52,2097,,"[6.0, 33.7]",3920388,58,,,,,-0.25907126,,Right Foot,,,"[79.2, 14.3]",,High Pass,,75.72714,,Incomplete,Ali Sowe,50938.0,,,,,,Goal Kick,2,From Goal Kick,Baboucarr Gaye,185579.0,Goalkeeper,110,Gambia,4934,"['4e4ff36a-4249-4fbc-87a2-10d9d2735b8f', '7e28014d-0a16-4e21-83f7-0cf0f7fec80f']",45,,,,,,,,,,,,,,,,,Gambia,4934,00:13:45.191,Pass,
,,,,,,,,,,,,,,,2.106866,,,,,,,,,,,,,5cd228a2-525b-4d00-9e97-a21bb4fc1c10,2101,,"[62.3, 0.1]",3920388,59,,,,,0.7719461,,,,,"[73.6, 11.1]",,Low Pass,,15.769908,,Unknown,Musa Barrow,6988.0,,,,,,Throw-in,2,From Throw In,Ibou Touray,29816.0,Left Back,111,Gambia,4934,['74ebd5db-73de-4f3e-b8b7-95db9a6368e7'],3,,,,,,,,,,,,,,,,,Gambia,4934,00:14:03.877,Pass,
,,,,,,,,,,,,,,,1.453653,,,,,,,,,,,,,4972e26d-dcc4-4002-a338-3cfce73a8061,2106,,"[76.0, 13.0]",3920388,59,,,,,0.7370739,aef54c95-94a9-4da5-9eee-fc75adce9bcb,Right Foot,,,"[109.6, 43.5]",,High Pass,,45.37852,,,Omar Colley,12498.0,True,,,,,Free Kick,2,From Free Kick,Musa Barrow,6988.0,Left Midfield,112,Gambia,4934,['090f9e53-8c3f-44b7-aa0a-101cd1bc1cdf'],36,,,,,,,,,,,,,,,,,Gambia,4934,00:14:36.492,Pass,
,,,,,,,,,,,,,,,1.930328,,,,,,,,,,,,,44f4abd4-9419-4e93-8645-fc26f2694edf,2110,,"[7.0, 40.8]",3920388,59,,True,,,-0.9757728,,Right Foot,,,"[22.5, 17.9]",,Ground Pass,,27.652487,,,Moussa Niakhate,3198.0,,,,,,Goal Kick,2,From Goal Kick,Edouard Mendy,7379.0,Goalkeeper,113,Senegal,787,['c461baf6-660f-4a78-b012-f58d79140842'],57,,,,,,,,,,,,,,,,,Senegal,787,00:14:57.424,Pass,
,,,,,,,,,,,,,,,1.277213,,,,,,,,,,,,,5ca89604-4fad-4212-a94d-c9015ecf6523,2112,,"[22.5, 17.7]",3920388,60,,True,,,1.0533704,,Right Foot,,,"[33.2, 36.5]",,Ground Pass,,21.63169,,,Pathé Ismaël Ciss,31751.0,,,,,,,2,From Goal Kick,Moussa Niakhate,3198.0,Left Center Back,113,Senegal,787,['cdc14fa7-f929-4a56-b44a-0916d6ce6c74'],0,,,,,,,,,,,,,,,,,Senegal,787,00:15:00.298,Pass,
