50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[98.7, 44.6]",,,,,,,,,,,,,0.088744,,,,,,,,,,,d3e0ff48-b6d9-4e5d-b221-a5a5fa977f4f,89,,,"[98.2, 44.4]",3920399,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Isaac Mendes da Graça,40485.0,Right Midfield,5,Mozambique,4978,"['2bb4dce4-d2eb-4cb0-ac31-122fdec22675', '14668142-2cd9-44f8-92a9-0d822406b9ea', 'b9f8fc1e-417b-4a4b-bcbe-9a09e34d785d']",25,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:01:25.007,Carry,True
,,,,"[23.4, 35.2]",,,,,,,,,,,,,1.700637,,,,,,,,,,,7f9ef3de-8919-45fa-9d38-1c5ee7f82fdf,95,,,"[21.2, 34.6]",3920399,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Reinildo Isnard Mandava,10848.0,Left Center Back,5,Mozambique,4978,"['fc23d75c-df38-466e-93ad-aba641da966b', '701e3f1a-2533-4546-b087-242472ed03b2']",27,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:27.685,Carry,
,,,,"[33.2, 59.4]",,,,,,,,,,,,,2.343035,,,,,,,,,,,b2675f9a-9218-423b-a71e-d1e9e0a3f1b1,99,,,"[34.7, 58.6]",3920399,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Domingos João Macandza,389641.0,Right Wing Back,5,Mozambique,4978,"['03e56a24-eaae-43bc-b580-0bc38edd2124', '96149096-825e-4248-b7c5-4fd75ac6a470', '30198237-417d-438b-b437-a975cfe846b6']",30,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:30.866,Carry,True
,,,,"[24.9, 57.7]",,,,,,,,,,,,,1.741454,,,,,,,,,,,aebb385d-a3cc-457d-82e3-9680e3e42bcb,102,,,"[23.8, 57.7]",3920399,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edson André Sitoe,3250.0,Right Center Back,5,Mozambique,4978,"['95a628d5-eac1-4577-b5c2-a857ccdd4658', '9376bb3b-b063-4266-a124-b132a2b1e13e']",34,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:34.406,Carry,
,,,,"[35.8, 59.8]",,,,,,,,,,,,,3.930412,,,,,,,,,,,b6f81d00-fe92-45f8-a3dd-16d1fe2c436c,105,,,"[31.3, 53.9]",3920399,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfons Amade,23706.0,Right Defensive Midfield,5,Mozambique,4978,"['3e58d10a-e061-4a65-b039-ab001463dbbf', '46aac9ef-9419-4814-8529-898525408ec3']",36,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:36.804,Carry,
,,,,"[56.3, 59.4]",,,,,,,,,,,,,0.181772,,,,,,,,,,,c94c5316-3b4e-4207-aec5-7991c298fad8,109,,,"[55.0, 59.4]",3920399,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Geny Cipriano Catamo,127300.0,Right Attacking Midfield,5,Mozambique,4978,"['aa51d27c-14ad-4638-a623-e63e7ff33071', '675d0dc5-645e-49a8-8ea0-d9e7e9e332e1', '4296fb33-d3b9-4349-b205-c608b2054806', '88cda71d-7100-4ae6-91b9-d7212d48adb0']",42,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:42.020,Carry,True
,,,,"[56.7, 15.1]",,,,,,,,,,,,,2.368286,,,,,,,,,,,06760e36-5dc3-4b59-a7e8-327dcfd06452,116,,,"[53.3, 19.0]",3920399,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,6,Mozambique,4978,"['2088d7fb-2cd8-48a8-a142-ddac3b1d207d', '3ecda646-a7ba-46d0-9d81-1b323ab10f60']",54,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:54.371,Carry,
,,,,"[48.4, 30.5]",,,,,,,,,,,,,3.837782,,,,,,,,,,,19508517-2856-41ee-b7ff-20ba2ebdeb35,119,,,"[46.5, 25.8]",3920399,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edmilson Gabriel Dove,65742.0,Center Back,6,Mozambique,4978,"['990dfbde-e2ed-4340-8da6-561c4b23f065', 'd1c8dd8e-c923-4b40-b2d1-55c41e3dd3ef']",58,,,,,,,,,,,,,,,,,Mozambique,4978,00:01:58.276,Carry,
,,,,"[55.4, 52.6]",,,,,,,,,,,,,1.594946,,,,,,,,,,,1a7440a8-40ac-4568-8829-e66cefd0e5c2,122,,,"[55.4, 52.8]",3920399,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alfons Amade,23706.0,Right Defensive Midfield,6,Mozambique,4978,"['e1bc400c-46d3-4a3e-b5df-de1ac8565a8c', 'c0177594-c8aa-45cb-b026-ff6f8f8f3fe8']",3,,,,,,,,,,,,,,,,,Mozambique,4978,00:02:03.186,Carry,
,,,,"[50.1, 26.0]",,,,,,,,,,,,,1.742884,,,,,,,,,,,f1be36f9-1a7a-47f6-9a55-601a46237f15,125,,,"[49.2, 33.8]",3920399,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edmilson Gabriel Dove,65742.0,Center Back,6,Mozambique,4978,"['135bb4da-8067-405e-bad8-9cddfa611239', '5ae96ca2-bb7b-4f1a-befb-0268b8e5a2b6']",6,,,,,,,,,,,,,,,,,Mozambique,4978,00:02:06.162,Carry,
,,,,"[65.5, 6.6]",,,,,,,,,,,,,2.267167,,,,,,,,,,,43751f5d-20cf-4d94-9425-a7900be6a8fb,128,,,"[64.9, 5.1]",3920399,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,6,Mozambique,4978,"['b42bfa50-f97a-4387-9927-9f5ffcf404a3', '3288b77c-6ea1-4081-a710-0e7d643cd14f', '06f58ed1-937a-4a41-9766-57c4c3c95e51']",9,,,,,,,,,,,,,,,,,Mozambique,4978,00:02:09.167,Carry,True
,,,,"[32.8, 75.0]",,,,,,,,,,,,,2.020694,,,,,,,,,,,f0219fdc-15e8-45cc-8d69-6099c57e1977,134,,,"[28.5, 66.0]",3920399,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,6,Mozambique,4978,"['13e458f5-0d17-460d-aa9c-3801ba4e9774', '44fb0227-ecba-4d46-8ed6-893bcef0bc6c']",14,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:02:14.046,Carry,
,,,,"[51.2, 6.4]",,,,,,,,,,,,,3.334059,,,,,,,,,,,5ab94df3-31b2-4d93-9bfc-8f5b81320854,139,,,"[52.2, 6.6]",3920399,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Reinildo Isnard Mandava,10848.0,Left Center Back,6,Mozambique,4978,"['f526bcab-4c37-4383-a3a5-eab91ecc4540', '351ab54d-e2f8-4006-a6e3-768770092e01']",19,,,,,,,,,,,,,,,,,Mozambique,4978,00:02:19.674,Carry,
,,,,"[66.8, 71.4]",,,,,,,,,,,,,1.188374,,,,,,,,,,,75178732-70ba-401b-b7eb-f82b9c69c601,146,,,"[65.1, 71.4]",3920399,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deroy Duarte,8349.0,Right Center Midfield,7,Cape Verde Islands,4924,"['b77c3ce5-ad0a-4ec6-996e-7d4586d021b2', '8e8a6ad2-befd-46b2-a3b7-b0e72477eb8a']",20,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:03:20.143,Carry,
,,,,"[27.6, 41.7]",,,,,,,,,,,,,1.846763,,,,,,,,,,,19544d8c-069d-4753-aa0c-8b11e2f3e97d,149,,,"[25.1, 26.7]",3920399,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Right Center Back,8,Mozambique,4978,"['661a4018-5949-4ed2-945c-d45e2e739e3b', '388a4d73-0aac-4809-9024-d405ba8fb0e9']",23,,,,,,,,,,,,,,,,,Mozambique,4978,00:03:23.106,Carry,
,,,,"[41.5, 74.0]",,,,,,,,,,,,,1.138901,,,,,,,,,,,b2d92bcc-662f-4857-b5c0-76d1156cd61d,153,,,"[36.6, 69.3]",3920399,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Domingos João Macandza,389641.0,Right Wing Back,8,Mozambique,4978,"['c842c12f-494b-4f9d-a578-3fdb89508f69', '47bb836a-959e-4a79-b576-799d7e785c7a']",26,,,,,,,,,,,,,,,,,Mozambique,4978,00:03:26.499,Carry,
,,,,"[55.4, 76.1]",,,,,,,,,,,,,3.455938,,,,,,,,,,,84a7fd9d-d608-490a-9e2f-91f0cf86bdaa,156,,,"[63.4, 77.6]",3920399,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geny Cipriano Catamo,127300.0,Right Attacking Midfield,8,Mozambique,4978,"['48ee5eac-5f49-4fd7-ac22-1686be849104', 'cf5cbf2f-5e36-4c44-ba0c-533b1a706796', '9502dce6-e2ed-4a80-a6fd-55167730ff0f']",29,,,,,,,,,,,,,,,,,Mozambique,4978,00:03:29.052,Carry,True
,,,,"[80.7, 10.6]",,,,,,,,,,,,,1.815996,,,,,,,,,,,527aec9c-07a5-4eb4-8780-a422d5b4ea16,160,,,"[64.7, 4.0]",3920399,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Left Midfield,9,Cape Verde Islands,4924,"['bbfe1a51-13a7-4bff-8dac-3b63a43ae999', '88e92c33-f588-4697-b1b2-593fe893af02', '09382f1d-00ae-44b5-861f-5039cd4e93a3']",32,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:03:32.508,Carry,True
,,,,"[79.8, 18.1]",,,,,,,,,,,,,0.807576,,,,,,,,,,,9a8741f5-c9cb-4827-878b-1b0ee9f72842,165,,,"[77.1, 17.0]",3920399,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deroy Duarte,8349.0,Right Center Midfield,9,Cape Verde Islands,4924,"['c36f685e-be2b-469d-b927-923a33d51fde', 'a20eb793-e193-4e82-86b1-fc8d37c54bfb']",35,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:03:35.426,Carry,
,,,,"[88.6, 30.9]",,,,,,,,,,,,,0.849655,,,,,,,,,,,6ee332ec-4e9c-42e6-b55e-915f5e7bdf26,168,,,"[86.9, 31.2]",3920399,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Midfield,9,Cape Verde Islands,4924,"['16fdd529-8775-4749-966b-13cded4c0e6b', 'ad542717-d185-47fb-bee8-616305539be0']",37,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:03:37.214,Carry,
,,,,"[99.6, 27.0]",,,,,,,,,,,,,1.511766,,,,,,,,,,,c9da13e7-f48a-4e62-ad22-a1eeb4f1c4b4,171,,,"[88.4, 24.7]",3920399,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deroy Duarte,8349.0,Right Center Midfield,9,Cape Verde Islands,4924,"['5a43feae-dafd-40cc-9b87-a9a19e7130a6', 'ef8b1bb4-8923-4cd8-a681-a0a9270f4bda']",38,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:03:38.656,Carry,
,,,,"[3.9, 24.8]",,,,,,,,,,,,,0.808174,,,,,,,,,,,316fcf44-b2ee-4d43-af48-ceefda08a5dd,178,,,"[3.6, 25.9]",3920399,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Reinildo Isnard Mandava,10848.0,Left Center Back,10,Cape Verde Islands,4924,"['a799f2bb-1e31-4301-8704-eff5589a1186', '1ec0611c-1c9e-47b5-b9a5-0a7126c22fb9']",18,,,,,,,,,,,,,,,,,Mozambique,4978,00:04:18.041,Carry,
,,,,"[86.7, 65.4]",,,,,,,,,,,,,0.180558,,,,,,,,,,,a0b5bf61-8700-4bd3-abc4-55b6e3f429dd,184,,,"[86.3, 65.4]",3920399,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Logan Costa,45557.0,Right Center Back,10,Cape Verde Islands,4924,"['fbf84956-a048-4c9d-b582-b5c1c698e642', '3fbf18f1-6221-4fc1-be40-5e08baa95a86', '59a4721d-3e41-4227-b67d-ece5537e24ca']",21,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:04:21.952,Carry,True
,,,,"[94.0, 74.8]",,,,,,,,,,,,,1.399479,,,,,,,,,,,aeb73806-eb52-4554-8dc3-8e75235a36b7,187,,,"[92.5, 75.0]",3920399,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,10,Cape Verde Islands,4924,"['afb3c429-375e-4376-bc35-292d94af011e', '0835ce9f-88b5-4827-8f9b-8ba571642fb1', '4855c445-664e-409d-99fa-4c2fe9747111']",23,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:04:23.193,Carry,True
,,,,"[64.2, 43.2]",,,,,,,,,,,,,3.378405,,,,,,,,,,,31944c58-f121-46e9-be46-b9c6fdb3a2a2,192,,,"[48.8, 23.3]",3920399,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Geny Cipriano Catamo,127300.0,Right Attacking Midfield,11,Mozambique,4978,"['bfd8b8da-ddaa-41f1-9f56-6cda346d5a35', '5b872f38-a52d-4110-b823-d223319ebb75', 'ab993001-bc0a-487e-8f42-2429262ab942']",28,,,,,,,,,,,,,,,,,Mozambique,4978,00:04:28.760,Carry,True
,,,,"[62.9, 17.5]",,,,,,,,,,,,,3.066662,,,,,,,,,,,150dc493-cd20-4cab-934c-2312bad08d4f,197,,,"[50.1, 13.4]",3920399,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,12,Cape Verde Islands,4924,"['feb85ce2-a98c-42c3-8056-0bdaf568c3b2', '46780485-02a7-46a7-9d18-820ace47f719']",35,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:04:35.218,Carry,
,,,,"[99.5, 27.1]",,,,,,,,,,,,,3.548231,,,,,,,,,,,80020c78-8161-478e-a629-7fc03f5a0bf8,200,,,"[87.5, 2.9]",3920399,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Center Forward,12,Cape Verde Islands,4924,"['6db3c7b0-9152-49f3-954d-576a6650f3dc', '2fe8f718-e5f7-41e5-8f5c-f6df27cf5f7c', '03144c9a-2c48-43ab-9da0-75a24ada1487']",40,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:04:40.178,Carry,True
,,,,"[98.4, 35.8]",,,,,,,,,,,,,1.461214,,,,,,,,,,,37197dcb-90d7-483a-816b-a03f5919d2b5,204,,,"[99.5, 27.1]",3920399,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Center Forward,12,Cape Verde Islands,4924,"['030a8010-a957-4137-8530-dac56876eb03', '6db3c7b0-9152-49f3-954d-576a6650f3dc', '8c9db8ae-d7ab-4914-9397-a69a18d5485e', '2fe8f718-e5f7-41e5-8f5c-f6df27cf5f7c']",43,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:04:43.726,Carry,True
,,,,"[107.9, 18.1]",,,,,,,,,,,,,4.763254,,,,,,,,,,,5e27721e-feaf-40b4-bd66-6741b81f059e,212,,,"[96.5, 3.4]",3920399,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Left Midfield,14,Cape Verde Islands,4924,"['155c9320-32c7-48bd-93dc-59b77d752f86', '3f7383b3-4dc6-4c81-9647-a530a8a189c9', '5ded034c-9e6f-4005-8d27-5e1eb9e62b3c']",11,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:11.071,Carry,True
,,,,"[111.7, 19.4]",,,,,,,,,,,,,1.322711,,,,,,,,,,,d7f2a764-a834-4a59-a9eb-03387fa7299e,215,,,"[107.9, 18.1]",3920399,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Left Midfield,14,Cape Verde Islands,4924,"['155c9320-32c7-48bd-93dc-59b77d752f86', 'c21aef71-6acf-4d2b-a1a8-8f3aa63cbb0f', '3f7383b3-4dc6-4c81-9647-a530a8a189c9']",15,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:15.835,Carry,True
,,,,"[98.9, 2.5]",,,,,,,,,,,,,1.123235,,,,,,,,,,,1a510a54-2d27-4f7e-bd75-401b674cc761,224,,,"[97.8, 2.5]",3920399,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Paulo Moreira Fernandes,133038.0,Left Back,15,Cape Verde Islands,4924,"['fa33ccf6-c3d8-42b4-a48c-65b4c436bdc9', 'f3838771-0cba-46ae-a0ac-77d4b39f6da6', '0b9c0223-3198-4538-abe8-b47c2604bed0']",27,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:27.120,Carry,True
,,,,"[109.6, 8.9]",,,,,,,,,,,,,0.291337,,,,,,,,,,,e018e9a1-98e1-4f83-a8ae-cfc73d984150,230,,,"[109.4, 7.2]",3920399,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jovane Eduardo Borges Cabral,10598.0,Left Midfield,16,Cape Verde Islands,4924,"['83ce7e0a-c1d2-452b-beaa-356becbbd874', 'db6c686b-92e1-465c-b92c-14d5e9ede3dc']",37,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:37.363,Carry,
,,,,"[110.6, 2.5]",,,,,,,,,,,,,1.403071,,,,,,,,,,,af04b134-6411-42d3-9dff-08f4a899b94a,233,,,"[110.6, 2.5]",3920399,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Paulo Moreira Fernandes,133038.0,Left Back,16,Cape Verde Islands,4924,"['4b455e36-eaa0-4355-a020-b69856a782f5', '04e12ff0-214f-4e9c-ad66-ee51d3f0d09c']",38,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:38.633,Carry,
,,,,"[4.5, 68.2]",,,,,,,,,,,,,0.6058,,,,,,,,,,,b0dd5517-ebe1-403e-b193-209cfecea47a,236,,,"[4.5, 68.8]",3920399,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfons Amade,23706.0,Right Defensive Midfield,16,Cape Verde Islands,4924,"['13d78d5e-8ad1-45b8-b9be-3fec9aff59fa', '8017f648-573a-4885-98c8-8b4f53196848']",41,,,,,,,,,,,,,,,,,Mozambique,4978,00:05:41.766,Carry,
,,,,"[9.5, 58.3]",,,,,,,,,,,,,1.941273,,,,,,,,,,,a95bb6a6-bcef-4e0c-856c-5a11aefd72ce,239,,,"[5.8, 59.0]",3920399,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edson André Sitoe,3250.0,Right Center Back,16,Cape Verde Islands,4924,"['5b721772-ccc8-43b4-9ce4-7a3aa3ca35d5', 'db8c0ecc-a15e-4a10-b318-accd23b4df6e', '6bc86fe7-00d4-4783-91b8-a2a3428d55d7']",43,,,,,,,,,,,,,,,,,Mozambique,4978,00:05:43.121,Carry,True
,,,,"[88.7, 35.1]",,,,,,,,,,,,,1.203475,,,,,,,,,,,9915f418-9983-426a-aa14-db21d23bf1df,246,,,"[84.1, 35.2]",3920399,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Isaac Mendes da Graça,40485.0,Right Midfield,16,Cape Verde Islands,4924,"['a8b9ba7e-7147-4389-bac1-627c89ce8142', '2d578330-3293-4c46-a459-a60116a25f63', 'c611e045-10ed-449e-9db5-b1bb4cb448b5']",50,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:50.619,Carry,True
,,,,"[21.4, 64.6]",,,,,,,,,,,,,1.906836,,,,,,,,,,,bc823af3-8d5b-46eb-a652-a921b6ee3414,253,,,"[21.0, 57.7]",3920399,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfons Amade,23706.0,Right Defensive Midfield,17,Mozambique,4978,"['caf08f85-c2c3-428a-975b-cabec6a57a77', '18aa79b2-a54e-4d06-aa77-b5cfdc697549']",54,,,,,,,,,,,,,,,,,Mozambique,4978,00:05:54.163,Carry,
,,,,"[53.9, 69.3]",,,,,,,,,,,,,2.832101,,,,,,,,,,,50d02fea-26c8-4ae0-ad44-4adf2b8175ff,257,,,"[46.5, 77.0]",3920399,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geny Cipriano Catamo,127300.0,Right Attacking Midfield,17,Mozambique,4978,"['d10b001e-262e-4ac9-8650-3a3970459ed4', '97018a85-1aaf-43eb-b502-54ba11bf2bad', '76cacd43-7181-4bfd-9f3e-295609a64564']",57,,,,,,,,,,,,,,,,,Mozambique,4978,00:05:57.606,Carry,True
,,,,"[105.7, 64.3]",,,,,,,,,,,,,5.548933,,,,,,,,,,,39c83d15-39f4-448c-8d43-8e43ce81f2bb,261,,,"[71.1, 60.5]",3920399,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stanley Ratifo,127547.0,Center Forward,17,Mozambique,4978,"['4f790b1d-2051-42ed-8f72-e73274baee71', '9ac655d4-e41e-4cad-82a7-0f8f0a12a9bd', '8e7cc537-75e8-4c06-a6a0-9370e9e3a56a']",1,,,,,,,,,,,,,,,,,Mozambique,4978,00:06:01.583,Carry,True
,,,,"[14.0, 17.5]",,,,,,,,,,,,,0.707189,,,,,,,,,,,75c147e0-50dd-4434-9b51-03829c77e4d5,264,,,"[14.4, 15.8]",3920399,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,18,Cape Verde Islands,4924,"['e668af40-81f9-43d6-9b66-dddbe822ada4', 'cabe6547-bd53-44e5-a35c-b732866a3a98', 'ec4a0059-8a1f-4f41-b615-8d64b6fe6b13']",7,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:07.132,Carry,True
,,,,"[36.9, 62.6]",,,,,,,,,,,,,1.305034,,,,,,,,,,,c8e67957-6f68-431c-b066-4394d6198f5b,271,,,"[36.9, 61.3]",3920399,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Moreira,7197.0,Right Back,19,Cape Verde Islands,4924,"['c42604fc-f231-4ab2-9ec6-d405f56d652a', '0e84a41b-4b2a-4e38-a4ba-04bde468d99c']",31,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:31.539,Carry,
,,,,"[47.1, 73.7]",,,,,,,,,,,,,1.33619,,,,,,,,,,,9c338baa-f4d3-4c11-8f10-b9ee700d2d09,274,,,"[47.1, 73.7]",3920399,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ryan Isaac Mendes da Graça,40485.0,Right Midfield,19,Cape Verde Islands,4924,"['172a4393-7044-4b98-8d79-dd38c0b9f25a', 'a4699bbc-6c30-4c27-a828-31b4cb08c9b9']",33,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:33.964,Carry,
,,,,"[29.6, 67.1]",,,,,,,,,,,,,0.740294,,,,,,,,,,,6bb6c458-dbed-4db0-86d0-e42994c6ed9d,277,,,"[29.8, 67.7]",3920399,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Moreira,7197.0,Right Back,19,Cape Verde Islands,4924,"['0c8f0468-0356-4b77-8548-307395f0de45', '888d7243-06ba-4060-8e14-2081f4a84d8f']",36,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:36.868,Carry,
,,,,"[22.9, 45.7]",,,,,,,,,,,,,1.513401,,,,,,,,,,,7cc6774e-3f9a-4466-ac72-c6e9a4f5a8fa,280,,,"[22.9, 50.6]",3920399,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Logan Costa,45557.0,Right Center Back,19,Cape Verde Islands,4924,"['8f4919c5-d22f-446c-a849-d5d40811229a', 'b57346e5-d57f-47a9-af02-9ed6aa14b065']",39,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:39.166,Carry,
,,,,"[23.4, 19.0]",,,,,,,,,,,,,0.192439,,,,,,,,,,,ffcfaa12-8500-48f7-bf23-71fc6f923bdc,283,,,"[22.3, 21.5]",3920399,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Lopes,36271.0,Left Center Back,19,Cape Verde Islands,4924,"['0e9694e0-88ea-483a-be50-5a7cdd731bd8', 'e83545d2-30e2-48d0-844c-7f8089e376da']",42,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:42.607,Carry,
,,,,"[36.4, 4.9]",,,,,,,,,,,,,1.388149,,,,,,,,,,,619242c8-dc4b-4d19-a411-189bad01ba7a,286,,,"[36.4, 4.9]",3920399,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Paulo Moreira Fernandes,133038.0,Left Back,19,Cape Verde Islands,4924,"['25a29fd1-1d21-4d6f-8e79-6b5d5cd20b9b', '0b5ab702-d8af-4908-bfd1-8d84eb5ea4e5']",44,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:44.368,Carry,
,,,,"[23.2, 19.8]",,,,,,,,,,,,,0.544479,,,,,,,,,,,1fd72f3f-41df-45f6-94d0-338796004497,289,,,"[24.2, 17.5]",3920399,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Lopes,36271.0,Left Center Back,19,Cape Verde Islands,4924,"['7aac7649-6a5e-4fa7-a899-4fc0ba25040b', 'fdc7b89b-f1ae-4925-b17f-9c4c2996bab2']",47,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:47.334,Carry,
,,,,"[26.6, 47.6]",,,,,,,,,,,,,1.853604,,,,,,,,,,,cb094bfa-6390-44e6-b7ca-bef64409f09a,292,,,"[22.3, 44.9]",3920399,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Logan Costa,45557.0,Right Center Back,19,Cape Verde Islands,4924,"['06b18fae-87bb-4963-9f9d-43f5bbf685bd', '9335e044-edaa-4b2b-bfe0-e64965ccb663']",49,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:49.797,Carry,
