50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,927d288c-8f76-432f-91b3-8aed42b16774,2250,,"[48.9, 46.3]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,114,Tanzania,4953,['66537535-4125-4e13-ba70-092bce44e99f'],21,,,,,,,,,,,,,,,,Tanzania,4953,00:09:21.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5c0c0e2d-77ec-4f80-95f6-7df096d1bcc4,2253,,"[46.4, 74.0]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,114,Tanzania,4953,['66e9a015-4d64-4845-8334-25df8796af3e'],25,,,,,,,,,,,,,,,,Tanzania,4953,00:09:25.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,48c3f66b-dc14-450f-8cba-0e958738a5eb,2256,,"[46.7, 65.4]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,114,Tanzania,4953,['0e5afaf4-37d4-4d40-bda4-74def7e8da1c'],27,,,,,,,,,,,,,,,,Tanzania,4953,00:09:27.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9ae0e2d8-9230-46b4-a4fc-d5f5611ea2bc,2259,,"[63.1, 56.0]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Happygod Msuva,103270.0,Left Wing,114,Tanzania,4953,['b0b00e24-346f-4fd0-bb46-cb3cbefa2738'],30,,,,,,,,,,,,,,,,Tanzania,4953,00:09:30.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0fbb691c-6bea-4120-b9bc-aeda6de1f80c,2262,,"[57.0, 21.0]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,114,Tanzania,4953,['2c80dd4e-2d59-4cf1-92d5-d7369135e2a0'],35,,,,,,,,,,,,,,,,Tanzania,4953,00:09:35.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,516294c0-8cb3-40d2-b111-c49284ad513d,2265,,"[50.6, 26.6]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,114,Tanzania,4953,['5a34bfbb-f143-4398-8a2e-3171c60b2197'],38,,,,,,,,,,,,,,,,Tanzania,4953,00:09:38.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f8aa9972-73a7-4891-a31d-cb715f297aa4,2268,,"[48.9, 59.6]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,114,Tanzania,4953,['8b4bfac0-0861-49c0-8142-6bc5b9018136'],42,,,,,,,,,,,,,,,,Tanzania,4953,00:09:42.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e7a0e11e-d11c-42fc-a776-313a29be566b,2271,,"[63.6, 77.1]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,114,Tanzania,4953,['4c82d81d-cac6-4fdb-a28b-4743717ae5ef'],44,,,,,,,,,,,,,,,,Tanzania,4953,00:09:44.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,48e540c5-5427-43ec-9875-2212c1601e80,2275,,"[60.0, 64.8]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,114,Tanzania,4953,"['b5b6c531-5ba9-41e4-879d-1971550afc2d', '024c0e9e-c349-4cd5-8f8d-26531ce55207']",47,,,,,,,,,,,,,,,,Tanzania,4953,00:09:47.841,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,dee5e15e-3717-45a7-b830-047ed46998c9,2278,,"[39.7, 61.8]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,114,Tanzania,4953,['4d4171ac-8d5c-4a54-be6b-1d3f23ccacba'],50,,,,,,,,,,,,,,,,Tanzania,4953,00:09:50.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e671ab0d-3d3c-4399-bf44-a43a0924f5b4,2281,,"[34.8, 32.0]",3920418,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,114,Tanzania,4953,['71000ac4-0dec-4ffb-a796-b12441266eb4'],52,,,,,,,,,,,,,,,,Tanzania,4953,00:09:52.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cf3d6364-1dbd-4490-808a-2c5282c58b67,2284,,"[48.6, 77.0]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,114,Tanzania,4953,['507ae365-a535-4e6e-a606-d76f7fb69505'],0,,,,,,,,,,,,,,,,Tanzania,4953,00:10:00.037,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,0a1b633d-78c1-4a3f-bd42-c3ddf9c18ac5,2287,,"[66.9, 78.4]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haji Mnoga,51494.0,Right Wing,114,Tanzania,4953,['97ca6e6b-3a26-45f5-9d5a-8b22c5a709e7'],4,,,,,,,,,,,,,,,,Tanzania,4953,00:10:04.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,edeb1927-8926-4c85-a18a-201dc3184b78,2289,,"[35.9, 9.4]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dylan Batubinsika,24105.0,Left Center Back,115,Congo DR,4881,['b7c6bac1-fd20-453f-9d1c-0b01eb7cd399'],16,,,,,,,,,,,,,,,,Congo DR,4881,00:10:16.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f66e41fd-7007-4d26-8c32-33d899aa6fd9,2292,,"[54.3, 28.5]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoane Wissa,7294.0,Center Attacking Midfield,115,Congo DR,4881,['45b04a61-d961-46d8-8224-3a4856d8d91e'],19,,,,,,,,,,,,,,,,Congo DR,4881,00:10:19.834,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,83678179-321e-4667-84c4-4b05805101cd,2295,,"[77.3, 57.0]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,115,Congo DR,4881,['f707f35b-dfd5-4e9c-88a9-64865554dc13'],23,,,,,,,,,,,,,,,,Congo DR,4881,00:10:23.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,493fec3e-cec4-4dd9-ba04-9dd85fa8502b,2300,,"[27.3, 21.6]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,116,Tanzania,4953,['ad3e0405-fbfb-4266-8171-63e0d52e74f9'],25,,,,,,,,,,,,,,,,Tanzania,4953,00:10:25.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3c6d1393-d46f-4071-b533-725b44b8e191,2304,,"[63.1, 18.1]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,116,Tanzania,4953,['50303938-f3e9-403d-88a7-36744a5f7c1c'],28,,,,,,,,,,,,,,,,Tanzania,4953,00:10:28.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,19b6df75-cff0-4cf3-912d-60de68f45502,2307,,"[64.4, 9.3]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mbwana Ally Samatta,16548.0,Center Forward,116,Tanzania,4953,['4ecea33b-4211-4924-9967-3e9991d346f9'],30,,,,,,,,,,,,,,,,Tanzania,4953,00:10:30.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e2126928-917c-4817-806d-bdc4462ed61a,2314,,"[42.6, 64.2]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoane Wissa,7294.0,Center Attacking Midfield,117,Congo DR,4881,['67c41249-9f0c-4dee-a4a2-3ad2a3275a35'],35,,,,,,,,,,,,,,,,Congo DR,4881,00:10:35.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e2ffc5b8-dd41-4f78-90a6-ad36691c6a28,2317,,"[54.5, 56.6]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Moutoussamy,4412.0,Right Defensive Midfield,117,Congo DR,4881,['31a8a460-b705-4bed-9911-fb68e91c3513'],40,,,,,,,,,,,,,,,,Congo DR,4881,00:10:40.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2ffc2194-6fb7-4d54-a3b5-6bf2a07c8a93,2321,,"[111.8, 75.0]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meschak Elia,35684.0,Right Wing,117,Congo DR,4881,"['7e283892-30c5-4f43-bd5c-0c635330bbe9', 'c806e055-e8e3-424d-bb86-d7f767a5adfc']",45,,,,,,,,,,,,,,,,Congo DR,4881,00:10:45.752,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,2aa67830-dda1-42be-a876-8adbb88cb612,2330,,"[113.6, 65.8]",3920418,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Meschak Elia,35684.0,Right Wing,118,Congo DR,4881,"['29e3b321-0489-43fa-b72d-a02bd1e9beda', '8db1fb31-2ed5-41ef-8318-0e45c824a92d']",20,,,,,,,,,,,,,,,,Congo DR,4881,00:12:20.739,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,fe7c3135-9f8b-4a0d-819e-d6182790d323,2333,,"[104.8, 75.6]",3920418,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,118,Congo DR,4881,['7045b73b-4bd3-4172-9638-42f3dd687cf5'],22,,,,,,,,,,,,,,,,Congo DR,4881,00:12:22.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,69f75491-72b6-44da-9096-1128a42b6215,2336,,"[117.0, 64.5]",3920418,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Meschak Elia,35684.0,Right Wing,118,Congo DR,4881,['0a009f90-7d34-498a-a5ae-e5fed5165a69'],24,,,,,,,,,,,,,,,,Congo DR,4881,00:12:24.418,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,8383b2e7-daec-473e-a807-032496d632c0,2339,,"[116.8, 43.1]",3920418,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fiston Kalala Mayele,389291.0,Center Forward,118,Congo DR,4881,['2cbf8e00-fe82-487c-930a-86456f07828d'],25,,,,,,,,,,,,,,,,Congo DR,4881,00:12:25.995,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,145fa2a6-9c03-4e5d-9766-97c9c6917517,2342,,"[99.5, 51.6]",3920418,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Moutoussamy,4412.0,Right Defensive Midfield,118,Congo DR,4881,['fa7e5b1c-1d20-44c7-8b00-fd223eb668fa'],30,,,,,,,,,,,,,,,,Congo DR,4881,00:12:30.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e1662efc-35e1-493a-883b-da7ba48f4d69,2344,,"[46.7, 18.7]",3920418,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Happygod Msuva,103270.0,Left Wing,119,Tanzania,4953,['bda00539-5488-43cc-85b8-45524f08c783'],32,,,,,,,,,,,,,,,,Tanzania,4953,00:12:32.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8f99692e-b333-4b51-9e2f-81010d6de19e,2350,,"[50.9, 36.0]",3920418,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,120,Tanzania,4953,['717af9cf-feae-4948-a56d-7f1d1753cab1'],51,,,,,,,,,,,,,,,,Tanzania,4953,00:12:51.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cc4b0af2-bec1-4734-8379-6aba0152651f,2352,,"[34.4, 31.8]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,120,Tanzania,4953,['47c4bd21-d0c7-4f69-b7e8-1a72edb72e85'],0,,,,,,,,,,,,,,,,Tanzania,4953,00:13:00.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3d3aca4b-1b29-48c1-8c2c-035d20f88e2b,2355,,"[42.2, 15.9]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,120,Tanzania,4953,['53b826f6-1e16-4630-ae8f-6ee4f0196b47'],2,,,,,,,,,,,,,,,,Tanzania,4953,00:13:02.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6301f526-b21e-4eb7-b423-19aea5ffa85f,2359,,"[24.8, 24.6]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,120,Tanzania,4953,['6b7f2028-ab73-47ea-9684-ef0d79b97c77'],5,,,,,,,,,,,,,,,,Tanzania,4953,00:13:05.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,df2f3841-8237-4a80-946c-34f2723dd532,2364,,"[7.6, 50.4]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aishi Manula,103262.0,Goalkeeper,120,Tanzania,4953,"['3501f3f4-b384-46d6-ba32-4d959c30822a', '9196368c-761c-4d64-910a-e8db7019a05e']",10,,,,,,,,,,,,,,,,Tanzania,4953,00:13:10.050,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,52d0ea37-8c75-45e4-b9a2-4fd27fac5716,2366,,"[19.4, 68.7]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,120,Tanzania,4953,['3837500c-db11-45b4-9834-9f8a184a75ef'],11,,,,,,,,,,,,,,,,Tanzania,4953,00:13:11.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,eaab670f-42c2-46f9-a827-34e7e43bb523,2371,,"[61.2, 59.5]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Happygod Msuva,103270.0,Left Wing,120,Tanzania,4953,"['f119603e-afb3-4fef-8726-a0fd494ca73f', 'd1807fdd-da6d-4d01-a055-c70930a8f843']",15,,,,,,,,,,,,,,,,Tanzania,4953,00:13:15.033,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,5f9f13e6-eb9d-455c-a474-c6558fcc06e9,2373,,"[46.2, 55.4]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Himid Mao Mkami,86067.0,Right Defensive Midfield,120,Tanzania,4953,['b01db6df-0d97-47c1-8e28-e436779828ed'],16,,,,,,,,,,,,,,,,Tanzania,4953,00:13:16.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3aab543c-7b00-47d4-9875-7f48e8e29e0e,2385,,"[45.9, 10.2]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,120,Tanzania,4953,['4a182f13-537a-4260-aab2-7575a2859abb'],26,,,,,,,,,,,,,,,,Tanzania,4953,00:13:26.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9afa9577-1bc3-47f3-83b9-a50760a42607,2387,,"[48.9, 3.7]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,120,Tanzania,4953,['54d92b74-61d3-4d11-a819-c3045600b284'],27,,,,,,,,,,,,,,,,Tanzania,4953,00:13:27.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,524c5b7e-65a3-4465-bb73-23befecf7c9e,2390,,"[99.7, 26.2]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Happygod Msuva,103270.0,Left Wing,120,Tanzania,4953,['c0b12cb4-0672-4d3a-b3af-b450e92adf39'],33,,,,,,,,,,,,,,,,Tanzania,4953,00:13:33.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ad017ed1-24f4-4556-abba-728b4ae5ed37,2394,,"[104.7, 13.7]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,120,Tanzania,4953,['e4e9f4ce-4685-4909-9b41-40d5a131bd2b'],37,,,,,,,,,,,,,,,,Tanzania,4953,00:13:37.424,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,ec502ca5-5863-4291-bc3a-c729cfc9cf2a,2396,,"[111.9, 39.1]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Happygod Msuva,103270.0,Left Wing,120,Tanzania,4953,['037b8a08-63a5-47df-8d01-28c4f6405c88'],39,,,,,,,,,,,,,,,,Tanzania,4953,00:13:39.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8b1bafe1-790f-46ed-a0dd-13c8a93e2021,2398,,"[17.9, 47.5]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Samuel Moutoussamy,4412.0,Right Defensive Midfield,121,Congo DR,4881,['d84ff2db-8114-445e-b7d0-e753b0ed5cea'],39,,,,,,,,,,,,,,,,Congo DR,4881,00:13:39.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,67b54405-cae4-4903-9446-3fe4ccb85555,2401,,"[28.1, 38.5]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Yoane Wissa,7294.0,Center Attacking Midfield,121,Congo DR,4881,['9f229a24-97c9-4155-9118-249f630f2d03'],41,,,,,,,,,,,,,,,,Congo DR,4881,00:13:41.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b9603d87-e732-4e00-a11c-fd6609c7a2db,2405,,"[42.5, 53.9]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Gaël Kakuta,3130.0,Left Wing,121,Congo DR,4881,['359fa767-eddf-4b31-a00d-2ce7e355fd74'],43,,,,,,,,,,,,,,,,Congo DR,4881,00:13:43.305,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,4a4c83ea-c93b-4c50-864c-9a325f0a7b89,2413,,"[80.4, 42.4]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fiston Kalala Mayele,389291.0,Center Forward,121,Congo DR,4881,['940942ca-18fb-49f5-92ba-d17102903bd6'],47,,,,,,,,,,,,,,,,Congo DR,4881,00:13:47.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3c46cafa-2a5e-4d66-8517-91adf087f166,2415,,"[49.8, 27.9]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,122,Tanzania,4953,['df2ada85-0420-471a-91e8-8c6bc265e2f8'],49,,,,,,,,,,,,,,,,Tanzania,4953,00:13:49.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e0676099-37b8-472b-afbe-1b4e83ec6466,2419,,"[78.6, 5.9]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,122,Tanzania,4953,['fc53f290-61ff-4c05-94d2-346f33cf9800'],55,,,,,,,,,,,,,,,,Tanzania,4953,00:13:55.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,62553779-6014-4005-a805-e53509fb9fea,2422,,"[76.9, 11.2]",3920418,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,122,Tanzania,4953,['57a28f08-c717-41a0-adb3-6d8b666d4b50'],58,,,,,,,,,,,,,,,,Tanzania,4953,00:13:58.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,556fe25a-b85c-438b-bab9-9d4071e1b18d,2425,,"[57.3, 75.6]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,122,Tanzania,4953,['8d762a45-a0f7-4458-b834-930e3a8e1c72'],4,,,,,,,,,,,,,,,,Tanzania,4953,00:14:04.811,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7824671f-d78d-4f8c-8c67-43e6ac6ed701,2428,,"[50.0, 59.0]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,122,Tanzania,4953,['a983e465-9227-41c6-a5ac-285437ac86b2'],11,,,,,,,,,,,,,,,,Tanzania,4953,00:14:11.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b05054ed-988a-40e2-843a-83defb9a4532,2431,,"[50.8, 28.2]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,122,Tanzania,4953,['29e7a733-bd4b-47a1-88f5-1894f5d96c76'],14,,,,,,,,,,,,,,,,Tanzania,4953,00:14:14.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e5b72b85-baa0-42b4-b8f1-a8ff61f7c137,2434,,"[63.1, 8.5]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,122,Tanzania,4953,['5521e093-ba7d-4463-a1d1-9ecdc884138b'],17,,,,,,,,,,,,,,,,Tanzania,4953,00:14:17.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d2643eb9-3415-4280-aeff-450ed2916c12,2437,,"[53.1, 18.4]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,122,Tanzania,4953,['edc1b734-688c-4805-a828-3e29f82f69b4'],19,,,,,,,,,,,,,,,,Tanzania,4953,00:14:19.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,69cbb4d2-6425-4da0-843b-fb42a4a1dbf9,2440,,"[38.4, 58.5]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,122,Tanzania,4953,['9f197a52-e659-4683-9588-d74c83fbc8e9'],28,,,,,,,,,,,,,,,,Tanzania,4953,00:14:28.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ead9260b-c7ce-4e1d-b45b-a6c5e6b5a5f6,2444,,"[56.4, 58.8]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,122,Tanzania,4953,['59f477a1-a3d4-4fc8-b6b8-f7eeb0596aee'],30,,,,,,,,,,,,,,,,Tanzania,4953,00:14:30.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0fc16d20-6ed5-4349-9e1a-99815f8f6f16,2446,,"[22.5, 38.5]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aishi Manula,103262.0,Goalkeeper,122,Tanzania,4953,['aa502329-d587-48da-bf1b-7b8ce30f966c'],33,,,,,,,,,,,,,,,,Tanzania,4953,00:14:33.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8d755525-f16f-4b42-bbd6-5f9f3ca9dffe,2449,,"[33.1, 27.0]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,122,Tanzania,4953,['f7a11796-7205-4232-92de-1daa1b4a6d65'],35,,,,,,,,,,,,,,,,Tanzania,4953,00:14:35.313,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,12804df5-efd5-4553-9418-6103f7fd2e8b,2452,,"[84.0, 12.0]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Happygod Msuva,103270.0,Left Wing,122,Tanzania,4953,['b73aa015-ce5f-486c-8a18-9fc51c3c9825'],39,,,,,,,,,,,,,,,,Tanzania,4953,00:14:39.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,25ba6193-eb79-40e3-aa06-686fc2702efa,2454,,"[27.6, 61.4]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dylan Batubinsika,24105.0,Left Center Back,123,Congo DR,4881,['fec1dc06-3295-4b44-906a-38ed66cf75d6'],50,,,,,,,,,,,,,,,,Congo DR,4881,00:14:50.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fdd37815-38f6-48e4-a6f9-cc60626196f2,2456,,"[50.4, 3.8]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arthur Masuaku,3587.0,Left Back,123,Congo DR,4881,['be8c273a-0cf3-412d-8395-ae0ee42f6631'],55,,,,,,,,,,,,,,,,Congo DR,4881,00:14:55.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a621a5bc-3220-48eb-8300-d11d68432f64,2459,,"[64.0, 3.3]",3920418,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoane Wissa,7294.0,Center Attacking Midfield,123,Congo DR,4881,['c41066b2-b861-4ece-9c18-0fe05ce1ce3f'],57,,,,,,,,,,,,,,,,Congo DR,4881,00:14:57.894,Ball Receipt*,
