50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,079e1588-87ee-47ca-84a7-470a940e5d86,819,,"[52.5, 75.9]",3920404,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Right Center Back,45,Tunisia,777,,22,,,,,,,,,,,,,,,,Tunisia,777,00:27:22.969,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,701ff91a-2ddd-4cfa-9294-127c81dc2a38,837,,"[25.9, 5.7]",3920404,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,45,Tunisia,777,,46,,,,,,,,,,,,,,,,Tunisia,777,00:27:46.486,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9814eff3-c629-4b9a-beb4-680177083bce,910,,"[73.8, 76.1]",3920404,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wajdi Kechrida,105944.0,Right Back,47,Tunisia,777,['091cc357-8326-4a26-99b8-5279a99101c1'],20,,,,,,,,,,,,,,,,Tunisia,777,00:29:20.528,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,20a8390d-a61d-4ca9-b2a4-bf601d48f62a,923,,"[1.8, 33.5]",3920404,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Djigui Diarra,102992.0,Goalkeeper,48,Mali,4930,,28,,,,,,,,,,,,,,,,Mali,4930,00:29:28.776,Ball Recovery,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,c121d167-a1f3-4ca0-8ef4-2f849483731c,1004,,"[94.0, 29.7]",3920404,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kamory Doumbia,162132.0,Center Attacking Midfield,50,Mali,4930,,39,,,,,,,,,,,,,,,,Mali,4930,00:32:39.066,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c4c87316-5211-47fd-ac87-22ade4455be5,1013,,"[62.7, 66.2]",3920404,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,52,Mali,4930,,40,,,,,,,,,,,,,,,,Mali,4930,00:33:40.526,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1adfc9e6-b73b-4233-b509-0d71b65e96b2,1031,,"[46.3, 76.6]",3920404,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wajdi Kechrida,105944.0,Right Back,52,Mali,4930,,58,,,,,,,,,,,,,,,,Tunisia,777,00:33:58.026,Ball Recovery,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,077c8633-b636-4a6b-b2ce-d20e78963d92,1126,,"[65.5, 7.0]",3920404,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Falaye Sacko,12557.0,Left Back,55,Tunisia,777,"['5d0842af-2da8-40a2-9619-147b4c5f8101', '57f8bb88-340e-44c1-9ba5-31e84fc989e0']",55,,,,,,,,,,,,,,,,Mali,4930,00:35:55.911,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,378388ed-96ab-44b8-b171-cd15ed53bcd9,1128,,"[25.7, 58.3]",3920404,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yassine Meriah,5651.0,Right Center Back,55,Tunisia,777,,58,,,,,,,,,,,,,,,,Tunisia,777,00:35:58.473,Ball Recovery,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,c6a1fbfa-0dfc-4447-adfa-98bc4a952cf0,1174,,"[64.2, 58.0]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anis Ben Slimane,35592.0,Left Center Forward,56,Mali,4930,,37,,,,,,,,,,,,,,,,Tunisia,777,00:36:37.362,Ball Recovery,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,ba19e389-f5b9-44ac-9cd2-96e9051bf497,1220,,"[45.7, 61.5]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diadie Samassekou,8759.0,Center Defensive Midfield,58,Tunisia,777,,53,,,,,,,,,,,,,,,,Mali,4930,00:37:53.469,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,118e577c-7855-4ec8-b568-e720383a1616,1226,,"[56.2, 57.9]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,59,Mali,4930,,56,,,,,,,,,,,,,,,,Mali,4930,00:37:56.152,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e40f8b5b-d704-493c-bd44-0735f71fbe0b,1336,,"[10.2, 67.2]",3920404,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,63,Tunisia,777,['153e2697-a74e-4843-a25d-cb8fad1e185d'],35,,,,,,,,,,,,,,,,Mali,4930,00:40:35.793,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ffdabec8-ae9f-46af-a68c-9cbca58ab74a,1364,,"[61.4, 47.5]",3920404,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lassana Coulibaly,3433.0,Right Center Midfield,65,Mali,4930,['06519988-4bd5-41af-a4e1-87590666e9ee'],57,,,,,,,,,,,,,,,,Mali,4930,00:41:57.169,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e48c9ef9-5ed1-41ab-8693-9e378de9b365,1413,,"[39.9, 21.8]",3920404,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,67,Tunisia,777,,49,,,,,,,,,,,,,,,,Tunisia,777,00:42:49.759,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,00964fc4-9963-47b1-9dc1-56a855709df8,1479,,"[49.0, 22.7]",3920404,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,69,Mali,4930,['c3419ed1-4096-4fa9-abfa-1c28fe411dd0'],57,,,,,,,,,,,,,,,,Mali,4930,00:44:57.171,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,be02480e-5c38-4905-8f60-c4324bfed434,1501,,"[49.0, 25.3]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amadou Haïdara,8774.0,Left Center Midfield,69,Mali,4930,['7a949839-5497-4cb6-9e36-9066a74b162a'],22,,,,,,,,,,,,,,,,Mali,4930,00:45:22.023,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9511d670-044e-4919-867a-44f582454efe,1628,,"[52.1, 31.0]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Falaye Sacko,12557.0,Left Back,75,Mali,4930,,22,,,,,,,,,,,,,,,,Mali,4930,00:00:22.180,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e6b3930c-9fab-48e2-b3dd-00616ebcd14e,1773,,"[47.9, 48.9]",3920404,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,83,Mali,4930,,5,,,,,,,,,,,,,,,,Tunisia,777,00:08:05.852,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c49b3cff-ca1f-468e-8fb0-4a940fce101b,1806,,"[71.6, 47.0]",3920404,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hamza Rafia,50442.0,Right Midfield,84,Tunisia,777,['56c37213-f408-491a-b92e-c2dccc35b329'],33,,,,,,,,,,,,,,,,Tunisia,777,00:09:33.205,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9dea1b75-088b-4def-8fea-9e27299fe22f,1908,,"[23.6, 45.2]",3920404,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sikou Niakate,7295.0,Left Center Back,91,Mali,4930,,14,,,,,,,,,,,,,,,,Mali,4930,00:13:14.349,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7cc28997-f1eb-4df9-bf0c-aee9cec7a330,1944,,"[20.4, 48.0]",3920404,60,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,94,Tunisia,777,,16,,,,,,,,,,,,,,,,Tunisia,777,00:15:16.652,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3903f11d-1d06-4551-a6fa-f57288395e20,1978,,"[55.9, 41.7]",3920404,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Elias Achouri,132461.0,Left Midfield,96,Tunisia,777,"['5e65c17f-b1ec-4614-8c05-2b2ac5f7d677', 'b1e32c59-74b5-451a-98d3-16edc50bc8f3']",50,,,,,,,,,,,,,,,,Tunisia,777,00:15:50.357,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,69ca8a43-7390-408c-afe6-d741da94fa4b,1994,,"[101.0, 57.7]",3920404,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamza Rafia,50442.0,Right Midfield,96,Tunisia,777,,8,,,,,,,,,,,,,,,,Tunisia,777,00:16:08.568,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,38a53713-83e4-459b-9008-91e7bdfbdb71,2010,,"[20.4, 60.6]",3920404,62,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,98,Mali,4930,,33,,,,,,,,,,,,,,,,Mali,4930,00:17:33.738,Ball Recovery,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,5f82e4fc-40db-4b85-bbfa-de94fd57bcc4,2060,,"[88.9, 60.1]",3920404,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wajdi Kechrida,105944.0,Right Back,101,Mali,4930,,8,,,,,,,,,,,,,,,,Tunisia,777,00:19:08.296,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6f287022-4d71-490c-9213-f6f4414d453f,2114,,"[82.6, 3.0]",3920404,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Elias Achouri,132461.0,Left Midfield,104,Tunisia,777,['ddef01ec-1b8b-44a2-8144-6abcf4b6f2c7'],17,,,,,,,,,,,,,,,,Tunisia,777,00:20:17.658,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8473e3a5-77d8-4984-8067-48bf40e8d505,2153,,"[35.9, 57.9]",3920404,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,105,Tunisia,777,['ce4ae124-f416-4589-9d93-d865f48c4929'],53,,,,,,,,,,,,,,,,Tunisia,777,00:20:53.813,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0cbaffac-6466-4e64-b7f9-f364c643a7cb,2177,,"[83.8, 2.8]",3920404,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssef Msakni,23910.0,Right Center Forward,105,Tunisia,777,['e19b901e-4297-4f01-9835-e4c9e647d640'],17,,,,,,,,,,,,,,,,Tunisia,777,00:21:17.145,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9ccf3b34-7f25-42c2-b05f-f7e57ec2e125,2193,,"[108.6, 4.0]",3920404,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssef Msakni,23910.0,Right Center Forward,105,Tunisia,777,,28,,,,,,,,,,,,,,,,Tunisia,777,00:21:28.902,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d45c72bd-a1d6-49b1-a78e-e0acd6954a7c,2198,,"[108.6, 5.1]",3920404,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssef Msakni,23910.0,Right Center Forward,105,Tunisia,777,,33,,,,,,,,,,,,,,,,Tunisia,777,00:21:33.559,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c1277302-d81e-449e-a130-135ca77c66e4,2248,,"[10.9, 38.7]",3920404,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,107,Tunisia,777,['c33ac185-843d-4631-9b60-ac1fbe6a76a0'],34,,,,,,,,,,,,,,,,Tunisia,777,00:22:34.969,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,016d6943-5798-4fd9-9a96-f474d1971787,2318,,"[25.3, 42.5]",3920404,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,110,Tunisia,777,,34,,,,,,,,,,,,,,,,Tunisia,777,00:25:34.352,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e9193fba-affd-49c9-a499-e568882b2629,2401,,"[5.3, 67.3]",3920404,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,112,Mali,4930,['149c03fe-4438-41ff-8893-cf37c7c97b32'],11,,,,,,,,,,,,,,,,Tunisia,777,00:27:11.211,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1b4c240b-43d7-4002-9688-2b5dccbb05cc,2451,,"[81.8, 58.5]",3920404,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nene Dorgeles,199653.0,Right Center Midfield,114,Mali,4930,['56421dc0-991d-4c0b-afeb-1d987c0a7c20'],4,,,,,,,,,,,,,,,,Mali,4930,00:29:04.114,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,11800ad3-7423-4ab2-afe1-7ec38c464220,2457,,"[72.6, 28.3]",3920404,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lassana Coulibaly,3433.0,Left Center Midfield,115,Mali,4930,,45,,,,,,,,,,,,,,,,Mali,4930,00:29:45.841,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3db32fba-e947-40de-bb48-f29b187b15e3,2478,,"[48.7, 44.4]",3920404,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diadie Samassekou,8759.0,Center Defensive Midfield,115,Mali,4930,['9accd540-4cab-454e-a570-02ba96b9daa8'],7,,,,,,,,,,,,,,,,Mali,4930,00:30:07.787,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,db5c012f-a833-483b-aaef-e08d2e62a2d9,2539,,"[2.7, 24.7]",3920404,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,116,Tunisia,777,['4cdade2e-2a1e-4dbc-a619-afde11bc44e2'],29,,,,,,,,,,,,,,,,Tunisia,777,00:31:29.609,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5d6ea2f8-7f90-4300-ab44-1b33ce49b805,2627,,"[86.5, 48.3]",3920404,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anis Ben Slimane,35592.0,Left Center Forward,122,Tunisia,777,,11,,,,,,,,,,,,,,,,Tunisia,777,00:34:11.036,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7e624321-1667-49ea-a246-caea5958ebfa,2682,,"[105.0, 61.1]",3920404,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bassem Srarfi,3226.0,Right Midfield,127,Tunisia,777,,24,,,,,,,,,,,,,,,,Tunisia,777,00:38:24.313,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,74936818-8d1f-4e55-a807-014ef1ed090f,2729,,"[44.9, 4.8]",3920404,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sayfallah Ltaief,50503.0,Left Midfield,129,Mali,4930,,35,,,,,,,,,,,,,,,,Tunisia,777,00:39:35.612,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,094f5390-9aea-445d-bd9b-556794a509d6,2748,,"[46.0, 75.3]",3920404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bassem Srarfi,3226.0,Right Midfield,131,Tunisia,777,,1,,,,,,,,,,,,,,,,Tunisia,777,00:40:01.675,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,be4c89af-684b-413e-bc54-00211feaf6c0,2813,,"[54.2, 72.9]",3920404,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Sissoko,8992.0,Left Center Forward,137,Mali,4930,['7e89c4f3-57c0-44dc-80fb-c3586b77a8d3'],39,,,,,,,,,,,,,,,,Mali,4930,00:43:39.985,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,97493a81-02a4-4f4c-aaa3-c26232810c74,2821,,"[107.9, 75.3]",3920404,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssoufou Niakaté,51750.0,Right Center Forward,137,Mali,4930,,47,,,,,,,,,,,,,,,,Mali,4930,00:43:47.480,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,51e5d1a3-8e54-49f4-b107-18ffb7c84376,2831,,"[3.0, 39.5]",3920404,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,137,Mali,4930,,53,,,,,,,,,,,,,,,,Tunisia,777,00:43:53.619,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,75304501-28fc-4957-ac07-14e1cde76b19,2981,,"[10.3, 59.1]",3920404,97,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yves Bissouma,4385.0,Center Defensive Midfield,149,Mali,4930,,2,,,,,,,,,,,,,,,,Mali,4930,00:52:02.802,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7e93b333-b81f-4c80-9424-3165b7d41001,66,,"[56.2, 17.7]",3920404,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassine Sinayoko,105182.0,Right Center Forward,6,Mali,4930,,48,,,,,,,,,,,,,,,,Mali,4930,00:01:48.246,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ed4035f3-2d86-463b-8de0-d29ac3359326,358,,"[73.9, 9.6]",3920404,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,23,Mali,4930,,9,,,,,,,,,,,,,,,,Mali,4930,00:11:09.340,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,422d6568-76bb-40fa-946f-98b59e7fc579,373,,"[91.3, 71.0]",3920404,11,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassine Sinayoko,105182.0,Right Center Forward,23,Mali,4930,,17,,,,,,,,,,,,,,,,Mali,4930,00:11:17.892,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ccc6a27d-14f4-4144-a202-2b9074f9c502,376,,"[40.4, 6.5]",3920404,11,,True,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Elias Achouri,132461.0,Left Midfield,24,Tunisia,777,,30,,,,,,,,,,,,,,,,Tunisia,777,00:11:30.700,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0e162f69-ca49-4462-9177-4ea0e44f940f,394,,"[105.7, 73.4]",3920404,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lassana Coulibaly,3433.0,Right Center Midfield,25,Mali,4930,['90d57ad0-a5b0-40fc-b9e6-f951529cc166'],53,,,,,,,,,,,,,,,,Mali,4930,00:11:53.671,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d2dbdb69-c3b3-45d0-86c4-714301927deb,550,,"[81.9, 5.0]",3920404,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lassine Sinayoko,105182.0,Right Center Forward,29,Mali,4930,,17,,,,,,,,,,,,,,,,Mali,4930,00:16:17.056,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f89b93c8-e6be-44c4-90a3-a1fcdb9ed3c3,701,,"[79.2, 67.3]",3920404,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lassana Coulibaly,3433.0,Right Center Midfield,38,Tunisia,777,,11,,,,,,,,,,,,,,,,Mali,4930,00:23:11.267,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7e4315a0-a5cf-4e2e-9e01-443eb73134ca,729,,"[82.9, 64.2]",3920404,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sekou Koita,23623.0,Left Center Forward,39,Mali,4930,['0ac50376-f015-410e-b7c5-10f8406ef1c0'],17,,,,,,,,,,,,,,,,Mali,4930,00:24:17.746,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,33ba05e5-40c6-49ce-9b2b-7651ca071de5,922,,"[97.8, 59.4]",3920404,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamza Rafia,50442.0,Right Midfield,47,Tunisia,777,['4c3334a2-4a35-44e5-84c7-38d96e68fbe3'],26,,,,,,,,,,,,,,,,Tunisia,777,00:29:26.729,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b77323c3-7c12-4ed2-8c9d-6726c1d8d8cd,941,,"[43.2, 77.1]",3920404,30,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wajdi Kechrida,105944.0,Right Back,48,Mali,4930,['ad608be1-178d-4ebe-86e4-3da4f8dd9b9f'],0,,,,,,,,,,,,,,,,Tunisia,777,00:30:00.885,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5a4bf25e-8b71-4c1f-9681-b79869eeda6a,1030,,"[74.3, 3.3]",3920404,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sekou Koita,23623.0,Left Center Forward,52,Mali,4930,,57,,,,,,,,,,,,,,,,Mali,4930,00:33:57.669,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,99690921-6ea3-4fb2-be30-aeef40199b3c,1173,,"[92.1, 39.3]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sekou Koita,23623.0,Left Center Forward,56,Mali,4930,['1b5a7683-6e90-4ef3-bd28-7c078d9f649d'],32,,,,,,,,,,,,,,,,Mali,4930,00:36:32.814,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,01da5549-4770-4ab9-826f-62e37bb3ae48,1225,,"[49.3, 57.1]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,59,Mali,4930,,54,,,,,,,,,,,,,,,,Mali,4930,00:37:54.864,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d1fc23f9-f320-48b4-9f92-3438063bd914,1474,,"[107.0, 43.2]",3920404,44,True,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef Msakni,23910.0,Right Center Forward,68,Tunisia,777,['835f37e7-8093-4c6d-9d23-cab0eb9444f6'],10,,,,,,,,,,,,,,,,Tunisia,777,00:44:10.432,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,29fc1ac6-bd81-4126-b900-faf7e427128d,1592,,"[43.6, 2.9]",3920404,47,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lassine Sinayoko,105182.0,Right Center Forward,73,Mali,4930,,37,,,,,,,,,,,,,,,,Mali,4930,00:47:37.320,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6bbf4208-4396-4e2d-baf5-e56072bab9b9,1745,,"[94.2, 76.5]",3920404,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lassine Sinayoko,105182.0,Right Center Forward,81,Mali,4930,['8e432be2-c7c0-4798-9655-dd239d3435ea'],25,,,,,,,,,,,,,,,,Mali,4930,00:07:25.503,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,159aaeb3-eac0-44c9-a011-6eefe35813f6,1751,,"[86.4, 77.8]",3920404,52,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hamari Traoré,3248.0,Right Back,81,Mali,4930,,29,,,,,,,,,,,,,,,,Mali,4930,00:07:29.244,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5584f6ab-0308-476b-bcc9-28dbaeb58866,1780,,"[70.9, 31.9]",3920404,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Elias Achouri,132461.0,Left Midfield,83,Mali,4930,['78ed46a5-bd6e-4f3c-8ce1-8b6a00a6f2f3'],9,,,,,,,,,,,,,,,,Tunisia,777,00:08:09.119,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4e8ed23d-12c3-4e0d-9dc0-41c89992b305,2558,,"[44.6, 66.6]",3920404,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anis Ben Slimane,35592.0,Left Center Forward,116,Tunisia,777,['c38c47fe-4c52-4b8e-a856-015213e16670'],51,,,,,,,,,,,,,,,,Tunisia,777,00:31:51.161,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ce892181-24fe-4d85-a03c-6907d48176df,2685,,"[107.4, 55.7]",3920404,83,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bassem Srarfi,3226.0,Right Midfield,127,Tunisia,777,['fefb6857-e8c3-4f0f-82e4-d7f645b70b4a'],25,,,,,,,,,,,,,,,,Tunisia,777,00:38:25.116,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b5944d74-1bcf-48b4-be0c-7dd693bd1fc9,2834,,"[4.8, 20.5]",3920404,89,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Abdi,30681.0,Left Back,137,Mali,4930,,25,,,,,,,,,,,,,,,,Tunisia,777,00:44:25.422,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d7672b81-cb9e-4ee3-915e-d55d32bc0543,2980,,"[98.1, 12.1]",3920404,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ali Abdi,30681.0,Left Back,148,Tunisia,777,,1,,,,,,,,,,,,,,,,Tunisia,777,00:52:01.634,Miscontrol,
