50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b9ac0b3-9415-4f1d-8a07-1d113e719e38,2798,,,"[53.9, 55.5]",3920411,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,133,Egypt,774,['4a59c8eb-0921-403e-84e6-5af0eb45e133'],33,,,,,,,,,,,,,,,,,Egypt,774,00:33:33.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0cc12a6-34f3-403d-94f6-85f5fb9c5390,2801,,,"[56.8, 33.1]",3920411,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,133,Egypt,774,['e3ce4d45-bfdb-40f1-ab4c-41ac694e430e'],34,,,,,,,,,,,,,,,,,Egypt,774,00:33:34.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462e328-1d54-49bf-afb9-afa8a37681b3,2804,,,"[81.4, 1.1]",3920411,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,133,Egypt,774,['ca3f7eab-9626-41d6-b2ca-4e8b677a13e6'],39,,,,,,,,,,,,,,,,,Egypt,774,00:33:39.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9ffdab0-3098-4528-bee3-d1ed29597b0a,2807,,,"[69.2, 9.7]",3920411,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,133,Egypt,774,['d51256be-8076-4c5a-8fad-d27967987c64'],41,,,,,,,,,,,,,,,,,Egypt,774,00:33:41.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace5b89e-d596-4d3f-873f-392aa22f0029,2810,,,"[62.0, 27.4]",3920411,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,133,Egypt,774,['cf78810e-35ff-4f6c-9977-19d1a3f89413'],44,,,,,,,,,,,,,,,,,Egypt,774,00:33:44.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ce6cceb-672a-46c2-b7c7-949dd10a5e5a,2813,,,"[75.7, 72.5]",3920411,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,133,Egypt,774,['97d60120-c18c-4112-bd2c-d36473580d21'],47,,,,,,,,,,,,,,,,,Egypt,774,00:33:47.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06efd97b-8d50-407f-ba0b-feec5c2c7f72,2817,,,"[105.4, 62.7]",3920411,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar Marmoush,40761.0,Right Midfield,133,Egypt,774,"['e40d3ee5-601c-4e85-b7d7-c254753dbba3', '09beaa4d-6445-4c2f-a09c-f399b952ad95']",50,,,,,,,,,,,,,,,,,Egypt,774,00:33:50.576,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,83cfe953-1804-4062-9d06-c48dcbdcc8e2,2820,,,"[71.7, 33.5]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bryan Alberto Silva Teixeira Jr.,32868.0,Center Forward,134,Cape Verde Islands,4924,['3c061758-25c9-4864-a012-1a9975c79996'],25,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:34:25.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b7de810-5138-4f74-90e5-91225351dc08,2823,,,"[63.1, 61.7]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar Marmoush,40761.0,Right Midfield,135,Egypt,774,['85e4b5d7-5b83-4540-8e88-ca8da8be7dbc'],27,,,,,,,,,,,,,,,,,Egypt,774,00:34:27.144,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1ddbf3f-e835-4330-82f5-cc5a2f9854ce,2827,,,"[41.5, 76.9]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,135,Egypt,774,['d9eb1928-b924-4d6b-8755-3fe5eade8a04'],29,,,,,,,,,,,,,,,,,Egypt,774,00:34:29.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5385bc4f-ab49-47ed-b7a7-21d0c48fcb29,2831,,,"[57.8, 70.3]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,136,Egypt,774,"['1700ac2b-b00c-4b50-bb69-8ab6562bb295', '4b6fa256-b7e5-4ea3-91d5-60666eb5e2d3']",36,,,,,,,,,,,,,,,,,Egypt,774,00:34:36.682,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c141d235-95ef-463a-b9dd-74d90eb64549,2834,,,"[46.7, 76.7]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,136,Egypt,774,['ccae82c3-1ad7-4645-8e07-2e86815c2c1a'],38,,,,,,,,,,,,,,,,,Egypt,774,00:34:38.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a824f849-58c0-4854-b8bf-3b37ecfb64dd,2838,,,"[26.8, 54.1]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,136,Egypt,774,['96e008e4-b7af-4858-b021-f3255cd104fa'],41,,,,,,,,,,,,,,,,,Egypt,774,00:34:41.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adcb82f8-ef46-4875-bfb6-1ee2ce928187,2841,,,"[42.0, 46.6]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,136,Egypt,774,['b8969eeb-3d68-4e2e-8469-549d022be5ec'],44,,,,,,,,,,,,,,,,,Egypt,774,00:34:44.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b549f23-b6e9-4738-892d-6367f6c876a4,2845,,,"[37.6, 28.5]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Abdelmonem,69563.0,Left Center Back,136,Egypt,774,['5fe1e6c8-6173-491f-85f0-3b659f3ad204'],46,,,,,,,,,,,,,,,,,Egypt,774,00:34:46.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e519a086-1a2a-4ffc-a2ba-4602d75c0883,2848,,,"[64.0, 3.9]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,136,Egypt,774,['1cd2d78c-e5b0-4b9f-a251-25ea84a9c01c'],48,,,,,,,,,,,,,,,,,Egypt,774,00:34:48.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e301ad1f-2a00-4aea-8216-e13478d3029e,2851,,,"[76.4, 18.6]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,136,Egypt,774,['633a6de8-35cf-4563-90e7-7bd7d52099ed'],54,,,,,,,,,,,,,,,,,Egypt,774,00:34:54.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdf2d21a-e167-438c-85b2-9459f6525279,2855,,,"[62.9, 25.8]",3920411,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Abdelmonem,69563.0,Left Center Back,136,Egypt,774,['e6ea3008-61a9-4fc2-8c74-56d030694990'],58,,,,,,,,,,,,,,,,,Egypt,774,00:34:58.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17f94aec-a7fa-4c31-a83b-e4a38ed572b3,2858,,,"[70.1, 60.6]",3920411,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,136,Egypt,774,['40a96824-036b-48ee-a567-dcfed02edd2b'],1,,,,,,,,,,,,,,,,,Egypt,774,00:35:01.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff40618d-1bdc-4f5c-9952-2f5863bb5947,2861,,,"[62.0, 51.9]",3920411,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,136,Egypt,774,['602903f2-0956-4d37-931e-7e42b831b032'],4,,,,,,,,,,,,,,,,,Egypt,774,00:35:04.257,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed95bdf-f95f-42a4-9a65-05096260ab05,2865,,,"[99.7, 48.6]",3920411,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,Right Center Forward,136,Egypt,774,['ac64bd80-46d2-4af3-a2ae-4edc45d6bbae'],8,,,,,,,,,,,,,,,,,Egypt,774,00:35:08.435,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,aba106a7-f561-4304-b4e2-e3d3e5fcad20,2870,,,"[108.6, 34.9]",3920411,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mostafa Mohamed Ahmed Abdallah,66886.0,Left Center Forward,136,Egypt,774,['c9883ef4-9376-4461-a7ff-6ea2dc5d2ee4'],13,,,,,,,,,,,,,,,,,Egypt,774,00:35:13.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621d98ae-13c2-4f56-83ae-82806817ceba,2874,,,"[65.0, 77.1]",3920411,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Steven Moreira,7197.0,Right Back,137,Cape Verde Islands,4924,['cb873a09-ba41-44bb-97b1-79a2577c30c9'],35,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:35:35.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238ecd99-c652-4ce2-ad7e-7a036e88b634,2885,,,"[28.9, 53.9]",3920411,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,138,Egypt,774,['384e4d93-4895-4958-b85a-5e9c6e3ebd22'],50,,,,,,,,,,,,,,,,,Egypt,774,00:35:50.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dd6892a-c802-4d8e-b935-a2bba0f15916,2888,,,"[63.7, 56.4]",3920411,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mostafa Mohamed Ahmed Abdallah,66886.0,Left Center Forward,138,Egypt,774,['bb6b15de-7101-4de4-87db-79fdf2189777'],52,,,,,,,,,,,,,,,,,Egypt,774,00:35:52.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0bfab72-0116-463a-9e4f-6bba56f606d0,2896,,,"[66.5, 38.5]",3920411,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamiro Gregory Monteiro Alvarenga,7753.0,Center Attacking Midfield,139,Cape Verde Islands,4924,['79981cbd-fc30-4be1-8b13-2587970bfe4f'],58,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:35:58.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b1d2697-ce2f-4f6a-99ec-9665592c0043,2898,,,"[72.5, 57.0]",3920411,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Moreira,7197.0,Right Back,139,Cape Verde Islands,4924,['27883895-beff-4c84-ae54-e9696774a03f'],1,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:01.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3a70d57-6550-487f-aee1-02a62a627fcf,2900,,,"[93.9, 77.9]",3920411,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willy Afonso Semedo Johnson,28413.0,Right Midfield,139,Cape Verde Islands,4924,['80af1959-0ec5-4101-9db6-d3a896817c81'],4,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:04.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c0b2c5-a8f8-427c-b873-f350114eeaa6,2910,,,"[104.7, 22.3]",3920411,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Willy Afonso Semedo Johnson,28413.0,Right Midfield,140,Cape Verde Islands,4924,['405d4a69-12d2-43b9-88a6-4b2c34b5f6ea'],46,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:46.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49a5ae8d-4bba-48fa-9c80-f3110483bda2,2913,,,"[107.3, 3.4]",3920411,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Logan Costa,45557.0,Right Center Back,140,Cape Verde Islands,4924,['0fa6296c-c45e-4714-9cfe-d61bd9d0f321'],51,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:51.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d3b94a6-6f9b-42e9-831f-5ea08bd8f084,2916,,,"[103.1, 2.4]",3920411,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Willy Afonso Semedo Johnson,28413.0,Right Midfield,140,Cape Verde Islands,4924,['fa2beb35-17b0-44c8-8115-4f6f2f682301'],55,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:55.667,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9cfbc51-2cd4-4be0-af78-ae2383a2139d,2919,,,"[104.4, 8.5]",3920411,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,João Paulo Moreira Fernandes,133038.0,Left Midfield,140,Cape Verde Islands,4924,['84ac34e8-7c8a-4e42-9261-f70576918dbe'],56,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:36:56.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e4fb5a5-18c1-499c-974d-08da0cc7605d,2923,,,"[108.9, 4.6]",3920411,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamiro Gregory Monteiro Alvarenga,7753.0,Center Attacking Midfield,141,Cape Verde Islands,4924,['2d4f6d65-2305-4bea-9838-6d98fe381d2d'],32,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:37:32.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20e2e637-cd16-466f-a32a-bc6397c0a5da,2926,,,"[112.6, 3.2]",3920411,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dylan Tavares dos Santos,48342.0,Left Back,141,Cape Verde Islands,4924,"['640d18d2-3a0c-4684-bba1-a1bc3e14a3df', '2a1caf30-e025-49c9-9842-c4028fd281d5']",33,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:37:33.649,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e006e8c6-0716-44bf-8555-15c146bf4317,2932,,,"[109.4, 7.1]",3920411,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamiro Gregory Monteiro Alvarenga,7753.0,Center Attacking Midfield,141,Cape Verde Islands,4924,['184caebd-3f72-4909-b924-2a873164ba76'],34,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:37:34.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1dabdfa-e3aa-446f-860d-bb5baa512ab2,2935,,,"[113.4, 16.3]",3920411,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Alberto Silva Teixeira Jr.,32868.0,Center Forward,141,Cape Verde Islands,4924,['27e180a9-1c76-4051-9ea6-41d47fdcf39c'],36,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:37:36.284,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d00f9bd5-3bbf-44fb-9685-ade25b34d7c8,2939,,,"[117.8, 14.3]",3920411,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamiro Gregory Monteiro Alvarenga,7753.0,Center Attacking Midfield,141,Cape Verde Islands,4924,['9e05ccdc-cd01-440c-8e11-afcf33b39596'],37,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:37:37.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c6684e8-341c-4aec-86d0-23cdeac7edb7,2941,,,"[15.7, 57.0]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,142,Egypt,774,['7ef8f991-6fdf-4677-9d3b-a5abbdd2bf5e'],0,,,,,,,,,,,,,,,,,Egypt,774,00:38:00.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55a45741-3c0d-4bc7-891b-7a23274d6b36,2943,,,"[28.2, 19.5]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Abdelmonem,69563.0,Left Center Back,142,Egypt,774,['583defd0-d856-4dfb-9f6d-baf1e485e359'],2,,,,,,,,,,,,,,,,,Egypt,774,00:38:02.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10f5cded-5f3b-43aa-be32-b0f42750a7b7,2946,,,"[56.8, 3.0]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hamdy Sharaf,70835.0,Left Back,142,Egypt,774,['4be0eb5c-230a-4932-986b-1209c750be95'],5,,,,,,,,,,,,,,,,,Egypt,774,00:38:05.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c106984-f6c6-46fe-890b-6df7dda93894,2950,,,"[56.5, 18.8]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,142,Egypt,774,"['06ffdd9d-0285-472b-a20c-11c0a8c90b23', 'e5b560e6-6cf4-4824-ad86-64124689318c']",8,,,,,,,,,,,,,,,,,Egypt,774,00:38:08.381,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760306f6-f207-4e1c-a903-0da093c71498,2952,,,"[44.0, 15.3]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Abdelmonem,69563.0,Left Center Back,142,Egypt,774,['7317ddcb-95fa-4188-b7fe-753254dffccd'],10,,,,,,,,,,,,,,,,,Egypt,774,00:38:10.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e4b5e26-6e09-4950-9672-9febcfc8f532,2955,,,"[51.1, 23.9]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marwan Attia Fahim Ghallab,70682.0,Left Defensive Midfield,142,Egypt,774,['9c84de80-5d3d-42a7-81ce-1d4e9435788e'],11,,,,,,,,,,,,,,,,,Egypt,774,00:38:11.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46328540-8483-4cb9-86c4-9f94ee148421,2958,,,"[55.6, 3.1]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,142,Egypt,774,['fd7c7b02-3248-465b-9473-12a56071dd2a'],15,,,,,,,,,,,,,,,,,Egypt,774,00:38:15.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54a7a6f5-2bfa-42a5-8cff-57dd7c99f697,2961,,,"[71.5, 2.2]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hamdy Sharaf,70835.0,Left Back,142,Egypt,774,['f5d71da4-16fb-4bfb-8eef-0a2e04b7ddd3'],16,,,,,,,,,,,,,,,,,Egypt,774,00:38:16.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f599e570-4633-416f-85f8-c47b383ff624,2964,,,"[50.9, 13.8]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Abdelmonem,69563.0,Left Center Back,142,Egypt,774,['e0a5f111-2ad2-4e86-b70a-8161758d0000'],19,,,,,,,,,,,,,,,,,Egypt,774,00:38:19.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccdd9378-80dd-4289-b7db-c65d9f5054c3,2967,,,"[48.4, 49.9]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,142,Egypt,774,['a22aa023-270b-460a-af55-175628872943'],22,,,,,,,,,,,,,,,,,Egypt,774,00:38:22.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb060c49-0798-4a81-871c-7858c0725a9c,2970,,,"[70.1, 75.8]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mostafa Fathi,68755.0,Right Midfield,142,Egypt,774,['f9eadbff-2541-4656-bc26-af3636cb96e8'],26,,,,,,,,,,,,,,,,,Egypt,774,00:38:26.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582b0a45-9aec-4266-bc4e-e0c778d3e420,2973,,,"[84.2, 49.5]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,142,Egypt,774,['2d49255a-3676-4ea9-8c85-709cf117f130'],32,,,,,,,,,,,,,,,,,Egypt,774,00:38:32.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfd3bc6c-3eea-4822-bae6-c205ed5cdb1d,2978,,,"[77.3, 22.2]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Abdelmonem,69563.0,Left Center Back,142,Egypt,774,['9cdb8ff0-309b-4cdc-9427-fb8411d21388'],37,,,,,,,,,,,,,,,,,Egypt,774,00:38:37.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d38b2af-876a-4046-bfa4-e5c584813e50,2980,,,"[92.2, 2.2]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Hamdy Sharaf,70835.0,Left Back,142,Egypt,774,['113d27da-3062-4183-8b0d-2bb49ec7943b'],39,,,,,,,,,,,,,,,,,Egypt,774,00:38:39.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11daaa6f-becc-4bfb-9667-5df3deae08fa,2984,,,"[72.2, 8.3]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Abdelmonem,69563.0,Left Center Back,142,Egypt,774,['a1a50927-13e0-44a3-bf6b-d5e3df3cc08a'],42,,,,,,,,,,,,,,,,,Egypt,774,00:38:42.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9515063-67c7-43aa-97f8-3cde8cdc6953,2988,,,"[82.6, 18.1]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emam Ashour Metwally Abdelghany,67742.0,Right Defensive Midfield,142,Egypt,774,['ac4172df-5fc8-44d8-a8d8-27e34545d385'],44,,,,,,,,,,,,,,,,,Egypt,774,00:38:44.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48f94583-cc83-4c1e-97c2-aa669c87b129,2990,,,"[107.3, 18.6]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,142,Egypt,774,['f1084dfc-feed-4a3e-921d-73bc8174244e'],46,,,,,,,,,,,,,,,,,Egypt,774,00:38:46.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd5ab3fc-7ab8-4b56-88e8-cf2fdb84f0ef,2993,,,"[111.1, 35.0]",3920411,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mostafa Mohamed Ahmed Abdallah,66886.0,Left Center Forward,142,Egypt,774,"['9257b7ba-4b71-4a6f-9771-d8c6cd668d49', '54df5019-8373-4bf8-b1bd-3e9a2231a896']",47,,,,,,,,,,,,,,,,,Egypt,774,00:38:47.726,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565ec54e-21be-4bc9-848c-fd0cf4e54155,2997,,,"[43.1, 77.3]",3920411,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Moreira,7197.0,Right Back,143,Cape Verde Islands,4924,['2f02e17e-2358-46fb-b0fe-8e2e702bd14d'],23,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:23.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e954cb17-3dd0-4462-9a44-5cd127de2fc8,3000,,,"[56.1, 78.4]",3920411,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Willy Afonso Semedo Johnson,28413.0,Right Midfield,143,Cape Verde Islands,4924,['ed7a7766-d020-4769-9ef5-8100eeb0e14a'],25,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:25.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58d1eff4-65f1-4921-8895-de40a0913021,3004,,,"[53.4, 73.8]",3920411,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Moreira,7197.0,Right Back,143,Cape Verde Islands,4924,"['c9718561-d321-48cf-9044-b91a63d88da7', '31999aac-b9e0-4d85-a3a6-68833e67f659']",26,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:26.811,Ball Receipt*,True
