50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.247936,,,,,,,,,,,,,3b807866-b5fa-4731-b93d-4a0c573664ca,2332,,,"[109.4, 66.2]",3923881,80,,,,,-1.5707964,,Right Foot,True,,"[109.4, 33.8]",,High Pass,,32.4,Incomplete,,Sébastien Haller,8673.0,,,,,2,Regular Play,Franck Yannick Kessié,7023.0,Right Center Midfield,140,Côte d'Ivoire,3374,"['8982fdc3-f50f-4c9b-a288-01cdd7011f4e', 'be576e4f-8dff-4289-9f97-ac36a0e48ea1']",4,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:35:04.342,Pass,
,,,,,,,,,,,,,,,,,,1.296334,,,,,,,,,,,,,220164ab-ec4d-4e0d-b220-2c3946bd08d2,2336,,,"[84.2, 22.7]",3923881,80,,True,,,-0.5671723,,Left Foot,,,"[98.8, 13.4]",,Ground Pass,,17.310402,,,Simon Adingra,105392.0,,,,,2,Regular Play,Ghislain Konan,10039.0,Left Back,140,Côte d'Ivoire,3374,['e531e879-2ca9-4809-8fc7-ae2f7efa1728'],9,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:35:09.925,Pass,
,,,,,,,,,,,,,,,,,,0.578765,,,,,,,,,,,,,1c25ccd1-b0ee-443d-9b05-5acda8f4bda4,2342,,,"[111.5, 22.9]",3923881,80,,,,,1.2915258,c406e643-a3b3-4831-87a5-acdabcc0da10,Left Foot,True,,"[115.4, 36.5]",True,Low Pass,,14.148145,,,Sébastien Haller,8673.0,,,,,2,Regular Play,Simon Adingra,105392.0,Left Wing,140,Côte d'Ivoire,3374,"['dd74e6de-334f-43cf-9c71-5e07ae3f4086', '26ef2061-786d-48a5-b18c-fbafe4165202']",13,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:35:13.690,Pass,True
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,a01b5fb4-0bdd-4c67-b68f-b45935137dd4,2346,,,"[60.0, 40.0]",3923881,81,,True,,,2.7988663,,Right Foot,,,"[38.7, 47.6]",,Ground Pass,,22.615261,,,William Troost-Ekong,5455.0,,,,Kick Off,2,From Kick Off,Moses Daddy-Ajala Simon,18163.0,Left Wing,141,Nigeria,775,['008b5640-48fa-4375-85d4-fbd7dbe92277'],50,,,,,,,,,,,,,,,,,Nigeria,775,00:36:50.858,Pass,
,,,,,,,,,,,,,,,,,,2.873623,,,,,,,,,,,,,c83f1e99-1db1-47f0-8427-b718fb021dff,2348,,,"[50.5, 58.6]",3923881,81,,True,,,-0.37464234,,Right Foot,,,"[100.6, 38.9]",,High Pass,,53.834003,,,Victor James Osimhen,11277.0,,,,,2,From Kick Off,William Troost-Ekong,5455.0,Center Back,141,Nigeria,775,['73187d23-6660-41e5-889e-5c6aefdc5247'],57,,,,,,,,,,,,,,,,,Nigeria,775,00:36:57.133,Pass,
,,,,,,,,,,,,,,,,,,0.754441,,,,,,,,,,,,,bba035cd-5607-44ae-8b91-af13195a13be,2350,,,"[101.1, 38.2]",3923881,82,,,,,-0.8534746,,Right Foot,,,"[105.2, 33.5]",,High Pass,,6.2369866,Incomplete,,Moses Daddy-Ajala Simon,18163.0,,,,,2,From Kick Off,Victor James Osimhen,11277.0,Center Forward,141,Nigeria,775,"['a3517fba-5552-4057-b32c-25c1dbcda977', 'df4b5109-ef4d-4ee8-b4c6-f24ddd268019']",0,,,,,,,,,,,,,,,,,Nigeria,775,00:37:00.960,Pass,
,,,,,,,,,,,,,,,,,,2.273967,,,,,,,,,,,,,f0eee713-ed02-48ea-a655-34af2782b179,2356,,,"[117.0, 67.5]",3923881,82,,,,,-1.7164247,,Right Foot,True,,"[111.5, 30.0]",,High Pass,,37.901188,Incomplete,,Victor James Osimhen,11277.0,,,,,2,From Kick Off,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,141,Nigeria,775,"['bc45bb99-168c-4748-a3bb-2efa561916c3', '9969b886-eae3-49a1-be43-8343d9dd39ac']",12,,,,,,,,,,,,,,,,,Nigeria,775,00:37:12.842,Pass,
,,,,,,,,,,,,,,,,,,1.342783,,,,,,,,,,,,,77bc407c-4ec3-40f9-a1e4-c26150032916,2361,,,"[112.2, 0.1]",3923881,82,,,,,1.5448282,,,,,"[112.8, 23.2]",,High Pass,,23.10779,Incomplete,,,,,,,Throw-in,2,From Throw In,Zaidu Sanusi,31949.0,Left Wing Back,142,Nigeria,775,['7bcb159b-8319-439a-9ae8-e97542863dcd'],44,,,,,,,,,,,,,,,,,Nigeria,775,00:37:44.834,Pass,
,,,,,,,,,,,,,,,,,,1.215171,,,,,,,,,,,,,5be88402-b2b6-4da6-9357-03a0a1f6ffd9,2363,,,"[95.1, 29.2]",3923881,82,,,,,-0.2700256,,Head,,,"[106.3, 26.1]",,High Pass,,11.621101,Incomplete,,Moses Daddy-Ajala Simon,18163.0,,,,Recovery,2,From Throw In,Frank Onyeka,24467.0,Right Defensive Midfield,142,Nigeria,775,"['47190a24-c0b5-4d16-bd9e-9853be8d8f8a', 'e41aeccc-6a82-4572-9cd3-5c43188bcdf1']",48,,,,,,,,,,,,,,,,,Nigeria,775,00:37:48.676,Pass,
,,,,,,,,,,,,,,,,,,1.703315,,,,,,,,,,,,,96689467-6c78-4342-918c-0650adda7d42,2366,,,"[91.1, 21.5]",3923881,82,,,,,1.3834181,,Right Foot,,,"[97.3, 54.2]",,High Pass,,33.282578,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,Recovery,2,From Throw In,Alhassan Yusuf,27434.0,Left Defensive Midfield,142,Nigeria,775,['edfc7c35-8276-4a13-907f-2f0248aa5153'],50,,,,,,,,,,,,,,,,,Nigeria,775,00:37:50.684,Pass,
,,,,,,,,,,,,,,,,,,1.968227,,,,,,,,,,,,,fb7473b1-6a33-491f-9e60-948373fcdc15,2368,,,"[97.3, 54.2]",3923881,82,,,,,-0.5821376,,Head,,,"[105.2, 49.0]",,High Pass,,9.457801,,,Victor James Osimhen,11277.0,,,,,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,142,Nigeria,775,['bf496d9e-9c09-4c3f-b55b-c06e66f623fa'],52,,,,,,,,,,,,,,,,,Nigeria,775,00:37:52.426,Pass,
,,,,,,,,,,,,,,,,,,2.253076,,,,,,,,,,,,,3d2355e0-9262-4586-a015-4bf84a8df2cc,2370,,,"[105.2, 49.0]",3923881,82,,,,,0.72165483,,Head,,,"[115.2, 57.8]",,High Pass,,13.320661,,,Kelechi Promise Iheanacho,3708.0,,,,,2,From Throw In,Victor James Osimhen,11277.0,Center Forward,142,Nigeria,775,['f264c9ac-e93b-4540-9372-b2f51058accd'],54,,,,,,,,,,,,,,,,,Nigeria,775,00:37:54.435,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,f6db0152-e766-40fa-8add-9633b1d67263,2373,,,"[112.9, 58.1]",3923881,82,,,,,3.1058936,,Left Foot,,,"[98.9, 58.6]",,Ground Pass,,14.008925,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,2,From Throw In,Kelechi Promise Iheanacho,3708.0,Right Wing,142,Nigeria,775,['7c4ab3a8-3991-4caf-be5a-deccfdd80be6'],57,,,,,,,,,,,,,,,,,Nigeria,775,00:37:57.368,Pass,
,,,,,,,,,,,,,,,,,,0.189361,,,,,,,,,,,,,c8e352c9-c6a5-47b0-a273-e35c39fce5f2,2376,,,"[101.1, 60.0]",3923881,83,,,,,-0.6998929,,Right Foot,,,"[103.0, 58.4]",,Low Pass,,2.4839485,Incomplete,,,,,,,,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,142,Nigeria,775,['85502aca-2761-4824-bfd6-e93852acc194'],1,,,,,,,,,,,,,,,,,Nigeria,775,00:38:01.059,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,ad071a5a-3ed1-4a17-8c81-c6e580c38b3f,2380,,,"[98.1, 61.0]",3923881,83,,,,,1.3234423,,Right Foot,,,"[100.6, 70.9]",,Ground Pass,,10.210778,,,Kelechi Promise Iheanacho,3708.0,,,,,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,142,Nigeria,775,['1908a193-f2b8-4c73-ad03-75750c46af7c'],2,,,,,,,,,,,,,,,,,Nigeria,775,00:38:02.934,Pass,
,,,,,,,,,,,,,,,,,,1.441321,,,,,,,,,,,,,29eeb0cf-37f0-43ee-9e0c-69f2b48c1aa5,2383,,,"[99.2, 69.5]",3923881,83,,,,,-1.2100585,,Left Foot,True,,"[111.8, 36.1]",,High Pass,,35.69762,Incomplete,,,,,,,,2,From Throw In,Kelechi Promise Iheanacho,3708.0,Right Wing,142,Nigeria,775,['13e09c3b-d9e1-4ea7-8666-4864f8ab2755'],5,,,,,,,,,,,,,,,,,Nigeria,775,00:38:05.135,Pass,
,,,,,,,,,,,,,,,,,,4.691718,,,,,,,,,,,,,ad9b55c7-bf75-4b0f-8657-0404c017b0d5,2388,,,"[10.0, 21.7]",3923881,83,,,,,-0.26836622,,Right Foot,,,"[62.0, 7.4]",,High Pass,,53.93042,,,Sébastien Haller,8673.0,,,,,2,From Throw In,Simon Adingra,105392.0,Left Wing,142,Nigeria,775,['f422e22b-31f9-43a0-983a-b23a516c135d'],10,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:38:10.330,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,2296ce00-e1df-41fa-8c97-331b1644ce32,2395,,,"[71.4, 63.7]",3923881,83,,,,,1.5422326,,Left Foot,,,"[71.6, 70.7]",,Ground Pass,,7.0028567,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,2,From Throw In,Calvin Bassey Ughelumba,43779.0,Left Center Back,142,Nigeria,775,['a708a4f9-563a-4cc4-91ef-e647d33873e6'],19,,,,,,,,,,,,,,,,,Nigeria,775,00:38:19.971,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,6393ef63-5aec-4d72-a3d0-84fcf9b1f4c5,2398,,,"[77.2, 69.5]",3923881,83,,,,,-1.9828181,,Right Foot,,,"[65.4, 42.5]",,Ground Pass,,29.465912,,,Alhassan Yusuf,27434.0,,,,,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,142,Nigeria,775,['f7e4cb54-0d4a-4e53-8ccc-be0abf4b3d4a'],24,,,,,,,,,,,,,,,,,Nigeria,775,00:38:24.851,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,ef42ec72-573d-4981-8c4a-c3fac9e98a96,2401,,,"[67.8, 40.1]",3923881,83,,,,,-1.4013833,,Right Foot,,,"[73.0, 9.7]",,Ground Pass,,30.84153,,,Zaidu Sanusi,31949.0,,,,,2,From Throw In,Alhassan Yusuf,27434.0,Left Defensive Midfield,142,Nigeria,775,['3c2651e9-4a05-4ab5-b7e5-41cbbd66cd8f'],27,,,,,,,,,,,,,,,,,Nigeria,775,00:38:27.731,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,cfdfb411-43e0-4bb7-8d66-d92aed876c1f,2404,,,"[73.0, 9.6]",3923881,83,,,,,-0.4040975,,Left Foot,,,"[88.2, 3.1]",,Ground Pass,,16.531485,,,Moses Daddy-Ajala Simon,18163.0,,,,,2,From Throw In,Zaidu Sanusi,31949.0,Left Wing Back,142,Nigeria,775,['d799c2e4-4df1-4789-9d41-6fcbc61d12bd'],30,,,,,,,,,,,,,,,,,Nigeria,775,00:38:30.531,Pass,
,,,,,,,,,,,,,,,,,,0.101665,,,,,,,,,,,,,0337b15d-88ad-451f-b884-aab571d44ec9,2412,,,"[117.0, 26.8]",3923881,83,,,,,1.4898922,,Left Foot,True,,"[117.3, 30.5]",,Ground Pass,,3.7121422,Incomplete,,Victor James Osimhen,11277.0,,,,,2,From Throw In,Moses Daddy-Ajala Simon,18163.0,Left Wing,142,Nigeria,775,"['431ccd2d-e2d7-4eb9-a1b7-76db863fcff9', '65c9c7f1-1b32-488a-ba88-660ac84c45a3']",38,,,,,,,,,,,,,,,,,Nigeria,775,00:38:38.484,Pass,
,,,,,,,,,,,,,,,,,,0.982012,,,,,,,,,,,,,b5a63ff6-b0a3-4848-b509-15ee26e4ebe4,2415,,,"[120.0, 0.1]",3923881,84,,,,,1.6730031,,Right Foot,,,"[116.8, 31.3]",,Low Pass,True,31.363674,Incomplete,,,,,,Inswinging,Corner,2,From Corner,Moses Daddy-Ajala Simon,18163.0,Left Wing,143,Nigeria,775,['7b6bb1dd-bfdf-4144-9b06-b17943e0a151'],12,,,,,,,,,,,,,,,,,Nigeria,775,00:39:12.531,Pass,
,,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,47b6631b-ac67-4688-a523-b812dc6524ad,2417,,,"[120.0, 0.1]",3923881,84,,True,,,2.711982,,Right Foot,,,"[97.3, 10.5]",,Ground Pass,,24.96898,,,Alhassan Yusuf,27434.0,,,,Corner,2,From Corner,Moses Daddy-Ajala Simon,18163.0,Left Wing,144,Nigeria,775,['871f4d8e-7105-4e85-aff3-b9f106097718'],21,,,,,,,,,,,,,,,,,Nigeria,775,00:39:21.218,Pass,
,,,,,,,,,,,,,,,,,,1.772796,,,,,,,,,,,,,bfa8393b-3689-49cb-8212-30136dd431e1,2419,,,"[96.7, 12.2]",3923881,84,,,,,1.2114067,,Right Foot,True,,"[110.0, 47.6]",,High Pass,,37.816,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,2,From Corner,Alhassan Yusuf,27434.0,Left Defensive Midfield,144,Nigeria,775,"['0bd3e3e4-6767-4e22-8806-22dd2252ac78', '779cc570-e9ce-4852-8dfa-33c813e1cb22']",23,,,,,,,,,,,,,,,,,Nigeria,775,00:39:23.738,Pass,
,,,,,,,,,,,,,,,,,,2.097736,,,,,,,,,,,,,5afde1d5-957d-4470-b7b8-b93f05210ebb,2423,,,"[120.0, 80.0]",3923881,84,,,,,-1.5707964,,Left Foot,,,"[120.0, 24.7]",,High Pass,True,55.3,Out,,,,,True,Inswinging,Corner,2,From Corner,Kelechi Promise Iheanacho,3708.0,Right Wing,145,Nigeria,775,,45,,,,,,,,,,,,,,,,,Nigeria,775,00:39:45.581,Pass,
,,,,,,,,,,,,,,,,,,1.670353,,,,,,,,,,,,,2bc89a4f-efee-40d9-b347-5f998c917f42,2426,,,"[4.6, 42.4]",3923881,87,,True,,,0.2757803,,Right Foot,,,"[72.8, 61.7]",,High Pass,,70.87827,Incomplete,,,,,,,Goal Kick,2,From Goal Kick,Yahia Fofana,36629.0,Goalkeeper,146,Côte d'Ivoire,3374,['d568ad3c-a9ad-450a-a93a-fb121069ec32'],35,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:42:35.299,Pass,
,,,,,,,,,,,,,,,,,,1.81495,,,,,,,,,,,,,d568ad3c-a9ad-450a-a93a-fb121069ec32,2431,,,"[47.3, 18.4]",3923881,87,,,,,-0.8406184,,Head,,,"[56.7, 7.9]",,High Pass,,14.092906,,,Moses Daddy-Ajala Simon,18163.0,,,,Recovery,2,Regular Play,Joe Aribo,3856.0,Left Defensive Midfield,147,Nigeria,775,"['4d1a5bc9-828a-4a1a-90e7-5933db74b2fd', '2bc89a4f-efee-40d9-b347-5f998c917f42']",36,,,,,,,,,,,,,,,,,Nigeria,775,00:42:36.970,Pass,
,,,,,,,,,,,,,,,,,,0.465854,,,,,,,,,,,,,00c467de-219c-430a-bded-1068cf24712c,2434,,,"[56.7, 7.2]",3923881,87,,,,,-0.6127167,,Left Foot,,,"[66.8, 0.1]",,High Pass,,12.345849,Out,,Terem Igobor Moffi,34335.0,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Wing,147,Nigeria,775,['ad7e76fa-14b9-4446-8813-6c9612c4b175'],39,,,,,,,,,,,,,,,,,Nigeria,775,00:42:39.454,Pass,
,,,,,,,,,,,,,,,,,,0.924939,,,,,,,,,,,,,8fdcd15b-bea5-46b7-a671-46e5c03dc5a0,2437,,,"[63.3, 80.0]",3923881,88,,,,,-0.3659207,,,,,"[84.7, 71.8]",,High Pass,,22.917242,Unknown,,Jean-Philippe Krasso,43072.0,,,,Throw-in,2,From Throw In,Wilfried Stephane Singo,36539.0,Right Back,148,Côte d'Ivoire,3374,['145e6f79-0c19-4004-b83c-80645df04774'],9,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:43:09.308,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,bc98a53f-7b6f-400c-87fd-9115950380b5,2441,,,"[36.2, 7.7]",3923881,88,,,,,1.9368528,,Right Foot,,,"[29.3, 25.7]",,Ground Pass,,19.27719,,,Stanley Bobo Nwabali,358410.0,,,,Free Kick,2,From Free Kick,William Troost-Ekong,5455.0,Left Center Back,149,Nigeria,775,['cb17ab25-57d0-43f5-ac13-93b33cfb7089'],25,,,,,,,,,,,,,,,,,Nigeria,775,00:43:25.509,Pass,
,,,,,,,,,,,,,,,,,,3.00066,,,,,,,,,,,,,c9c2e840-26c6-4ac0-a972-ede86a147128,2444,,,"[40.8, 22.6]",3923881,88,,,,,0.13973255,,Right Foot,,,"[105.5, 31.7]",,High Pass,,65.33682,Incomplete,,,,,,,,2,From Free Kick,Stanley Bobo Nwabali,358410.0,Goalkeeper,149,Nigeria,775,['6d8f1ab9-93c2-4164-b0dc-b697c7803380'],32,,,,,,,,,,,,,,,,,Nigeria,775,00:43:32.309,Pass,
,,,,,,,,,,,,,,,,,,1.082411,,,,,,,,,,,,,be9c5688-75e4-48c2-b598-bee1b9f1589f,2447,,,"[91.6, 27.6]",3923881,88,,,,,-0.17257796,,Head,,,"[102.5, 25.7]",,High Pass,,11.064357,Incomplete,,Moses Daddy-Ajala Simon,18163.0,,,,Recovery,2,From Free Kick,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,149,Nigeria,775,"['accfe509-829e-42a7-8137-a86afec29ed7', '6d09a054-16a5-48fd-ad4b-483c7134bf94']",38,,,,,,,,,,,,,,,,,Nigeria,775,00:43:38.632,Pass,
,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,502fc883-362b-4448-8021-abb8d9df30a8,2451,,,"[48.3, 55.6]",3923881,88,,,,,-2.561322,,Left Foot,,,"[21.3, 37.9]",,Low Pass,,32.284515,,,Stanley Bobo Nwabali,358410.0,,,,Recovery,2,From Free Kick,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,149,Nigeria,775,['663ad5dc-6ef5-4014-a633-0fafba8e5bad'],46,,,,,,,,,,,,,,,,,Nigeria,775,00:43:46.834,Pass,
,,,,,,,,,,,,,,,,,,3.652971,,,,,,,,,,,,,036f99eb-3fe2-4484-bde2-12c47e7eccfb,2454,,,"[36.6, 50.0]",3923881,88,,,,,0.076215714,,Right Foot,,,"[91.6, 54.2]",,High Pass,,55.16013,Incomplete,,Victor James Osimhen,11277.0,,,,,2,From Free Kick,Stanley Bobo Nwabali,358410.0,Goalkeeper,149,Nigeria,775,"['40d1c0d0-5adf-4c9e-b090-c687bffa6c6e', '7fee7668-8d54-4ba9-b126-37159246fdcf']",56,,,,,,,,,,,,,,,,,Nigeria,775,00:43:56.923,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,5a22b565-e4b5-49fb-ba1d-4a411f5537a0,2458,,,"[86.4, 48.4]",3923881,89,,,,,2.6066375,,Other,,,"[78.3, 53.2]",,Low Pass,,9.415413,,,Alhassan Yusuf,27434.0,,,,Recovery,2,From Free Kick,Joe Aribo,3856.0,Left Defensive Midfield,149,Nigeria,775,['73c98509-4546-437d-a80d-9cf9ea28862e'],2,,,,,,,,,,,,,,,,,Nigeria,775,00:44:02.611,Pass,
,,,,,,,,,,,,,,,,,,0.688775,,,,,,,,,,,,,c389a95c-f045-4de8-80af-20a762d193d7,2462,,,"[77.6, 57.2]",3923881,89,,,,,0.41348052,,Right Foot,,,"[87.4, 61.5]",,Ground Pass,,10.701869,,,Kelechi Promise Iheanacho,3708.0,,,,,2,From Free Kick,Alhassan Yusuf,27434.0,Right Defensive Midfield,149,Nigeria,775,['d00dde2e-cfa5-4eac-8d84-10372e347073'],6,,,,,,,,,,,,,,,,,Nigeria,775,00:44:06.045,Pass,
,,,,,,,,,,,,,,,,,,0.552876,,,,,,,,,,,,,ec529dc6-7701-4cf2-93a5-647a9d149b90,2465,,,"[87.4, 61.5]",3923881,89,,,,,-1.3586526,,Left Foot,,,"[88.8, 55.0]",,Ground Pass,,6.6490602,,,Joe Aribo,3856.0,,,,,2,From Free Kick,Kelechi Promise Iheanacho,3708.0,Right Wing,149,Nigeria,775,['aeb6b087-a095-466a-bae9-2fd98dca0479'],6,,,,,,,,,,,,,,,,,Nigeria,775,00:44:06.831,Pass,
,,,,,,,,,,,,,,,,,,0.676575,,,,,,,,,,,,,09247d64-49e5-4234-a819-211b33046fe8,2469,,,"[89.5, 54.7]",3923881,89,,,,,1.9480454,,Left Foot,,,"[87.4, 60.0]",,Ground Pass,,5.700877,,,Kelechi Promise Iheanacho,3708.0,,,,,2,From Free Kick,Joe Aribo,3856.0,Left Defensive Midfield,149,Nigeria,775,"['698dadd9-f62f-4e65-98a5-f5ba2afba75d', '3411133b-f97f-4903-a9a2-7716f65fb338']",7,,,,,,,,,,,,,,,,,Nigeria,775,00:44:07.453,Pass,True
,,,,,,,,,,,,,,,,,,0.296452,,,,,,,,,,,,,89a21f60-d15f-4b1f-b5a4-7480f2750d29,2477,,,"[105.8, 55.4]",3923881,89,,,,,-1.1441689,,Left Foot,,,"[106.8, 53.2]",,Ground Pass,,2.4166093,,,Joe Aribo,3856.0,,,,,2,From Free Kick,Kelechi Promise Iheanacho,3708.0,Right Wing,149,Nigeria,775,"['fadd1ca2-3161-4bd6-bade-0042e6568f77', '3708b4a9-e2e9-41d6-8023-e6212b1b5231']",10,,,,,,,,,,,,,,,,,Nigeria,775,00:44:10.931,Pass,True
,,,,,,,,,,,,,,,,,,0.661189,,,,,,,,,,,,,7ab06c5a-8312-4bee-bca0-32f984682472,2480,,,"[106.8, 53.2]",3923881,89,,,,,-2.4468544,b5302cc3-5f2f-44a7-8dd1-9adf0606ad0b,Left Foot,,,"[104.4, 51.2]",,Ground Pass,,3.1241,,,Kelechi Promise Iheanacho,3708.0,True,,,,2,From Free Kick,Joe Aribo,3856.0,Left Defensive Midfield,149,Nigeria,775,['4bc1fd56-1d0d-4f03-a297-abf22fab3d18'],11,,,,,,,,,,,,,,,,,Nigeria,775,00:44:11.267,Pass,
,,,,,,,,,,,,,,,,,,0.69494,,,,,,,,,,,,,14719c98-32a6-43fd-be28-f5e0728f45f3,2486,,,"[15.3, 35.3]",3923881,89,,,,,2.7886024,,Right Foot,,,"[11.5, 36.7]",,Ground Pass,,4.049691,,,Odilon Kossonou,27133.0,,,,Recovery,2,From Free Kick,Obite Evan Ndicka,7713.0,Left Center Back,149,Nigeria,775,['5ed6a217-b894-432f-a9d5-928fd6a7c7cf'],13,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:44:13.708,Pass,
,,,,,,,,,,,,,,,,,,5.047341,,,,,,,,,,,,,d52fd1fe-8cac-4b7e-afa1-b7efc24246db,2488,,,"[11.5, 36.7]",3923881,89,,,,,0.909248,,Right Foot,,,"[43.5, 77.8]",,High Pass,,52.08848,Incomplete,,Oumar Diakité,212489.0,,True,,,2,From Free Kick,Odilon Kossonou,27133.0,Right Center Back,149,Nigeria,775,"['09ec628b-5a1b-4b87-bd58-9f419dad36d8', '3428e2a6-6dd3-4df2-95c0-4e97e2f4c3b9']",14,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:44:14.403,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,12d99db0-7166-4d71-8c27-c8227bcf0772,2493,,,"[78.8, 3.7]",3923881,89,,,,,-0.04542328,,Left Foot,,,"[92.0, 3.1]",,Ground Pass,,13.21363,,,Moses Daddy-Ajala Simon,18163.0,,,,,2,From Free Kick,Calvin Bassey Ughelumba,43779.0,Left Back,149,Nigeria,775,['5a8da18b-7b49-4b63-98f6-324da081e090'],21,,,,,,,,,,,,,,,,,Nigeria,775,00:44:21.171,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,93496920-10e9-4ff8-806f-4f770176c340,2497,,,"[93.7, 20.4]",3923881,89,,,,,1.6168164,,Right Foot,,,"[92.3, 50.8]",,Ground Pass,,30.43222,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,2,From Free Kick,Moses Daddy-Ajala Simon,18163.0,Left Wing,149,Nigeria,775,['4a29aa57-1f18-49b2-bd31-14adcb2d6d40'],26,,,,,,,,,,,,,,,,,Nigeria,775,00:44:26.731,Pass,
,,,,,,,,,,,,,,,,,,2.512818,,,,,,,,,,,,,c8e4e5f6-814e-4145-98b0-50e6df6e28b0,2507,,,"[30.0, 24.8]",3923881,90,,,,,0.096025996,,Right Foot,,,"[87.1, 30.3]",,High Pass,,57.364273,Incomplete,,,,,,,Free Kick,2,From Free Kick,Yahia Fofana,36629.0,Goalkeeper,151,Côte d'Ivoire,3374,['0d4c8935-f4ed-44b4-a078-a4e94890fd20'],9,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:45:09.786,Pass,
,,,,,,,,,,,,,,,,,,2.521546,,,,,,,,,,,,,f81cb80b-1848-4257-b748-4b355e9d690e,2512,,,"[74.5, 72.2]",3923881,90,,,,,0.13125424,,Right Foot,,,"[104.8, 76.2]",,Ground Pass,,30.562885,,,Oumar Diakité,212489.0,,,,,2,From Free Kick,Wilfried Stephane Singo,36539.0,Right Back,151,Côte d'Ivoire,3374,['ef4ca829-8c95-48a9-a6a6-bce53ece702b'],18,,,,,,,,,,,,,,,,,Côte d'Ivoire,3374,00:45:18.337,Pass,
,,,,,,,,,,,,,,,,,,0.270991,,,,,,,,,,,,,d33db72e-87b7-4878-bcc3-4c36a1a70132,2520,,,"[37.3, 9.1]",3923881,90,,,,,1.6490675,,Left Foot,,,"[36.9, 14.2]",,Ground Pass,,5.115662,Incomplete,,Alhassan Yusuf,27434.0,,,,,2,From Counter,Joe Aribo,3856.0,Left Defensive Midfield,152,Nigeria,775,"['1a6a19fd-99ee-44c6-ad81-33a1fd498d74', '97a0a84a-783e-405b-8e43-26991f8b45ae']",30,,,,,,,,,,,,,,,,,Nigeria,775,00:45:30.573,Pass,
