50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.452927,,,,,,,,,,b95fb356-ce9b-46b1-b9ea-57d4e6cae213,2028,,,"[8.8, 33.8]",3920396,60,,,,-1.3366398,,Left Foot,,,,"[11.4, 22.9]",,High Pass,,11.205802,,,,Gideon Mensah,23615.0,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,92,Ghana,4885,['df19df17-4c13-4c59-9ad5-be034e850446'],4,,,,,,,,,,,,,,,,,,,Ghana,4885,00:15:04.600,Pass,
,,,,,,,,,,,,,,,,1.238137,,,,,,,,,,972f43c8-7237-4a34-9c71-4f1f63e95cea,2031,,,"[11.4, 22.6]",3920396,60,,,,-1.2174262,,Head,,,,"[15.9, 10.4]",,High Pass,,13.003461,,,,Jordan Ayew,3450.0,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,92,Ghana,4885,['f19e5644-43b6-4966-bfdc-51df67196f62'],7,,,,,,,,,,,,,,,,,,,Ghana,4885,00:15:07.074,Pass,
,,,,,,,,,,,,,,,,2.596196,,,,,,,,,,8967ed89-6f6e-4891-943f-d016566b28db,2036,,,"[15.7, 8.1]",3920396,60,,,,2.9530203,,Right Foot,,,,"[2.6, 10.6]",,Ground Pass,,13.336416,,,,Gideon Mensah,23615.0,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,92,Ghana,4885,"['4626eafa-e7bc-415c-906f-dd57cb29554d', 'efba5b82-4571-486c-bf10-feb04f998d15']",8,,,,,,,,,,,,,,,,,,,Ghana,4885,00:15:08.734,Pass,True
,,,,,,,,,,,,,,,,1.743794,,,,,,,,,,9fc89f97-e70a-4b50-8d5e-deaa3b331b26,2040,,,"[1.6, 8.6]",3920396,60,,,,-0.16514868,,Left Foot,,,,"[36.4, 2.8]",,High Pass,,35.28002,,,,Antoine Semenyo,9286.0,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,92,Ghana,4885,['46213d82-a91c-4918-97d3-12a055d0dd54'],12,,,,,,,,,,,,,,,,,,,Ghana,4885,00:15:12.321,Pass,
,,,,,,,,,,,,,,,,2.063294,,,,,,,,,,bdefcf14-6030-4177-86ae-7da3a5442866,2042,,,"[36.4, 2.8]",3920396,60,,,,0.83266026,,Head,,,,"[50.5, 18.3]",,High Pass,,20.953758,,Incomplete,,,,,,,,,2,Regular Play,Antoine Semenyo,9286.0,Center Forward,92,Ghana,4885,['dd8bd7ae-0276-41c9-b1fb-42f56d3990cc'],14,,,,,,,,,,,,,,,,,,,Ghana,4885,00:15:14.080,Pass,
,,,,,,,,,,,,,,,,2.057534,,,,,,,,,,6a368e48-d087-4cd5-91e2-d2af783070cb,2045,,,"[67.8, 62.5]",3920396,60,,,,-1.7454685,,Right Foot,,,,"[63.9, 40.4]",,Ground Pass,,22.441479,,,,Mohamed Hamdy Sharaf,70835.0,,,,,,2,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,93,Egypt,774,['31285d92-132e-4b95-9d37-0e6872cc757c'],17,,,,,,,,,,,,,,,,,,,Egypt,774,00:15:17.081,Pass,
,,,,,,,,,,,,,,,,0.992182,,,,,,,,,,89ab865a-0714-45c9-ab33-77263f2c1fd1,2048,,,"[70.2, 26.1]",3920396,60,,,,-0.887842,,Left Foot,,,,"[79.8, 14.3]",,Ground Pass,,15.211838,,,,Emam Ashour Metwally Abdelghany,67742.0,,,,,,2,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,93,Egypt,774,['28de6989-c824-431a-a080-710860d7ccf0'],21,,,,,,,,,,,,,,,,,,,Egypt,774,00:15:21.442,Pass,
,,,,,,,,,,,,,,,,3.157446,,,,,,,,,,a7e44a23-b86d-4c68-8d03-5d42b7cb4cb6,2052,,,"[73.1, 24.5]",3920396,60,,,,1.0246669,,Right Foot,,,,"[96.5, 63.0]",,High Pass,,45.053413,,Incomplete,,Mostafa Fathi,68755.0,,,,,,2,Regular Play,Emam Ashour Metwally Abdelghany,67742.0,Left Center Midfield,93,Egypt,774,"['ce5c9129-00bf-4bff-b244-293048551a6b', 'fa978cfb-a185-4595-89e6-98e6e88edfb4', 'fc92aaae-510b-49aa-b7cd-2a15c2ff490a']",24,,,,,,,,,,,,,,,,,,,Egypt,774,00:15:24.839,Pass,True
,,,,,,,,,,,,,,,,1.711527,,,,,,,,,,ae4d6296-ec76-4291-89d6-3b52926f0163,2057,,,"[31.5, 4.3]",3920396,60,,,,2.929273,,Right Foot,,,,"[14.8, 7.9]",,Ground Pass,,17.083618,,,,Gideon Mensah,23615.0,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,94,Ghana,4885,['283dfd7a-50ab-42c8-b35e-cdc9499ed069'],31,,,,,,,,,,,,,,,,,,,Ghana,4885,00:15:31.745,Pass,
,,,,,,,,,,,,,,,,2.530927,,,,,,,,,,42820b0d-9f97-43e1-a8e5-8ecb9b7047a9,2060,,,"[13.8, 9.2]",3920396,60,,,,0.0038609847,,Left Foot,,,,"[65.6, 9.4]",,High Pass,,51.800385,,,,Antoine Semenyo,9286.0,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,94,Ghana,4885,['0d9c58e5-5a57-4805-9cf7-946fd106bb0f'],35,,,,,,,,,,,,,,,,,,,Ghana,4885,00:15:35.114,Pass,
,,,,,,,,,,,,,,,,2.301832,,,,,,,,,,205e3921-44e8-46f9-80c8-792efc484d95,2066,,,"[59.4, 68.0]",3920396,60,,,,-1.6498392,,Right Foot,,,,"[58.6, 57.9]",,Ground Pass,,10.131634,,,,Mohamed Abdelmonem,69563.0,,,,,Recovery,2,Regular Play,Omar Kamal Abdel Wahed,70783.0,Right Back,95,Egypt,774,"['6bfdcfbe-66eb-4b48-8820-aecda796cda7', 'ba16130e-b080-4096-8688-3c38cd6a1622']",38,,,,,,,,,,,,,,,,,,,Egypt,774,00:15:38.827,Pass,True
,,,,,,,,,,,,,,,,2.728213,,,,,,,,,,73fc3f81-c820-4056-b14f-a8cb3063715d,2070,,,"[57.4, 52.6]",3920396,60,,,,-1.3891475,,Right Foot,,,,"[59.2, 42.8]",,Ground Pass,,9.963935,,,,Emam Ashour Metwally Abdelghany,67742.0,,,,,,2,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,95,Egypt,774,"['1f819bdd-a037-4562-a670-b776229c1c51', '0ebbfde5-0887-453c-9047-45e5a89b6b5e']",41,,,,,,,,,,,,,,,,,,,Egypt,774,00:15:41.202,Pass,True
,,,,,,,,,,,,,,,,3.920145,,,,,,,,,,d9e72217-5f10-44f1-a8c2-c4287357dd01,2074,,,"[57.2, 27.1]",3920396,60,,,,3.028504,,Right Foot,,,,"[21.1, 31.2]",,Ground Pass,,36.33208,,,,Mohamed El Sayed Mohamed El Shenawy Gomaa,5265.0,,,,,,2,Regular Play,Emam Ashour Metwally Abdelghany,67742.0,Left Center Midfield,95,Egypt,774,"['94cb20dd-fd46-449c-a0d4-b3201fe7606d', 'bf8a2a02-be98-426f-a11b-6d5d23a465eb']",45,,,,,,,,,,,,,,,,,,,Egypt,774,00:15:45.365,Pass,True
,,,,,,,,,,,,,,,,1.122012,,,,,,,,,,1aa05d2b-b679-448e-a461-c00cefd41c46,2077,,,"[21.7, 30.7]",3920396,60,,,,-0.5585993,,Right Foot,,,,"[24.1, 29.2]",,Ground Pass,,2.8301942,,,,Mohamed Abdelmonem,69563.0,,,,,,2,Regular Play,Mohamed El Sayed Mohamed El Shenawy Gomaa,5265.0,Goalkeeper,95,Egypt,774,['ff30f8d1-02d4-4860-9e44-201ea8ab70f9'],50,,,,,,,,,,,,,,,,,,,Egypt,774,00:15:50.104,Pass,
,,,,,,,,,,,,,,,,2.833509,,,,,,,,,,1f84cc81-7fee-4996-8b74-cb4af572d969,2080,,,"[31.2, 44.4]",3920396,60,,,,1.4045138,,Right Foot,,,,"[36.0, 73.0]",,Ground Pass,,29.0,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,2,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,95,Egypt,774,['1e922f5b-80c7-4ade-b5c5-af1bcca774a3'],54,,,,,,,,,,,,,,,,,,,Egypt,774,00:15:54.826,Pass,
,,,,,,,,,,,,,,,,1.543329,,,,,,,,,,4a17779c-ca26-48aa-bae1-716549461479,2084,,,"[44.9, 76.6]",3920396,60,,,,-0.91617155,,Right Foot,,,,"[65.7, 49.5]",,Ground Pass,,34.162113,,,,Hamdi Fathi,66887.0,,,,,,2,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,95,Egypt,774,['3ae46982-2caf-440e-95f5-49b16bc9f47b'],59,,,,,,,,,,,,,,,,,,,Egypt,774,00:15:59.421,Pass,
,,,,,,,,,,,,,,,,1.652196,,,,,,,,,,acb14d0d-7da8-408c-9258-52c8a0516c08,2087,,,"[65.5, 50.6]",3920396,61,,,,0.119794026,,Right Foot,,,,"[87.1, 53.2]",,High Pass,,21.755919,,Incomplete,,Mostafa Mohamed Ahmed Abdallah,66886.0,,,,,,2,Regular Play,Hamdi Fathi,66887.0,Right Center Midfield,95,Egypt,774,"['fb4b1fe7-7853-4891-95fa-b9f809e03be1', 'a3797c25-e4fe-45f4-b036-93d7e8d51713', 'eb927d64-39c5-4114-96f0-daa558066101']",0,,,,,,,,,,,,,,,,,,,Egypt,774,00:16:00.964,Pass,True
,,,,,,,,,,,,,,,,1.717297,,,,,,,,,,99399e03-5f07-4ed8-b886-20b7f5e0a93e,2091,,,"[40.5, 17.6]",3920396,61,,,True,0.3901369,,,,,,"[51.2, 22.0]",,Low Pass,,11.569356,,Unknown,,Jordan Ayew,3450.0,,,,,Recovery,2,Regular Play,Salis Abdul Samed,31029.0,Left Defensive Midfield,95,Egypt,774,"['444c11d8-8356-4a3c-a010-027bb208c7e5', '1b31d493-df20-4286-b33b-dc21415e29a6']",4,,,,,,,,,,,,,,,,,,,Ghana,4885,00:16:04.785,Pass,True
,,,,,,,,,,,,,,,,3.646124,,,,,,,,,,83c11e34-8fd5-438f-8d60-76da89a1681d,2097,,,"[53.4, 22.4]",3920396,62,,,,0.08939206,,Left Foot,,,,"[110.3, 27.5]",,High Pass,,57.1281,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Mohamed Salisu,30519.0,Left Center Back,96,Ghana,4885,['3727a86a-5494-46dd-aede-d56b6c4f2221'],1,,,,,,,,,,,,,,,,,,,Ghana,4885,00:17:01.208,Pass,
,,,,,,,,,,,,,,,,1.332481,,,,,,,,,,ceab634a-64f9-43c9-8f1e-6c41cba41521,2100,,,"[11.9, 53.9]",3920396,62,,,,0.7474417,,Keeper Arm,,,,"[16.0, 57.7]",,Ground Pass,,5.59017,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,2,Regular Play,Mohamed El Sayed Mohamed El Shenawy Gomaa,5265.0,Goalkeeper,97,Egypt,774,['951e91f7-1e93-4053-bcfb-ab95b7d61e27'],6,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:06.144,Pass,
,,,,,,,,,,,,,,,,1.242075,,,,,,,,,,c2ed97cd-617f-4dba-853d-a45113162369,2103,,,"[23.7, 60.1]",3920396,62,,,,-1.7178746,,Right Foot,,,,"[22.1, 49.3]",,Ground Pass,,10.917875,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,2,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,97,Egypt,774,['346619c8-34fa-4672-904a-b54318303e92'],10,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:10.761,Pass,
,,,,,,,,,,,,,,,,2.315958,,,,,,,,,,dde85786-fe15-4b4e-8ddc-35087ab047ec,2106,,,"[42.5, 34.2]",3920396,62,,,,-1.0754851,,Right Foot,,,,"[51.9, 16.8]",,Ground Pass,,19.776754,,,,Mohamed Abdelmonem,69563.0,,,,,,2,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Center Defensive Midfield,97,Egypt,774,['df862961-661c-4df0-b75a-46861b038592'],20,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:20.403,Pass,
,,,,,,,,,,,,,,,,1.105597,,,,,,,,,,dfb2650d-b825-451b-82b1-f8958c716744,2109,,,"[51.9, 13.3]",3920396,62,,,,-0.57637525,,Right Foot,,,,"[63.9, 5.5]",,Ground Pass,,14.312233,,,,Mohamed Hamdy Sharaf,70835.0,,,,,,2,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,97,Egypt,774,['02a81169-bb5d-4cb1-a0a2-485044d61273'],23,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:23.171,Pass,
,,,,,,,,,,,,,,,,1.617749,,,,,,,,,,46917e16-73f1-4387-b0a1-55beb4db3cb6,2113,,,"[63.7, 5.8]",3920396,62,,,,2.9018495,,Left Foot,,,,"[50.2, 9.1]",,Ground Pass,,13.897482,,,,Mohamed Abdelmonem,69563.0,,,,,,2,Regular Play,Mohamed Hamdy Sharaf,70835.0,Left Back,97,Egypt,774,"['e0e78d59-1e96-41cb-876e-7a7d819c8161', '54c213c2-127c-4000-b1b6-ead3a9015fdb']",25,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:25.122,Pass,True
,,,,,,,,,,,,,,,,0.720042,,,,,,,,,,eff8ae98-fe9c-4a90-b87e-b5d949222436,2116,,,"[51.0, 9.1]",3920396,62,,,,1.7178746,,Right Foot,,,,"[48.6, 25.3]",,Ground Pass,,16.376812,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,2,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,97,Egypt,774,['de4cf00c-5a4a-43a4-9aeb-cfa4b522a1d0'],28,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:28.161,Pass,
,,,,,,,,,,,,,,,,1.275478,,,,,,,,,,dd9be155-f2d8-4fe8-a93a-bc896ada9d5f,2119,,,"[48.6, 25.3]",3920396,62,,,,0.5536813,,Right Foot,,,,"[65.1, 35.5]",,Ground Pass,,19.398195,,,,Hamdi Fathi,66887.0,,,,,,2,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Center Defensive Midfield,97,Egypt,774,['73dbb6d4-5c1b-4e97-bd2a-4e187b4636f0'],30,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:30.137,Pass,
,,,,,,,,,,,,,,,,1.716386,,,,,,,,,,50576c1a-35a8-4d96-b393-37a3c5b43887,2122,,,"[65.1, 35.8]",3920396,62,,,,-1.8939816,,Right Foot,,,,"[58.1, 14.9]",,Ground Pass,,22.041098,,,,Mohamed Abdelmonem,69563.0,,,,,,2,Regular Play,Hamdi Fathi,66887.0,Right Center Midfield,97,Egypt,774,['b1cbb248-273e-41eb-862f-501e923293f5'],31,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:31.865,Pass,
,,,,,,,,,,,,,,,,1.101857,,,,,,,,,,36796875-2f21-421b-97e3-2248eb0eb123,2125,,,"[58.1, 14.9]",3920396,62,,,,1.8657334,,Left Foot,,,,"[55.7, 22.8]",,Ground Pass,,8.256513,,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,2,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,97,Egypt,774,['80d92e51-a577-4390-9857-556b88f42d0a'],35,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:35.252,Pass,
,,,,,,,,,,,,,,,,2.076066,,,,,,,,,,d1dda1d5-bb92-4fb9-9d91-11cf3a56424d,2131,,,"[57.4, 32.4]",3920396,62,,,,1.6508138,,Left Foot,,,,"[55.7, 53.6]",,Ground Pass,,21.268051,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,Free Kick,2,From Free Kick,Mohamed Naser Elsayed Elneny,3568.0,Center Defensive Midfield,98,Egypt,774,['d9e2d088-67d8-40e7-a3fb-7f84b99d98e5'],49,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:49.596,Pass,
,,,,,,,,,,,,,,,,1.250376,,,,,,,,,,a2512aec-1eb7-4d1c-8ca6-1a78f0c9b057,2133,,,"[55.7, 53.6]",3920396,62,,,,-0.9025069,,Right Foot,,,,"[60.2, 47.9]",,Ground Pass,,7.262231,,,,Hamdi Fathi,66887.0,,,,,,2,From Free Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,98,Egypt,774,['3d9d9bf7-5e7d-4e49-8469-bc2365cce423'],51,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:51.672,Pass,
,,,,,,,,,,,,,,,,1.234931,,,,,,,,,,b6959377-66f7-440f-a08b-e9f0dd8499cb,2136,,,"[60.2, 47.9]",3920396,62,,,,2.298566,,Left Foot,,,,"[55.3, 53.4]",,Ground Pass,,7.366139,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,2,From Free Kick,Hamdi Fathi,66887.0,Right Center Midfield,98,Egypt,774,['8a874a3f-e07a-4f91-9f0b-876e2dc4cdc8'],53,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:53.297,Pass,
,,,,,,,,,,,,,,,,2.257283,,,,,,,,,,faf6a2b2-1058-4783-8e73-825bd99c663e,2139,,,"[57.4, 53.9]",3920396,62,,,,0.14623542,,Right Foot,,,,"[96.1, 59.6]",,High Pass,,39.117516,,Incomplete,,Mostafa Mohamed Ahmed Abdallah,66886.0,,,,,,2,From Free Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,98,Egypt,774,"['7ce7fb0a-485d-4361-88dc-f8c73f5ee151', '17ee2d6e-b7c6-4f97-bee9-b25a730c62ec']",57,,,,,,,,,,,,,,,,,,,Egypt,774,00:17:57.732,Pass,
,,,,,,,,,,,,,,,,1.786772,,,,,,,,,,17ee2d6e-b7c6-4f97-bee9-b25a730c62ec,2141,,,"[24.0, 20.5]",3920396,62,,,,-1.1008197,,Head,,,,"[30.4, 7.9]",,High Pass,,14.132233,,,,Gideon Mensah,23615.0,,,,,Recovery,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,99,Ghana,4885,"['315f7519-653c-4d26-b3a3-1c806f58008b', 'faf6a2b2-1058-4783-8e73-825bd99c663e']",59,,,,,,,,,,,,,,,,,,,Ghana,4885,00:17:59.989,Pass,
,,,,,,,,,,,,,,,,1.444353,,,,,,,,,,d6175140-c8f0-4ed6-94d7-7e27031c23ad,2144,,,"[30.4, 7.9]",3920396,63,,,,0.48405293,,Left Foot,,,,"[40.1, 13.0]",,High Pass,,10.959015,,,,Jordan Ayew,3450.0,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,99,Ghana,4885,['1c14909d-6365-46c2-b844-6e18cbc4122e'],1,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:01.827,Pass,
,,,,,,,,,,,,,,,,1.273575,,,,,,,,,,3e9fbb58-926d-478e-b008-d558b5603b7a,2148,,,"[39.3, 13.6]",3920396,63,,,,-2.1040986,,Right Foot,,,,"[34.4, 5.3]",,Low Pass,,9.638465,,,,Gideon Mensah,23615.0,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,99,Ghana,4885,['bbb5418e-5244-4b61-9dd9-d9afe7b860b3'],4,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:04.153,Pass,
,,,,,,,,,,,,,,,,0.826687,,,,,,,,,,b41cb755-eb74-4ee2-862c-ec46244bc2f9,2151,,,"[34.4, 5.1]",3920396,63,,,,0.33346877,,Left Foot,,,,"[49.7, 10.4]",,Ground Pass,,16.191973,,,,Antoine Semenyo,9286.0,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,99,Ghana,4885,['84f29f30-fa6f-49e7-9193-2ab3c8fc3352'],8,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:08.082,Pass,
,,,,,,,,,,,,,,,,0.884902,,,,,,,,,,175276c2-1185-46ae-9502-ead94832df84,2154,,,"[50.9, 28.2]",3920396,63,,,,2.0927968,,Right Foot,,,,"[44.4, 39.5]",,Ground Pass,,13.036103,,,,Iddrisu Baba Mohammed,24087.0,,,,,,2,Regular Play,Antoine Semenyo,9286.0,Center Forward,99,Ghana,4885,['cf441d4d-db8a-43b7-aab9-5495f95f81d3'],11,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:11.667,Pass,
,,,,,,,,,,,,,,,,2.354224,,,,,,,,,,7d78f825-df0f-4576-b969-bc1b526fb62e,2157,,,"[44.4, 44.8]",3920396,63,,,,0.90036803,,Right Foot,,,,"[62.4, 67.5]",,Ground Pass,,28.970503,,,,Denis Odoi,12259.0,,,,,,2,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,99,Ghana,4885,['31eb84ba-7c55-42af-9f40-5ea90c480222'],13,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:13.466,Pass,
,,,,,,,,,,,,,,,,2.640073,,,,,,,,,,10729e2e-87fb-49e2-a18d-76494f195849,2160,,,"[61.9, 71.9]",3920396,63,,,,-2.5678868,,Left Foot,,,,"[34.2, 54.0]",,Ground Pass,,32.980297,,,,Alexander Djiku,2989.0,,,,,,2,Regular Play,Denis Odoi,12259.0,Right Back,99,Ghana,4885,['4068f412-f078-4680-a428-d2c627cf803b'],18,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:18.756,Pass,
,,,,,,,,,,,,,,,,0.868653,,,,,,,,,,ac0cec41-52c4-4846-831b-08bb7d42e84e,2163,,,"[33.8, 53.8]",3920396,63,,,,-0.07897211,,Right Foot,,,,"[47.7, 52.7]",,Ground Pass,,13.943458,,,,Salis Abdul Samed,31029.0,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,99,Ghana,4885,['b7532202-9ed4-4e19-a64c-187300d79640'],21,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:21.468,Pass,
,,,,,,,,,,,,,,,,3.362406,,,,,,,,,,c0ccc4e4-7049-4272-826f-1c48c82a8dc5,2167,,,"[48.4, 53.8]",3920396,63,,,,0.6905312,,Right Foot,,,,"[78.9, 79.0]",,Ground Pass,,39.563747,,Out,,Mohammed Kudus,17033.0,,,,,,2,Regular Play,Salis Abdul Samed,31029.0,Left Defensive Midfield,99,Ghana,4885,"['f9a1f46e-bae4-4ab9-93fe-63d0e7b2f69d', '480e2c87-724a-484a-b908-94d80332b8ea']",22,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:22.434,Pass,True
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,bc37231d-117f-4c87-9a3c-211b24f221a1,2169,,,"[45.1, 0.1]",3920396,63,True,,,1.8187512,,,,,,"[43.1, 8.0]",,Low Pass,,8.149233,,,,Mohamed Abdelmonem,69563.0,,,,,Throw-in,2,From Throw In,Mohamed Hamdy Sharaf,70835.0,Left Back,100,Egypt,774,['b5f7cb6a-d06a-4ac8-95c4-e7d43731a14f'],28,,,,,,,,,,,,,,,,,,,Egypt,774,00:18:28.574,Pass,
,,,,,,,,,,,,,,,,2.451753,,,,,,,,,,d8b700a8-3dea-4360-b9d2-2b9f4854d7ae,2171,,,"[42.5, 21.8]",3920396,63,,,,1.4704633,,Right Foot,,,,"[45.5, 51.6]",,Ground Pass,,29.950626,,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,2,From Throw In,Mohamed Abdelmonem,69563.0,Left Center Back,100,Egypt,774,['5277e3eb-1c85-43c6-bc68-1599f30343ba'],31,,,,,,,,,,,,,,,,,,,Egypt,774,00:18:31.349,Pass,
,,,,,,,,,,,,,,,,2.459959,,,,,,,,,,ca56b401-c8c6-4b5b-9d7f-4e03cca25968,2174,,,"[47.6, 54.4]",3920396,63,,,,1.0997688,,Left Foot,,,,"[58.6, 76.0]",,Ground Pass,,24.239637,,,,Omar Kamal Abdel Wahed,70783.0,,,,,,2,From Throw In,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,100,Egypt,774,['32448c6e-c6b1-4d84-9a76-c4e527ed02da'],34,,,,,,,,,,,,,,,,,,,Egypt,774,00:18:34.671,Pass,
,,,,,,,,,,,,,,,,2.250739,,,,,,,,,,49718eca-49fd-4aef-a700-77ff1d2d3139,2177,,,"[67.8, 74.4]",3920396,63,,,,-0.21866895,,Right Foot,,,,"[104.7, 66.2]",,Ground Pass,,37.800133,,,,Mostafa Fathi,68755.0,,,,,,2,From Throw In,Omar Kamal Abdel Wahed,70783.0,Right Back,100,Egypt,774,['1146f6f9-7f1f-4a48-824d-739574629afa'],38,,,,,,,,,,,,,,,,,,,Egypt,774,00:18:38.428,Pass,
,,,,,,,,,,,,,,,,0.855617,,,,,,,,,,9194f691-0aaa-461e-aeea-a6cf02da1f4b,2186,,,"[21.6, 19.8]",3920396,63,,,,1.6814536,,Right Foot,,,,"[20.5, 29.7]",,Ground Pass,,9.960923,,,,Iddrisu Baba Mohammed,24087.0,,,,,,2,Regular Play,Salis Abdul Samed,31029.0,Left Defensive Midfield,101,Ghana,4885,['f21c3abf-6b93-4f9e-aae5-11f72c313c28'],45,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:45.320,Pass,
,,,,,,,,,,,,,,,,0.991099,,,,,,,,,,aed37eee-8b05-4d01-a965-702e4f6191ff,2189,,,"[26.0, 28.9]",3920396,63,,,,-0.4201967,,Right Foot,,,,"[44.8, 20.5]",,Ground Pass,,20.59126,,,,Antoine Semenyo,9286.0,,,,,,2,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,101,Ghana,4885,['a1f99ddd-8532-41bd-8122-53ec95a91f7a'],47,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:47.362,Pass,
,,,,,,,,,,,,,,,,0.879806,,,,,,,,,,239fe76e-0379-4984-a9f5-dd6013a1db25,2193,,,"[41.2, 12.0]",3920396,63,,,,-0.67095786,,Left Foot,,,,"[50.9, 4.3]",,Ground Pass,,12.384668,,,,Jordan Ayew,3450.0,,,,,,2,Regular Play,Antoine Semenyo,9286.0,Center Forward,101,Ghana,4885,['668c80a7-fd43-4720-aa40-daf7881232d9'],50,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:50.631,Pass,
,,,,,,,,,,,,,,,,1.01338,,,,,,,,,,64f585ac-b5c7-48d5-b124-c383719389b9,2197,,,"[68.2, 12.3]",3920396,63,,,,1.3585713,,Right Foot,,,,"[72.1, 30.4]",,Ground Pass,,18.5154,,,,Mohammed Kudus,17033.0,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,101,Ghana,4885,['2aea747d-f5fa-4a6f-a27a-45db19855d18'],55,,,,,,,,,,,,,,,,,,,Ghana,4885,00:18:55.612,Pass,
