50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[42.2, 24.9]",,,,,,,,,,,,1.52267,,,,,,,,,,,,e76903bd-7056-4783-a91f-c363242cde47,1536,,,"[43.3, 25.7]",3922837,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Troost-Ekong,5455.0,Center Back,73,Nigeria,775,"['798fe8de-4f54-420d-bc63-2d7e8f286115', '11b1dea3-6ea6-46c6-9e33-b94e1a1e88a4']",33,,,,,,,,,,,,,,,,,Nigeria,775,00:44:33.120,Carry,
,,,,,"[49.0, 28.7]",,,,,,,,,,,,1.217014,,,,,,,,,,,,a469a096-1402-4b27-a07f-23d8dd0d2f74,1539,,,"[52.4, 29.9]",3922837,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,73,Nigeria,775,"['b00b785e-027e-4712-adb6-96cf2e5cf605', 'bb93e892-96a4-4662-8513-e8f124ed552e']",35,,,,,,,,,,,,,,,,,Nigeria,775,00:44:35.501,Carry,
,,,,,"[36.5, 20.0]",,,,,,,,,,,,1.387041,,,,,,,,,,,,1d5ab8ec-5968-46a0-a2eb-2f90be8ac3e6,1542,,,"[36.5, 20.0]",3922837,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,William Troost-Ekong,5455.0,Center Back,73,Nigeria,775,"['9a71db88-e569-4f90-8f73-9829fb04ba48', 'fe8449d2-ef5e-4f9a-8dfa-63ba5a6bcf1d']",38,,,,,,,,,,,,,,,,,Nigeria,775,00:44:38.238,Carry,
,,,,,"[46.9, 33.6]",,,,,,,,,,,,0.883087,,,,,,,,,,,,45764aad-97f7-49cd-b075-a22b58d32463,1545,,,"[46.9, 34.6]",3922837,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,73,Nigeria,775,"['9e0ad5cd-d27b-4717-a127-208707f1964c', '3a0ca27b-1c60-4908-8159-edae227bbf48', '2eaedfdb-7ae1-451a-a421-1b39d06de693']",40,,,,,,,,,,,,,,,,,Nigeria,775,00:44:40.621,Carry,True
,,,,,"[42.8, 60.1]",,,,,,,,,,,,1.336268,,,,,,,,,,,,d814f9b0-9b92-41d4-a9d1-8425ec49cc53,1551,,,"[39.5, 58.4]",3922837,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,73,Nigeria,775,"['deb3b92d-e41a-4c06-871b-d2dc6b111788', 'b804ccef-5b23-4ebb-9160-9a85585ab708']",44,,,,,,,,,,,,,,,,,Nigeria,775,00:44:44.514,Carry,
,,,,,"[82.6, 55.4]",,,,,,,,,,,,3.147998,,,,,,,,,,,,b0d313e8-0d3e-4386-9379-e7cf4b0bdb0c,1554,,,"[70.9, 60.5]",3922837,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ademola Lookman,3447.0,Right Wing,73,Nigeria,775,"['a7b806e2-d81c-41fe-98bb-b2be8396bd71', '1050bef0-ee18-444c-a815-119d4391531c']",47,,,,,,,,,,,,,,,,,Nigeria,775,00:44:47.276,Carry,
,,,,,"[29.5, 28.5]",,,,,,,,,,,,0.378477,,,,,,,,,,,,2fa57444-8dfa-40db-9c64-2f3e1a2a79e9,1559,,,"[29.5, 28.7]",3922837,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,74,South Africa,4976,"['7d81c532-cc4e-44c3-aa9a-19f1ac827ada', '7a294587-4d52-4bd9-88d0-2b02d52127ed']",52,,,,,,,,,,,,,,,,,South Africa,4976,00:44:52.136,Carry,
,,,,,"[50.3, 6.0]",,,,,,,,,,,,9.261114,,,,,,,,,,,,05bac2bf-5d19-4452-8fa8-ba8bd396190c,1562,,,"[35.2, 15.1]",3922837,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Wing Back,74,South Africa,4976,"['39a8343e-2e32-4155-94b5-d0846fd4d6e2', '489d41e4-9f75-4f9a-bd54-a322a108d90c', '3a17c496-52d1-41f7-874c-749f942489e5']",53,,,,,,,,,,,,,,,,,South Africa,4976,00:44:53.312,Carry,True
,,,,,"[54.8, 44.4]",,,,,,,,,,,,3.723741,,,,,,,,,,,,27c10877-b60e-49e3-98bf-669e811faea6,1570,,,"[46.3, 35.3]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,75,South Africa,4976,"['dd18142a-8877-464e-8e8e-10fb84ec4b48', '26070838-343f-4dda-a858-f4b30b62b298', '6feafbf0-049c-478c-9ed4-3d317af2a040']",28,,,,,,,,,,,,,,,,,South Africa,4976,00:45:28.971,Carry,True
,,,,,"[50.1, 63.3]",,,,,,,,,,,,3.376297,,,,,,,,,,,,a0373268-5285-4b74-966b-dbe9c92e4037,1574,,,"[51.1, 63.3]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,75,South Africa,4976,"['ff04c98e-db67-4e33-bfbc-0889ec8751b1', 'aad4e68c-00f5-44a0-b183-e18651e99a18']",34,,,,,,,,,,,,,,,,,South Africa,4976,00:45:34.223,Carry,
,,,,,"[38.2, 53.1]",,,,,,,,,,,,0.399999,,,,,,,,,,,,e3b85f39-73b3-434a-bbe0-12954df02366,1577,,,"[38.0, 52.7]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Siyanda Xulu,102722.0,Center Back,75,South Africa,4976,"['2d861cd0-19ce-4c39-acc5-350801df3b1c', 'b2f48870-a7f3-4cf2-bb79-d19f059345a2']",38,,,,,,,,,,,,,,,,,South Africa,4976,00:45:38.993,Carry,
,,,,,"[37.8, 14.9]",,,,,,,,,,,,1.396458,,,,,,,,,,,,13f09b76-ea00-4826-bd48-a110f41cf661,1580,,,"[37.5, 14.7]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,75,South Africa,4976,"['cbc6b4b5-436d-4cbb-b714-372fffa6ac45', 'c7822602-abdf-455f-898e-447935a79f00']",41,,,,,,,,,,,,,,,,,South Africa,4976,00:45:41.556,Carry,
,,,,,"[50.3, 28.9]",,,,,,,,,,,,0.644535,,,,,,,,,,,,502b3989-f59c-4e14-b4d4-3368157ef553,1583,,,"[50.9, 29.6]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,75,South Africa,4976,"['dfb76151-302b-4d2b-8b2f-f5d424145a73', '2e946858-c668-48d2-97c3-f1fc0466bc77']",44,,,,,,,,,,,,,,,,,South Africa,4976,00:45:44.346,Carry,
,,,,,"[41.6, 16.2]",,,,,,,,,,,,1.080036,,,,,,,,,,,,d5ae130c-9dfb-41c7-b620-d81b1f03afb3,1586,,,"[40.5, 16.8]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,75,South Africa,4976,"['826057bd-feae-4fc5-b8d6-eb1b7848672d', '52d97ef9-5c97-4904-86af-e22f1ab18886']",47,,,,,,,,,,,,,,,,,South Africa,4976,00:45:47.173,Carry,
,,,,,"[54.5, 14.1]",,,,,,,,,,,,0.938521,,,,,,,,,,,,f1ee1a0c-e855-4f12-a9a1-5b48ae36ad2b,1589,,,"[56.2, 15.7]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Percy Tau,29367.0,Right Wing,75,South Africa,4976,"['3b28a4ef-8265-41cd-9bbc-0c6d59670524', 'e2710da4-5876-446f-9543-42b831db31ea']",49,,,,,,,,,,,,,,,,,South Africa,4976,00:45:49.287,Carry,
,,,,,"[39.9, 18.1]",,,,,,,,,,,,1.741897,,,,,,,,,,,,2d9a07ef-cada-4e45-8b34-34c897eaa28f,1592,,,"[39.4, 17.5]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mothobi Mvala,65732.0,Left Center Back,75,South Africa,4976,"['d82a4aba-10d9-4b69-9c7a-776b274ca798', '16267e41-c6e7-4e6c-a069-cd9a388a80ec']",51,,,,,,,,,,,,,,,,,South Africa,4976,00:45:51.583,Carry,
,,,,,"[36.7, 46.1]",,,,,,,,,,,,5.037935,,,,,,,,,,,,5ee0039e-1ec4-437e-80db-d0e4e813c8c5,1595,,,"[36.1, 46.1]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Siyanda Xulu,102722.0,Center Back,75,South Africa,4976,"['132a13ab-4435-49f8-b514-c18f31be6a5a', '069ba5d9-1d53-4ade-9798-525e62efb26f']",55,,,,,,,,,,,,,,,,,South Africa,4976,00:45:55.055,Carry,
,,,,,"[19.9, 40.8]",,,,,,,,,,,,1.751198,,,,,,,,,,,,fb53428a-2172-4b0c-b94e-f28d75dfdaf8,1598,,,"[18.9, 41.6]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronwen Williams,66721.0,Goalkeeper,75,South Africa,4976,"['3bc376ee-0c53-4dde-9d27-15d921342c41', '2bca2a7a-76ad-4b79-b768-acdf283093b3']",3,,,,,,,,,,,,,,,,,South Africa,4976,00:46:03.169,Carry,
,,,,,"[41.4, 38.0]",,,,,,,,,,,,1.285187,,,,,,,,,,,,9e2916af-bd8f-4879-85e5-65e207fb9aea,1601,,,"[40.9, 38.1]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,75,South Africa,4976,"['36d3910b-f9f1-4f8c-8dda-85a7bc73b63e', '9e14a9e5-a746-4fd0-bcfe-755aacb11b77']",6,,,,,,,,,,,,,,,,,South Africa,4976,00:46:06.737,Carry,
,,,,,"[99.1, 23.2]",,,,,,,,,,,,4.5662,,,,,,,,,,,,c839eaaf-1f9c-4c44-b1dd-3686a6256e46,1604,,,"[91.5, 32.9]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Evidence Makgopa,65853.0,Center Forward,75,South Africa,4976,"['0831ba4b-a0f7-4554-9939-dc7fba5826e4', '52755aa0-c3ff-408e-8ad3-c103467c67dd', 'e40bd6b4-2e25-49b5-b4c5-3fe8dfeb6480']",10,,,,,,,,,,,,,,,,,South Africa,4976,00:46:10.740,Carry,True
,,,,,"[105.3, 9.4]",,,,,,,,,,,,2.732606,,,,,,,,,,,,2394e6fa-f375-40fd-a52c-1279778a0389,1608,,,"[105.1, 10.0]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Wing Back,75,South Africa,4976,"['b2496f55-8a17-42e6-ad02-4db1adc6f184', 'def3b2b4-783f-4909-bf31-2ebdae318809']",16,,,,,,,,,,,,,,,,,South Africa,4976,00:46:16.551,Carry,
,,,,,"[105.5, 9.6]",,,,,,,,,,,,3.77391,,,,,,,,,,,,80aa1a25-f7b0-4322-b134-dcdaa048fc0a,1611,,,"[102.9, 24.5]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Themba Zwane,65726.0,Left Wing,75,South Africa,4976,"['316731bc-75fd-425c-91e6-80269722c31a', 'b8a1083f-4803-4cc2-a8a6-ddc80e109b8b', 'f232d1a3-2605-4b9d-9525-a25ae7c60c68']",20,,,,,,,,,,,,,,,,,South Africa,4976,00:46:20.758,Carry,True
,,,,,"[86.6, 31.3]",,,,,,,,,,,,1.552488,,,,,,,,,,,,98da562f-1ada-4040-8b20-16cf0785f175,1615,,,"[89.2, 30.2]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,75,South Africa,4976,"['fdbb7a21-f793-4287-8613-1f85316cb6bf', '855431bc-7c8e-40e3-9896-b76d4e6fafde']",26,,,,,,,,,,,,,,,,,South Africa,4976,00:46:26.073,Carry,
,,,,,"[79.4, 46.8]",,,,,,,,,,,,1.335702,,,,,,,,,,,,60b3149e-9d8d-4451-a974-c5ea38d28e08,1618,,,"[79.6, 46.7]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,75,South Africa,4976,"['e600489d-98e1-4279-8749-dc9272bb33fc', 'bd926f43-e609-44b0-8bce-9413fbc03b54']",28,,,,,,,,,,,,,,,,,South Africa,4976,00:46:28.888,Carry,
,,,,,"[86.4, 76.9]",,,,,,,,,,,,1.853529,,,,,,,,,,,,733b150a-088f-4810-9a4f-71a1edb713f1,1621,,,"[85.5, 72.9]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,75,South Africa,4976,"['87028e0f-ef0d-42f4-a672-6a32a4077a4e', '9a5560de-ea99-406f-8f75-4a44c1ffed03']",32,,,,,,,,,,,,,,,,,South Africa,4976,00:46:32.157,Carry,
,,,,,"[108.6, 76.6]",,,,,,,,,,,,1.762615,,,,,,,,,,,,5457635b-5101-4ef0-a255-7c272b05eb32,1624,,,"[105.7, 78.6]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Khuliso Johnson Mudau,65719.0,Right Wing Back,75,South Africa,4976,"['d27a883c-4135-465d-97d7-f6ef5987a06f', 'c8ca4cc7-f8ba-497d-8b89-d00903dc49fa', '8725f64b-5bc5-477e-b9b9-a5a510a718f2']",35,,,,,,,,,,,,,,,,,South Africa,4976,00:46:35.544,Carry,True
,,,,,"[86.0, 66.5]",,,,,,,,,,,,1.607695,,,,,,,,,,,,db978e49-33fc-4ea5-90b2-6641b13c2eae,1632,,,"[86.0, 67.1]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Siyanda Xulu,102722.0,Center Back,76,South Africa,4976,"['04a34052-0cc2-47b4-8370-51164c9354d8', '896c3ac5-2829-4690-9177-d532c99bcb4f']",42,,,,,,,,,,,,,,,,,South Africa,4976,00:46:42.094,Carry,
,,,,,"[47.6, 39.2]",,,,,,,,,,,,0.44073,,,,,,,,,,,,67478f6f-b6e2-4491-8ad2-82fcf870a549,1643,,,"[47.6, 37.3]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Teboho Mokoena,66716.0,Right Defensive Midfield,78,South Africa,4976,"['cdc40321-54e9-4640-95ca-cb2d7ad54fa2', 'ca21522a-a93b-496d-807d-b14e2d1beeb0']",1,,,,,,,,,,,,,,,,,South Africa,4976,00:00:01.565,Carry,
,,,,,"[48.4, 30.5]",,,,,,,,,,,,2.054634,,,,,,,,,,,,ced04d69-a58a-401d-98a6-1773fbda3070,1646,,,"[48.2, 30.8]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,78,South Africa,4976,"['1bd8e9bf-a33f-4daa-a23f-9a93e6325b21', '6c696d55-202c-4628-a969-8d3d658579c3', 'd68e3a32-30a0-4bb6-bc29-0d2d6bb8f6e7']",3,,,,,,,,,,,,,,,,,South Africa,4976,00:00:03.044,Carry,True
,,,,,"[31.3, 25.8]",,,,,,,,,,,,1.599998,,,,,,,,,,,,0136ecfc-fde0-4459-bc49-12ae38bfabad,1650,,,"[31.9, 21.9]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mothobi Mvala,65732.0,Left Center Back,78,South Africa,4976,"['9ddd205c-e59f-4e29-9496-46455fdf60e4', 'afa6f616-d903-4f17-bbdc-8dc99830167f']",6,,,,,,,,,,,,,,,,,South Africa,4976,00:00:06.588,Carry,
,,,,,"[26.1, 47.5]",,,,,,,,,,,,1.215038,,,,,,,,,,,,9bfa776b-a356-4441-8328-afcb2ed8bd03,1653,,,"[26.1, 47.5]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Siyanda Xulu,102722.0,Center Back,78,South Africa,4976,"['90478242-212c-498a-b82f-24efb93f0d18', 'c4bed40b-97fe-4c11-a28f-61ed53b871ee']",9,,,,,,,,,,,,,,,,,South Africa,4976,00:00:09.678,Carry,
,,,,,"[32.8, 25.2]",,,,,,,,,,,,4.075365,,,,,,,,,,,,dce938b1-8dbb-42bc-8f6f-99c00777b3d8,1656,,,"[26.9, 22.9]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mothobi Mvala,65732.0,Left Center Back,78,South Africa,4976,"['84aa93c8-dfb9-4570-83a5-af63fa5a317a', '60ece62c-690d-4a68-aa1f-a5456bb94a72']",12,,,,,,,,,,,,,,,,,South Africa,4976,00:00:12.727,Carry,
,,,,,"[38.6, 70.4]",,,,,,,,,,,,1.71015,,,,,,,,,,,,437541b2-e598-4caa-8d92-f988928262ed,1659,,,"[38.6, 67.3]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gomolemo Grant Kekana,70093.0,Right Center Back,78,South Africa,4976,"['69b8b8ce-ffed-4d7a-ae31-0b0ef69ba9fc', '62814459-d2c8-46b0-96db-3dbb7989222a']",19,,,,,,,,,,,,,,,,,South Africa,4976,00:00:19.297,Carry,
,,,,,"[25.4, 52.5]",,,,,,,,,,,,0.399996,,,,,,,,,,,,ea1d5198-b0bf-4db7-aa9c-5e1658fa7303,1662,,,"[25.6, 52.3]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Siyanda Xulu,102722.0,Center Back,78,South Africa,4976,"['a077dff8-8028-4e26-8d4b-37c3d083fe42', 'f2371047-6763-42a7-8416-e8a317496ee7']",22,,,,,,,,,,,,,,,,,South Africa,4976,00:00:22.809,Carry,
,,,,,"[35.1, 20.8]",,,,,,,,,,,,3.990201,,,,,,,,,,,,58192cf3-cf20-4a48-9bf1-eebb80238aef,1665,,,"[29.5, 20.0]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mothobi Mvala,65732.0,Left Center Back,78,South Africa,4976,"['d347389c-588e-4bf6-b86d-805b82efbc28', '39b5a154-e507-45eb-a04c-5df22cfc8bba']",25,,,,,,,,,,,,,,,,,South Africa,4976,00:00:25.870,Carry,
,,,,,"[31.1, 52.7]",,,,,,,,,,,,1.125709,,,,,,,,,,,,8c5ce414-6f35-45ae-97b4-1a5a6681048a,1668,,,"[30.9, 52.1]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Siyanda Xulu,102722.0,Center Back,78,South Africa,4976,"['6f44ca32-1429-4cff-acd1-0c62c8fdde28', 'fdd1fb03-f0c6-488b-a4f4-1470c1bf7c09']",31,,,,,,,,,,,,,,,,,South Africa,4976,00:00:31.701,Carry,
,,,,,"[48.2, 72.5]",,,,,,,,,,,,1.169066,,,,,,,,,,,,29e72005-21e1-4b85-8934-0dd892fab5ba,1671,,,"[48.2, 72.2]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gomolemo Grant Kekana,70093.0,Right Center Back,78,South Africa,4976,"['3c7c1420-af0d-47bd-983f-a27605efaebd', 'b4a64514-0311-4989-9bd8-08a193024d4e']",34,,,,,,,,,,,,,,,,,South Africa,4976,00:00:34.767,Carry,
,,,,,"[62.6, 29.0]",,,,,,,,,,,,0.899503,,,,,,,,,,,,e1855434-1b82-4164-be38-47aaa07dbf38,1684,,,"[70.9, 14.9]",3922837,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,79,Nigeria,775,"['7279a340-5ba4-4703-b3f8-50a1dfacb542', 'ea2ef8f6-ef74-4de2-8051-8292ac30e434']",59,,,,,,,,,,,,,,,,,Nigeria,775,00:00:59.699,Carry,
,,,,,"[82.4, 72.3]",,,,,,,,,,,,3.447872,,,,,,,,,,,,5091cba7-b3af-4556-86c1-5c245dac56ed,1687,,,"[68.8, 70.5]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bright Osayi-Samuel,3806.0,Right Wing Back,79,Nigeria,775,"['93c7613f-8aa1-4eb4-b2b1-6f3a3bc2fce1', '5bf2318b-6485-4b40-8135-613db1caa71b']",2,,,,,,,,,,,,,,,,,Nigeria,775,00:01:02.681,Carry,
,,,,,"[98.4, 68.2]",,,,,,,,,,,,0.274349,,,,,,,,,,,,6663f5b2-62e4-4243-b2de-57cb635c10b7,1691,,,"[98.9, 66.9]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moses Daddy-Ajala Simon,18163.0,Right Wing,79,Nigeria,775,"['1eb355f4-852d-40c6-8f02-c50c4d6f89bc', 'b90a6b91-33d4-4c25-a998-94757d017837', '1079a455-b4bf-43a5-9916-c1f5e270fa2e']",8,,,,,,,,,,,,,,,,,Nigeria,775,00:01:08.011,Carry,True
,,,,,"[104.0, 50.5]",,,,,,,,,,,,0.434266,,,,,,,,,,,,b8b0a0e3-65ba-4d7f-8c0b-74ed0075f7e3,1696,,,"[104.8, 50.2]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victor James Osimhen,11277.0,Center Forward,79,Nigeria,775,"['9885e627-6d03-4898-9d35-2e63bc0edd01', 'b8c15dee-8d52-4f88-877a-755b1b22c73d', '9f84c2d0-9385-41ff-99a5-6d9c1f13bd36']",9,,,,,,,,,,,,,,,,,Nigeria,775,00:01:09.875,Carry,True
,,,,,"[98.9, 50.6]",,,,,,,,,,,,1.514852,,,,,,,,,,,,acce5c37-7a1c-4a6f-9aa0-b57046b5a8b3,1700,,,"[100.7, 55.8]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moses Daddy-Ajala Simon,18163.0,Right Wing,79,Nigeria,775,"['16136fe3-5490-4e38-b58f-12f559c86c2c', '955be097-4945-4b51-a148-485f937ebba9']",11,,,,,,,,,,,,,,,,,Nigeria,775,00:01:11.085,Carry,
,,,,,"[94.6, 40.8]",,,,,,,,,,,,0.719682,,,,,,,,,,,,8fae08b5-7835-413d-aa4b-2f37f4e33bcf,1705,,,"[93.6, 46.7]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Onyeka,24467.0,Right Defensive Midfield,79,Nigeria,775,"['c2531e7d-55df-4f17-82c9-107462a949cc', '78bd6c4b-e27d-46d7-a775-4a08be1b0d1c']",14,,,,,,,,,,,,,,,,,Nigeria,775,00:01:14.132,Carry,
,,,,,"[107.2, 17.6]",,,,,,,,,,,,1.163879,,,,,,,,,,,,d1e99fc3-b8d0-432b-af82-b1332df3b76e,1708,,,"[99.3, 21.4]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,79,Nigeria,775,"['1699dac1-02a7-4531-a2f7-09e78ebbda5d', 'e13fbdca-698a-47ad-88e9-7e7d800f3328']",16,,,,,,,,,,,,,,,,,Nigeria,775,00:01:16.166,Carry,
,,,,,"[30.3, 77.5]",,,,,,,,,,,,0.005226001,,,,,,,,,,,,3df6effc-704d-4a53-be4f-82f6b310d97b,1720,,,"[30.5, 77.3]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khuliso Johnson Mudau,65719.0,Right Wing Back,80,South Africa,4976,"['7c7aac98-66c0-4acb-b2f5-2b93bcd68a94', '019b7c67-c11f-413f-962c-7a7a623c0086']",41,,,,,,,,,,,,,,,,,South Africa,4976,00:01:41.538,Carry,
,,,,,"[72.8, 13.7]",,,,,,,,,,,,0.484711,,,,,,,,,,,,52b3d717-18ba-4d76-ba88-4e35ff136051,1725,,,"[74.3, 13.7]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,80,South Africa,4976,"['b3e387b5-fbe3-4a0f-aa65-0fd81a4131dd', '27ec8dea-e084-420f-9894-9b2694d088e9']",44,,,,,,,,,,,,,,,,,Nigeria,775,00:01:44.114,Carry,
,,,,,"[77.9, 19.3]",,,,,,,,,,,,0.167148,,,,,,,,,,,,50c0077b-08e4-4b6a-bd86-8a18740ace70,1728,,,"[76.9, 18.1]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,80,South Africa,4976,"['7780fb44-8cec-4c32-a77b-e6c698c57428', '6806d0d4-0d6e-4214-9596-a89a4632fcdc']",45,,,,,,,,,,,,,,,,,Nigeria,775,00:01:45.070,Carry,
,,,,,"[53.6, 69.2]",,,,,,,,,,,,1.366632,,,,,,,,,,,,62ca7b39-45a3-494f-a447-ba16a71b47d3,1731,,,"[47.8, 60.9]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Evidence Makgopa,65853.0,Center Forward,80,South Africa,4976,"['5c0d1d2c-6b69-4b90-bc6e-14f1ed201172', '9ba0e005-cd2c-4996-bb0e-b7e4f9706e57']",46,,,,,,,,,,,,,,,,,South Africa,4976,00:01:46.274,Carry,
,,,,,"[56.0, 76.6]",,,,,,,,,,,,0.685964,,,,,,,,,,,,2a3ecf59-8126-4476-9895-894198e57006,1734,,,"[53.3, 75.0]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Percy Tau,29367.0,Right Wing,80,South Africa,4976,"['0d0dbf7e-abb7-4309-8e0a-f9b0acad5fe0', 'e3e947a5-a670-4f66-8646-e99752676c67']",48,,,,,,,,,,,,,,,,,South Africa,4976,00:01:48.531,Carry,
,,,,,"[46.4, 71.7]",,,,,,,,,,,,0.875732,,,,,,,,,,,,9722d0a6-eef2-4667-9ba2-326552258797,1738,,,"[45.8, 70.4]",3922837,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khuliso Johnson Mudau,65719.0,Right Wing Back,80,South Africa,4976,"['f40f33d5-5349-4bf7-a335-b6c0edc705cd', '5b5ff620-8a8b-420d-9b97-2734145dcce0', '4b40152c-98b9-4771-a917-c10f2cf9fd67', '4d829d0d-6314-4e0c-ad6c-eec1b1dd8a3e']",50,,,,,,,,,,,,,,,,,South Africa,4976,00:01:50.069,Carry,True
