50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.363685,,,,,,,,,52845dc1-7f84-4291-8928-1f0d769c0421,2374,,,"[66.7, 39.1]",3920393,67,,,,-0.03044744,,Right Foot,,,"[86.4, 38.5]",,High Pass,,19.709135,,,Incomplete,,Aprocious Petrus,136406.0,,,,,,2,From Goal Kick,Absalom Iimbondi,103804.0,Left Wing,138,Tunisia,777,"['1038c5fd-f9e9-45fd-848c-dc989cf1d2eb', '7cb87d5d-09ba-4cc9-8a5f-b29eb9cef7a2']",54,,,,,,,,,,,,,,,,,Namibia,4980,00:22:54.854,Pass,
,,,,,,,,,,,,,,,,,,,0.628276,,,,,,,,,7cb87d5d-09ba-4cc9-8a5f-b29eb9cef7a2,2376,,,"[33.7, 41.6]",3920393,67,,,,-0.64739215,,Right Foot,,,"[37.8, 38.5]",,Ground Pass,,5.140039,,,,,Aïssa Bilal Laïdouni,44955.0,,,,,Recovery,2,From Goal Kick,Yassine Meriah,5651.0,Right Center Back,138,Tunisia,777,"['fd8b00f8-e4e3-417d-b9c3-8db14443b2d3', '52845dc1-7f84-4291-8928-1f0d769c0421']",56,,,,,,,,,,,,,,,,,Tunisia,777,00:22:56.218,Pass,
,,,,,,,,,,,,,,,,,,,0.985796,,,,,,,,,0d895519-62a1-4571-9d76-9da3978e9973,2382,,,"[40.3, 35.9]",3920393,68,,,,-0.59053427,,Right Foot,,,"[49.4, 29.8]",,Ground Pass,,10.955364,,,,,Mohamed Elias Achouri,132461.0,,,,,Free Kick,2,From Free Kick,Yassine Meriah,5651.0,Right Center Back,139,Tunisia,777,['d5a2aae1-e8f5-4dfd-beb8-7e3022807a78'],0,,,,,,,,,,,,,,,,,Tunisia,777,00:23:00.050,Pass,
,,,,,,,,,,,,,,,,,,,1.671894,,,,,,,,,81bb80a2-4d64-484c-9e85-32ded6578de1,2384,,,"[49.8, 29.9]",3920393,68,True,,,-0.7068652,,Right Foot,,,"[77.9, 5.9]",,Ground Pass,,36.954163,,,,,Haythem Jouini,51571.0,,,,,,2,From Free Kick,Mohamed Elias Achouri,132461.0,Left Wing,139,Tunisia,777,['fd0e9050-acd8-4008-9821-bf7e57e60d83'],3,,,,,,,,,,,,,,,,,Tunisia,777,00:23:03.853,Pass,
,,,,,,,,,,,,,,,,,,,2.110451,,,,,,,,,248463b0-f079-426d-891a-b94d2b51f1a9,2388,,,"[79.4, 4.3]",3920393,68,,,,0.112851806,,Right Foot,,,"[94.4, 6.0]",,Ground Pass,,15.096026,,,,,Mohamed Elias Achouri,132461.0,,,,,,2,From Free Kick,Haythem Jouini,51571.0,Center Forward,139,Tunisia,777,"['57c745fc-8580-42d7-bea5-abfe4f6823cd', '5d651e46-bbba-43d0-89b9-98c2bd540669']",5,,,,,,,,,,,,,,,,,Tunisia,777,00:23:05.963,Pass,True
,,,,,,,,,,,,,,,,,,,1.383476,,,,,,,,,2eca02ec-90be-42dc-84a5-2838f9ad062c,2394,,,"[106.4, 8.1]",3920393,68,,,,1.3258177,6504fc9a-0f7b-4742-aaaf-9d0060982dbe,Left Foot,True,,"[113.9, 38.1]",,High Pass,,30.923292,,,,,Youssef Msakni,23910.0,True,,,,Free Kick,2,From Free Kick,Ali Maâloul,5647.0,Left Back,140,Tunisia,777,['3490f3b4-2b89-4fbf-9dc3-2f2a93c081ab'],48,,,,,,,,,,,,,,,,,Tunisia,777,00:23:48.433,Pass,
,,,,,,,,,,,,,,,,,,,2.730507,,,,,,,,,ef1a8acc-24aa-4e66-a63b-76f28f53abbf,2399,,,"[5.4, 40.2]",3920393,69,True,,,0.5473333,,Right Foot,,,"[52.0, 68.6]",,High Pass,,54.572155,,,,,Deon Hotto Kavendji,64612.0,,,,,Goal Kick,2,From Goal Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,141,Namibia,4980,['15626559-6057-457e-9265-9940a5217546'],19,,,,,,,,,,,,,,,,,Namibia,4980,00:24:19.104,Pass,
,,,,,,,,,,,,,,,,,,,2.420194,,,,,,,,,372860c6-54de-411d-b057-9e99f7c0208b,2401,,,"[52.3, 67.5]",3920393,69,,,,-1.1597317,,Head,,,"[55.7, 59.7]",,High Pass,,8.508819,,,,,Prins Menelik Tjiueza,103803.0,,,,,,2,From Goal Kick,Deon Hotto Kavendji,64612.0,Right Wing,141,Namibia,4980,['08c431b8-7c58-49de-bf24-8e16aea94522'],21,,,,,,,,,,,,,,,,,Namibia,4980,00:24:21.857,Pass,
,,,,,,,,,,,,,,,,,,,5.323507,,,,,,,,,6c3e3c4c-cad3-43d1-aa53-3dab1e33af59,2408,,,"[63.6, 24.8]",3920393,69,,,,1.3396007,,Right Foot,,,"[76.1, 77.9]",,High Pass,,54.551445,,,,,Wajdi Kechrida,105944.0,,True,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,142,Tunisia,777,['50612e1d-5529-4283-8256-1fb0fa8d5dac'],28,,,,,,,,,,,,,,,,,Tunisia,777,00:24:28.182,Pass,
,,,,,,,,,,,,,,,,,,,1.141482,,,,,,,,,e66ae15d-35c5-44cc-bd6d-f38791106efd,2411,,,"[82.8, 79.0]",3920393,69,,,,-0.5968259,,Right Foot,,,"[90.6, 73.7]",,Ground Pass,,9.43027,,,,,Youssef Msakni,23910.0,,,,,,2,Regular Play,Wajdi Kechrida,105944.0,Right Back,142,Tunisia,777,['4a70e73f-edcf-4f53-b369-8fccc6d38c3f'],34,,,,,,,,,,,,,,,,,Tunisia,777,00:24:34.683,Pass,
,,,,,,,,,,,,,,,,,,,1.712307,,,,,,,,,0f823694-c276-4413-bd66-8f4c201d527a,2414,,,"[93.7, 72.3]",3920393,69,,,,2.7903304,,Left Foot,,,"[77.6, 78.2]",,Ground Pass,,17.14701,,,,,Wajdi Kechrida,105944.0,,,,,,2,Regular Play,Youssef Msakni,23910.0,Right Wing,142,Tunisia,777,['805493a0-c10f-4635-a0db-eb9a54241dea'],35,,,,,,,,,,,,,,,,,Tunisia,777,00:24:35.878,Pass,
,,,,,,,,,,,,,,,,,,,1.527327,,,,,,,,,979cd952-d338-4767-b823-c1d9c62fb770,2418,,,"[63.9, 77.3]",3920393,69,,,,-2.7809007,,Right Foot,,,"[41.1, 68.7]",,Ground Pass,,24.368011,,,,,Yassine Meriah,5651.0,,,,,,2,Regular Play,Wajdi Kechrida,105944.0,Right Back,142,Tunisia,777,"['3a5cfe98-461f-4043-b2d6-93a739aa8416', 'd71f8d9f-6cbc-43ac-9799-312f15233a54']",41,,,,,,,,,,,,,,,,,Tunisia,777,00:24:41.005,Pass,True
,,,,,,,,,,,,,,,,,,,2.102096,,,,,,,,,3f6b502b-410b-4cf2-bf0c-06d1cb2b5c81,2422,,,"[37.5, 64.8]",3920393,69,,,,-1.6975372,,Left Foot,,,"[32.9, 28.7]",,Ground Pass,,36.391895,,,,,Montassar Omar Talbi,32450.0,,,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,142,Tunisia,777,"['62b813ad-8cd5-4661-a4f5-305d141aea6d', '335799f4-bd93-4b6d-9459-fee7baeecd0c']",43,,,,,,,,,,,,,,,,,Tunisia,777,00:24:43.367,Pass,True
,,,,,,,,,,,,,,,,,,,1.756341,,,,,,,,,8c2b82f6-99a1-40b5-9379-166853f5d8b5,2425,,,"[28.7, 25.6]",3920393,69,,,,2.4764173,,Right Foot,,,"[12.0, 38.7]",,Ground Pass,,21.224985,,,,,Bechir Ben Said,136296.0,,,,,,2,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,142,Tunisia,777,['20d03bac-b48f-42cc-8181-0bee3b8dad2a'],49,,,,,,,,,,,,,,,,,Tunisia,777,00:24:49.127,Pass,
,,,,,,,,,,,,,,,,,,,1.407546,,,,,,,,,b65a06c4-6728-462a-bf80-25ebff883142,2429,,,"[13.3, 38.5]",3920393,69,,,,1.218625,,Right Foot,,,"[23.7, 66.8]",,Ground Pass,,30.150455,,,,,Yassine Meriah,5651.0,,,,,,2,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,142,Tunisia,777,"['5646f09b-9b10-4849-ba21-a50db6136291', 'ff024f26-ec57-4445-b195-d8feab1f39a7']",52,,,,,,,,,,,,,,,,,Tunisia,777,00:24:52.827,Pass,True
,,,,,,,,,,,,,,,,,,,0.518184,,,,,,,,,8d6b61a1-137b-4b61-ba48-06034178ad4f,2433,,,"[41.7, 77.3]",3920393,69,,,,0.12721622,,Right Foot,,,"[50.3, 78.4]",,Ground Pass,,8.670063,,,Incomplete,,Youssef Msakni,23910.0,,,,,,2,Regular Play,Yassine Meriah,5651.0,Right Center Back,142,Tunisia,777,"['4e594fe1-7998-4b3b-9b4e-129e4de32d00', '2c08e1bf-8e84-405b-8650-fcfeca4a7509', '4ccd7e88-72b7-40db-abd6-24c28063c9f8']",58,,,,,,,,,,,,,,,,,Tunisia,777,00:24:58.477,Pass,True
,,,,,,,,,,,,,,,,,,,1.433087,,,,,,,,,34b5ef70-f9d9-4a40-bef2-e802fc08be81,2438,,,"[110.7, 7.2]",3920393,70,,,,1.3746144,,Left Foot,True,,"[117.0, 38.9]",,Low Pass,,32.31996,,,Incomplete,,Peter Shalulile,65723.0,,,,,,2,Regular Play,Absalom Iimbondi,103804.0,Left Wing,142,Tunisia,777,"['c5d32259-fbd9-4fc6-9f76-def05b08e4ef', '06bfd874-fe1e-4e37-a370-8c03441c0a9a', 'c065b6f6-3507-4668-845f-ef65ce28530b']",4,,,,,,,,,,,,,,,,,Namibia,4980,00:25:04.346,Pass,True
,,,,,,,,,,,,,,,,,,,1.242567,,,,,,,,,4b78649a-878f-46c9-b986-dd685b74277e,2442,,,"[11.7, 43.2]",3920393,70,,,,-0.57666093,,Keeper Arm,,,"[24.0, 35.2]",,Ground Pass,,14.672764,,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,2,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,142,Tunisia,777,['0b2f2d63-8a66-4856-baa0-022585a395c9'],7,,,,,,,,,,,,,,,,,Tunisia,777,00:25:07.426,Pass,
,,,,,,,,,,,,,,,,,,,2.825636,,,,,,,,,82224032-5e06-4b44-aaf4-3d1489027e5c,2445,,,"[25.3, 34.8]",3920393,70,,,,-0.0420173,,Right Foot,,,"[91.9, 32.0]",,Ground Pass,,66.65884,,,,,Anis Ben Slimane,35592.0,,,,,,2,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,142,Tunisia,777,['127cd609-91b9-4703-95b2-a1db5e4ae3bf'],14,,,,,,,,,,,,,,,,,Tunisia,777,00:25:14.660,Pass,
,,,,,,,,,,,,,,,,,,,1.39935,,,,,,,,,5d9cf257-ec67-42a7-b5ba-cf09c073fee6,2448,,,"[93.9, 30.1]",3920393,70,,,,-0.15991312,,Right Foot,,,"[109.4, 27.6]",,Ground Pass,,15.700318,,,Pass Offside,,Mohamed Elias Achouri,132461.0,,,,,,2,Regular Play,Anis Ben Slimane,35592.0,Center Attacking Midfield,142,Tunisia,777,['4cd80d2c-21a3-42d7-bd30-7c6415452226'],17,,,,,,,,,,,,,,,,,Tunisia,777,00:25:17.606,Pass,
,,,,,,,,,,,,,,,,,,,4.045852,,,,,,,,,467524e9-7273-48cd-8c04-f41375ef8702,2453,,,"[14.7, 48.6]",3920393,72,,,,-0.5579757,,Right Foot,,,"[86.8, 3.6]",,High Pass,,84.99065,,,Incomplete,,Absalom Iimbondi,103804.0,,True,,,Free Kick,2,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,143,Namibia,4980,"['fdf8f2f1-61a6-4195-9bd5-7568b9e68b06', '15a25cce-dfb4-49ce-9c52-3aa5272b8372']",54,,,,,,,,,,,,,,,,,Namibia,4980,00:27:54.253,Pass,
,,,,,,,,,,,,,,,,,,,1.056854,,,,,,,,,c4bcaa56-fdeb-418f-b2ff-365b674eda40,2459,,,"[90.3, 12.8]",3920393,73,,,,1.7446976,,Right Foot,,,"[89.0, 20.2]",,Ground Pass,,7.5133214,,,,,Ngero Kaanjuka Katua,389316.0,,,,,,2,From Free Kick,Peter Shalulile,65723.0,Left Center Forward,143,Namibia,4980,['f8dc8d7f-d41d-4091-b6fe-baace713ed60'],2,,,,,,,,,,,,,,,,,Namibia,4980,00:28:02.857,Pass,
,,,,,,,,,,,,,,,,,,,2.30277,,,,,,,,,fb8b0010-4ad1-4627-9ff7-2b38c7f7115a,2467,,,"[39.2, 80.0]",3920393,73,,,,-2.5342875,,,,,"[21.5, 67.7]",,Low Pass,,21.554117,,,,,Yassine Meriah,5651.0,,,,,Throw-in,2,From Throw In,Wajdi Kechrida,105944.0,Right Back,144,Tunisia,777,['b47e19b7-f799-4128-bbdf-0a38784200a8'],18,,,,,,,,,,,,,,,,,Tunisia,777,00:28:18.207,Pass,
,,,,,,,,,,,,,,,,,,,2.198126,,,,,,,,,6d0b1435-a722-4082-9eb5-13bf680813f9,2470,,,"[12.8, 54.8]",3920393,73,,,,-2.0461392,,Right Foot,,,"[5.8, 41.2]",,Ground Pass,,15.295751,,,,,Bechir Ben Said,136296.0,,,,,,2,From Throw In,Yassine Meriah,5651.0,Right Center Back,144,Tunisia,777,['6193c260-55cf-43b8-8087-9edbd8d4edde'],23,,,,,,,,,,,,,,,,,Tunisia,777,00:28:23.488,Pass,
,,,,,,,,,,,,,,,,,,,2.020893,,,,,,,,,a3a2ac03-26ea-4c02-8230-c5436769863e,2473,,,"[8.7, 39.8]",3920393,73,,,,-1.341404,,Right Foot,,,"[13.3, 20.1]",,Ground Pass,,20.229929,,,,,Montassar Omar Talbi,32450.0,,,,,,2,From Throw In,Bechir Ben Said,136296.0,Goalkeeper,144,Tunisia,777,['3be6652f-c405-489b-8915-ac49ce013cb1'],27,,,,,,,,,,,,,,,,,Tunisia,777,00:28:27.235,Pass,
,,,,,,,,,,,,,,,,,,,1.756715,,,,,,,,,5b29ffad-a26d-4706-a31b-51ec8a8074f8,2476,,,"[21.5, 5.9]",3920393,73,,,,0.115759216,,Left Foot,,,"[55.9, 9.9]",,Low Pass,,34.63178,,,,,Anis Ben Slimane,35592.0,,,,,,2,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,144,Tunisia,777,['b36ed9b9-df0b-4578-8b0d-2aab88aa5927'],34,,,,,,,,,,,,,,,,,Tunisia,777,00:28:34.325,Pass,
,,,,,,,,,,,,,,,,,,,0.827325,,,,,,,,,e0823781-6723-4de1-af11-1f868c7996e6,2480,,,"[57.2, 14.5]",3920393,73,,,,1.6832235,,Right Foot,,,"[56.5, 20.7]",,Ground Pass,,6.239391,,,,,Mohamed Elias Achouri,132461.0,,,,,,2,From Throw In,Anis Ben Slimane,35592.0,Center Attacking Midfield,144,Tunisia,777,['2f1749f5-a510-476f-bea0-669336b2a390'],36,,,,,,,,,,,,,,,,,Tunisia,777,00:28:36.808,Pass,
,,,,,,,,,,,,,,,,,,,2.412466,,,,,,,,,d8164a12-e7cc-4e35-a9f3-b4f61db3fd2d,2483,,,"[62.3, 38.5]",3920393,73,,,,1.170892,,Right Foot,,,"[78.7, 77.3]",,Ground Pass,,42.123627,,,,,Youssef Msakni,23910.0,,,,,,2,From Throw In,Mohamed Elias Achouri,132461.0,Left Wing,144,Tunisia,777,['585ed50e-785a-4083-a623-27275633b5a5'],39,,,,,,,,,,,,,,,,,Tunisia,777,00:28:39.080,Pass,
,,,,,,,,,,,,,,,,,,,1.496184,,,,,,,,,cf010990-550d-4ebb-b902-49c96656aea3,2490,,,"[93.3, 51.5]",3920393,73,,,,-0.9303912,,Right Foot,,,"[112.6, 25.6]",,High Pass,,32.300156,,,,,Anis Ben Slimane,35592.0,,,,,,2,From Throw In,Youssef Msakni,23910.0,Right Wing,144,Tunisia,777,['687c2445-152a-4186-b786-b31066b1c5e2'],47,,,,,,,,,,,,,,,,,Tunisia,777,00:28:47.482,Pass,
,,,,,,,,,,,,,,,,,,,1.785772,,,,,,,,,b7ca0508-9c63-415c-be99-f20b06473167,2494,,,"[2.6, 40.5]",3920393,74,True,,,0.99227214,,Keeper Arm,,,"[18.6, 65.0]",,Ground Pass,,29.26175,,,,,Kennedy Amutenya,264381.0,,,,,,2,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,145,Namibia,4980,['389dfa7e-1749-427c-a0a6-f5601e2a2fec'],12,,,,,,,,,,,,,,,,,Namibia,4980,00:29:12.450,Pass,
,,,,,,,,,,,,,,,,,,,0.881506,,,,,,,,,2d683d07-6d6e-46a0-8adb-521d03933688,2496,,,"[18.9, 65.0]",3920393,74,,,,-2.045596,,Right Foot,,,"[7.9, 43.6]",,Ground Pass,,24.061588,,,,,Lloyd Junior Kazapua,125324.0,,,,,,2,Regular Play,Kennedy Amutenya,264381.0,Right Center Back,145,Namibia,4980,['4abb2d06-0943-460e-b45b-06f6a9d2cecb'],16,,,,,,,,,,,,,,,,,Namibia,4980,00:29:16.600,Pass,
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,a401ec5e-53d1-4b67-a100-90295d34d53e,2500,,,"[7.3, 43.8]",3920393,74,,,,1.1685542,,Left Foot,,,"[17.0, 66.6]",,Ground Pass,,24.77761,,,,,Kennedy Amutenya,264381.0,,,,,,2,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,145,Namibia,4980,"['f55f2426-806f-41e7-850b-77c8580b757b', '67975333-41af-400f-a258-8e1b03360572']",18,,,,,,,,,,,,,,,,,Namibia,4980,00:29:18.646,Pass,True
,,,,,,,,,,,,,,,,,,,2.440383,,,,,,,,,8b556f51-7a36-42e9-895a-f11140637300,2503,,,"[29.7, 70.8]",3920393,74,,,,-0.013920215,,Right Foot,,,"[72.8, 70.2]",,High Pass,,43.104176,,,,,Deon Hotto Kavendji,64612.0,,,,,,2,Regular Play,Kennedy Amutenya,264381.0,Right Center Back,145,Namibia,4980,['9e61e090-130b-49a2-bf2e-d3cb6ecc983d'],23,,,,,,,,,,,,,,,,,Namibia,4980,00:29:23.918,Pass,
,,,,,,,,,,,,,,,,,,,0.115716,,,,,,,,,689837cd-e3e3-4049-aebe-bbbb96c9cddd,2506,,,"[75.3, 68.9]",3920393,74,,,,-0.64987046,,Left Foot,,,"[77.8, 67.0]",,Low Pass,,3.1400638,,,Incomplete,,Muzeu Bethuel,389319.0,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Right Center Forward,145,Namibia,4980,"['6e337c66-3254-4d01-8119-e7e71f4b1b14', '885006f6-5b6d-4f16-a9fb-dafb9a881b3c']",26,,,,,,,,,,,,,,,,,Namibia,4980,00:29:26.399,Pass,
,,,,,,,,,,,,,,,,,,,1.610931,,,,,,,,,f727b0e1-d2bb-435c-8ad3-9249dc47066a,2513,,,"[77.8, 71.7]",3920393,74,,,,-1.7673593,,Left Foot,,,"[73.2, 48.6]",,Ground Pass,,23.553556,,,,,Ngero Kaanjuka Katua,389316.0,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Right Center Forward,145,Namibia,4980,"['d2b04a20-5feb-4eb4-97d0-caf69c1d05e2', '15e888b0-56d0-43d0-b475-d2f951cc977f']",30,,,,,,,,,,,,,,,,,Namibia,4980,00:29:30.349,Pass,True
,,,,,,,,,,,,,,,,,,,1.575315,,,,,,,,,65f97199-d784-45db-b3a4-810ebf273cb4,2516,,,"[75.3, 57.0]",3920393,74,,,,1.0404462,,Left Foot,,,"[86.5, 76.1]",,Ground Pass,,22.14159,,,,,Deon Hotto Kavendji,64612.0,,,,,,2,Regular Play,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,145,Namibia,4980,['5dbe2324-79e1-4ff6-9be4-5311f333d4ef'],33,,,,,,,,,,,,,,,,,Namibia,4980,00:29:33.134,Pass,
,,,,,,,,,,,,,,,,,,,2.723257,,,,,,,,,212996ca-fa06-43ba-ac19-b4d2378083ac,2519,,,"[96.1, 65.8]",3920393,74,,,,0.02509933,,Left Foot,,,"[120.0, 66.4]",,Ground Pass,,23.90753,,,Out,,Ryan Nyambe,4218.0,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Right Center Forward,145,Namibia,4980,['e851d650-363e-44cc-9f0e-e062cd67a336'],37,,,,,,,,,,,,,,,,,Namibia,4980,00:29:37.187,Pass,
,,,,,,,,,,,,,,,,,,,1.665931,,,,,,,,,14ac4cea-9978-44b7-8bc3-5c740c2d6c80,2521,,,"[7.0, 42.0]",3920393,74,,,,-0.9360341,,Right Foot,,,"[16.5, 29.1]",,Ground Pass,,16.02061,,,,,Montassar Omar Talbi,32450.0,,,,,Goal Kick,2,From Goal Kick,Bechir Ben Said,136296.0,Goalkeeper,146,Tunisia,777,['d0bcf2fb-76b0-40ab-8afc-0eacc0b95d18'],54,,,,,,,,,,,,,,,,,Tunisia,777,00:29:54.387,Pass,
,,,,,,,,,,,,,,,,,,,2.363691,,,,,,,,,27a8148a-27dd-43a4-a82e-e0d70e252c8e,2524,,,"[20.6, 29.3]",3920393,74,,,,1.5872965,,Right Foot,,,"[20.1, 59.6]",,Ground Pass,,30.304125,,,,,Yassine Meriah,5651.0,,,,,,2,From Goal Kick,Montassar Omar Talbi,32450.0,Left Center Back,146,Tunisia,777,['52d564e8-f0e0-4f9a-8d52-fb27d46c733c'],58,,,,,,,,,,,,,,,,,Tunisia,777,00:29:58.582,Pass,
,,,,,,,,,,,,,,,,,,,1.869542,,,,,,,,,36b8467d-0d68-432a-b831-147ec6691523,2527,,,"[31.2, 70.1]",3920393,75,,,,0.30636716,,Right Foot,,,"[50.8, 76.3]",,Ground Pass,,20.557238,,,,,Wajdi Kechrida,105944.0,,,,,,2,From Goal Kick,Yassine Meriah,5651.0,Right Center Back,146,Tunisia,777,['9a93c717-5373-423c-9d01-aa7222970d8a'],3,,,,,,,,,,,,,,,,,Tunisia,777,00:30:03.215,Pass,
,,,,,,,,,,,,,,,,,,,2.109606,,,,,,,,,5fb5d98f-e78f-460e-8fd8-9aa23dee5651,2530,,,"[50.1, 78.2]",3920393,75,,,,-2.5789547,,Right Foot,,,"[39.0, 71.2]",,Ground Pass,,13.122881,,,,,Yassine Meriah,5651.0,,,,,,2,From Goal Kick,Wajdi Kechrida,105944.0,Right Back,146,Tunisia,777,['2e5ecfaf-99e2-4641-91fb-7727ea6869c7'],6,,,,,,,,,,,,,,,,,Tunisia,777,00:30:06.055,Pass,
,,,,,,,,,,,,,,,,,,,1.764283,,,,,,,,,41efb74c-e650-4480-bea8-a1e43e00fe01,2533,,,"[48.6, 78.5]",3920393,75,,,,-2.2706892,,Right Foot,,,"[39.0, 67.1]",,Ground Pass,,14.903691,,,,,Ellyes Joris Skhiri,3767.0,,,,,,2,From Goal Kick,Yassine Meriah,5651.0,Right Center Back,146,Tunisia,777,['2a1dca16-f87b-4ab1-a116-dc7104756fa5'],15,,,,,,,,,,,,,,,,,Tunisia,777,00:30:15.909,Pass,
,,,,,,,,,,,,,,,,,,,2.51698,,,,,,,,,4155d2d8-7216-4d2b-acf9-540c052fa959,2536,,,"[40.4, 59.9]",3920393,75,,,,-1.5489248,,Right Foot,,,"[41.1, 27.9]",,Ground Pass,,32.007656,,,,,Montassar Omar Talbi,32450.0,,,,,,2,From Goal Kick,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,146,Tunisia,777,['edc01ea1-e13b-4df5-b733-74d957ff55c2'],18,,,,,,,,,,,,,,,,,Tunisia,777,00:30:18.539,Pass,
,,,,,,,,,,,,,,,,,,,1.377872,,,,,,,,,de64ce77-b2a8-4e86-aa53-1c8bb0a03ff7,2539,,,"[54.8, 18.4]",3920393,75,,,,-0.5957287,,Right Foot,,,"[75.6, 4.3]",,Ground Pass,,25.12867,,,,,Mohamed Elias Achouri,132461.0,,,,,,2,From Goal Kick,Montassar Omar Talbi,32450.0,Left Center Back,146,Tunisia,777,['f5e6e1f6-1028-4c3b-8b0b-d8f676b13760'],23,,,,,,,,,,,,,,,,,Tunisia,777,00:30:23.662,Pass,
,,,,,,,,,,,,,,,,,,,0.669534,,,,,,,,,4ac9acab-54a8-4b95-b0f5-6a19d731d72f,2543,,,"[69.7, 5.4]",3920393,75,,,,1.755243,,Right Foot,,,"[67.2, 18.8]",,Ground Pass,,13.631214,,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,2,From Goal Kick,Mohamed Elias Achouri,132461.0,Left Wing,146,Tunisia,777,"['ffb49e20-b0d9-49bd-8431-d1e95b14400b', 'd4131979-5e68-491a-8c1d-ecefe79df269']",26,,,,,,,,,,,,,,,,,Tunisia,777,00:30:26.335,Pass,True
,,,,,,,,,,,,,,,,,,,1.739198,,,,,,,,,82387c60-9493-4c65-a4c3-443aca01ba6c,2545,,,"[66.1, 18.6]",3920393,75,,,,-1.0213385,,Right Foot,,,"[77.0, 0.8]",,Low Pass,,20.87223,,,Out,,Ali Maâloul,5647.0,,,,,,2,From Goal Kick,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,146,Tunisia,777,['dda54401-9094-4a15-a8cf-0c78080e0d87'],27,,,,,,,,,,,,,,,,,Tunisia,777,00:30:27.005,Pass,
,,,,,,,,,,,,,,,,,,,1.74174,,,,,,,,,b9184b38-0a0f-4fc2-b9a4-59d2c7a4c0f0,2547,,,"[52.6, 80.0]",3920393,75,,,,-0.30400094,,,,,"[78.1, 72.0]",,High Pass,,26.725456,,,Incomplete,,Muzeu Bethuel,389319.0,,,,,Throw-in,2,From Throw In,Ryan Nyambe,4218.0,Right Back,147,Namibia,4980,"['c94c8c37-22ae-49d3-971d-3f36505f2f13', '515567ad-9825-49b4-ba9f-d8da16697de4']",43,,,,,,,,,,,,,,,,,Namibia,4980,00:30:43.162,Pass,
,,,,,,,,,,,,,,,,,,,1.417928,,,,,,,,,c94c8c37-22ae-49d3-971d-3f36505f2f13,2550,,,"[42.0, 8.1]",3920393,75,,,True,1.0303768,,,,,"[48.6, 19.1]",,Low Pass,,12.8280945,,,,,Ellyes Joris Skhiri,3767.0,,,,,Recovery,2,From Throw In,Ali Maâloul,5647.0,Left Back,147,Namibia,4980,"['bbafc693-bce2-447e-aa5d-52ef97c127c5', '6389353a-6d33-49de-b744-afb0929acee4', 'b9184b38-0a0f-4fc2-b9a4-59d2c7a4c0f0']",44,,,,,,,,,,,,,,,,,Tunisia,777,00:30:44.904,Pass,True
