50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.907091,,,,,,,,,,,,,d01e749f-258a-494b-b12e-c480161ef5e4,1862,,,"[52.2, 52.6]",3922240,61,,,,,-1.1269201,,Right Foot,,,,"[59.0, 38.3]",Ground Pass,,15.834456,,,Hamdi Fathi,66887.0,,,,,,2,Regular Play,Ahmed Sayed,66878.0,Right Wing,102,Egypt,774,['59bd30f5-f223-4540-bb53-74046fb97496'],57,,,,,,,,,,,,,,,,,Egypt,774,00:16:57.483,Pass,
,,,,,,,,,,,,,,,,,2.15243,,,,,,,,,,,,,7157cf43-406a-4998-86dc-1d1fc82584f5,1865,,,"[57.6, 44.7]",3922240,62,,,,,1.2752059,,Right Foot,,,,"[65.7, 71.3]",Ground Pass,,27.805935,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,,,,2,Regular Play,Hamdi Fathi,66887.0,Left Center Midfield,102,Egypt,774,['8b14066d-e8d4-4bdb-8796-c5cdf0758254'],0,,,,,,,,,,,,,,,,,Egypt,774,00:17:00.248,Pass,
,,,,,,,,,,,,,,,,,0.881184,,,,,,,,,,,,,f2780dac-495b-46d8-a6f0-805dc9717d8f,1868,,,"[73.9, 70.1]",3922240,62,,,,,0.39060703,,Right Foot,,,,"[85.8, 75.0]",Ground Pass,,12.869344,,,Ahmed Sayed,66878.0,,,,,,2,Regular Play,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,102,Egypt,774,['78e23e6b-833a-4cff-b0c4-f5f36c3328a7'],6,,,,,,,,,,,,,,,,,Egypt,774,00:17:06.033,Pass,
,,,,,,,,,,,,,,,,,0.270044,,,,,,,,,,,,,956f574d-7d46-4176-ab1a-49401bdc8d27,1871,,,"[89.6, 74.8]",3922240,62,,,,,-0.8430266,,Right Foot,,,,"[94.5, 69.3]",Ground Pass,,7.366139,Incomplete,,Mohamed Hany Gamal Eldemerdash,66892.0,,,,,,2,Regular Play,Ahmed Sayed,66878.0,Right Wing,102,Egypt,774,"['c7fa4046-1189-4143-9256-0e3211b00c94', '3e4d9b5c-fb96-4403-9ec1-142ae9919493']",8,,,,,,,,,,,,,,,,,Egypt,774,00:17:08.296,Pass,
,,,,,,,,,,,,,,,,,1.240097,,,,,,,,,,,,,9abc07cd-e19f-4a4c-8ebd-aa104df4160c,1876,,,"[10.4, 5.9]",3922240,62,,,,,1.996844,,Left Foot,,,,"[4.5, 18.9]",Ground Pass,,14.276204,,,Arthur Masuaku,3587.0,,,,,,2,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,102,Egypt,774,"['66016441-694f-4f15-9ad7-596ceaba0a56', '7de5d2b4-3c39-49da-a9b9-b4050d64a5e0']",11,,,,,,,,,,,,,,,,,Congo DR,4881,00:17:11.380,Pass,True
,,,,,,,,,,,,,,,,,6.574538,,,,,,,,,,,,,cbbd7d41-b581-4988-83ae-91fd96389ca0,1879,,,"[4.1, 10.6]",3922240,62,,,,,0.028658083,,Left Foot,,,,"[94.8, 13.2]",High Pass,,90.73726,Incomplete,,,,,,,,,2,Regular Play,Arthur Masuaku,3587.0,Left Back,102,Egypt,774,['432a3136-7dee-4117-a6cb-eb60e25e8656'],15,,,,,,,,,,,,,,,,,Congo DR,4881,00:17:15.379,Pass,
,,,,,,,,,,,,,,,,,1.968159,,,,,,,,,,,,,bb3643cb-b1d8-46ab-b375-aaaabcf2b050,1881,,,"[47.5, 44.7]",3922240,62,,True,,,1.4981968,,Right Foot,,,,"[49.1, 66.7]",Ground Pass,,22.058105,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,2,Regular Play,Mohamed Abdelmonem,69563.0,Left Center Back,103,Egypt,774,['64637933-56fc-46a6-8247-a266f0afd464'],40,,,,,,,,,,,,,,,,,Egypt,774,00:17:40.466,Pass,
,,,,,,,,,,,,,,,,,2.524691,,,,,,,,,,,,,97a39fae-a423-4a86-9263-6e290b5b0c8a,1883,,,"[49.1, 66.7]",3922240,62,,,,,0.33796534,1de80902-03b5-4b8a-8fd7-edfa80723b7f,Right Foot,,,,"[76.7, 76.4]",Ground Pass,,29.254913,,,Ahmed Sayed,66878.0,True,,,,,2,Regular Play,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,103,Egypt,774,['c97a3119-ca1a-4dfd-9bd7-753b4c450603'],43,,,,,,,,,,,,,,,,,Egypt,774,00:17:43.856,Pass,
,,,,,,,,,,,,,,,,,1.134581,,,,,,,,,,,,,2ed1f42d-d35a-4e4f-9e43-ee7fd3c94491,1891,,,"[100.9, 56.9]",3922240,62,,,,,-2.759476,,Right Foot,,,,"[90.2, 52.6]",Ground Pass,,11.531695,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,2,Regular Play,Ahmed Sayed,66878.0,Right Wing,103,Egypt,774,['05efcfc5-c79b-4e1b-a726-2fcd2eee8b71'],54,,,,,,,,,,,,,,,,,Egypt,774,00:17:54.077,Pass,
,,,,,,,,,,,,,,,,,1.156081,,,,,,,,,,,,,a78f7027-540a-4242-90dd-4be02598eb23,1894,,,"[89.0, 54.4]",3922240,62,,,,,-2.1208208,c56c05a9-d829-4510-b1d1-6f8e8970e824,Left Foot,,,,"[80.6, 40.7]",Ground Pass,,16.070158,,,Marwan Attia Fahim Ghallab,70682.0,True,,,,,2,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,103,Egypt,774,['dabae1b7-1634-4a76-94bb-40a0bee3c669'],56,,,,,,,,,,,,,,,,,Egypt,774,00:17:56.466,Pass,
,,,,,,,,,,,,,,,,,3.219607,,,,,,,,,,,,,e48d94fd-8687-48ad-8643-8d1aa270f3dd,1899,,,"[30.5, 61.6]",3922240,63,,,,,-0.13809308,,Right Foot,,,,"[93.1, 52.9]",High Pass,,63.20166,Incomplete,,Cédric Bakambu,6862.0,,,,,,2,From Keeper,Lionel Mpasi-Nzau,35413.0,Goalkeeper,105,Congo DR,4881,"['e4f7402d-5188-47d3-a692-729ea33f1e5b', '2ee1d487-0b70-4d52-8d9a-5e1e91a5309e']",34,,,,,,,,,,,,,,,,,Congo DR,4881,00:18:34.319,Pass,
,,,,,,,,,,,,,,,,,0.83378,,,,,,,,,,,,,a35f4420-017d-486b-a5df-723192976a8b,1906,,,"[81.1, 60.6]",3922240,63,,,,,0.7553643,,Left Foot,,,,"[93.1, 71.9]",Low Pass,,16.48302,,,Meschak Elia,35684.0,,,,,,2,From Keeper,Samuel Moutoussamy,4412.0,Left Defensive Midfield,105,Congo DR,4881,"['c8728fe6-138f-4878-9bf5-d76a737be779', '0fc3546a-eaf2-48d8-9cfe-c8d7d3336df2']",39,,,,,,,,,,,,,,,,,Congo DR,4881,00:18:39.557,Pass,True
,,,,,,,,,,,,,,,,,0.58847,,,,,,,,,,,,,f634b858-e11c-451c-9d67-60623cbdb799,1910,,,"[91.2, 69.5]",3922240,63,,,,,2.929635,,Right Foot,,,,"[83.3, 71.2]",Ground Pass,,8.080841,,,Théo Bongonda Mbul'Ofeko Batombo,23785.0,,,,,,2,From Keeper,Meschak Elia,35684.0,Right Wing,105,Congo DR,4881,"['ec9729e8-b49a-4a9b-a74d-19902be7e11f', 'de6d9208-26af-4429-97bd-2c14195db241']",41,,,,,,,,,,,,,,,,,Congo DR,4881,00:18:41.418,Pass,True
,,,,,,,,,,,,,,,,,1.418269,,,,,,,,,,,,,bd2c06fe-6096-49fa-a376-d69cbd859a7e,1913,,,"[83.3, 71.2]",3922240,63,,,,,3.0466409,,Left Foot,,,,"[74.9, 72.0]",Ground Pass,,8.438009,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,2,From Keeper,Théo Bongonda Mbul'Ofeko Batombo,23785.0,Center Attacking Midfield,105,Congo DR,4881,['e802371b-d118-4106-b0fc-e71261069eb7'],42,,,,,,,,,,,,,,,,,Congo DR,4881,00:18:42.318,Pass,
,,,,,,,,,,,,,,,,,0.719899,,,,,,,,,,,,,0a3ef64d-bd12-4b0c-ae85-0c2d75cfd63f,1916,,,"[74.9, 72.0]",3922240,63,,,,,0.5391054,,Right Foot,,,,"[86.1, 78.7]",Ground Pass,,13.051054,,,Meschak Elia,35684.0,,,,,,2,From Keeper,Gedeon Kalulu Kyatengwa,30193.0,Right Back,105,Congo DR,4881,['ad569064-3b81-4662-88ec-5d6904030f70'],45,,,,,,,,,,,,,,,,,Congo DR,4881,00:18:45.129,Pass,
,,,,,,,,,,,,,,,,,1.229697,,,,,,,,,,,,,c8f31ddc-96b6-40f6-b034-0f142c2d265f,1919,,,"[86.1, 78.7]",3922240,63,,,,,-2.6176734,,Right Foot,,,,"[72.6, 70.9]",Low Pass,,15.591344,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,2,From Keeper,Meschak Elia,35684.0,Right Wing,105,Congo DR,4881,['c687e0bf-67ad-4011-9c32-85081bffcafc'],46,,,,,,,,,,,,,,,,,Congo DR,4881,00:18:46.451,Pass,
,,,,,,,,,,,,,,,,,0.732899,,,,,,,,,,,,,c72ef199-b9e0-4690-8c97-6b6b5bf63078,1922,,,"[73.3, 68.7]",3922240,63,,,,,-1.2432319,,Right Foot,,,,"[76.8, 58.4]",Ground Pass,,10.878419,,,Charles Pickel,28415.0,,,,,,2,From Keeper,Gedeon Kalulu Kyatengwa,30193.0,Right Back,105,Congo DR,4881,['4a3246ed-038b-44c2-93c2-8b726ff03ebc'],48,,,,,,,,,,,,,,,,,Congo DR,4881,00:18:48.905,Pass,
,,,,,,,,,,,,,,,,,1.373812,,,,,,,,,,,,,93280212-8e49-4fa8-839d-f476b205c862,1925,,,"[76.0, 57.7]",3922240,63,,,,,-2.3676226,,Right Foot,,,,"[58.3, 40.4]",Ground Pass,,24.750353,,,Dylan Batubinsika,24105.0,,,,,,2,From Keeper,Charles Pickel,28415.0,Right Defensive Midfield,105,Congo DR,4881,['c4265456-7784-4243-932a-5cb4c55c5b87'],50,,,,,,,,,,,,,,,,,Congo DR,4881,00:18:50.462,Pass,
,,,,,,,,,,,,,,,,,1.859297,,,,,,,,,,,,,63baa864-65ae-492c-b1ba-fbba37f11594,1928,,,"[68.4, 32.6]",3922240,63,,,,,-0.6362786,,Right Foot,,,,"[92.9, 14.5]",High Pass,,30.460794,Incomplete,,Arthur Masuaku,3587.0,,,,,,2,From Keeper,Dylan Batubinsika,24105.0,Left Center Back,105,Congo DR,4881,"['f63b77a6-a96b-4505-834c-4f71b41b24b2', '0f5fb024-6fe9-410f-a918-99795c7fa4d2']",54,,,,,,,,,,,,,,,,,Congo DR,4881,00:18:54.823,Pass,
,,,,,,,,,,,,,,,,,1.332023,,,,,,,,,,,,,0f5fb024-6fe9-410f-a918-99795c7fa4d2,1930,,,"[27.2, 65.6]",3922240,63,,,,,-0.3352372,,Head,,,,"[42.7, 60.2]",High Pass,,16.413713,,,Ahmed Sayed,66878.0,,,,,Recovery,2,From Keeper,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,105,Congo DR,4881,"['63baa864-65ae-492c-b1ba-fbba37f11594', '6b25ae57-df81-4828-a248-a226d14e6bc3']",56,,,,,,,,,,,,,,,,,Egypt,774,00:18:56.683,Pass,
,,,,,,,,,,,,,,,,,1.68435,,,,,,,,,,,,,e1c28ca6-65d0-4cc5-87e7-e8983a368fd9,1934,,,"[40.8, 55.6]",3922240,63,,,,,-1.1644216,,Right Foot,,,,"[51.3, 31.2]",Low Pass,,26.56332,Unknown,,Mahmoud Ibrahim Hassan,5261.0,,,,,,2,From Keeper,Ahmed Sayed,66878.0,Right Wing,105,Congo DR,4881,"['be432ddc-262b-4d09-aec8-1201aa9ca6d3', '671eb835-aa68-41d4-87c5-e4a42e757a2f']",59,,,,,,,,,,,,,,,,,Egypt,774,00:18:59.246,Pass,True
,,,,,,,,,,,,,,,,,1.023926,,,,,,,,,,,,,0afed0e0-ac8c-4c96-af94-e7a55162766d,1940,,,"[69.6, 46.5]",3922240,65,,,,,1.8727475,,Left Foot,,,,"[63.9, 64.8]",Ground Pass,,19.16716,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,Free Kick,2,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,106,Congo DR,4881,['5c18f3da-d517-4cec-8763-fb41752e0e33'],6,,,,,,,,,,,,,,,,,Congo DR,4881,00:20:06.929,Pass,
,,,,,,,,,,,,,,,,,0.710484,,,,,,,,,,,,,1a170885-580e-4751-bd33-7664c757b539,1943,,,"[65.5, 59.3]",3922240,65,,,,,-0.88139844,,Right Foot,,,,"[71.6, 51.9]",Ground Pass,,9.590099,,,Samuel Moutoussamy,4412.0,,,,,,2,From Free Kick,Gedeon Kalulu Kyatengwa,30193.0,Right Back,106,Congo DR,4881,['11955aea-3daf-4dd5-b803-e364cdbe1960'],10,,,,,,,,,,,,,,,,,Congo DR,4881,00:20:10.425,Pass,
,,,,,,,,,,,,,,,,,0.841121,,,,,,,,,,,,,e3f96613-ed5f-4475-879f-23e7c03f14f1,1946,,,"[71.6, 52.5]",3922240,65,,,,,0.727324,,Left Foot,,,,"[80.7, 60.6]",Ground Pass,,12.182775,,,Charles Pickel,28415.0,,,,,,2,From Free Kick,Samuel Moutoussamy,4412.0,Left Defensive Midfield,106,Congo DR,4881,['b21d9eaa-47c2-41c1-8b80-ee54f4c35bb6'],11,,,,,,,,,,,,,,,,,Congo DR,4881,00:20:11.981,Pass,
,,,,,,,,,,,,,,,,,1.304015,,,,,,,,,,,,,18d20cc8-00bc-40c7-ab76-912b19331f4e,1950,,,"[82.9, 69.0]",3922240,65,,,,,0.12812856,,Right Foot,,,,"[99.2, 71.1]",High Pass,,16.43472,Unknown,,Théo Bongonda Mbul'Ofeko Batombo,23785.0,,,,,,2,From Free Kick,Charles Pickel,28415.0,Right Defensive Midfield,106,Congo DR,4881,['515f3840-2718-44ec-8f48-775e4cce415a'],14,,,,,,,,,,,,,,,,,Congo DR,4881,00:20:14.782,Pass,
,,,,,,,,,,,,,,,,,0.871975,,,,,,,,,,,,,1d6dde7d-c2b1-47ce-b8bf-ecbb7aa0c51d,1955,,,"[99.8, 67.6]",3922240,66,,,,,-1.010801,,Left Foot,True,,,"[111.9, 48.3]",High Pass,,22.779377,Incomplete,,Simon Bokote Banza,24826.0,,,,,Free Kick,2,From Free Kick,Arthur Masuaku,3587.0,Left Back,107,Congo DR,4881,"['e7c66266-2b0a-4cc4-bfbd-ee26963dfe21', 'eafd8685-9b6a-4d90-bae6-28541b5085d2']",15,,,,,,,,,,,,,,,,,Congo DR,4881,00:21:15.164,Pass,
,,,,,,,,,,,,,,,,,1.746531,,,,,,,,,,,,,6c2476d6-2fed-4f88-8858-b0c0620bbc8b,1958,,,"[120.0, 80.0]",3922240,66,,,,,-1.622153,,Left Foot,,,,"[117.8, 37.2]",High Pass,True,42.856506,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Arthur Masuaku,3587.0,Left Back,108,Congo DR,4881,['058c7995-f8a1-4695-a00f-229f2b122d00'],48,,,,,,,,,,,,,,,,,Congo DR,4881,00:21:48.883,Pass,
,,,,,,,,,,,,,,,,,1.258569,,,,,,,,,,,,,20cda25a-d8a2-4760-ba52-708677aaa348,1960,,,"[120.0, 0.1]",3922240,67,,,,,1.8382814,950d800c-2e71-4e8a-8034-ed361e1f8aba,Left Foot,,,,"[110.6, 34.4]",High Pass,,35.56473,,True,Henoc Inonga Baka,105946.0,True,,Outswinging,,Corner,2,From Corner,Arthur Masuaku,3587.0,Left Back,109,Congo DR,4881,['ac57dca6-52ac-4eec-b386-8f72f621c906'],45,,,,,,,,,,,,,,,,,Congo DR,4881,00:22:45.219,Pass,
,,,,,,,,,,,,,,,,,0.081206,,,,,,,,,,,,,fbd40bcc-e2ef-4b77-ac36-cd8580d9ab60,1968,,,"[117.5, 73.1]",3922240,67,,,,,-1.9228406,,Right Foot,,,,"[115.7, 68.2]",Ground Pass,,5.2201533,Incomplete,,,,,,,,,2,From Corner,Meschak Elia,35684.0,Right Wing,109,Congo DR,4881,['003dbfa5-0ad7-40cc-a5c0-2aae754f77a8'],59,,,,,,,,,,,,,,,,,Congo DR,4881,00:22:59.358,Pass,
,,,,,,,,,,,,,,,,,1.777461,,,,,,,,,,,,,b8ea5db9-6ca9-43b5-986c-7d87aff886b9,1973,,,"[76.4, 35.6]",3922240,68,,,,,-1.3800737,,Right Foot,,,,"[80.3, 15.4]",Ground Pass,,20.57304,,,Arthur Masuaku,3587.0,,,,,,2,From Corner,Gedeon Kalulu Kyatengwa,30193.0,Right Back,109,Congo DR,4881,['26913f73-fc98-4123-9dad-cffa83f15247'],4,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:04.979,Pass,
,,,,,,,,,,,,,,,,,1.342225,,,,,,,,,,,,,49c16324-c26a-4cf0-ba19-d7b3d6601c9c,1976,,,"[83.1, 14.0]",3922240,68,,,,,0.8088314,,Left Foot,,,,"[108.1, 40.2]",High Pass,,36.21381,Incomplete,,,,,,,,,2,From Corner,Arthur Masuaku,3587.0,Left Back,109,Congo DR,4881,['80918b37-221a-44e9-9f27-e13bcb7f996e'],8,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:08.029,Pass,
,,,,,,,,,,,,,,,,,0.777078,,,,,,,,,,,,,aecfac19-1508-4f55-a550-2b02ddf007ec,1982,,,"[36.6, 47.5]",3922240,68,,,,,-2.158799,,Right Foot,,,,"[33.0, 42.1]",Ground Pass,,6.489992,,,Marwan Attia Fahim Ghallab,70682.0,,,,,,2,Regular Play,Mahmoud Ibrahim Hassan,5261.0,Left Wing,110,Egypt,774,"['c955b7a3-e9a8-436c-9728-15214e7b0442', '6ff68961-606d-491c-af00-99dd2f4ec2ab']",13,,,,,,,,,,,,,,,,,Egypt,774,00:23:13.602,Pass,True
,,,,,,,,,,,,,,,,,1.049721,,,,,,,,,,,,,970f3738-866e-491b-9878-96ce028d4e39,1984,,,"[33.2, 41.9]",3922240,68,,,,,-0.42449713,,Left Foot,,,,"[50.9, 33.9]",Ground Pass,,19.423954,,,Mostafa Mohamed Ahmed Abdallah,66886.0,,,,,,2,Regular Play,Marwan Attia Fahim Ghallab,70682.0,Center Defensive Midfield,110,Egypt,774,['7a94e55e-b5e7-4e74-b4ac-f93e3cfde5d0'],14,,,,,,,,,,,,,,,,,Egypt,774,00:23:14.379,Pass,
,,,,,,,,,,,,,,,,,1.637651,,,,,,,,,,,,,357c1804-02e0-486f-b1b9-1e57ba589b28,1986,,,"[50.9, 33.9]",3922240,68,,,,,-1.4869597,,Right Foot,,,,"[51.9, 22.0]",Ground Pass,,11.941943,,,Ahmed Sayed,66878.0,,,,,,2,Regular Play,Mostafa Mohamed Ahmed Abdallah,66886.0,Center Forward,110,Egypt,774,['e9153e53-2169-4acf-bdc7-fb02da81ca31'],15,,,,,,,,,,,,,,,,,Egypt,774,00:23:15.429,Pass,
,,,,,,,,,,,,,,,,,1.099288,,,,,,,,,,,,,ac385694-25ab-483d-958e-cd775398fd42,1995,,,"[13.4, 72.8]",3922240,68,,,,,-1.7126933,,Right Foot,,,,"[12.0, 63.0]",Ground Pass,,9.899495,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,Regular Play,Meschak Elia,35684.0,Right Wing,111,Congo DR,4881,"['3cf21ed1-a08a-4b2e-b639-638287e7a93a', 'e3610151-0fc7-4a92-a506-b36244519206']",24,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:24.833,Pass,True
,,,,,,,,,,,,,,,,,1.479693,,,,,,,,,,,,,cd4177d7-4546-4568-95d4-c3cb892a8062,1998,,,"[12.0, 63.0]",3922240,68,,,,,0.8320932,,Right Foot,,,,"[22.2, 74.2]",Ground Pass,,15.148598,,,Charles Pickel,28415.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,111,Congo DR,4881,['af8e1095-b2ab-402f-b974-793616647c76'],26,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:26.290,Pass,
,,,,,,,,,,,,,,,,,1.184581,,,,,,,,,,,,,ca53c72f-0469-42a9-8a30-dbeb6e623ff5,2001,,,"[22.2, 72.8]",3922240,68,,,,,-2.3561945,,Right Foot,,,,"[13.4, 64.0]",Ground Pass,,12.44508,,,Henoc Inonga Baka,105946.0,,,,,,2,Regular Play,Charles Pickel,28415.0,Right Defensive Midfield,111,Congo DR,4881,['1401944f-aab1-4038-8ad5-d6d856965661'],28,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:28.116,Pass,
,,,,,,,,,,,,,,,,,2.169404,,,,,,,,,,,,,73f5bf46-b664-4dcb-a869-84d0e38a3060,2004,,,"[13.4, 64.0]",3922240,68,,,,,0.6435011,,Right Foot,,,,"[17.4, 67.0]",Ground Pass,,5.0,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,2,Regular Play,Henoc Inonga Baka,105946.0,Left Center Back,111,Congo DR,4881,['5f18ba07-2ddf-4c5e-ac35-36772c0ce196'],29,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:29.367,Pass,
,,,,,,,,,,,,,,,,,1.193271,,,,,,,,,,,,,0cac8710-63fa-4d16-b739-72833eefb6fb,2007,,,"[18.4, 68.2]",3922240,68,,,,,0.55378175,,Right Foot,,,,"[31.5, 76.3]",Ground Pass,,15.401948,,,Meschak Elia,35684.0,,,,,,2,Regular Play,Gedeon Kalulu Kyatengwa,30193.0,Right Back,111,Congo DR,4881,['36e41fa5-9653-49ff-8d85-03bf1757837a'],33,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:33.282,Pass,
,,,,,,,,,,,,,,,,,3.442219,,,,,,,,,,,,,c5c2c976-d14b-4f47-9578-8e7c7e75c3e1,2010,,,"[35.9, 76.3]",3922240,68,,,,,0.057182673,,Right Foot,,,,"[91.8, 79.5]",High Pass,,55.991516,Out,,,,,,,,,2,Regular Play,Meschak Elia,35684.0,Right Wing,111,Congo DR,4881,,37,,,,,,,,,,,,,,,,,Congo DR,4881,00:23:37.151,Pass,
,,,,,,,,,,,,,,,,,1.505006,,,,,,,,,,,,,301017f9-54dd-442a-9e9d-c982952eaceb,2011,,,"[18.1, 0.1]",3922240,68,,,,,0.4767473,,,,,,"[27.2, 4.8]",Low Pass,,10.24207,,,Mohamed Hamdy Sharaf,70835.0,,,,,Throw-in,2,From Throw In,Mohamed Abdelmonem,69563.0,Left Center Back,112,Egypt,774,['a9fd4d09-672e-40ec-9070-9a0cdda0a5b7'],50,,,,,,,,,,,,,,,,,Egypt,774,00:23:50.603,Pass,
,,,,,,,,,,,,,,,,,1.941692,,,,,,,,,,,,,afcc9f28-7dbf-4da1-8c02-dd34c1df2232,2014,,,"[27.2, 4.8]",3922240,68,,,,,-3.102243,,Left Foot,,,,"[14.5, 4.3]",Ground Pass,,12.709839,,,Mohamed Abdelmonem,69563.0,,,,,,2,From Throw In,Mohamed Hamdy Sharaf,70835.0,Left Back,112,Egypt,774,['5b5f9b2f-675e-4a62-b8a5-0b5f360fa203'],52,,,,,,,,,,,,,,,,,Egypt,774,00:23:52.388,Pass,
,,,,,,,,,,,,,,,,,2.500318,,,,,,,,,,,,,207ddcb8-a490-4155-88ac-5e051b2e6a4d,2016,,,"[13.7, 6.2]",3922240,68,,,,,1.9948606,,Right Foot,,,,"[4.4, 26.8]",Ground Pass,,22.601992,,,Mohamed Abougabal,66879.0,,,,,,2,From Throw In,Mohamed Abdelmonem,69563.0,Left Center Back,112,Egypt,774,['3eee6f92-404a-4217-b810-71a9ba084040'],54,,,,,,,,,,,,,,,,,Egypt,774,00:23:54.330,Pass,
,,,,,,,,,,,,,,,,,1.507809,,,,,,,,,,,,,1ecbcbb0-d850-413f-8fea-6d8f85adc9df,2019,,,"[4.2, 35.5]",3922240,68,,,,,1.0292718,,Right Foot,,,,"[12.2, 48.8]",Ground Pass,,15.520632,,,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,,,,,,2,From Throw In,Mohamed Abougabal,66879.0,Goalkeeper,112,Egypt,774,['4598d450-c601-4d2a-8f02-b3d246e40271'],57,,,,,,,,,,,,,,,,,Egypt,774,00:23:57.785,Pass,
,,,,,,,,,,,,,,,,,1.735299,,,,,,,,,,,,,c06e42ba-e121-4d95-bd12-4fd027e88872,2022,,,"[13.0, 54.2]",3922240,69,,,,,0.9707461,,Right Foot,,,,"[27.3, 75.1]",Ground Pass,,25.323902,,,Mohamed Hany Gamal Eldemerdash,66892.0,,,,,,2,From Throw In,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,112,Egypt,774,['37801850-c14e-4ef6-8606-ff328f39fc6d'],1,,,,,,,,,,,,,,,,,Egypt,774,00:24:01.205,Pass,
,,,,,,,,,,,,,,,,,1.207181,,,,,,,,,,,,,bd5bb78d-aba5-4c16-84e7-53f10c7e9281,2026,,,"[26.2, 71.9]",3922240,69,,,,,-1.6007276,,Right Foot,,,,"[25.7, 55.2]",Ground Pass,,16.707483,,,Mohamed Naser Elsayed Elneny,3568.0,,,,,,2,From Throw In,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,112,Egypt,774,"['9c044e59-1742-4787-ad46-655bd06f4303', '2ea9d7bf-0fae-42f5-83ef-5a72a4e9e9da']",4,,,,,,,,,,,,,,,,,Egypt,774,00:24:04.483,Pass,True
,,,,,,,,,,,,,,,,,1.560593,,,,,,,,,,,,,e6bbfc42-de62-44f6-a12e-5ed538476569,2030,,,"[20.7, 51.2]",3922240,69,,,,,-1.7212892,,Right Foot,,,,"[17.0, 26.8]",Low Pass,,24.678938,,,Mohamed Abdelmonem,69563.0,,,,,,2,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,112,Egypt,774,"['d6a33859-42ca-400b-a68d-6c2a0617a41e', 'bd5e815a-6dd9-4470-bd52-822a112f997d']",7,,,,,,,,,,,,,,,,,Egypt,774,00:24:07.053,Pass,True
,,,,,,,,,,,,,,,,,1.215185,,,,,,,,,,,,,68f016f5-f353-4f90-9982-e76c6add3cad,2033,,,"[23.5, 29.8]",3922240,69,,,,,-0.32719514,,Right Foot,,,,"[40.0, 24.2]",Ground Pass,,17.424408,,,Hamdi Fathi,66887.0,,,,,,2,From Throw In,Mohamed Abdelmonem,69563.0,Left Center Back,112,Egypt,774,['b2f999f2-b233-4f34-8251-e5a5f66e544b'],10,,,,,,,,,,,,,,,,,Egypt,774,00:24:10.908,Pass,
