50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[71.8, 25.3]",,,,,,,,,,,,,0.04,,,,,,,,,,,8a2b1503-8fb6-4115-b19d-42eb05d00bba,1271,,,"[71.8, 25.3]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,45,South Africa,4976,"['1dbae6ba-1982-4862-b9e6-bf0875a2ad53', '4177e626-04d0-4a5d-8b08-9dcd0381b224']",0,,,,,,,,,,,,,,,,South Africa,4976,00:34:00.854,Carry,
,,,,,"[67.7, 17.3]",,,,,,,,,,,,,0.329073,,,,,,,,,,,dc90f0b7-925c-4d77-9e06-78db45bbfc48,1274,,,"[65.8, 17.7]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,45,South Africa,4976,"['b9ae9b92-a616-4624-97ad-3fb7ab6d8c6c', '9cd55696-cf2d-4757-9d81-8e5efdf8c0a4', '9d69248e-b81e-4bab-87cf-374765b2ac7b']",1,,,,,,,,,,,,,,,,South Africa,4976,00:34:01.645,Carry,True
,,,,,"[55.4, 65.9]",,,,,,,,,,,,,1.89744,,,,,,,,,,,3da16ab8-aef8-4d81-a5e3-c5defd79c936,1278,,,"[52.0, 64.7]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meschak Elia,35684.0,Right Wing,46,Congo DR,4881,"['d7434292-bef0-4db1-9dfe-95453ac45a90', '9bb363bc-cb4a-43ac-9c3e-646653980a5c']",3,,,,,,,,,,,,,,,,Congo DR,4881,00:34:03.354,Carry,
,,,,,"[60.5, 52.3]",,,,,,,,,,,,,0.417297,,,,,,,,,,,7e8ff5b8-e94d-48fc-81e7-041100811e51,1281,,,"[60.5, 52.3]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grady Diangana,18244.0,Center Attacking Midfield,46,Congo DR,4881,"['062d3d7f-4111-47ad-a371-d23f9f2fe8d7', 'd29fa07d-f8ef-4e91-aced-b60d085ffaff']",6,,,,,,,,,,,,,,,,Congo DR,4881,00:34:06.176,Carry,
,,,,,"[67.9, 29.6]",,,,,,,,,,,,,2.830047,,,,,,,,,,,03da7f0e-ca5b-4d1b-a9cb-d116ccfcf4a1,1284,,,"[57.5, 37.0]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,46,Congo DR,4881,"['faca6497-ba72-4d40-b293-e93c4c79c9f3', 'ffc78d20-2987-4d99-8197-044b9eb0cc38']",8,,,,,,,,,,,,,,,,Congo DR,4881,00:34:08.067,Carry,
,,,,,"[100.4, 57.1]",,,,,,,,,,,,,6.086051,,,,,,,,,,,57bfc753-7805-4939-b308-b769cc870b9e,1287,,,"[81.3, 30.4]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Left Wing,46,Congo DR,4881,"['073e599e-77f0-4f29-b72b-832c3fe8d212', '67395873-42a7-4eda-9307-db0fd8a1bb0d', '8247580f-e778-47bc-933d-d779216c5a2b']",11,,,,,,,,,,,,,,,,Congo DR,4881,00:34:11.775,Carry,True
,,,,,"[111.5, 64.0]",,,,,,,,,,,,,3.832768,,,,,,,,,,,7a05f001-109e-46e9-b0ec-de71cb6e4a0b,1291,,,"[100.4, 57.1]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Left Wing,46,Congo DR,4881,"['75c36f89-59f7-4e42-a151-854fad207b4e', 'a8ab5c84-716c-444d-bc34-50fdd64eac68', '67395873-42a7-4eda-9307-db0fd8a1bb0d']",17,,,,,,,,,,,,,,,,Congo DR,4881,00:34:17.861,Carry,True
,,,,,"[108.5, 61.2]",,,,,,,,,,,,,1.574197,,,,,,,,,,,0a10df00-5557-4323-93a8-3a5beac1c1ee,1296,,,"[113.1, 64.7]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Left Wing,46,Congo DR,4881,"['681c89e9-9555-407e-995a-0c94268dc560', '53ca0437-5c84-4c28-921d-311a461cb9ab', 'b7fe7a90-53ba-4c28-af51-a2b5a67ddae8', '911d91c6-ee7d-4d99-a700-551b2ae434c8']",23,,,,,,,,,,,,,,,,Congo DR,4881,00:34:23.061,Carry,True
,,,,,"[101.1, 50.7]",,,,,,,,,,,,,4.601846,,,,,,,,,,,761dc4ce-6567-4c07-8a92-6314f185ba45,1301,,,"[107.5, 46.0]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Bokote Banza,24826.0,Center Forward,46,Congo DR,4881,"['7efab803-2238-4fad-b8bb-33af007763ce', '8f5ae22c-00b3-427a-8fd2-101499fc5350', '041197e7-3e12-4d85-b597-fdec528f28b5']",25,,,,,,,,,,,,,,,,Congo DR,4881,00:34:25.816,Carry,True
,,,,,"[112.7, 73.1]",,,,,,,,,,,,,4.452753,,,,,,,,,,,078791f1-e71a-4e8e-a559-5114c70168bd,1304,,,"[101.0, 61.3]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Meschak Elia,35684.0,Right Wing,46,Congo DR,4881,"['8f9049bf-cd21-4963-b5e7-1fa4d8ad41e7', 'ed9c4adf-daaf-445b-9500-e4072f714be7', '7182067b-fce8-48c6-9d10-c096beccf611']",31,,,,,,,,,,,,,,,,Congo DR,4881,00:34:31.301,Carry,True
,,,,,"[5.7, 14.2]",,,,,,,,,,,,,1.369144,,,,,,,,,,,f6272e83-aef8-4058-8d9c-7a8b3dc3069f,1315,,,"[5.4, 13.8]",3923880,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,48,South Africa,4976,"['3e473bb6-0df0-45d7-9290-85b034167db9', 'e8a4093a-5ca3-45e5-9897-5edbc954d4f3', 'fefdd880-c7e3-4b97-b964-4d9eed953d0d', '0e1e5f56-5aeb-4881-94e9-2ce68781b44e']",49,,,,,,,,,,,,,,,,South Africa,4976,00:34:49.349,Carry,True
,,,,,"[9.3, 30.4]",,,,,,,,,,,,,3.035555,,,,,,,,,,,e183dd70-9841-41f2-b0cc-1ab5ff430172,1324,,,"[7.0, 27.1]",3923880,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronwen Williams,66721.0,Goalkeeper,49,South Africa,4976,"['cf487cad-08d3-4ff1-8d43-1d4972eb036b', '7c067713-e0e8-4767-bb69-52ee23df1cac']",23,,,,,,,,,,,,,,,,South Africa,4976,00:35:23.455,Carry,
,,,,,"[24.4, 65.2]",,,,,,,,,,,,,5.719543,,,,,,,,,,,7b3cb6e5-5a0f-457f-99ad-b5d867d1acc5,1327,,,"[13.1, 57.1]",3923880,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Siyanda Xulu,102722.0,Right Center Back,49,South Africa,4976,"['28f4eb71-d8c2-43cb-af90-abbf4b16580c', 'd1334ad5-95bb-4262-84fe-acea569272aa']",28,,,,,,,,,,,,,,,,South Africa,4976,00:35:28.006,Carry,
,,,,,"[12.1, 45.6]",,,,,,,,,,,,,1.1199,,,,,,,,,,,c8672b33-0c79-4d7a-a58d-d633e4e4caeb,1330,,,"[12.1, 46.0]",3923880,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronwen Williams,66721.0,Goalkeeper,49,South Africa,4976,"['518f75df-e412-438a-a7ac-b7697d39c819', '02229c25-1648-46c7-b786-b1d32cc8a9bf']",35,,,,,,,,,,,,,,,,South Africa,4976,00:35:35.719,Carry,
,,,,,"[32.6, 24.2]",,,,,,,,,,,,,5.892412,,,,,,,,,,,7d2e6977-9e22-498f-9c9e-a246e5788e9f,1333,,,"[23.9, 21.9]",3923880,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nkosinathi Sibisi,67974.0,Left Center Back,49,South Africa,4976,"['84f74ec5-d2a1-4ef1-a484-fab701a50908', 'fe823532-c847-460f-81b9-50d59bd6ed1c']",38,,,,,,,,,,,,,,,,South Africa,4976,00:35:38.750,Carry,
,,,,,"[116.1, 74.0]",,,,,,,,,,,,,5.637978,,,,,,,,,,,91599d17-0b5d-45e9-bdc7-c278bd787c81,1336,,,"[91.9, 51.8]",3923880,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thapelo James Morena,65727.0,Right Midfield,49,South Africa,4976,"['9bdbdc1a-e840-4ddc-bde5-2e69e74e57a1', '075e749f-60dc-46ad-ab41-d7edc770d6cf', '22834ed4-c0ac-408a-b54d-fe42a0864937']",47,,,,,,,,,,,,,,,,South Africa,4976,00:35:47.395,Carry,True
,,,,,"[89.8, 68.6]",,,,,,,,,,,,,0.798177,,,,,,,,,,,1bb5bd61-31ac-4e5c-b75a-04080c655fce,1341,,,"[94.2, 71.4]",3923880,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Themba Zwane,65726.0,Center Attacking Midfield,49,South Africa,4976,"['c878aa29-9002-420f-9cb9-a7c190e8f708', '9d84a601-2490-4f18-b39c-ce0b1973a55c', '40cae1a1-2b5c-4dd0-ac71-df648a889be3', '64a8ea1f-e2b1-4880-85f8-db1f324823b6']",55,,,,,,,,,,,,,,,,South Africa,4976,00:35:55.213,Carry,True
,,,,,"[30.5, 34.5]",,,,,,,,,,,,,0.524024,,,,,,,,,,,476b7d38-3f3f-457a-8282-8d9aa32a50ca,1348,,,"[30.5, 34.5]",3923880,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Meschak Elia,35684.0,Right Wing,50,South Africa,4976,"['50af9be3-c590-4071-9f63-0081b5da5b40', '8c483407-962d-4b91-be6c-1a8a52af83f6']",17,,,,,,,,,,,,,,,,Congo DR,4881,00:37:17.283,Carry,
,,,,,"[53.6, 16.6]",,,,,,,,,,,,,1.483633,,,,,,,,,,,c666cdfb-c0f0-4a23-bb55-2ae585112acd,1353,,,"[58.5, 24.2]",3923880,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mihlali Samson Mayambela,133003.0,Left Midfield,50,South Africa,4976,"['2b0b0fd4-cbb4-415c-9235-765e81aa78f3', 'd90aaee7-5a35-4483-97fd-205cb1cc70a1']",22,,,,,,,,,,,,,,,,South Africa,4976,00:37:22.795,Carry,
,,,,,"[66.5, 21.4]",,,,,,,,,,,,,0.457068,,,,,,,,,,,7c867960-df22-431c-9806-7b1e9696b9a9,1356,,,"[65.4, 21.4]",3923880,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nkosinathi Sibisi,67974.0,Left Center Back,50,South Africa,4976,"['71451631-e969-4080-ac5b-ff7dd4f2947c', '73e13d39-44fb-463c-85ed-a6078b52b033', '89a55696-262f-4893-80e6-37957e8508df']",25,,,,,,,,,,,,,,,,South Africa,4976,00:37:25.862,Carry,True
,,,,,"[81.0, 13.6]",,,,,,,,,,,,,2.507323,,,,,,,,,,,67c3d8c4-0f31-49b5-a7a6-d4216e4a6e1a,1360,,,"[64.0, 7.3]",3923880,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mihlali Samson Mayambela,133003.0,Left Midfield,50,South Africa,4976,"['251fa519-babe-4d54-98e9-3dca95094cca', '044bfe44-10c7-4042-8d50-c791afa5e4d5', '4c429fb8-1540-4647-a88a-53365798ebb8']",27,,,,,,,,,,,,,,,,South Africa,4976,00:37:27.461,Carry,True
,,,,,"[96.7, 16.8]",,,,,,,,,,,,,3.646902,,,,,,,,,,,ead5e8c1-cd2e-4c18-8c50-0e14cd44c82f,1367,,,"[97.0, 9.6]",3923880,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,50,South Africa,4976,"['04c0157a-54f2-4f28-acd0-5271d8cff3a0', 'ac28cf64-d4f5-451e-9d0a-b9fabee939ea']",33,,,,,,,,,,,,,,,,South Africa,4976,00:37:33.518,Carry,
,,,,,"[80.8, 19.5]",,,,,,,,,,,,,1.235242,,,,,,,,,,,f4478f51-5372-4b02-8ac6-c3f5855fc115,1370,,,"[81.7, 20.2]",3923880,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,50,South Africa,4976,"['7d2692d3-15b5-4349-8953-d988f353671b', 'e13e49b4-852f-4a48-9a6a-b54f6ba4f444', '01cc9700-f330-4661-a8ad-652fe3b86439']",38,,,,,,,,,,,,,,,,South Africa,4976,00:37:38.688,Carry,True
,,,,,"[56.8, 30.1]",,,,,,,,,,,,,3.937375,,,,,,,,,,,0492a15f-fb6e-44cf-ad14-c58c4aebadac,1374,,,"[58.5, 22.5]",3923880,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nkosinathi Sibisi,67974.0,Left Center Back,50,South Africa,4976,"['01c842d5-2ecd-4001-83f9-49bf4d0fb808', '46db5fc4-46f3-4a97-851a-d64a11fbd59a']",41,,,,,,,,,,,,,,,,South Africa,4976,00:37:41.741,Carry,
,,,,,"[59.9, 13.3]",,,,,,,,,,,,,1.932283,,,,,,,,,,,18867e34-a4a6-483f-81ea-e2dc9e761695,1377,,,"[59.9, 13.3]",3923880,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,50,South Africa,4976,"['8864de8b-9fb9-4194-9209-eab759aeb8c1', '05b08a3e-2cb9-47e3-96b0-4cc575020b21']",46,,,,,,,,,,,,,,,,South Africa,4976,00:37:46.876,Carry,
,,,,,"[81.0, 15.9]",,,,,,,,,,,,,5.769315,,,,,,,,,,,91d9914c-62ef-4704-a49e-082aa6391059,1380,,,"[75.1, 23.5]",3923880,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Themba Zwane,65726.0,Center Attacking Midfield,50,South Africa,4976,"['5422fe80-8bd8-4f5e-961e-a409e5af8a0e', 'd3a398b5-1383-4f91-91e9-65c8d5e76ca7', '561a979c-0d5a-4403-955e-2f542beb4bd1']",49,,,,,,,,,,,,,,,,South Africa,4976,00:37:49.827,Carry,True
,,,,,"[43.2, 48.6]",,,,,,,,,,,,,2.391166,,,,,,,,,,,e288f4e5-9ef9-4d49-80c9-6d0cc3ee8334,1386,,,"[32.8, 48.3]",3923880,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Moutoussamy,4412.0,Left Defensive Midfield,51,Congo DR,4881,"['9970db29-266e-4b87-868d-0c488ec5da80', 'cd3ca0f8-4083-42aa-a737-2fb1e61a8644', 'faba0a9d-291a-4ba9-a336-02dfd02101f3']",56,,,,,,,,,,,,,,,,Congo DR,4881,00:37:56.970,Carry,True
,,,,,"[54.9, 37.9]",,,,,,,,,,,,,0.046933,,,,,,,,,,,a4754dc7-8ba9-4459-add3-e8c3d39721ae,1390,,,"[53.6, 38.7]",3923880,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grady Diangana,18244.0,Center Attacking Midfield,51,Congo DR,4881,"['87b193f1-8091-4c8f-9d39-d6c40a900ad8', '76b193e0-19a1-455d-ba63-c1255463c059']",1,,,,,,,,,,,,,,,,Congo DR,4881,00:38:01.307,Carry,
,,,,,"[98.7, 27.4]",,,,,,,,,,,,,2.470174,,,,,,,,,,,45b963c2-913c-4453-991d-85404e77aa07,1393,,,"[75.7, 28.1]",3923880,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Left Wing,51,Congo DR,4881,"['62529c56-16a3-4edd-a403-b6bff6c41173', '065262c3-7a31-4cd6-ace5-6835a6cf213f', '25d44e06-9dbd-4681-a8aa-9d914eda15e6']",2,,,,,,,,,,,,,,,,Congo DR,4881,00:38:02.617,Carry,True
,,,,,"[97.1, 23.7]",,,,,,,,,,,,,0.879469,,,,,,,,,,,6412c06f-db19-4b61-ba45-2993f9a86c3f,1399,,,"[95.3, 24.1]",3923880,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grady Diangana,18244.0,Center Attacking Midfield,51,Congo DR,4881,"['38b4b14b-51df-4991-a3e9-ca9f2cd7b5d4', 'f410c514-0a70-4a6b-b291-8ac5de73d57f']",8,,,,,,,,,,,,,,,,Congo DR,4881,00:38:08.689,Carry,
,,,,,"[44.4, 12.6]",,,,,,,,,,,,,0.216198,,,,,,,,,,,485c5f0d-2b18-42fa-acf5-85eac9d9287a,1408,,,"[44.4, 12.6]",3923880,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aubrey Maphosa Modiba,65733.0,Left Back,52,South Africa,4976,"['004f8a4a-5bb9-4a70-a6ac-a63e5d515d7d', 'ccac754f-f2cc-4085-86aa-68e0a8ae2dcf']",57,,,,,,,,,,,,,,,,South Africa,4976,00:38:57.433,Carry,
,,,,,"[26.6, 14.2]",,,,,,,,,,,,,1.829609,,,,,,,,,,,418457be-34df-4ebf-8dec-56ec02b584bd,1411,,,"[26.2, 11.9]",3923880,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nkosinathi Sibisi,67974.0,Left Center Back,52,South Africa,4976,"['5bd43772-fb80-4533-bae3-c3a37dbcf6d6', '5ffa989a-a367-4501-9f89-ee7d9ed2384c']",59,,,,,,,,,,,,,,,,South Africa,4976,00:38:59.031,Carry,
,,,,,"[26.6, 35.2]",,,,,,,,,,,,,1.265477,,,,,,,,,,,f37d9203-2454-493a-99c3-71f65cf6fb0b,1414,,,"[26.0, 33.4]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ronwen Williams,66721.0,Goalkeeper,52,South Africa,4976,"['c891944d-e784-4aae-83c1-a435830911f1', '13a832c0-f06b-441f-9338-9330ef9a8570']",2,,,,,,,,,,,,,,,,South Africa,4976,00:39:02.858,Carry,
,,,,,"[32.6, 56.9]",,,,,,,,,,,,,1.875121,,,,,,,,,,,36430872-c0e7-49b1-a1e0-45b890079ab0,1417,,,"[31.3, 55.5]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Siyanda Xulu,102722.0,Right Center Back,52,South Africa,4976,"['5a38e683-a20f-4061-801d-75bf47e02c94', '6cc00a5f-0298-41a1-aa6f-29bca14d2f71']",5,,,,,,,,,,,,,,,,South Africa,4976,00:39:05.485,Carry,
,,,,,"[21.4, 43.3]",,,,,,,,,,,,,0.90753603,,,,,,,,,,,55043f47-b91f-4aae-b5d3-58cf0465f68f,1420,,,"[20.4, 43.3]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ronwen Williams,66721.0,Goalkeeper,52,South Africa,4976,"['8439f503-25ec-4355-9d3b-854f2659f0bb', 'dacef09c-21c8-4c66-b4d1-418e6168b693', 'e2fd6b3c-d89e-4e87-ae30-f7fffd02fb81']",8,,,,,,,,,,,,,,,,South Africa,4976,00:39:08.991,Carry,True
,,,,,"[24.4, 20.7]",,,,,,,,,,,,,0.31154,,,,,,,,,,,2094bc21-70c5-4253-b1f5-4b4286d25c39,1424,,,"[24.4, 20.7]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nkosinathi Sibisi,67974.0,Left Center Back,52,South Africa,4976,"['0b686162-8dff-436b-95ae-72138b6499e9', '8f00a9f4-9976-41c2-a5f7-d5af72db8bc7']",11,,,,,,,,,,,,,,,,South Africa,4976,00:39:11.671,Carry,
,,,,,"[42.3, 3.7]",,,,,,,,,,,,,1.25739,,,,,,,,,,,1f0d0f0b-2eea-495a-bb6f-aaa67a744373,1429,,,"[39.3, 5.2]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aubrey Maphosa Modiba,65733.0,Left Back,52,South Africa,4976,"['14865bc2-59f3-465d-a8ac-89b9bf999e4f', '1d41b348-64dc-48a8-b47d-c7a4d70f0a63']",14,,,,,,,,,,,,,,,,South Africa,4976,00:39:14.613,Carry,
,,,,,"[107.6, 3.2]",,,,,,,,,,,,,5.966639,,,,,,,,,,,c46a40fe-62da-4031-bc01-1bc9d04b4124,1432,,,"[98.3, 12.4]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mihlali Samson Mayambela,133003.0,Left Midfield,52,South Africa,4976,"['2ec80eee-7c04-45b0-be83-97699e3ff4f7', '3d289892-962b-4226-8c15-2152443cf25a', '8412ef5d-6a9a-4350-81e7-3800c4e51bf8']",19,,,,,,,,,,,,,,,,South Africa,4976,00:39:19.577,Carry,True
,,,,,"[91.2, 4.4]",,,,,,,,,,,,,0.890262,,,,,,,,,,,f0cc02ca-b4d5-43cd-9bd3-3d7369a10abf,1436,,,"[91.7, 3.4]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aubrey Maphosa Modiba,65733.0,Left Back,52,South Africa,4976,"['a0099c74-bba2-4db9-a9a0-c4017f154f11', '977f5894-472a-4421-a3bc-438f84f8f195']",27,,,,,,,,,,,,,,,,South Africa,4976,00:39:27.568,Carry,
,,,,,"[84.0, 14.9]",,,,,,,,,,,,,0.756422,,,,,,,,,,,9a6bf1ff-8c6c-454f-8a01-f818160506a9,1439,,,"[84.0, 14.3]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Teboho Mokoena,66716.0,Right Defensive Midfield,52,South Africa,4976,"['45794fcd-16db-4893-b1e1-037e257f5ef2', '2e8b7e74-f947-4cd3-bedc-7a6e30c4751c']",29,,,,,,,,,,,,,,,,South Africa,4976,00:39:29.499,Carry,
,,,,,"[79.4, 41.5]",,,,,,,,,,,,,1.82577,,,,,,,,,,,7f49c7dc-93c5-4ec2-842c-cc5e3a2ea86f,1442,,,"[79.7, 33.2]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,52,South Africa,4976,"['f002474e-f405-403f-b90d-3c61ae9a0274', '2e06a016-e875-4728-9bd9-a08ece4f80bc']",31,,,,,,,,,,,,,,,,South Africa,4976,00:39:31.681,Carry,
,,,,,"[94.9, 72.1]",,,,,,,,,,,,,3.139723,,,,,,,,,,,d4a1507d-b4fe-4831-9dae-491be99e606b,1445,,,"[93.1, 71.7]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thapelo James Morena,65727.0,Right Midfield,52,South Africa,4976,"['9eb59d95-338f-40a3-9a7d-ebad92fb28bb', 'a3a62b97-4a00-4ce5-83e9-ef59f45cf742', '34973cbf-bd03-4bec-9193-b91bc9529606']",35,,,,,,,,,,,,,,,,South Africa,4976,00:39:35.580,Carry,True
,,,,,"[79.4, 69.8]",,,,,,,,,,,,,0.830783,,,,,,,,,,,1c788787-fec6-4b6f-8986-e68d7782a2e8,1449,,,"[79.4, 69.8]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Khuliso Johnson Mudau,65719.0,Right Back,52,South Africa,4976,"['37131dd8-a4b4-488b-85be-ec65339148c1', '82333bec-d996-44cc-aa64-ba8d5cae035c']",40,,,,,,,,,,,,,,,,South Africa,4976,00:39:40.091,Carry,
,,,,,"[86.8, 60.4]",,,,,,,,,,,,,0.057887,,,,,,,,,,,acf58c98-32fd-4fb7-bc40-c37e0bdd3ab4,1453,,,"[85.7, 59.9]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Themba Zwane,65726.0,Center Attacking Midfield,52,South Africa,4976,"['e8f9889b-d3e8-47e7-a4be-2fe89c243aa3', '4e8d3dd2-b813-4256-81ed-8c718e235a2d', '0e1402b4-0fde-4a4d-9b82-2cc2b51453b1']",41,,,,,,,,,,,,,,,,South Africa,4976,00:39:41.901,Carry,True
,,,,,"[71.2, 66.8]",,,,,,,,,,,,,1.432219,,,,,,,,,,,64d3a534-6187-445d-981a-5727181df279,1456,,,"[76.7, 68.0]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Khuliso Johnson Mudau,65719.0,Right Back,52,South Africa,4976,"['e97045da-04e1-451b-ad31-60dbf1dcd2da', '343aaf0c-3819-4bf4-b662-19d713de0c02', '9728309e-739f-41e3-9f67-3efc3e1694c9']",43,,,,,,,,,,,,,,,,South Africa,4976,00:39:43.034,Carry,True
,,,,,"[53.2, 64.0]",,,,,,,,,,,,,1.30867,,,,,,,,,,,315eff2e-d2db-49fc-b744-e54f1f1b11bb,1460,,,"[53.6, 64.0]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Siyanda Xulu,102722.0,Right Center Back,52,South Africa,4976,"['2b47e263-9bf4-4614-8506-1c027f655b76', '6b684a42-7e09-4ebc-a148-9cb29aeb1ce0']",45,,,,,,,,,,,,,,,,South Africa,4976,00:39:45.692,Carry,
,,,,,"[49.0, 35.5]",,,,,,,,,,,,,1.999196,,,,,,,,,,,7543803e-eaab-413e-9025-e5373b94d5e2,1463,,,"[48.6, 35.5]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nkosinathi Sibisi,67974.0,Left Center Back,52,South Africa,4976,"['b26fce8e-197f-47ad-bdbd-04551d1dd979', 'ffaf1c7d-07de-4757-92d3-aca79dbd076a']",48,,,,,,,,,,,,,,,,South Africa,4976,00:39:48.860,Carry,
,,,,,"[49.2, 55.8]",,,,,,,,,,,,,0.998328,,,,,,,,,,,d290f22a-255e-4c94-85f7-7a4be48f4703,1466,,,"[49.2, 55.8]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Siyanda Xulu,102722.0,Right Center Back,52,South Africa,4976,"['1a4a9de3-d959-46e7-9534-f70959b5995a', 'e25a8d1b-2b56-4381-8884-8c97c3a2b37c']",52,,,,,,,,,,,,,,,,South Africa,4976,00:39:52.998,Carry,
,,,,,"[57.1, 59.9]",,,,,,,,,,,,,3.114073,,,,,,,,,,,5ca99c44-727b-4468-9ed1-4b9614e88baf,1470,,,"[66.3, 56.4]",3923880,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Themba Zwane,65726.0,Center Attacking Midfield,52,South Africa,4976,"['dbef9d74-281a-4b0b-96a4-f84886361a35', '42bf1d64-5190-4c55-bbc4-b729525e3585', '4721d020-c3d3-4241-b888-dc25ff67d98c']",55,,,,,,,,,,,,,,,,South Africa,4976,00:39:55.225,Carry,True
