50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[70.5, 6.5]",,,,,,,,,,,,,0.958555,,,,,,,,,,,,1a01c990-fa4c-43c4-8bf9-e25b2d9a423e,433,,,"[70.9, 6.5]",3920415,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Houssem Aouar,4308.0,Left Center Midfield,22,Algeria,4898,"['64ef03c5-e86d-4746-a9fb-e11376ac77a8', 'd9a2f2dc-ab34-4f23-bfd4-35d9400a05e0']",32,,,,,,,,,,,,,,,,,,Algeria,4898,00:12:32.391,Carry,
,,,,,,,"[56.9, 19.2]",,,,,,,,,,,,,0.729455,,,,,,,,,,,,370347e1-2603-4121-9b99-ac9eb7a83c66,436,,,"[58.8, 17.2]",3920415,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,22,Algeria,4898,"['89ba9125-86f6-440e-ae4f-f7f41405599e', 'c0375e0b-9264-4d11-8008-5651d0b1361c']",34,,,,,,,,,,,,,,,,,,Algeria,4898,00:12:34.364,Carry,
,,,,,,,"[53.6, 38.5]",,,,,,,,,,,,,3.644263,,,,,,,,,,,,1cd23578-4adc-4c00-ae6a-8b97628985ad,439,,,"[50.3, 31.2]",3920415,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Amine Tougai,160943.0,Left Center Back,22,Algeria,4898,"['598b2b0b-094b-4732-91b9-39ef4984eef7', '5312b56a-ae19-458b-bf11-edcf4cacd0b6']",36,,,,,,,,,,,,,,,,,,Algeria,4898,00:12:36.481,Carry,
,,,,,,,"[57.6, 20.1]",,,,,,,,,,,,,0.738988,,,,,,,,,,,,905f326f-37e1-4e8f-92cd-8dd30bf041b6,442,,,"[56.1, 23.1]",3920415,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,22,Algeria,4898,"['78b8617a-27e7-427a-b869-bbee549a9c64', '05330d6e-868b-4d89-9267-7eae0d46e252']",41,,,,,,,,,,,,,,,,,,Algeria,4898,00:12:41.520,Carry,
,,,,,,,"[76.6, 3.7]",,,,,,,,,,,,,2.536232,,,,,,,,,,,,74554811-6b1e-49d3-bc8d-4f1990fc76dc,445,,,"[76.0, 4.1]",3920415,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rayan Aït Nouri,12111.0,Left Back,22,Algeria,4898,"['3d72a7cf-0f80-46ec-8abb-feb3e4d10f2a', 'da84c3ec-061c-479b-a5f4-b537324c7cfe', 'b1d214f3-9435-4158-af70-16e0275a9bc7']",43,,,,,,,,,,,,,,,,,,Algeria,4898,00:12:43.391,Carry,True
,,,,,,,"[58.5, 12.6]",,,,,,,,,,,,,1.372959,,,,,,,,,,,,d2cd156c-da4c-4730-9d74-de122fa4f464,451,,,"[57.8, 7.5]",3920415,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,23,Algeria,4898,"['ce379caa-2857-4497-82cf-3172b3b1baf6', 'a6da6d0b-2690-4f55-9826-83398de4acac']",54,,,,,,,,,,,,,,,,,,Algeria,4898,00:12:54.987,Carry,
,,,,,,,"[53.4, 47.6]",,,,,,,,,,,,,1.24704,,,,,,,,,,,,79c85f2a-de3d-421a-bb9d-b691d2ef1608,454,,,"[53.4, 44.5]",3920415,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Mandi,6648.0,Right Center Back,23,Algeria,4898,"['31c1570a-1690-45c3-b07a-26fa614b2c90', '0f24273f-afdf-41d0-a669-90e776cb58b6']",57,,,,,,,,,,,,,,,,,,Algeria,4898,00:12:57.931,Carry,
,,,,,,,"[55.8, 58.6]",,,,,,,,,,,,,2.95729,,,,,,,,,,,,34a1dec9-ff79-46a7-b334-7d96815cc18e,457,,,"[57.0, 58.9]",3920415,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youcef Atal,10040.0,Right Back,23,Algeria,4898,"['4e20c1c6-566f-406a-8950-d646911860dc', '265cad69-9aae-4e1c-a1e8-b1d1a372577e', 'db8f1547-380e-4e70-b2f6-b3b1907b03dd']",0,,,,,,,,,,,,,,,,,,Algeria,4898,00:13:00.170,Carry,True
,,,,,,,"[55.4, 56.6]",,,,,,,,,,,,,2.365942,,,,,,,,,,,,858814f1-fa6f-4f70-905e-19c41758151f,461,,,"[62.5, 55.3]",3920415,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hichem Boudaoui,32015.0,Right Center Midfield,23,Algeria,4898,"['86256b6c-c78a-4712-a45a-611874f3b431', 'b225a3c6-5b39-4238-a722-ad042ec1c946', '7326a23b-5db2-4661-be65-00f680f75a61']",4,,,,,,,,,,,,,,,,,,Algeria,4898,00:13:04.008,Carry,True
,,,,,,,"[56.1, 28.7]",,,,,,,,,,,,,2.850193,,,,,,,,,,,,6bf38059-4c3e-4d33-ac94-e30d8f535025,467,,,"[43.9, 34.0]",3920415,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Amine Tougai,160943.0,Left Center Back,23,Algeria,4898,"['c25d9189-0ff2-4017-a468-f7ad48b6c8d4', '3b039f4c-67d6-41ba-83ad-a099ac44c138', '4e7d54f4-1f4f-4653-8a47-5e319aa67434']",9,,,,,,,,,,,,,,,,,,Algeria,4898,00:13:09.450,Carry,True
,,,,,,,"[37.0, 74.0]",,,,,,,,,,,,,1.471299,,,,,,,,,,,,aef2d4aa-b6b5-44a2-a4ca-8ee68bd17821,471,,,"[31.5, 68.9]",3920415,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahima Keita,264956.0,Right Back,24,Mauritania,4932,"['ed439d39-37aa-46d8-9190-888be1ba06e8', '414ec4a8-c2f2-4597-bc66-fdd47e90c6fd']",14,,,,,,,,,,,,,,,,,,Mauritania,4932,00:13:14.087,Carry,
,,,,,,,"[43.7, 72.6]",,,,,,,,,,,,,0.083502,,,,,,,,,,,,8739f23a-321c-4f23-b111-822398463ff1,474,,,"[43.5, 70.2]",3920415,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sidi Bouna Sidi Amar,416907.0,Right Wing,24,Mauritania,4932,"['eae37711-f069-4053-a6fb-e2c1983aa630', '3a449e65-0af3-4560-9545-8188b482acaa']",16,,,,,,,,,,,,,,,,,,Mauritania,4932,00:13:16.277,Carry,
,,,,,,,"[50.3, 76.0]",,,,,,,,,,,,,1.404522,,,,,,,,,,,,f770c2a8-ce90-4478-ad3a-126cb6965cc0,477,,,"[44.7, 76.0]",3920415,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahima Keita,264956.0,Right Back,24,Mauritania,4932,"['2609c72b-6393-44b6-9660-09bf7cfdc650', 'e7aaa5ad-e8bf-411a-b1a6-4be5875dfeb6']",16,,,,,,,,,,,,,,,,,,Mauritania,4932,00:13:16.813,Carry,
,,,,,,,"[70.6, 76.9]",,,,,,,,,,,,,0.571054,,,,,,,,,,,,aaa5fef7-96cc-4009-bfa0-bb9bf7fc055b,483,,,"[70.4, 76.0]",3920415,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aboubakary Koita,23892.0,Center Attacking Midfield,25,Mauritania,4932,"['fd3c6b76-2534-4bcb-9465-660638201f4c', '3a68aff9-8143-48c2-bb57-1b3938495d22', '88c6e269-9cd9-4908-b16f-3bb8d2430d89']",35,,,,,,,,,,,,,,,,,,Mauritania,4932,00:13:35.998,Carry,True
,,,,,,,"[79.1, 78.0]",,,,,,,,,,,,,1.111118,,,,,,,,,,,,7781243d-6a8e-4bd6-acda-7b32303b713d,491,,,"[77.3, 75.6]",3920415,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahima Keita,264956.0,Right Back,26,Mauritania,4932,"['b9b13d1c-7061-4a51-99b5-d1dbdca77911', 'e3df028f-8e61-4973-9847-bc3f69603ffe', '5c498d40-c3cd-4377-845d-2c7829dee54e', 'fc82ea17-a71a-4c03-9ce5-5c760df3860e']",51,,,,,,,,,,,,,,,,,,Mauritania,4932,00:13:51.011,Carry,True
,,,,,,,"[49.4, 4.8]",,,,,,,,,,,,,2.103816,,,,,,,,,,,,11652c26-0c34-4766-88f7-af17d15d6140,502,,,"[49.7, 4.5]",3920415,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rayan Aït Nouri,12111.0,Left Back,27,Algeria,4898,"['9f4cd14c-b6a2-405f-8851-129dad4c6392', 'a5a11365-df5f-4cd2-b7f8-e07600028cc9']",39,,,,,,,,,,,,,,,,,,Algeria,4898,00:14:39.951,Carry,
,,,,,,,"[37.2, 27.1]",,,,,,,,,,,,,0.51722,,,,,,,,,,,,58785e85-4f81-4433-a528-caf516647ba8,511,,,"[37.2, 25.1]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,29,Algeria,4898,"['7736f216-d14c-4be5-bdc7-b92c2fadffd5', '6e5f5480-0195-4ef6-89f1-1141a9bdd8a0']",15,,,,,,,,,,,,,,,,,,Algeria,4898,00:15:15.034,Carry,
,,,,,,,"[52.7, 42.3]",,,,,,,,,,,,,2.265829,,,,,,,,,,,,dd40347f-ad00-4831-b692-23941d4a497f,514,,,"[43.6, 33.4]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hichem Boudaoui,32015.0,Right Center Midfield,29,Algeria,4898,"['bd9c4fdb-ff76-424d-abd1-a29088ff2eed', 'd1267f0d-d6b6-42f6-b99b-f9508213c453']",16,,,,,,,,,,,,,,,,,,Algeria,4898,00:15:16.615,Carry,
,,,,,,,"[48.3, 63.5]",,,,,,,,,,,,,1.553168,,,,,,,,,,,,e2b737ef-23a0-4e48-afdb-2e23b7abff93,517,,,"[48.3, 63.5]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youcef Atal,10040.0,Right Back,29,Algeria,4898,"['049e44c4-12a7-4807-aff2-b7734b5ee884', '6bf3a4ee-1ac7-4eaf-b0af-ce0be364f278']",21,,,,,,,,,,,,,,,,,,Algeria,4898,00:15:21.322,Carry,
,,,,,,,"[41.8, 48.6]",,,,,,,,,,,,,0.441663,,,,,,,,,,,,fb559eec-3442-4d36-a5f8-b26ad0ee2acd,520,,,"[41.8, 48.6]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,29,Algeria,4898,"['6b76c2bc-f18b-4868-ad0b-23ee47662b3a', '2d511de1-6fd7-41f7-95db-cf9ccef87669']",24,,,,,,,,,,,,,,,,,,Algeria,4898,00:15:24.260,Carry,
,,,,,,,"[47.2, 28.3]",,,,,,,,,,,,,0.947576,,,,,,,,,,,,5a3a0886-fd40-4a34-afc3-6cc132adbeb7,523,,,"[43.4, 28.5]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Amine Tougai,160943.0,Left Center Back,29,Algeria,4898,"['cbd84455-d3f8-4268-be56-94ef8a569f43', '0a1dfb0c-afa9-4e5e-9371-51a3d180f092']",26,,,,,,,,,,,,,,,,,,Algeria,4898,00:15:26.487,Carry,
,,,,,,,"[56.9, 12.5]",,,,,,,,,,,,,3.467109,,,,,,,,,,,,f2fbc116-32df-4150-a988-d595bbc681ec,526,,,"[57.8, 3.9]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rayan Aït Nouri,12111.0,Left Back,29,Algeria,4898,"['26ba3017-7a10-4e65-a234-9a4e0ebc1387', '791c27c8-d090-4cec-8095-a9621b8edfbf', '89fb0a30-bbbd-4ac4-85b4-8f513c3ddf0e']",28,,,,,,,,,,,,,,,,,,Algeria,4898,00:15:28.831,Carry,True
,,,,,,,"[55.2, 44.7]",,,,,,,,,,,,,3.431414,,,,,,,,,,,,b387574f-8104-4339-ae2a-b969da76c23e,530,,,"[47.2, 36.4]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aïssa Mandi,6648.0,Right Center Back,29,Algeria,4898,"['40c01e96-5428-4159-b480-55bce7ddad58', 'f2951ae3-651f-47b9-a799-5547855fdb8d']",34,,,,,,,,,,,,,,,,,,Algeria,4898,00:15:34.171,Carry,
,,,,,,,"[81.3, 42.3]",,,,,,,,,,,,,0.033591,,,,,,,,,,,,624b628c-cec9-4583-a7e1-e74dbed0c0be,534,,,"[81.5, 42.1]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Baghdad Bounedjah,103465.0,Center Forward,29,Algeria,4898,"['3ea3705c-1c04-4fe5-bf0b-0f3556d2fdaa', '76ffaada-45a2-43c3-82c7-a5466e5dab44', '4a68e2b2-4d6b-4537-8c3e-df8043efc33d']",39,,,,,,,,,,,,,,,,,,Algeria,4898,00:15:39.114,Carry,True
,,,,,,,"[79.6, 77.5]",,,,,,,,,,,,,0.199793,,,,,,,,,,,,246aa1bd-aba8-4def-8ced-83388ee371de,538,,,"[79.3, 77.3]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adam Ounas,10448.0,Right Wing,29,Algeria,4898,"['f08f2428-4a51-4557-99c0-1510a1802933', 'e32df3b1-33fa-418d-8c66-d24bdfd0cb0c', '7fd12495-b25c-48a2-924c-8c25ba948e6c']",41,,,,,,,,,,,,,,,,,,Algeria,4898,00:15:41.914,Carry,True
,,,,,,,"[30.4, 1.6]",,,,,,,,,,,,,3.195118,,,,,,,,,,,,1a46c8ec-21f5-4f2b-9c64-5ddf9936d4de,541,,,"[40.5, 2.6]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Thiam,128053.0,Left Wing,30,Mauritania,4932,"['12994380-2809-4e0e-b1cc-e7e629f95f5b', '0943a1b9-0708-4cda-aa5f-ae632fe024cb', 'd65cbcdf-7aa9-482d-ba2a-1ed74cfb5759']",42,,,,,,,,,,,,,,,,,,Mauritania,4932,00:15:42.114,Carry,True
,,,,,,,"[24.5, 4.2]",,,,,,,,,,,,,0.993908,,,,,,,,,,,,f68a3b57-33af-4845-ad6f-d2835364026f,545,,,"[24.5, 4.2]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Khadim Diaw,389292.0,Left Back,30,Mauritania,4932,"['3b1c8fec-1b87-49d8-9cd0-a316c0e4fcb9', '6d860bc3-988f-4ec7-82e8-aa7f44735c21']",45,,,,,,,,,,,,,,,,,,Mauritania,4932,00:15:45.885,Carry,
,,,,,,,"[33.0, 14.9]",,,,,,,,,,,,,0.485495,,,,,,,,,,,,9339aa28-4332-4185-8b3b-5a26520299bf,549,,,"[32.4, 15.1]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bodda Mouhsine,146933.0,Right Defensive Midfield,30,Mauritania,4932,"['69221f94-839b-4798-8b96-4792dce8340e', 'ddb511f9-92d8-4457-916e-0bda35db1c30', 'afa6691e-d0b9-4729-9943-14badb9612c8']",47,,,,,,,,,,,,,,,,,,Mauritania,4932,00:15:47.997,Carry,True
,,,,,,,"[85.7, 66.8]",,,,,,,,,,,,,2.443606,,,,,,,,,,,,9349f09f-292a-406d-a2c4-db811ea47d13,552,,,"[87.1, 65.2]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Houssem Aouar,4308.0,Left Center Midfield,30,Mauritania,4932,"['ff3153d7-6c14-44f2-9881-014feb468aa3', '07c58d8d-657a-4394-b04a-45f8bf1f2de4']",48,,,,,,,,,,,,,,,,,,Algeria,4898,00:15:48.483,Carry,
,,,,,,,"[33.0, 20.4]",,,,,,,,,,,,,1.701346,,,,,,,,,,,,2db2777b-dfdc-49fe-a6e4-bf367308505b,555,,,"[35.9, 13.7]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Omaré Gassama,341163.0,Left Defensive Midfield,30,Mauritania,4932,"['de15fe5c-2aec-4342-acf5-6181ee142976', 'ea49191d-3c05-4264-97c3-2314adadbc1e', '38977642-070c-48e9-9a2b-ea87b4202288']",50,,,,,,,,,,,,,,,,,,Mauritania,4932,00:15:50.977,Carry,True
,,,,,,,"[43.5, 39.8]",,,,,,,,,,,,,0.711186,,,,,,,,,,,,8e6b36ee-60ff-4174-a03d-e6ea0578fe7e,562,,,"[43.5, 40.1]",3920415,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sidi Bouna Sidi Amar,416907.0,Right Wing,30,Mauritania,4932,"['4f8e6c02-1773-4dd3-a10e-9e4e65ebcc67', '1db88149-c0c0-4c21-ae05-4e95ebb02f62', '4feeaa45-6918-484f-ae19-ee04ee5f2b56', 'caf31037-219f-4998-88f5-bb206ba6787e']",53,,,,,,,,,,,,,,,,,,Mauritania,4932,00:15:53.732,Carry,True
,,,,,,,"[23.0, 73.7]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,916c36b9-ba88-4fb3-998e-4f7cee4752db,569,,,"[23.0, 73.7]",3920415,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Mandi,6648.0,Right Center Back,32,Algeria,4898,"['ec249085-0836-4784-ac37-b40f9d783bd9', '059adec6-b503-4af4-93f7-e0bc8baab669']",37,,,,,,,,,,,,,,,,,,Algeria,4898,00:16:37.717,Carry,
,,,,,,,"[26.8, 78.1]",,,,,,,,,,,,,0.399843,,,,,,,,,,,,3472a845-af15-4a6a-b99a-99d165ef27f5,572,,,"[26.8, 78.1]",3920415,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youcef Atal,10040.0,Right Back,32,Algeria,4898,"['fb3669d3-23ed-406f-8faf-f4b13b025ec9', 'aac8ec1b-c772-49dd-8587-e2324db421a5']",38,,,,,,,,,,,,,,,,,,Algeria,4898,00:16:38.610,Carry,
,,,,,,,"[14.7, 62.3]",,,,,,,,,,,,,1.489634,,,,,,,,,,,,5da12223-3c23-4aec-97db-493d4144967f,575,,,"[17.9, 72.1]",3920415,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Mandi,6648.0,Right Center Back,32,Algeria,4898,"['9251f258-40f1-4b21-b213-3e5c4a504889', '095743aa-5f64-46f4-b516-ecffe53d0eb6']",40,,,,,,,,,,,,,,,,,,Algeria,4898,00:16:40.417,Carry,
,,,,,,,"[18.0, 24.9]",,,,,,,,,,,,,2.019648,,,,,,,,,,,,ccca2a09-cf82-45d3-a19f-1adf37f6161c,578,,,"[13.9, 28.7]",3920415,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Amine Tougai,160943.0,Left Center Back,32,Algeria,4898,"['ac53f3bb-272a-4862-90c7-0082ea331d1d', '15c43875-29db-43e9-8cde-6e1b8b5a900a']",44,,,,,,,,,,,,,,,,,,Algeria,4898,00:16:44.610,Carry,
,,,,,,,"[7.6, 42.7]",,,,,,,,,,,,,0.08,,,,,,,,,,,,83994aaf-1aa2-44d2-9f8c-8db424400579,582,,,"[8.0, 42.3]",3920415,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Louis Mandréa,41381.0,Goalkeeper,32,Algeria,4898,"['5903bc36-c768-4ec3-b397-c3a7d339f0c7', 'f1c6b96c-6be4-43c4-9565-4c7706a9950c', 'c51f4eba-cfa0-4d5f-be26-2e6661e96a2a']",48,,,,,,,,,,,,,,,,,,Algeria,4898,00:16:48.850,Carry,True
,,,,,,,"[42.4, 52.0]",,,,,,,,,,,,,5.161093,,,,,,,,,,,,88e9f2e8-96ab-453a-8521-cbea3dab9520,585,,,"[14.7, 56.4]",3920415,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Mandi,6648.0,Right Center Back,32,Algeria,4898,"['ce822ec7-2471-4143-bcdc-0fff5a50bd30', 'ca55cf5d-ce61-416d-bd8f-7dbe21816a94']",50,,,,,,,,,,,,,,,,,,Algeria,4898,00:16:50.056,Carry,
,,,,,,,"[64.7, 27.2]",,,,,,,,,,,,,3.443293,,,,,,,,,,,,5dcd1e3b-65bc-4df5-889b-518c1e2dca95,588,,,"[43.8, 32.4]",3920415,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,32,Algeria,4898,"['b570a876-8b74-49d0-8bb4-18ce0dd046b1', '8f8334bb-05c9-45c1-85fb-b86f799eb859']",56,,,,,,,,,,,,,,,,,,Algeria,4898,00:16:56.745,Carry,
,,,,,,,"[90.6, 6.9]",,,,,,,,,,,,,1.429313,,,,,,,,,,,,df5ec5aa-925f-4d33-b07e-576dbc85fc39,591,,,"[84.9, 4.1]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed El Amine Amoura,141358.0,Left Wing,32,Algeria,4898,"['c7e211a5-54b9-49f3-b017-968c4f421628', '2f7383a9-ae4d-40f8-9f30-1bbe6226ab99']",1,,,,,,,,,,,,,,,,,,Algeria,4898,00:17:01.840,Carry,
,,,,,,,"[111.0, 9.2]",,,,,,,,,,,,,2.855862,,,,,,,,,,,,d07e2ffa-8f18-4bda-bbe3-20d74ba64cf7,594,,,"[102.5, 1.5]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rayan Aït Nouri,12111.0,Left Back,32,Algeria,4898,"['44d5e93f-014e-4e07-9f46-01b1b1868119', 'e1a8d845-7611-4c4c-a9f7-740b9198b300']",5,,,,,,,,,,,,,,,,,,Algeria,4898,00:17:05.058,Carry,
,,,,,,,"[100.1, 24.2]",,,,,,,,,,,,,0.601162,,,,,,,,,,,,38c578e2-c712-42b4-ac04-e67c9d356ad3,597,,,"[99.7, 20.7]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed El Amine Amoura,141358.0,Left Wing,32,Algeria,4898,"['948fb822-a826-4340-9de7-dbb8e156a602', '8eea1844-bac0-421f-98ec-8e775fefa92b', '2d94b49c-a53e-414b-af98-89036bd1f054']",9,,,,,,,,,,,,,,,,,,Algeria,4898,00:17:09.039,Carry,True
,,,,,,,"[115.8, 61.3]",,,,,,,,,,,,,0.36472,,,,,,,,,,,,e5550de1-e094-40f9-bcad-810c8739b3d4,608,,,"[112.8, 60.4]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hichem Boudaoui,32015.0,Right Center Midfield,33,Algeria,4898,"['73e3ecff-a17f-4d9a-b842-0cf179e0b0d3', '96eb8ba9-f31c-49e4-8b87-044140e3574a', 'c9d85b8b-e631-4420-b970-18d88a1f6e64', '7706ad2e-eb6d-4a1d-a3a2-e9c243ae661f']",26,,,,,,,,,,,,,,,,,,Algeria,4898,00:17:26.233,Carry,True
,,,,,,,"[5.7, 15.1]",,,,,,,,,,,,,1.101302,,,,,,,,,,,,1b7603d2-04b2-4fd9-b966-c8c38388f1c4,611,,,"[4.5, 16.6]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Khadim Diaw,389292.0,Left Back,33,Algeria,4898,"['cf67d54e-a947-461e-aeb4-4d46229a5f74', '58cf393a-5630-4df7-802d-370e923b3fe2']",26,,,,,,,,,,,,,,,,,,Mauritania,4932,00:17:26.976,Carry,
,,,,,,,"[61.2, 52.2]",,,,,,,,,,,,,1.159853,,,,,,,,,,,,b9606af2-0bea-4c95-88ba-c5af354f480c,616,,,"[63.2, 55.1]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Mandi,6648.0,Right Center Back,33,Algeria,4898,"['ba50d8d2-f36d-4c68-b183-bb79b1e40ad8', '4baeb618-abdc-4e69-b79f-548b419e0218']",33,,,,,,,,,,,,,,,,,,Algeria,4898,00:17:33.194,Carry,
,,,,,,,"[59.8, 23.1]",,,,,,,,,,,,,2.194832,,,,,,,,,,,,4b2a1f8a-76c2-4f2c-8278-e952edb011e3,619,,,"[56.7, 25.3]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rayan Aït Nouri,12111.0,Left Back,33,Algeria,4898,"['048f3701-ea19-4997-9dd1-4fe121712301', '892f6c2b-1d02-4198-8045-65629077afe1']",36,,,,,,,,,,,,,,,,,,Algeria,4898,00:17:36.552,Carry,
,,,,,,,"[62.0, 28.3]",,,,,,,,,,,,,0.191968,,,,,,,,,,,,285ab272-cac7-4628-9a79-24d3e28588c0,622,,,"[62.0, 28.3]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Houssem Aouar,4308.0,Left Center Midfield,33,Algeria,4898,"['11ffe56c-e692-4514-aa95-73f5109732c8', 'fbcb2b85-3d05-4894-9e9c-a4a3e4a0210a']",39,,,,,,,,,,,,,,,,,,Algeria,4898,00:17:39.741,Carry,
,,,,,,,"[56.3, 20.9]",,,,,,,,,,,,,2.175949,,,,,,,,,,,,ac9b8a5d-e427-4b9e-848c-2fdb0583bcb4,625,,,"[57.6, 17.8]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rayan Aït Nouri,12111.0,Left Back,33,Algeria,4898,"['74b929c6-b328-4492-9869-7e8a253ca536', '83370c11-0ab2-4fdf-a5a6-139024dcc2b5', '6803212e-9c8d-4f51-93e4-60d0b6cebee1']",41,,,,,,,,,,,,,,,,,,Algeria,4898,00:17:41.037,Carry,True
,,,,,,,"[57.4, 28.9]",,,,,,,,,,,,,0.080458,,,,,,,,,,,,5e64a4a8-f9e0-4619-8735-71b9d3de9c8f,629,,,"[57.4, 28.9]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramiz Larbi Zerrouki,38345.0,Center Defensive Midfield,33,Algeria,4898,"['28c28702-fa69-43c1-b762-9c1733ca22c5', '8fa31b30-b1e1-4207-a715-838366590e1e']",43,,,,,,,,,,,,,,,,,,Algeria,4898,00:17:43.844,Carry,
,,,,,,,"[38.6, 14.4]",,,,,,,,,,,,,1.05928,,,,,,,,,,,,fb253e4a-ec15-407a-ae85-ebb581d2da37,632,,,"[38.6, 14.4]",3920415,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Amine Tougai,160943.0,Left Center Back,33,Algeria,4898,"['d5989bb8-7e47-4bb0-9789-a0c20d48d0b7', '67a029ff-ef89-4c95-8026-90a7d05261e8']",46,,,,,,,,,,,,,,,,,,Algeria,4898,00:17:46.114,Carry,
