50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0704c1b0-aa98-4e5b-af96-666f01cd5290,2296,,"[110.4, 63.2]",3920401,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Morgan Guilavogui,47351.0,Right Wing,120,Guinea,4892,['50c67565-8190-416b-9ff9-ac64c8dad080'],34,,,,,,,,,,,,,,,,,Guinea,4892,00:21:34.952,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450b3b77-e070-4608-a43f-738822fcfec6,2299,,"[110.6, 42.7]",3920401,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aguibou Camara,39559.0,Center Attacking Midfield,120,Guinea,4892,['472f53b1-4069-4fe9-ad68-bf23aa3c5907'],35,,,,,,,,,,,,,,,,,Guinea,4892,00:21:35.905,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93cf9990-59dc-4584-9075-68dc26e7e186,2303,,"[86.9, 60.7]",3920401,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Musa Barrow,6988.0,Center Forward,121,Gambia,4934,['cc1923f9-8301-4936-a91e-24461ff75097'],58,,,,,,,,,,,,,,,,,Gambia,4934,00:21:58.178,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff5f435-ae6d-4919-92ef-17a069042191,2305,,"[65.1, 40.8]",3920401,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aguibou Camara,39559.0,Center Attacking Midfield,121,Gambia,4934,['3b8fafa6-e032-493a-b8c9-906092956a14'],59,,,,,,,,,,,,,,,,,Guinea,4892,00:21:59.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b5d6b7e-402e-40ce-a271-505cc53ab2ac,2307,,"[44.3, 35.2]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Omar Colley,12498.0,Left Center Back,121,Gambia,4934,['a62603b5-b3e8-4a81-868e-94e7d4d027c8'],1,,,,,,,,,,,,,,,,,Gambia,4934,00:22:01.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0f05470-9fb8-4225-97c8-de85f5d6d628,2309,,"[56.1, 47.4]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Noah Sonko-Sundberg,26825.0,Right Defensive Midfield,121,Gambia,4934,['2f945e1e-05db-4680-bb4e-efc2d08ac05c'],3,,,,,,,,,,,,,,,,,Gambia,4934,00:22:03.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35f12dc1-cb4d-4b00-ad07-e2e04bcd2870,2311,,"[60.8, 33.1]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hamza Barry,29164.0,Left Defensive Midfield,121,Gambia,4934,['bea5e7cc-6e08-4cc3-ac4c-f8cc8d78011a'],4,,,,,,,,,,,,,,,,,Gambia,4934,00:22:04.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45782a2c-b3e8-48bc-989c-72d916a45c9d,2316,,"[67.0, 10.6]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Musa Barrow,6988.0,Center Forward,121,Gambia,4934,['934667da-5cd7-4797-8b3d-aa17311751ea'],6,,,,,,,,,,,,,,,,,Gambia,4934,00:22:06.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae6799b2-4775-48f3-8b42-8cf51c1ab365,2319,,"[83.5, 12.8]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ebrima Colley,33342.0,Right Midfield,121,Gambia,4934,['0c05bcab-7594-4a90-99cf-662023939c42'],11,,,,,,,,,,,,,,,,,Gambia,4934,00:22:11.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee94fd82-b298-45eb-9468-952816370941,2322,,"[65.7, 10.4]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hamza Barry,29164.0,Left Defensive Midfield,121,Gambia,4934,['0f950d92-2020-49ea-8a11-0928356ba9a9'],13,,,,,,,,,,,,,,,,,Gambia,4934,00:22:13.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cb198db-bf21-4041-8a93-bb5344f0d187,2325,,"[54.8, 49.6]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,James Gomez,35689.0,Right Center Back,121,Gambia,4934,['d216780d-22f5-4c7d-b18f-11bfca47b924'],19,,,,,,,,,,,,,,,,,Gambia,4934,00:22:19.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9810f18-46b6-4d22-b95d-7f8cbf83366d,2328,,"[54.6, 36.1]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Omar Colley,12498.0,Left Center Back,121,Gambia,4934,['b2a47808-22d7-4d15-8c57-ed08757c296c'],23,,,,,,,,,,,,,,,,,Gambia,4934,00:22:23.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d0471ac-8073-4674-9c6e-0f66ee157de9,2331,,"[71.5, 27.8]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Musa Barrow,6988.0,Center Forward,121,Gambia,4934,['b16f169a-5934-4790-ac50-70f5f8897f4b'],27,,,,,,,,,,,,,,,,,Gambia,4934,00:22:27.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c7be667-9b81-4385-badc-84a3eb67f393,2333,,"[69.6, 38.7]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hamza Barry,29164.0,Left Defensive Midfield,121,Gambia,4934,['597b0f3c-4d9b-4fa9-92d1-68931b7bf354'],28,,,,,,,,,,,,,,,,,Gambia,4934,00:22:28.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30947497-8035-46d1-9e56-b4238071bdda,2336,,"[78.8, 76.5]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Saidy Janko,3417.0,Right Back,121,Gambia,4934,['50f0bb9d-443e-4da8-993a-360518d5c104'],32,,,,,,,,,,,,,,,,,Gambia,4934,00:22:32.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789b9cc4-05ae-4be8-8b70-d2a8a374033e,2339,,"[95.0, 77.4]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ebrima Colley,33342.0,Right Midfield,121,Gambia,4934,['eac07b3e-05af-46c3-845c-5c382ad1175d'],34,,,,,,,,,,,,,,,,,Gambia,4934,00:22:34.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052618d-386f-4789-a655-fb923a3b2c51,2342,,"[102.7, 66.3]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Musa Barrow,6988.0,Center Forward,121,Gambia,4934,['5de8c854-5629-4f70-9de6-955b5d10e350'],38,,,,,,,,,,,,,,,,,Gambia,4934,00:22:38.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a168520-8363-4339-a14c-c09aa4133919,2345,,"[99.5, 68.8]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ebrima Colley,33342.0,Right Midfield,121,Gambia,4934,['d883e93f-a405-4305-87ea-f47a8d306668'],39,,,,,,,,,,,,,,,,,Gambia,4934,00:22:39.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a74b2950-acd6-4ac7-93fc-a6a4c5ba417a,2348,,"[101.9, 73.7]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Musa Barrow,6988.0,Center Forward,121,Gambia,4934,['7bdada62-ad6e-4dac-87bc-3aa6e885a23d'],41,,,,,,,,,,,,,,,,,Gambia,4934,00:22:41.640,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d719d88c-d0c5-4dfe-aee5-1538c560661e,2351,,"[108.5, 60.5]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ablie Jallow,4471.0,Center Attacking Midfield,121,Gambia,4934,['9c04e298-2d84-4b14-b5f6-e12113a4af6d'],43,,,,,,,,,,,,,,,,,Gambia,4934,00:22:43.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd655ace-787f-400c-852e-8a1f1dee5819,2355,,"[16.7, 8.9]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Issiaga Sylla,4352.0,Left Back,121,Gambia,4934,['a196d3e1-5bb9-43c9-8259-6ceecfbd546f'],44,,,,,,,,,,,,,,,,,Guinea,4892,00:22:44.780,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a26b3d69-23ce-4c7e-834e-7c109902702c,2359,,"[37.9, 3.1]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mohamed Bayo,8454.0,Center Forward,121,Gambia,4934,['186e8753-5df0-41c3-96db-b29da68bfb56'],49,,,,,,,,,,,,,,,,,Guinea,4892,00:22:49.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a12bbf4e-bd46-4e8d-84a4-171b927f3437,2361,,"[70.2, 56.2]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hamza Barry,29164.0,Left Defensive Midfield,121,Gambia,4934,['1db19d20-18bf-4052-b78d-c2e8c71be574'],50,,,,,,,,,,,,,,,,,Gambia,4934,00:22:50.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5937d92b-20db-48f0-8527-6fe73d2ba6fe,2364,,"[77.0, 39.7]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ebrima Colley,33342.0,Right Midfield,121,Gambia,4934,['6e845449-beca-4f62-95e6-955836852568'],53,,,,,,,,,,,,,,,,,Gambia,4934,00:22:53.191,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660a346-6a0a-465b-9a4a-4612bab69382,2372,,"[72.6, 31.0]",3920401,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Omar Colley,12498.0,Left Center Back,121,Gambia,4934,['0d2e2a1a-f84b-404d-a32f-b76612b85dba'],57,,,,,,,,,,,,,,,,,Gambia,4934,00:22:57.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39954c0f-ebb2-4f12-945b-daebdf7dc1c6,2378,,"[44.3, 30.5]",3920401,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,123,Guinea,4892,['063c8b3d-8d22-4ae3-bcf5-25c70244f36d'],26,,,,,,,,,,,,,,,,,Guinea,4892,00:23:26.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4ae7876-1ff3-4d5b-8821-01c3a0ae5c8c,2380,,"[57.4, 20.3]",3920401,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,123,Guinea,4892,['f4087435-cf39-4c6e-8e6d-1849904368cf'],27,,,,,,,,,,,,,,,,,Guinea,4892,00:23:27.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5dfaac6-9321-44ea-93ff-a0f5e93e968e,2382,,"[54.6, 49.6]",3920401,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mouctar Diakhaby,4267.0,Right Center Back,123,Guinea,4892,['58fe798a-0934-48fe-a387-8c34936d672d'],34,,,,,,,,,,,,,,,,,Guinea,4892,00:23:34.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49bec025-107a-497d-86b4-7fb6450b2172,2385,,"[52.5, 23.7]",3920401,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,123,Guinea,4892,['ad9e031d-72a9-4fbf-84f8-6594346ed2b7'],39,,,,,,,,,,,,,,,,,Guinea,4892,00:23:39.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec09078-2fb8-444a-a8a9-7a6f2307d04a,2388,,"[55.2, 27.3]",3920401,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdoulaye Touré,3138.0,Right Defensive Midfield,123,Guinea,4892,['38049e57-b191-4389-a710-ac6d8c703c6f'],45,,,,,,,,,,,,,,,,,Guinea,4892,00:23:45.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f521c80-d7d6-4158-80e4-26deee8fe4a4,2391,,"[62.9, 58.8]",3920401,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mouctar Diakhaby,4267.0,Right Center Back,123,Guinea,4892,['5325837d-cddd-45b9-b1fd-9e35704ecada'],49,,,,,,,,,,,,,,,,,Guinea,4892,00:23:49.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645b7c15-14a8-4701-82fd-58335a099ea4,2394,,"[102.1, 73.7]",3920401,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Diakité,176683.0,Right Back,123,Guinea,4892,['4cc6e68d-70d9-44f8-ab0d-3c2b6e4cdae8'],53,,,,,,,,,,,,,,,,,Guinea,4892,00:23:53.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494bb23d-ccb6-443f-9a2c-32b0adfb1e5c,2397,,"[106.2, 58.1]",3920401,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Morgan Guilavogui,47351.0,Right Wing,123,Guinea,4892,['57458e31-96f5-4466-8578-396729b3161a'],54,,,,,,,,,,,,,,,,,Guinea,4892,00:23:54.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce5eacd-7f19-48f4-b980-bfe262cfd62c,2402,,"[108.4, 44.0]",3920401,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aguibou Camara,39559.0,Center Attacking Midfield,123,Guinea,4892,"['64eb802c-4df7-4dfc-bbf2-ef16bd4878b5', '0b67cc10-5ab2-4a77-a61c-b374a4fcaa89']",56,,,,,,,,,,,,,,,,,Guinea,4892,00:23:56.559,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adc23642-0f7d-4ad4-ae49-5201dee02ac4,2406,,"[55.4, 41.9]",3920401,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hamza Barry,29164.0,Left Defensive Midfield,124,Gambia,4934,['4e781af9-7f6e-491b-bdf4-04f0aab9e725'],52,,,,,,,,,,,,,,,,,Gambia,4934,00:25:52.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f30ca70-c733-46ea-9b55-a3afabb0306d,2408,,"[51.4, 69.0]",3920401,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Saidy Janko,3417.0,Right Back,124,Gambia,4934,['db62de3d-34e0-4e62-9960-11aa86b4f8d2'],55,,,,,,,,,,,,,,,,,Gambia,4934,00:25:55.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb054cfa-19fc-481b-bf1f-d6447795e1fc,2411,,"[40.7, 56.6]",3920401,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James Gomez,35689.0,Right Center Back,124,Gambia,4934,['6d7cb646-574c-49be-9b95-4c2bf9aea543'],0,,,,,,,,,,,,,,,,,Gambia,4934,00:26:00.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2245ff1-8f13-41d7-a1cb-97b66976b4c0,2414,,"[52.9, 75.2]",3920401,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Saidy Janko,3417.0,Right Back,124,Gambia,4934,['c83ef65d-333e-4b36-9fd2-55b154463d13'],4,,,,,,,,,,,,,,,,,Gambia,4934,00:26:04.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0709b0a7-e85c-4841-b759-b218489c9395,2418,,"[68.7, 77.6]",3920401,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yankuba Minteh,307271.0,Left Midfield,124,Gambia,4934,"['146d9889-3bb3-4039-a53d-82d24585e98c', '2a6490b6-28c5-4e63-b005-b7559a49b4c4']",6,,,,,,,,,,,,,,,,,Gambia,4934,00:26:06.735,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa3eb558-00fe-499c-927f-18fa79a737c2,2423,,"[83.9, 34.8]",3920401,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ebrima Colley,33342.0,Right Midfield,124,Gambia,4934,"['73bc2326-f5d2-472c-a674-fa6b7704cb6f', 'd403ced5-9c83-4cf6-a721-b76fb99af1b3']",9,,,,,,,,,,,,,,,,,Gambia,4934,00:26:09.770,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d0ffef4-1f3a-4c95-b585-c71ebdffb7d0,2427,,"[76.8, 5.7]",3920401,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jacob Mendy,47762.0,Left Back,124,Gambia,4934,['104294d4-df91-43ed-b42f-f3d9f18f600b'],12,,,,,,,,,,,,,,,,,Gambia,4934,00:26:12.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f71a65e0-c2c7-43bc-a153-4235402249da,2432,,"[53.3, 16.9]",3920401,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saidy Janko,3417.0,Right Back,125,Gambia,4934,['0e4b07f2-9f88-45aa-9307-2e9b63d2c425'],53,,,,,,,,,,,,,,,,,Gambia,4934,00:26:53.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd98a39d-f591-4001-8907-7f220504541f,2434,,"[67.8, 77.4]",3920401,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ablie Jallow,4471.0,Right Midfield,125,Gambia,4934,['e099d9e6-c9c2-4c33-a909-1f84c1da1ad2'],57,,,,,,,,,,,,,,,,,Gambia,4934,00:26:57.717,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6338feb-bcf7-4950-b93d-7ca3a87a95ef,2441,,"[33.9, 10.8]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aguibou Camara,39559.0,Center Attacking Midfield,125,Gambia,4934,['120d5c10-e3db-4ba4-8ba7-ba23ab1f6523'],3,,,,,,,,,,,,,,,,,Guinea,4892,00:27:03.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb2473e0-0d69-4b0d-987f-6d01c7dfa69e,2443,,"[60.4, 48.9]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Gomez,35689.0,Right Center Back,125,Gambia,4934,['b7a54102-5888-4c4e-825e-d8dc246b48bd'],5,,,,,,,,,,,,,,,,,Gambia,4934,00:27:05.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e22c2d5-bdc2-4514-ba55-90147b38b2ba,2447,,"[86.2, 4.7]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Musa Barrow,6988.0,Center Attacking Midfield,125,Gambia,4934,['a2fcbdbf-368f-4d03-bd08-d0f20bcb50dd'],8,,,,,,,,,,,,,,,,,Gambia,4934,00:27:08.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59fd76fb-0878-447f-b2e0-9d20d1ab35c6,2450,,"[74.3, 4.7]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacob Mendy,47762.0,Left Back,125,Gambia,4934,['c17eb372-eca5-49dd-9846-80a37e2010b0'],10,,,,,,,,,,,,,,,,,Gambia,4934,00:27:10.172,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4ac4510-f597-400e-8b3a-a117b47dbbc4,2453,,"[85.2, 3.8]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Musa Barrow,6988.0,Center Attacking Midfield,125,Gambia,4934,['6be12137-9d30-40e2-b10a-79788f7c0f3d'],12,,,,,,,,,,,,,,,,,Gambia,4934,00:27:12.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a4a31d9-9c0a-4516-aee6-a553e49754a0,2455,,"[48.4, 75.7]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Morgan Guilavogui,47351.0,Right Wing,126,Guinea,4892,['756fd53c-94d7-469c-8d24-67a3ff2f1497'],25,,,,,,,,,,,,,,,,,Guinea,4892,00:27:25.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89cd2064-ee47-4395-86a7-7c864fc584b9,2458,,"[39.0, 75.4]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Diakité,176683.0,Right Back,126,Guinea,4892,['202c597f-c78c-41c6-8817-d9732065265c'],27,,,,,,,,,,,,,,,,,Guinea,4892,00:27:27.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687e83e8-e529-4a85-9f10-2642cb37f2e6,2461,,"[18.5, 59.8]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mouctar Diakhaby,4267.0,Right Center Back,126,Guinea,4892,['908a3f55-29c1-4110-8590-831d2a721030'],29,,,,,,,,,,,,,,,,,Guinea,4892,00:27:29.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d51a8cd8-c364-45f4-9a5d-5d78535b7cad,2465,,"[6.5, 38.0]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Kone,182573.0,Goalkeeper,126,Guinea,4892,"['8a28c986-f3d1-4daa-816a-653a99137353', 'ca05fa11-736e-4aa9-85f2-ed58e2f6b98e']",32,,,,,,,,,,,,,,,,,Guinea,4892,00:27:32.162,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95d33e23-002c-448b-99ed-2052132f430c,2468,,"[64.7, 43.1]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Bayo,8454.0,Center Forward,126,Guinea,4892,['519f656f-fda7-4a89-a3ee-849791102b28'],37,,,,,,,,,,,,,,,,,Guinea,4892,00:27:37.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af0f5e81-ea96-4d1b-b65d-b929b5d6ca26,2470,,"[73.0, 27.3]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Musa Barrow,6988.0,Center Attacking Midfield,127,Gambia,4934,['743ab492-370d-49a2-a872-e8ddd298fd29'],39,,,,,,,,,,,,,,,,,Gambia,4934,00:27:39.152,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d8d2af5-0afb-4782-bfc0-2a279c171029,2473,,"[85.6, 31.0]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yankuba Minteh,307271.0,Left Midfield,127,Gambia,4934,['f031f8b2-4a83-4aa2-8efa-4dceae57a03f'],42,,,,,,,,,,,,,,,,,Gambia,4934,00:27:42.905,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852377b1-5e88-4797-b76b-1c9a9dc654bd,2475,,"[66.8, 71.4]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aguibou Camara,39559.0,Center Attacking Midfield,127,Gambia,4934,['79f1a9e6-dbda-4da3-9d0f-50d65191e7cd'],46,,,,,,,,,,,,,,,,,Guinea,4892,00:27:46.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb882fc-bfe2-44cb-b278-5a4f5f27fa0d,2477,,"[69.3, 8.1]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Musa Barrow,6988.0,Center Attacking Midfield,127,Gambia,4934,['36f6d919-eee3-45c7-8862-d1b06396b999'],47,,,,,,,,,,,,,,,,,Gambia,4934,00:27:47.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ecc9af7-9bd1-47cf-851f-3e687c2836b0,2480,,"[61.6, 7.0]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacob Mendy,47762.0,Left Back,127,Gambia,4934,['ab5735ba-24fd-4782-8585-48107d80d278'],48,,,,,,,,,,,,,,,,,Gambia,4934,00:27:48.656,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ede04bdd-4c2e-4f12-b73c-6f7f558ab02f,2482,,"[81.8, 20.3]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Muhammed Badamosi,51941.0,Center Forward,127,Gambia,4934,['8dad9678-e415-403e-9425-0c6b7af966a4'],50,,,,,,,,,,,,,,,,,Gambia,4934,00:27:50.831,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538ada22-dd18-4983-b855-8aa9b797795e,2484,,"[51.6, 74.4]",3920401,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Guilavogui,47351.0,Right Wing,127,Gambia,4934,['4af6d15b-5481-4387-a1ba-38b1af811dc6'],53,,,,,,,,,,,,,,,,,Guinea,4892,00:27:53.158,Ball Receipt*,
